"Ambrosiodmus obliquus","Euwallacea fornicatus","Xyleborus affinis","Xylosandrus morigerus","Xyleborus ferrugineus","Xyleborus germanus","mutillatus","Sampsonius dampfi","Xyleborus glabratus","Xyleborus xylographus","Xyleborus seriatus","Ambrosiodmus tachygraphus","Xyleborus posticus","Ambrosiodmus rubricollis","Xylosandrus crassiusculus","Coptoborus pseudotenuis","Euwallacea validus","Xyleborinus saxeseni","Xyleborus obesus","Xylosandrus compactus"
0.0670863222522099,0.284915229145353,0.446453954453575,0.414696703645898,0.36099999275747,0.287560691165914,0.149289245732751,0.084307493257865,0.698627048431798,0.120537515205595,0.136990920830496,0.0777398342147502,0.101569606213245,0.138845804634653,0.504247662283773,0.244797281542361,0.335145794961181,0.250836947398267,0.0508231534048392,0.25888947958077
0.0666239012466146,0.283652511069587,0.445510955159507,0.413143218012297,0.359827152707612,0.286505448022435,0.148251455324139,0.0833137972006891,0.69354986619852,0.118533351506454,0.136157113977932,0.0769175211984727,0.100996248598537,0.137493113918993,0.503040637271647,0.242274960258722,0.333159052692649,0.249643808737558,0.0504171231287264,0.257575775620735
0.0661679782950461,0.282402890903071,0.444575625368561,0.41160343565754,0.358665021794342,0.285460647550187,0.147227575722843,0.0823383108336803,0.688465048107328,0.116573237444353,0.135333975669314,0.0761094465760498,0.100430160117594,0.136161835629541,0.501842897940838,0.239789649408762,0.331193494614392,0.248463632897603,0.0500172656885385,0.256276526922608
0.0657184161498049,0.281166152549951,0.443647850970361,0.410077161434555,0.357513434437733,0.28442611828374,0.146217332353743,0.0813805881099329,0.683373869949163,0.114656018581945,0.134521298250545,0.0753152717290014,0.0998711976908985,0.134851509167711,0.500654315836218,0.237340692218808,0.329248801958852,0.247296198266582,0.0496234434610587,0.254991487695717
0.0652750814195872,0.279942084825424,0.442727520346997,0.408564204084495,0.356372228701637,0.283401692713031,0.145220457770526,0.0804401964955607,0.678277594184883,0.11278057376625,0.133718879482936,0.0745346681958656,0.0993192220494835,0.133561686269976,0.499474765121691,0.234927444227729,0.3273246620249,0.246141288415509,0.0492355228516902,0.253720417812126
0.0648378444345793,0.278730481313243,0.441814524301089,0.407064376136325,0.355241246189262,0.282387207165618,0.144236691426971,0.0795167164872711,0.673177469036391,0.110945814174465,0.132926522366487,0.073767317306962,0.0987740976072177,0.132291930618183,0.498304122509087,0.232549273101531,0.325420768041482,0.244998691944261,0.0488533741488566,0.25246308264189
0.0644065791171872,0.277531140228249,0.440908755986413,0.405577493809594,0.354120331942434,0.281382501693234,0.143265779456943,0.0786097411495551,0.668074727618063,0.10915068238067,0.13214403497008,0.073012909834373,0.0982356923382488,0.13104181746384,0.49714226718947,0.230205558446289,0.323536819034684,0.24386820233316,0.0484768713846481,0.2512192528941
0.0639811628581294,0.276343864283741,0.440010110841012,0.404103376920308,0.3530093343444,0.280387419962455,0.142307474462718,0.0777188756706073,0.662970587108985,0.107394151443735,0.131371230268268,0.072271145656427,0.0977038776593518,0.129810933265815,0.495989080766767,0.227895691619839,0.321672519698135,0.242749617799872,0.048105892201406,0.249988704463483
0.0635614763976332,0.275168460563461,0.439118486522669,0.402641848789755,0.351908105026016,0.279401809149291,0.14136153531128,0.0768437369361369,0.657866247966396,0.105675224016625,0.130607925984368,0.071541733436003,0.0971785283169553,0.128598875340934,0.494844447193622,0.225619075542635,0.319827580266648,0.241642741161387,0.0477403177239514,0.248771218282327
0.0631474037114916,0.274004740398021,0.438233782846638,0.401192736156193,0.35081649877519,0.278425519837551,0.140427726938233,0.0759839531202673,0.652762893180633,0.10399293147722,0.12985394443957,0.0708243903120136,0.0966595222786292,0.127405251526957,0.493708252709383,0.223375124508114,0.318001716393022,0.240547379700884,0.0473800324371837,0.247566580177514
0.0627388319017504,0.272852519245588,0.437355901725559,0.399755869089282,0.349734373449436,0.277458405920813,0.139505820159006,0.0751391632927661,0.647661687571746,0.102346333080692,0.129109112407797,0.0701188416034556,0.0961467406288278,0.126229679857463,0.492580385780143,0.221163263992914,0.316194649027921,0.239463345039268,0.047024924068787,0.246374580732457
0.0623356510918052,0.271711616576644,0.436484747111441,0.39833108090716,0.348661589891417,0.276500324507846,0.138595591487037,0.0743090170418772,0.642563777127862,0.100734515133388,0.128373260976051,0.0694248205254478,0.0956400674686926,0.125071788248178,0.491460737040747,0.218982930467228,0.314406104302746,0.238390453011186,0.046674883476799,0.245195015153741
0.0619377543257042,0.270581855762667,0.435620224939649,0.39691820809607,0.347598011847353,0.275551135831347,0.137696822958633,0.0734931741120685,0.637470288385252,0.0991565901881396,0.127646225410023,0.0687420679167075,0.0951393898197329,0.123931214194287,0.490349199238688,0.216833571205597,0.312635813415421,0.237328523545348,0.0463298045418083,0.24402768314228
0.0615450374714595,0.269463063968571,0.434762243074795,0.395517090232437,0.346543505888183,0.27461070315985,0.136809301964233,0.0726913040560376,0.632382327849988,0.0976116962608398,0.126927845024709,0.0680703319779434,0.0946445975312056,0.122807604478331,0.489245667179826,0.214714644098358,0.310883512519023,0.236277380548962,0.0459895840635615,0.242872388768816
0.0611573991281823,0.268355072048762,0.43391071125847,0.394127569907314,0.34549794133336,0.273678892712676,0.135932821085785,0.071903085900349,0.62730098146094,0.0960989960680838,0.126217963059846,0.0674093680206697,0.0941555831910311,0.12170061488825,0.488150037675842,0.212625617464009,0.309148942613165,0.235236851796129,0.0456541216617701,0.241728940353578
0.0607747405368657,0.267257714446651,0.433065541058734,0.392749492653103,0.344461190177191,0.272755573577809,0.135067177940006,0.0711282078241117,0.622227314093829,0.0946176762856485,0.125516426559928,0.0667589382259712,0.0936722420400868,0.120609909945207,0.487062209493386,0.210565969862669,0.307431849438077,0.234206768820037,0.045323319680921,0.24059715034995
0.0603969654946505,0.266170829097509,0.432226645821294,0.391382706872477,0.343433127017601,0.271840617632562,0.134212175027255,0.0703663668501257,0.617162369105895,0.0931669468275234,0.124823086258631,0.0661188114127734,0.0931944718897279,0.119535162640807,0.485982083304821,0.208535189910848,0.305731983371303,0.233186966808797,0.0449970830989037,0.239476835231985
0.0600239802724137,0.265094257334517,0.431393940622304,0.390027063769415,0.342413628987245,0.270933899466939,0.133367619585802,0.0696172685479604,0.612107167920725,0.0917460401451958,0.124137796467442,0.0654887628151914,0.0927221730423948,0.118476054183345,0.484909561640537,0.206532776097667,0.304049099326943,0.232177284504776,0.0446753194392767,0.238367815385615
0.0596556935355326,0.264027843797893,0.430567342222726,0.388682417282285,0.341402575686862,0.270035296309573,0.132533323451265,0.0688806267484491,0.607062709652667,0.0903542105468549,0.123460414968324,0.064868573868556,0.0922552482151724,0.117432273752748,0.483844548842743,0.204558236602708,0.302382956657383,0.2311775641073,0.0443579386870062,0.237269915003413
0.0592920162676804,0.262971436346979,0.42974676902418,0.387348624018894,0.340399849120791,0.269144687956139,0.131709102921,0.0681561632691118,0.602029970770202,0.0889907335361663,0.122790802910237,0.0642580320037339,0.0917936024661711,0.116403518263886,0.48278695102071,0.202611089115612,0.300733319057433,0.230187651178579,0.0440448532075179,0.236182961982786
0.0589328616975206,0.261924885975173,0.428932141026243,0.386025543193445,0.339405333634567,0.268261956700152,0.130894778623251,0.0674436076500346,0.597009904797573,0.087654905170242,0.122128824709366,0.0636569304493744,0.0913371431236111,0.115389492137913,0.481736676007387,0.200690860657553,0.29909995447082,0.229207394552738,0.0437359776689122,0.235106787827444
0.05857814522817,0.260888046727593,0.428123379785115,0.384713036565318,0.338418915854508,0.267386987266042,0.13009017539086,0.0667426968997651,0.592003442053908,0.0863460414364247,0.121474347952891,0.0630650680417413,0.0908857797174912,0.114389907081357,0.480693633317357,0.1987970874047,0.297482634998971,0.228236646247838,0.0434312289671978,0.234041227552042
0.0582277843693108,0.259860775621377,0.427320408373628,0.383410968379637,0.337440484629229,0.26651966674443,0.129295122139347,0.0660531752507964,0.587011489429024,0.085063477647485,0.120827243306155,0.0624822490417939,0.0904394239137339,0.113404481872658,0.479657734106068,0.196929314513753,0.29588113681202,0.227275261380752,0.0431305261544108,0.232986119589861
0.0578816986718356,0.258842932568514,0.426523151342519,0.382119205309536,0.336469930973004,0.265659884529517,0.128509451749207,0.0653747939242366,0.582034930195034,0.083806567854829,0.120187384423092,0.0619082829592086,0.0899979894507016,0.112432942155871,0.478628891130312,0.195087095949655,0.294295240061987,0.226323098084815,0.0428337903694888,0.231941305703427
0.0575398096649143,0.257834380301112,0.425731534682943,0.380837616400078,0.335507148010906,0.264807532258494,0.127733000952226,0.0647073109032745,0.57707462385284,0.0825746842792999,0.119554647859786,0.0613429843830392,0.0895613920779831,0.11147502024127,0.477607018709881,0.19326999431553,0.292724728798065,0.225380017430115,0.0425409447717783,0.230906630897948
0.0572020407953816,0.25683498429902,0.424945485790161,0.379566073013778,0.334552030925661,0.263962503752913,0.126965610221686,0.0640504907150788,0.572131406012565,0.081367216759159,0.118928912991019,0.0607861728187327,0.0891295494973581,0.110530454912602,0.476592032690383,0.191477580684936,0.291169390883968,0.224445883346345,0.0422519144770601,0.22988194333747
0.0568683173693423,0.2558446127197,0.424164933428363,0.378304448777654,0.333604476906147,0.263124694961928,0.12620712366628,0.0634041042207732,0.567206088306894,0.0801835722148208,0.118310061929707,0.0602376725312301,0.0887023813058467,0.109598991240726,0.475583850407155,0.189709434436462,0.289629017917272,0.223520562548109,0.0419666264959818,0.228867094263649
0.0565385664959032,0.254863136330285,0.423389807696598,0.377052619531779,0.332664385097491,0.262294003907347,0.125457388927612,0.0627679284131559,0.562299458336324,0.0790231741299251,0.11769797944909,0.0596973123938926,0.0882798089407589,0.108680380403423,0.474582390650252,0.187965143090744,0.288103405150714,0.22260392446259,0.0416850096747918,0.227861937917051
0.0562127170329386,0.253890428441729,0.422620039995744,0.375810463279263,0.331731656552685,0.261470330630414,0.124716257081126,0.0621417462218434,0.557412279645245,0.0778854620483215,0.11709255290758,0.0591649257430101,0.0878617556266628,0.107774379511131,0.473587573630458,0.186244302149908,0.286592351415378,0.221695841159505,0.0414069946382782,0.226866331460874
0.0558906995348079,0.252926364844984,0.421855562996502,0.374577860137634,0.330806194185684,0.260653577140278,0.123983582540347,0.0615253463255307,0.552545291727765,0.0767698910865482,0.116493672176154,0.0586403502376553,0.0874481463241919,0.106880751438396,0.472599320946291,0.184546514939498,0.285095659045731,0.220796187283241,0.0411325137348139,0.225880134907019
0.0555724462019392,0.251970823749118,0.421096310608367,0.373354692291555,0.329887902725922,0.259843647364057,0.123259222964292,0.0609185229710787,0.547699210062178,0.0756759314613848,0.115901229568187,0.0581234277246612,0.087038907680618,0.105999264660829,0.471617555551972,0.182871392452894,0.283613133806462,0.21990483998711,0.0408615009834208,0.224903211044417
0.0552578908322059,0.251023685721315,0.420342217949537,0.372140843946855,0.328976688674199,0.259040447098463,0.122543039167933,0.0603210757991492,0.542874726172953,0.0746030680320698,0.115315119771646,0.0576140041085104,0.0866339679821185,0.105129693097366,0.470642201726311,0.18121855319825,0.282144584821061,0.219021678869637,0.0405938920227668,0.22393542536953
0.0549469687740184,0.250084833628689,0.419593221317733,0.370936201285804,0.328072460259885,0.25824388396292,0.121834895035604,0.0597328096761212,0.538072507719098,0.0735507998567703,0.114735239783531,0.0571119292259298,0.0862332571076696,0.104271815957632,0.469673185042486,0.179587623047963,0.280689824502114,0.21814658591281,0.0403296240620125,0.22297664601896
0.0546396168810639,0.249154152581839,0.418849258161898,0.369740652423614,0.327175127399405,0.257453867354118,0.121134657437233,0.0591535345320354,0.533293198607771,0.0725186397629021,0.1141614888465,0.0566170567250016,0.0858367064845017,0.103425417594247,0.468710432338693,0.177978235090678,0.279248668483245,0.217279445422222,0.0400686358334322,0.222026743704073
0.0543357734686244,0.24823152988009,0.418110267054731,0.368554087366115,0.326284601655945,0.256670308401955,0.120442196147284,0.0585830652043223,0.528537419131975,0.0715061139309009,0.113593768387565,0.0561292439486015,0.0854442490450539,0.102590287359858,0.467753871689614,0.176390029485831,0.277820935552686,0.216420143969025,0.0398108675467329,0.221085591647586
0.0540353782714107,0.24731685495836,0.417376187666045,0.367376397968573,0.325400796200348,0.255893119926823,0.119757383766333,0.0580212212870843,0.523805766131195,0.0705127614910553,0.113031981958808,0.0556483518219918,0.0850558191853709,0.101766219468762,0.466803432378703,0.174822653320738,0.276406447588413,0.215568570333658,0.0395562608450032,0.220153065522033
0.0537383724028507,0.246410019335601,0.416646960736903,0.366207477895607,0.324523625773151,0.25512221639817,0.119080095645144,0.0574678269857086,0.519098813173826,0.069538134133016,0.112476035180023,0.0551742447443974,0.0846713527248825,0.100953012862936,0.465859044871235,0.173275760470215,0.275005029494818,0.214724615451252,0.0393047587622223,0.219229043390058
0.0534446983157735,0.245510916564742,0.415922528054513,0.365047222582176,0.323653006647731,0.254357513894319,0.118410209811188,0.0569227109765981,0.514417110760246,0.0685817957276045,0.111925835683213,0.0547067904844073,0.0842907868675157,0.100150471082324,0.464920640788121,0.171749011458722,0.273616509140871,0.213888172358682,0.0390563056822682,0.21831340564646
0.0531542997644342,0.244619442184107,0.415202832427857,0.363895529195602,0.322788856594513,0.253598930063478,0.117747606897487,0.0563857062718189,0.50976118654539,0.0676433219605503,0.111381293058877,0.0542458600790452,0.083914060164085,0.0993584021392181,0.463988152880431,0.170242073325031,0.272240717299737,0.213059136143192,0.0388108472993603,0.21740603496193
0.0528671217678252,0.243735493670233,0.41448781766402,0.362752296598593,0.321931094846204,0.252846384085905,0.11709217007371,0.0558566500884715,0.505131545579722,0.0667222999777999,0.110842318804018,0.053791327736366,0.083541112475913,0.0985766183966094,0.463061515004635,0.168754619489383,0.27087748758981,0.212237403892535,0.0385683305798815,0.216506816228441
0.0525831105742257,0.242858970392061,0.413777428545208,0.361617425313237,0.321079642064033,0.252099796637199,0.116443784979443,0.055335383722597,0.500528670567461,0.0658183280420374,0.110308826271802,0.0533430707414346,0.0831718849396352,0.0978049364503458,0.46214066209851,0.167286329623138,0.269526656417121,0.211422874646597,0.038328703725523,0.215615636506203
0.0523022136269377,0.241989773566437,0.413071610806416,0.36049081748593,0.320234420304936,0.251359089852654,0.11580233965954,0.0548217524274445,0.495953022140982,0.0649310152000778,0.109780730622818,0.0529009693655563,0.0828063199331414,0.0970431770149772,0.461225530157707,0.165836889520881,0.268188062919098,0.210615449350425,0.0380919161376976,0.214732384972159
0.0520243795311649,0.241127806214887,0.412370311113735,0.359372376853225,0.319395352989681,0.250624187292667,0.115167724501489,0.0543156052959274,0.491405039150305,0.0640599809607907,0.109257948777868,0.0524649067786282,0.0824443610426134,0.0962911648131519,0.460316056212956,0.164405990974972,0.26686154890962,0.209815030808628,0.037857918383173,0.213856952869951
0.0517495580219895,0.240272973121621,0.411673477043274,0.358262008708557,0.318562364871887,0.249895013909139,0.114539832174723,0.0538167951471082,0.486885138966608,0.0632048549832315,0.10874039937224,0.0520347689644924,0.0820859530306172,0.0955487284684438,0.459412178307879,0.162993331652521,0.265546958825365,0.209021523641108,0.0376266621608755,0.212989233461319
0.0514776999334032,0.239425180792727,0.41098105706067,0.357159619869822,0.317735382007901,0.249171496012853,0.113918557571797,0.0533251784165537,0.482393717798716,0.0623652767746533,0.108228002711404,0.0516104446391707,0.0817310418052086,0.0948157004014861,0.458513835477399,0.161598614974741,0.26424413967338,0.208234834240055,0.037398100269818,0.212129121978874
0.0512087571683544,0.238584337416513,0.410293000501176,0.356065118647788,0.316914331727529,0.24845356124178,0.11330379775137,0.052840615050416,0.477931151021567,0.0615408953980946,0.107720680728083,0.0511918251718717,0.081379574390017,0.0940919167293025,0.457620967726726,0.160221549998678,0.262952940979873,0.207454870728191,0.0371721865781085,0.211276515580207
0.0509426826697718,0.237750352824957,0.409609257550301,0.354978414815313,0.316099142605563,0.2477411385303,0.112695451882931,0.0523629684030919,0.473497793515636,0.0607313691892345,0.107218356940648,0.0507788045086625,0.0810314988952694,0.0933772171677205,0.456733516010896,0.158861851301278,0.26167321474018,0.206681542918191,0.0369488759929976,0.210431313303293
0.0506794303925263,0.236923138456232,0.408929779224986,0.353899419577335,0.315289744434096,0.247034158079289,0.112093421193197,0.0518921051383272,0.469093980016358,0.0599363654822217,0.106720956412788,0.050371279098701,0.0806867644897214,0.0926714449367614,0.45585142221485,0.157519238865753,0.260404815369878,0.205914762273269,0.0367281244319228,0.209593416023131
0.0504189552762974,0.236102607318272,0.408254517355296,0.352828045541622,0.314486068195598,0.246332551327051,0.111497608914139,0.0514278951336355,0.464720025472609,0.0591555603441922,0.10622840571441,0.0499691478229343,0.0803453213734606,0.0919744466689079,0.454974629134036,0.156193437970236,0.259147599657021,0.205154441868871,0.0365098887945135,0.2087627264096
0.0501612132193105,0.23528867395334,0.407583424566614,0.351764206690261,0.313688046036725,0.245636250921074,0.110907920232561,0.0509702113879045,0.460376225413324,0.0583886383181948,0.105740632883732,0.0495723119251659,0.080007120751553,0.0912860723201466,0.454103080455519,0.154884179078671,0.257901426715464,0.20440049635545,0.0362941269355183,0.207939148886482
0.0499061610529107,0.234481254403568,0.40691645426232,0.350707818351848,0.31289561124283,0.244945190690563,0.110324262241197,0.0505189299320707,0.456062856321363,0.0576352921742536,0.105257567390509,0.049180674945404,0.0796721148084983,0.0906061750836925,0.453236720739567,0.153591197733922,0.256666157939248,0.203652841922274,0.0360807976386198,0.207122589591603
0.0496537565169439,0.233680266177441,0.406253560606939,0.349658797174377,0.312108698213173,0.24425930561975,0.109746543891259,0.0500739297427478,0.451780176013772,0.0568952226683089,0.104779140100379,0.0487941426554047,0.0793402566834692,0.0899346113063058,0.452375495401733,0.152314234453064,0.255441656958023,0.202911396262253,0.0358698605911039,0.206312956338083
0.0494039582359142,0.232885628217187,0.405594698509739,0.348617061098795,0.311327242436782,0.24357853182193,0.109174675946392,0.0496350926586987,0.4475284240276,0.056168138308775,0.10430528324026,0.0484126229963268,0.0790115004463035,0.0892712404071111,0.451519350695378,0.15105303462482,0.25422778959348,0.202176078537729,0.0356612763593495,0.205510158576631
0.0491567256958907,0.23209726086705,0.404939823608772,0.347582529333208,0.31055118046897,0.24290280651422,0.108608570937987,0.0492023033000432,0.443307822010481,0.0554537551304737,0.103835930364789,0.0480360260184206,0.0786858010742236,0.0886159247988344,0.450668233694646,0.149807348409104,0.253024423816764,0.201446809347219,0.0354550063651104,0.204714107358871
0.0489120192221344,0.231315085842418,0.404288892255341,0.346555122327721,0.309780449908468,0.242232067993,0.108048143121807,0.0487754489901055,0.439118574115206,0.0547517964756998,0.103371016323742,0.0476642638226737,0.078363114429258,0.0879685298113798,0.449822092277874,0.148576930638659,0.251831429706848,0.200723510693057,0.0352510128625576,0.203924715301654
0.0486697999574205,0.230539026199776,0.40364186149887,0.345534761749887,0.309014989375164,0.241566255610034,0.107493308435877,0.0483544196797964,0.434960867397552,0.054061992782189,0.102910477230425,0.0472972505043434,0.0780433972363381,0.0873289236176629,0.448980875111419,0.147361540722724,0.250648679409841,0.200006105949938,0.0350492589160552,0.203141896552332
0.0484300298410302,0.229769006307456,0.402998689072183,0.344521370460756,0.308254738488423,0.240905309749227,0.106943984459601,0.0479391078744454,0.430834872216644,0.0533840813777607,0.102454250430979,0.0469349020983034,0.0777266070620497,0.0866969771616299,0.448144531633886,0.146160942552721,0.249476047099205,0.199294519834292,0.0348497083786413,0.202365566754969
0.0481926715883891,0.229004951817172,0.402359333377164,0.343514872491495,0.307499637845979,0.240249171804012,0.106400090374057,0.0475294085629869,0.426740742637197,0.0527178062814189,0.102002274474592,0.0465771365261411,0.0774127022940137,0.086072564088387,0.447313012040756,0.144974904409914,0.248313408936867,0.198588678374509,0.0346523258711899,0.201595643017437
0.047957688671327,0.22824678963629,0.401723753470787,0.34251519302058,0.306749629003373,0.239597784155347,0.105861546923445,0.0471252191494183,0.422678616832965,0.0520629180107001,0.101554489084562,0.0462238735449395,0.0771016421208756,0.0854555606763714,0.446486267269393,0.143803198875008,0.247160643035185,0.197888508881949,0.0344570767622271,0.200832043879399
0.0477250452989395,0.227494447900843,0.401091909051515,0.341522258351523,0.306004654453923,0.238951090150293,0.105328276377627,0.0467264393864462,0.418648617490799,0.0514191733950624,0.101110835130208,0.0458750346976843,0.0767933865128823,0.0848458457714959,0.445664248984425,0.142645602739655,0.246017629419769,0.197193939922732,0.0342639271483791,0.200074689281129
0.0474947063990278,0.226747855949236,0.400463760446047,0.340535995891135,0.305264657609207,0.238309034081163,0.104800202495748,0.0463329713112424,0.414650852214711,0.0507863353951186,0.100671254599576,0.0455305432652352,0.0764878962030265,0.0842433007232025,0.444846909563476,0.141501896919834,0.24488424999312,0.196504901290285,0.0340728438354277,0.199323500533156
0.0472666376000986,0.226006944296647,0.399839268596402,0.339556334128306,0.304529582780048,0.237671561165223,0.104277250490879,0.0459447191832333,0.410685413929401,0.0501641729275225,0.100235690572933,0.0451903242198074,0.0761851326687385,0.0836478093223637,0.444034202083259,0.140371866371059,0.243760388499072,0.195821323978606,0.0338837943199537,0.198578400286699
0.0470408052139025,0.225271644610081,0.399218395047341,0.338583202613278,0.303799375157988,0.237038617524928,0.103759346995668,0.0455615894238512,0.406752381282708,0.0495524606953203,0.09980408719701,0.0448543041799077,0.0758850581141083,0.0830592577409676,0.443226080306,0.139255300005398,0.242645930488019,0.195143140156244,0.033696746771544,0.197839312504868
0.0468171762184931,0.224541889684073,0.398601101934097,0.33761653193741,0.303073980797224,0.236410150168665,0.103246420028953,0.0451834905581743,0.402851819046492,0.0489509790235903,0.0993763896599774,0.0445224113666736,0.0755876354526178,0.0824775344735335,0.442422498666189,0.138151990610258,0.2415407632829,0.194470283140954,0.0335116700155453,0.197106162434625
0.0465957182417894,0.223817613417006,0.397987351970427,0.336656253713419,0.302353346597001,0.235786106972009,0.10273839896331,0.0448103331583942,0.398983778515475,0.0483595137001963,0.0989525441671232,0.044194575561566,0.0752928282903687,0.0819025302801986,0.44162341225766,0.1370617347689,0.240444775945936,0.19380268737502,0.0333285335163435,0.196378876579451
0.0463763995456218,0.223098750788045,0.397377108436952,0.335702300556071,0.301637420284454,0.235166436659461,0.102235214493508,0.0444420297890388,0.395148297903588,0.047777855821486,0.0985324979172122,0.0438707280653672,0.0750006009097871,0.0813341381314223,0.440828776820969,0.135984332782655,0.239357859246089,0.193140288401217,0.0331473073611496,0.195657382672725
0.0461591890102487,0.222385237834646,0.396770335169804,0.334754606063329,0.300926150397871,0.234551088786649,0.101736798605835,0.0440784949538963,0.391345402737433,0.0472058016427731,0.0981161990795065,0.0435508016584378,0.0747109182537904,0.0807722531542579,0.440038548731082,0.134919588594814,0.238279905627225,0.192483022839394,0.0329679622442762,0.194941609651785
0.0459440561193239,0.221677011630636,0.396166996549538,0.333813104797931,0.300219486270378,0.233940013722997,0.101243084548276,0.0437196450445742,0.387575106246436,0.0466431524334456,0.0977035967714227,0.04323473056219,0.0744237459104001,0.0802167725801389,0.439252684985353,0.133867309716142,0.237210809176978,0.191830828363665,0.0327904694518858,0.19423148763264
0.0457309709453021,0.220974010264849,0.395567057490337,0.33287773226939,0.299517378014018,0.233333162634829,0.10075400680151,0.043365398290641,0.38383740974936,0.0460897143365481,0.0972946410368069,0.0429224504017325,0.0741390500977881,0.0796675956941339,0.438471143191782,0.132827307151998,0.236150465596278,0.191183643680179,0.0326148008471953,0.193526947885335
0.0455199041352667,0.220276172820292,0.394970483429463,0.331948424916412,0.298819776504239,0.232730487468901,0.100269501050698,0.0430156747112927,0.380132303036824,0.0455452982326923,0.0968892828248069,0.0426138981696487,0.073856797649738,0.0791246237856212,0.437693881557558,0.131799395331022,0.235098772169542,0.190541408505465,0.0324409288561206,0.192827922809926
0.0453108268971655,0.219583439353836,0.394377240316988,0.331025120089704,0.298126633364745,0.232131940936357,0.0997895041580431,0.0426703960684926,0.376459764749509,0.0450097196081527,0.096487473969323,0.0423090121908672,0.0735769560015132,0.0785877601003403,0.436920858877863,0.130783392035364,0.234055627735506,0.18990406354532,0.0322688264533463,0.192134345913062
0.0451037109864408,0.218895750876401,0.393787294605758,0.330107756035181,0.297437900952727,0.231537476497079,0.0993139541360932,0.0423294858215324,0.372819762751778,0.0444827984270109,0.0960891671690181,0.0420077320885876,0.0732994931761139,0.0780569097937744,0.436152034524935,0.129779118332409,0.233020932658683,0.189271550474237,0.0320984671488054,0.19144615178516
0.044898528693042,0.218213049333644,0.393200613241611,0.329196271877546,0.296753532344448,0.230947048344436,0.0988427901217677,0.041992869082968,0.369212254500429,0.0439643590072155,0.0956943159678705,0.0417099987512254,0.0730243777709133,0.0775319798858249,0.435387368437395,0.128786398507981,0.231994588801427,0.188643811915346,0.0319298249745566,0.190763276078136
0.0446952528288048,0.21753527758711,0.392617163653827,0.328290607604242,0.296073481321181,0.230360611390412,0.0983759523510784,0.0416604725758797,0.365637187408343,0.0434542299004304,0.0953028747362514,0.041415754300342,0.0727515789446597,0.0770128792167339,0.43462682110981,0.127805060000995,0.230976499496601,0.188020791420862,0.0317628744720431,0.190085655483696
0.0444938567151892,0.216862379395853,0.39203691374581,0.327390704049762,0.295397702355477,0.229778121251097,0.0979133821345312,0.0413322245924145,0.362094499202803,0.0429522437755461,0.0949147986525102,0.0411249420595242,0.0724810664048329,0.0764995184042192,0.433870353582499,0.126834933339514,0.229966569520819,0.187402433453021,0.0315975906797225,0.189413227712158
0.0442943141713607,0.216194299398501,0.391459831885992,0.326496502880307,0.294726150597775,0.229199534232544,0.0974550218331811,0.0410080549535657,0.358584118278277,0.0424582373057363,0.0945300436850539,0.0408375065241836,0.0722128103953436,0.0759918098017813,0.433117927431575,0.125875852078194,0.228964705068264,0.186788683365485,0.0314339491210537,0.188745931471801
0.044096599502606,0.215530983095754,0.390885886898951,0.325607946578787,0.294058781863316,0.228624807316971,0.097000814835324,0.0406878949701478,0.355105964043494,0.0419720510589422,0.0941485665749011,0.0405533933322426,0.0719467816845656,0.0754896674581477,0.432369504759208,0.124927652737081,0.227970813725048,0.186179487385214,0.0312719257928301,0.188083706448712
0.0439006874890708,0.214872376833313,0.390315048056749,0.324724978430153,0.293395552619378,0.228053898149299,0.0965507055338041,0.0403716774049273,0.351659947262631,0.0414935293916736,0.0937703248187014,0.0402725492356796,0.0716829515536888,0.074993007077819,0.431625048184117,0.123990174741737,0.226984804444126,0.185574792594777,0.0311114971538458,0.187426493287126
0.0437065533748101,0.214218427785211,0.389747285070459,0.323847542507045,0.29273641997281,0.227486765024015,0.0961046393039183,0.0400593364358693,0.348245970390488,0.0410225203460201,0.0933952766522001,0.0399949220729017,0.0714212917853844,0.0745017459826817,0.430884520832264,0.12306326036466,0.226006587520727,0.184974546915104,0.0309526401138859,0.186774233570245
0.0435141728571409,0.213569083937547,0.389182568081906,0.322975583655768,0.292081341657858,0.226923366872363,0.0956625624818999,0.0397508076204641,0.344863927901504,0.0405588755497653,0.0930233810341385,0.0397204607419208,0.0711617746527722,0.074015803074657,0.430147886327768,0.122146754667972,0.225036074568309,0.184378699088655,0.0307953320230289,0.186126869801519
0.0433235220762868,0.212924294072611,0.388620867655595,0.322109047482559,0.291430276024275,0.226363663249835,0.0952244223439636,0.0394460278610966,0.341513706612514,0.0401024501195054,0.0926545976305757,0.0394491151743033,0.0709043729086797,0.0735350987993524,0.429415108784019,0.121240505447354,0.224073178495009,0.183787198662998,0.0306395506612502,0.185484345386377
0.0431345776053064,0.212284007753378,0.388062154770822,0.321247880340164,0.290783182025711,0.225807614323965,0.0947901670858943,0.0391449353714249,0.338195185999145,0.0396531025666747,0.0922888867996169,0.0391808363098699,0.0706490597751848,0.0730595551106857,0.428686152794984,0.12034436317719,0.22311781348059,0.183199995974786,0.0304852742283195,0.184846604614395
