"Xyleborus germanus","Xyleborus affinis","Sampsonius dampfi","Ambrosiodmus tachygraphus","Xyleborinus saxeseni","Ambrosiodmus rubricollis","Euwallacea fornicatus","Xyleborus glabratus","Xylosandrus crassiusculus","Xylosandrus morigerus","Xyleborus seriatus"
0.282697595990418,0.454877685395269,0.0679230319647403,0.0650067804123522,0.23803595319435,0.125234146018435,0.278038002252305,0.5653898941754,0.518880544685393,0.432594498649847,0.128483253935706
0.281858190996431,0.454130850602009,0.0672571133215217,0.0644363432187073,0.237120159849,0.124183486073478,0.277022452445239,0.560627043600308,0.517857493201912,0.431164331322529,0.127839448817266
0.281025617134473,0.453388962033603,0.0666014274468205,0.0638741472886403,0.236212589097212,0.123146998877156,0.276015620082549,0.555883345236688,0.516840788997281,0.429744380733104,0.127202460358968
0.280199781745805,0.452651959198578,0.0659557626809914,0.0633200283375445,0.235313123942857,0.122124425561861,0.275017385951536,0.551159461036589,0.515830361230098,0.428334533039303,0.126572178506105
0.279380593941591,0.451919782695691,0.0653199128173341,0.0627738262288827,0.234421649675582,0.121115513138835,0.274027633087609,0.546456031196741,0.514826140228424,0.426934676140338,0.125948495588682
0.278567964559205,0.451192374187903,0.064693676935267,0.0622353848480996,0.233538053813948,0.12012001434071,0.273046246720097,0.541773674246072,0.513828057463974,0.42554469964274,0.125331306256668
0.277761806119854,0.450469676377131,0.0640768592393651,0.061704551980993,0.232662226050283,0.11913768746883,0.272073114219671,0.537112987154683,0.512836045527022,0.424164494827016,0.124720507417353
0.276962032787482,0.449751632979739,0.0634692689040328,0.0611811791963684,0.231794058197202,0.11816829624521,0.271108125047291,0.532474545463315,0.511850038102,0.422793954615113,0.124115998174739
0.276168560328903,0.449038188702757,0.0628707199235888,0.0606651217328015,0.230933444135718,0.11721160966896,0.270151170704639,0.527858903432318,0.510869969943763,0.421432973538655,0.123517679770881
0.275381306075126,0.448329289220788,0.0622810309675535,0.0601562383893494,0.230080279764897,0.116267401877043,0.26920214468599,0.523266594209162,0.509895776854505,0.420081447707935,0.12292545552911
0.274600188883817,0.447624881153586,0.0617000252409338,0.0596543914200505,0.22923446295301,0.115335452009202,0.268260942431456,0.518698130013506,0.508927395661295,0.418739274781645,0.12233923079907
0.273825129102872,0.446924912044285,0.061127530349314,0.0591594464320656,0.228395893490107,0.114415544076944,0.26732746128158,0.514154002338881,0.507964764194228,0.417406353937311,0.121758912903489
0.273056048535053,0.446229330338248,0.0605633781685653,0.0586712722873181,0.227564473041995,0.11350746683642,0.266401600433208,0.509634682170017,0.507007821265148,0.416082585842429,0.121184411086639
0.272292870403657,0.445538085362518,0.0600074047189969,0.0581897410074937,0.226740105105541,0.112611013665095,0.265483260896623,0.505140620214887,0.50605650664695,0.414767872626271,0.120615636464401
0.271535519319173,0.444851127305858,0.0594594500437783,0.0577147276822724,0.225922694965276,0.111725982442069,0.264572345453873,0.500672247150532,0.505110761053424,0.413462117852345,0.120052501975898
0.270783921246909,0.444168407199347,0.0589193580914719,0.0572461103806662,0.225112149651253,0.110852175431934,0.263668758618274,0.496229973881762,0.504170526119633,0.412165226491493,0.119494922336623
0.270038003475534,0.443489876897522,0.0583869766025142,0.0567837700653422,0.224308377898097,0.109989399172055,0.262772406595036,0.491814191811818,0.503235744382798,0.410877104895607,0.118942813993016
0.269297694586521,0.44281548906005,0.0578621569995036,0.0563275905098184,0.223511290105239,0.109137464363154,0.261883197242988,0.48742527312415,0.502306359263694,0.409597660771951,0.118396095078433
0.268562924424463,0.442145197133898,0.0573447542811458,0.0558774582184217,0.222720798298266,0.108296185763099,0.261001040037343,0.483063571074421,0.501382315048516,0.40832680315806,0.117854685370461
0.267833624068208,0.441478955336006,0.0568346269197207,0.055433262348903,0.221936816091363,0.107465382083791,0.260125846033503,0.478729420291902,0.500463556871214,0.40706444239722,0.117318506249532
0.267109725802822,0.440816718636425,0.056331636761941,0.0549948946376094,0.221159258650813,0.106644875891043,0.259257527831836,0.474423137089465,0.499550030696291,0.405810490114492,0.116787480658787
0.266391163092318,0.440158442741921,0.0558356489330744,0.0545622493271184,0.220388042659509,0.105834493507366,0.258395999543416,0.470145019781339,0.498641683302024,0.404564859193284,0.116261533065141
0.265677870553149,0.439504084080019,0.0553465317442082,0.0541352230962383,0.219623086282457,0.105034064917551,0.25754117675669,0.46589534900789,0.497738462264123,0.403327463752442,0.11574058942152
0.264969783928434,0.438853599783483,0.0548641566025425,0.0537137149922924,0.218864309133231,0.104243423676982,0.256692976505039,0.46167438806666,0.496840315939795,0.402098219123854,0.115224577130221
0.264266840062878,0.438206947675204,0.0543883979245973,0.0532976263655965,0.218111632241347,0.103462406822566,0.255851317235204,0.457482383248931,0.49594719345221,0.400877041830551,0.11471342500735
0.263568976878397,0.437564086253498,0.0539191330522296,0.0528868608060521,0.217364978020532,0.102690854786214,0.255016118776556,0.453319564181133,0.495059044675356,0.399663849565295,0.114207063248317
0.262876133350384,0.436924974677788,0.0534562421713569,0.0524813240817767,0.216624270237857,0.101928611310785,0.254187302311176,0.449186144170406,0.494175820219264,0.398458561169635,0.113705423394333
0.262188249484631,0.436289572754671,0.0529996082332878,0.052080924079697,0.215889433983704,0.10117552336842,0.25336479034473,0.445082320553662,0.49329747141561,0.397261096613419,0.113208438299894
0.261505266294861,0.435657840924345,0.0525491168785671,0.0516855707480317,0.215160395642545,0.100431441081184,0.252548506678102,0.441008275049536,0.492423950303652,0.396071376974767,0.112716042101198
0.260827125780872,0.435029740247391,0.0521046563632438,0.0512951760405989,0.214437082864502,0.0996962176439398,0.251738376379765,0.436964174112606,0.491555209616531,0.39488932442046,0.112228170185482
0.260153770907246,0.434405232391897,0.0516661174874746,0.0509096538628778,0.213719424537668,0.0989697092494027,0.250934325758879,0.432950169289324,0.49069120276789,0.393714862186771,0.111744759161237
0.259485145582639,0.433784279620921,0.0512333935263812,0.050528920019766,0.21300735076116,0.0982517750152822,0.250136282339077,0.428966397575088,0.489831883838822,0.392547914560698,0.111265746829273
0.258821194639603,0.433166844780269,0.0508063801630778,0.0501528921649679,0.212300792818889,0.0975422769134633,0.249344174832924,0.425012981771951,0.488977207565135,0.391388406861604,0.110791072154611
0.258161863814945,0.432552891286588,0.0503849754237962,0.0497814897519593,0.211599683154016,0.0968410797011571,0.248557933117038,0.421090030846454,0.488127129324914,0.390236265423249,0.110320675239163
0.257507099730593,0.431942383115762,0.0499690796150301,0.04941463398647,0.210903955344078,0.0961480508539591,0.247777488207836,0.417197640287104,0.48728160512639,0.389091417576206,0.109854497295196
0.256856849874959,0.431335284791602,0.0495585952626305,0.0490522477804316,0.210213544076761,0.0954630605007588,0.247002772237901,0.413335892461054,0.486440591596083,0.387953791630645,0.109392480619524
0.256211062584789,0.430731561374819,0.0491534270527832,0.0486942557073399,0.209528385126304,0.0947859813604403,0.246233718432944,0.40950485696956,0.485604045967241,0.38682331685949,0.108934568568428
0.255569687027469,0.430131178452277,0.0487534817748013,0.0483405839589805,0.208848415330509,0.0941166886803216,0.245470261089343,0.40570459100179,0.484771926068534,0.38569992348192,0.108480705533277
0.25493267318379,0.429534102126507,0.0483586682656713,0.0479911603034717,0.208173572568344,0.0934550601762761,0.244712335552248,0.401935139686635,0.483944190313023,0.384583542647217,0.108030836916812
0.254299971831154,0.428940299005488,0.047968897356291,0.047645914044578,0.207503795738116,0.092800975974488,0.243959878194225,0.398196536442135,0.48312079768738,0.383474106418961,0.10758490911009
0.253671534527196,0.428349736192676,0.0475840818193414,0.0473047759822511,0.206839024736199,0.0921543185547886,0.243212826394436,0.394488803322203,0.482301707741361,0.38237154775954,0.107142869470059
0.253047313593827,0.427762381277279,0.0472041363187365,0.0469676783743558,0.206179200436309,0.0915149726955278,0.242471118518327,0.390811951360325,0.481486880577519,0.38127580051499,0.10670466629774
0.252427262101675,0.427178202324772,0.0468289773605967,0.0466345548995393,0.205524264669289,0.0908828254199325,0.241734693897819,0.387165980909936,0.480676276841151,0.380186799400146,0.106270248817004
0.251811333854909,0.426597167867634,0.0464585232456927,0.0463053406212071,0.20487416020341,0.0902577659439078,0.241003492811979,0.383550881981211,0.479869857710477,0.379104479984088,0.105839567153923
0.251199483376451,0.426019246896322,0.0460926940233135,0.0459799719525655,0.204228830725164,0.0896396856252377,0.240277456468168,0.37996663457402,0.479067584887042,0.378028778675902,0.105412572316672
0.25059166589354,0.425444408850449,0.0457314114465057,0.045658386622696,0.203588220820529,0.0890284779141413,0.239556526983636,0.376413209006779,0.478269420586331,0.376959632710718,0.104989216175971
0.249987837323662,0.424872623610186,0.0453745989286419,0.0453405236436274,0.202952275956705,0.0884240383051466,0.23884064736757,0.37289056624104,0.477475327528598,0.375896980136035,0.104569451446048
0.249387954260821,0.424303861487856,0.0450221815012707,0.0450263232783692,0.202320942464297,0.0878262642902406,0.238129761503572,0.369398658201563,0.476685268929902,0.374840759798323,0.104153231666107
0.248791973962143,0.423738093219739,0.0446740857732072,0.0447157270098792,0.20169416751993,0.0872350553132576,0.237423814132546,0.365937428091734,0.475899208493336,0.373790911329895,0.103740511182284
0.248199854334808,0.423175289958065,0.0443302398908223,0.0444086775109285,0.201071899129303,0.0866503127254708,0.236722750836008,0.362506810704135,0.475117110400457,0.372747375136041,0.103331245130077
0.247611553923292,0.422615423263193,0.0439905734994903,0.0441051186148391,0.200454086110638,0.0860719397423482,0.23602651801978,0.35910673272614,0.474338939302898,0.371710092382421,0.102925389417234
0.247027031896928,0.422058465095975,0.0436550177061576,0.043804995287062,0.199840678078542,0.0854998414014427,0.235335062898069,0.355737113040396,0.473564660314175,0.370679004982707,0.102522900707092
0.246446248037747,0.421504387810305,0.0433235050429946,0.04350825359757,0.199231625428255,0.0849339245213789,0.234648333477932,0.352397863020067,0.472794239001662,0.369654055586473,0.102123736402341
0.245869162728627,0.420953164145827,0.0429959694320961,0.0432148406940379,0.198626879320272,0.0843740976619069,0.233966278544085,0.349088886818748,0.472027641378745,0.368635187567318,0.101727854629212
0.245295736941709,0.42040476722082,0.0426723461511954,0.0429247047757841,0.198026391665341,0.0838202710849908,0.233288847644086,0.345810081654953,0.471264833897144,0.367622345011234,0.101335214222066
0.244725932227095,0.419859170525247,0.0423525718003593,0.04263779506845,0.197430115109807,0.0832723567169032,0.232615991073845,0.342561338091103,0.470505783439409,0.366615472705188,0.100945774708386
0.244159710701806,0.419316347913956,0.0420365842696325,0.0423540617993922,0.196838003021314,0.0827302681112935,0.231947659863483,0.339342540306948,0.469750457311564,0.36561451612594,0.10055949629414
0.243597035039005,0.418776273600047,0.0417243227076,0.0420734561737655,0.196250009474838,0.0821939204132053,0.231283805763504,0.336153566367375,0.468998823235916,0.36461942142907,0.100176339849523
0.243037868457465,0.418238922148372,0.0414157274908381,0.0417959303512731,0.195666089239052,0.0816632303240124,0.230624381231288,0.332994288484548,0.468250849344015,0.363630135438222,0.0997962668950587
0.242482174711284,0.417704268469202,0.0411107401942271,0.0415214374235656,0.195086197763005,0.0811381160672492,0.229969339417899,0.329864573274375,0.467506504169766,0.362646605634555,0.0994192395880439
0.241929918079836,0.417172287812019,0.0408093035620955,0.0412499313922639,0.194510291163114,0.0806184973553087,0.229318634155181,0.326764282007244,0.466765756642681,0.361668780146396,0.0990452207093413
0.241381063357959,0.416642955759455,0.0405113614801713,0.0409813671475907,0.193938326210463,0.0801042953569821,0.228672219943155,0.323693270853054,0.466028576081277,0.360696607739093,0.0986741736504941
0.240835575846357,0.416116248221368,0.0402168589483142,0.0407157004475884,0.193370260318385,0.0795954326658205,0.228030051937692,0.320651391120514,0.465294932186608,0.359730037805063,0.0983060624011651
0.240293421342232,0.415592141429038,0.0399257420540036,0.040452887897906,0.192806051530341,0.0790918332692879,0.227392085938471,0.317638489490721,0.464564795035936,0.358769020354024,0.0979408515368828
0.23975456613012,0.415070611929505,0.0396379579465597,0.0401928869321372,0.192245658508064,0.078593422518691,0.226758278377201,0.314654408245044,0.46383813507653,0.35781350600342,0.0975785062070915
0.239218976972942,0.414551636580022,0.0393534548120729,0.0399356557926924,0.191689040519987,0.0781001270998571,0.226128586306105,0.311698985487308,0.463114923119593,0.356863445969023,0.0972189921234926
0.238686621103246,0.414035192542631,0.0390721818490219,0.0396811535121881,0.191136157429924,0.0776118750045442,0.225502967386658,0.30877205536034,0.462395130334316,0.355918792055711,0.0968622755486714
0.238157466214658,0.413521257278857,0.0387940892445571,0.0394293398953382,0.190586969686013,0.0771285955025599,0.224881379878581,0.305873448256882,0.461678728242053,0.354979496648421,0.0965083232850004
0.237631480453512,0.413009808544522,0.0385191281514286,0.03918017550133,0.190041438309904,0.0766502191145681,0.224263782629066,0.303002991024927,0.460965688710611,0.354045512703273,0.0961571026638094
0.237108632410676,0.41250082438466,0.0382472506655406,0.0389336216266728,0.189499524886191,0.076176677585569,0.223650135062246,0.300160507167519,0.460255983948659,0.353116793738855,0.0958085815348185
0.236588891113551,0.411994283128552,0.0379784098041118,0.0386896402885016,0.188961191552084,0.0757079038590284,0.223040397168888,0.297345817037078,0.459549586500252,0.352193293827674,0.0954627282558245
0.236072226018249,0.411490163384862,0.0377125594844226,0.0384481942083249,0.188426400987305,0.075243832051641,0.222434529496316,0.294558738024281,0.458846469239461,0.351274967587763,0.0951195116826319
0.235558607001948,0.410988444036876,0.0374496545031327,0.0382092467962009,0.187895116404213,0.0747843974287105,0.221832493138546,0.291799084741596,0.458146605365111,0.350361770174444,0.0947789011592264
0.235048004355403,0.410489104237844,0.0371896505161503,0.0379727621353306,0.187367301538144,0.0743295363801277,0.22123424972664,0.289066669201497,0.457449968395626,0.349453657272245,0.0944408665081794
0.234540388775632,0.409992123406417,0.0369325040190372,0.0377387049670541,0.186842920637964,0.0738791863969313,0.220639761419257,0.286361300989455,0.456756532163977,0.348550585086956,0.0941053780212791
0.234035731358752,0.409497481222188,0.0366781723279338,0.0375070406762395,0.186321938456832,0.0734332860484362,0.220048990893422,0.283682787431758,0.456066270812727,0.347652510337841,0.0937724064503834
0.233534003592973,0.409005157621314,0.036426613560986,0.0372777352770509,0.185804320243159,0.072991774959911,0.219461901335471,0.281030933758254,0.455379158789172,0.346759390249988,0.0934419229984852
0.233035177351742,0.408515132792239,0.036177786620263,0.0370507553990863,0.185290031731769,0.0725545937907934,0.218878456432208,0.278405543260066,0.454695170840586,0.345871182546793,0.0931138993109875
0.232539224887036,0.408027387171504,0.0359316511741471,0.0368260682738713,0.184779039135251,0.0721216842134257,0.218298620362235,0.275806417442388,0.45401428200955,0.344987845442587,0.0927883074671804
0.232046118822796,0.40754190143964,0.0356881676401848,0.0366036417217025,0.184271309135491,0.0716929888922982,0.217722357787472,0.273233356172433,0.453336467629373,0.344109337635391,0.0924651199719159
0.231555832148496,0.407058656517146,0.0354472971683834,0.0363834441388263,0.183766808875397,0.0712684514637864,0.21714963384485,0.270686157822595,0.452661703319609,0.343235618299804,0.0921443097474743
0.231068338212861,0.406577633560556,0.0352090016249407,0.036165444484945,0.183265505950788,0.0708480165163681,0.216580414138183,0.268164619408953,0.451989964981652,0.342366647080017,0.0918258501256175
0.230583610717702,0.406098813958577,0.0349732435763952,0.035949612271041,0.182767368402471,0.0704316295713081,0.2160146647302,0.265668536725168,0.451321228794416,0.341502384082951,0.0915097148398238
0.230101623711892,0.405622179328312,0.0347399862741843,0.035735917547509,0.182272364708469,0.0700192370637981,0.215452352134757,0.263197704471867,0.45065547121011,0.340642789871518,0.0911958780176999
0.229622351585461,0.405147711511558,0.0345091936395976,0.0355243308925879,0.181780463776433,0.0696107863245384,0.214893443309193,0.260751916381626,0.449992668950073,0.339787825458001,0.0908843141735651
0.229145769063817,0.404675392571175,0.0342808302491167,0.0353148234010832,0.181291634936194,0.0692062255617525,0.214337905646854,0.258330965339606,0.449332799000709,0.338937452297551,0.0905749982012029
0.228671851202091,0.404205204787534,0.0340548613201257,0.0351073666733717,0.18080584793249,0.0688055038436194,0.21378570696977,0.25593464349996,0.448675838609483,0.338091632281802,0.0902679053667761
0.228200573379586,0.403737130655033,0.0338312526969863,0.0349019328046811,0.180323072917828,0.0684085710811151,0.213236815521475,0.253562742398092,0.448021765281003,0.337250327732588,0.0899630113019002
0.227731911294356,0.403271152878679,0.0336099708374637,0.0346984943746356,0.179843280445509,0.0680153780112524,0.212691199959979,0.251215053058852,0.447370556773167,0.336413501395782,0.0896602919968729
0.227265840957885,0.402807254370745,0.0333909827994952,0.0344970244370604,0.17936644146279,0.0676258761807071,0.212148829350883,0.248891366100768,0.446722191093392,0.335581116435234,0.0893597237940529
0.22680233868988,0.402345418247487,0.0331742562282903,0.0342974965100381,0.178892527304191,0.0672400179298214,0.211609673160625,0.246591471836403,0.446076646494905,0.334753136426822,0.0890612833813861
0.226341381113169,0.40188562782593,0.0329597593437538,0.0340998845662093,0.178421509684934,0.066857756376976,0.211073701249875,0.244315160368922,0.445433901473103,0.333929525352595,0.0887649477860755
0.2258829451487,0.401427866620711,0.0327474609282222,0.0339041630233108,0.177953360694525,0.0664790454033172,0.210540883867046,0.242062221684965,0.444793934761988,0.333110247595026,0.0884706943683888
0.225427008010643,0.400972118340993,0.032537330314505,0.0337103067349447,0.177488052790464,0.0661038396378354,0.210011191641953,0.239832445743922,0.444156725330659,0.332295267931366,0.0881785008156033
0.224973547201594,0.400518366887428,0.0323293373742212,0.0335182909815725,0.17702555879208,0.0657320944427812,0.209484595579583,0.237625622563673,0.443522252379874,0.331484551528082,0.087888345136083
0.224522540507867,0.400066596349191,0.0321234525064245,0.0333280914617265,0.176565851874494,0.0653637658994124,0.208961067053995,0.235441542302918,0.442890495338669,0.330678063935406,0.0876002056534831
0.224073965994888,0.399616791001058,0.0319196466265073,0.0331396842834339,0.176108905562708,0.0649988107940634,0.208440577802343,0.233279995340159,0.442261433861049,0.329875771081965,0.0873140610010819
0.223627802002674,0.39916893530055,0.0317178911553766,0.0329530459558475,0.175654693725804,0.0646371866045291,0.207923099919009,0.231140772349429,0.441635047822727,0.329077639269509,0.0870298901162345
0.22318402714141,0.398723013885131,0.0315181580088944,0.0327681533810763,0.175203190571269,0.064278851486753,0.207408605849863,0.229023664372851,0.441011317317929,0.328283635167725,0.0867476722349452
0.222742620287101,0.398279011569453,0.0313204195875743,0.0325849838462118,0.174754370639425,0.0639237642618155,0.206897068386619,0.226928462890124,0.440390222656254,0.32749372580914,0.0864673868865577
0.222303560577324,0.397836913342659,0.0311246487665286,0.0324035150155436,0.17430820879798,0.0635718844032104,0.206388460661316,0.224854959884999,0.439771744359594,0.326707878584108,0.0861890138885573
0.22186682740705,0.397396704365736,0.0309308188856578,0.0322237249229604,0.173864680236677,0.063223172024407,0.205882756140899,0.222802947908847,0.439155863159105,0.325926061235886,0.085912533341485
0.221432400424559,0.396958369968919,0.0307389037400761,0.0320455919645297,0.173423760462057,0.0628775878666857,0.205379928621906,0.220772220141396,0.438542559992229,0.325148241855787,0.0856379256239582
0.221000259527423,0.396521895649138,0.0305488775707671,0.0318690948912525,0.172985425292321,0.0625350932872446,0.204879952225256,0.218762570448707,0.437931815999781,0.324374388878414,0.085365171387798
0.220570384858579,0.396087267067521,0.0303607150554626,0.0316942128019886,0.172549650852293,0.0621956502475673,0.20438280139114,0.216773793438483,0.437323612523074,0.32360447107698,0.0850942515532581
0.220142756802468,0.395654470046939,0.0301743912997385,0.0315209251365461,0.172116413568485,0.0618592213020464,0.203888450874007,0.214805684512782,0.436717931101101,0.322838457558696,0.0848251473043541
0.219717355981252,0.395223490569597,0.0299898818283232,0.0313492116689339,0.171685690164254,0.061525769586857,0.203396875737649,0.212858039918208,0.436114753467768,0.322076317760243,0.0845578400842907
0.219294163251106,0.394794314774667,0.0298071625766098,0.0311790525007686,0.171257457655058,0.0611952588090726,0.202908051350374,0.210930656793665,0.435514061549169,0.321318021443314,0.0842923115909836
0.218873159698577,0.394366928955973,0.029626209882371,0.0310104280548355,0.170831693343802,0.0608676532360186,0.202421953380279,0.209023333215737,0.434915837460918,0.320563538690232,0.0840285437726753
0.218454326637014,0.39394131955971,0.0294470004776663,0.0308433190687979,0.170408374816267,0.0605429176848562,0.201938557790601,0.207135868241771,0.434320063505518,0.319812839899641,0.0837665188236405
0.218037645603065,0.393517473182207,0.0292695114809405,0.0306777065890504,0.169987479936642,0.0602210175123929,0.201457840835167,0.20526806195074,0.433726722169781,0.319065895782259,0.0835062191799807
0.217623098353243,0.393095376567734,0.0290937203893064,0.0305135719647138,0.169568986843129,0.059901918605112,0.200979779053919,0.20341971548195,0.43313579612229,0.318322677356711,0.083247627515505
0.21721066686055,0.392675016606347,0.0289196050710062,0.0303508968417662,0.169152873943634,0.0595855873694171,0.200504349268531,0.201590631071654,0.432547268210906,0.317583155945426,0.0829907267376954
0.216800333311175,0.392256380331767,0.0287471437580493,0.0301896631573083,0.168739119911549,0.0592719907220861,0.200031528578105,0.199780612087655,0.431961121460319,0.316847303170593,0.0827354999837539
0.216392080101243,0.39183945491931,0.0285763150390189,0.0300298531339584,0.1683277036816,0.0589610960809284,0.199561294354942,0.19798946306195,0.431377339069634,0.316115090950198,0.0824819306167305
0.215985889833629,0.391424227683836,0.0284070978520452,0.0298714492743743,0.167918604445787,0.0586528713556428,0.199093624240397,0.196216989721487,0.43079590441001,0.315386491494105,0.0822300022217295
0.215581745314835,0.391010686077755,0.0282394714779399,0.0297144343558978,0.167511801649391,0.0583472849388688,0.198628496140811,0.194462999017089,0.430216801022328,0.314661477300221,0.081979698602192
0.215179629551919,0.39059881768905,0.0280734155334876,0.0295587914253207,0.167107274987061,0.0580443056974274,0.198165888223514,0.192727299150623,0.429640012614901,0.313940021150703,0.0817310037762533
0.214779525749482,0.390188610239352,0.0279089099648903,0.0294045037937668,0.166705004398974,0.0577439029637478,0.197705778912899,0.191009699600451,0.429065523061228,0.313222096108237,0.0814839019731742
0.214381417306713,0.389780051582032,0.0277459350413617,0.0292515550316881,0.166304970067065,0.0574460465274747,0.19724814688658,0.189310011145245,0.428493316397779,0.312507675512375,0.0812383776298425
0.213985287814484,0.389373129700342,0.0275844713488656,0.029099928963973,0.165907152411327,0.057150706627251,0.196792971071601,0.187628045886202,0.427923376821819,0.311796732975929,0.080994415387344
0.213591121052506,0.38896783270558,0.0274244997839969,0.0289496096651615,0.165511532086184,0.0568578539426737,0.196340230640732,0.185963617267727,0.427355688689271,0.311089242381417,0.080752000087603
0.213198900986524,0.38856414883529,0.0272660015479992,0.0288005814547675,0.165118089976922,0.0565674595864172,0.195889905008821,0.184316540096645,0.426790236512614,0.310385177877575,0.0805111167700878
0.212808611765574,0.388162066451492,0.0271089581409184,0.0286528288927029,0.164726807196197,0.0562794950965213,0.195441973829214,0.182686630559966,0.426227004958808,0.309684513875912,0.0802717506685817
0.212420237719285,0.387761574038943,0.0269533513558855,0.0285063367748023,0.164337665080601,0.0559939324288378,0.194996416990241,0.181073706241293,0.425665978847264,0.308987225047333,0.0800338872080174
0.212033763355231,0.387362660203432,0.0267991632735277,0.0283610901284459,0.163950645187286,0.0557107439496359,0.194553214611763,0.179477586135898,0.425107143147842,0.308293286318803,0.0797975120013738
0.211649173356329,0.386965313670099,0.026646376256504,0.0282170742082773,0.163565729290662,0.0554299024283579,0.194112347041784,0.177898090664511,0.424550482978883,0.307602672870065,0.0795626108466319
0.211266452578282,0.386569523281786,0.0264949729441614,0.0280742744920144,0.163182899379146,0.055151381030525,0.193673794853118,0.176335041685893,0.42399598360527,0.306915360130415,0.079329169723792
0.210885586047077,0.386175277997415,0.0263449362473098,0.0279326766763512,0.162802137651969,0.0548751533107892,0.193237538840119,0.174788262508224,0.423443630436526,0.306231323775524,0.079097174791947
0.21050655895651,0.385782566890397,0.026196249343111,0.0277922666729476,0.162423426516047,0.0546011932061267,0.192803560015468,0.173257577899342,0.422893409024938,0.305550539724303,0.078866612386413
0.210129356665775,0.385391379147062,0.0260488956700811,0.0276530306045058,0.162046748582906,0.0543294750291698,0.192371839607015,0.171742814095901,0.422345305063714,0.304872984135829,0.0786374690159152
0.20975396469708,0.385001704065123,0.0259028589232017,0.0275149548009305,0.161672086665659,0.0540599734616758,0.19194235905468,0.170243798811468,0.42179930438517,0.304198633406304,0.0784097313598273
0.209380368733312,0.384613531052159,0.0257581230491375,0.0273780257955715,0.161299423776039,0.053792663548127,0.191515100007404,0.168760361243611,0.421255392958942,0.303527464166071,0.0781833862654644
0.209008554615742,0.384226849624131,0.0256146722415584,0.0272422303215459,0.16092874312149,0.0535275206894607,0.191090044320155,0.167292332080022,0.420713556890235,0.302859453276673,0.0779584207454268
0.208638508341772,0.383841649403913,0.0254724909365631,0.0271075553081383,0.160560028102299,0.0532645206369261,0.190667174050989,0.1658395435037,0.420173782418087,0.302194577827954,0.0777348219749951
0.208270216062714,0.383457920119861,0.0253315638082011,0.0269739878772785,0.160193262308789,0.053003639486064,0.190246471458156,0.164401829197245,0.419636055913676,0.301532815135207,0.0775125772895735
0.207903664081617,0.383075651604394,0.0251918757640915,0.026841515340091,0.159828429518558,0.0527448536708078,0.18982791899726,0.162979024346294,0.41910036387864,0.300874142736364,0.0772916741821829
0.207538838851126,0.382694833792602,0.0250534119411363,0.0267101251935197,0.159465513693763,0.0524881399577021,0.189411499318468,0.161570965642133,0.418566692943433,0.300218538389229,0.0770721003009996
0.207175726971379,0.382315456720884,0.0249161577013246,0.0265798051170216,0.159104498978459,0.0522334754402368,0.188997195263768,0.160177491283529,0.418035029865702,0.299565980068754,0.0768538434469415
0.20681431518794,0.381937510525598,0.0247800986276273,0.02645054296933,0.158745369695977,0.0519808375332935,0.188584989864268,0.158798440977798,0.417505361528692,0.298916445964349,0.0766368915712985
0.206454590389769,0.381560985441737,0.0246452205199787,0.0263223267852858,0.158388110346354,0.0517302039677029,0.188174866337547,0.157433655941155,0.416977674939673,0.298269914477247,0.0764212327734075
0.206096539607224,0.381185871801636,0.0245115093913435,0.0261951447727337,0.158032705603802,0.0514815527849087,0.18776680808505,0.156082978898386,0.416451957228394,0.29762636421789,0.0762068552983709
0.2057401500101,0.380812160033681,0.0243789514638666,0.0260689853094829,0.157679140314228,0.0512348623317371,0.187360798689526,0.154746254081834,0.415928195645562,0.296985774003369,0.0759937475348164
0.2053854089057,0.38043984066106,0.024247533165105,0.0259438369403309,0.15732739949279,0.0509901112552698,0.186956821912511,0.153423327229788,0.415406377561341,0.296348122854894,0.0757818980126992
0.205032303736935,0.380068904300519,0.0241172411243382,0.0258196883741483,0.156977468321497,0.0507472784978165,0.186554861691849,0.152114045584238,0.414886490463878,0.295713389995306,0.0755712954011443
0.204680822080466,0.379699341661146,0.0239880621689561,0.025696528481023,0.156629332146855,0.0505063432919864,0.186154902139261,0.150818257888084,0.414368521957846,0.295081554846619,0.0753619285063281
0.204330951644865,0.379331143543172,0.0238599833209225,0.0255743462894634,0.156282976477546,0.0502672851558552,0.185756927537951,0.149535814381775,0.413852459763018,0.294452597027608,0.075153786269399
0.203982680268815,0.37896430083679,0.023732991793312,0.0254531309836584,0.15593838698215,0.0500300838882268,0.185360922340253,0.148266566799439,0.413338291712856,0.293826496351426,0.074946857764436
0.203635995919338,0.378598804520998,0.0236070749869196,0.0253328719007927,0.155595549486911,0.0497947195639862,0.184966871165315,0.147010368364518,0.412826005753121,0.293203232823254,0.0747411321964443
0.203290886690053,0.378234645662457,0.0234822204869395,0.0252135585284173,0.155254449973528,0.0495611725295427,0.184574758796827,0.145767073784919,0.412315589940513,0.292582786637995,0.0745365988993873
0.20294734079946,0.377871815414362,0.0233584160597133,0.0250951805018719,0.154915074576997,0.0493294233983604,0.18418457018078,0.144536539247726,0.411807032441317,0.29196513817799,0.0743332473342538
0.202605346589257,0.377510305015347,0.0232356496495447,0.0249777276017609,0.154577409583483,0.0490994530465753,0.183796290423265,0.143318622413481,0.411300321530085,0.291350268010773,0.0741310670871606
