"Xyleborus obesus","Xyleborus glabratus","Coptoborus pseudotenuis","Xylosandrus compactus","Xylosandrus crassiusculus","Xyleborus seriatus","Xyleborus xylographus","Xylosandrus morigerus","Xyleborus affinis","Xyleborus germanus","Euwallacea validus"
0.0464558910414886,0.577808335528726,0.223688876845694,0.234781317095273,0.522556116146698,0.134112461081684,0.0951701390512984,0.431827636656654,0.470944796148168,0.309915961827452,0.345997980054287
0.0461553813786015,0.573054004498817,0.221650870509312,0.233859860532623,0.521581399460873,0.13343401317849,0.0937879976918432,0.430452636650877,0.470167984482791,0.308939580027735,0.34422352483086
0.0458586125873776,0.568316449879917,0.21963899239591,0.232946746200862,0.520612708675653,0.132762751222454,0.0924324832896384,0.429087428454609,0.469396248108477,0.307971084623814,0.342464629926202
0.045565516035438,0.563596368995286,0.21765283853519,0.232041854896325,0.519649975968141,0.132098559510955,0.0911029768708008,0.427731901575949,0.46862952571188,0.307010371026098,0.340721109395888
0.0452760247490865,0.558894438380655,0.215692011585494,0.231145069749107,0.518693134648159,0.131441324837784,0.0897988756746831,0.426385947252048,0.467867757073474,0.306057336588692,0.33899277999639
0.0449900733636912,0.554211313801649,0.213756120743454,0.23025627616497,0.517742119132949,0.130790936425715,0.0885195927076652,0.42504945841416,0.46711088304166,0.305111880562776,0.337279461141564
0.0447075980758322,0.549547630293737,0.211844781653277,0.229375361768999,0.51679686492258,0.130147285861254,0.087264556308407,0.423722329653573,0.466358845507647,0.304173904051351,0.33558097485982
0.0444285365971419,0.54490400222384,0.209957616315783,0.228502216350957,0.515857308576049,0.129510267031499,0.0860332097244021,0.422404457188384,0.46561158738106,0.303243309965315,0.333897145751962
0.0441528281097696,0.540281023372716,0.208094252997333,0.227636731812268,0.514923387688037,0.128879776063017,0.0848250106996396,0.421095738831096,0.464869052566264,0.302320002980819,0.332227800949699
0.0438804132234036,0.535679267037223,0.206254326138746,0.226778802114582,0.51399504086631,0.128255711262673,0.0836394310731896,0.419796073957011,0.46413118593938,0.301403889497846,0.330572770074819
0.0436112339337874,0.531099286151571,0.204437476264306,0.225928323229855,0.513072207709736,0.127637973060335,0.0824759563885076,0.418505363473399,0.463397933325948,0.300494877599998,0.328931885199009
0.0433452335826715,0.526541613426676,0.202643349890968,0.225085193091901,0.512154828786907,0.127026463953379,0.0813340855132595,0.417223509789408,0.462669241479243,0.299592877015425,0.32730498080433
0.0430823568191408,0.522006761506714,0.200871599437846,0.224249311549362,0.511242845615333,0.126421088452944,0.0802133302694547,0.415950416786717,0.461945058059207,0.298697799078862,0.325691893744332
0.0428225495622652,0.517495223142005,0.199121883136055,0.223420580320043,0.510336200641199,0.125821753031856,0.0791132150736742,0.414685989790887,0.46122533161197,0.297809556694755,0.324092463205796
0.0425657589650196,0.513007471377327,0.197393864938997,0.22259890294657,0.50943483721967,0.125228366074173,0.0780332765871819,0.413430135543401,0.460510011549951,0.296928064301409,0.322506530671103
0.042311933379424,0.508543959754816,0.19568721443315,0.221784184753327,0.508538699595707,0.124640837826279,0.0769730633756996,0.412182762174376,0.459799048132525,0.296053237836153,0.320933939881225
0.0420610223228552,0.504105122530557,0.194001606749423,0.220976332804625,0.507647732885406,0.124059080349489,0.0759321355786276,0.410943779175915,0.459092392447209,0.29518499470147,0.319374536799318
0.0418129764454859,0.499691374904052,0.192336722475148,0.220175255864058,0.50676188305782,0.123483007474098,0.0749100645874954,0.409713097376096,0.458389996391389,0.294323253732063,0.317828169574919
0.0415677474988058,0.495303113259706,0.190692247566741,0.219380864355025,0.505881096917257,0.122912534754819,0.0739064327334213,0.408490628913575,0.457691812654534,0.293467935162836,0.316294688508744
0.0413252883051839,0.490940715419505,0.189067873263096,0.218593070322344,0.505005322086044,0.122347579427581,0.0729208329833643,0.407276287212772,0.456997794700905,0.292618960597746,0.314773946018056
0.0410855527284331,0.486604540906112,0.187463295999752,0.217811787394965,0.50413450698773,0.121788060367613,0.0719528686449559,0.406069986959651,0.456307896752734,0.291776252979508,0.31326579660263
0.0408484956453366,0.48229493121555,0.185878217323869,0.21703693074971,0.503268600830732,0.12123389804879,0.0710021530796921,0.404871644078054,0.455622073773856,0.290939736560125,0.311770096811268
0.0406140729181016,0.478012210098737,0.184312343810052,0.216268417076021,0.502407553592388,0.120685014504187,0.0700683094242774,0.403681175706577,0.454940281453778,0.290109336872201,0.310286705208888
0.0403822413677051,0.473756683851097,0.182765386977052,0.215506164541692,0.501551316003427,0.120141333287796,0.0691509703199106,0.40249850017599,0.454262476192186,0.289284980701046,0.308815482344166
0.0401529587480968,0.469528641609531,0.181237063205375,0.214750092759528,0.500699839532827,0.119602779437382,0.0682497776493044,0.401323536987162,0.453588615083851,0.288466596057503,0.307356290717715
0.0399261837212299,0.465328355656022,0.179727093655827,0.214000122754931,0.499853076373053,0.119069279438413,0.0673643822812341,0.400156206789497,0.452918655903942,0.287654112151515,0.305908994750807
0.0397018758328857,0.461156081727202,0.178235204189009,0.213256176934358,0.499010979425674,0.118540761189056,0.0664944438224181,0.398996431359856,0.452252557093726,0.286847459366378,0.304473460754627
0.0394799954892664,0.457012059329188,0.17676112528579,0.212518179054639,0.498173502287328,0.118017153966178,0.0656396303765278,0.39784413358195,0.45159027774664,0.286046569233685,0.303049556900038
0.0392605039343241,0.452896512057066,0.17530459196877,0.211786054193119,0.497340599236043,0.117498388392336,0.0647996183101369,0.396699237426211,0.450931777594727,0.285251374408914,0.301637153187869
0.0390433632278027,0.448809647918375,0.173865343724752,0.211059728718603,0.496512225217894,0.116984396403711,0.0639740920254172,0.395561667930094,0.450277016995421,0.284461808647656,0.300236121419702
0.0388285362239638,0.444751659660004,0.172443124428225,0.210339130263077,0.495688335833983,0.116475111218964,0.0631627437393951,0.394431351178832,0.449625956918681,0.283677806782464,0.298846335169158
0.0386159865509737,0.440722725097917,0.171037682265887,0.209624187694176,0.494868887327745,0.115970467308971,0.0623652732695874,0.393308214286616,0.448978558934442,0.282899304700294,0.297467669753673
0.0384056785909275,0.436723007449149,0.169648769662194,0.208914831088387,0.494053836572558,0.115470400367418,0.0615813878258327,0.392192185378182,0.448334785200399,0.282126239320525,0.296100002206754
0.0381975774604866,0.432752655665539,0.16827614320596,0.208210991704948,0.493243141059652,0.114974847282231,0.0608108018081492,0.391083193570814,0.447694598450092,0.28135854857354,0.294743211250707
0.0379916489921086,0.428811804768694,0.166919563577998,0.207512601960442,0.492436758886311,0.114483746107799,0.0600532366104443,0.389981168956734,0.447057961981298,0.280596171379862,0.293397177269837
0.0377878597158484,0.424900576185685,0.165578795479818,0.206819595404042,0.491634648744356,0.113997036037971,0.0593084204299075,0.388886042585879,0.446424839644708,0.279839047629798,0.292061782284098
0.0375861768417103,0.421019078085022,0.164253607563376,0.206131906693406,0.490836769908906,0.113514657379813,0.0585760880819285,0.387797746449048,0.445795195832895,0.279087118163615,0.290736909923204
0.0373865682425318,0.417167405712452,0.162943772361873,0.205449471571189,0.490043082227399,0.113036551528084,0.057855980820374,0.386716213461422,0.44516899546955,0.278340324752203,0.289422445401171
0.0371890024373802,0.413345641726168,0.161649066221605,0.204772226842162,0.489253546108879,0.112562660940409,0.057147846163075,0.385641377446424,0.444546203998986,0.277598610078217,0.288118275491305
0.0369934485754454,0.409553856531027,0.160369269234874,0.204100110350918,0.488468122513529,0.112092929113145,0.0564514377223675,0.384573173119944,0.443926787375905,0.276861917717699,0.286824288501616
0.0367998764204096,0.405792108611391,0.159104165173926,0.203433060960138,0.487686772942451,0.111627300557895,0.0557665150405418,0.38351153607488,0.443310712055406,0.276130192122142,0.28554037425065
0.0366082563352798,0.402060444862252,0.157853541425953,0.202771018529419,0.486909459427683,0.11116572077866,0.0550928434300572,0.382456402766026,0.442697944983247,0.275403378601003,0.284266424043742
0.0364185592676659,0.398358900918273,0.156617188929115,0.202113923894625,0.486136144522448,0.110708136249614,0.0544301938183787,0.381407710495268,0.442088453586337,0.274681423304637,0.283002330649669
0.0362307567354894,0.394687501480467,0.1553949021096,0.201461718847764,0.485366791291626,0.110254494393471,0.0537783425973033,0.380365397397096,0.441482205763458,0.273964273207654,0.281747988277708
0.0360448208131083,0.391046260640189,0.154186478819713,0.200814346117367,0.484601363302444,0.10980474356043,0.0531370714766418,0.37932940242442,0.440879169876213,0.273251876092677,0.280503292555088
0.0358607241178441,0.38743518220017,0.152991720276974,0.200171749349352,0.483839824615381,0.109358833007687,0.0525061673421252,0.378299665334685,0.440279314740187,0.272544180534488,0.279268140504823
0.0356784397968976,0.383854259992342,0.151810431004233,0.199533873088365,0.483082139775276,0.108916712879485,0.0518854221174144,0.377276126676267,0.439682609616318,0.271841135884561,0.278042430523934
0.0354979415146398,0.380303478192205,0.150642418770778,0.198900662759583,0.482328273802638,0.108478334187694,0.0512746326300877,0.376258727775163,0.439089024202479,0.271142692255961,0.276826062362037
0.0353192034402666,0.376782811629515,0.149487494534439,0.198272064650958,0.481578192185153,0.108043648792896,0.0506736004814889,0.375247410721944,0.438498528625247,0.270448800508603,0.275618937100303
0.035142200235804,0.373292226095092,0.148345472384677,0.197648025895903,0.480831860869378,0.107612609385974,0.0500821319203212,0.374242118358986,0.437911093431876,0.269759412234865,0.274420957130772
0.0349669070444529,0.369831678643545,0.147216169486641,0.19702849445639,0.480089246252623,0.107185169470169,0.0495000377198751,0.373242794267956,0.437326689582448,0.269074479745531,0.27323202613603
0.0347932994792626,0.366401117891766,0.146099406026182,0.196413419106468,0.479350315175012,0.106761283343612,0.0489271330587809,0.372249382757558,0.436745288442218,0.268393956056075,0.272052049069228
0.0346213536121217,0.363000484313001,0.144995005155831,0.195802749416169,0.478615034911717,0.106340906082306,0.0483632374051811,0.371261828851522,0.43616686177412,0.267717794873258,0.270880932134445
0.0344510459630564,0.359629710526385,0.1439027929417,0.19519643573581,0.477883373165365,0.105923993523535,0.0478081744042194,0.370280078276846,0.435591381731462,0.267045950582041,0.269718582767389
0.0342823534898258,0.356288721581799,0.142822598311329,0.194594429180662,0.47715529805861,0.105510502249712,0.0472617717687485,0.369304077452263,0.435018820850775,0.266378378232799,0.268564909616419
0.0341152535778058,0.352977435239932,0.141754253002436,0.193996681615989,0.476430778126868,0.105100389572628,0.0467238611731585,0.368333773476952,0.434449152044834,0.265715033528835,0.267419822523907
0.0339497240301509,0.349695762247447,0.14069759151258,0.19340314564244,0.475709782311208,0.104693613518109,0.0461942781502335,0.367369114119465,0.433882348595835,0.265055872814171,0.266283232507903
0.0337857430582261,0.346443606607177,0.139652451049714,0.192813774581792,0.474992279951396,0.104290132811048,0.045672861990945,0.366410047806877,0.433318384148721,0.264400853061632,0.265155051744123
0.0336232892722993,0.343220865843237,0.138618671483622,0.192228522463013,0.474278240779089,0.103889906860831,0.0451594556470933,0.365456523614159,0.432757232704665,0.263749931861188,0.264035193548238
0.0334623416724872,0.340027431261041,0.13759609529822,0.191647344008672,0.473567634911175,0.103492895747109,0.0446539056367138,0.364508491253749,0.432198868614697,0.263103067408571,0.262923572358467
0.0333028796399462,0.336863188202105,0.136584567544723,0.191070194621647,0.472860432843254,0.103099060205942,0.0441560619521624,0.363565901065339,0.431643266573471,0.262460218494142,0.26182010371847
0.0331448829282996,0.333728016293649,0.135583935795646,0.190497030372156,0.472156605443258,0.102708361616273,0.0436657779708013,0.362628704005857,0.43109040161317,0.261821344492014,0.260724704260526
0.0329883316552953,0.330621789692928,0.134594050099645,0.189927807985079,0.471456123945204,0.102320761986748,0.0431829103682075,0.361696851639644,0.430540249097551,0.261186405349413,0.259637291689
0.0328332062946865,0.327544377326279,0.133614762937173,0.189362484827573,0.470758959943079,0.10193622394285,0.0427073190338258,0.360770296128828,0.429992784716113,0.260555361576281,0.258557784764092
0.032679487668327,0.324495643122869,0.132645929176948,0.188801018896977,0.470065085384854,0.101554710714356,0.0422388669889981,0.35984899022388,0.429447984478399,0.259928174235108,0.257486103285859
0.032527156938477,0.321475446243124,0.13168740603321,0.188243368808987,0.469374472566621,0.101176186123099,0.041777420307291,0.358932887254353,0.42890582470842,0.259304804930987,0.256422168078508
0.0323761956003104,0.318483641301865,0.130739053023765,0.187689493786102,0.468687094126852,0.100800614571025,0.0413228480370596,0.358021941119803,0.428366282039198,0.258685215801893,0.255365900974959
0.0322265854746197,0.315520078586124,0.129800731928798,0.187139353646331,0.468002923040777,0.100427961028538,0.040875022126176,0.357116106280878,0.427829333407431,0.258069369509172,0.254317224801662
0.0320783087007104,0.312584604267685,0.128872306750442,0.186592908792158,0.467321932614877,0.100058191023134,0.0404338173488597,0.356215337750585,0.427294956048269,0.257457229228233,0.25327606336368
0.031931347729481,0.309677060610348,0.127953643673093,0.186050120199749,0.466644096481489,0.0996912706282982,0.0399991112345474,0.355319591085718,0.426763127490205,0.256848758639455,0.252242341430012
0.0317856853166817,0.306797286171962,0.127044611024461,0.185510949408409,0.465969388593524,0.0993271664526734,0.03957078399874,0.354428822378452,0.426233825550071,0.256243921919278,0.251215984719176
0.0316413045163472,0.303945116001246,0.126145079237338,0.184975358510261,0.465297783219287,0.0989658456294854,0.0391487184757687,0.353542988248089,0.425707028328143,0.255642683731494,0.250196919885025
0.0314981886743982,0.301120381829442,0.125254920812075,0.184443310140174,0.464629254937409,0.0986072758062184,0.0387328000534239,0.352662045832973,0.425182714203354,0.255045009218722,0.249185074502807
0.0313563214224061,0.298322912256848,0.124374010279762,0.183914767465889,0.463963778631872,0.0982514251345355,0.03832291660939,0.351785952782543,0.424660861828594,0.254450863994068,0.248180377055457
0.0312156866715166,0.295552532934256,0.123502224166082,0.183389694178385,0.463301329487141,0.0978982622604352,0.037918958449432,0.350914667249543,0.424141450126125,0.253860214132958,0.247182756920116
0.0310762686065277,0.292809066739392,0.122639440955848,0.182868054482443,0.462641882983389,0.0975477563146394,0.0375208182472851,0.350048147882374,0.423624458283082,0.253273026165152,0.246192144354887
0.0309380516801168,0.290092333948361,0.1217855410582,0.182349813087419,0.461985414891822,0.0971998769032056,0.0371283909861926,0.349186353817589,0.423109865747066,0.252689267066917,0.245208470485798
0.0308010206072134,0.287402152402196,0.120940406772442,0.18183493519822,0.461331901270088,0.0968545940983575,0.0367415739020472,0.348329244672528,0.422597652221838,0.252108904253376,0.244231667293994
0.030665160359512,0.284738337668551,0.120103922254536,0.181323386506476,0.460681318457784,0.0965118784295275,0.0363602664280845,0.347476780538087,0.42208779766309,0.251531905571007,0.243261667603136
0.0305304561601229,0.282100703198628,0.119275973484203,0.180815133181897,0.46003364307205,0.0961717008746066,0.0359843701410869,0.346628921971622,0.421580282274312,0.250958239290307,0.242298405067014
0.0303968934783546,0.279489060479364,0.118456448232655,0.180310141863825,0.459388852003243,0.0958340328513947,0.0356137887090495,0.345785629989978,0.421075086502739,0.250387874098603,0.241341814157368
0.0302644580246265,0.276903219181006,0.117645236030923,0.179808379652956,0.458746922410707,0.0954988462092468,0.0352484278402685,0.344946866062655,0.420572191035381,0.249820779093017,0.240391830151903
0.0301331357455063,0.274342987300098,0.116842228138784,0.179309814103253,0.458107831718612,0.0951661132209101,0.0348881952338072,0.344112592105087,0.420071576795133,0.24925692377357,0.239448389122512
0.0300029128188685,0.271808171297973,0.116047317514271,0.178814413214013,0.457471557611882,0.0948358065745454,0.034533000531301,0.343282770472053,0.419573224936968,0.248696278036434,0.238511427923692
0.0298737756491731,0.269298576234846,0.11526039878375,0.178322145422121,0.456838078032199,0.0945078993659305,0.0341827552700624,0.342457363951199,0.419077116844198,0.248138812167322,0.237580884181145
0.029745710862857,0.266814005899542,0.114481368212567,0.177832979594452,0.456207371174084,0.094182365090838,0.0338373728374465,0.341636335756681,0.41858323412482,0.247584496835004,0.23665669628058
0.0296187053038389,0.264354262934988,0.113710123676239,0.177346885020443,0.455579415481049,0.0938591776375849,0.0334967684264412,0.340819649522921,0.418091558607926,0.247033303084971,0.235738803356687
0.0294927460291315,0.261919148959508,0.112946564632194,0.176863831404813,0.454954189641828,0.0935383112797487,0.0331608589924464,0.340007269298477,0.41760207234019,0.246485202333209,0.234827145282304
0.0293678203045603,0.259508464684033,0.112190592092038,0.176383788860444,0.454331672586679,0.0932197406690458,0.0328295632112076,0.339199159540019,0.417114757582423,0.245940166360114,0.23392166265775
0.0292439156005839,0.257122010025283,0.111442108594344,0.175906727901398,0.453711843483746,0.0929034408283678,0.0325028014378696,0.338395285106409,0.416629596806196,0.245398167304521,0.233022296800348
0.0291210195882148,0.254759584215029,0.110701018177952,0.175432619436092,0.453094681735507,0.0925893871449719,0.0321804956671189,0.337595611252897,0.416146572690524,0.244859177657855,0.232128989734105
0.028999120135037,0.252420985905491,0.109967226355775,0.174961434760602,0.452480166975269,0.0922775553638215,0.0318625694943823,0.336800103625409,0.415665668118628,0.244323170258397,0.231241684179573
0.0288782053013174,0.250106013270978,0.109240640089093,0.174493145552112,0.451868279063743,0.0919679215810724,0.0315489480780522,0.336008728254937,0.415186866174747,0.24379011828567,0.230360323543868
0.02875826333621,0.24781446410584,0.108521167762336,0.174027723862497,0.451258998085676,0.0916604622377023,0.0312395581027086,0.335221451552034,0.414710150141014,0.243259995254925,0.229484851910856
0.0286392826740479,0.245546135918821,0.107808719158333,0.173565142112031,0.450652304346548,0.091355154113278,0.0309343277433076,0.334438240301395,0.414235503494403,0.242732775011748,0.2286152140315
0.0285212519307231,0.243300826023889,0.107103205434036,0.173105373083229,0.450048178369325,0.0910519743198589,0.0306331866303122,0.333659061656542,0.413762909903718,0.242208431726767,0.227751355314359
0.0284041599001504,0.241078331627639,0.106404539096694,0.172648389914813,0.44944660089128,0.0907509002960313,0.0303360658157342,0.332883883134597,0.413292353226657,0.24168693989046,0.226893221816245
0.0282879955508131,0.238878449913334,0.105712633980476,0.172194166095798,0.448847552860863,0.0904519098010723,0.0300428977400643,0.332112672611142,0.412823817506917,0.241168274308072,0.226040760233033
0.0281727480223894,0.236700978121683,0.105027405223535,0.171742675459695,0.448251015434635,0.0901549809092381,0.0297536162000635,0.331345398315175,0.412357286971365,0.240652410094622,0.225193917890619
0.0280584066224557,0.234545713628422,0.104348769245501,0.171293892178837,0.447656969974255,0.0898600920041748,0.0294681563173916,0.330582028824148,0.411892746027255,0.240139322670015,0.224352642736019
0.0279449608232659,0.232412454018786,0.103676643725395,0.170847790758812,0.44706539804352,0.0895672217734483,0.0291864545080487,0.329822533059087,0.411430179259505,0.239628987754244,0.223516883328619
0.0278324002586045,0.230300997158963,0.103010947579963,0.170404346033007,0.446476281405461,0.0892763492031904,0.0289084484526078,0.329066880279806,0.410969571428018,0.239121381362685,0.222686588831565
0.0277207147207118,0.22821114126458,0.102351600942409,0.169963533157268,0.445889602019492,0.0889874535728578,0.0286340770672144,0.328315040080191,0.410510907465059,0.238616479801478,0.221861709003285
0.0276098941572777,0.226142684966326,0.101698525141532,0.169525327604651,0.445305342038602,0.0887005144501022,0.0283632804753324,0.327566982383571,0.410054172472676,0.238114259663009,0.221042194189156
0.0274999286685048,0.224095427372787,0.101051642681252,0.169089705160294,0.44472348380661,0.0884155116857474,0.0280959999802154,0.326822677438163,0.409599351720173,0.23761469782146,0.220227995313299
0.0273908085042368,0.222069168130542,0.100410877220518,0.168656641916376,0.44414400985546,0.0881324254088719,0.0278321780380821,0.326082095812599,0.409146430641628,0.23711777142846,0.219419063870509
0.027282524061152,0.220063707481637,0.0997761535535954,0.168226114267178,0.443566902902564,0.0878512360219946,0.0275717582319773,0.325345208391521,0.408695394833457,0.236623457908808,0.218615351918307
0.027175065880019,0.218078846318475,0.099147397590716,0.167798098904244,0.442992145848192,0.0875719241963591,0.027314685246298,0.324611986371257,0.408246230052024,0.236131734956278,0.21781681206913
0.0270684246430143,0.216114386236219,0.098524536339096,0.167372572811634,0.442419721772916,0.0872944708673175,0.027060904841967,0.323882401255568,0.407798922211291,0.235642580529509,0.217023397482637
0.0269625911710984,0.214170129582761,0.0979074978843034,0.166949513261268,0.441849613935086,0.0870188572298075,0.026810363832235,0.323156424851459,0.407353457380517,0.235155972847962,0.216235061858138
0.0268575564214512,0.212245879506342,0.0972962113719752,0.166528897808355,0.441281805768358,0.086745064733924,0.0265630100590945,0.322434029265067,0.406909821781993,0.234671890387961,0.215451759427147
0.0267533114849626,0.210341440000892,0.0966906069898748,0.166110704286924,0.440716280879266,0.0864730750805809,0.0263187923702881,0.321715186897614,0.406468001788821,0.234190311878803,0.214673444946052
0.0266498475837798,0.208456615949145,0.096090615950283,0.165694910805425,0.440153023044828,0.0862028702172614,0.0260776605968955,0.320999870441431,0.406027983922735,0.23371121629894,0.213900073688896
0.0265471560689067,0.206591213163612,0.0954961704727166,0.165281495742421,0.439592016210203,0.0859344323338546,0.0258395655314808,0.320288052876038,0.405589754851957,0.233234582872234,0.213131601440279
0.0264452284178567,0.204745038425463,0.094907203766969,0.164870437742364,0.439033244486382,0.0856677438585772,0.0256044589067885,0.319579707464297,0.405153301389091,0.232760391064278,0.212367984488371
0.0263440562323559,0.202917899521401,0.0943236500164638,0.164461715711448,0.438476692147921,0.0854027874539769,0.0253722933749692,0.318874807748627,0.404718610489064,0.232288620578787,0.211609179618026
0.0262436312360968,0.201109605278569,0.0937454443619191,0.164055308813541,0.437922343630712,0.0851395460130166,0.0251430224873232,0.318173327547273,0.404285669247088,0.231819251354053,0.21085514410402
0.0261439452725394,0.19931996559757,0.0931725228853134,0.163651196466189,0.437370183529789,0.0848780026552371,0.0249166006745462,0.317475240950648,0.403854464896675,0.231352263559464,0.210105835704378
0.0260449903027604,0.197548791483652,0.0926048225941475,0.163249358336707,0.436820196597181,0.0846181407229967,0.0246929832274644,0.316780522317721,0.403424984807672,0.230887637592089,0.209361212653819
0.0259467584033483,0.195795895076117,0.0920422814059987,0.162849774338331,0.436272367739789,0.0843599437777854,0.0244721262782447,0.316089146272475,0.402997216484343,0.230425354073321,0.208621233657295
0.0258492417643432,0.194061089676017,0.0914848381333602,0.162452424626447,0.435726682017305,0.0841033955966132,0.0242539867820683,0.315401087700415,0.402571147563475,0.229965393845585,0.207885857883637
0.0257524326872205,0.19234418977219,0.0909324324687582,0.162057289594889,0.435183124640166,0.0838484801684683,0.0240385224992534,0.314716321745132,0.402146765812526,0.229507737969097,0.207155044959293
0.0256563235829178,0.190645011065691,0.0903850049701456,0.161664349872309,0.434641680967544,0.0835951816908469,0.0238256919778166,0.314034823804928,0.401724059127795,0.229052367718695,0.20642875496217
0.0255609069699025,0.188963370492675,0.0898424970465629,0.161273586318607,0.434102336505361,0.0833434845663501,0.02361545453646,0.313356569529487,0.401303015532634,0.228599264580711,0.205706948415569
0.0254661754722813,0.187299086245778,0.0893048509440631,0.160884980021432,0.433565076904349,0.0830933733993482,0.0234077702479726,0.312681534816605,0.400883623175685,0.228148410249905,0.20498958628221
0.0253721218179485,0.185651977794062,0.088772009731896,0.160498512292748,0.433029887958131,0.0828448329927096,0.0232025999230362,0.312009695808968,0.400465870329148,0.227699786626461,0.204276629958357
0.0252787388367731,0.184021865901555,0.0882439172889428,0.160114164665458,0.432496755601341,0.0825978483445937,0.0229999050944218,0.311341028890984,0.40004974538708,0.227253375813021,0.203568041268028
0.0251860194588239,0.182408572644452,0.0877205182904031,0.159731918890093,0.431965665907775,0.082352404645306,0.0227996480015702,0.310675510685665,0.399635236863723,0.226809160111783,0.202863782457296
0.0250939567126317,0.180811921427018,0.0872017581947222,0.159351756931561,0.431436605088566,0.082108487274214,0.0226017915755435,0.310013118051552,0.399222333391861,0.226367122021646,0.202163816188677
0.0250025437234868,0.179231736996228,0.0866875832307588,0.158973660965952,0.430909559490391,0.0818660817967224,0.0224062994243379,0.309353828079696,0.398811023721202,0.225927244235403,0.201468105535607
0.024911773711772,0.17766784545522,0.086177940385186,0.158597613377406,0.430384515593716,0.0816251739613069,0.0222131358185501,0.308697618090685,0.398401296716792,0.225489509636987,0.200776613976999
0.02482163999133,0.17612007427557,0.0856727773901221,0.158223596755031,0.429861460011055,0.0813857496966043,0.0220222656773854,0.308044465631711,0.397993141357454,0.225053901298761,0.200089305391883
0.024732135967864,0.174588252308452,0.0851720427109867,0.157851593889881,0.429340379485271,0.0811477951085581,0.0218336545550008,0.307394348473688,0.397586546734247,0.224620402478856,0.199406144054139
0.024643255137371,0.173072209794728,0.0846756855345766,0.157481587771986,0.428821260887892,0.080911296477619,0.0216472686271719,0.306747244608416,0.397181502048965,0.224188996618559,0.19872709462729
0.024554991084607,0.171571778373991,0.0841836557573586,0.157113561587434,0.428304091217462,0.0806762402559979,0.0214630746782776,0.306103132245786,0.396777996612647,0.223759667339736,0.198052122159396
0.0244673374815831,0.170086791092618,0.0836959039739748,0.156747498715509,0.427788857597918,0.0804426130649712,0.0212810400885918,0.305461989811026,0.396376019844119,0.223332398442313,0.197381192078009
0.0243802880860928,0.168617082410865,0.0832123814659546,0.156383382725874,0.427275547276989,0.0802104016922369,0.021101132821876,0.304823795941993,0.39597556126856,0.222907173901788,0.196714270185214
0.024293836740268,0.167162488209034,0.0827330401906314,0.156021197375807,0.426764147624624,0.0799795930893197,0.0209233214132636,0.304188529486506,0.395576610516088,0.222483977866791,0.196051322652739
0.0242079773691641,0.165722845792763,0.0822578327702602,0.155660926607487,0.426254646131444,0.0797501743690257,0.020747574957429,0.303556169499721,0.395179157320376,0.222062794656683,0.195392316017144
0.0241227039793743,0.164297993897463,0.0817867124813283,0.155302554545322,0.425747030407217,0.0795221328029437,0.0205738630970342,0.302926695241539,0.394783191517282,0.221643608759202,0.194737217175078
0.0240380106576707,0.162887772691941,0.0813196332440619,0.154946065493331,0.425241288179355,0.0792954558189941,0.0204021560114447,0.302300086174063,0.394388703043509,0.221226404828137,0.194085993378612
0.0239538915696725,0.16149202378124,0.0808565496121183,0.154591443932564,0.424737407291447,0.0790701309990215,0.0202324244057088,0.301676321959087,0.393995681935283,0.220811167681055,0.193438612230637
0.0238703409585408,0.160110590208729,0.0803974167624646,0.154238674518577,0.424235375701795,0.0788461460764339,0.0200646394997932,0.301055382455625,0.393604118327056,0.220397882297054,0.192795041680334
0.0237873531436995,0.158743316457475,0.0799421904854362,0.153887742078938,0.42373518148199,0.0786234889338838,0.0198987730180683,0.300437247717479,0.393214002450223,0.219986533814561,0.192155250018711
0.0237049225195804,0.157390048450929,0.0794908271749749,0.153538631610785,0.423236812815502,0.0784021476009924,0.0197347971790356,0.299821897990839,0.392825324631869,0.219577107529163,0.191519205874209
0.0236230435543941,0.15605063355295,0.0790432838190398,0.153191328278425,0.422740257996292,0.0781821102521161,0.0195726846852939,0.299209313711923,0.392438075293528,0.219169588891477,0.190886878208368
0.0235417107889238,0.154724920567198,0.078599517990189,0.152845817410973,0.422245505427451,0.0779633652041525,0.0194124087137342,0.298599475504651,0.392052244949969,0.218763963505054,0.190258236311561
0.0234609188353439,0.153412759735934,0.0781594878363301,0.152502084500026,0.421752543619851,0.077745900914388,0.0192539429059615,0.297992364178355,0.391667824207995,0.218360217124314,0.189633249798796
0.0233806623760604,0.152114002738224,0.0777231520716339,0.152160115197391,0.421261361190825,0.0775297059783825,0.0190972613589345,0.297387960725517,0.391284803765267,0.217958335652525,0.189011888605568
0.0233009361625741,0.150828502687617,0.0772904699676106,0.151819895312833,0.420771946862862,0.0773147691278944,0.0189423386158198,0.296786246319552,0.390903174409142,0.217558305139799,0.188394122983783
0.0232217350143664,0.14955611412928,0.0768614013443422,0.151481410811877,0.420284289462325,0.0771010792288412,0.0187891496570533,0.296187202312611,0.390522927015532,0.217160111781141,0.187779923497743
0.0231430538178057,0.148296693036641,0.0764359065618711,0.151144647813639,0.419798377918187,0.0768886252792982,0.018637669891606,0.295590810233424,0.39014405254778,0.21676374191451,0.187169261020177
0.0230648875250749,0.14705009680755,0.0760139465117414,0.150809592588696,0.419314201260787,0.0766773964075318,0.0184878751484464,0.294997051785177,0.389766542055556,0.216369182018928,0.186562106728347
