"Xyleborus obesus","Ambrosiodmus obliquus","Xylosandrus morigerus","Coptoborus pseudotenuis","Euwallacea fornicatus","Ambrosiodmus tachygraphus","Xylosandrus compactus","Xylosandrus crassiusculus","Xyleborus posticus","Euwallacea validus","Ambrosiodmus rubricollis","Xyleborus seriatus","Xyleborus glabratus","mutillatus","Xyleborus affinis","Xyleborinus saxeseni","Xyleborus germanus","Xyleborus ferrugineus","Xyleborus xylographus","Sampsonius dampfi"
0.0375886296382594,0.0514797787647684,0.353478001774468,0.159470552486047,0.237845726657731,0.0517177019101436,0.199041310511287,0.452806963837616,0.081818799346208,0.251639274038233,0.0979750573584206,0.106658190647801,0.479359533567485,0.118730603545506,0.40393517425268,0.20402856480833,0.251288620465418,0.317752786585737,0.0618232771919857,0.055309737917134
0.0373612431762408,0.0512110154410341,0.352412230624315,0.158122592757374,0.237015482937155,0.0512967149462593,0.198283245938974,0.451938444550772,0.0814657852535985,0.250440866291026,0.0972000189141967,0.106162512279325,0.474916240452923,0.118073335256633,0.403288965944089,0.203288440660489,0.250557570045641,0.316931819283219,0.0610115789623621,0.0547951054006383
0.0371364783707234,0.050945117534228,0.351354056707999,0.156791590982764,0.236192007255595,0.0508813695004629,0.197531707010017,0.451075221270235,0.0811161824162256,0.249253139422594,0.0964348759451634,0.105671704459721,0.470502489915858,0.117422981797007,0.402646814764531,0.202554566739886,0.249832138084985,0.316116712291858,0.060214446387542,0.0542879134712454
0.0369142908116104,0.0506820390540621,0.350303392959502,0.155477273196356,0.23537521213289,0.0504715611062211,0.196786605815046,0.450217236691039,0.0807699396781604,0.248075955341722,0.0956794564077514,0.105185694215143,0.466118600796724,0.116779436527647,0.402008674324834,0.201826859628643,0.249112253510754,0.315307395414774,0.0594315540444656,0.0537880176857747
0.0366946370784333,0.0504217349937557,0.34926015370095,0.15417937064949,0.23456501164228,0.0500671877520681,0.196047856058745,0.449364434413749,0.080427006921794,0.246909178279303,0.0949335920036783,0.104704410039036,0.461764872371474,0.116142594968767,0.40137449901179,0.201105237434095,0.248397846507958,0.314503799645278,0.0586625850478395,0.0532952770926266
0.0364774747130727,0.0501641613038079,0.348224254614096,0.152897619701542,0.233761321375269,0.0496681498119884,0.195315373022305,0.448516758925517,0.0800873350412996,0.245752674740584,0.0941971180829272,0.104227781855169,0.45744158472763,0.115512354745795,0.400744243971045,0.20038961975335,0.247688848490666,0.31370585714068,0.0579072307984396,0.0528095541314595
0.0362627621933745,0.0499092748666085,0.347195612712519,0.151631761713042,0.232964058407445,0.0492743499781027,0.194589073526952,0.447674155581641,0.0797508759169094,0.244606313458561,0.093469873549613,0.103755740981787,0.453148999146836,0.114888615536988,0.400117865090443,0.199679927638852,0.246985192074151,0.312913501196816,0.0571651907394168,0.0523307145361822
0.0360504589076258,0.0496570334718535,0.346174146314531,0.150381542941058,0.232173141265247,0.0488856931955707,0.193868875898475,0.446836570587593,0.0794175823899812,0.243469965348504,0.0927517007706417,0.103288220096836,0.448887358493067,0.114271279022597,0.399495318983835,0.198976083564901,0.246286811047812,0.31212666622325,0.0564361721203477,0.0518586272411456
0.0358405251298586,0.0494073957927362,0.345159775016743,0.149146714436792,0.231388489893627,0.0485020865996267,0.193154699932761,0.446003950981516,0.0790874082388232,0.242343503463565,0.0920424454870661,0.102825153204234,0.444656887605676,0.113660248835525,0.398876562975321,0.198278011395116,0.245593640348843,0.311345287719147,0.0557198897687729,0.0513931642904084
0.0356329219959506,0.0491603213628859,0.344152419668311,0.147927031945348,0.230610025624595,0.0481234394546695,0.192446466862276,0.445176244617173,0.0787603081552505,0.241226802951452,0.0913419567280529,0.102366475601145,0.440457793696515,0.113055430513431,0.398261555083917,0.197585636350799,0.244905616036622,0.310569302249786,0.0550160658689816,0.0509342007499677
0.0354276114804936,0.0489157705540266,0.3431520023458,0.146722255807647,0.229837671146607,0.0477496630953297,0.191744099323472,0.444353400147327,0.0784362377218498,0.240119741012137,0.0906500867273724,0.101912123846222,0.436290266750377,0.112456731452235,0.397650254008637,0.196898884980166,0.244222675267802,0.309798647423704,0.0543244297478029,0.0504816146228451
0.0352245563743988,0.0486737045543298,0.342158446328676,0.145532150864437,0.229071350474778,0.0473806708694407,0.191047521325093,0.443535367007543,0.0781151533899235,0.23902219685656,0.089966690842329,0.101462035728787,0.432154479928032,0.111864060860957,0.397042619113967,0.196217685128435,0.243544756272078,0.309033261870432,0.053644717667173,0.0500352867669214
0.0350237202632154,0.0484340853474353,0.341171676075404,0.144356486362365,0.22831098892189,0.0470163780828446,0.190356658217343,0.442722095400405,0.0777970124580929,0.237934051666322,0.0892916274750526,0.101016150238915,0.428050589971191,0.111277329717873,0.396438610415728,0.195541965908724,0.242871798328605,0.308273085218822,0.0529766726232565,0.0495951008154219
0.0348250675061325,0.0481968756921182,0.340191617200115,0.143195035862068,0.227556513070165,0.0466567019459642,0.189671436661895,0.441913536280126,0.077481773051536,0.236855188554314,0.0886247579960731,0.100574407538388,0.423978737608716,0.110696450727923,0.395838188567309,0.194871657673744,0.242203741743055,0.307518058075941,0.0523200441519063,0.0491609430999557
0.0346285632156426,0.0479620391025759,0.339218196449853,0.142047577148254,0.22680785074379,0.0463015615220781,0.188991784602711,0.441109641337542,0.0771693941018368,0.235785492526287,0.0879659466701045,0.100136748932498,0.419939047963478,0.110121338281342,0.395241314846267,0.194206691988257,0.241540527825289,0.306768122006513,0.0516745881402514,0.0487327025760157
0.0344341732378396,0.0477295398293171,0.338251341682366,0.14091389214172,0.226064930982166,0.045950877677236,0.188317631237643,0.440310362985481,0.0768598353274284,0.234724850443307,0.0873150605839669,0.0997031168426599,0.415931630959248,0.109551908413462,0.39464795114127,0.19354700160228,0.240882098867615,0.306023219512889,0.0510400666442118,0.0483102707508512
0.0342418641333314,0.0474993428406268,0.337290981844429,0.139793766813282,0.225327684013849,0.0456045730317552,0.187648906990807,0.439515654344498,0.0765530572146049,0.233673150985095,0.086671969576576,0.099273454779815,0.411956581727069,0.108988078765657,0.39405805993938,0.192892520425003,0.240228398123628,0.305283294015536,0.0504162477117448,0.0478935416136283
0.0340516031587419,0.0472714138045913,0.336337046950694,0.138686991099576,0.224596041231177,0.0452625719132414,0.18698554348568,0.438725469228954,0.0762490209990873,0.23263028461422,0.0860365461709358,0.0988477073185929,0.408013981010567,0.108429768547394,0.393471604313671,0.192243183499404,0.239579369787611,0.304548289834026,0.0498029052116322,0.0474824115677959
0.0338633582487839,0.0470457190716606,0.335389468063036,0.137593358820686,0.223869935165557,0.0449248003110798,0.186327473518921,0.437939762133442,0.075947688648121,0.231596143541114,0.0854086655080682,0.0984258200722105,0.404103895569707,0.107876898499337,0.392888547911158,0.191598926977543,0.238934958974465,0.303818152168508,0.0491998186676282,0.0470767793655788
0.0336770979988805,0.0468222256577316,0.334448177270395,0.136512667599572,0.22314929946338,0.0445911858323422,0.185674631034878,0.437158488219545,0.0756490228430893,0.230570621689906,0.0847882052828174,0.098007739668082,0.400226378582495,0.107329390857495,0.392308854941036,0.190959688096503,0.238295111700174,0.303092827081649,0.048606773097786,0.0466765460445221
0.0334927916483177,0.0466009012277322,0.333513107669088,0.135444718783254,0.222434068862568,0.0442616576590625,0.18502695110077,0.436381603302909,0.0753529869626243,0.229553614665033,0.0841750456814721,0.097593413724117,0.396381470044207,0.106787169318361,0.391732490163223,0.190325405154966,0.237659774862772,0.302372261481035,0.048023558858799,0.0462816148660156
0.0333104090639063,0.0463817140796906,0.33258419334359,0.134389317365719,0.221724179169709,0.0439361465068292,0.184384369882516,0.435609063840635,0.0750595450661982,0.228545019718619,0.0835690693211436,0.0971827908256817,0.392569197163701,0.106250159005017,0.391159418877186,0.189696017490404,0.237028896223799,0.301656403102006,0.0474499714951832,0.0458918912557274
0.0331299207241393,0.046164633129272,0.331661369347762,0.133346271912515,0.221019567237777,0.0436145845846515,0.183746824621191,0.434840826918968,0.0747686618781815,0.227544735718607,0.0829701611908472,0.0967758205032065,0.388789574756427,0.105718286434175,0.390589606911052,0.189071465456861,0.236402424390242,0.300945200490929,0.0468858115931475,0.0455072827458803
0.0329512977038231,0.0459496278947671,0.330744571686517,0.132315394486996,0.220320170944424,0.043296905556052,0.183114253610097,0.43407685024129,0.0744803027723489,0.226552663117608,0.0823782085942321,0.0963724532104132,0.385042605633766,0.105191479484123,0.390023020610995,0.188451690403319,0.235780308796931,0.300238602988879,0.0463308846389931,0.0451276989193059
0.0327745116591701,0.0457366684825183,0.32983373729791,0.131296500578185,0.219625929170809,0.0429830445013441,0.182486596172427,0.433317092116385,0.0741944337568212,0.225568703922459,0.0817931010939073,0.095972640303146,0.381328280988363,0.104669667363547,0.389459626830881,0.187836634652608,0.235162499689382,0.299536560715731,0.0457850008818945,0.0447530513552167
0.0325995348133334,0.0455257255727657,0.328928804035643,0.13028940903022,0.218936781780964,0.0426729378810539,0.181863792639494,0.432561511446996,0.0739110214594277,0.224592761664476,0.0812147304573151,0.0955763340187848,0.377646580775122,0.1041527805812,0.388899392922172,0.187226241480876,0.234548948107084,0.298839024554638,0.0452479752009175,0.0443832535766337
0.0324263399423704,0.0453167704059028,0.328029710651971,0.129293941973349,0.218252669601677,0.0423665235004446,0.18124578432953,0.43181006771864,0.0736300331134752,0.223624741370373,0.0806429906041019,0.0951834874562228,0.373997474087578,0.103640750916392,0.388342286724084,0.186620455097567,0.233939605867202,0.298145946136892,0.0447196269761329,0.0440182209994149
0.0322549003616202,0.0451097747691244,0.327136396781002,0.128309924756436,0.217573534402865,0.0420637404751083,0.180632513527012,0.431062720988694,0.0733514365439107,0.222664549533831,0.0800777775549403,0.0947940545563892,0.370380919529383,0.103133511390282,0.387788276553981,0.186019220625924,0.233334425548682,0.297457277827156,0.0441997799636937,0.043657870882828
0.0320851899124799,0.0449047109834564,0.326248802922376,0.127337185880961,0.216899318878452,0.0417645291975861,0.180023923462519,0.430319431875732,0.0730752001538653,0.221712094087716,0.0795189893817586,0.0944079900833027,0.366796865580652,0.102630996237933,0.387237331198006,0.185422484083972,0.232733360476769,0.296772972709049,0.0436882621747443,0.0433021222816162
0.0319171829495671,0.0447015518911534,0.32536687042531,0.126375556936456,0.216229966627697,0.0414688313049829,0.179419958293096,0.429580161549106,0.0728012929115664,0.220767284376903,0.0789665261593315,0.0940252496056346,0.363245250958923,0.102133140881121,0.386689419901939,0.184830192365995,0.232136364707896,0.296092984571088,0.043184905758034,0.0429508959995036
0.0317508543282554,0.0445002708434522,0.324490541473011,0.125424872537378,0.215565422136996,0.041176589647543,0.178820563083113,0.42884487171878,0.0725296843376071,0.219830031131715,0.0784202899181938,0.0936457894787692,0.359726004974577,0.101639881901863,0.386144512362278,0.184242293224464,0.231543393014955,0.29541726789296,0.0426895468861167,0.0426041145440945
0.0315861793925696,0.04430084168867,0.323619759067436,0.124484970261357,0.214905630762122,0.0408877482581527,0.178225683785596,0.428113524625382,0.072260344492561,0.218900246441947,0.0778801845988318,0.093269566827344,0.356239047880477,0.101151157016651,0.385602578717535,0.183658735252427,0.230954400872926,0.294745777832128,0.0422020256450164,0.042261702083116
0.0314231339634302,0.0441032387606353,0.322754467014392,0.123555690588806,0.214250538710896,0.0406022523227403,0.17763526722403,0.427386083030496,0.0719932439649314,0.217977843731468,0.0773461160071173,0.0928965395282552,0.352784291215696,0.100666905051361,0.385063589539738,0.183079467866334,0.230369344444864,0.294078470210755,0.041722185927246,0.0419235844019624
0.0312616943272335,0.0439074368674413,0.32189460990897,0.122636876843862,0.21360009302628,0.0403200481515422,0.177049261074611,0.426662510207172,0.0717283538594247,0.217062737733374,0.0768179917709444,0.0925266661941147,0.349361638143178,0.100187065916828,0.384527515826136,0.182504441289287,0.22978818056822,0.293415301502934,0.0412498753280706,0.0415896888624935
0.0311018372247576,0.0437134112805111,0.321040133121304,0.121728375136624,0.212954241569879,0.0400410831512068,0.176467613848933,0.425942769930649,0.0714656457855376,0.216154844465695,0.0762957212980314,0.0921599061571422,0.345970983781191,0.0997115805850558,0.383994328991106,0.181933606534703,0.229210866741508,0.292756228822227,0.040784945044907,0.0412599443630488
0.0309435398403837,0.043521137723964,0.32019098278264,0.120830034306659,0.212312933005834,0.039765305797708,0.175890274877102,0.425226826469287,0.0712050918464478,0.215254081207635,0.075779215734855,0.0917962194534833,0.342612215528488,0.0992403910660483,0.383464000858245,0.181366915390382,0.228637361111276,0.292101209909495,0.0403272497797597,0.0409342812996346
0.0307867797916204,0.0433305923642754,0.319347105771717,0.119941705867756,0.211676116785104,0.0394926656100413,0.175317194291265,0.424514644575713,0.0709466646282005,0.214360366476321,0.0752683879266816,0.0914355668079358,0.339285213383044,0.098773440385242,0.382936503652652,0.180804320402955,0.228067622459407,0.291450203121005,0.0398766476445936,0.0406126315282454
0.0306315351189241,0.0431417518002172,0.318508449701444,0.119063243953883,0.211043743130122,0.0392231131246777,0.174748323009538,0.423806189478148,0.0706903371891782,0.213473620004063,0.0747631523786597,0.0910779096190751,0.335989850254316,0.0983106725615221,0.38241180999339,0.180245774862725,0.227501610190718,0.290803167416827,0.0394330000695462,0.0402949283282832
0.030477784275803,0.0429545930530742,0.317674962905868,0.118194505266343,0.210415763019812,0.038956599870748,0.174183612720323,0.423101426871942,0.0704360830498494,0.212593762716114,0.0742634252179478,0.0907232099447652,0.332725992268944,0.097852032585804,0.381889892886119,0.17969123278886,0.226939284320853,0.290160062349488,0.0389961717138901,0.0399811063670372
0.0303255061191969,0.042769093557124,0.316846594427427,0.117335349022086,0.20979212817496,0.0386930783459375,0.173623015867004,0.422400322911292,0.0701838761827839,0.211720716708895,0.0737691241568393,0.0903714304880438,0.329493499069856,0.0973974664001641,0.381370725715911,0.179140648914955,0.226380605464466,0.289520848052897,0.0385660303796549,0.0396711016651905
0.0301746799001248,0.0425852311503743,0.316023294004477,0.11648563690315,0.209172791043932,0.038432501993064,0.173066485633017,0.421702844201141,0.0699336910029286,0.210854405228702,0.0732801684568615,0.0900225345833702,0.326292224108714,0.0969469208775038,0.380854282240217,0.178593978674937,0.225825534823687,0.288885485231522,0.0381424469278216,0.0393648515633186
0.0300252852545892,0.0424029840655488,0.315205012059086,0.115645233007216,0.20855770478872,0.0381748251773193,0.172513975927263,0.421008957789252,0.069685502358135,0.209994752650865,0.072796478893815,0.0896764861832258,0.323122014931703,0.0965003438017297,0.380340536582008,0.178051178189304,0.225274034176852,0.288253935149811,0.0377252951970097,0.0390622946893483
0.029877302194731,0.0422223309213137,0.314391699685099,0.114814003799249,0.207946823271319,0.0379200031641518,0.171965441369886,0.420318631158471,0.0694392855199311,0.209141684459352,0.0723179777237266,0.0893332498450549,0.31998271345862,0.0960576838484354,0.379829463223063,0.177512204251696,0.224726065867501,0.287626159621856,0.0373144519245713,0.0387633709269468
0.0297307111002262,0.0420432507137382,0.313583308636448,0.113991818064191,0.207340101040416,0.0376679920977704,0.171420837278374,0.419631832219135,0.069195016174531,0.208295127226809,0.0718445886496917,0.0889927907185387,0.316874156255283,0.0956188905660719,0.379321036997419,0.176977014315781,0.22418159279364,0.287002121001299,0.0369097966700212,0.0384680213848083
0.0295854927099176,0.0418657228079808,0.312779791315714,0.113178546860695,0.206737493318391,0.0374187489802484,0.170880119653999,0.418948529301666,0.0689526704140733,0.207455008595028,0.071376236789575,0.0886550745331885,0.313796174799248,0.095183914357589,0.378815233084962,0.176445566482458,0.223640578397238,0.286381782171452,0.0365112117407226,0.0381761883668127
0.0294416281136717,0.0416897269301943,0.311981100762938,0.112374063475867,0.206138955988606,0.0371722316512097,0.170343245168567,0.418268691149313,0.0687122247280831,0.20662125725582,0.070912848644549,0.0883200675862533,0.310748595738858,0.0947527064625369,0.378312027005165,0.175917819487349,0.223102986653977,0.285765106535652,0.0361185821197579,0.0378878153430244
0.0292990987444577,0.0415152431596448,0.311187190644658,0.111578243380999,0.205544445583002,0.0369283987680779,0.16981017115149,0.417592286911052,0.0684736559951507,0.2057938029323,0.0704543520684422,0.0879877367309289,0.30773124114566,0.0943252189396142,0.377811394610969,0.175393732688597,0.222568782063239,0.285152058007823,0.0357317953959168,0.0376028469215082
0.0291578863706367,0.0413422519210352,0.310398015243186,0.110790964188268,0.204953919269962,0.0366872097868701,0.169280855577146,0.416919286134642,0.0682369414748194,0.204972576360565,0.0700006762378759,0.0876580493648613,0.304743928760187,0.0939014046496467,0.377313312082801,0.174873266054935,0.222037929638318,0.284542601003258,0.0353507416957294,0.0373212288209341
0.0290179730884598,0.041170733977029,0.309613529446104,0.110012105608376,0.204367334842463,0.0364486249435201,0.168755257052543,0.416249658759825,0.068002058799678,0.20415750927175,0.0695517516231654,0.0873309734189363,0.301786472231206,0.0934812172389898,0.376817755922719,0.174356380154048,0.221510394896856,0.283936700429592,0.0349753136174849,0.0370429078439458
0.0288793413147642,0.0410006704209681,0.308833688735982,0.109241549409119,0.203784650706486,0.0362126052357118,0.168233334805265,0.415583375111671,0.0677689859676504,0.20334853437447,0.0691075099599631,0.0870064773463452,0.298858681348416,0.0930646111233364,0.376324702948695,0.173843036141186,0.220986143851502,0.283334321677991,0.0346054061671665,0.0367678318512703
0.0287419737798634,0.0408320426697782,0.308058449180308,0.108479179374848,0.203205825869693,0.0359791124052082,0.167715048671698,0.414920405894064,0.0675377013344775,0.202545585337616,0.0686678842216237,0.0866845301119208,0.2959603622687,0.0926515414719241,0.375834130289017,0.173333195748057,0.220465143000772,0.282735430614521,0.0342409166962478,0.0364959497365435
0.0286058535206264,0.0406648324570561,0.307287767421628,0.107724881266824,0.202630819930359,0.0357481089206617,0.16720035908552,0.41426072218333,0.0673081836063859,0.20174859677352,0.0682328085922695,0.0863651011817348,0.293091317735971,0.0922419641921268,0.375346015376823,0.172826821271961,0.219947359320131,0.282139993571713,0.0338817448412868,0.0362272114018312
0.0284709638737365,0.0404990218263343,0.30652160066789,0.106978542784419,0.202059593066542,0.0355195579608876,0.166689227066461,0.413604295421984,0.0670804118329364,0.20095750422146,0.0678022184405351,0.0860481605129479,0.290251347294687,0.0918358359144208,0.374860335944743,0.172323875565179,0.219432760253257,0.281547977340312,0.0335277924652635,0.0359615677338215
0.0283372884691292,0.0403345931245172,0.305759906682985,0.106240053527169,0.201492106025509,0.0352934233985898,0.166181614209319,0.412951097412629,0.0668543654000501,0.200172244131511,0.0673760502939736,0.085733678543909,0.287440247497101,0.0914331139777163,0.374377070019669,0.171824322024601,0.218921313703516,0.280959349161206,0.033178963600605,0.0356989705806701
0.028204811223599,0.0401715289954829,0.305002643777482,0.105509304957646,0.200928320113382,0.0350696697845226,0.165677482673218,0.412301100311961,0.0666300240232038,0.199392753848727,0.0669542418141052,0.0854216261844922,0.284657812104335,0.091033756415042,0.373896195917628,0.171328124581595,0.218412988025617,0.280374076717523,0.0328351643938458,0.0354393727294768
0.0280735163345738,0.0400098123738476,0.304249770799552,0.104786190365132,0.200368197185019,0.034848262332076,0.165176795171116,0.411654276624913,0.0664073677407913,0.198618971597646,0.066536731772088,0.085111974806668,0.281903832281351,0.0906377219395734,0.373417692238777,0.17083524769209,0.217907752017458,0.27979212812691,0.0324963030518708,0.0351827278843729
0.0279433882740488,0.0398494264788857,0.303501247126076,0.104070604830076,0.199811699634121,0.0346291669022719,0.164679514959546,0.411010599198909,0.066186376907647,0.197850836467114,0.0661234600249966,0.0848046962353003,0.279178096785915,0.0902449699309965,0.372941537862496,0.170345656326901,0.217405574912146,0.279213471933966,0.0321622897896919,0.0349289906452035
0.027814411782678,0.0396903548086035,0.302757032653935,0.103362445189323,0.199258790383548,0.0344123499891576,0.164185605828587,0.410370041218245,0.0659670321887252,0.197088288395419,0.0657143674926887,0.0844997627391641,0.27648039215163,0.089855460422197,0.372467711942591,0.169859315962255,0.216906426370201,0.278638077102846,0.0318330367797119,0.0346781164867838
0.0276865718640157,0.0395325811339589,0.302017087791475,0.102661610002087,0.198709432875851,0.0341977787055858,0.163695032092059,0.409732576198578,0.065749314552931,0.196331268155725,0.0653093961352436,0.0841971470221765,0.273810502865146,0.0894691540862639,0.371996193902598,0.169376192570535,0.216410276471922,0.278065913010017,0.0315084581024253,0.034430061738712
0.0275598537789062,0.0393760894932263,0.301281373450137,0.101967999516658,0.198163591064012,0.0339854207693683,0.163207758577935,0.40909817798153,0.0655332052671005,0.195579717341804,0.0649084889309584,0.0838968222148367,0.271168211537638,0.0890860122238031,0.371526963431187,0.168896252611232,0.215917095709927,0.277496949437169,0.0311884696985164,0.0341847835657243
0.0274342430400153,0.0392208641864996,0.300549851036268,0.101281515637826,0.197621229402374,0.0337752444897934,0.16272375061897,0.408466820729401,0.0653186858901236,0.194833578354051,0.0645115898548835,0.0835987618658672,0.268553299070652,0.088705996750548,0.371060000477663,0.168419463022088,0.215426854981849,0.276931156564279,0.0308729893223069,0.0339422399485723
0.0273097254065006,0.0390668897703311,0.29982248244308,0.100602061895,0.19708231283778,0.0335672187544944,0.162242974043526,0.407838478919991,0.0651057382672065,0.194092794385791,0.0641186438578853,0.0833029399340528,0.26596554481641,0.0883290701852629,0.37059528524756,0.167945791210445,0.214939525583194,0.276368504962813,0.0305619364965139,0.033702389665409
0.0271862868788157,0.0389141510525016,0.299099230042779,0.0999295434110112,0.196546806800894,0.0333613130166605,0.161765395166613,0.407213127341518,0.0648943445242708,0.193357309409847,0.0637295968462181,0.0830093307802697,0.263404726732693,0.0879551956379276,0.370132798198335,0.167475205044774,0.214455079200354,0.275808965589081,0.0302552324682764,0.0334651922736682
0.0270639136936461,0.0387626330869187,0.298380056678848,0.099263866871587,0.196014677197708,0.0331574972825791,0.161290980781117,0.406590741087651,0.064684487062484,0.192627068165391,0.0633443956615951,0.0827179091597021,0.260870621532403,0.0875843367981994,0.369672520035139,0.167007672846399,0.213973487903762,0.275252509777722,0.0299528001664129,0.033230608092421
0.0269425923189697,0.0386123211686384,0.297664925658478,0.0986049404954711,0.195485890401234,0.0329557420994985,0.160819698149215,0.405971295552629,0.0644761485529187,0.191902016145047,0.062962988061741,0.0824286502142385,0.258363004827896,0.0872164579241412,0.369214431706686,0.166543163381392,0.213494724141206,0.274699109235329,0.0296545641598692,0.032998598185196
0.0268223094492421,0.0384632008290078,0.296953800745151,0.0979526740051854,0.194960413243369,0.0327560185438046,0.160351514993991,0.405354766426484,0.0642693119313365,0.191182099582255,0.0625853227014154,0.082141529465045,0.255881651270208,0.0868515238312115,0.368758514401208,0.166081645852646,0.213018760731274,0.274148736034203,0.0293604506173238,0.0327691243432504
0.0267030520007005,0.0383152578309248,0.296246646151368,0.0973069785984104,0.194438213006931,0.032558298209499,0.159886399491217,0.404741129690357,0.0640639603930934,0.190467265438885,0.0622113491138927,0.0818565228053092,0.253426334683282,0.0864894998815081,0.368304749542485,0.165623089892128,0.212545570856946,0.273601362606242,0.0290703872679118,0.0325421490692765
0.0265848071067836,0.0381684781642118,0.295543426531518,0.0966677669199772,0.193919257417868,0.0323625531969714,0.159424320261326,0.404130361611908,0.0638600773881637,0.189757461393098,0.0618410176928874,0.0815736064931517,0.250996828193288,0.0861303519732577,0.367853118785963,0.165167465553284,0.212075128059315,0.273056961736945,0.0287843033630359,0.0323176355615317
0.026467562113664,0.0380228480410999,0.294844106974886,0.0960349530344516,0.193403514637624,0.0321687561020577,0.158965246361544,0.403522438740812,0.0636576466162785,0.189052635827442,0.0614742796749105,0.0812927571446991,0.24859290435317,0.0857740465305479,0.367403604014953,0.164714743303617,0.211607406231446,0.272515506559548,0.0285021296392299,0.0320955476983807
0.0263513045758909,0.0378783538918209,0.294148652998793,0.0954084523993,0.192890953255671,0.0319768800053758,0.158509147278198,0.402917337904345,0.0634566520221762,0.188352737817187,0.0611110871220482,0.0810139517273158,0.246214335262505,0.0854205504932912,0.3669561873369,0.164264894017424,0.211142379612358,0.271976970549278,0.0282237982820432,0.0318758500232353
0.026236022252138,0.0377349823603036,0.293457030541876,0.0947881818386218,0.192381542282191,0.0317868984619288,0.15805599291919,0.402315036203059,0.0632570777909618,0.187657717118882,0.0607513929051494,0.0807371675529881,0.243860892682798,0.0850698313074181,0.366510851079736,0.16381788896868,0.210680022781139,0.271441327517719,0.0279492428909152,0.0316585077298827
0.0261217031010555,0.0375927202999722,0.292769205957488,0.0941740595174371,0.19187525114091,0.0315987854909713,0.157605753606623,0.401715511006534,0.0630589083435724,0.186967524159143,0.06039515068741,0.0804623822718593,0.241532348148315,0.084721856915292,0.3660675777883,0.163373699824077,0.210220310651176,0.270908551607297,0.0276783984450103,0.0314434866481885
0.0260083352772224,0.0374515547696436,0.292085146007232,0.0935660049165166,0.19137204966209,0.0314125155661285,0.157158400069587,0.401118739949221,0.062862128332345,0.186282110023655,0.0600423149083474,0.0801895738659103,0.239228473072568,0.0843765957463396,0.365626350220838,0.162932298636215,0.209763218464508,0.270378617285871,0.027411201269983,0.0312307532301659
0.0258959071271961,0.0373114730295206,0.291404817854612,0.0929639388077399,0.190871908075647,0.0312280636057624,0.1567139034371,0.400524700926357,0.0626667226366861,0.185601426446389,0.0596928407681505,0.0799187206427814,0.236949038850554,0.0840340167078925,0.36518715134556,0.162493657836926,0.209308721786297,0.26985149934144,0.0271475890056474,0.0310202745363988
0.0257844071856572,0.0371724625372793,0.290728189058808,0.0923677832299716,0.19037479700443,0.0310454049635767,0.156272235231191,0.399933372089962,0.0624726763588376,0.184925425799025,0.0593466842123963,0.079649801229733,0.234693816956856,0.0836940891762328,0.364749964337282,0.162057750230745,0.208856796499409,0.269327172876948,0.026887500574522,0.0308120182228088
0.0256738241716465,0.0370345109442466,0.29005522756857,0.0917774614654445,0.189880687457623,0.0308645154194552,0.155833367360132,0.399344731844911,0.0622799748197382,0.184254061080585,0.0590038019171259,0.0793827945677402,0.232462579039723,0.0833567829878394,0.364314772574122,0.161624548988517,0.20840741879911,0.268805613305199,0.0266308761512244,0.0306059525277575
0.0255641469848914,0.0368976060916673,0.289385901716224,0.0911928980166345,0.189389550824288,0.0306853711705261,0.155397272111811,0.398758758845083,0.0620886035549783,0.183587285907259,0.0586641512742658,0.0791176799057191,0.230255097011213,0.0830220684308281,0.363881559634268,0.161194027641132,0.207960565187869,0.268286796343867,0.0263776571326908,0.0304020462594722
0.0254553647022198,0.0367617360070571,0.288720180211795,0.0906140185836212,0.188901358867037,0.0305079488224455,0.154963922147238,0.398175431989583,0.0618985483108439,0.182925054502432,0.0583276903773903,0.0788544367948804,0.228071143133532,0.0826899162365815,0.363450309292808,0.160766160073397,0.207516212470261,0.267770698010607,0.0261277861091951,0.0302002687837881
0.0253474665740588,0.0366268889006388,0.288058032137233,0.0900407500419183,0.188416083715832,0.0303322253808948,0.154533290494191,0.397594730419028,0.0617097950404491,0.182267321686895,0.0579943780078116,0.0785930450832074,0.225910490101642,0.082360297571563,0.363021005518622,0.160340920518026,0.207074337747984,0.267257294618268,0.0258812068361448,0.0300005900121964
0.0252404420210157,0.036493053161861,0.287399426940753,0.089473020420767,0.187933697861915,0.030158178243286,0.154105350540993,0.397016633511917,0.0615223298999539,0.181614042869252,0.0576641736209921,0.0783334849100554,0.223772911122272,0.0820331840293117,0.362593632471335,0.159918283549764,0.206634918414968,0.266746562770188,0.0256378642066289,0.0298029803901901
0.0251342806305392,0.0363602173559963,0.286744334431282,0.0889107588818794,0.187454174151847,0.0299857851906677,0.153680076030407,0.396441120881053,0.0613361392448654,0.1809651740365,0.0573370373332683,0.0780757367008687,0.221658179989403,0.0817085476226116,0.362168174498329,0.159498224079621,0.206197932152586,0.266238479355593,0.0253977042246985,0.0296074108858991
0.025028972153659,0.0362283702208157,0.286092724772999,0.0883538956986232,0.186977485781682,0.029815024379828,0.153257441053671,0.395868172370044,0.0611512096264204,0.180320671744795,0.0570129299088804,0.0778197811620132,0.219566071156352,0.0813863607758324,0.361744616131816,0.15908071734923,0.20576335692496,0.265733021545076,0.0251606739793554,0.0294138529790074
