"Euwallacea validus","Ambrosiodmus rubricollis","Euwallacea fornicatus","Xyleborus xylographus","Xyleborus germanus","Xyleborus seriatus","Xyleborus obesus","Ambrosiodmus obliquus","Xyleborinus saxeseni","Xylosandrus crassiusculus","Ambrosiodmus tachygraphus","Xyleborus affinis","mutillatus","Coptoborus pseudotenuis","Xylosandrus compactus","Xyleborus glabratus","Xyleborus ferrugineus","Xylosandrus morigerus","Sampsonius dampfi","Xyleborus posticus"
0.278929757276031,0.106001416431763,0.247601877504263,0.0768404814693434,0.252908816401335,0.118260428354851,0.0412208167893967,0.0558031268269712,0.218475968654767,0.466254933065668,0.058654634400744,0.41199950331901,0.132738845365035,0.194081399707556,0.205547380477722,0.547566719790024,0.330836837345748,0.385802635943938,0.0629484222726814,0.0871776125586931
0.277489574039917,0.105132899396248,0.246693458745967,0.0757448702519403,0.252147642662194,0.117653557137552,0.0409493115003792,0.0554847907666931,0.217607770536785,0.465301983281354,0.0581362802394265,0.4112937067303,0.131929308151021,0.192281530421892,0.204725439366023,0.542739882202377,0.329913982115947,0.384495853432776,0.0623197481079474,0.0867682880582291
0.276063023043581,0.104276088864129,0.245792994290726,0.0746703942390073,0.25139277698315,0.117053190135756,0.0406812154620951,0.0551701569007728,0.216747519786863,0.464355296663077,0.0576254564153066,0.410592724506947,0.131129029590903,0.190505642734642,0.203911104146363,0.537935533941955,0.328998245619914,0.383198964688469,0.0617008503295739,0.0863632697136735
0.27464991936643,0.103430768099525,0.24490037289009,0.073616551489014,0.250644132419606,0.116459221507485,0.0404164657937558,0.0548591604672471,0.215895101752731,0.463414799797608,0.0571220120003205,0.409896496656127,0.13033785540057,0.188753340480964,0.203104263823386,0.533154315714351,0.328089535565682,0.381911851532003,0.0610915248456085,0.0859624872234786
0.273250081315828,0.102596725418279,0.244015485441252,0.0725828538563904,0.249901623710476,0.115871547716824,0.0401550011396404,0.0545517382125961,0.2150504040454,0.462480420531732,0.0566257998993285,0.409204964279795,0.129555634657864,0.187024234824754,0.202304809617992,0.528396844458009,0.32718776135696,0.380634397731204,0.0604915728636686,0.0855658718392837
0.271863330358968,0.101773754047259,0.243138224934208,0.0715688265746296,0.249165167236141,0.115290067471067,0.0398967616233622,0.0542478283479561,0.214213316482414,0.461552087943585,0.056136676732857,0.408518069548331,0.1287822197124,0.18531794412473,0.201512634911146,0.523663713515458,0.326292834052671,0.379366488959578,0.0599008007276313,0.0851733563227127
0.270489491056402,0.100961651988171,0.242268486400503,0.0705740078524628,0.248434680977688,0.114714681659909,0.0396416888037669,0.0539473705068534,0.213383731032835,0.460629732314796,0.0556545027240211,0.407835755674969,0.128017466098256,0.183634093802177,0.200727635189425,0.51895549282618,0.325404666327674,0.378108012756217,0.059319019760107,0.0847848749036208
0.269128390997205,0.100160221885738,0.241406166863503,0.06959794848272,0.247710084477395,0.114145293296615,0.0393897256323924,0.0536503057043951,0.212561541763883,0.459713285103423,0.0551791415894533,0.407157966890994,0.127261232449415,0.181972316210376,0.199949707992222,0.514272729139905,0.324523172434633,0.376858858486735,0.0587460461104648,0.0844003632397297
0.267779860735699,0.0993692709000694,0.240551165290146,0.0686402114635017,0.246991298800405,0.113581807461095,0.0391408164124293,0.0533565762978604,0.211746644789189,0.458802678917644,0.0547104604340824,0.406484648421667,0.126513380417872,0.180332250505757,0.199178752860554,0.509615946249214,0.323648268167,0.375618917305215,0.0581817006081905,0.0840197583775997
0.26644373372972,0.0985886105830886,0.239703382544108,0.067700371631291,0.24627824649756,0.113024131244803,0.0388949067591178,0.0530661259486354,0.210938938218589,0.457897847490189,0.0542483296496026,0.405815746462855,0.125773774594303,0.178713542520826,0.198414671287422,0.504985645240288,0.32277987082306,0.37438808211712,0.0576258086213675,0.0836429987148853
0.265119846280377,0.0978180567588593,0.238862721340355,0.0667780153056481,0.245570851569333,0.112472173697405,0.038651943561525,0.0527788995854383,0.210138322109416,0.456998725653472,0.0537926228164902,0.405151208158351,0.125042282431196,0.177115844638877,0.19765736666966,0.500382304760691,0.321917899171015,0.373166247543158,0.0570781999200799,0.0832700239638267
0.263808037473255,0.097057429407682,0.23802908620101,0.06587273994513,0.244869039430849,0.111925845775132,0.0384118749456459,0.0524948433687852,0.20934469841923,0.45610524931542,0.0533432166094236,0.404490981577841,0.124318774168378,0.175538815670524,0.196906744261227,0.495806381303082,0.321062273415068,0.371953309884048,0.0565387085445454,0.0829007751159284
0.262508149121038,0.0963065525538218,0.237202383412503,0.0649841538140927,0.244172736877923,0.11138506029078,0.0381746502387755,0.0522139046566462,0.208557970959943,0.455217355435956,0.0528999907059742,0.403835015695515,0.123603122760824,0.173982120732068,0.196162711127884,0.491258309503738,0.320212915162459,0.370749167086186,0.0560071726777934,0.0825351944077809
0.261220025707499,0.0955652541567411,0.236382520983962,0.0641118756600388,0.24348187205411,0.110849731865266,0.0379402199351013,0.051936031971247,0.207778045353285,0.454334982004128,0.0524628276984379,0.403183260369291,0.122895203808693,0.17244543112571,0.195425176103213,0.486738502454851,0.319369747391447,0.369553718708161,0.0554834345227132,0.0821732252879814
0.25994351433283,0.0948333660057149,0.235569408606796,0.0632555344011827,0.242796374418709,0.110319776880717,0.037708535662467,0.0516611749669709,0.207004828987566,0.453458068015863,0.052031613008686,0.402535666320625,0.122194895489488,0.170928424221637,0.194694049745933,0.482247352029534,0.318532694420183,0.368366865888118,0.0549673401833043,0.0818148123851134
0.258678464660274,0.094110723617708,0.234762957615429,0.0624147688239101,0.242116174715702,0.109795113435006,0.037479550150263,0.0513892843993186,0.206238230975691,0.452586553452309,0.0516062348059155,0.401892185114902,0.121502078492289,0.169430783341961,0.193969244298462,0.477785229218496,0.317701681876456,0.367188511311913,0.0544587395499641,0.0814599014767438
0.257424728864019,0.0933971661384026,0.233963080949157,0.0615892272898254,0.241441204943588,0.109275661297699,0.0372532171983976,0.0511203120948863,0.205478162114386,0.451720379258773,0.0511865839271889,0.401252769142376,0.120816635953965,0.167952197646546,0.193250673646688,0.473352484477426,0.316876636668279,0.366018559182074,0.0539574861886638,0.0811084394594024
0.25618216157833,0.0926925362462657,0.233169693115074,0.0607785674520795,0.240771398326089,0.108761341867361,0.0370294916473081,0.0508542109223215,0.204724534844594,0.45085948732421,0.0507725538006541,0.40061737159964,0.120138453397317,0.166492362020702,0.192538253280899,0.468949448084072,0.316057486955292,0.364856915187512,0.0534634372338595,0.0807603743195046
0.25495061984787,0.0919966800595504,0.232382710152046,0.0599824559806827,0.240106689283685,0.108252078130167,0.0368083293489711,0.0505909347642217,0.203977263212996,0.45000382046126,0.0503640403713419,0.399985946471624,0.119467418671058,0.165050976964756,0.191831900257848,0.464576430504089,0.315244162120942,0.363703486473977,0.0529764532849992,0.0804156551051841
0.253729963079206,0.0913094470461323,0.231602049595693,0.0592005682965197,0.239447013405969,0.107747794619774,0.0365896871388729,0.0503304384899388,0.203236262834626,0.449153322386814,0.0499609420294429,0.399358448514079,0.118803421891597,0.163627748485487,0.191131533163897,0.460233722764737,0.314436592745438,0.362558181615233,0.0524963983064902,0.0800742318990029
0.252520052993429,0.09063068993608,0.230827630444341,0.058432588313784,0.238792307424776,0.107248417378413,0.0363735228089045,0.0500726779292557,0.202501450856547,0.448307937703087,0.0495631595409687,0.398734833236556,0.118146355386544,0.162222387989437,0.190437072079219,0.455921596835541,0.313634710579433,0.361420910584934,0.0520231395309949,0.0797360557915056
0.251320753579903,0.0899602646368693,0.23005937312592,0.0576782081905622,0.238142509188075,0.106753873919146,0.0361597950811441,0.0498176098469028,0.201772745922533,0.447467611879187,0.0491705959807082,0.398115056885839,0.11749611363988,0.160834612178056,0.189748438543007,0.451640306015038,0.312838448518413,0.360291584729171,0.0515565473659315,0.0794010788555873
0.250131931051072,0.0892980301511497,0.229297199465772,0.0569371280873066,0.237497557634582,0.106264093189266,0.0359484635824955,0.0495651919178837,0.201050068138757,0.446632291233162,0.0487831566673914,0.397499076429844,0.116852593238747,0.159464142944716,0.189065555519673,0.447390085322813,0.312047740577795,0.359170116739688,0.0510964953030605,0.0790692541216478
0.248953453798331,0.0886438484969757,0.228541032655343,0.0562090559329396,0.236857392769093,0.105779005534784,0.0357394888201486,0.0493153827035784,0.200333339040412,0.445801922914512,0.0484007491009788,0.396886849541946,0.116215692821783,0.158110707273538,0.188388347365991,0.443171151895989,0.311262521868669,0.358056420627733,0.0506428598310406,0.0787405355535011
0.247785192348911,0.0879975846304206,0.227790797221726,0.0554937071983422,0.236221955638487,0.105298542665966,0.035532832157831,0.0490681416285981,0.199622481559275,0.444976454887147,0.0480232829019953,0.396278334585727,0.115585313028976,0.156774037140046,0.18771673979916,0.43898370538944,0.310482728574202,0.356950411698527,0.0501955203508451,0.0784148780250156
0.246627019323755,0.0873591063704926,0.227046418998033,0.0547908046769894,0.235591188308401,0.104822637623899,0.0353284557928229,0.0488234289583626,0.19891741999215,0.444155835912786,0.0476506697528357,0.39567349060014,0.114961356452955,0.155453869413624,0.187050659865758,0.434827928378959,0.309708297926662,0.355852006526344,0.0497543590939344,0.0780922372974583
0.245478809396376,0.0867282843262736,0.226307825094561,0.0541000782724952,0.234965033840536,0.104351224748031,0.0351263227337047,0.0485812057773734,0.198218079970181,0.443340015534773,0.0472828233409654,0.395072277285066,0.114343727591702,0.154149945761763,0.186390035911544,0.4307039867667,0.308939168185051,0.354761122930178,0.0493192610430806,0.0777725699975183
0.244340439252642,0.0861049918262102,0.225574943870744,0.0534212647928476,0.234343436270588,0.103884239644662,0.0349263967788121,0.0483414339681594,0.197524388428998,0.442528944062307,0.0469196593039488,0.394474654987251,0.113732332802609,0.152862012556068,0.185734797552103,0.426612030188202,0.308175278613318,0.353677679949977,0.0488901138557504,0.0774558335959851
0.243211787551497,0.0854891048494808,0.224847704907842,0.0527541077511101,0.233726340586773,0.103421619156359,0.0347286424953714,0.0481040761908696,0.196836273579682,0.441722572555064,0.0465610951762375,0.393880584686622,0.113127080257859,0.151589820780029,0.185084875644293,0.422552192420372,0.307416569459149,0.352601597823435,0.0484668077899507,0.0771419863870608
0.242092734886561,0.0848805019593732,0.224126038982361,0.0520983571723815,0.233113692708937,0.102963301332247,0.0345330251992911,0.0478690958634896,0.196153664880498,0.440920852808207,0.0462070503376542,0.393290027982956,0.112527879901068,0.150333125938512,0.18444020225846,0.418524591789785,0.306662981933305,0.351532797963321,0.0480492356324488,0.0768309874682817
0.240983163748617,0.0842790642386047,0.223409878040181,0.0514537694068075,0.23250543946822,0.102509225399162,0.0343395109355845,0.047636457142661,0.195476493009401,0.440123737337771,0.0458574459635106,0.3927029470829,0.111934643405162,0.149091687968972,0.183800710651419,0.414529331580759,0.30591445818949,0.350471202935339,0.0476372926292814,0.0765227967210304
0.239882958488934,0.0836846752265195,0.222699155171359,0.050820106948447,0.231901528587269,0.10205933173363,0.0341480664594026,0.0474061249050805,0.194804689837269,0.439331179366404,0.0455122049763003,0.392119304787325,0.111347284131438,0.147865271154343,0.183166335240157,0.410566500442609,0.305170941304744,0.349416736436491,0.047230876418469,0.0762173747916169
0.238792005283431,0.083097220858105,0.221993804585598,0.0501971382598002,0.231301908660976,0.101613561834647,0.0339586592176533,0.0471780647294602,0.194138188401854,0.438543132809469,0.0451712519989104,0.391539064479016,0.110765717089774,0.146653644037607,0.182537011576248,0.406636172795596,0.304432375260333,0.348369323273941,0.0468298869648587,0.0759146830729097
0.237710192097641,0.0825165894047637,0.221293761588348,0.0495846376018136,0.230706529137724,0.101171858297229,0.0337712573311868,0.0469522428790282,0.193476922882416,0.437759552261475,0.0448345133092962,0.390962190110666,0.110189858899955,0.145456579338006,0.181912676320939,0.402738409235057,0.303698704923126,0.34732888934436,0.0464342264970171,0.0756146836864985
0.236637408652457,0.0819426714167858,0.220598962557535,0.0489823848691811,0.230115340301126,0.100734164786712,0.0335858295775273,0.0467286262845505,0.192820828575027,0.436980392982853,0.044501916796568,0.39038864619319,0.109619627754074,0.144273853868874,0.18129326722092,0.398873256933248,0.302969876027443,0.346295361613743,0.0460437994461014,0.07531733946537
0.235573546390656,0.0813753596674671,0.219909344920893,0.0483901654307697,0.229528293252244,0.100300426013774,0.0334023453741306,0.0465071825278582,0.192169841868529,0.43620561088704,0.0441733919184397,0.389818397784327,0.109054943379968,0.143105248457071,0.18067872308471,0.395040750038494,0.302245835157368,0.34526866809768,0.0456585123866406,0.0750226139370794
0.234518498444159,0.0808145490988173,0.219224847133866,0.0478077699749978,0.228945339892272,0.0998705877101592,0.0332207747621501,0.0462878798258589,0.19152390022111,0.435435162527885,0.0438488696599895,0.389251410477535,0.108495727005675,0.141950547863994,0.180068983759691,0.391240910071187,0.301526529729491,0.344248737842075,0.0452782739791551,0.0747304713074023
0.233472159602022,0.0802601367688096,0.218545408658091,0.0472349943600077,0.228366432905667,0.0994445966050714,0.0330410883906928,0.04607068701502,0.190882942137495,0.43466900508735,0.0435282824936894,0.388687650391167,0.107941901324854,0.140809540708143,0.179463990109721,0.3874737463163,0.300811907976101,0.343235500904296,0.0449029949145546,0.0744408764444493
0.232434426279141,0.0797120218001202,0.217870969940421,0.046671639468472,0.227791525743715,0.0990224004022299,0.0328632575015484,0.0458555735363036,0.190246907146723,0.433907096363516,0.0432115643406554,0.388127084157914,0.107393390463159,0.139682019389206,0.178863683993347,0.383739256212032,0.300101918928775,0.34222888833475,0.0445325878602493,0.0741537948632289
0.231405196485643,0.0791701053303114,0.217201472392478,0.0461175110668829,0.227220572608517,0.0986039477575533,0.0326872539143742,0.0456425094205416,0.189615735780499,0.43314939475886,0.0428986505330797,0.387569678914519,0.106850119945528,0.13856778001366,0.178268008242578,0.380037425734253,0.299396512402392,0.341228832158859,0.0441669674079157,0.0738691927106443
0.230384369796953,0.0786342904634111,0.216536858370729,0.0455724196691776,0.22665352843739,0.0981891882574592,0.0325130500123219,0.0454314652742324,0.188989369552099,0.432395859268824,0.0425894777777997,0.387015402291738,0.106312016664349,0.137466622321846,0.177676906642208,0.376368229776463,0.298695638979527,0.34023526535945,0.0438060500228599,0.0735870367509087
0.229371847324519,0.0781044822228454,0.21587707115706,0.0450361804045583,0.22609034888766,0.0977780723977558,0.0323406187280886,0.0452224122657479,0.188367750935811,0.431646449470642,0.0422839841209688,0.386464222404552,0.105779008848501,0.136378349616498,0.177090323909668,0.372731632524953,0.297999249995234,0.33924812185952,0.0434497539949221,0.0733072943513665
0.228367531687178,0.07758058750568,0.215222054939828,0.0445086128893661,0.225530990321843,0.0973705515631078,0.03216993353038,0.0450153221119353,0.187750823346902,0.430901125512441,0.0419821089137866,0.385916107842628,0.105251026033212,0.135302768692709,0.176508205675399,0.369127587828944,0.2973072975222,0.338267336505388,0.0430979993908702,0.0730299334687065
0.227371326983146,0.0770625150381319,0.2145717547954,0.0439895411028817,0.224975409793196,0.0969665780070603,0.0320009684107694,0.0448101670651022,0.187138531122088,0.430159848102584,0.0416837927792566,0.385371027660996,0.104727999030733,0.134239689769301,0.175930498463725,0.365556039565427,0.296619734356253,0.337292845050217,0.0427507080082313,0.0727549226355553
0.22638313876262,0.0765501753323064,0.213926116670133,0.0434787932669183,0.22442356503163,0.0965661048325987,0.031833697870941,0.0446069199003694,0.186530819500495,0.42942257849927,0.041388977579932,0.384828951370972,0.104209859901788,0.133188926421573,0.175357149674206,0.362016921998523,0.295936514002233,0.336324584137886,0.0424078033305114,0.0724822309474374
0.225402874000971,0.076043480644128,0.213285087362814,0.0429762017290878,0.223875414429983,0.0961690859732324,0.0316680969103031,0.0444055539033831,0.185927634605099,0.428689278500373,0.0410976063866198,0.384289848931286,0.103696541927785,0.132150295515418,0.174788107563467,0.358510160133147,0.295257590660184,0.33536249128722,0.042069210483757,0.0722118280500913
0.224430441072518,0.0755423449324206,0.212648614507516,0.0424816028496172,0.223330917030623,0.0957754761745832,0.0315041410139597,0.0442060428583715,0.185328923424628,0.427959910433511,0.0408096234480078,0.383753690739434,0.103187979583758,0.131123617142761,0.174223321227488,0.355035670062805,0.294582919211897,0.334406504876566,0.0417348561944119,0.0719436841271301
0.223465749724871,0.0750466838191077,0.212016646556887,0.041994836891601,0.222790032512386,0.0953852309764634,0.0313418061410274,0.044008361036536,0.184734633795911,0.427234437146344,0.0405249741611855,0.383220447623232,0.102684108512023,0.130108714558321,0.173662740584325,0.351593359311374,0.293912455207757,0.333456564128683,0.041404668748427,0.0716777698880348
0.222508711053819,0.0745564145504926,0.211389132765836,0.0415157479145769,0.22225272117784,0.094998306695428,0.0311810687132884,0.0438124831847662,0.184144714386664,0.426512821997099,0.0402436050430276,0.382690090832574,0.102184865496523,0.129105414117645,0.173106316357274,0.348183127168719,0.293246154853911,0.332512609095978,0.0410785779515792,0.0714140565564714
0.221559237478762,0.07407145595959,0.210766023175619,0.0410441836713167,0.221718943940857,0.0946146604077878,0.0310219056041647,0.0436183845146672,0.183559114678705,0.425795028845304,0.0399654637024114,0.382162592031385,0.10169018843784,0.128113545216418,0.172554000058448,0.344804865020027,0.292583974999735,0.331574580646042,0.040756515090961,0.0711525158589202
0.220617242718665,0.0735917284294718,0.210147268598306,0.0405799955077288,0.221188662314486,0.0942342499330673,0.0308642941280068,0.0434260406918903,0.182977784951566,0.425081022042729,0.0396904988132414,0.381637923289766,0.101200016328865,0.127132940231,0.172005743972759,0.341458456668754,0.291925873125599,0.3306424204475,0.0404384128975996,0.0708931200136076
0.219682641768526,0.073117153857601,0.209532820601626,0.0401230382657696,0.220661838399123,0.0938570338178951,0.0307082120296844,0.0432354278257569,0.182400676266524,0.424370766424542,0.0394186600882526,0.38111605707632,0.100714289231084,0.126163434460188,0.171461501142297,0.33814377865311,0.291271807330914,0.329716070956157,0.0401242055101693,0.0706358417197325
0.218755350876341,0.0726476556211192,0.208922631494169,0.039673170189268,0.22013843487097,0.093482971320313,0.0305536374744689,0.0430465224591659,0.181827740451001,0.42366422730065,0.0391498982535684,0.380596966250664,0.100232948251486,0.125204866068167,0.170921225351086,0.334860700555979,0.29062173632246,0.328795475401446,0.0398138284397606,0.070380654146976
0.217835287520559,0.0721831585430615,0.208316654310942,0.0392302528325677,0.219618414970765,0.0931120223944919,0.0304005490381999,0.0428593015587755,0.181258930083352,0.422961370447245,0.0388841650239874,0.380080624056112,0.0997559355200565,0.124257076028626,0.170384871110218,0.33160908530824,0.289975619402984,0.327880577773147,0.0395072185356716,0.0701275309252872
0.216922370388013,0.0717235888594694,0.207714842799268,0.0387941509718966,0.219101742492786,0.092744147675841,0.0302489256977253,0.0426737425054522,0.180694198478016,0.422262162098526,0.0386214130789755,0.379567004112526,0.0992831941678524,0.123319908070033,0.169852393643345,0.328388789485438,0.289333416460061,0.326971322808394,0.0392043139521869,0.0698764461349368
0.216016519352316,0.0712688741873753,0.20711715140502,0.0383647325193751,0.218588381774118,0.0923793084664998,0.030098746821606,0.0424898230849765,0.180133499671026,0.421566568938614,0.03836159603934,0.379056080409336,0.098814668305628,0.122393208622022,0.169323748872523,0.325199663597768,0.288695087955214,0.326067655978951,0.0389050541163135,0.0696273742968281
0.215117655452706,0.070818943493632,0.206523535259174,0.0379418684395785,0.21807829768417,0.0920174667212005,0.0299499921610775,0.0423075214789983,0.179576788405856,0.420874558093637,0.0381046684445646,0.378547827298722,0.0983503030030081,0.121476826762892,0.168798893404393,0.322041552373351,0.288060594913274,0.325169523478751,0.0386093796964404,0.069380290363061
0.214225700873339,0.0703737270645601,0.205933950164679,0.0375254326685711,0.217571455614446,0.0916585850334897,0.0298026418412598,0.0421268162562342,0.179024020119615,0.420186097123995,0.0378505857307817,0.378042219488944,0.0978900442681832,0.120570614168182,0.168277784516698,0.318914295034789,0.287429898911994,0.324276872211693,0.038317232571894,0.0691351697077377
0.21334057892301,0.069933156476394,0.205348352583632,0.0371153020353329,0.217067821468551,0.0913026266223006,0.0296566763526077,0.0419476863638997,0.178475150929559,0.41950115401679,0.0375993042093646,0.377539232037833,0.0974338390281181,0.119674425060309,0.167760380145118,0.315817725569021,0.286802962071889,0.323389649779692,0.0380285558033588,0.0688919881180064
0.212462214015302,0.0694971645664961,0.204766699624754,0.0367113561855019,0.216567361652433,0.0909495553188619,0.0295120765425939,0.0417701111193673,0.177930137619927,0.41881969717842,0.0373507810461168,0.377038840346428,0.0969816351092535,0.118788116159243,0.167246638870422,0.312751672990464,0.286179747046314,0.32250780447097,0.037743293604136,0.0686507217853322
0.211590531649132,0.069065685405321,0.204188949031152,0.0363134775073587,0.216070043064855,0.0905993355539367,0.0293688236076171,0.0415940702020453,0.17738893762908,0.418141695427332,0.0371049742410411,0.37654102015275,0.0965333812186907,0.117911546634199,0.166736519905918,0.309715961597472,0.285560217011754,0.321631285248598,0.037461391312213,0.0684113472969919
0.210725458389722,0.0686386542691065,0.203615059168361,0.0359215510599806,0.215575833088086,0.090251932345381,0.0292268990851292,0.04141954364547,0.176851509036946,0.417467117986938,0.0368618426086696,0.376045747525727,0.0960890269258426,0.11704457805633,0.166229983085205,0.306710411222153,0.284944335658343,0.320760041739253,0.037182795363119,0.0681738416277834
0.209866921849935,0.0682160076132683,0.203044989012665,0.0355354645034965,0.215084699578804,0.0899073112860101,0.0290862848459737,0.0412465118296042,0.176317810552753,0.416795934478672,0.0366213457589363,0.375552998859242,0.0956485226445388,0.116187074352392,0.165726988850208,0.303734837473563,0.284332067180587,0.319894024222224,0.0369074532635388,0.0679381821319442
0.209014850672022,0.0677976830464812,0.20247869813968,0.0351551080313772,0.214596610859217,0.0895654385317685,0.0289469630869288,0.0410749554733364,0.175787801503049,0.416128114915203,0.0363834440785759,0.375062750866329,0.0952118196155727,0.115338901759367,0.165227498239495,0.300789051974337,0.283723376268294,0.319033183618623,0.0366353135656648,0.067704346535274
0.208169174509719,0.0673836193054216,0.2019161467132,0.0347803743046929,0.214111535708375,0.0892262807901896,0.0288089163234495,0.0409048556271745,0.175261441819994,0.415463629693791,0.036148098713032,0.374574980573483,0.0947788698896749,0.114499928780031,0.164731472876863,0.2978728625908,0.283118228097709,0.318177471480823,0.036366325842259,0.0674723129274532
0.207329824010726,0.0669737562301578,0.201357295474293,0.0344111583882804,0.213629443353696,0.0888898053091403,0.0286721273826021,0.040736193666128,0.174738692029926,0.41480244958978,0.0359152715488586,0.374089665315109,0.0943496263109052,0.113670026139427,0.164238874960191,0.29498607365663,0.282516588322835,0.317326839982105,0.0361004406624078,0.0672420597545536
0.206496730799534,0.0665680347401652,0.200802105730641,0.0340473576887556,0.213150303462666,0.0885559798658413,0.0285365793961849,0.040568951282773,0.174219513242188,0.414144545750232,0.0356849251966,0.373606782728078,0.0939240425004476,0.112849066742252,0.163749667250553,0.292128486190127,0.281918423066954,0.316481241906516,0.035837609567944,0.0670135658117343
0.205669827460608,0.0661663968109491,0.200250539346124,0.0336888718943143,0.212674086134747,0.0882247727561547,0.0284022557940303,0.0404031104804942,0.173703867138203,0.41348988968769,0.0354570229741333,0.373126310746419,0.0935020728407991,0.112036925631111,0.163263813061571,0.289299898105156,0.281323698914329,0.31564063063892,0.0355777850505157,0.0667868102361184
0.204849047521898,0.0657687854512591,0.199702558730635,0.0333356029162665,0.212200761893447,0.0878961527841317,0.0282691402974817,0.0402386535669004,0.173191715960808,0.412838453274077,0.0352315288904598,0.372648227596115,0.0930836724603393,0.111233479945644,0.162781276249022,0.286500104415864,0.28073238290208,0.314804960155254,0.0353209205292847,0.0665617724998443
0.2040343254387,0.0653751446808768,0.199158126830119,0.032987454832247,0.211730301678586,0.0875700892518138,0.0281372169130409,0.0400755631474052,0.172683022503818,0.412190208734718,0.0350084076299328,0.372172511790017,0.0926687972182742,0.110438608882496,0.162302021200681,0.283728897435218,0.28014444251225,0.313974185012979,0.0350669703292307,0.0663384324032877
0.203225596577826,0.0649854195089597,0.198617207116836,0.0326443338310521,0.211262676838722,0.0872465519492784,0.0280064699261801,0.0399138221189714,0.172177750101833,0.411545128642486,0.0347876245369046,0.371699142122862,0.0922574036899374,0.109652193656105,0.161826012826384,0.280986066967473,0.279559845664029,0.313148260341708,0.0348158896600461,0.0661167700684486
0.202422797202102,0.0645995559129275,0.198079763579837,0.0323061481590502,0.210797859123749,0.0869255111449246,0.0278768838953137,0.0397534136640114,0.171675862620269,0.410903185912067,0.0345691456007845,0.371228097666411,0.0918494491524455,0.108874117460312,0.161353216548333,0.27827140049466,0.278978560706149,0.312327141834032,0.0345676345956014,0.0658967659324988
0.201625864455171,0.064217500817874,0.197545760715651,0.0319728080681179,0.210335820677667,0.08660693757599,0.0277484436459257,0.0395943212444419,0.171177324445612,0.41026435379435,0.0343529374414923,0.370759357764678,0.0914448915706933,0.108104265430756,0.160883598291601,0.275584683357166,0.278400556409446,0.311510785736512,0.0343221620539636,0.0656784007414856
0.200834736346601,0.0638392020764887,0.197015163519178,0.0316442257650529,0.209876534031495,0.0862908024392934,0.027621134264847,0.0394365285958852,0.170682100475893,0.409628605870921,0.0341389672952958,0.370292902029265,0.0910436895836809,0.107342524608047,0.160417124474864,0.272925698928523,0.277825801959573,0.310699148840857,0.0340794297779516,0.0654616555441868
0.200049351737287,0.0634646084494767,0.196487937474772,0.0313203153624196,0.209419972096356,0.0859770773821973,0.0274949410946794,0.0392800197220155,0.170190156111367,0.408995916048679,0.0339272030010216,0.369828710334801,0.0906458024911642,0.106588783901699,0.159953762001332,0.27029422878449,0.277254266949873,0.309892188475267,0.033839396316212,0.0652465116861133
0.199269650325149,0.0630936695864598,0.195964048547531,0.0310009928307812,0.208966108156706,0.0856657344937828,0.0273698497283608,0.0391247788890452,0.169701457245405,0.408366258554555,0.0337176129866268,0.369366762814471,0.0902511902406199,0.105842934054805,0.159493478249885,0.267690052866537,0.276685921374401,0.30908986249595,0.0336020210047985,0.0650329508036545
0.198495572631102,0.0627263360073469,0.195443463174761,0.0306861759522765,0.208514915863707,0.085356746296233,0.0272458460038682,0.0389707906203463,0.16921597025558,0.407739607930337,0.0335101662561219,0.368907039855644,0.0898598134145142,0.105104867609442,0.159036241066405,0.265112949639834,0.276120735621089,0.30829212927879,0.0333672639492413,0.0648209548183634
0.197727059985314,0.0623625590841602,0.194926148257638,0.0303757842754997,0.208066369228753,0.085050085736417,0.0271229159990539,0.0388180396912037,0.16873366199495,0.407115939027609,0.0333048323768333,0.368449522095589,0.0894716332178713,0.104374478872787,0.158582018755301,0.262562696245833,0.275558680465062,0.307498947711191,0.0331350860070899,0.0646105059313767
0.196964054513725,0.0620022910233049,0.194412071153039,0.0300697390716428,0.207620442617128,0.0847457261776719,0.027001046026612,0.0386665111236977,0.168254499783535,0.406495227002774,0.0331015814669968,0.367994190417283,0.0890866114661287,0.103651663883929,0.158130780071214,0.26003906864958,0.274999727062087,0.306710277184066,0.0329054487709171,0.0644015866179665
0.196206499124837,0.0616454848482688,0.193901199665552,0.0297679632918614,0.207177110741804,0.0844436413917729,0.0268802226291696,0.03851619018171,0.167778451399975,0.405877447312194,0.0329003841836697,0.367541025945305,0.0887047105732755,0.102936320381368,0.157682494210912,0.257541841781832,0.274443846942159,0.305926077583983,0.0326783145517687,0.06419417962222
0.195454337496757,0.061292094382742,0.193393502039657,0.0294703815258279,0.20673634865737,0.0841438055510923,0.0267604325745017,0.0383670623660507,0.167305485073366,0.405262575707416,0.0327012117109554,0.367090010041819,0.088325893540264,0.102228347771175,0.157237130805355,0.255070789676102,0.273891012003221,0.305146309285459,0.0324536463630458,0.0639882679518437
0.194707514064498,0.0609420742341427,0.192888946952068,0.0291769199614341,0.206298131754097,0.0838461932209369,0.0266416628508633,0.0382191134097035,0.166835569475281,0.404650588230494,0.0325040357485289,0.366641124302631,0.0879501239436877,0.10152764709581,0.156794659911938,0.252625685600747,0.273341194505015,0.304370933143401,0.0322314079048087,0.0637838348730883
