"Ambrosiodmus obliquus","Ambrosiodmus tachygraphus","Xyleborus posticus","Xyleborus germanus","Xyleborus obesus","Xylosandrus compactus","mutillatus","Xylosandrus morigerus","Xyleborus seriatus","Coptoborus pseudotenuis","Xyleborinus saxeseni"
0.101221268691601,0.0831109481494242,0.150432906610536,0.387170680773471,0.0687148218646874,0.353890741389221,0.216989211449021,0.704349150283788,0.177071454876287,0.372547876034368,0.325291433482504
0.100671682425611,0.0825009805404959,0.149796339194388,0.386354015566084,0.0683073253772959,0.352690709909448,0.215841622596984,0.702615760842887,0.176340182945151,0.369486182077181,0.324369081006308
0.100128212025835,0.081898923890781,0.149166013145232,0.385543168383382,0.0679046352781838,0.3515001355965,0.214705683286728,0.70088758577389,0.175615907020871,0.36645429484955,0.323453933377358
0.0995907548725935,0.0813046321908806,0.148541832232541,0.384738065798528,0.0675066670184356,0.35031889940241,0.213581219769751,0.699164625554711,0.174898521700708,0.363451974865651,0.322545896170395
0.0990592106426677,0.080717962908665,0.147923702249629,0.38393863572794,0.067113338020773,0.349146884356551,0.212468061700613,0.69744688021488,0.174187923751224,0.360478981079749,0.321644876712011
0.0985334812451699,0.0801387768882473,0.14731153095977,0.383144807399009,0.0667245676224143,0.347983975519032,0.211366042054698,0.695734349346609,0.173484012051685,0.357535071070774,0.320750784038461
0.0980134707595618,0.079566938252409,0.146705228044038,0.382356511318773,0.0663402770199075,0.346830059935379,0.210274997048324,0.694027032115594,0.172786687539248,0.354620001219248,0.319863528854733
0.0974990853757318,0.0790023143083439,0.146104705050831,0.381573679243523,0.0659603892158629,0.34568502659246,0.209194766061135,0.692324927271594,0.172095853155868,0.351733526876843,0.318983023494818
0.0969902333360513,0.0784447754565889,0.14550987534699,0.380796244149302,0.065584828967504,0.344548766375602,0.208125191560695,0.690628033158759,0.171411413796872,0.348875402528759,0.31810918188315
0.0964868248793351,0.0778941951030199,0.144920654070472,0.380024140203266,0.0652135227369693,0.343421172026879,0.207066119029222,0.68893634772574,0.170733276261115,0.346045381949154,0.317241919497169
0.0959887721866329,0.0773504495737931,0.14433695808451,0.379257302735881,0.0648463986432919,0.342302138104518,0.206017396892369,0.687249868535569,0.170061349202694,0.343243218349851,0.31638115333096
0.0954959893287826,0.0768134180331196,0.143758705933206,0.378495668213926,0.064483386415995,0.341191560943392,0.204978876450018,0.685568592775322,0.169395543084125,0.340468664522518,0.315526801859954
0.0950083922156587,0.0762829824037651,0.143185817798509,0.377739174214266,0.0641244173502371,0.340089338616569,0.203950411808988,0.683892517265574,0.168735770130969,0.337721472974545,0.314678785006632
0.0945258985470509,0.0757590272901698,0.142618215458524,0.37698775939838,0.0637694242634482,0.338995370897885,0.202931859817627,0.682221638469633,0.168081944287822,0.335001396058808,0.313837024107203
0.0940484277651145,0.0752414399040915,0.142055822247099,0.376241363487617,0.0634183414534,0.337909559225491,0.201923080002202,0.680555952502588,0.167433981175642,0.332308186097531,0.313001441879233
0.093575901008332,0.0747301099926748,0.141498563014658,0.37549992723914,0.0630711046576539,0.336831806666378,0.200923934505042,0.678895455140143,0.166791798050358,0.329641595500437,0.312171962390188
0.0931082410669297,0.0742249297688566,0.140946364090219,0.374763392422559,0.0627276510143348,0.335762017881807,0.199934288024382,0.677240141827265,0.166155313762713,0.327001376877369,0.311348511026845
0.0926453723396993,0.0737257938440218,0.140399153244562,0.374031701797213,0.0623879190241807,0.334700099093654,0.198954007755841,0.675590007686641,0.165524448719301,0.324387283145586,0.310531014465574
0.0921872207921682,0.0732325991628236,0.139856859654517,0.373304799090076,0.06205184851382,0.333645958051618,0.197982963335497,0.673945047526955,0.164899124844762,0.3217990676319,0.309719400643431
0.0917337139160723,0.0727452449400895,0.139319413868304,0.372582628974289,0.0617193806002289,0.332599504001272,0.197021026784498,0.672305255850972,0.164279265545082,0.319236484169838,0.308913598730053
0.0912847806900856,0.0722636325997378,0.138786747771923,0.371865137048269,0.0613904576563274,0.33156064765294,0.196068072455165,0.670670626863458,0.163664795671971,0.316699287192001,0.308113539100323
0.0908403515417563,0.0717876657156282,0.13825879455653,0.371152269815396,0.0610650232776696,0.330529301151357,0.195123976978541,0.669041154478924,0.163055641488273,0.314187231817784,0.30731915330778
0.0904003583106116,0.0713172499542785,0.137735488686774,0.370443974664251,0.0607430222501882,0.329505378046103,0.194188619213347,0.667416832329196,0.162451730634386,0.311700073936633,0.306530374058754
0.0899647342123867,0.0708522930193799,0.137216765870074,0.369740199849393,0.0604244005189562,0.328488793262789,0.193261880196283,0.665797653770828,0.161852992095643,0.309237570286983,0.305747135187195
0.0895334138043379,0.0703927045980436,0.136702563026777,0.369040894472642,0.0601091051579252,0.327479463074957,0.192343643093659,0.664183611892352,0.161259356170627,0.306799478531044,0.304969371630182
0.0891063329516033,0.0699383963087194,0.136192818261194,0.368346008464876,0.0597970843406088,0.326477305076685,0.191433793154289,0.662574699521366,0.160670754440396,0.304385557325577,0.304197019404081
0.0886834287945726,0.0694892816507256,0.135687470833468,0.367655492568305,0.0594882873116734,0.325482238155881,0.190532217663634,0.660970909231476,0.160087119738574,0.301995566388821,0.303430015581345
0.0882646397172319,0.0690452759553321,0.13518646113225,0.366969298319217,0.0591826643594064,0.324494182468226,0.189638805899133,0.65937223334908,0.159508386122288,0.299629266563693,0.302668298267918
0.0878499053164496,0.0686062963383437,0.134689730648155,0.366287378031179,0.0588801667890288,0.323513059411773,0.188753449086706,0.657778663960013,0.158934488843927,0.297286419877423,0.301911806581243
0.0874391663721695,0.0681722616541279,0.134197221947977,0.365609684778674,0.0585807468968224,0.322538791602153,0.18787604035838,0.656190192916041,0.158365364323681,0.294966789597736,0.301160480628837
0.0870323648184818,0.0677430924510406,0.13370887864963,0.364936172381175,0.0582843579450431,0.321571302848401,0.187006474711013,0.654606811841224,0.157800950122849,0.292670140285727,0.300414261487429
0.0866294437155405,0.0673187109281967,0.133224645397795,0.364266795387617,0.0579909541375929,0.320610518129364,0.186144648966074,0.653028512138128,0.157241184917887,0.290396237845553,0.299673091182641
0.0862303472222995,0.0668990408935422,0.13274446784025,0.363601509061284,0.0577004905964225,0.319656363570674,0.18529046173046,0.651455284993916,0.156686008475162,0.288144849571057,0.298936912669185
0.0858350205700384,0.0664840077231807,0.132268292604859,0.362940269365078,0.0574129233386409,0.318708766422283,0.184443813358309,0.649887121386303,0.15613536162641,0.285915744189459,0.298205669811574
0.0854434100366524,0.0660735383219129,0.131796067277202,0.362283032947159,0.0571282092543058,0.317767655036537,0.183604605913781,0.648324012089381,0.155589186244853,0.283708691902202,0.297479307365327
0.0850554629216803,0.0656675610849455,0.131327740378817,0.361629757126961,0.0568463060848727,0.316832958846764,0.182772743134788,0.646765947679317,0.155047425221968,0.281523464423102,0.296757770958645
0.0846711275220462,0.0652660058607324,0.130863261346046,0.360980399881554,0.0565671724022789,0.315904608346381,0.181948130397629,0.645212918539938,0.154510022444881,0.279359835013876,0.296041007074556
0.0842903531084899,0.0648688039149062,0.130402580509452,0.360334919832351,0.0562907675886408,0.314982535068489,0.18113067468252,0.643664914868184,0.153976922774375,0.277217578517173,0.295328963033508
0.0839130899026658,0.0644758878952673,0.129945649073804,0.359693276232146,0.0560170518165448,0.314066671565951,0.180320284539982,0.642121926679449,0.153448072023473,0.275096471387204,0.294621586976395
0.0835392890548853,0.0640871917977908,0.129492419098599,0.359055428952483,0.0557459860299101,0.313156951391934,0.179516870058065,0.640583943812808,0.152923416936607,0.272996291718064,0.293918827848008
0.0831689026224838,0.0637026509336212,0.129042843479107,0.358421338471323,0.0554775319254047,0.312253309080906,0.178720342830391,0.639050955936131,0.152402905169326,0.270916819269854,0.293220635380899
0.0828018835487911,0.0633222018970182,0.128596875927929,0.357790965861033,0.055211651934397,0.311355680130079,0.177930615924975,0.637522952551087,0.151886485268545,0.268857835492675,0.29252696007964
0.0824381856426855,0.0629457825342255,0.128154470957042,0.357164272776656,0.0549483092054232,0.310464000981272,0.17714760385383,0.635999922998037,0.151374106653311,0.266819123548607,0.291837753205465
0.0820777635587132,0.0625733319132286,0.127715583860327,0.356541221444472,0.054687467587155,0.309578209003201,0.176371222543296,0.634481856460827,0.150865719596072,0.264800468331734,0.291152966761298
0.0817205727777539,0.0622047902943765,0.127280170696554,0.355921774650843,0.0544290916118505,0.308698242474168,0.175601389305114,0.632968741971478,0.15036127520443,0.262801656486321,0.290472553477135
0.0813665695882169,0.0618400991018339,0.126848188272817,0.355305895731318,0.0541731464792715,0.307824040565148,0.174838022808186,0.631460568414767,0.149860725403369,0.260822476423199,0.289796466795785
0.0810157110677486,0.0614792008958424,0.126419594128399,0.354693548560006,0.0539195980410542,0.306955543323261,0.174081043051033,0.629957324532722,0.149364022917942,0.25886271833446,0.289124660858956
0.0806679550654368,0.0611220393457596,0.125994346519063,0.354084697539203,0.0536684127855154,0.30609269165562,0.173330371334907,0.62845899892901,0.148871121256398,0.25692217420652,0.28845709049367
0.0803232601844954,0.0607685592038539,0.125572404401749,0.353479307589268,0.0534195578228829,0.305235427313533,0.172585930237554,0.626965580073234,0.148381974693741,0.255000637831619,0.287793711199005
0.0799815857654147,0.0604187062798298,0.125153727419663,0.352877344138734,0.0531730008709343,0.304383692877074,0.171847643587608,0.625477056305143,0.147896538255709,0.25309790481785,0.287134479133156
0.0796428918695624,0.0600724274160598,0.124738275887754,0.352278773114659,0.0529287102410328,0.303537431739986,0.171115436439587,0.62399341583874,0.147414767703154,0.251213772597756,0.286479351100794
0.0793071392632218,0.0597296704635013,0.124326010778557,0.351683560933199,0.0526866548245457,0.302696588094929,0.170389235049494,0.622514646766314,0.14693661951682,0.249348040435576,0.285828284540733
0.0789742894020528,0.0593903842582761,0.123916893708406,0.351091674490407,0.0524468040796343,0.30186110691905,0.169668966850985,0.621040737062376,0.146462050882499,0.247500509433203,0.285181237513875
0.0786443044159636,0.059054518598891,0.123510886923983,0.35050308115324,0.0522091280184037,0.30103093395987,0.168954560432106,0.619571674587513,0.145991019676559,0.245670982534904,0.284538168691447
0.0783171470943802,0.0587220242240811,0.123107953289222,0.349917748750778,0.0519735971943993,0.300206015721487,0.168245945512575,0.618107447092164,0.145523484451829,0.243859264530866,0.283899037343505
0.0779927808719005,0.0583928527912541,0.122708056272529,0.349335645565648,0.0517401826904424,0.299386299451077,0.167543052921592,0.616648042220305,0.145059404423839,0.242065162059628,0.283263803327703
0.0776711698143236,0.0580669568555187,0.122311159934331,0.34875674032564,0.0515088561067909,0.298571733125687,0.166845814576173,0.615193447513063,0.144598739457391,0.240288483609443,0.282632427078329
0.0773522786050398,0.0577442898492772,0.121917228914929,0.34818100219552,0.0512795895496165,0.297762265439321,0.166154163459979,0.613743650412248,0.144141450053466,0.238529039518626,0.282004869595583
0.0770360725317733,0.057424806062366,0.121526228422657,0.347608400769024,0.0510523556197889,0.296957845790298,0.165468033602643,0.612298638263809,0.143687497336447,0.236786641974941,0.281381092435106
0.0767225174736657,0.0571084606227273,0.12113812422233,0.347038906061039,0.0508271274019571,0.296158424268888,0.164787360059568,0.610858398321216,0.143236843041653,0.235061105014071,0.280761057697744
0.0764115798886895,0.056795209477594,0.120752882623979,0.346472488499957,0.0506038784539181,0.29536395164521,0.16411207889219,0.60942291774877,0.142789449503175,0.23335224451722,0.280144728019543
0.0761032268013832,0.056485009375174,0.120370470471856,0.345909118920201,0.0503825827962653,0.294574379357388,0.163442127148693,0.607992183624836,0.142345279642007,0.231659878207878,0.279532066561974
0.0757974257908974,0.0561778178468183,0.119990855133718,0.345348768554921,0.0501632149023071,0.293789659499962,0.162777442845167,0.606566182945016,0.141904296954456,0.229983825647823,0.278923037002376
0.0754941449793429,0.055873593189656,0.119614004490359,0.34479140902885,0.0499457496882482,0.29300974481254,0.162117964947189,0.605144902625243,0.141466465500836,0.228323908232361,0.278317603524604
0.0751933530204325,0.0555722944496864,0.1192398869254,0.344237012351318,0.0497301625036249,0.292234588668696,0.161463633351822,0.603728329504814,0.141031749894429,0.226679949184875,0.277715730809902
0.0748950190884066,0.0552738814053093,0.118868471315329,0.343685550909424,0.049516429121988,0.291464145065091,0.160814388870022,0.602316450349352,0.1406001152907,0.225051773550704,0.277117384027962
0.0745991128672365,0.054978314551285,0.118499727019773,0.343136997461351,0.0493045257318239,0.290698368610836,0.16017017320944,0.600909251853712,0.14017152737678,0.223439208190393,0.276522528828187
0.0743056045400946,0.0546855550831081,0.118133623872004,0.342591325129838,0.0490944289277096,0.289937214517063,0.159530928957607,0.599506720644814,0.139745952361185,0.221842081772355,0.27593113133115
0.0740144647790861,0.0543955648817839,0.117770132169674,0.342048507395784,0.0488861157016909,0.289180638586718,0.158896599565492,0.598108843284423,0.13932335696378,0.220260224764962,0.275343158120231
0.0737256647352331,0.0541083064989954,0.117409222665762,0.341508518091996,0.0486795634348815,0.288428597204573,0.158267129331436,0.59671560627186,0.138903708405974,0.218693469428119,0.274758576233445
0.0734391760287055,0.0538237431426496,0.117050866559744,0.340971331397071,0.0484747498892728,0.287681047327426,0.157642463385428,0.595326996046661,0.138486974401149,0.217141649804333,0.274177353155439
0.0731549707392893,0.0535418386627911,0.116695035488963,0.34043692182941,0.0482716531997502,0.286937946474524,0.157022547673736,0.593942998991172,0.138073123145301,0.215604601709317,0.273599456809671
0.0728730213970878,0.0532625575378736,0.116341701520201,0.339905264241362,0.0480702518663096,0.28619925271816,0.156407328943876,0.592563601433094,0.137662123307903,0.214082162722155,0.273024855550748
0.0725933009734485,0.0529858648613773,0.115990837141449,0.339376333813488,0.0478705247464678,0.285464924674482,0.155796754729908,0.591188789647965,0.137253944022976,0.212574172175056,0.272453518156934
0.0723157828721077,0.0527117263287631,0.115642415253872,0.338850106048949,0.0476724510478614,0.284734921494472,0.155190773338051,0.589818549861591,0.136848554880362,0.211080471142716,0.27188541382282
0.0720404409205497,0.0524401082247542,0.115296409163947,0.338326556768019,0.047476010321029,0.284009202855118,0.154589333832618,0.588452868252424,0.136445925917198,0.209600902431331,0.27132051215214
0.0717672493615713,0.0521709774109343,0.114952792575799,0.337805662102702,0.047281182452371,0.283287728950756,0.15399238602225,0.587091730953888,0.136046027609579,0.20813531056726,0.270758783150752
0.0714961828450488,0.0519043013136546,0.114611539583695,0.337287398491474,0.0470879476572826,0.282570460484597,0.153399880446448,0.58573512405665,0.135648830864414,0.206683541785383,0.270200197219757
0.0712272164198996,0.0516400479122403,0.114272624664721,0.336771742674123,0.0468962864734536,0.28185735866041,0.152811768362396,0.584383033610844,0.135254307011462,0.205245444017163,0.269644725148764
0.0709603255262348,0.0513781857274877,0.113936022671623,0.336258671686708,0.0467061797543329,0.281148385174379,0.152228001732068,0.583035445628245,0.134862427795544,0.203820866878443,0.269092338109304
0.0706954859876959,0.0511186838104444,0.113601708825803,0.335748162856615,0.0465176086627494,0.280443502207121,0.151648533209611,0.581692346084396,0.134473165368935,0.202409661656982,0.268543007648368
0.070432674003972,0.0508615117314639,0.113269658710485,0.335240193797714,0.0463305546646892,0.279742672415859,0.151073316128991,0.580353720920687,0.134086492283919,0.201011681299771,0.267996705682094
0.0701718661434919,0.0506066395695269,0.112939848264023,0.334734742405623,0.04614499952322,0.279045858926752,0.150502304491909,0.579019556046384,0.133702381485511,0.199626780400131,0.267453404489568
0.0699130393362855,0.0503540379018229,0.112612253773366,0.334231786853064,0.0459609252925629,0.278353025327372,0.149935452955967,0.577689837340619,0.133320806304336,0.198254815184614,0.266913076706768
0.0696561708670121,0.0501036777935829,0.112286851867662,0.333731305585311,0.0457783143123047,0.277664135659335,0.149372716823089,0.576364550654331,0.132941740449673,0.19689564349973,0.266375695320624
0.069401238368149,0.0498555307881581,0.111963619512012,0.333233277315736,0.0455971492017482,0.276979154411065,0.148814052028179,0.575043681812167,0.132565158002638,0.195549124798512,0.265841233663198
0.0691482198133373,0.0496095688973363,0.111642534001353,0.332737681021445,0.0454174128543955,0.276298046510709,0.148259415128022,0.573727216614335,0.132191033409528,0.194215120126931,0.26530966540599
0.0688970935108789,0.0493657645918905,0.111323572954484,0.332244495938996,0.0452390884325622,0.275620777319185,0.147708763290413,0.572415140838424,0.1318193414753,0.192893492110179,0.264780964554349
0.0686478380973845,0.0491240907923529,0.111006714308216,0.331753701560207,0.0450621593621171,0.274947312623358,0.147162054283514,0.571107440241169,0.131450057357197,0.191584104938841,0.264255105442009
0.0684004325315637,0.0488845208600077,0.110691936311654,0.331265277628051,0.0448866093273462,0.274277618629362,0.146619246465434,0.569804100560197,0.131083156558505,0.190286824354957,0.263732062725722
0.0681548560881571,0.0486470285880969,0.110379217520603,0.330779204132627,0.0447124222659352,0.27361166195603,0.146080298774016,0.568505107515709,0.130718614922452,0.189001517637989,0.263211811380011
0.0679110883520055,0.0484115881932344,0.11006853679209,0.330295461307212,0.0445395823640687,0.27294940962847,0.145545170716846,0.567210446812144,0.130356408626228,0.187728053590718,0.262694326692018
0.0676691092122513,0.0481781743070208,0.109759873279015,0.329814029624395,0.0443680740516433,0.272290829071746,0.145013822361459,0.565920104139793,0.129996514175142,0.186466302525068,0.262179584256457
0.0674288988566715,0.0479467619678552,0.109453206424905,0.329334889792282,0.0441978819975903,0.271635888104687,0.144486214325746,0.564634065176385,0.129638908396891,0.18521613624787,0.261667559970675
0.0671904377661355,0.0477173266129376,0.109148515958786,0.32885802275078,0.044028991105306,0.270984554933815,0.14396230776856,0.563352315588625,0.129283568435962,0.183977428046588,0.261158230029795
0.0669537067091878,0.0474898440704569,0.10884578189017,0.32838340966795,0.0438613865081864,0.270336798147379,0.14344206438051,0.562074841033711,0.128930471748147,0.182750052675003,0.260651570921969
0.0667186867367491,0.0472642905519607,0.108544984504135,0.327911031936431,0.0436950535652632,0.269692586709509,0.142925446374944,0.560801627160802,0.128579596095167,0.181533886338872,0.260147559423717
0.0664853591769356,0.0470406426449,0.108246104356523,0.327440871169938,0.0435299778569397,0.269051889954476,0.142412416479112,0.559532659612465,0.128230919539416,0.180328806681571,0.259646172595356
0.0662537056299918,0.046818877305346,0.107949122269228,0.326972909199821,0.043366145180822,0.268414677581053,0.141902937925507,0.558267924026079,0.127884420438816,0.179134692769726,0.259147387776524
0.0660237079633338,0.0465989718508738,0.107654019325595,0.326507128071695,0.0432035415476447,0.267780919646994,0.141396974443382,0.557007406035211,0.127540077441767,0.177951425078848,0.258651182581782
0.065795348306702,0.0463809039536077,0.107360776865901,0.326043510042134,0.0430421531772875,0.267150586563601,0.140894490250431,0.555751091270957,0.127197869482215,0.17677888547897,0.25815753489631
0.0655686090474176,0.0461646516334257,0.107069376482946,0.325582037575424,0.0428819664948818,0.266523649090401,0.140395450044645,0.554498965363255,0.126857775774812,0.175616957220304,0.257666422871679
0.0653434728257437,0.0459501932513172,0.106779800017719,0.325122693340384,0.0427229681270023,0.265900078329917,0.13989981899632,0.553251013942168,0.126519775810179,0.174465524918916,0.257177824921706
0.0651199225303448,0.0457375075028911,0.106492029555172,0.324665460207244,0.0425651448979449,0.26527984572253,0.139407562740232,0.552007222639127,0.126183849350265,0.17332447454243,0.256691719718391
0.0648979412938453,0.0455265734120303,0.106206047420061,0.324210321244579,0.0424084838260853,0.264662923041447,0.138918647367959,0.550767577088161,0.125849976423802,0.172193693395766,0.256208086187927
0.0646775124884825,0.0453173703246872,0.105921836172894,0.323757259716307,0.0422529721203189,0.264049282387746,0.138433039420356,0.549532062927083,0.125518137321849,0.17107307010692,0.255726903506788
0.0644586197218525,0.0451098779028195,0.105639378605943,0.323306259078739,0.0420985971765781,0.263438896185521,0.137950705880185,0.548300665798658,0.125188312593427,0.16996249461279,0.255248151097889
0.0642412468327471,0.0449040761184597,0.105358657739348,0.322857302977686,0.0419453465744259,0.262831737177112,0.137471614164876,0.547073371351732,0.124860483041248,0.168861858145049,0.254771808626824
0.0640253778870782,0.0446999452479175,0.1050796568173,0.322410375245617,0.0417932080737241,0.262227778418417,0.136995732119441,0.545850165242351,0.124534629717515,0.167771053216084,0.254297855998164
0.063810997173889,0.0444974658661085,0.104802359304297,0.321965459898872,0.0416421696113727,0.261626993274294,0.13652302800952,0.544631033134835,0.124210733919825,0.166689973604983,0.253826273351835
0.0635980892014487,0.0442966188410101,0.104526748881476,0.321522541134927,0.0414922192981212,0.261029355414042,0.136053470514559,0.543415960702834,0.123888777187137,0.165618514343599,0.253357041059557
0.0633866386934292,0.0440973853282373,0.104252809443027,0.321081603329711,0.0413433454154477,0.26043483880696,0.135587028721127,0.542204933630366,0.12356874129583,0.164556571702678,0.252890139721352
0.0631766305851623,0.0438997467657385,0.103980525092665,0.320642631034963,0.041195536412505,0.259843417717994,0.135123672116358,0.540997937612814,0.123250608255836,0.163504043178059,0.252425550162113
0.0629680500199739,0.0437036848686062,0.103709880140185,0.320205608975651,0.0410487809031323,0.259255066703447,0.134663370581516,0.53979495835791,0.122934360306846,0.162460827476959,0.251963253428244
0.062760882345595,0.0435091816240008,0.103440859098078,0.319770522047426,0.0409030676629304,0.258669760606777,0.134206094385685,0.538595981586693,0.122619979914599,0.161426824504328,0.251503230784348
0.0625551131106467,0.0433162192861843,0.103173446678218,0.319337355314128,0.0407583856263994,0.258087474554466,0.133751814179586,0.537400993034439,0.122307449767232,0.1604019353493,0.251045463709991
0.0623507280611976,0.0431247803716614,0.102907627788613,0.318906094005341,0.0406147238841362,0.257508183951954,0.133300500989499,0.536209978451573,0.121996752771712,0.159386062271716,0.250589933896517
0.0621477131373923,0.0429348476544246,0.102643387530221,0.318476723513978,0.040472071680092,0.256931864479656,0.13285212621131,0.535022923604556,0.121687872050331,0.158379108688754,0.250136623243918
0.0619460544701478,0.0427464041613025,0.102380711193826,0.318049229393928,0.0403304184088868,0.256358492089039,0.132406661604666,0.533839814276751,0.121380790937271,0.157380979161635,0.249685513857768
0.0617457383779191,0.0425594331674056,0.102119584256978,0.317623597357731,0.0401897536131802,0.255788042998768,0.131964079287242,0.532660636269262,0.121075492975235,0.156391579382437,0.249236588046207
0.0615467513635292,0.0423739181916711,0.101859992380993,0.317199813274298,0.0400500669810973,0.255220493690929,0.131524351729115,0.531485375401762,0.120771961912141,0.155410816160998,0.248789828316985
0.061349080111063,0.0421898429925007,0.101601921408006,0.316777863166676,0.0399113483437082,0.254655820907298,0.131087451747243,0.530314017513289,0.120470181697885,0.154438597411921,0.248345217374547
0.0611527114828257,0.0420071915634918,0.101345357358091,0.316357733209847,0.0397735876725593,0.254094001645695,0.130653352500049,0.529146548463031,0.120170136481158,0.153474832141677,0.247902738117188
0.0609576325163603,0.0418259481292581,0.101090286426422,0.315939409728568,0.0396367750772557,0.253535013156386,0.130222027482098,0.527982954131083,0.119871810606332,0.152519430435819,0.24746237363424
0.0607638304215268,0.0416460971413386,0.100836694980507,0.315522879195252,0.039500900803094,0.252978832938552,0.129793450518889,0.526823220419189,0.119575188610394,0.151572303446288,0.247024107203324
0.0605712925776382,0.0414676232741915,0.100584569557459,0.315108128227877,0.0393659552287426,0.252425438736817,0.129367595761723,0.525667333251466,0.119280255219953,0.150633363378838,0.246587922287641
0.0603800065306543,0.0412905114212724,0.100333896861324,0.314695143587945,0.0392319288639704,0.251874808537837,0.128944437682683,0.524515278575102,0.118986995348289,0.149702523480558,0.246153802533315
0.0601899599904318,0.0411147466911941,0.100084663760467,0.314283912178463,0.0390988123474209,0.251326920566944,0.128523951069694,0.523367042361046,0.118695394092466,0.148779698027506,0.245721731766781
0.0600011408280274,0.0409403144039659,0.0998368572849972,0.313874421041969,0.0389665964444322,0.250781753284848,0.128106111021684,0.522222610604668,0.118405436730498,0.147864802312456,0.245291693992222
0.059813537073055,0.0407672000873105,0.0995904646242491,0.313466657358586,0.0388352720449006,0.250239285384392,0.127690892943821,0.521081969326416,0.118117108718562,0.146957752632749,0.244863673389045
0.0596271369110952,0.0405953894730574,0.0993454731243068,0.313060608444113,0.0387048301611879,0.249699495787369,0.127278272542851,0.519945104572437,0.117830395688274,0.14605846627826,0.244437654309404
0.0594419286811543,0.0404248684936095,0.0991018702855773,0.312656261748148,0.0385752619260699,0.249162363641382,0.126868225822509,0.5188120024152,0.117545283444002,0.145166861519479,0.24401362127577
0.0592579008731742,0.0402556232784831,0.0988596437604082,0.312253604852241,0.0384465585907267,0.248627868316762,0.126460729079021,0.517682648954087,0.117261757960242,0.144282857595694,0.243591558978535
0.05907504212559,0.0400876401509178,0.0986187813507505,0.311852625468081,0.0383187115227729,0.248095989403539,0.126055758896678,0.516557030315979,0.116979805379032,0.143406374703302,0.243171452273662
0.0588933412229353,0.0399209056245554,0.0983792710058645,0.311453311435714,0.0381917122043268,0.247566706708458,0.125653292143503,0.515435132655816,0.116699412007418,0.142537333984223,0.242753286180376
0.0587127870934935,0.0397554064001868,0.0981411008200678,0.311055650721788,0.0380655522301181,0.247040000252047,0.125253305966983,0.514316942157152,0.116420564314967,0.141675657514432,0.242337045878893
0.058533368806995,0.0395911293625641,0.0979042590305258,0.310659631417832,0.0379402233056334,0.246515850265737,0.124855777789887,0.513202445032685,0.116143248931324,0.140821268292607,0.241922716708185
0.0583550755723573,0.0394280615772768,0.0976687340150823,0.310265241738561,0.037815717245297,0.245994237189018,0.124460685306149,0.512091627524775,0.115867452643812,0.139974090228887,0.241510284163792
0.0581778967354705,0.0392661902876916,0.0974345142901307,0.309872470020208,0.037692025970689,0.245475141666657,0.124068006476835,0.510984475905954,0.11559316239508,0.13913404813375,0.241099733895657
0.0580018217770227,0.0391055029119525,0.0972015885085223,0.30948130471889,0.0375691415087969,0.244958544545949,0.123677719526174,0.50988097647941,0.115320365280788,0.138301067706999,0.24069105170601
0.0578268403103687,0.0389459870400417,0.0969699454575154,0.309091734408995,0.0374470559903026,0.244444426874017,0.123289802937661,0.508781115579463,0.115049048547337,0.137475075526875,0.240284223547286
0.0576529420794379,0.0387876304308982,0.09673957405676,0.308703747781599,0.0373257616479013,0.243932769895159,0.122904235450231,0.507684879572033,0.114779199589642,0.136655999039268,0.239879235520069
0.0574801169566822,0.0386304210095941,0.0965104633563188,0.308317333642904,0.0372052508146542,0.243423555048231,0.122520996054496,0.506592254855078,0.114510805948936,0.135843766547059,0.239476073871079
0.057308354941063,0.0384743468645667,0.0962826025347254,0.307932480912715,0.0370855159223724,0.242916763964079,0.122140063989055,0.505503227859039,0.114243855310627,0.135038307199562,0.239074724991191
0.0571376461560745,0.0383193962449047,0.096055980897076,0.307549178622925,0.036966549500032,0.242412378463008,0.121761418736859,0.504417785047253,0.113978335502176,0.134239550982093,0.238675175413487
0.0569679808478066,0.0381655575576889,0.0958305878731563,0.307167415916036,0.03684834417222,0.241910380552293,0.121385040021648,0.503335912916369,0.113714234491031,0.133447428705646,0.238277411811334
0.0567993493830406,0.0380128193653832,0.0956064130156018,0.306787182043701,0.036730892657609,0.241410752423732,0.121010907804447,0.502257597996741,0.113451540382583,0.13266187199668,0.237881420996507
0.0566317422473839,0.0378611703832784,0.0953834459980902,0.306408466365291,0.0366141877674624,0.240913476451231,0.120639002280118,0.501182826852812,0.113190241418164,0.131882813287027,0.237487189917327
0.0564651500434362,0.0377105994769849,0.0951616766135672,0.306031258346481,0.0364982224041669,0.240418535188436,0.120269303873982,0.500111586083488,0.11293032597308,0.131110185803905,0.237094705656843
0.056299563488992,0.0375610956599738,0.0949410947725028,0.305655547557867,0.0363829895597929,0.239925911366398,0.11990179323849,0.499043862322497,0.112671782554681,0.130343923560051,0.236703955431038
0.0561349734152742,0.0374126480911665,0.0947216905011783,0.305281323673595,0.036268482314683,0.239435587891275,0.119536451249953,0.49797964223874,0.112414599800456,0.129583961343957,0.23631492658706
0.055971370765202,0.03726524607257,0.0945034539400046,0.30490857647002,0.0361546938360657,0.238947547842071,0.119173259005334,0.496918912536626,0.112158766476172,0.128830234710227,0.235927606601492
