"phy","focal","t292","t168","t289","t3","t154","t161","t110","t157","t6","t141","t234","t52","t249","t115","t268","t218","t36","t247","t130","t200","t86","t17","t109","t50","t278","t79","t151","t143","t129","t271","t174","t107","t88","t22","t187","t217","t89","t171","t246","t227","t119","t73","t189","t192","t236","t135","t296","t286","t214","t103","t40","t58","t190","t277","t7","t68","t262","t95","t85","t123","t179","t256","t9","t259","t269","t158","t91","t106","t184","t26","t208","t224","t78","t186","t47","t220","t138","t28","t82","t146","t205","t102","t180","t173","t162","t96","t264","t29","t291","t117","t134","t253","t133","t163","t267","t206","t285","t156","t228","t238","t178","t215","t231","t125","t59","t93","t288","t34","t248","t142","t127","t175","t49","t210","t261","t43","t60","t45","t252","t77","t41","t4","t67","t76","t8","t149","t274","t222","t54","t24","t27","t16","t98","t242","t230","t148","t87","t44","t140","t116","t10","t266","t283","t131","t46","t118","t237","t75","t250","t255","t66","t113","t177","t276","t166","t258","t19","t23","t13","t51","t181","t72","t25","t155","t223","t209"
3,"t171",0.148002706357924,0.2144785077658,0.175924017093294,0.148002706357924,0.148002706357924,0.148002706357924,0.2144785077658,0.175924017093294,0.148002706357924,0.175924017093294,0.148002706357924,0.148002706357924,0.148002706357924,0.2144785077658,0.148002706357924,0.175924017093294,0.175924017093294,0.175924017093294,0.175924017093294,0.175924017093294,0.148002706357924,0.264493816854673,0.175924017093294,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.175924017093294,0.175924017093294,0.175924017093294,0.175924017093294,0.175924017093294,0.175924017093294,0.148002706357924,0.148002706357924,0.855643396333618,0.99083949863858,0.148002706357924,0.2144785077658,0.175924017093294,0.175924017093294,0.175924017093294,0.148002706357924,0.2144785077658,0.148002706357924,0.148002706357924,0.264493816854673,0.148002706357924,0.264493816854673,0.264493816854673,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.264493816854673,0.264493816854673,0.526830305424549,0.175924017093294,0.175924017093294,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.175924017093294,0.175924017093294,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.526830305424549,0.526830305424549,0.2144785077658,0.2144785077658,0.175924017093294,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.175924017093294,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.264493816854673,0.264493816854673,0.148002706357924,0.148002706357924,0.264493816854673,0.264493816854673,0.264493816854673,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.2144785077658,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.175924017093294,0.175924017093294,0.264493816854673,0.264493816854673,0.148002706357924,0.148002706357924,0.148002706357924,0.2144785077658,0.175924017093294,0.2144785077658,0.2144785077658,0.526830305424549,0.148002706357924,0.175924017093294,0.148002706357924,0.148002706357924,0.148002706357924,0.2144785077658,0.2144785077658,0.2144785077658,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.526830305424549,0.148002706357924,0.264493816854673,0.264493816854673,0.2144785077658,0.148002706357924,0.148002706357924,0.148002706357924,0.148002706357924,0.264493816854673,0.148002706357924,0.148002706357924,0.175924017093294,0.148002706357924,0.148002706357924,0.148002706357924,0.352539919848051,0.148002706357924,0.148002706357924,0.175924017093294,0.175924017093294,0.175924017093294,0.148002706357924,0.148002706357924,0.148002706357924,0.175924017093294
3,"t103",0.111016982161139,0.250311832446856,0.163544120734605,0.111016982161139,0.111016982161139,0.111016982161139,0.250311832446856,0.163544120734605,0.111016982161139,0.163544120734605,0.111016982161139,0.111016982161139,0.111016982161139,0.250311832446856,0.111016982161139,0.163544120734605,0.163544120734605,0.163544120734605,0.163544120734605,0.163544120734605,0.111016982161139,0.491744023420793,0.163544120734605,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.163544120734605,0.163544120734605,0.163544120734605,0.163544120734605,0.163544120734605,0.163544120734605,0.111016982161139,0.111016982161139,0.378002580431127,0.378002580431127,0.111016982161139,0.250311832446856,0.163544120734605,0.163544120734605,0.163544120734605,0.111016982161139,0.250311832446856,0.111016982161139,0.111016982161139,0.491744023420793,0.111016982161139,0.999993289540005,0.491744023420793,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.491744023420793,0.491744023420793,0.378002580431127,0.163544120734605,0.163544120734605,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.163544120734605,0.163544120734605,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.378002580431127,0.378002580431127,0.250311832446856,0.250311832446856,0.163544120734605,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.163544120734605,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.998041985864365,0.998041985864365,0.111016982161139,0.111016982161139,0.491744023420793,0.491744023420793,0.491744023420793,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.250311832446856,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.163544120734605,0.163544120734605,0.491744023420793,0.491744023420793,0.111016982161139,0.111016982161139,0.111016982161139,0.250311832446856,0.163544120734605,0.250311832446856,0.250311832446856,0.378002580431127,0.111016982161139,0.163544120734605,0.111016982161139,0.111016982161139,0.111016982161139,0.250311832446856,0.250311832446856,0.250311832446856,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.378002580431127,0.111016982161139,0.491744023420793,0.491744023420793,0.250311832446856,0.111016982161139,0.111016982161139,0.111016982161139,0.111016982161139,0.491744023420793,0.111016982161139,0.111016982161139,0.163544120734605,0.111016982161139,0.111016982161139,0.111016982161139,0.378002580431127,0.111016982161139,0.111016982161139,0.163544120734605,0.163544120734605,0.163544120734605,0.111016982161139,0.111016982161139,0.111016982161139,0.163544120734605
3,"t40",0.131968227589484,0.199470954687338,0.159970409734011,0.131968227589484,0.131968227589484,0.131968227589484,0.199470954687338,0.159970409734011,0.131968227589484,0.159970409734011,0.131968227589484,0.131968227589484,0.131968227589484,0.199470954687338,0.131968227589484,0.159970409734011,0.159970409734011,0.159970409734011,0.159970409734011,0.159970409734011,0.131968227589484,0.663467832235425,0.159970409734011,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.159970409734011,0.159970409734011,0.159970409734011,0.159970409734011,0.159970409734011,0.159970409734011,0.131968227589484,0.131968227589484,0.251859122512356,0.251859122512356,0.131968227589484,0.199470954687338,0.159970409734011,0.159970409734011,0.159970409734011,0.131968227589484,0.199470954687338,0.131968227589484,0.131968227589484,0.533593893007344,0.131968227589484,0.298361856774584,0.994209603438484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.646585493661231,0.646585493661231,0.251859122512356,0.159970409734011,0.159970409734011,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.159970409734011,0.159970409734011,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.251859122512356,0.251859122512356,0.199470954687338,0.199470954687338,0.159970409734011,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.159970409734011,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.298361856774584,0.298361856774584,0.131968227589484,0.131968227589484,0.533593893007344,0.533593893007344,0.48907759902373,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.199470954687338,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.159970409734011,0.159970409734011,0.533593893007344,0.533593893007344,0.131968227589484,0.131968227589484,0.131968227589484,0.199470954687338,0.159970409734011,0.199470954687338,0.199470954687338,0.251859122512356,0.131968227589484,0.159970409734011,0.131968227589484,0.131968227589484,0.131968227589484,0.199470954687338,0.199470954687338,0.199470954687338,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.251859122512356,0.131968227589484,0.908483552169581,0.908483552169581,0.199470954687338,0.131968227589484,0.131968227589484,0.131968227589484,0.131968227589484,0.48907759902373,0.131968227589484,0.131968227589484,0.159970409734011,0.131968227589484,0.131968227589484,0.131968227589484,0.251859122512356,0.131968227589484,0.131968227589484,0.159970409734011,0.159970409734011,0.159970409734011,0.131968227589484,0.131968227589484,0.131968227589484,0.159970409734011
3,"t269",0.191739682178093,0.18726598772833,0.18726598772833,0.199769206982753,0.187567761457371,0.187567761457371,0.18726598772833,0.18726598772833,0.192807944944839,0.18726598772833,0.191739682178093,0.191739682178093,0.191739682178093,0.18726598772833,0.191739682178093,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.191739682178093,0.18726598772833,0.18726598772833,0.191739682178093,0.191739682178093,0.192807944944839,0.192807944944839,0.192807944944839,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.192807944944839,0.199769206982753,0.18726598772833,0.18726598772833,0.243526504800521,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.191739682178093,0.18726598772833,0.192807944944839,0.191739682178093,0.18726598772833,0.191739682178093,0.18726598772833,0.18726598772833,0.191739682178093,0.199769206982753,0.199769206982753,0.199769206982753,0.193712489088779,0.191739682178093,0.191739682178093,0.199769206982753,0.199769206982753,0.187567761457371,0.192807944944839,0.192807944944839,0.191739682178093,0.327162234094044,0.267950339170699,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.243526504800521,0.243526504800521,0.199769206982753,0.199769206982753,0.18726598772833,0.18726598772833,0.187567761457371,0.187567761457371,0.199769206982753,0.192807944944839,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.18726598772833,0.191739682178093,0.199769206982753,0.199769206982753,0.193712489088779,0.18726598772833,0.18726598772833,0.191739682178093,0.187567761457371,0.18726598772833,0.18726598772833,0.18726598772833,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.192807944944839,0.192807944944839,0.18726598772833,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.187567761457371,0.187567761457371,0.199769206982753,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.199769206982753,0.18726598772833,0.191739682178093,0.199769206982753,0.199769206982753,0.18726598772833,0.18726598772833,0.18726598772833,0.192807944944839,0.192807944944839,0.187567761457371,0.191739682178093,0.18726598772833,0.192807944944839,0.18726598772833,0.18726598772833,0.18726598772833,0.187567761457371,0.187567761457371,0.191739682178093,0.191739682178093,0.18726598772833,0.192807944944839,0.199769206982753,0.18726598772833,0.191739682178093,0.187567761457371,0.187567761457371,0.18726598772833,0.199769206982753,0.199769206982753,0.18726598772833,0.18726598772833,0.18726598772833,0.191739682178093,0.191739682178093,0.199769206982753,0.18726598772833
3,"t158",0.191739682178093,0.18726598772833,0.18726598772833,0.199769206982753,0.187567761457371,0.187567761457371,0.18726598772833,0.18726598772833,0.192807944944839,0.18726598772833,0.191739682178093,0.191739682178093,0.191739682178093,0.18726598772833,0.191739682178093,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.191739682178093,0.18726598772833,0.18726598772833,0.191739682178093,0.191739682178093,0.192807944944839,0.192807944944839,0.192807944944839,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.192807944944839,0.199769206982753,0.18726598772833,0.18726598772833,0.243526504800521,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.191739682178093,0.18726598772833,0.192807944944839,0.191739682178093,0.18726598772833,0.191739682178093,0.18726598772833,0.18726598772833,0.191739682178093,0.199769206982753,0.199769206982753,0.199769206982753,0.193712489088779,0.191739682178093,0.191739682178093,0.199769206982753,0.199769206982753,0.187567761457371,0.192807944944839,0.192807944944839,0.191739682178093,0.267950339170699,0.327162234094044,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.243526504800521,0.243526504800521,0.199769206982753,0.199769206982753,0.18726598772833,0.18726598772833,0.187567761457371,0.187567761457371,0.199769206982753,0.192807944944839,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.18726598772833,0.191739682178093,0.199769206982753,0.199769206982753,0.193712489088779,0.18726598772833,0.18726598772833,0.191739682178093,0.187567761457371,0.18726598772833,0.18726598772833,0.18726598772833,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.192807944944839,0.192807944944839,0.18726598772833,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.191739682178093,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.187567761457371,0.187567761457371,0.199769206982753,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.18726598772833,0.199769206982753,0.18726598772833,0.191739682178093,0.199769206982753,0.199769206982753,0.18726598772833,0.18726598772833,0.18726598772833,0.192807944944839,0.192807944944839,0.187567761457371,0.191739682178093,0.18726598772833,0.192807944944839,0.18726598772833,0.18726598772833,0.18726598772833,0.187567761457371,0.187567761457371,0.191739682178093,0.191739682178093,0.18726598772833,0.192807944944839,0.199769206982753,0.18726598772833,0.191739682178093,0.187567761457371,0.187567761457371,0.18726598772833,0.199769206982753,0.199769206982753,0.18726598772833,0.18726598772833,0.18726598772833,0.191739682178093,0.191739682178093,0.199769206982753,0.18726598772833
3,"t91",0.131798674998536,0.201583748060872,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.201583748060872,0.160670665679039,0.131798674998536,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.201583748060872,0.131798674998536,0.160670665679039,0.160670665679039,0.160670665679039,0.160670665679039,0.160670665679039,0.131798674998536,0.662934615471115,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.160670665679039,0.160670665679039,0.160670665679039,0.160670665679039,0.160670665679039,0.160670665679039,0.131798674998536,0.131798674998536,0.25604744150315,0.25604744150315,0.131798674998536,0.201583748060872,0.160670665679039,0.160670665679039,0.160670665679039,0.131798674998536,0.201583748060872,0.131798674998536,0.131798674998536,0.548096634197576,0.131798674998536,0.304476236172185,0.662934615471115,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.995287648749294,0.931009590781265,0.25604744150315,0.160670665679039,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.160670665679039,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.25604744150315,0.25604744150315,0.201583748060872,0.201583748060872,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.304476236172185,0.304476236172185,0.131798674998536,0.131798674998536,0.548096634197576,0.548096634197576,0.50235462152829,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.201583748060872,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.160670665679039,0.160670665679039,0.548096634197576,0.548096634197576,0.131798674998536,0.131798674998536,0.131798674998536,0.201583748060872,0.160670665679039,0.201583748060872,0.201583748060872,0.25604744150315,0.131798674998536,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.201583748060872,0.201583748060872,0.201583748060872,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.25604744150315,0.131798674998536,0.662934615471115,0.662934615471115,0.201583748060872,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.50235462152829,0.131798674998536,0.131798674998536,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.25604744150315,0.131798674998536,0.131798674998536,0.160670665679039,0.160670665679039,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.160670665679039
3,"t106",0.131798674998536,0.201583748060872,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.201583748060872,0.160670665679039,0.131798674998536,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.201583748060872,0.131798674998536,0.160670665679039,0.160670665679039,0.160670665679039,0.160670665679039,0.160670665679039,0.131798674998536,0.662934615471117,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.160670665679039,0.160670665679039,0.160670665679039,0.160670665679039,0.160670665679039,0.160670665679039,0.131798674998536,0.131798674998536,0.25604744150315,0.25604744150315,0.131798674998536,0.201583748060872,0.160670665679039,0.160670665679039,0.160670665679039,0.131798674998536,0.201583748060872,0.131798674998536,0.131798674998536,0.548096634197578,0.131798674998536,0.304476236172185,0.662934615471117,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.931009590781266,0.995287648749294,0.25604744150315,0.160670665679039,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.160670665679039,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.25604744150315,0.25604744150315,0.201583748060872,0.201583748060872,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.304476236172185,0.304476236172185,0.131798674998536,0.131798674998536,0.548096634197578,0.548096634197578,0.502354621528292,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.201583748060872,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.160670665679039,0.160670665679039,0.548096634197578,0.548096634197578,0.131798674998536,0.131798674998536,0.131798674998536,0.201583748060872,0.160670665679039,0.201583748060872,0.201583748060872,0.25604744150315,0.131798674998536,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.201583748060872,0.201583748060872,0.201583748060872,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.25604744150315,0.131798674998536,0.662934615471117,0.662934615471117,0.201583748060872,0.131798674998536,0.131798674998536,0.131798674998536,0.131798674998536,0.502354621528292,0.131798674998536,0.131798674998536,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.25604744150315,0.131798674998536,0.131798674998536,0.160670665679039,0.160670665679039,0.160670665679039,0.131798674998536,0.131798674998536,0.131798674998536,0.160670665679039
3,"t26",0.155056641259423,0.171537927977506,0.312847380147956,0.155056641259423,0.155056641259423,0.155056641259423,0.171537927977506,0.211690892817765,0.155056641259423,0.211690892817765,0.155056641259423,0.155056641259423,0.155056641259423,0.171537927977506,0.155056641259423,0.211690892817765,0.211690892817765,0.211690892817765,0.37442757729912,0.37442757729912,0.155056641259423,0.171537927977506,0.211690892817765,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.37442757729912,0.37442757729912,0.211690892817765,0.211690892817765,0.320305414114915,0.320305414114915,0.155056641259423,0.155056641259423,0.171537927977506,0.171537927977506,0.155056641259423,0.171537927977506,0.320305414114915,0.320305414114915,0.211690892817765,0.155056641259423,0.171537927977506,0.155056641259423,0.155056641259423,0.171537927977506,0.155056641259423,0.171537927977506,0.171537927977506,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.171537927977506,0.171537927977506,0.171537927977506,0.888165245858592,0.659865195834243,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.211690892817765,0.211690892817765,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.171537927977506,0.171537927977506,0.171537927977506,0.171537927977506,0.211690892817765,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.211690892817765,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.171537927977506,0.171537927977506,0.155056641259423,0.155056641259423,0.171537927977506,0.171537927977506,0.171537927977506,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.171537927977506,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.578957059281079,0.578957059281079,0.171537927977506,0.171537927977506,0.155056641259423,0.155056641259423,0.155056641259423,0.171537927977506,0.211690892817765,0.171537927977506,0.171537927977506,0.171537927977506,0.155056641259423,0.211690892817765,0.155056641259423,0.155056641259423,0.155056641259423,0.171537927977506,0.171537927977506,0.171537927977506,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.171537927977506,0.155056641259423,0.171537927977506,0.171537927977506,0.171537927977506,0.155056641259423,0.155056641259423,0.155056641259423,0.155056641259423,0.171537927977506,0.155056641259423,0.155056641259423,0.659865195834243,0.155056641259423,0.155056641259423,0.155056641259423,0.171537927977506,0.155056641259423,0.155056641259423,0.211690892817765,0.211690892817765,0.37442757729912,0.155056641259423,0.155056641259423,0.155056641259423,0.303934673397074
3,"t208",0.15517539452402,0.171595936784518,0.312236652983146,0.15517539452402,0.15517539452402,0.15517539452402,0.171595936784518,0.211580022189192,0.15517539452402,0.211580022189192,0.15517539452402,0.15517539452402,0.15517539452402,0.171595936784518,0.15517539452402,0.211580022189192,0.211580022189192,0.211580022189192,0.373497892030742,0.373497892030742,0.15517539452402,0.171595936784518,0.211580022189192,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.373497892030742,0.373497892030742,0.211580022189192,0.211580022189192,0.319655971897107,0.319655971897107,0.15517539452402,0.15517539452402,0.171595936784518,0.171595936784518,0.15517539452402,0.171595936784518,0.319655971897107,0.319655971897107,0.211580022189192,0.15517539452402,0.171595936784518,0.15517539452402,0.15517539452402,0.171595936784518,0.15517539452402,0.171595936784518,0.171595936784518,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.171595936784518,0.171595936784518,0.171595936784518,0.657882263151703,0.886703090170489,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.211580022189192,0.211580022189192,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.171595936784518,0.171595936784518,0.171595936784518,0.171595936784518,0.211580022189192,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.211580022189192,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.171595936784518,0.171595936784518,0.15517539452402,0.15517539452402,0.171595936784518,0.171595936784518,0.171595936784518,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.171595936784518,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.577151535652919,0.577151535652919,0.171595936784518,0.171595936784518,0.15517539452402,0.15517539452402,0.15517539452402,0.171595936784518,0.211580022189192,0.171595936784518,0.171595936784518,0.171595936784518,0.15517539452402,0.211580022189192,0.15517539452402,0.15517539452402,0.15517539452402,0.171595936784518,0.171595936784518,0.171595936784518,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.171595936784518,0.15517539452402,0.171595936784518,0.171595936784518,0.171595936784518,0.15517539452402,0.15517539452402,0.15517539452402,0.15517539452402,0.171595936784518,0.15517539452402,0.15517539452402,0.663802401524687,0.15517539452402,0.15517539452402,0.15517539452402,0.171595936784518,0.15517539452402,0.15517539452402,0.211580022189192,0.211580022189192,0.373497892030742,0.15517539452402,0.15517539452402,0.15517539452402,0.303370098645878
3,"t28",0.179162939197473,0.17763505072534,0.17763505072534,0.179162939197473,0.253958509617029,0.253958509617029,0.17763505072534,0.17763505072534,0.179162939197473,0.17763505072534,0.179162939197473,0.179162939197473,0.179162939197473,0.17763505072534,0.179162939197473,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.179162939197473,0.17763505072534,0.17763505072534,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.179162939197473,0.179162939197473,0.17763505072534,0.17763505072534,0.179162939197473,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.179162939197473,0.17763505072534,0.179162939197473,0.179162939197473,0.17763505072534,0.179162939197473,0.17763505072534,0.17763505072534,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.253958509617029,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.17763505072534,0.17763505072534,0.916544770061198,0.730016652451365,0.179162939197473,0.179162939197473,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.17763505072534,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.17763505072534,0.17763505072534,0.179162939197473,0.253958509617029,0.17763505072534,0.17763505072534,0.17763505072534,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.17763505072534,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.179162939197473,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.339949591097168,0.253958509617029,0.179162939197473,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.17763505072534,0.179162939197473,0.17763505072534,0.179162939197473,0.179162939197473,0.179162939197473,0.17763505072534,0.17763505072534,0.17763505072534,0.179162939197473,0.179162939197473,0.253958509617029,0.179162939197473,0.17763505072534,0.179162939197473,0.17763505072534,0.17763505072534,0.17763505072534,0.339949591097168,0.339949591097168,0.179162939197473,0.179162939197473,0.17763505072534,0.179162939197473,0.179162939197473,0.17763505072534,0.179162939197473,0.253958509617029,0.253958509617029,0.17763505072534,0.179162939197473,0.179162939197473,0.17763505072534,0.17763505072534,0.17763505072534,0.179162939197473,0.179162939197473,0.179162939197473,0.17763505072534
