"pd","t168","t289","t154","t161","t234","t218","t36","t17","t271","t89","t171","t103","t40","t269","t158","t91","t106","t26","t208","t28","t82","t173","t162","t285","t156","t49","t60","t45","t230","t148","t283","t131"
112,0.152724688149246,0.105871688289894,0.110881541378896,0.108324861729716,0.106470322779544,0.108626939656523,0.108626939656523,0.0991823651046376,0.102878435348932,0.10735098466684,0.10735098466684,0.111984799689153,0.0973952178669229,0.107150714668045,0.107150714668045,0.0982929584379403,0.0982929584379366,0.100079947957194,0.100102835937789,0.116362308378107,0.116362308378108,0.106162379805298,0.106162379805296,0.111976466681453,0.111976466681453,0.111325475601609,0.0995162165821026,0.0995162165821026,0.151855855785529,0.151855855785529,0.0972896596350993,0.0972896596350993
113,0.147254651483971,0.104984831667667,0.110476153787062,0.108101166739155,0.107144557711025,0.107846588487874,0.107846588487874,0.0980919173709861,0.102327722428457,0.106252973288612,0.106252973288612,0.109567334069991,0.0963145936224132,0.106924854920044,0.106924854920044,0.0971767548531495,0.0971767548531458,0.0994900418980865,0.0995171540133142,0.115594725127116,0.115594725127116,0.105478815996173,0.105478815996171,0.109562440667883,0.109562440667883,0.112095341110829,0.0988775093292251,0.0988775093292251,0.146497559890404,0.146497559890404,0.0962401272815157,0.0962401272815157
114,0.141993359238446,0.104112198954018,0.110075588417951,0.107879826190814,0.107816609413101,0.107077920823511,0.107077920823511,0.0970215514752117,0.10178439871304,0.105174330019459,0.105174330019459,0.107216271499218,0.0952539920082299,0.106701381486279,0.106701381486279,0.0960814771839621,0.0960814771839585,0.0989083424978773,0.0989395974504023,0.114838193607007,0.114838193607008,0.104805056867495,0.104805056867492,0.107214662384608,0.107214662384608,0.11286306982496,0.09824798478436,0.0982479847843599,0.141341582054834,0.141341582054834,0.0952097571898573,0.0952097571898573
115,0.136933389006099,0.103253455193556,0.10967974800871,0.107660795372796,0.108486497567741,0.106320671694118,0.106320671694118,0.0959707549786572,0.101248305525864,0.104114575194893,0.104114575194893,0.104929494674438,0.0942128996467126,0.106480248960493,0.106480248960493,0.0950065856519314,0.0950065856519278,0.0983346700282361,0.0983699885598502,0.114092468988769,0.114092468988769,0.104140884729277,0.104140884729275,0.104931020662314,0.104931020662314,0.113628677177328,0.0976274382982461,0.097627438298246,0.136380755166043,0.136380755166043,0.0941980621052762,0.0941980621052762
116,0.132067468683758,0.102408275787375,0.109288538055881,0.107444030795823,0.109154241515418,0.105574584157099,0.105574584157099,0.0949390320051889,0.100719288865346,0.103073244323263,0.103073244323263,0.102704958507022,0.0931908198197055,0.106261413179629,0.106261413179628,0.0939515580310208,0.0939515580310173,0.097768850119711,0.0978081549461262,0.113357313747808,0.113357313747808,0.103486088419266,0.103486088419264,0.102709476329531,0.102709476329531,0.114392178367221,0.0970156713849425,0.0970156713849425,0.131608062150965,0.131608062150965,0.0932045705216482,0.0932045705216482
117,0.12738848860594,0.101576346097885,0.108901866714765,0.107229490149743,0.109819860264041,0.104839408993092,0.104839408993092,0.0939259025980489,0.100197199230443,0.102049887505428,0.102049887505428,0.100540687793946,0.0921872718193986,0.106044831179556,0.106044831179556,0.0929158889645149,0.0929158889645113,0.0972107135599983,0.0972539293081894,0.112632497390531,0.112632497390532,0.102840463056954,0.102840463056952,0.100548059889231,0.100548059889231,0.115153588365623,0.0964124914885123,0.0964124914885122,0.127016646641073,0.127016646641073,0.0922288260682174,0.0922288260682174
118,0.122889511362434,0.100757361071533,0.108519644703264,0.107017132261939,0.110483372497565,0.104114904416197,0.104114904416197,0.0929309021056759,0.0996818914538536,0.101044068880318,0.101044068880318,0.0984347749347435,0.0912017903284989,0.10583046115275,0.10583046115275,0.0918990893126541,0.0918990893126505,0.0966600961013674,0.0967071492493441,0.11191779619321,0.11191779619321,0.102203809808743,0.10220380980874,0.0984448692407766,0.0984448692407766,0.115912921920747,0.0958177117603215,0.0958177117603214,0.122599821533672,0.122599821533672,0.0912703869240244,0.0912703869240244
119,0.118563779537449,0.0999510248784767,0.108141785209958,0.106806917057539,0.11114479658431,0.103400835797222,0.103400835797222,0.0919535805950182,0.0991732245426858,0.100055366095072,0.100055366095072,0.0963853776966413,0.0902339248282297,0.105618262407792,0.105618262407792,0.0909006855294367,0.0909006855294333,0.0961168382767525,0.0961676570956516,0.111212992952489,0.111212992952489,0.101575935663652,0.10157593566365,0.0963980674502463,0.0963980674502463,0.116670193563391,0.0952311508463912,0.0952311508463911,0.118351075668216,0.118351075668216,0.0903288252586942,0.0903288252586942
120,0.114404721592953,0.0991570505683314,0.107768203806207,0.106598805521335,0.111804150585003,0.102696975399242,0.102696975399242,0.090993502290948,0.098671061526214,0.0990833697985138,0.0990833697985138,0.0943907170303147,0.0892832390327473,0.105408195330618,0.105408195330618,0.0899202190671172,0.0899202190671137,0.0955807852240576,0.0956352997224476,0.110517876746935,0.110517876746935,0.100956653219028,0.100956653219026,0.0944058805715362,0.0944058805715362,0.117425417612114,0.0946526326842719,0.0946526326842718,0.114264078821449,0.114264078821449,0.0894037266982347,0.0894037266982347
121,0.110405956103017,0.0983751597411664,0.107398818362058,0.106392759661324,0.112461452260533,0.102003102124859,0.102003102124859,0.0900502450404624,0.0981752693103433,0.0981276831567944,0.0981276831567944,0.0924490749382014,0.0883493103486424,0.105200221347412,0.105200221347412,0.0889572458070145,0.0889572458070111,0.095051786518245,0.0951099283885459,0.109832242709058,0.109832242709058,0.10034578047573,0.100345780475728,0.0924665955201106,0.0924665955201106,0.118178608178243,0.094081986308945,0.094081986308945,0.110332685210311,0.110332685210311,0.088494689814579,0.088494689814579
122,0.106561294530289,0.0976050822329625,0.107033548965778,0.106188742473791,0.11311671907946,0.101319001274549,0.101319001274549,0.0891233998004307,0.0976857185384443,0.0971879213901045,0.0971879213901045,0.090558792396801,0.0874317293582662,0.104994302889078,0.104994302889078,0.0880113355153195,0.0880113355153161,0.0945296960108057,0.0945913985777258,0.109155891807266,0.109155891807266,0.0997431406423061,0.0997431406423038,0.0905785580008087,0.0905785580008087,0.118929779170725,0.093519045667283,0.0935190456672829,0.106550935676995,0.106550935676995,0.0876013256376727,0.0876013256376727
123,0.102864742720402,0.0968465558148046,0.10667231784682,0.105986717909847,0.113769968225271,0.100644464315524,0.100644464315524,0.0882125701477165,0.0972022834582252,0.0962637113294033,0.0962637113294033,0.0887182673339925,0.086530099325692,0.10479040335719,0.10479040335719,0.0870820713226608,0.0870820713226574,0.0940143716762303,0.0940795698471332,0.108488630637248,0.108488630637248,0.0991485619477047,0.0991485619477025,0.0887401704907011,0.0887401704907011,0.119678944300811,0.0929636494406266,0.0929636494406265,0.102913058716311,0.102913058716311,0.0867232571889753,0.0867232571889753
124,0.0993105012752987,0.0960993259051125,0.106315049302047,0.105786650843375,0.114421216603389,0.0999792886605926,0.0999792886605927,0.0873173718105678,0.0967248417943404,0.0953546909921887,0.0953546909921887,0.0869259526620314,0.085644035724192,0.104588487091371,0.104588487091371,0.086169049226261,0.0861690492262576,0.0935056754651267,0.0935743056822407,0.107830271222311,0.107830271222311,0.0985618774620748,0.0985618774620726,0.0869498902776293,0.0869498902776293,0.120426117086606,0.0924156408750676,0.0924156408750675,0.0994134704918778,0.0994134704918778,0.0858601190353095,0.0858601190353095
125,0.0958929649522353,0.0953631452942592,0.105961669625058,0.105588507040277,0.115070480847965,0.0993232774565119,0.0993232774565119,0.0864374322202289,0.0962532746264414,0.0944605091763722,0.0944605091763722,0.0851803543665669,0.084773165784166,0.104388519338007,0.104388519338007,0.0852718776135731,0.0852718776135698,0.0930034731636459,0.0930754733580362,0.107180630822234,0.107180630822234,0.0979829249252593,0.0979829249252571,0.0852062275547461,0.0852062275547461,0.121171310857465,0.0918748676190454,0.0918748676190453,0.0960467739745821,0.0960467739745821,0.0850115568620495,0.0850115568620495
126,0.0926067212217812,0.0946377738809598,0.105612107038466,0.105392253128999,0.11571777732844,0.0986762393813464,0.0986762393813464,0.0855723900817864,0.0957874662724014,0.0935808250713821,0.0935808250713821,0.0834800296517468,0.0839171280605201,0.104190466220252,0.104190466220252,0.0843901768063547,0.0843901768063514,0.0925076342589005,0.0925829438061276,0.106539531750191,0.106539531750191,0.0974115465825921,0.0974115465825898,0.0835077435711002,0.0835077435711002,0.121914538758253,0.0913411815678902,0.0913411815678901,0.0928077573244261,0.0928077573244261,0.0841772270646973,0.0841772270646973
127,0.0894465481053758,0.093922978419851,0.105266291628967,0.105197856572238,0.116363122155903,0.0980379884504029,0.098037988450403,0.084721894963311,0.0953273041764536,0.0927153078856595,0.0927153078856595,0.081823585141229,0.083075572018547,0.103994294709243,0.103994294709242,0.083523578624183,0.0835235786241797,0.0920180318100769,0.092096591487467,0.105906801197373,0.105906801197374,0.0968475890276347,0.0968475890276325,0.0818530488380691,0.0818530488380691,0.12265581375348,0.0908144387149658,0.0908144387149657,0.0896913916252278,0.0896913916252278,0.0833567963579443,0.0833567963579443
128,0.0864074114011321,0.0932185322797106,0.104924155285081,0.105005285639797,0.117006531189238,0.097408343830312,0.097408343830312,0.0838856069024153,0.094872678802004,0.091863636489763,0.091863636489763,0.0802096751347207,0.0822481576374113,0.103799972596482,0.103799972596481,0.0826717259664805,0.0826717259664773,0.0915345423249607,0.0916162942704192,0.105282271064918,0.105282271064918,0.0962909030515137,0.0962909030515115,0.0802408013912451,0.0802408013912451,0.123395148631299,0.0902944990090866,0.0902944990090865,0.086692828070808,0.086692828070808,0.0825499414013703,0.0825499414013703
129,0.083484461395457,0.092524215211801,0.10458563163743,0.104814509382522,0.117648020041087,0.096787129660859,0.0967871296608592,0.083063196029385,0.0944234835288867,0.0910254990743343,0.0910254990743343,0.0786369999194833,0.081434555030391,0.10360746846732,0.10360746846732,0.0818342724121586,0.0818342724121554,0.0910570456416071,0.0911419333139109,0.104665777802785,0.104665777802785,0.0957413434985326,0.0957413434985304,0.0786697051071968,0.0786697051071968,0.12413255600739,0.0897812262178984,0.0897812262178982,0.0838073946911552,0.0838073946911552,0.0817563484409721,0.0817563484409721
130,0.0806730291477904,0.0918398131278467,0.104250656001424,0.104625497607272,0.118287604083613,0.096174174884192,0.096174174884192,0.082254342206098,0.0939796145548496,0.0902005928222217,0.0902005928222217,0.0771043041360888,0.0806344440810725,0.103416751675495,0.103416751675495,0.0810108818360419,0.0810108818360388,0.0905854248149102,0.0906733929554128,0.104057162255265,0.104057162255266,0.0951987691277561,0.095198769127754,0.0771385080743867,0.0771385080743867,0.124868048328726,0.0892744877969342,0.0892744877969341,0.0810305926977383,0.0810305926977383,0.0809757129657635,0.0809757129657635
131,0.0779686224262762,0.0911651178871804,0.103919165322257,0.104438220852882,0.118925298454099,0.0955693130810473,0.0955693130810474,0.0814587346799727,0.0935409708010636,0.0893886235940913,0.0893886235940913,0.0756103751975872,0.0798475140947385,0.10322779231867,0.10322779231867,0.0802012280412775,0.0802012280412744,0.0901195660078287,0.0902105606035222,0.103456269512783,0.103456269512783,0.0946630424802774,0.0946630424802752,0.0756460010173891,0.0756460010173891,0.125601637877218,0.0887741547640684,0.0887741547640683,0.078358092518485,0.078358092518485,0.0802077393787227,0.0802077393787227
132,0.0753669213634615,0.0904999270926243,0.103591098122083,0.10425265036705,0.119561118060358,0.0949723823136624,0.0949723823136624,0.0806760717522443,0.0931074538214646,0.0885893056268959,0.0885893056268959,0.074154041761141,0.0790734634642289,0.103040561214931,0.103040561214931,0.0794049944069739,0.0794049944069708,0.0896593583870489,0.0897533266349234,0.102862948769703,0.102862948769703,0.0941340297518954,0.0941340297518932,0.0741910157734624,0.0741910157734624,0.126333336773262,0.0882801015791106,0.0882801015791106,0.0757857295850554,0.0757857295850554,0.0794521406814078,0.0794521406814078
133,0.0728637738931619,0.0898440438946892,0.103266394449287,0.104068758084138,0.120195077585987,0.0943832249750543,0.0943832249750544,0.0799060604598889,0.0926789677157455,0.0878023612445995,0.0878023612445995,0.0727341722510871,0.0783119993495939,0.102855029880195,0.102855029880195,0.0786218735503566,0.0786218735503535,0.0892046940228714,0.0893015842955197,0.102277053187859,0.102277053187859,0.0936116006709473,0.0936116006709451,0.0727724238204272,0.0727724238204272,0.127063156979178,0.0877922060282933,0.0877922060282931,0.0733094999277916,0.0733094999277916,0.0787086381715935,0.0787086381715935
134,0.0704551910223481,0.0891972768037013,0.102944995829744,0.103886516603813,0.120827191495457,0.0938016876443665,0.0938016876443665,0.079148416270561,0.0922554190458259,0.0870275205805915,0.0870275205805915,0.0713496734323206,0.0775628373708912,0.102671170506491,0.102671170506491,0.0778515670027638,0.0778515670027607,0.0887554677931225,0.0888552296055371,0.101698439765532,0.101698439765532,0.0930956283810503,0.0930956283810481,0.0713891348547422,0.0713891348547422,0.127791110302541,0.0873103491134216,0.0873103491134214,0.0709255556271368,0.0709255556271368,0.0779769611533167,0.0779769611533167
135,0.0681373419853223,0.0885594395094847,0.102626845219982,0.103705899170514,0.121457474039054,0.0932276209479988,0.0932276209479989,0.0784028627899393,0.091836716755638,0.0862645213112495,0.0862645213112495,0.0699994890328348,0.0768257013135165,0.102488955941069,0.102488955941069,0.0770937848988383,0.0770937848988352,0.0883115772909003,0.0884141612684153,0.101126969211624,0.101126969211625,0.0925859893285244,0.0925859893285222,0.0700400954186082,0.0700400954186082,0.128517208399429,0.0868344149454658,0.0868344149454657,0.0686302001643298,0.0686302001643298,0.0772568466587521,0.0772568466587521
136,0.0659065493214667,0.0879303507082506,0.102311886962147,0.103526879653694,0.122085939257664,0.0926608794262524,0.0926608794262524,0.0776691314809067,0.0914227720940721,0.0855131084001424,0.0855131084001424,0.0686825984142079,0.076100322845486,0.102308359666301,0.102308359666301,0.0763482456783075,0.0763482456783045,0.0878729227359773,0.0879782805833079,0.100562505824798,0.100562505824799,0.0920825631542767,0.0920825631542745,0.0687242875748881,0.0687242875748881,0.129241462777566,0.0863642906423881,0.0863642906423879,0.0664198837087611,0.0664198837087611,0.0765480391813677,0.0765480391813677
137,0.0637592839124574,0.0873098339363567,0.102000066740707,0.103349432528804,0.122712600987422,0.092101321405234,0.0921013214052341,0.0769469613940215,0.0910134985409386,0.0847730338523869,0.0847730338523869,0.0673980152887929,0.0753864412461201,0.102129355780345,0.102129355780344,0.0756146757997754,0.0756146757997724,0.0874394068896901,0.0875474913610245,0.100004917377333,0.100004917377334,0.0915852325899423,0.0915852325899402,0.0674407276285995,0.0674407276285995,0.129963884799377,0.0858998662310079,0.0858998662310078,0.0642911983744892,0.0642911983744892,0.0758502904198397,0.0758502904198397
138,0.0616921600099774,0.086697717410626,0.101691331540799,0.103173532858991,0.123337472864221,0.0915488088737802,0.0915488088737802,0.0762360989087637,0.0906088117358062,0.0840440564786983,0.0840440564786983,0.0661447864823446,0.0746838031456069,0.101951918978523,0.101951918978523,0.0748928094659754,0.0748928094659725,0.087010934973155,0.0871216998432587,0.0994540750035053,0.0994540750035056,0.0910938833580855,0.0910938833580833,0.0661884648937109,0.0661884648937109,0.130684485684964,0.0854410345527191,0.0854410345527189,0.0622408734740068,0.0622408734740068,0.0751633590322328,0.0751633590322328
139,0.0597019302806097,0.0860938338749222,0.101385629608161,0.102999156277477,0.123960568328091,0.09100320736517,0.09100320736517,0.0755362974850664,0.0902086294095864,0.0833259416686993,0.0833259416686993,0.0649219907408008,0.0739921622749474,0.101776024535403,0.101776024535403,0.0741823883599655,0.0741823883599626,0.0865874145886589,0.0867008146249476,0.0989098530922719,0.0989098530922722,0.0906084040762759,0.0906084040762738,0.0649665805039615,0.0649665805039615,0.131403276514987,0.0849876911728826,0.0849876911728825,0.0602657707934055,0.0602657707934055,0.0744870103999763,0.0744870103999763
140,0.0577854808906929,0.0854980204527004,0.101082910410565,0.102826278970581,0.124581900627445,0.090464385843413,0.090464385843413,0.0748473174246677,0.0898128713187402,0.0826184611730714,0.0826184611730714,0.06372873757993,0.0733112792258156,0.101601648287533,0.101601648287532,0.073483161391772,0.0734831613917691,0.0861687556440801,0.0862847465796259,0.0983721291840742,0.0983721291840746,0.0901286861648654,0.0901286861648633,0.0637741862664161,0.0637741862664161,0.132120268233473,0.0845397342937279,0.0845397342937278,0.0583628799095493,0.0583628799095493,0.0738210164011928,0.0738210164011928
141,0.055939826650441,0.0849101185052636,0.100783124600686,0.102654877661371,0.125201482823209,0.0899322165939034,0.0899322165939034,0.0741689256418416,0.0894214591819877,0.0819213928941545,0.0819213928941545,0.0625641661765542,0.0726409212198824,0.101428766616805,0.101428766616805,0.0727948844550101,0.0727948844550073,0.0857548702802022,0.0858734087876348,0.0978407838715684,0.0978407838715687,0.0896546237582971,0.089654623758295,0.0626104235564634,0.0626104235564634,0.132835471650543,0.0840970646706039,0.0840970646706037,0.05652931356671,0.05652931356671,0.0731651551929553,0.0731651551929553
142,0.0541621062335465,0.0843299734954695,0.10048622398036,0.102484929593902,0.12581932779283,0.0894065751182474,0.0894065751182474,0.0735008954430893,0.0890343166194119,0.0812345206846231,0.0812345206846231,0.0614274443000624,0.0719808618871837,0.101257356434439,0.101257356434438,0.0721173201930391,0.0721173201930363,0.0853456728007944,0.0854667164670617,0.0973157007041154,0.0973157007041157,0.0891861136197904,0.0891861136197883,0.0614744622529787,0.0614744622529787,0.133548897445067,0.0836595855314295,0.0836595855314292,0.0547623031273236,0.0547623031273236,0.0725192110020738,0.0725192110020738
143,0.0524495774857295,0.0837574348566456,0.100192161466143,0.102316412518028,0.126435448234171,0.0888873400330787,0.0888873400330787,0.0728430063153915,0.088651369093848,0.0805576341538806,0.0805576341538806,0.0603177672829391,0.0713308810531255,0.101087395165524,0.101087395165524,0.0714502377742252,0.0714502377742224,0.084941079605331,0.0850645869072871,0.0967967660958608,0.0967967660958612,0.0887230550592517,0.0887230550592496,0.0603654997123727,0.0603654997123727,0.13426055616724,0.0832272024992013,0.0832272024992012,0.0530591941090235,0.0530591941090235,0.0718829739240293,0.0718829739240293
144,0.0507996128332791,0.0831923558664825,0.0999008910561408,0.102149304674756,0.127049856669294,0.0883743929726846,0.0883743929726846,0.0721950437226442,0.0882725438544589,0.0798905284818346,0.0798905284818346,0.0592343570290434,0.070690764533745,0.100918860734133,0.100918860734133,0.0707934126759108,0.070793412675908,0.0845410091242368,0.0846669394050244,0.0962838692372487,0.0962838692372492,0.0882653498542676,0.0882653498542654,0.0592827597802692,0.0592827597802692,0.134970458241097,0.0827998235174232,0.082799823517423,0.0514174418179129,0.0514174418179129,0.0712562397296934,0.0712562397296934
145,0.0492096948004893,0.0826345935256863,0.0996123677980391,0.101983584782123,0.127662565448138,0.0878676184952768,0.0878676184952768,0.0715567989099165,0.087897769882401,0.0792330042397321,0.0792330042397321,0.0581764610583968,0.070060303938864,0.100751731548959,0.100751731548959,0.0701466264767076,0.0701466264767048,0.0841453817565456,0.0842736952027424,0.0957769020098191,0.0957769020098196,0.0878129021740463,0.0878129021740442,0.0582254918395668,0.0582254918395668,0.135678613966955,0.0823773587783277,0.0823773587783275,0.0498346070860951,0.0498346070860951,0.0706388096794909,0.0706388096794909
146,0.0476774116430187,0.0820840084411839,0.0993265477582859,0.101819232021571,0.128273586752096,0.0873669039927498,0.0873669039927497,0.070928068715191,0.08752697783849,0.0785848672177491,0.0785848672177491,0.0571433515872526,0.0694392964827874,0.100585986489454,0.100585986489454,0.0695096666567487,0.0695096666567458,0.083754119809869,0.0838847774293685,0.0952757589041473,0.0952757589041478,0.08736561850618,0.0873656185061779,0.0571929698936648,0.0571929698936648,0.136385033523789,0.08195972065377,0.0819597206537698,0.0483083521197717,0.0483083521197717,0.0700304903446781,0.0700304903446781
147,0.046200453102547,0.0815404647136812,0.0990433879923802,0.101656226024801,0.12888293259749,0.086872139603772,0.0868721396037719,0.0703086553882577,0.0871601000127802,0.0779459282590425,0.0779459282590425,0.0561343246422452,0.0688275448022182,0.100421604892471,0.100421604892471,0.0688823264055535,0.0688823264055508,0.0833671474425716,0.0835001110431719,0.0947803369407905,0.0947803369407909,0.0869234075861028,0.0869234075861006,0.056184491683652,0.056184491683652,0.137089726971545,0.0815468236286756,0.0815468236286754,0.0468364364627221,0.0468364364627221,0.0694310934354244,0.0694310934354244
148,0.0447766062866769,0.0810038298293895,0.0987628465162179,0.101494546861087,0.129490614838952,0.0863832181300713,0.0863832181300712,0.0696983664164559,0.0867970702759746,0.0773160030999881,0.0773160030999881,0.0551486992074411,0.0682248567810758,0.100258566539354,0.100258566539354,0.0682644044371771,0.0682644044371744,0.0829843906080622,0.0831196227767339,0.0942905355941123,0.0942905355941127,0.0864861803291325,0.0864861803291304,0.0551993778382839,0.0551993778382839,0.137792704253398,0.0811385842369333,0.0811385842369332,0.0454167130786747,0.0454167130786747,0.068840435635405,0.068840435635405
149,0.0434037516767714,0.080473974555739,0.0984848822784501,0.101334175025024,0.130096645172713,0.0859000349557738,0.0859000349557738,0.0690970143569648,0.0864378240325896,0.0766949122163414,0.0766949122163414,0.0541858164031404,0.0676310453819196,0.10009685164349,0.10009685164349,0.067655704812327,0.0676557048123243,0.0826057770011064,0.0827432410839162,0.0938062567188628,0.0938062567188632,0.0860538497649825,0.0860538497649804,0.0542369710555998,0.0542369710555998,0.138493975197946,0.0807349209996285,0.0807349209996283,0.0440471245549397,0.0440471245549397,0.0682583384426199,0.0682583384426199
150,0.0420798592653445,0.0799507728409111,0.0982094551338139,0.101175091424706,0.130701035139802,0.0854224879696704,0.0854224879696703,0.0685044166753666,0.0860822981757979,0.0760824806750697,0.0760824806750697,0.0532450386953047,0.0670459284836941,0.0999364408382818,0.0999364408382816,0.0670560367671538,0.0670560367671512,0.0822312360060785,0.0823708960887421,0.0933274044794001,0.0933274044794006,0.0856263309746412,0.0856263309746391,0.0532966353150594,0.0532966353150594,0.139193549521341,0.0803357543655156,0.0803357543655153,0.042725699428699,0.042725699428699,0.0676846280161748,0.0676846280161748
151,0.0408029848236878,0.0794341017170269,0.0979365258173926,0.101017277370302,0.131303796129159,0.0849504774902834,0.0849504774902834,0.0679203955902117,0.0857304310438813,0.0754785379916165,0.0754785379916165,0.0523257491345153,0.0664693287255265,0.0997773151655344,0.0997773151655341,0.0664652145484263,0.0664652145484237,0.0818606986470671,0.0820025195361097,0.092853885281439,0.0928538852814394,0.0852035410295172,0.0852035410295152,0.0523777551191044,0.0523777551191044,0.139891436829381,0.0799410066536368,0.0799410066536366,0.0414505486364866,0.0414505486364866,0.0671191350287668,0.0671191350287668
152,0.0395712662996216,0.078923841206839,0.097666055919769,0.100860714563021,0.131904939380665,0.084483906193621,0.0844839061936209,0.0673447779233349,0.0853821623782245,0.074882917992371,0.074882917992371,0.0514273506233957,0.065901073356318,0.0996194560642375,0.0996194560642373,0.0658830572548242,0.0658830572548215,0.08149409753976,0.0816380447442612,0.0923856077062247,0.0923856077062251,0.0847853989327581,0.084785398932756,0.0514797347630858,0.0514797347630858,0.140587646619531,0.0795506019979962,0.079550601997996,0.0402198620866861,0.0402198620866861,0.066561694524634,0.066561694524634
153,0.0383829203445793,0.0784198742337786,0.0973980078630355,0.100705385084453,0.132504475988091,0.0840226790435011,0.084022679043501,0.0667773949556759,0.0850374332827867,0.0742954586821249,0.0742954586821249,0.0505492652114614,0.0653409940898853,0.0994628453597253,0.0994628453597251,0.0653093886840875,0.0653093886840848,0.0811313668450323,0.0812774065589341,0.0919224824470295,0.0919224824470299,0.0843718255626484,0.0843718255626463,0.0506019976325185,0.0506019976325185,0.141282188282905,0.0791644662942025,0.0791644662942023,0.039031905354234,0.039031905354234,0.0660121457827366,0.0660121457827366
154,0.0372362389686604,0.0779220865352195,0.0971323448776239,0.100551271386262,0.133102416901971,0.0835667032243447,0.0835667032243446,0.0662180822883781,0.0846961861849901,0.0737160021163098,0.0737160021163098,0.0496909334163915,0.0647889269654189,0.0993074652532006,0.0993074652532003,0.0647440371857789,0.0647440371857764,0.0807724422241677,0.0809205413091246,0.0914644222478773,0.0914644222478778,0.0839627436180044,0.0839627436180023,0.0497439855266637,0.0497439855266637,0.141975071106192,0.0787825271479991,0.078782527147999,0.0378850164962102,0.0378850164962102,0.0654703321849512,0.0654703321849512
155,0.0361295863218101,0.0774303665788259,0.0968690309799247,0.100398356280228,0.133698772932395,0.0831158880763318,0.0831158880763317,0.0656666797089416,0.0843583647979667,0.0731443942778189,0.0731443942778189,0.0488518135707433,0.0642447122130354,0.0991532983116078,0.0991532983116076,0.0641868355194238,0.0641868355194212,0.0804172607956453,0.0805673867643981,0.0910113418444043,0.0910113418444047,0.0835580775654811,0.083558077565479,0.0489051580074637,0.0489051580074637,0.142666304273535,0.0784047138256047,0.0784047138256045,0.0367776029865478,0.0367776029865478,0.0649361010890671,0.0649361010890671
156,0.0350613955988803,0.076944605481856,0.0966080309506625,0.100246622928614,0.134293554751735,0.0826701450328267,0.0826701450328266,0.0651230310622242,0.0840239140841094,0.072580484958223,0.072580484958223,0.0480313811931674,0.0637081941242114,0.0990003274578424,0.0990003274578422,0.0636376207178041,0.0636376207178016,0.0800657610934297,0.0802178820936829,0.0905631579067698,0.0905631579067702,0.083157753588715,0.083157753588713,0.0480849917728878,0.0480849917728878,0.143355896868364,0.0780309572057882,0.0780309572057881,0.0357081387677371,0.0357081387677371,0.0644093037063859,0.0644093037063859
157,0.0340301660660028,0.0764646969333017,0.0963493103139973,0.10009605483485,0.134886772897296,0.0822293875599776,0.0822293875599775,0.064586984126086,0.0836927802198728,0.0720241276432036,0.0720241276432036,0.0472291283832019,0.0631792209268984,0.0988485359612818,0.0988485359612816,0.0630962339551938,0.0630962339551913,0.0797178830267,0.0798719678254853,0.0901197889845337,0.0901197889845342,0.0827616995392261,0.0827616995392241,0.0472829800537734,0.0472829800537734,0.144043857875183,0.0776611897336084,0.0776611897336082,0.0346751614170936,0.0346751614170936,0.0638897949837323,0.0638897949837323
158,0.0330344602054422,0.0759905371187497,0.0960928353173244,0.0999466358345286,0.135478437773903,0.0817935310984054,0.0817935310984053,0.0640583904914915,0.0833649105617748,0.0714751794020299,0.0714751794020299,0.0464445632387657,0.0626576446651248,0.0986979074286263,0.0986979074286261,0.062562520420333,0.0625625204203304,0.0793735678409633,0.0795295858094718,0.0896811554534219,0.0896811554534224,0.0823698448890102,0.0823698448890081,0.0464986320332819,0.0464986320332819,0.144730196181311,0.0772953453757509,0.0772953453757508,0.0336772694249272,0.0336772694249272,0.0633774334896975,0.0633774334896975
159,0.0320729009758855,0.075522024647851,0.0958385729117435,0.0997983500866829,0.136068559656416,0.081362493006895,0.0813624930068948,0.0635371054468836,0.0830402536135504,0.0709335007809175,0.0709335007809175,0.0456772092954869,0.0621433210829009,0.0985484257950375,0.0985484257950373,0.0620363291939445,0.0620363291939421,0.0790327580804938,0.0791906791793608,0.0892471794639035,0.089247179463904,0.0819821206847508,0.0819821206847487,0.0457314722881125,0.0457314722881125,0.145414920578586,0.0769333595773973,0.0769333595773971,0.0327131195817481,0.0327131195817481,0.0628720813049372,0.0628720813049372
160,0.031144169184968,0.0750590604842986,0.0955864907331722,0.0996511820653528,0.136657148692188,0.0809361925080107,0.0809361925080106,0.063022987866658,0.0827187589944127,0.0703989557001126,0.0703989557001126,0.0449266049870441,0.0616361095122536,0.0984000753155638,0.0984000753155636,0.0615175131306124,0.06151751313061,0.0786953975520471,0.0788551923170727,0.0888177848915097,0.0888177848915101,0.0815984595035906,0.0815984595035885,0.0449810402506523,0.0449810402506523,0.146098039765021,0.0765751692205662,0.076575169220566,0.0317814244715108,0.0317814244715108,0.0623736039163649,0.0623736039163649
