"Xylosandrus crassiusculus","Euwallacea validus","mutillatus","Xyleborus affinis"
0.520801017403869,0.24331874808386,0.0765709036441562,0.49800733430677
0.52042673371166,0.242422564965742,0.0763954363902544,0.497692575421672
0.520053288579365,0.241530683853366,0.0762207406074056,0.49737854277588
0.519680678622904,0.240643081966678,0.0760468112923258,0.497065233276905
0.519308900478473,0.239759736628479,0.0758736434845572,0.49675264385183
0.518937950802374,0.238880625264544,0.0757012322660136,0.496440771447146
0.518567826270862,0.238005725403705,0.075529572760531,0.496129613028586
0.518198523579976,0.237135014677932,0.0753586601334245,0.495819165580965
0.517830039445387,0.236268470822399,0.0751884895910507,0.495509426108018
0.517462370602241,0.235406071675529,0.0750190563803746,0.495200391632245
0.517095513805,0.23454779517903,0.0748503557885437,0.494892059194747
0.516729465827295,0.233693619377919,0.0746823831424658,0.494584425855077
0.516364223461767,0.232843522420529,0.0745151338083931,0.494277488691085
0.515999783519921,0.231997482558505,0.0743486031915112,0.493971244798763
0.515636142831978,0.231155478146789,0.0741827867355328,0.493665691292097
0.515273298246723,0.230317487643588,0.0740176799222976,0.493360825302917
0.514911246631365,0.229483489610336,0.0738532782713754,0.493056643980752
0.514549984871387,0.228653462711641,0.0736895773396761,0.492753144492679
0.514189509870406,0.227827385715221,0.0735265727210627,0.492450324023185
0.513829818550031,0.227005237491829,0.0733642600459705,0.492148179774018
0.513470907849723,0.226186997015169,0.0732026349810304,0.491846708964051
0.513112774726655,0.225372643361798,0.0730416932286966,0.491545908829137
0.512755416155575,0.22456215571102,0.0728814305268787,0.491245776621975
0.51239882912867,0.223755513344774,0.0727218426485799,0.49094630961197
0.512043010655432,0.222952695647501,0.0725629254015371,0.490647505085097
0.511687957762523,0.222153682106015,0.0724046746278676,0.49034936034377
0.511333667493645,0.221358452309353,0.0722470862037189,0.490051872706706
0.510980136909404,0.220566985948628,0.0720901560389229,0.489755039508793
0.510627363087189,0.21977926281686,0.0719338800766549,0.489458858100963
0.510275343121034,0.21899526280881,0.0717782542930957,0.489163325850059
0.509924074121499,0.218214965920799,0.0716232746970988,0.488868440138711
0.509573553215537,0.217438352250522,0.0714689373298612,0.488574198365208
0.509223777546376,0.216665401996849,0.0713152382645974,0.488280597943371
0.50887474427339,0.21589609545963,0.0711621736062193,0.487987636302433
0.50852645057198,0.21513041303948,0.0710097394910171,0.487695310886914
0.508178893633451,0.214368335237561,0.0708579320863472,0.4874036191565
0.507832070664894,0.213609842655361,0.0707067475903209,0.487112558585922
0.507485978889065,0.212854915994462,0.0705561822314988,0.486822126664838
0.507140615544267,0.212103536056303,0.0704062322685881,0.486532320897717
0.506795977884237,0.211355683741933,0.0702568939901429,0.486243138803718
0.506452063178026,0.210611340051768,0.0701081637142696,0.485954577916579
0.506108868709887,0.209870486085325,0.0699600377883345,0.4856666357845
0.505766391779161,0.209133103040971,0.0698125125886748,0.485379309970028
0.505424629700166,0.208399172215645,0.0696655845203138,0.485092598049952
0.505083579802083,0.207668675004591,0.0695192500166792,0.484806497615184
0.504743239428849,0.206941592901081,0.069373505539324,0.484521006270652
0.504403605939045,0.206217907496125,0.0692283475776519,0.484236121635195
0.50406467670579,0.205497600478189,0.0690837726486448,0.483951841341447
0.503726449116632,0.204780653632895,0.0689397772965936,0.483668163035739
0.503388920573444,0.20406704884273,0.0687963580928335,0.483385084377988
0.503052088492318,0.203356768086739,0.0686535116354802,0.483102603041592
0.502715950303458,0.202649793440216,0.0685112345491705,0.482820716713331
0.502380503451082,0.201946107074398,0.0683695234848063,0.482539423093259
0.502045745393317,0.201245691256146,0.0682283751193003,0.482258719894606
0.501711673602094,0.200548528347627,0.0680877861553253,0.481978604843674
0.501378285563058,0.199854600805993,0.067947753321067,0.481699075679742
0.501045578775454,0.199163891183046,0.0678082733699776,0.481420130154961
0.500713550752041,0.19847638212492,0.0676693430805351,0.481141766034263
0.50038219901899,0.197792056371736,0.0675309592560031,0.480863981095259
0.500051521115785,0.197110896757272,0.067393118724194,0.480586773128143
0.499721514595128,0.196432886208621,0.0672558183372353,0.480310139935603
0.499392177022846,0.195758007745845,0.0671190549713383,0.480034079332718
0.499063505977797,0.195086244481632,0.0669828255265689,0.479758589146871
0.498735499051774,0.194417579620949,0.066847126926622,0.479483667217654
0.498408153849413,0.193751996460683,0.0667119561185978,0.47920931139678
0.498081467988103,0.193089478389295,0.0665773100727804,0.478935519547985
0.497755439097896,0.192430008886458,0.0664431857824198,0.478662289546947
0.497430064821412,0.191773571522699,0.0663095802635154,0.478389619281189
0.497105342813757,0.191120149959041,0.0661764905546025,0.478117506649998
0.496781270742428,0.190469727946635,0.066043913716541,0.477845949564331
0.496457846287229,0.189822289326396,0.0659118468323064,0.477574945946735
0.496135067140184,0.189177818028636,0.0657802870067834,0.477304493731255
0.495812931005449,0.188536298072698,0.0656492313665614,0.477034590863355
0.49549143559923,0.187897713566576,0.0655186770597327,0.476765235299828
0.495170578649694,0.187262048706552,0.0653886212556927,0.476496425008718
0.494850357896889,0.186629287776816,0.0652590611449423,0.476228157969234
0.49453077109266,0.185999415149093,0.0651299939388925,0.47596043217167
0.494211816000565,0.185372415282262,0.0650014168696715,0.475693245617322
0.493893490395796,0.184748272721981,0.0648733271899329,0.47542659631841
0.493575792065095,0.184126972100307,0.0647457221726677,0.475160482297997
0.493258718806678,0.183508498135313,0.0646185991110168,0.474894901589909
0.492942268430151,0.182892835630707,0.0644919553180862,0.47462985223866
0.492626438756434,0.182279969475449,0.0643657881267645,0.474365332299372
0.492311227617682,0.181669884643367,0.0642400948895416,0.4741013398377
0.49199663285721,0.181062566192772,0.0641148729783303,0.473837872929754
0.491682652329411,0.180457999266071,0.0639901197842891,0.473574929662025
0.491369283899684,0.179856169089385,0.0638658327176476,0.47331250813131
0.491056525444357,0.179257060972156,0.0637420092075329,0.473050606444638
0.490744374850616,0.178660660306762,0.0636186467017986,0.472789222719197
0.490432830016423,0.178066952568131,0.063495742666856,0.472528355082261
0.49012188885045,0.177475923313349,0.0633732945875055,0.472268001671118
0.489811549272002,0.176887558181272,0.0632512999667718,0.472008160632998
0.489501809210948,0.176301842892139,0.0631297563257397,0.471748830125004
0.489192666607645,0.175718763247177,0.0630086612033916,0.47149000831404
0.488884119412871,0.175138305128217,0.0628880121564477,0.471231693376743
0.488576165587752,0.174560454497301,0.0627678067592066,0.470973883499414
0.488268803103694,0.173985197396291,0.0626480426033885,0.470716576877947
0.487962029942313,0.17341251994648,0.0625287172979804,0.470459771717765
0.487655844095365,0.172842408348202,0.0624098284690814,0.470203466233752
0.487350243564682,0.172274848880443,0.0622913737597515,0.469947658650186
0.487045226362098,0.171709827900446,0.0621733508298607,0.469692347200672
0.48674079050939,0.171147331843328,0.0620557573559404,0.46943753012808
0.486436934038204,0.170587347221683,0.0619385910310356,0.469183205684475
0.486133654989996,0.170029860625199,0.0618218495645599,0.468929372131059
0.485830951415962,0.169474858720264,0.061705530682151,0.468676027738103
0.485528821376974,0.16892232824958,0.0615896321255275,0.468423170784886
0.485227262943519,0.168372256031772,0.0614741516523487,0.468170799559632
0.48492627419563,0.167824628961001,0.061359087036074,0.467918912359447
0.484625853222829,0.167279434006578,0.0612444360658254,0.467667507490259
0.48432599812406,0.166736658212572,0.0611301965462499,0.467416583266758
0.48402670700763,0.166196288697428,0.0610163662973849,0.467166138012331
0.483727977991143,0.165658312653579,0.0609029431545237,0.46691617005901
0.483429809201444,0.16512271734706,0.0607899249680834,0.466666677747405
0.483132198774557,0.164589490117123,0.0606773096034732,0.466417659426649
0.482835144855622,0.164058618375853,0.0605650949409647,0.466169113454339
0.482538645598841,0.163530089607785,0.0604532788755639,0.46592103819648
0.482242699167412,0.16300389136952,0.0603418593168834,0.465673432027422
0.481947303733478,0.162480011289344,0.0602308341890166,0.465426293329812
0.481652457478062,0.161958437066845,0.0601202014304137,0.465179620494529
0.481358158591015,0.161439156472532,0.0600099589937577,0.464933411920635
0.481064405270957,0.160922157347461,0.0599001048458429,0.464687666015314
0.480771195725216,0.160407427602848,0.0597906369674539,0.46444238119382
0.480478528169779,0.159894955219696,0.059681553353246,0.464197555879425
0.480186400829232,0.159384728248417,0.0595728520116273,0.463953188503359
0.479894811936706,0.158876734808456,0.0594645309646406,0.463709277504761
0.47960375973382,0.158370963087916,0.059356588247849,0.463465821330625
0.479313242470631,0.157867401343182,0.0592490219102195,0.463222818435746
0.479023258405575,0.157366037898551,0.0591418300140107,0.46298026728267
0.478733805805417,0.156866861145859,0.0590350106346598,0.462738166341641
0.478444882945197,0.156369859544109,0.0589285618606713,0.462496514090549
0.478156488108175,0.155875021619101,0.0588224817935067,0.46225530901488
0.477868619585784,0.155382335963066,0.0587167685474761,0.462014549607666
0.477581275677572,0.154891791234293,0.0586114202496293,0.461774234369433
0.477294454691157,0.154403376156769,0.0585064350396496,0.461534361808156
0.477008154942167,0.15391707951981,0.0584018110697476,0.461294930439202
0.476722374754201,0.153432890177696,0.0582975465045568,0.461055938785289
0.476437112458769,0.152950797049311,0.0581936395210294,0.460817385376433
0.476152366395247,0.152470789117778,0.0580900883083341,0.460579268749902
0.475868134910826,0.151992855430103,0.0579868910677541,0.460341587450166
0.475584416360464,0.15151698509681,0.0578840460125867,0.460104340028855
0.475301209106837,0.151043167291588,0.0577815513680433,0.459867525044704
0.47501851152029,0.150571391250931,0.0576794053711511,0.459631141063515
0.474736321978789,0.150101646273786,0.0575776062706554,0.459395186658105
0.474454638867876,0.149633921721195,0.0574761523269226,0.459159660408263
0.474173460580619,0.149168207015943,0.0573750418118444,0.458924560900704
0.473892785517566,0.148704491642212,0.0572742730087434,0.458689886729025
0.473612612086699,0.148242765145222,0.057173844212279,0.458455636493658
0.473332938703389,0.147783017130887,0.0570737537283541,0.458221808801829
0.473053763790348,0.147325237265471,0.0569739998740236,0.457988402267511
0.472775085777584,0.146869415275234,0.0568745809774026,0.457755415511382
0.472496903102359,0.146415540946095,0.0567754953775767,0.457522847160784
0.472219214209142,0.145963604123281,0.0566767414245124,0.457290695849675
0.471942017549563,0.145513594710995,0.0565783174789683,0.457058960218591
0.471665311582373,0.145065502672065,0.0564802219124078,0.456827638914603
0.471389094773398,0.144619318027613,0.0563824531069123,0.456596730591273
0.471113365595495,0.144175030856714,0.0562850094550947,0.456366233908616
0.470838122528513,0.143732631296059,0.056187889360015,0.456136147533055
0.470563364059244,0.143292109539623,0.0560910912350953,0.455906470137384
0.470289088681387,0.142853455838329,0.0559946135040369,0.455677200400724
0.470015294895503,0.142416660499719,0.055898454600737,0.455448337008486
0.469741981208974,0.141981713887619,0.0558026129692074,0.455219878652331
0.469469146135959,0.141548606421817,0.0557070870634926,0.454991824030125
0.46919678819736,0.141117328577728,0.0556118753475902,0.454764171845908
0.468924905920774,0.140687870886076,0.055516976295371,0.454536920809851
0.468653497840454,0.140260223932561,0.0554223883905002,0.454310069638215
0.468382562497274,0.139834378357542,0.0553281101263591,0.454083617053317
0.468112098438682,0.139410324855716,0.0552341400059683,0.45385756178349
0.467842104218668,0.138988054175792,0.0551404765419106,0.453631902563047
0.467572578397716,0.138567557120178,0.0550471182562553,0.45340663813224
0.467303519542775,0.138148824544663,0.0549540636804834,0.453181767237227
0.467034926227213,0.137731847358101,0.0548613113554124,0.452957288630032
0.46676679703078,0.137316616522094,0.0547688598311233,0.45273320106851
0.466499130539574,0.136903123050685,0.0546767076668872,0.452509503316313
0.466231925345999,0.136491358010044,0.0545848534310931,0.452286194142848
0.465965180048728,0.136081312518158,0.0544932957011761,0.452063272323247
0.465698893252668,0.135672977744523,0.0544020330635464,0.451840736638331
0.465433063568923,0.135266344909842,0.0543110641135191,0.451618585874571
0.465167689614755,0.134861405285711,0.0542203874552443,0.451396818824056
0.464902770013548,0.134458150194325,0.0541300017016386,0.45117543428446
0.464638303394774,0.134056571008172,0.0540399054743158,0.450954431059003
0.464374288393956,0.133656659149731,0.0539500974035203,0.450733807956422
0.464110723652634,0.133258406091176,0.0538605761280588,0.450513563790934
0.463847607818325,0.132861803354077,0.0537713402952348,0.450293697382204
0.463584939544495,0.132466842509105,0.0536823885607823,0.45007420755531
0.463322717490517,0.132073515175737,0.0535937195888004,0.449855093140712
0.463060940321643,0.131681813021965,0.0535053320516887,0.449636352974218
0.462799606708964,0.131291727764,0.0534172246300839,0.449417985896952
0.46253871532938,0.130903251165988,0.053329396012795,0.449199990755321
0.462278264865566,0.13051637503972,0.0532418448967418,0.448982366400984
0.462018254005936,0.130131091244342,0.0531545699868916,0.448765111690821
0.461758681444611,0.129747391686074,0.0530675699961979,0.448548225486898
0.461499545881388,0.129365268317924,0.0529808436455394,0.448331706656439
0.461240846021702,0.128984713139404,0.0528943896636588,0.448115554071794
0.460982580576601,0.128605718196257,0.0528082067871032,0.447899766610408
0.460724748262706,0.128228275580166,0.0527222937601646,0.44768434315479
0.460467347802185,0.127852377428486,0.0526366493348205,0.447469282592484
0.460210377922716,0.127478015923964,0.052551272270676,0.447254583816035
0.45995383735746,0.127105183294465,0.0524661613349057,0.447040245722967
0.459697724845027,0.126733871812697,0.0523813153021961,0.446826267215744
0.459442039129445,0.126364073795941,0.0522967329546889,0.446612647201746
0.45918677896013,0.125995781605781,0.0522124130819249,0.446399384593241
0.458931943091855,0.125628987647835,0.0521283544807876,0.446186478307349
0.458677530284718,0.125263684371485,0.0520445559554485,0.445973927266022
0.458423539304114,0.124899864269616,0.0519610163173118,0.445761730396009
0.458169968920704,0.124537519878348,0.0518777343849602,0.44554988662883
0.457916817910384,0.124176643776773,0.0517947089841012,0.445338394900748
0.457664085054257,0.123817228586697,0.0517119389475135,0.44512725415274
0.457411769138604,0.123459266972376,0.0516294231149942,0.444916463330472
0.457159868954852,0.123102751640261,0.0515471603333063,0.444706021384264
0.456908383299548,0.122747675338738,0.0514651494561269,0.444495927269075
0.456657310974327,0.122394030857874,0.0513833893439957,0.444286179944463
0.45640665078589,0.122041811029163,0.0513018788642636,0.444076778374567
0.456156401545964,0.121691008725272,0.0512206168910427,0.443867721528075
0.455906562071287,0.121341616859792,0.0511396023051557,0.443659008378201
0.45565713118357,0.120993628386985,0.0510588339940864,0.443450637902658
0.455408107709475,0.12064703630154,0.0509783108519306,0.443242609083627
0.455159490480584,0.12030183363832,0.0508980317793469,0.44303492090774
0.454911278333372,0.119958013472121,0.0508179956835085,0.442827572366045
0.454663470109183,0.11961556891743,0.0507382014780556,0.442620562453987
