"Coptoborus pseudotenuis","Xyleborus affinis","Xyleborus obesus","Euwallacea fornicatus","Xyleborinus saxeseni","Xylosandrus compactus","Xyleborus xylographus","Xyleborus glabratus","Xyleborus germanus","Xylosandrus morigerus","Euwallacea validus","Xylosandrus crassiusculus","Xyleborus posticus","Sampsonius dampfi","Ambrosiodmus obliquus","Ambrosiodmus tachygraphus","Xyleborus seriatus","Ambrosiodmus rubricollis","Xyleborus ferrugineus","mutillatus"
0.201677728110383,0.421139258816878,0.0439460705797314,0.263764432333229,0.225264679696137,0.223180684573282,0.0879173089130294,0.628353113221882,0.273380924025063,0.388433446109583,0.291099541902475,0.479430862779671,0.0903729176203605,0.068478117804092,0.0586858683886865,0.0637538184062113,0.124664419411578,0.112489059441412,0.340165904036085,0.1387387229281
0.199774013646645,0.42037169949982,0.0436393606307648,0.26271674278283,0.22433075534163,0.222206849478377,0.0866022808096372,0.623314779727362,0.272470864396726,0.387105818052188,0.289544750105331,0.478393265972931,0.0899277354522398,0.0677617970987586,0.0583322290978396,0.0631603101413645,0.12398640477681,0.111529574219744,0.339173609740503,0.137854967267314
0.19789641349112,0.41960965541208,0.0433367254118654,0.261678716797086,0.223405805885194,0.221242537040807,0.0853137008131689,0.618283607615217,0.271568770440771,0.385788728999358,0.288005239553939,0.477362794189508,0.0894874885908938,0.0670571521426764,0.0579829350653686,0.0625758762557672,0.123316061750511,0.110583599709462,0.338189349818681,0.136981809840713
0.196044480586344,0.418853054145669,0.04303808547279,0.260650213124281,0.222489695095883,0.220287601842441,0.084050919156189,0.613260615786147,0.270674527348531,0.384482044919088,0.286480794743364,0.476339360171604,0.0890520920250249,0.066363927592172,0.057637905994062,0.0620003255415947,0.122653258727547,0.109650874336267,0.337213014720544,0.13611906522148
0.194217776498157,0.418101824685472,0.0427433633991081,0.259631093350075,0.221582289575703,0.219341901489388,0.0828133043398569,0.60824680279698,0.269788022628001,0.383185634150856,0.284971204081407,0.475322878228529,0.088621462725932,0.0656818750422657,0.0572970635620384,0.0614334718902444,0.121997867123027,0.108731142902155,0.336244497015448,0.135266552227791
0.192415871249688,0.417355897373895,0.0424524837477377,0.258621221824864,0.220683458684743,0.218405296532351,0.0816002425797654,0.60324314646347,0.268909146043617,0.381899367351477,0.283476259802718,0.474313264199338,0.0881955195892895,0.0650107528032271,0.0569603313622025,0.0608751341287186,0.121349761285636,0.107824156399747,0.335283691338883,0.134424093803154
0.190638343157591,0.416615203876612,0.0421653729849055,0.257620465593386,0.219793074468688,0.217477650389519,0.0804111372685324,0.59825060349968,0.26803778955796,0.380623117442471,0.281995757885075,0.473310435416578,0.0877741833789834,0.0643503256853799,0.0566276348439193,0.0603251358621136,0.120708818413955,0.106929671832848,0.334330494340819,0.133591516900737
0.188884778670599,0.415879677149401,0.0418819594264283,0.256628694326519,0.218911011588663,0.216558829271897,0.0792454084547328,0.593270109193415,0.267173847275295,0.379356759558919,0.280529497967798,0.472314310671108,0.087357376672922,0.063700364791821,0.0562989012568108,0.0597833053219573,0.120074918475635,0.106047452043002,0.33338480463565,0.132768652371548
0.187154772210419,0.415149251406,0.0416021731802136,0.255645780255172,0.218037147253281,0.215648702110998,0.0781024923377513,0.588302577117093,0.266317215386892,0.378100170999721,0.279077283272217,0.471324810177961,0.0869450238107377,0.0630606473187235,0.0559740595965874,0.0592494752201493,0.119447944129328,0.105177265541814,0.332446522753669,0.131955334856293
0.18544792601502,0.414423862086963,0.0413259460908843,0.254671598106206,0.217171361152849,0.214747140488796,0.0769818407781429,0.583348898873416,0.265467792118057,0.376853231179248,0.277638920524144,0.470341855543198,0.0865370508433058,0.0624309563629155,0.0556530405528261,0.0587234826082667,0.118827780649245,0.104318886348842,0.331515551094017,0.131151402680809
0.183763849984337,0.41370344582947,0.041053211686437,0.2537060250403,0.216313535395627,0.213854018569863,0.0758829208230849,0.578409943875115,0.264625477676799,0.375615821580309,0.276214219878296,0.469365369731731,0.0861333854840037,0.0618110807364375,0.0553357764586162,0.0582051687420135,0.118214315852254,0.103472093834816,0.33059179387906,0.130356697754894
0.182102161528413,0.412987940438067,0.0407839051268478,0.252748940591703,0.215463554446077,0.212969213035606,0.0748052142465124,0.573486559158015,0.263790174204095,0.374387825708412,0.274802994844601,0.468395277036073,0.0857339570616417,0.0612008147877934,0.0550222012419943,0.0576943789505987,0.117607440027417,0.102636672570032,0.329675157110137,0.129571065474446
0.180462485417996,0.412277284856286,0.0405179631545424,0.251800226609797,0.214621305065018,0.212092603020539,0.0737482171035296,0.568579569226615,0.262961785725676,0.373169129047267,0.273405062216355,0.467431503045988,0.0853386964749996,0.060599958229625,0.054712250379094,0.0571909625108397,0.11700704586786,0.10181241217769,0.328765548524631,0.128794354626755
0.178844453637605,0.411571419139125,0.0402553240466535,0.250859767202414,0.213786676251641,0.211224070050496,0.0727114392986986,0.563689775931345,0.262140218105285,0.371959619015496,0.272020242000153,0.466473974619007,0.0849475361489024,0.0600083159725536,0.0544058608489416,0.056694772525798,0.116413028404899,0.100999107192013,0.327862877554315,0.12802641729885
0.177247705241074,0.410870284426358,0.0399959275689899,0.249927448680831,0.212959559187281,0.210363497982737,0.0716944041678044,0.558817958376583,0.261325378999354,0.370759184924501,0.270648357347562,0.465522619851785,0.0845604099917768,0.0594256979649358,0.0541029710898286,0.0562056658077586,0.115825284944326,0.100196556920976,0.326967055284933,0.127267108788781
0.175671886209565,0.410173822916631,0.0397397149316467,0.249003159506408,0.212139847180915,0.209510772947866,0.0706966480727141,0.55396487285856,0.260517177813052,0.369567717937469,0.269289234488492,0.464577368052257,0.0841772533546291,0.0588519190383021,0.053803520957199,0.0557235027653805,0.115243715004777,0.0994045653134654,0.326077994416965,0.126516287519729
0.174116649312065,0.409481977842339,0.0394866287461896,0.248086790238785,0.211327435616307,0.208665783293497,0.0697177200089424,0.549131252832177,0.25971552565765,0.368385111029459,0.26794270266619,0.46363814971259,0.0837980029913879,0.0582867987582501,0.0535074516829891,0.0552481472948457,0.114668220258106,0.0986229408307062,0.32519560922754,0.125773814956833
0.172581653968351,0.408794693445231,0.039236612984347,0.247178233485606,0.21052222190075,0.207828419529617,0.06875718122555,0.544317808905764,0.258920335309156,0.367211258948558,0.266608594073848,0.462704896482875,0.0834225970205618,0.0577301612805769,0.053214705836362,0.0547794666748479,0.114098704471676,0.0978514963218201,0.324319815533457,0.125039555526648
0.171066566114412,0.408111914952739,0.0389896129381503,0.246277383853699,0.209724105415334,0.206998574275566,0.0678146048570039,0.539525228862809,0.258131521168181,0.366046058178048,0.265286743792753,0.461777541145562,0.0830509748881565,0.0571818352124412,0.0529252272857812,0.0543173314652649,0.113535073452512,0.0970900489033439,0.32345053065527,0.124313376539125
0.169571058070328,0.40743358855499,0.0387455751814627,0.245384137901678,0.208932987466708,0.206176142208606,0.0668895755666452,0.53475417770962,0.257348999220988,0.364889406899576,0.263976989731949,0.460856017590588,0.0826830773318076,0.0566416534783626,0.0526389611623704,0.0538616154093696,0.112977234993237,0.0963384198425802,0.322587673382411,0.123595148112033
0.168094808410575,0.406759661382487,0.0385044475328408,0.244498394093909,0.208148771240268,0.205361020013992,0.0659816892014039,0.530005297747926,0.256572687001681,0.363741204957279,0.262679172569366,0.459940260791198,0.0823188463460788,0.0561094531908636,0.0523558538245085,0.0534121953394382,0.112425098819718,0.0955964344446367,0.321731163939306,0.122884743097725
0.16663750183676,0.406090081484436,0.0382661790196754,0.243620052755794,0.207371361754722,0.20455310633652,0.0650905524574219,0.525279208671351,0.255802503555505,0.362601353822837,0.261393135694381,0.459030206780416,0.0819582251488843,0.0555850755255772,0.0520758528236115,0.0529689510856202,0.111878576540379,0.0948639219430245,0.320880923952452,0.122182037012169
0.165198829052743,0.405424797807683,0.0380307198435604,0.242749016030335,0.206600665817988,0.203752301733483,0.0642157825562448,0.52057650768475,0.255038369403201,0.361469756561439,0.260118725151758,0.458125792628166,0.0816011581489903,0.0550683656006434,0.0517989068710554,0.0525317653879442,0.111337581597098,0.0941407153936889,0.320036876418425,0.121486907966166
0.163778486642145,0.404763760176259,0.0377980213468424,0.241885187835925,0.205836591984389,0.202958508628996,0.0633570069312568,0.515897769645348,0.254280206506397,0.360346317798611,0.25885578958695,0.457226956418994,0.0812475909145575,0.054559172360233,0.0515249658061957,0.0521005238113348,0.110802029217642,0.0934266515723512,0.319198945672792,0.120799236598671
0.162376176948206,0.404106919271506,0.0375680359803018,0.241028473825333,0.205079050513074,0.20217163126964,0.0625138629240338,0.51124354722462,0.253527938233991,0.359230943687903,0.257604180192705,0.456333637230403,0.0808974701426827,0.0540573484620351,0.0512539805654406,0.051675114663524,0.110271836369582,0.0927215708750432,0.318367057359884,0.120118906012147
0.160991607955969,0.403454226612751,0.0373407172719243,0.240178781345845,0.204327953327651,0.201391575681384,0.0616859974903097,0.50661437108991,0.252781489329492,0.358123541879387,0.256363750656957,0.455445775111756,0.0805507436299057,0.0535627501685611,0.0509859031523388,0.051255428915745,0.109746921715632,0.0920253172217251,0.317541138403414,0.119445801709875
0.159624493176777,0.402805634538534,0.0371160197967176,0.239336019400509,0.203583213976978,0.200618249627734,0.0608730669152476,0.502010750104706,0.252040785879288,0.357024021488962,0.255134357111955,0.454563311063743,0.080207360243644,0.0530752372421154,0.0507206866086428,0.0508413601261008,0.109227205570369,0.0913377379628768,0.316721116977907,0.118779811535166
0.158274551535035,0.402161096188347,0.036893899147534,0.238500098610467,0.202844747597067,0.199851562569075,0.060074736537721,0.497433171546562,0.251305755281815,0.355932293068428,0.253915858084609,0.453686187018388,0.0798672698945201,0.0525946728432962,0.0504582849863092,0.0504328043655043,0.108712609858263,0.0906586837889587,0.315906922480912,0.118120825612388
0.156941507257223,0.401520565484886,0.0366743119068608,0.237670931178322,0.202112470874083,0.199091425623169,0.0592906804833219,0.492882101341639,0.250576326217585,0.354848268576309,0.252708114448006,0.45281434581958,0.0795304235095516,0.0521209234328923,0.0501986533204039,0.0500296601460938,0.108203058073003,0.0899880086426447,0.315098485505981,0.117468736289758
0.155625089763123,0.40088399711679,0.0364572156195393,0.236848430852517,0.201386302008375,0.198337751526753,0.0585205814058118,0.488357984314853,0.249852428620058,0.353771861349403,0.251510989374077,0.451947731204113,0.0791967730061707,0.0516538586770465,0.0499417476028749,0.0496318283520262,0.107698475238043,0.0893255696337286,0.314295737816373,0.116823438083842
0.154325033559241,0.400251346521849,0.0362425687663788,0.236032512892686,0.200666160679532,0.197590454598231,0.0577641302367473,0.483861244454626,0.249133993647319,0.352702986075044,0.250324348287375,0.451086287783222,0.078866271267043,0.0511933513555648,0.0496875247571623,0.0492392121725609,0.107198787868344,0.0886712269566139,0.31349861231948,0.116184827625689
0.153041078134368,0.39962256987067,0.0360303307386316,0.23522309403595,0.199951968012406,0.196849450701387,0.0570210259430186,0.479392285191283,0.248420953654544,0.351641558764042,0.249148058819946,0.450229961024586,0.0785388721156584,0.0507392772732526,0.0494359426136148,0.0488517170373471,0.106703923933254,0.0880248438102977,0.312707043041934,0.115552803608559
0.15177296785728,0.39899762405079,0.0358204618132949,0.23442009246413,0.199243646544092,0.196114657210122,0.0562909752920415,0.474951489688084,0.247713242167215,0.350587496724293,0.247981990767247,0.449378697234801,0.0782145302926651,0.0502915151741662,0.0491869598856808,0.0484692505538306,0.106213812820512,0.0873862863207631,0.311920965105385,0.114927266737181
0.150520451876515,0.39837646665121,0.0356129231292103,0.233623427771837,0.198541120191815,0.195385992974151,0.0555736926243586,0.470539221143996,0.247010793855077,0.349540718535033,0.246826016045097,0.4485324435423,0.0778932014329205,0.0498499466586697,0.0489405361468483,0.0480917224467034,0.105728385301299,0.0867554234656979,0.311140314702921,0.114308119678491
0.149283284022218,0.39775905594735,0.0354076766639302,0.232833020935424,0.197844314221705,0.194663378285654,0.0548688996334091,0.466155823107245,0.246313544506796,0.348501144021715,0.245680008647635,0.447691147880707,0.0775748420432341,0.0494144561031973,0.0486966318083043,0.0477190444993179,0.105247573496342,0.0861321270014624,0.310365029076116,0.113695267013807
0.148061222710006,0.397145350886395,0.0352046852113231,0.232048794282766,0.197153155218426,0.193946734846829,0.054176325152232,0.461801619798757,0.245621431005313,0.347468694231507,0.244543844606239,0.446854758972605,0.0772594094807776,0.0489849305826163,0.0484552080972885,0.0473511304969939,0.104771310842999,0.0855162713922278,0.309595046492682,0.113088615192378
0.146854030846818,0.396535311073043,0.0350039123598899,0.231270671463844,0.196467571055642,0.193235985738334,0.0534957049468797,0.457476916444605,0.24493439130385,0.346443291409364,0.243417401949411,0.446023226313721,0.076946861932139,0.0485612597951011,0.0482162270361164,0.0469878961721493,0.104299532063312,0.0849077337412134,0.308830306224705,0.112488072486277
0.145661475738733,0.395928896755613,0.0348053224717653,0.230498577422103,0.195787490867278,0.192531055388578,0.0528267815163216,0.453181999616602,0.244252364402572,0.34542485897469,0.242300560663571,0.445196500157506,0.0766371583929984,0.0481433359894225,0.0479796514218468,0.0466292591511867,0.103832173132993,0.0843063937239531,0.308070748527454,0.111893548946589
0.144483329000706,0.395326068812532,0.03460888066238,0.229732438366566,0.195112845019557,0.191831869543849,0.0521693038986263,0.448917137580218,0.243575290325862,0.344413321498548,0.241193202654763,0.44437453150009,0.0763302586484033,0.0477310538945669,0.0477454448065715,0.0462751389030721,0.103369171251302,0.0837121335235217,0.307316314618734,0.111304956360835
0.143319366468191,0.394726788739163,0.034414552780758,0.228972181744684,0.194443565083794,0.191138355239231,0.0515230274832171,0.444682580648997,0.242903110100204,0.343408604681417,0.240095211711233,0.443557272065621,0.0760261232536235,0.0473243106515998,0.0475135714783054,0.0459254566895442,0.102910464811794,0.0831248377676559,0.306566946658781,0.110722208211624
0.142169368110621,0.394131018634982,0.0342223053904278,0.228217736215881,0.193779583809919,0.190450440770307,0.0508877138290019,0.440478561544698,0.24223576573265,0.342410635331472,0.239006473466857,0.442744674291956,0.0757247135155654,0.046923005747694,0.0472839964424541,0.045580135516896,0.102455993373907,0.0825443934677094,0.305822587730663,0.110145219636458
0.141033117946717,0.393538721191082,0.0340321057509241,0.227469031625802,0.193120835100699,0.189768055665605,0.0502631304881866,0.436305295762422,0.241573200189851,0.341419341343381,0.237926875365408,0.441936691316709,0.0754259914747265,0.0465270409522438,0.0470566854038409,0.0452391000892709,0.102005697635359,0.0819706899593787,0.305083181821191,0.109573907388675
0.139910403961578,0.392949859678,0.0338439217998594,0.22672599898121,0.192467253986648,0.189091130659781,0.049649050835583,0.432162981939971,0.240915357377638,0.340434651677594,0.236856306625629,0.441133276963635,0.0751299198876721,0.0461363202549907,0.0468316047492715,0.0449022767634201,0.101559519405331,0.0814036188451429,0.304348673802315,0.109008189799486
0.138801018025526,0.392364397933853,0.0336577221355452,0.225988570425537,0.191818776601601,0.188419597667503,0.0490452539032338,0.42805180223075,0.240262182121134,0.33945649634012,0.235794658207096,0.44033438572935,0.0748364622100156,0.0457507498060901,0.0466087215306195,0.0445695935048679,0.101117401578401,0.0808430739383604,0.303619009412985,0.108447986741068
0.13770475581468,0.391782300352779,0.0334734760001434,0.225256679215061,0.191175340158923,0.187753389758018,0.0484515242201798,0.423971922679552,0.239613620145383,0.338484806362774,0.234741822776853,0.439539972770361,0.0745455825798869,0.0453702378580496,0.0463880034484133,0.0442409798454372,0.100679288109217,0.080288951208971,0.30289413524148,0.107893219590686
0.136621416733209,0.391203531873664,0.0332911532633277,0.224530259695685,0.190536882928347,0.187092441130382,0.0478676516571987,0.419923493600553,0.23896961805647,0.337519513783879,0.233697694676791,0.438749993890421,0.0742572458018716,0.0449946947094714,0.0461694188359077,0.043916366842084,0.100245123987882,0.0797411487307462,0.302173998708166,0.107343811195799
0.135550803837253,0.390628057969163,0.0331107244064405,0.223809247280307,0.189903344213408,0.18643668708934,0.0472934312763557,0.415906649956916,0.238330123323141,0.336560551629411,0.232662169891761,0.437964405528179,0.0739714173314054,0.0446240326505383,0.0459529366436234,0.0435956870369975,0.0998148552160137,0.0791995666300427,0.301458548048699,0.106799685840136
0.134492723760457,0.390055844634982,0.0329321605071235,0.223093578426763,0.189274664329468,0.185786064021815,0.0467286631852053,0.411921511741422,0.237695084258874,0.335607853894588,0.231635146018399,0.43718316474512,0.0736880632596089,0.0442581659101804,0.0457385264243388,0.0432788744189195,0.099388428783475,0.0786641070360079,0.300747732297637,0.106260769210693
0.133446986641103,0.389486858379442,0.0327554332244097,0.222383190616317,0.188650784582302,0.185140509374015,0.0461731523954939,0.407968184357534,0.23706445000442,0.334661355525861,0.230616522234643,0.436406229213802,0.0734071502985476,0.0438970106048629,0.045526158318518,0.0429658643856424,0.0989657926457487,0.07813467403219,0.300041501272455,0.105726988365634
0.132413406050801,0.388921066213288,0.0325805147842575,0.221678022332697,0.188031647247234,0.18449996162912,0.0456267086862144,0.404046759000398,0.236438170510777,0.333720992403334,0.229606199269925,0.435633557206357,0.0731286457669051,0.0435404846889413,0.0453158030401607,0.0426565937076427,0.0985468957019267,0.0776111736095107,0.299339805557964,0.105198271703065
0.131391798924709,0.388358435639759,0.0324073779655143,0.22097801304165,0.187417195548812,0.183864360285535,0.0450891464708708,0.400157313037231,0.235816196522594,0.332786701323567,0.228604079376025,0.434865107583274,0.0728525175760528,0.0431885079065288,0.0451074318630603,0.0423510004928132,0.0981316877733067,0.0770935136205537,0.298642596491098,0.104674548930648
0.130381985493245,0.3877989346449,0.0322359960862929,0.220283103170998,0.186807373640988,0.183233645835698,0.0445602846688149,0.396299910386641,0.235198479561996,0.331858419982779,0.227610066298567,0.434100839782434,0.0725787342165065,0.0428410017448213,0.0449010166074551,0.042049024152253,0.097720119582567,0.076581603735129,0.297949826146086,0.104155751036035
0.129383789215278,0.387242531688104,0.0320663429907478,0.219593234091193,0.186202126587812,0.182607759745424,0.0440399465805224,0.392474601896419,0.234584971912803,0.330936086960415,0.226624065249137,0.433340713808404,0.0723072647447549,0.0424978893888348,0.044696529627061,0.0417506053670827,0.0973121427335082,0.0760753553970728,0.297261447319969,0.103641810258101
0.128397036712742,0.386689195692892,0.0318983930362372,0.218908348096347,0.185601400344603,0.181986644433766,0.0435279597666782,0.388681425719354,0.233975626605149,0.330019641703093,0.225645982878014,0.43258469022198,0.0720380787704495,0.0421590956775022,0.0444939437964724,0.041455686056246,0.0969077096913395,0.075574681782242,0.296577413518478,0.10313266005893
0.127421557706669,0.386138896037914,0.0317321210808581,0.218228388385724,0.185005141739597,0.181370243253375,0.0430241559309484,0.384920407686685,0.233370397400475,0.329109024508902,0.224675727247501,0.431832730129968,0.0717711464439442,0.0418245470610866,0.0442932324989187,0.0411642093452675,0.0965067737634945,0.0750794977576689,0.295897678942248,0.102628235096561
0.12645718495459,0.385591602548163,0.0315675024713415,0.217553299045685,0.184413298456054,0.180758500471363,0.0425283708063174,0.381191561678803,0.232769238776895,0.328204176512048,0.22371320780583,0.431084795175196,0.0715064384441719,0.041494171559864,0.0440943696143659,0.0408761195359314,0.0961092890809586,0.0745897198418365,0.295222198473361,0.102128471198447
0.125503754189293,0.385047285486402,0.0314045130312961,0.216883025032067,0.183825819014801,0.180151361250626,0.0420404440448744,0.377494889992836,0.232172105914917,0.327305039667841,0.222758335361633,0.430340847526765,0.0712439259668504,0.0411678987240348,0.0438973295079505,0.0405913620768531,0.0957152105800946,0.0741052661660414,0.294550927662209,0.101633305335612
0.124561104058896,0.384505915544798,0.0312431290497889,0.21621751215299,0.183242652757222,0.179548771631635,0.0415602191109364,0.373830383706796,0.231578954683513,0.32641155673801,0.221811022058971,0.429600849870504,0.0709835807130038,0.0408456595948207,0.0437020870187359,0.0403098835349105,0.0953244939849474,0.0736260564368104,0.293883822714669,0.101142675597496
0.123629076068215,0.38396746383675,0.0310833272702502,0.215556707052077,0.182663749828651,0.178950678514674,0.0410875431773999,0.370198023039974,0.23098974162653,0.325523671276341,0.220871181352895,0.428864765399658,0.0707253748777919,0.0405273866667085,0.0435086174487815,0.040031631567509,0.0949370957900165,0.0731520118993367,0.293220840479582,0.100656521167444
0.122707514521395,0.383431901888912,0.0309250848796949,0.214900557192073,0.182089061162182,0.178357029642515,0.040622267025217,0.366597777709288,0.230404423949421,0.324641327614629,0.219938727985537,0.428132557805773,0.0704692811396372,0.0402130138508026,0.0433168965525119,0.0397565548956504,0.0945529732434797,0.0726830553019062,0.292561938436527,0.100174782298841
0.121796266465781,0.382899201633404,0.0307683794982473,0.214249010838854,0.181518538462874,0.177767773583508,0.0401642449458922,0.363029607281328,0.229822959506303,0.323764470848931,0.21901357796271,0.42740419126979,0.0702152726496401,0.0399024764392477,0.0431269005263797,0.0394846032777811,0.0941720843308549,0.0722191108612824,0.291907074683875,0.0996974002918657
0.120895181636998,0.382369335400204,0.0306131891689602,0.213602017045818,0.180952134192333,0.17718285971509,0.0397133346469047,0.359493461519836,0.229245306787322,0.322893046826119,0.218095648531012,0.426679630453339,0.069963323021273,0.0395957110706893,0.0429386059988103,0.0392157274843917,0.0937943877590873,0.0717601042290196,0.291256207927127,0.099224317470841
0.120004112405222,0.381842275909719,0.0304594923479195,0.212959525638642,0.180389801553676,0.176602238207686,0.0392693971599597,0.355989280728418,0.228671424906314,0.322027002130727,0.217184858155408,0.42595884049022,0.0697134063203461,0.0392926556967339,0.0427519900204202,0.0389498792733446,0.0934198429410479,0.0713059624586784,0.290609297467523,0.0987554771621673
0.1191229137226,0.381317996265527,0.0303072678946243,0.212321487200395,0.179831494476851,0.176025860009002,0.0388322967519785,0.352516996088256,0.228101273588769,0.321166284072068,0.216281126497301,0.425241786978078,0.069465497055235,0.03899324954938,0.0425670300545012,0.0386870113659059,0.0930484099804316,0.0708566139739139,0.289966303190906,0.0982908236728212
0.118251443071813,0.380796469947285,0.0301564950626327,0.211687853057007,0.179277167604312,0.175453676828688,0.0384019008387388,0.34907652999066,0.227534813160066,0.320310840671638,0.21538437439306,0.424528435970256,0.0692195701673627,0.0386974331093844,0.0423837039677607,0.0384270774234578,0.0926800496570434,0.0704119885374112,0.289327185556851,0.0978303022694022
0.117389560415747,0.380277670803802,0.030007153490468,0.211058575263067,0.178726776277035,0.174885641123376,0.0379780799010789,0.34566779636426,0.226972004533998,0.319460620650783,0.214494523832996,0.423818753967835,0.0689756010219286,0.0384051480755368,0.0422019900213107,0.0381700320248704,0.0923147234124602,0.0699720172206426,0.288691905588038,0.0973738591577109
0.116537128148247,0.379761573046274,0.029859223192772,0.210433606587958,0.178180276520866,0.174321706082061,0.0375607074035844,0.342290700996714,0.226412809201553,0.318615573418626,0.213611497940793,0.423112707911834,0.0687335653988762,0.03811633733481,0.0420218668618982,0.0379158306445101,0.0919523933360564,0.0695366323744206,0.288060424859868,0.0969214414628431
0.115694011045935,0.379248151241661,0.0297126845517029,0.209812900502309,0.177637625033197,0.173761825611844,0.0371496597156781,0.338945141850786,0.225857189219966,0.317775649060254,0.212735220953357,0.422410265175591,0.0684934394840937,0.0378309449333595,0.041843313513368,0.0376644296308659,0.0915930221513853,0.0691057676002257,0.287432705490313,0.096472997209787
0.114860076221064,0.378737380306228,0.0295675183085657,0.209196411164756,0.177098779169949,0.173205954323994,0.0367448160350347,0.335631009374663,0.225305107202019,0.316940798325142,0.211865618201096,0.421711393557299,0.0682551998608387,0.0375489160483448,0.0416663093683532,0.037415786185773,0.0912365732029025,0.0686793577222816,0.286808710129996,0.0960284753045037
0.11403519307539,0.378229235499225,0.0294237055556701,0.208584093409015,0.176563696932866,0.172654047520347,0.0363460583132465,0.332348186806435,0.224756526305594,0.316110972615837,0.211002616088605,0.421016061272715,0.0680188235013812,0.0372701969605447,0.0414908341801831,0.0371698583442134,0.0908830104430231,0.0682573387603596,0.286188401952495,0.0955878255154835
0.113219233255033,0.377723692416707,0.0292812277284085,0.207975902731242,0.176032336957104,0.172106061180021,0.0359532711836702,0.329096550472617,0.224211410223455,0.315286123976858,0.210146142075758,0.42032423694801,0.0677842877588597,0.0369947350277432,0.0413168680550053,0.036926604954678,0.0905322984195029,0.0678396479032891,0.285571744644863,0.0951509984557592
0.112412070606316,0.377220726985496,0.0291400665975463,0.207371795277681,0.175504658499111,0.171561951946441,0.0355663418913806,0.325875970080664,0.223669723173278,0.314466205083843,0.209296124659182,0.41963588961278,0.0675515703593404,0.0367224786588594,0.0411443914441127,0.0366859856600688,0.0901844022631332,0.0674262234831507,0.284958702398361,0.0947179455653649
0.111613581132546,0.376720315457278,0.0290002042617192,0.206771727832596,0.174980621424786,0.171021677114658,0.0351851602251706,0.322686309005402,0.2231314298879,0.313651169232912,0.208452493354124,0.418950988693207,0.0673206493940791,0.0364533772887996,0.0409733851364707,0.0364479608791282,0.0898392876757413,0.0670170049501378,0.284349239899392,0.0942886190942291
0.110823642951725,0.376222434402823,0.0288616231401291,0.206175657806474,0.17446018619791,0.17048519461897,0.0348096184515256,0.319527424569331,0.22259649560579,0.31284097033025,0.207615178676688,0.418269504005358,0.0670915033119733,0.0361873813540072,0.0408038302514375,0.0362124917883744,0.0894969209184866,0.0666119328480597,0.28374332232064,0.0938629720854865
0.110042136255175,0.375727060706346,0.0287243059654354,0.205583543224485,0.173943313868849,0.16995246302082,0.0344396112505163,0.316399168316762,0.222064886061737,0.312035562881904,0.206784112126432,0.41759140574863,0.0668641109122048,0.0359244422686899,0.0406357082316732,0.0359795403045313,0.0891572688004452,0.0662109487904748,0.283140915312401,0.0934409583592
0.109268943267045,0.375234171559979,0.028588235776833,0.204995342715211,0.173429966063509,0.169423441496975,0.0340750356535444,0.313301386281765,0.221536567477745,0.311234901983792,0.205959226169325,0.416916664499329,0.0666384513370638,0.0356645124017011,0.0404690008362308,0.0357490690674347,0.0888202986674737,0.0658139954374295,0.282541984994108,0.0930225324964786
0.10850394820468,0.37474374445837,0.0284533959133121,0.204411015499623,0.172920104972549,0.168898089827974,0.0337157909828846,0.310233919249899,0.221011506554139,0.310438943311912,0.205140454221055,0.416245251204385,0.0664145040649495,0.0354075450540573,0.0403036901338228,0.0355210414234002,0.0884859783913437,0.0654210164727884,0.281946497946034,0.0926076498239812
0.107747037239854,0.374255757193401,0.0283197700070953,0.203830521380293,0.172413693340832,0.168376368386836,0.0333617787929675,0.307196603013744,0.220489670460859,0.309647643112747,0.204327730630669,0.415577137175197,0.0661922489035443,0.035153494437069,0.0401397584962612,0.0352954214090408,0.0881542763591419,0.0650319565821384,0.281354421201184,0.0921962663987962
0.10699809846082,0.373770187849016,0.0281873419772452,0.203253820730861,0.171910694457122,0.167858238128024,0.0330129028133463,0.304189268622214,0.219971026828958,0.308860958193873,0.203520990664551,0.414912294081606,0.0659716659831541,0.0349023156510696,0.0399771885920625,0.0350721737355174,0.087825161462925,0.0646467614312498,0.280765722237352,0.0917883389936846
0.106257021835173,0.373287014796161,0.0280560960234383,0.202680874485718,0.171411072144009,0.167343660576661,0.0326690688932955,0.30121174262368,0.219455543742281,0.308078845914747,0.202720170490718,0.414250693945987,0.0657527357502105,0.034653964664719,0.039815963380215,0.0348512637732105,0.0874986030896242,0.0642653776450771,0.28018036896936,0.0913838250826777
0.105523699173507,0.37280621668784,0.0279260166198992,0.202111644129924,0.170914790748061,0.166832597817983,0.0323301849479924,0.298263847302915,0.218943189729328,0.307301264177682,0.20192520716344,0.413592309137473,0.0655354389609319,0.0344083982948694,0.0396560661041019,0.0346326575368,0.087174571111192,0.0638877527872872,0.279598329741457,0.090982682827019
0.104798024093851,0.372327772454266,0.0277970885094923,0.201546091689345,0.170421815130196,0.16632501248703,0.0319961609062284,0.295345400911904,0.218433933755302,0.306528171419009,0.201136038608164,0.412937112366284,0.0653197566751377,0.0341655741869723,0.0394974802855783,0.0344163216707413,0.0868530358749847,0.063513835340297,0.279019573319878,0.0905848710614427
