"Euwallacea fornicatus","Coptoborus pseudotenuis","Xylosandrus compactus","Xyleborus glabratus","Xylosandrus morigerus","Sampsonius dampfi","Xyleborinus saxeseni","Xyleborus affinis","Xyleborus posticus","Euwallacea validus","Xyleborus seriatus"
0.388770473901118,0.247910940876349,0.259628616663587,0.647103398571128,0.495585032097728,0.0997427183132161,0.270844125998598,0.574198707010992,0.110000456909196,0.3553555146663,0.143455704596415
0.387210414293608,0.245746534436148,0.258670130506259,0.642501653256908,0.494090318336202,0.0986663292335733,0.269872211746969,0.573190665051732,0.109517237144936,0.353668936674224,0.142781441092312
0.385662485879211,0.243608439034456,0.257719976620295,0.637902763183565,0.492605139588074,0.0976069903248721,0.268908610159493,0.572188380373919,0.109038911195519,0.351996599281391,0.142114050039042
0.384126549859824,0.241496276522296,0.256778039699493,0.633307549906569,0.491129401594768,0.0965643531664519,0.267953207511648,0.571191792351528,0.108565401404049,0.350338334307077,0.141453423625672
0.382602469519461,0.239409674239972,0.255844206635514,0.628716822059966,0.489663011375595,0.0955380778787197,0.267005892228115,0.570200841318445,0.108096631789915,0.348693976054499,0.140799456322956
0.381090110185871,0.237348264965833,0.254918366464414,0.624131375026394,0.488205877205474,0.094527832884466,0.266066554830827,0.569215468547925,0.107632528003088,0.347063361268263,0.140152044822608
0.379589339192989,0.235311686863504,0.254000410314753,0.619551990628867,0.486757908593132,0.0935332946774579,0.265135087888559,0.568235616232609,0.107173017279914,0.345446329092606,0.139511087978535
0.378100025844203,0.233299583427726,0.253090231357231,0.614979436844139,0.485319016259766,0.092554147598071,0.264211385967988,0.567261227465073,0.106718028400356,0.343842721030394,0.138876486749926
0.376622041376406,0.23131160342896,0.252187724755812,0.61041446753748,0.483889112118176,0.0915900836157442,0.263295345586186,0.566292246218911,0.106267491646628,0.342252380902896,0.138248144146153
0.375155258924826,0.229347400856883,0.251292787620256,0.605857822218608,0.482468109252325,0.0906408021180373,0.262386865164481,0.565328617330305,0.105821338763166,0.340675154810285,0.137625965173406
0.37369955348861,0.227406634862923,0.25040531896004,0.601310225818566,0.481055921897344,0.0897060097060856,0.261485844983659,0.564370286480095,0.105379502917887,0.339110891092877,0.137009856782997
0.372254801897138,0.225488969701937,0.249525219639603,0.596772388487218,0.479652465419955,0.0887854199962468,0.260592187140446,0.563417200176316,0.104941918664682,0.337559440293088,0.13639972782128
0.370820882777067,0.223594074673155,0.24865239233487,0.592245005411057,0.478257656299305,0.0878787534277429,0.259705795505231,0.562469305737194,0.104508521907113,0.336020655118094,0.135795488981116
0.369397676520054,0.221721624060508,0.247786741491024,0.587728756650982,0.476871412108198,0.0869857370761094,0.258826575680988,0.561526551274579,0.104079249863242,0.334494390403183,0.135197052754839
0.367985065251188,0.219871297072415,0.246928173281474,0.583224306999687,0.475493651494725,0.0861061044722646,0.257954434963365,0.560588885677817,0.103654041031582,0.332980503075784,0.134604333388665
0.366582932798065,0.218042777781151,0.246076595567976,0.578732305858226,0.474124294164267,0.0852395954270201,0.257089282301883,0.559656258598023,0.103232835158098,0.331478852120165,0.134017246838482
0.365191164660526,0.216235755061865,0.24523191786188,0.574253387131386,0.472763260861875,0.0843859558608628,0.25623102826223,0.558728620432768,0.102815573204249,0.329989298542783,0.133435710726997
0.363809647981033,0.214449922531342,0.24439405128646,0.569788169141396,0.471410473355008,0.0835449376388363,0.255379584989592,0.557805922311153,0.102402197316005,0.32851170533828,0.13285964430216
0.362438271515649,0.212684978486579,0.243562908540284,0.565337254559532,0.470065854416627,0.0827162984103612,0.254534866173004,0.556888116079253,0.101992650793826,0.327045937456102,0.132288968396844
0.361076925605641,0.210940625843256,0.242738403861608,0.560901230355147,0.468729327808636,0.0818998014538383,0.253696787010687,0.555975154285935,0.101586878063554,0.325591861767744,0.13172360538973
0.359725502149661,0.209216572074156,0.241920452993735,0.556480667761626,0.467400818265649,0.0810952155258819,0.252865264176319,0.555066990169034,0.101184824648197,0.324149347034593,0.131163479167351
0.358383894576505,0.207512529147607,0.241108973151338,0.552076122258786,0.466080251479099,0.0803023147150332,0.252040215786238,0.554163577641858,0.100786437140557,0.322718263876378,0.130608515087256
0.357051997818444,0.205828213466009,0.240303882987689,0.547688133571196,0.464767554081654,0.0795208782998164,0.251221561367528,0.553264871280045,0.100391663176695,0.321298484740188,0.130058639942264
0.355729708285089,0.204163345804481,0.239505102562778,0.543317225681898,0.463462653631957,0.0787506906109952,0.250409221826965,0.55237082630873,0.100000451410179,0.319889883870081,0.129513781925754
0.354416923837804,0.202517651249701,0.238712553312297,0.538963906861006,0.462165478599659,0.0779915408978981,0.249603119420796,0.551481398590035,0.0996127514871088,0.318492337277237,0.128973870597975
0.35311354376464,0.20089085913897,0.237926158017451,0.534628669708652,0.460875958350758,0.0772432231986849,0.248803177725327,0.550596544610857,0.0992285140218699,0.317105722710675,0.128438836853322
0.351819468755777,0.199282702999548,0.237145840775575,0.530311991211714,0.459594023133226,0.0765055362144256,0.248009321608288,0.549716221470957,0.0988476905736139,0.315729919628506,0.127908612888564
0.35053460087947,0.197692920488307,0.236371526971534,0.526014332813819,0.458319604062919,0.0757782831868746,0.24722147720096,0.548840386871333,0.0984702336234213,0.314364809169716,0.127383132171977
0.349258843558478,0.196121253331731,0.235603143249879,0.52173614049805,0.457052633109761,0.0750612717798228,0.246439571871029,0.547968999102873,0.0980960965521323,0.313010274126469,0.126862329413357
0.347992101546977,0.194567447266299,0.234840617487734,0.517477844881812,0.455793043084207,0.0743543139639117,0.245663534196155,0.547102017035276,0.0977252336188222,0.311666198916919,0.126346140534891
0.346734280907929,0.193031251979284,0.234083878768392,0.513239861323327,0.454540767623958,0.0736572259048042,0.24489329393823,0.546239400106247,0.0973575999398971,0.310332469558529,0.125834502642839
0.345485288990913,0.191512421049997,0.233332857355605,0.509022590039187,0.453295741180942,0.0729698278546034,0.244128782018294,0.545381108310923,0.0969931514687913,0.309008973641871,0.125327354000026
0.344245034410395,0.190010711891501,0.232587484668531,0.504826416232457,0.452057899008547,0.0722919440464193,0.243369930492114,0.54452710219158,0.0966318449762441,0.307695600304909,0.124824633999092
0.343013427024439,0.188525885692814,0.231847693257339,0.500651710230754,0.450827177149092,0.0716234025919812,0.242616672526376,0.543677342827548,0.0962736380311382,0.306392240207765,0.124326283136493
0.341790377913833,0.187057707361638,0.231113416779428,0.49649882763379,0.449603512421552,0.0709640353822056,0.241868942375489,0.542831791825385,0.095918488981881,0.305098785507928,0.123832242987216
0.340575799361635,0.185605945467616,0.230384589976266,0.492368109469856,0.4483868424095,0.0703136779906215,0.241126675358985,0.541990411309266,0.0955663569383091,0.303815129835937,0.123342456180203
0.339369604833125,0.184170372186143,0.229661148650813,0.488259882360707,0.447177105449297,0.0696721695795657,0.240389807839481,0.541153163911596,0.0952172017541005,0.302541168271493,0.122856866374433
0.33817170895615,0.182750763242751,0.228943029645512,0.484174458694345,0.44597424061849,0.0690393528090651,0.239658277201207,0.540320012763838,0.0948709840096773,0.301276797320016,0.122375418235672
0.336982027501852,0.181346897858077,0.228230170820841,0.480112136805193,0.44477818772444,0.0684150737483148,0.238932021829061,0.53949092148755,0.0945276649955827,0.300021914889626,0.121898057413844
0.335800477365783,0.179958558693425,0.227522511034404,0.476073201161171,0.443588887293162,0.0677991817896786,0.238210981088198,0.538665854185625,0.0941872066963171,0.298776420268544,0.121424730521021
0.334626976549382,0.178585531796943,0.226819990120538,0.472057922557171,0.442406280558369,0.0671915295651292,0.237495095304116,0.53784477543373,0.0938495717746185,0.297540214102909,0.120955385110005
0.333461444141819,0.17722760655041,0.226122548870431,0.468066558314468,0.441230309450725,0.0665919728650543,0.236784305743245,0.537027650271938,0.0935147235561723,0.296313198374989,0.120489969653476
0.332303800302184,0.175884575616658,0.225430129012732,0.464099352485586,0.440060916587303,0.0660003705593536,0.236078554594003,0.536214444196539,0.0931826260147379,0.295095276381792,0.120028433523708
0.331153966242029,0.174556234887622,0.224742673194641,0.460156536064191,0.438898045261225,0.0654165845207587,0.235377784948324,0.535405123152047,0.0928532437576781,0.293886352714071,0.119570726972818
0.330011864208244,0.173242383433037,0.224060124963458,0.456238327199526,0.437741639431506,0.064840479550304,0.234681940783634,0.534599653523372,0.0925265420118777,0.292686333235694,0.119116801113532
0.328877417466264,0.171942823449778,0.223382428748583,0.452344931414995,0.436591643713084,0.0642719233048863,0.233990966945266,0.533798002128169,0.0922024866100416,0.291495125063403,0.118666607900465
0.327750550283597,0.170657360211848,0.222709529843963,0.448476541830455,0.435448003367021,0.0637107862268446,0.233304809129297,0.533000136209355,0.0918810439773569,0.290312636546928,0.118220100111892
0.326631187913668,0.169385802021022,0.222041374390948,0.444633339387806,0.434310664290901,0.0631569414755024,0.232623413865803,0.532206023427791,0.0915621811185113,0.289138777249463,0.117777231331981
0.325519256579975,0.168127960158148,0.221377909361576,0.440815493079506,0.433179573009385,0.0626102648606097,0.231946728502511,0.531415631855116,0.0912458656050535,0.287973457928491,0.117337955933507
0.324414683460541,0.1668836488351,0.220719082542246,0.437023160179594,0.432054676664954,0.0620706347776272,0.231274701188843,0.530628929966746,0.0909320655630871,0.286816590516956,0.116902229060995
0.323317396672666,0.165652685147396,0.220064842517791,0.433256486476893,0.430935923008805,0.0615379321447985,0.23060728086034,0.529845886635014,0.0906207496612874,0.285668088104773,0.116470006614304
0.322227325257966,0.16443488902747,0.219415138655923,0.42951560651,0.429823260391922,0.061012040341953,0.229944417223452,0.529066471122465,0.0903118870992303,0.284527864920665,0.116041245232638
0.321144399167693,0.163230083198601,0.218769921092052,0.42580064380374,0.4287166377563,0.0604928451509897,0.22928606074069,0.528290653075286,0.0900054475960244,0.283395836314331,0.115615902278947
0.320068549248333,0.162038093129497,0.218129140714456,0.422111711106748,0.427616004626331,0.0599802346979893,0.22863216261612,0.527518402516883,0.089701401379237,0.282271918738925,0.115193935824744
0.318999707227475,0.160858746989541,0.217492749149805,0.418448910629872,0.426521311100342,0.0594740993969069,0.227982674781202,0.526749689841591,0.0893997191741055,0.281156029733854,0.114775304635291
0.317937805699943,0.159691875604679,0.216860698749023,0.414812334285073,0.42543250784228,0.0589743318947962,0.227337549880958,0.52598448580851,0.0891003721930247,0.28004808790788,0.114359968155166
0.316882778114188,0.158537312413964,0.216232942573476,0.411202063924546,0.424349546073551,0.0584808270185208,0.226696741260451,0.525222761535485,0.088803332125303,0.278948012922517,0.113947886494185
0.315834558758929,0.157394893426743,0.215609434381481,0.407618171579788,0.423272377564994,0.0579934817229064,0.22606020295159,0.524464488493191,0.088508571127177,0.277855725475732,0.113539020413682
0.314793082750051,0.156264457180488,0.214990128615128,0.404060719700328,0.422200954629011,0.0575121950402928,0.225427889660224,0.523709638499362,0.088216061812081,0.276771147285925,0.113133331313125
0.313758286017734,0.155145844699264,0.214374980387406,0.40052976139189,0.421135230111814,0.0570368680314421,0.224799756753545,0.522958183713123,0.0879257772411592,0.2756942010762,0.112730781217063
0.31273010529383,0.154038899452828,0.213763945469618,0.397025340653731,0.420075157385827,0.0565674037377635,0.224175760247762,0.522210096629446,0.087637690914017,0.274624810558906,0.1123313327624
0.311708478099463,0.152943467316367,0.213156980279089,0.393547492614937,0.41902069034221,0.0561037071348168,0.223555856796067,0.521465350073719,0.0873517767597023,0.273562900420457,0.11193494918597
0.310693342732863,0.151859396530843,0.21255404186715,0.39009624376945,0.417971783383515,0.0556456850870537,0.22294000367687,0.520723917196425,0.0870680091279108,0.272508396306417,0.111541594312431
0.309684638257421,0.150786537663977,0.211955087907394,0.386671612209635,0.416928391416468,0.0551932463037651,0.222328158782294,0.519985771467929,0.0867863627804096,0.271461224806842,0.111151232542434
0.30868230448996,0.149724743571827,0.211360076684198,0.383273607858186,0.415890469844878,0.0547463012961929,0.221720280606927,0.519250886673368,0.0865068128826707,0.270421313441884,0.110763828841099
0.307686281989219,0.148673869360983,0.210768967081498,0.379902232698189,0.414857974562664,0.0543047623357777,0.221116328236838,0.518519236907648,0.0862293349957107,0.269388590647646,0.110379348726751
0.306696512044551,0.147633772351366,0.21018171857182,0.376557481001179,0.413830861947008,0.0538685434135066,0.220516261338815,0.51779079657054,0.0859539050681292,0.268362985762285,0.109997758259938
0.305712936664817,0.146604312039613,0.209598291205552,0.373239339553022,0.412809088851616,0.053437560200327,0.219920040149864,0.517065540361871,0.0856804994283408,0.267344429012349,0.109619024032705
0.304735498567489,0.145585350063056,0.209018645600455,0.36994778787748,0.4117926126001,0.0530117300086001,0.21932762546692,0.516343443276815,0.0854090947769946,0.266332851499363,0.10924311315813
0.303764141167942,0.144576750164285,0.208442742931401,0.366682798457327,0.410781390979473,0.0525909717545595,0.218738978636796,0.515624480601274,0.0851396681795781,0.265328185186641,0.1088699932601
0.302798808568942,0.143578378156277,0.207870544920345,0.363444336952859,0.409775382233746,0.0521752059217476,0.218154061546348,0.514908627907349,0.0848721970591958,0.264330362886327,0.108499632463335
0.301839445550322,0.142590101888108,0.207302013826508,0.360232362417722,0.408774545057642,0.051764354525402,0.217572836612851,0.514195861048903,0.0846066591895232,0.263339318246664,0.108131999383642
0.300885997558838,0.141611791211215,0.206737112436778,0.357046827511911,0.407778838590412,0.0513583410777637,0.21699526677459,0.513486156157211,0.0843430326879267,0.262354985739476,0.107767063118401
0.29993841069821,0.140643317946219,0.206175804056319,0.353887678711853,0.406788222409755,0.0509570905542796,0.216421315481647,0.512779489636692,0.0840812960087469,0.261377300647871,0.107404793237273
0.298996631719339,0.139684555850289,0.205618052499385,0.350754856517489,0.405802656525835,0.0505605293606765,0.21585094668689,0.512075838160721,0.0838214279367412,0.260406199054157,0.107045159773118
0.298060608010693,0.138735380585062,0.205063822080326,0.347648295656266,0.404822101375404,0.0501685853008787,0.215284124837159,0.51137517866753,0.0835634075806792,0.259441617827955,0.106688133213131
0.297130287588869,0.137795669685074,0.204513077604795,0.344567925283952,0.403846517816022,0.0497811875457463,0.214720814864628,0.510677488356184,0.0833072143670894,0.258483494614532,0.106333684490176
0.296205619089313,0.136865302526742,0.203965784361133,0.341513669182228,0.402875867120366,0.0493982666026118,0.214160982178366,0.509982744682626,0.0830528280341501,0.257531767823314,0.105981784974326
0.295286551757211,0.135944160297846,0.203421908111951,0.338485445952977,0.401910110970639,0.0490197542855905,0.213604592656064,0.509290925355814,0.0828002286257238,0.256586376616618,0.105632406464587
0.294373035438534,0.135032125967536,0.202881415085875,0.335483169209236,0.400949211453072,0.0486455836866434,0.213051612635942,0.508602008333913,0.0825493964855285,0.255647260898548,0.105285521180819
0.293465020571238,0.134129084256837,0.202344271969477,0.332506747762744,0.399993131052507,0.0482756891473731,0.212502008908827,0.507915971820574,0.0823003122514431,0.254714361304109,0.104941101755834
0.292562458176625,0.133234921609652,0.201810445899374,0.329556085808067,0.39904183264708,0.047910006231529,0.211955748710396,0.507232794261275,0.0820529568499442,0.253787619188483,0.10459912122768
0.291665299850845,0.132349526164264,0.201279904454485,0.326631083103244,0.398095279502983,0.0475484716982036,0.211412799713575,0.506552454339731,0.0818073114906691,0.252866976616497,0.104259553032089
0.290773497756547,0.131472787725309,0.200752615648459,0.323731635146958,0.39715343526931,0.0471910234757016,0.210873130021109,0.505874930974375,0.0815633576611032,0.251952376352267,0.103922370995104
0.28988700461468,0.130604597736236,0.200228547922258,0.32085763335218,0.396216263972995,0.0468376006360601,0.210336708158269,0.505200203314899,0.0813210771213875,0.251043761849019,0.103587549325862
0.289005773696426,0.129744849252232,0.199707670136888,0.318008965216289,0.395283730013823,0.0464881433702048,0.209803503065724,0.504528250738867,0.0810804518992429,0.250141077239074,0.103255062609545
0.28812975881528,0.128893436913606,0.199189951566289,0.315185514487642,0.394355798159523,0.0461425929637218,0.209273484092551,0.503859052848378,0.0808414642850094,0.249244267324013,0.102924885800483
0.287258914319259,0.128050256919635,0.198675361890365,0.312387161328614,0.393432433540943,0.0458008917732307,0.208746620989389,0.503192589466806,0.080604096826796,0.248353277564991,0.102596994215409
0.286393195083246,0.127215207002855,0.198163871188161,0.309613782475081,0.392513601647299,0.0454629832033397,0.208222883901737,0.502528840635586,0.0803683323257383,0.24746805407323,0.102271363526866
0.285532556501466,0.126388186403787,0.197655449931173,0.306865251392352,0.391599268321502,0.0451288116841681,0.207702243363382,0.501867786611066,0.0801341538313625,0.24658854360066,0.101947969756752
0.28467695448009,0.125569095846111,0.197150068976803,0.30414143842758,0.390689399755554,0.0447983226494216,0.207184670289966,0.501209407861418,0.0799015446370511,0.245714693530715,0.101626789270017
0.283826345429959,0.124757837512254,0.19664769956194,0.301442210958638,0.389783962486026,0.0444714625150019,0.206670135972677,0.500553685063594,0.0796704882756087,0.244846451869292,0.10130779876848
0.282980686259438,0.123954315019405,0.196148313296672,0.298767433539487,0.388882923389599,0.0441481786581398,0.20615861207207,0.499900599100349,0.0794409685149261,0.24398376723585,0.100990975284802
0.282139934367384,0.123158433395942,0.195651882158125,0.296116968042057,0.387986249678679,0.0438284193970355,0.20565007061201,0.499250131057315,0.0792129693537375,0.243126588854658,0.100676296176565
0.281304047636237,0.122370099058268,0.19515837848443,0.29349067379465,0.38709390889708,0.0435121339709916,0.205144483973741,0.49860226222012,0.0789864750174722,0.242274866546194,0.100363739120501
0.280472984425223,0.121589219788049,0.1946677749688,0.290888407716915,0.386205868915777,0.0431992725210282,0.204641824890063,0.497956974071565,0.0787614699541945,0.241428550718679,0.100053282106825
0.279646703563674,0.120815704709834,0.194180044653735,0.288310024451387,0.385322097928719,0.0428897860709637,0.204142066439632,0.497314248288852,0.078537938830633,0.240587592359756,0.0997449034337067
0.278825164344456,0.120049464269083,0.193695160925338,0.285755376491653,0.384442564448714,0.0425836265089512,0.203645182041374,0.496674066740856,0.078315866528294,0.239751943028297,0.0994385817018432
0.278008326517508,0.119290410210555,0.193213097507744,0.283224314307165,0.383567237303375,0.0422807465694572,0.203151145448998,0.496036411485449,0.0780952381396594,0.238921554846354,0.0991342958091599
0.277196150283489,0.118538455557087,0.192733828457654,0.280716686464728,0.38269608563113,0.0419810998156709,0.202659930745629,0.495401264766869,0.0778760389644657,0.238096380491237,0.0988320249456155
0.276388596287527,0.117793514588729,0.192257328158986,0.278232339746718,0.381829078877287,0.0416846406223327,0.202171512338537,0.494768609013137,0.0776582545060617,0.237276373187722,0.0985317485881199
0.275585625613073,0.117055502822251,0.191783571317622,0.275771119266048,0.380966186790173,0.0413913241589705,0.201685864953976,0.494138426833516,0.077441870467844,0.236461486700383,0.0982334464955567
0.274787199775856,0.116324336991001,0.191312532956261,0.273332868577939,0.380107379417315,0.041101106373533,0.201202963632112,0.493510701016017,0.0772268727497681,0.235651675326056,0.0979370987039107
0.27399328071794,0.115599935025112,0.190844188409372,0.27091742978854,0.379252627101698,0.0408139439764098,0.200722783722063,0.492885414524948,0.0770132474449323,0.234846893886417,0.0976426855214967
0.27320383080187,0.114882216032057,0.190378513318242,0.268524643660421,0.378401900478061,0.0405297944248273,0.200245300877021,0.492262550498502,0.0768009808362338,0.234047097720686,0.0973501875242866
0.272418812804922,0.114171100277538,0.189915483626124,0.26615434971501,0.377555170469268,0.0402486159076116,0.199770491049477,0.49164209224639,0.0765900593930947,0.233252242678446,0.0970595855513338
0.271638189913442,0.113466509166712,0.189455075573475,0.263806386331998,0.376712408282717,0.0399703673303075,0.199298330486533,0.491024023247516,0.0763804697682558,0.232462285112578,0.0967708607002911
0.270861925717281,0.112768365225739,0.188997265693284,0.261480590845783,0.375873585406817,0.0396950083006451,0.198828795725304,0.490408327147682,0.076172198794638,0.231677181872312,0.0964839943230215
0.270089984204314,0.112076592083656,0.188542030806495,0.259176799638976,0.375038673607511,0.0394224991143451,0.198361863588408,0.489794987757346,0.0759652334822673,0.230896890296387,0.0961989680212972
0.269322329755051,0.111391114454557,0.188089348017508,0.256894848233038,0.374207644924848,0.0391528007412522,0.197897511179538,0.489183989049408,0.0757595610152636,0.23012136820632,0.0959157636425877
0.268558927137335,0.110711858120098,0.187639194709773,0.254634571376087,0.373380471669618,0.0388858748117908,0.197435715879125,0.488575315157036,0.0755551687488922,0.229350573899787,0.0956343632759329
0.267799741501128,0.110038749912292,0.187191548541468,0.252395803127933,0.372557126420027,0.0386216836037329,0.196976455340071,0.487968950371528,0.0753520442066747,0.228584466144105,0.0953547492478991
0.267044738373373,0.109371717696612,0.186746387441247,0.250178376942386,0.371737582018423,0.0383601900292691,0.196519707483575,0.487364879140214,0.0751501750775588,0.227823004169818,0.0950769041186173
0.266293883652941,0.108710690355382,0.186303689604083,0.247982125746894,0.370921811568077,0.0381013576223781,0.196065450495025,0.486763086064385,0.074949549213146,0.22706614766439,0.0948008106779004
0.265547143605669,0.108055597771464,0.185863433487178,0.245806882019553,0.370109788430004,0.0378451505264839,0.195613662819975,0.486163555897265,0.0747501546249756,0.226313856765993,0.0945264519414389
0.264804484859455,0.107406370812222,0.185425597805951,0.243652477863556,0.369301486219837,0.0375915334823944,0.19516432316019,0.485566273542011,0.0745519794818626,0.225566092057395,0.0942538111470718
0.264065874399455,0.106762941313767,0.184990161530108,0.241518745079122,0.36849687880474,0.0373404718165152,0.19471741046977,0.484971224049748,0.0743550121072902,0.224822814559941,0.0939828717511317
0.263331279563339,0.106125242065478,0.184557103879772,0.239405515232952,0.367695940300377,0.0370919314293298,0.194272903951342,0.484378392617636,0.0741592409768537,0.224083985727639,0.0937136174248628
0.262600668036628,0.105493206794788,0.184126404321694,0.237312619725286,0.366898645067914,0.0368458787841404,0.193830783052321,0.483787764586967,0.0739646547157559,0.223349567441327,0.0934460320509092
0.261874007848104,0.104866770152235,0.183698042565532,0.235239889854591,0.366104967711075,0.0366022808960632,0.19339102746124,0.4831993254413,0.0737712420963521,0.222619522002939,0.093180099719872
0.261151267365294,0.104245867696777,0.183271998560198,0.233187156879937,0.365314883073231,0.0363611053212701,0.192953617104151,0.482613060804616,0.0735789920357438,0.221893812129856,0.092915804726935
0.260432415290021,0.103630435881355,0.182848252490264,0.231154252081122,0.364528366234542,0.0361223201464725,0.192518532141085,0.48202895643951,0.0733878935934197,0.221172400949354,0.0926531315685551
0.259717420654025,0.103020412038711,0.18242678477245,0.229141006816587,0.36374539250913,0.0358858939786394,0.192085752962578,0.481446998245412,0.0731979359689442,0.220455251993124,0.0923920649392177
0.259006252814656,0.102415734367449,0.182007576052158,0.22714725257918,0.362965937442302,0.0356517959349451,0.191655260186265,0.480867172256834,0.0730091084996891,0.219742329191894,0.0921325897282553
0.258298881450631,0.101816341918339,0.18159060720008,0.225172821049815,0.362189976807806,0.0354199956329404,0.191227034653527,0.480289464641644,0.0728214006586126,0.219033596870122,0.0918746910167276
0.257595276557856,0.101222174580857,0.181175859308863,0.223217544149068,0.361417486605132,0.0351904631809415,0.190801057426202,0.479713861699376,0.0726348020520784,0.218329019740775,0.0916183540743611
0.256895408445315,0.100633173069961,0.180763313689837,0.221281254086785,0.360648443056847,0.0349631691686308,0.190377309783358,0.479140349859554,0.0724493024177196,0.217628562900192,0.0913635643565482
0.256199247731021,0.100049278913087,0.180352951869793,0.219363783409723,0.359882822605974,0.0347380846578661,0.189955773218118,0.478568915680056,0.0722648916223428,0.216932191823023,0.091110307501404
0.255506765338029,0.0994704344373832,0.179944755587833,0.217464965047291,0.359120601913399,0.0345151811736901,0.189536429434542,0.477999545845492,0.072081559659873,0.216239872357246,0.090858569326878
0.254817932490511,0.0988965827571492,0.179538706792262,0.215584632355432,0.358361757855328,0.0342944306955385,0.189119260344568,0.477432227165617,0.0718992966493373,0.215551570719261,0.0906083358279227
0.254132720709893,0.0983276677615049,0.179134787637542,0.213722619158694,0.357606267520767,0.0340758056486391,0.188704248065007,0.476866946573764,0.0717180928328886,0.214867253489063,0.090359593173714
0.253451101811047,0.097763634102263,0.178732980481301,0.211878759790544,0.356854108209046,0.0338592788955989,0.188291374914581,0.476303691125305,0.0715379385738655,0.214186887605479,0.0901123277049252
0.252773047898542,0.0972044271820154,0.178333267881389,0.210052889131959,0.356105257427379,0.0336448237281738,0.18788062341103,0.475742447996127,0.0713588243548901,0.21351044036149,0.0898665259310526
0.252098531362956,0.0966499931424214,0.177935632592994,0.208244842648352,0.355359692888449,0.0334324138592165,0.187471976268251,0.475183204481148,0.0711807407760017,0.212837879399618,0.0896221745277903
0.25142752487724,0.0961002788527001,0.177540057565798,0.206454456424868,0.354617392508037,0.0332220234147988,0.187065416393504,0.474625947992841,0.0710036785528253,0.212169172707379,0.0893792603344548
0.250760001393137,0.0955552318983168,0.177146525941193,0.204681567200109,0.353878334402678,0.0330136269265032,0.186660926884649,0.474070666059786,0.0708276285147755,0.211504288612816,0.0891377703514582
0.250095934137656,0.0950148005698674,0.17675502104954,0.20292601239831,0.353142496887357,0.0328071993238804,0.186258491027451,0.47351734632525,0.0706525816032932,0.21084319578009,0.088897691737827
0.2494352966096,0.09447893385215,0.176365526407475,0.201187630160031,0.352409858473226,0.0326027159270684,0.185858092292912,0.47296597654578,0.0704785288701156,0.210185863205141,0.0886590118087682
0.248778062576146,0.0939475814134259,0.175978025715262,0.199466259371395,0.351680397865362,0.0324001524395688,0.185459714334661,0.47241654458982,0.0703054614755791,0.209532260211416,0.0884217180332796
0.248124206069475,0.0934206935948627,0.175592502854196,0.197761739691911,0.350954093960555,0.0321994849411781,0.185063340986384,0.471869038436355,0.0701333706869527,0.20888235644566,0.0881857980318047
0.247473701383452,0.0928982214001593,0.175208941884048,0.19607391158094,0.350230925845121,0.0320006898810685,0.184668956259303,0.471323446173569,0.0699622478768032,0.208236121873767,0.0879512395739303
0.246826523070358,0.0923801164853461,0.174827327040545,0.19440261632282,0.349510872792753,0.0318037440710147,0.184276544339686,0.470779755997525,0.06979208452139,0.207593526776703,0.0877180305761259
0.246182645937667,0.0918663311487618,0.174447642732912,0.192747696050709,0.348793914262393,0.0316086246787654,0.183886089586418,0.470237956210868,0.0696228721990895,0.206954541746477,0.0874861590995254
0.245542045044875,0.0913568183211971,0.174069873541438,0.191108993769175,0.348080029896143,0.0314153092215533,0.183497576528593,0.469698035221542,0.0694546025888492,0.206319137682181,0.0872556133477482
0.244904695700374,0.090851531556211,0.173694004215092,0.189486353375575,0.347369199517197,0.0312237755597416,0.183110989863162,0.469159981541533,0.0692872674686689,0.205687285786088,0.0870263816647605
0.24427057345837,0.0903504250206068,0.173320019669177,0.187879619680252,0.346661403127802,0.0310340018906041,0.182726314452614,0.468623783785625,0.0691208587141104,0.205058957559804,0.086798452532774
0.243639654115852,0.0898534534850733,0.172947904983026,0.186288638425603,0.345956620907254,0.0308459667422354,0.182343535322694,0.468089430670177,0.068955368296834,0.204434124800482,0.0865718145701847
0.243011913709597,0.0893605723149827,0.172577645397735,0.184713256304031,0.345254833209911,0.030659648967587,0.181962637660164,0.467556911011922,0.0687907882831616,0.203812759597088,0.0863464565295464
0.242387328513228,0.0888717374613465,0.172209226313932,0.183153320974841,0.344556020563238,0.030475027738629,0.1815836068106,0.467026213726774,0.0686271108326661,0.203194834326726,0.0861223672955822
0.241765875034312,0.0883869054519205,0.171842633289587,0.181608681080087,0.343860163665883,0.0302920825406311,0.181206428276224,0.466497327828666,0.0684643281967851,0.202580321651014,0.0858995358832299
0.241147530011494,0.0879060333824653,0.171477852037854,0.180079186259423,0.34316724338577,0.0301107931665634,0.18083108771377,0.465970242428391,0.068302432717461,0.201969194512516,0.0856779514357244
0.240532270411684,0.0874290789081498,0.171114868424958,0.178564687163994,0.342477240758223,0.0299311397116111,0.180457570932394,0.465444946732471,0.0681414168258043,0.20136142613122,0.0854576032227118
0.239920073427276,0.0869560002351018,0.170753668468105,0.17706503546937,0.341790136984117,0.0297531025678039,0.180085863891608,0.464921430042041,0.0679812730407809,0.200756990001081,0.0852384806383985
