"Coptoborus pseudotenuis","Sampsonius dampfi","Ambrosiodmus tachygraphus","Xyleborus obesus","Xyleborus affinis","mutillatus","Xyleborus germanus","Xyleborus glabratus","Xyleborus xylographus","Xyleborus ferrugineus","Euwallacea fornicatus"
0.351893624583846,0.196381435202191,0.137365871817259,0.0662863987805653,0.835213754853415,0.178708420419291,0.469217123634622,0.665346811084531,0.169286206599358,0.547877122426306,0.418011275215047
0.348925533630443,0.193953609002902,0.135979425794397,0.065879795196957,0.83406030447064,0.177832248511924,0.467872893271865,0.661061455790444,0.166787088011661,0.546600517462211,0.416625444978821
0.345987847338586,0.191563841000497,0.134613480526835,0.0654780704490952,0.832907780565888,0.176964977743003,0.466537659473177,0.656776995200379,0.164333151974919,0.545331410589337,0.415249717539301
0.343080285411854,0.189211471503733,0.13326764878245,0.0650811377507841,0.831756198511953,0.176106471024431,0.465211324594864,0.652494120934506,0.1619235127864,0.544069727071598,0.413883977213801
0.34020256717236,0.186895851281858,0.131941551951757,0.0646889123557587,0.830605573422325,0.175256594094681,0.463893792487768,0.648213514891822,0.159557300400558,0.54281539325966,0.412528110144943
0.337354411723035,0.184616341515002,0.130634819835587,0.0643013114982168,0.829455920155162,0.174415215445854,0.462584968467336,0.643935848998843,0.157233660349079,0.541568336569725,0.41118200426365
0.334535538102224,0.182372313735865,0.129347090438131,0.0639182543354157,0.828307253317201,0.173582206252992,0.46128475928443,0.639661784973189,0.154951753644986,0.540328485462831,0.409845549253065
0.331745665430858,0.180163149763429,0.128078009765227,0.0635396618922519,0.827159587267576,0.172757440305564,0.459993073096874,0.635391974101987,0.152710756672266,0.539095769424673,0.408518636513364
0.328984513052461,0.177988241629369,0.126827231627764,0.0631654570077435,0.826012936121585,0.171940793941062,0.458709819441691,0.631127057034976,0.15050986106229,0.537870118945917,0.407201159127442
0.326251800666242,0.175846991497781,0.125594417450106,0.0627955642833397,0.82486731375437,0.171132145980608,0.457434909208035,0.626867663592166,0.148348273558306,0.536651465502988,0.405893011827432
0.32354724845352,0.17373881157883,0.124379236083398,0.0624299100329849,0.823722733804532,0.170331377666526,0.456168254610776,0.622614412585919,0.146225215869138,0.535439741539336,0.404594090962055
0.320870577197725,0.171663124036883,0.123181363623653,0.0620684222348694,0.822579209677692,0.169538372601786,0.454909769164738,0.618367911657255,0.144139924513187,0.534234880447145,0.403304294464754
0.318221508398201,0.169619360893638,0.122000483234504,0.0617110304847994,0.821436754549966,0.16875301669127,0.45365936765955,0.614128757126213,0.142091650653751,0.533036816549485,0.40202352182261
0.315599764378046,0.16760696392676,0.120836284974509,0.0613576659511245,0.820295381371394,0.167975198084796,0.452416966135116,0.609897533856038,0.140079659926613,0.531845485082892,0.400751674045995
0.313005068386204,0.165625384564461,0.119688465628893,0.0610082613311611,0.819155102869298,0.167204807121824,0.451182481857659,0.605674815130977,0.13810323226077,0.530660822180361,0.399488653638963
0.310437144694027,0.16367408377649,0.118556728545635,0.0606627508090557,0.818015931551583,0.166441736277803,0.449955833296348,0.601461162547457,0.136161661693148,0.529482764854736,0.398234364570344
0.307895718686511,0.161752531961913,0.117440783475768,0.0603210700150311,0.816877879709974,0.165685880112098,0.448736940100474,0.597257125918359,0.134254256178051,0.528311250982498,0.396988712245521
0.305380516948421,0.159860208834074,0.116340346417811,0.0599831559859649,0.815740959423204,0.164937135217431,0.447525723077168,0.593063243190158,0.132380337392079,0.527146219287928,0.395751603478886
0.302891267345485,0.157996603303093,0.115255139466219,0.0596489471272485,0.814605182560141,0.164195400170803,0.44632210416964,0.588880040372621,0.130539240535161,0.525987609327636,0.394522946466928
0.300427699100857,0.156161213356233,0.114184890663749,0.0593183831758784,0.813470560782854,0.16346057548583,0.445126006435926,0.584708031480789,0.128730314128335,0.524835361475454,0.393302650761968
0.297989542867035,0.154353545936442,0.113129333857642,0.0589914051647344,0.812337105549638,0.162732563566461,0.443937354028139,0.58054771848894,0.126952919808837,0.523689416907673,0.392090627246492
0.295576530793414,0.152573116819362,0.112088208559532,0.0586679553879998,0.811204828117978,0.162011268662015,0.442756072172183,0.576399591296222,0.125206432123041,0.522549717588615,0.390886788108093
0.29318839658963,0.150819450489083,0.111061259808978,0.0583479773676814,0.810073739547458,0.161296596823505,0.441582087147953,0.572264127703639,0.123490238317722,0.521416206256541,0.389691046814981
0.290824875584904,0.149092080012873,0.110048238040529,0.0580314158211895,0.808943850702636,0.160588455861206,0.440415326269978,0.568141793402076,0.12180373813012,0.520288826409869,0.388503318092064
0.288485704783498,0.147390546915143,0.109048898954227,0.0577182166299374,0.80781517225585,0.159886755303414,0.439255717868509,0.564033041971018,0.120146343577196,0.519167522293715,0.387323517897575
0.286170622916476,0.145714401050841,0.10806300338947,0.0574083268089245,0.806687714689992,0.159191406356372,0.438103191271035,0.559938314887645,0.118517478744492,0.51805223888672,0.38615156340023
0.283879370489919,0.144063200478494,0.10709031720213,0.0571016944772676,0.805561488301225,0.158502321865315,0.436957676784222,0.555858041545954,0.116916579574921,0.516942921888187,0.384987372956903
0.281611689829719,0.142436511333067,0.106130611144855,0.0567982688296445,0.804436503201662,0.157819416276599,0.43581910567625,0.551792639285566,0.115343093657843,0.515839517705492,0.383830866090815
0.279367325123128,0.140833907698836,0.105183660750469,0.0564980001086188,0.803312769321993,0.157142605600886,0.434687410159556,0.547742513429881,0.113796480018698,0.514741973441779,0.382681963470201
0.27714602245717,0.139254971482406,0.104249246218374,0.0562008395778134,0.802190296414074,0.156471807377332,0.43356252337395,0.54370805733323,0.112276208909482,0.513650236883922,0.381540586887463
0.27494752985406,0.137699292286045,0.103327152303904,0.0559067394959029,0.801069094053471,0.155806940638778,0.432444379370119,0.539689652436673,0.110781761600321,0.512564256490754,0.38040665923879
0.272771597303774,0.136166467281456,0.102417168210519,0.055615653091396,0.799949171641961,0.15514792587787,0.431332913093481,0.5356876683321,0.109312630172344,0.51148398138155,0.37928010450422
0.270617976793863,0.134656101084116,0.101519087484791,0.0553275345381792,0.798830538409994,0.154494685014123,0.430228060368407,0.53170246283429,0.107868317312096,0.51040936132476,0.378160847728154
0.268486422336662,0.133167805628302,0.100632707914089,0.0550423389317972,0.797713203419114,0.153847141361858,0.429129757882781,0.527734382060575,0.10644833610765,0.509340346726983,0.377048815000296
0.266376689993981,0.131701200042893,0.0997578314269031,0.0547600222664416,0.796597175564341,0.153205219599017,0.428037943172898,0.52378376051777,0.105052209846592,0.508276888622182,0.375943933437006
0.264288537899419,0.130255910528067,0.0988942639957321,0.0544805414126253,0.795482463576513,0.152568845736806,0.426952554608689,0.519850921196022,0.103679471816042,0.507218938661126,0.374846131163067
0.262221726278381,0.128831570232956,0.0980418155424647,0.0542038540955183,0.794369076024595,0.151937947090158,0.425873531379269,0.515936175669247,0.10232966510483,0.506166449101055,0.373755337293843
0.260176017465924,0.127427819134362,0.0972002998461914,0.0539299188739219,0.793257021317942,0.15131245224897,0.42480081347879,0.512039824201802,0.101002342407958,0.505119372795568,0.372671481917828
0.258151175922511,0.126044303916583,0.096369534453379,0.0536586951198604,0.792146307708539,0.150692291050109,0.423734341692601,0.508162155861087,0.0996970658334538,0.504077663184719,0.371594496079569
0.256146968247787,0.124680677852433,0.0955493405903453,0.0533901429987675,0.791036943293192,0.150077394550155,0.422674057583701,0.504303448635714,0.0984134067117049,0.503041274285328,0.370524311762951
0.254163163192465,0.123336600685504,0.0947395430779727,0.0531242234502498,0.789928936015697,0.14946769499886,0.421619903479479,0.50046396955895,0.0971509454073622,0.502010160681483,0.369460861874853
0.252199531668401,0.122011738513726,0.0939399702485999,0.0528608981694051,0.788822293668962,0.148863125813293,0.42057182245874,0.496643974837105,0.0959092711338811,0.50098427751525,0.368404080229135
0.250255846756958,0.120705763674271,0.0931504538650333,0.0526001295886797,0.787717023897107,0.148263621552666,0.419529758338993,0.492843709982545,0.0946879817707619,0.499963580477566,0.367353901530977
0.248331883715729,0.11941835462984,0.0923708290416191,0.0523418808602442,0.786613134197528,0.147669117893806,0.418493655664015,0.489063409951026,0.0934866836835411,0.498948025799329,0.366310261361543
0.246427419983713,0.118149195856375,0.0916009341673264,0.0520861158388729,0.785510631922923,0.147079551607264,0.41746345969167,0.485303299283071,0.0923049915465781,0.497937570242661,0.36527309616297
0.244542235185009,0.116897977732222,0.0908406108307784,0.0518327990653073,0.784409524283297,0.146494860534031,0.416439116381982,0.481563592249047,0.0911425281686699,0.496932171092353,0.364242343223673
0.242676111131096,0.115664396428773,0.0900897037471882,0.0515818957500915,0.783309818347927,0.145914983562852,0.415420572385455,0.477844492997709,0.0899989243215254,0.495931786147489,0.363217940663949
0.240828831821797,0.114448153802615,0.0893480606871409,0.0513333717578602,0.782211521047304,0.14533986060812,0.414407775031632,0.47414619570789,0.0888738185711148,0.494936373713228,0.362199827421893
0.239000183444956,0.113248957289202,0.0886155324071769,0.0510871935920672,0.781114639175039,0.144769432588321,0.41340067231789,0.470468884743081,0.0877668571119145,0.49394589259276,0.361187943239593
0.237189954374928,0.112066519798062,0.0878919725821246,0.0508433283801394,0.780019179389748,0.144203641405034,0.412399212898464,0.466812734808632,0.0866776936040503,0.49296030207942,0.360182228649616
0.235397935169928,0.110900559609561,0.0871772377391384,0.0506017438590415,0.7789251482169,0.143642429922448,0.411403346073694,0.463177911111312,0.0856059890133481,0.491979561948963,0.359182624961775
0.233623918568293,0.109750800273227,0.0864711871933929,0.0503624083612399,0.777832552050641,0.1430857419474,0.410413021779487,0.459564569520976,0.084551411454285,0.491003632451983,0.358189074250157
0.231867699483736,0.108616970507642,0.085773682985392,0.050125290801052,0.776741397155594,0.142533522209901,0.409428190577,0.455972856734102,0.0835136360358407,0.490032474306494,0.357201519340422
0.230129074999623,0.107498804101909,0.0850845898198473,0.0498903606613681,0.775651689668628,0.141985716344149,0.408448803642516,0.452402910438948,0.0824923447102313,0.489066048690645,0.356219903797364
0.228407844362347,0.106396039818689,0.0844037750060833,0.0496575879807358,0.774563435600599,0.141442270870016,0.407474812757539,0.448854859482109,0.0814872261245209,0.488104317235589,0.355244171912713
0.226703808973839,0.105308421298824,0.0837311083999309,0.0494269433407942,0.773476640838069,0.140903133174979,0.406506170299072,0.44532882403626,0.0804979754750869,0.487147242018485,0.354274268693187
0.225016772383261,0.104235696967518,0.083066462347067,0.049198397854046,0.772391311145002,0.140368251496502,0.4055428292301,0.441824915768849,0.0795242943649215,0.486194785555631,0.353310139848792
0.223346540277944,0.103177619942098,0.082409711627762,0.0489719231519601,0.771307452164426,0.139837574904845,0.40458474309025,0.438343238011559,0.0785658906637467,0.485246910795745,0.352351731781343
0.221692920473596,0.102133947941333,0.0817607334029964,0.0487474913733899,0.77022506942008,0.139311053286288,0.403631865986643,0.434883885930327,0.0776224783709139,0.484303581113359,0.351398991573222
0.220055722903846,0.101104443196306,0.0811194071619145,0.0485250751533025,0.769144168318031,0.138788637326762,0.402684152584924,0.43144694669573,0.0766937774810678,0.483364760302348,0.350451866976355
0.218434759609136,0.100088872362838,0.080485614670572,0.0483046476118046,0.768064754148273,0.13827027849588,0.401741558100463,0.428032499653563,0.0757795138525352,0.482430412569585,0.349510306401412
0.216829844725034,0.0990870064354443,0.0798592399219488,0.0480861823434587,0.766986832086292,0.137755929031335,0.400804038289732,0.424640616495421,0.0748794190784149,0.481500502528708,0.348574258907212
0.215240794469976,0.0980986206628133,0.0792401690871919,0.0478696534068809,0.765910407194625,0.137245541923692,0.399871549441845,0.421271361429142,0.0739932303603321,0.480574995194016,0.347643674190345
0.213667427132494,0.0971234944648013,0.0786282904680533,0.0476550353146093,0.764835484424382,0.136739070901524,0.398944048370269,0.417924791348913,0.0731206903848215,0.479653855974468,0.346718502574987
0.212109563057954,0.096161411350925,0.0780234944504952,0.0474423030232377,0.763762068616751,0.136236470416907,0.398021492404681,0.414600956004926,0.0722615472023089,0.478737050667809,0.345798695002925
0.210567024634841,0.0952121588403355,0.0774256734594256,0.047231431923804,0.762690164504485,0.13573769563126,0.397103839382996,0.411299898172409,0.0714155541086455,0.477824545454788,0.344884203023762
0.20903963628062,0.094275528383263,0.0768347219145417,0.0470223978324281,0.761619776713361,0.13524270240151,0.396191047643537,0.408021653819911,0.0705824695291675,0.476916306893506,0.343974978785324
0.207527224427214,0.0933513152839155,0.0762505361872453,0.0468151769811894,0.760550909763627,0.134751447266592,0.395283076017356,0.404766252276701,0.0697620569052339,0.476012301913846,0.343070975024246
0.206029617506104,0.0924393186248094,0.0756730145586041,0.0466097460092387,0.759483568071419,0.134263887434247,0.394379883820704,0.401533716399162,0.0689540845832074,0.475112497812023,0.342172145056735
0.204546645933107,0.0915393411925239,0.0751020571783334,0.0464060819541366,0.758417755950164,0.133779980768148,0.393481430847639,0.398324062736049,0.0681583257058394,0.474216862245227,0.341278442769518
0.203078142092844,0.0906511894048536,0.0745375660247674,0.0462041622434113,0.757353477611963,0.133299685775302,0.392587677362774,0.395137301692526,0.0673745581060171,0.473325363226366,0.340389822610958
0.201623940322917,0.0897746732393442,0.0739794448657962,0.0460039646863307,0.756290737168951,0.132822961593759,0.391698584094162,0.391973437692846,0.0666025642028313,0.472437969118902,0.339506239582336
0.200183876897838,0.0889096061631947,0.0734275992207438,0.0458054674658809,0.755229538634642,0.132349767980592,0.390814112226314,0.3888324693416,0.0658421308999286,0.471554648631787,0.338627649229304
0.198757790012713,0.0880558050645041,0.07288193632316,0.0456086491309469,0.754169885925254,0.131880065300161,0.389934223393343,0.385714389583432,0.0650930494861038,0.470675370814485,0.337754007633497
0.197345519766718,0.0872130901848424,0.0723423650845037,0.045413488588687,0.753111782861012,0.131413814512634,0.389058879672241,0.382619185861127,0.0643551155380903,0.469800105052088,0.336885271404297
0.195946908146377,0.0863812850531337,0.0718087960586954,0.0452199650970985,0.75205523316744,0.130950977162776,0.388188043576273,0.379546840272008,0.0636281288255135,0.468928821060515,0.336021397670762
0.194561799008673,0.0855602164208221,0.0712811414075121,0.0450280582577663,0.751000240476629,0.13049151536899,0.387321678048499,0.376497329722556,0.0629118932179595,0.468061488881805,0.335162344073695
0.193190038064002,0.084749714198308,0.0707593148668087,0.0448377480087913,0.74994680832849,0.1300353918126,0.386459746455414,0.373470626081183,0.0622062165941253,0.467198078879485,0.334308068757869
0.191831472858985,0.083949611392631,0.0702432317135374,0.0446490146178916,0.748894940171988,0.129582569727382,0.385602212580694,0.370466696329093,0.061510910753003,0.466338561734027,0.333458530364387
0.190485952759178,0.0831597440463837,0.0697328087335506,0.0444618386756735,0.747844639366364,0.12913301288932,0.384749040619072,0.367485502709191,0.0608257913270658,0.465482908438381,0.332613688023195
0.189153328931656,0.0823799511778291,0.0692279641901628,0.0442762010890656,0.746795909182333,0.128686685606599,0.383900195170313,0.364527002872945,0.060150677697408,0.464631090293592,0.331773501345719
0.187833454327537,0.0816100747222111,0.0687286177934537,0.0440920830749126,0.745748752803272,0.128243552709809,0.383055641233301,0.361591150025203,0.0594853929108063,0.463783078904486,0.33093793041765
0.186526183664412,0.0808499594742298,0.0682346906702924,0.0439094661537243,0.744703173326386,0.12780357954238,0.382215344200233,0.358677893066874,0.0588297635986583,0.462938846175443,0.330106935791851
0.185231373408726,0.0800994530316674,0.0677461053350645,0.0437283321435745,0.743659173763867,0.127366731951209,0.381379269850918,0.355787176735459,0.0581836198977625,0.46209836430623,0.329280478481399
0.183948881758122,0.0793584057401409,0.0672627856610846,0.0435486631541467,0.742616757044026,0.126932976277512,0.380547384347175,0.352918941743399,0.0575467953729001,0.461261605787921,0.32845851995275
0.182678568623739,0.0786266706389664,0.0667846568526753,0.0433704415809215,0.741575926012418,0.126502279347858,0.379719654227335,0.350073124914184,0.0569191269411816,0.460428543398875,0.32764102211903
0.181420295612502,0.0779041034081099,0.0663116454178958,0.0431936500995031,0.74053668343295,0.12607460846541,0.378896046400833,0.347249659316223,0.0563004547981187,0.45959915020079,0.326827947333446
0.180173926009396,0.077190562316209,0.0658436791419047,0.0430182716600795,0.73949903198897,0.125649931401353,0.378076528142906,0.344448474394424,0.0556906223453886,0.458773399534826,0.326019258382816
0.178939324759751,0.0764859081696461,0.0653806870609392,0.0428442894820136,0.738462974284351,0.125228216386502,0.377261067089376,0.341669496099495,0.0550894761202494,0.45795126501779,0.325214918481212
0.177716358451533,0.0757900042626514,0.0649225994368954,0.0426716870485622,0.737428512844547,0.124809432103098,0.376449631231527,0.338912647014921,0.0544968657265758,0.457132720538387,0.324414891263721
0.176504895297659,0.0751027163284184,0.0644693477324957,0.0425004481017178,0.736395650117647,0.124393547676773,0.375642188911072,0.336177846481609,0.0539126437674744,0.45631774025354,0.323619140780313
0.175304805118347,0.0744239124912135,0.0640208645870253,0.0423305566371708,0.735364388475408,0.123980532668696,0.374838708815211,0.333465010720213,0.0533366657794494,0.455506298584764,0.322827631489822
0.174115959323502,0.0737534632194599,0.0635770837926278,0.0421619968993898,0.734334730214277,0.123570357067872,0.374039159971767,0.330774052951096,0.0527687901680797,0.454698370214607,0.322040328254028
0.172938230895158,0.0730912412797775,0.0631379402711403,0.0419947533768147,0.7333066775564,0.123162991283619,0.373243511744413,0.328104883511956,0.0522088781451773,0.453893930083152,0.321257196331848
0.171771494369963,0.0724371216919613,0.0627033700514595,0.0418288107971613,0.732280232650613,0.122758406138193,0.37245173382798,0.325457409973094,0.0516567936673916,0.45309295338457,0.320478201373625
0.170615625821747,0.0717909816848801,0.0622733102474225,0.0416641541228333,0.731255397573429,0.122356572859576,0.371663796243843,0.322831537250337,0.0511124033762282,0.452295415563742,0.319703309415522
0.169470502844138,0.0711527006532764,0.0618476990361891,0.0415007685464398,0.73023217433,0.121957463074408,0.37087966933539,0.320227167715608,0.0505755765394501,0.451501292312924,0.31893248687401
0.168336004533278,0.0705221601154523,0.061426475637115,0.0413386394864151,0.729210564855079,0.121561048801076,0.370099323763563,0.317644201305165,0.0500461849938304,0.45071055956848,0.31816570054045
0.167212011470602,0.0698992436718213,0.0610095802911019,0.0411777525827372,0.728190571013957,0.121167302442934,0.369322730502483,0.315082535625494,0.0495241030892247,0.44992319350766,0.317402917575775
0.166098405705717,0.0692838369643124,0.060596954240413,0.0410180936927444,0.727172194603398,0.12077619678168,0.368549860835139,0.312542066056896,0.0490092076339337,0.449139170545436,0.316644105505259
0.164995070739374,0.0686758276366048,0.0601885397089426,0.0408596488870449,0.726155437352559,0.120387704970851,0.367780686349161,0.310022685854742,0.0485013778413267,0.448358467331386,0.315889232213377
0.163901891506534,0.0680751052951832,0.0597842798829281,0.0407024044455196,0.72514030092389,0.120001800529473,0.367015178932654,0.307524286248453,0.0480004952776972,0.447581060746633,0.315138265938755
0.162818754359544,0.0674815614711898,0.0593841188920937,0.0405463468534135,0.724126786914037,0.119618457335822,0.366253310770108,0.305046756538183,0.0475064438113205,0.446806927900834,0.314391175269205
0.161745547051415,0.0668950895830632,0.0589880017912143,0.0403914627975143,0.72311489685472,0.119237649621326,0.365495054338376,0.302589984189244,0.047019109562687,0.446036046129212,0.313647929136845
0.160682158719214,0.0663155848999458,0.0585958745420913,0.0402377391624168,0.722104632213606,0.118859351964584,0.364740382402718,0.300153854924284,0.046538380855885,0.445268392989641,0.312908496813301
0.159628479867575,0.0657429445058425,0.0582076839959263,0.0400851630268683,0.721095994395169,0.118483539285513,0.363989268012909,0.297738252813241,0.046064148171102,0.444503946259781,0.312172847904992
0.158584402352327,0.0651770672645197,0.0578233778760874,0.0399337216601966,0.720088984741543,0.118110186839604,0.363241684499418,0.295343060361092,0.045596304098224,0.44374268393425,0.311440952348494
0.157549819364238,0.0646178537851246,0.0574429047612552,0.0397834025188149,0.719083604533354,0.117739270212304,0.362497605469638,0.292968158593418,0.0451347432915029,0.442984584221851,0.310712780405982
0.156524625412898,0.0640652063885144,0.0570662140689401,0.0396341932428041,0.718079854990555,0.117370765313507,0.361757004804195,0.290613427139822,0.0446793624252686,0.442229625542835,0.309988302660748
0.155508716310717,0.0635190290742772,0.0566932560393625,0.0394860816525692,0.717077737273238,0.117004648372151,0.361019856653303,0.2882787443152,0.044230060150661,0.441477786526216,0.309267490012797
0.154501989157061,0.0629792274884328,0.0563239817196859,0.0393390557455689,0.71607725248244,0.11664089593093,0.360286135433183,0.285963987198916,0.043786737053358,0.440729046007117,0.308550313674509
0.15350434232252,0.0624457088917985,0.0559583429485949,0.0391931036931153,0.715078401660945,0.116279484841109,0.359555815822545,0.283669031711892,0.0433492956122769,0.439983383024174,0.307836745166385
0.152515675433307,0.0619183821290064,0.0555962923412103,0.0390482138372434,0.714081185794062,0.115920392257439,0.358828872759123,0.28139375269165,0.042917640159224,0.439240776816966,0.307126756312852
0.151535889355801,0.0613971575981578,0.0552377832743316,0.0389043746876476,0.713085605810408,0.115563595633176,0.358105281436265,0.279138023965324,0.0424916768394719,0.43850120682349,0.306420319238144
0.15056488618122,0.0608819472211019,0.054882769872,0.0387615749186838,0.712091662582672,0.115209072715197,0.357385017299581,0.276901718420681,0.0420713135732424,0.437764652677685,0.305717406362249
0.149602569210445,0.060372664414327,0.0545312069913747,0.0386198033664354,0.711099356928368,0.114856801539209,0.356668056043647,0.274684708075174,0.0416564600180723,0.437031094206975,0.305017990396924
0.148648842938975,0.0598692240604496,0.054183050208913,0.0384790490258422,0.710108689610587,0.114506760425059,0.355954373608752,0.272486864143063,0.041247027532043,0.436300511429873,0.304322044341771
0.147703613042027,0.0593715424802889,0.0538382558068491,0.0383393010478897,0.70911966133873,0.11415892797213,0.355243946177712,0.270308057100623,0.0408429291378511,0.435572884553604,0.303629541480385
0.146766786359791,0.0588795374055167,0.053496780759963,0.0382005487368582,0.708132272769238,0.113813283054825,0.354536750172723,0.268148156749485,0.0404440794877028,0.434848193971772,0.302940455376555
0.14583827088281,0.0583931279518673,0.0531585827226326,0.0380627815476293,0.707146524506312,0.113469804818142,0.353832762252266,0.266007032278129,0.0400503948290094,0.434126420262067,0.302254759870535
0.144917975737526,0.0579122345928991,0.0528236200161641,0.0379259890830493,0.706162417102621,0.113128472673338,0.353131959308067,0.263884552321566,0.0396617929708675,0.433407544183997,0.301572429075372
0.144005811171956,0.057436779134292,0.0524918516163899,0.0377901610913478,0.70517995106,0.112789266293666,0.352434318462102,0.261780585019241,0.0392781932513039,0.432691546676667,0.300893437373292
0.143101688541525,0.0569666846886745,0.0521632371415336,0.03765528746361,0.704199126830149,0.112452165610204,0.351739817063642,0.259694998071183,0.0388995165052672,0.431978408856579,0.300217759412147
0.142205520295039,0.0565018756509642,0.0518377368403289,0.0375213582313009,0.703219944815308,0.112117150807759,0.351048432686359,0.257627658792446,0.038525685033348,0.431268112015477,0.299545370101914
0.141317219960814,0.0560422776742147,0.0515153115803931,0.037388363563842,0.702242405368938,0.111784202320848,0.350360143125462,0.255578434165859,0.0381566225712107,0.430560637618216,0.29887624461126
0.140436702132944,0.055587817645956,0.0511959228368446,0.0372562937662367,0.701266508796384,0.111453300829761,0.349674926394892,0.253547190893124,0.0377922542597211,0.429855967300669,0.29821035836415
0.139563882457718,0.0551384236650181,0.050879532681159,0.0371251392767453,0.700292255355535,0.11112442725669,0.348992760724548,0.251533795444298,0.0374325066157494,0.429154082867663,0.297547687036518
0.138698677620193,0.0546940250188291,0.0505661037702616,0.0369948906646072,0.699319645257468,0.110797562761943,0.348313624557564,0.249538114105679,0.0370773075036377,0.428454966290947,0.296888206552984
0.137841005330903,0.0542545521611759,0.0502555993358464,0.0368655386278102,0.6983486786671,0.110472688740215,0.347637496547626,0.247560013026148,0.0367265861073119,0.427758599707188,0.296231893083629
0.136990784312724,0.0538199366904176,0.0499479831739194,0.0367370739909042,0.697379355703808,0.110149786816939,0.346964355556331,0.245599358261971,0.0363802729030245,0.427064965415998,0.295578723040816
0.136147934287881,0.0533901113281448,0.0496432196345594,0.0366094877028602,0.696411676442067,0.109828838844705,0.346294180650585,0.243656015820124,0.0360382996327136,0.426374045877998,0.294928673076064
0.135312375965106,0.0529650098982712,0.0493412736118921,0.036482770834972,0.695445640912059,0.10950982689974,0.345626951100044,0.241729851700146,0.0357005992779617,0.425685823712893,0.294281720076972
0.134484031026938,0.0525445673065511,0.0490421105342709,0.0363569145788006,0.69448124910029,0.109192733278457,0.344962646374587,0.239820731934566,0.0353671060345419,0.425000281697596,0.293637841164184
0.133662822117174,0.0521287195205135,0.0487456963546626,0.0362319102441591,0.693518500950184,0.108877540494071,0.344301246141839,0.237928522627931,0.0350377552875364,0.424317402764365,0.292997013688413
0.132848672828459,0.0517174035498017,0.0484519975412305,0.0361077492571389,0.692557396362688,0.10856423127327,0.343642730264723,0.236053089994473,0.0347124835870132,0.423637169998972,0.292359215227498
0.132041507690027,0.051310557426914,0.0481609810681108,0.0359844231581747,0.691597935196852,0.108252788552952,0.342987078799049,0.234194300394428,0.0343912286242499,0.422959566638902,0.291724423583521
0.131241252155583,0.0509081201883315,0.0478726144063798,0.0358619236001479,0.690640117270411,0.107943195477025,0.342334271991145,0.23235202036906,0.0340739292084884,0.422284576071575,0.291092616779954
0.130447832591329,0.0505100318560294,0.0475868655152045,0.0357402423465278,0.689683942360363,0.107635435393257,0.341684290275522,0.230526116674399,0.0337605252442107,0.421612181832593,0.29046377305886
0.129661176264132,0.0501162334193618,0.0473037028331752,0.0356193712695496,0.688729410203528,0.107329491850193,0.341037114272569,0.228716456313746,0.0334509577089215,0.420942367604013,0.289837870878135
0.128881211329837,0.0497266668173106,0.047023095269814,0.0354993023484279,0.687776520497111,0.10702534859412,0.340392724786287,0.226922906568946,0.0331451686314264,0.420275117212651,0.28921488890879
0.128107866821714,0.049341274921094,0.0467450121972562,0.0353800276676055,0.686825272899255,0.106722989566091,0.339751102802059,0.225145335030485,0.032843101070594,0.419610414628398,0.288594806032275
0.127341072639057,0.0489600015171237,0.0464694234421003,0.0352615394150364,0.685875667029586,0.106422398899004,0.33911222948445,0.22338360962643,0.0325446990945902,0.418948243962576,0.287977601337847
0.126580759535906,0.0485827912903054,0.0461962992774223,0.0351438298805025,0.684927702469748,0.10612356091473,0.338476086175037,0.221637598650223,0.0322499077605725,0.418288589466302,0.287363254119975
0.125826859109924,0.0482095898076746,0.0459256104149523,0.0350268914539624,0.68398137876394,0.105826460121295,0.337842654390277,0.219907170787394,0.031958673094836,0.417631435528887,0.286751743875781
0.125079303791401,0.0478403435023601,0.0456573279974072,0.0349107166239328,0.683036695419439,0.105531081210112,0.337211915819405,0.218192195141186,0.0316709420733972,0.416976766676252,0.286143050302531
0.124338026832397,0.0474749996578697,0.0453914235909783,0.0347952979759008,0.682093651907121,0.105237409053264,0.336583852322359,0.216492541257141,0.0313866626030077,0.416324567569368,0.28553715329515
0.123602962296019,0.0471135063926886,0.0451278691779679,0.0346806281907671,0.681152247661971,0.104945428700829,0.33595844592774,0.214808079146654,0.0311057835025856,0.41567482300272,0.284934032943784
0.122874045045837,0.0467558126451875,0.0448666371495756,0.0345667000433183,0.680212482083592,0.104655125378263,0.335335678830802,0.213138679309553,0.0308282544850576,0.415027517902788,0.284333669531397
0.122151210735423,0.0464018681588298,0.0446077002988248,0.0344535064007295,0.679274354536702,0.10436648448382,0.334715533391464,0.21148421275569,0.0305540261395982,0.414382637326555,0.283736043531397
0.121434395798037,0.0460516234676748,0.0443510318136332,0.0343410402210947,0.678337864351635,0.10407949158602,0.334097992132364,0.20984455102561,0.0302830499142604,0.413740166460033,0.28314113560531
0.120723537436429,0.0457050298821688,0.0440966052700178,0.0342292945519852,0.677403010824821,0.103794132421166,0.33348303773693,0.208219566210286,0.0300152780989857,0.413100090616808,0.282548926600474
0.120018573612779,0.0453620394752185,0.0438443946254362,0.0341182625290353,0.676469793219272,0.103510392890899,0.332870653047482,0.206609130969975,0.0297506638089868,0.41246239523661,0.28195939754778
