"Xylosandrus compactus","Xyleborus affinis","Xyleborus glabratus","Xylosandrus crassiusculus","Ambrosiodmus obliquus","Coptoborus pseudotenuis","Xyleborus germanus","Sampsonius dampfi","Euwallacea validus","Xyleborinus saxeseni","Xyleborus obesus","mutillatus","Xyleborus ferrugineus","Ambrosiodmus tachygraphus","Euwallacea fornicatus","Xyleborus posticus","Xylosandrus morigerus","Xyleborus xylographus","Xyleborus seriatus","Ambrosiodmus rubricollis"
0.195096056673151,0.398628323925003,0.466108886951181,0.448130384432017,0.0497666101515028,0.156559286796216,0.242948943330781,0.0524401241769002,0.254013110320389,0.202558356249997,0.0364305577869847,0.114182313531656,0.314261038995655,0.0491424760505187,0.231393395851548,0.0800592530180713,0.356807514053451,0.0589358954875747,0.104589313108799,0.0898260065030402
0.194374702860505,0.398008366887593,0.461755540982535,0.447286757809893,0.0495151685583815,0.155244895967842,0.242274995624691,0.0519655990587768,0.252809159019785,0.201823445964282,0.0362172065518612,0.113568959520696,0.313461706746671,0.0487555915024922,0.230619450957797,0.0797260191678563,0.355722666412831,0.0581650707926182,0.104115984127015,0.089163991191034
0.193659376312248,0.397392187980307,0.457432222650745,0.44644813193735,0.0492663222477968,0.153946773412958,0.241606064812269,0.0514977443090875,0.251615665169749,0.201094607260253,0.036006236666407,0.112961873195123,0.312667924512526,0.0483737291179837,0.229851617132133,0.0793958985464119,0.35464532991382,0.0574079283070575,0.103647170446147,0.0885100319002318
0.19294999823016,0.396779745316035,0.453139204147615,0.44561445436651,0.0490200308839415,0.152664662039971,0.240942089216614,0.0510364339876592,0.250432498416762,0.20037176142206,0.0357976090734991,0.112360960615811,0.311879627850442,0.0479967987159182,0.229089817625849,0.0790688459846264,0.353575422068611,0.0566641667886884,0.103182806451482,0.0878639934621144
0.192246491219913,0.396170997686678,0.448876739298915,0.44478567345181,0.0487762549664436,0.151398309520779,0.240283008222794,0.0505815451168659,0.249259530503073,0.199654831126975,0.0355912855588245,0.111766129692995,0.311096753375183,0.0476247121722021,0.2283339770163,0.078744817200753,0.352512861640922,0.0559334927655297,0.102722827807333,0.0872257435748821
0.191548779259389,0.395565904548631,0.444645063940543,0.443961738333766,0.0485349558087853,0.150147468194507,0.23962876225429,0.050132957598729,0.248096635225816,0.198943740414127,0.0353872287283796,0.111177290141296,0.31031923873655,0.0472573833630644,0.227584021177696,0.0784237687784513,0.351457568621619,0.0552156203109973,0.102267171425807,0.0865951527304756
0.190856787667866,0.394964426008663,0.440444396299468,0.443142598923147,0.0482960955173899,0.148911894973162,0.238979292750088,0.0496905541346913,0.246943688397067,0.198238414654085,0.0351854019866843,0.110594353436046,0.309547022597466,0.0468947281102197,0.226839877252675,0.0781056581454838,0.350409464204932,0.0545102708260864,0.101815775436488,0.0859720941437521
0.190170443076037,0.394366522810157,0.436274937378739,0.442328205885542,0.0480596369713506,0.147691351249188,0.238334542142394,0.049254220147968,0.245800567804797,0.197538780519261,0.0349857695156843,0.110017232770865,0.308780044612629,0.0465366641277876,0.226101473624631,0.0777904435530429,0.349368470765225,0.0538171728283353,0.101368579157002,0.0853564436837424
0.189489673396841,0.393772156319721,0.432136871345796,0.44151851062632,0.0478255438027803,0.146485602804877,0.237694453834934,0.0488238437083793,0.244667153174712,0.196844765955115,0.0347882962543167,0.109445843016457,0.30801824540772,0.046183110970903,0.225368739890782,0.0774780840556885,0.348334511834325,0.0531360617473571,0.100925523064439,0.0847480798069207
0.188814407797087,0.393181288514142,0.428030365923428,0.440713465275961,0.0475937803777582,0.145294419723624,0.237058972181849,0.0483993154595786,0.243543326132949,0.196156300152127,0.0345929478787148,0.108880100680578,0.30726156655915,0.0458339899859569,0.224641606835946,0.0771685394918751,0.347307512079381,0.052466679726724,0.100486548767595,0.0841468834924223
0.188144576669822,0.392593881967684,0.423955572782687,0.439913022675745,0.0473643117778539,0.144117576302986,0.236428042467139,0.0479805285485861,0.242428970169608,0.195473313518523,0.0343996907830274,0.108319923869133,0.306509950574317,0.0454892242624079,0.223920006407,0.0768617704650455,0.346287397281238,0.0518087754320061,0.10005159898002,0.083552738179141
0.187480111607454,0.392009899839713,0.419912627937139,0.439117136363799,0.0471371037822077,0.14295485096951,0.23580161088466,0.0475673785575502,0.241323970603104,0.194795737653718,0.0342084920608342,0.107765232248386,0.305763340872384,0.0451487385861084,0.223203871688021,0.0765577383252759,0.345274094313327,0.0511621038647615,0.0996206174938301,0.0829655297046479
0.186820945375578,0.391429305862634,0.415901652137836,0.438325760561485,0.0469121228501476,0.141806026195319,0.235179624518643,0.0471597634376534,0.240228214545307,0.194123505322461,0.0340193194871309,0.107215947008214,0.305021681765529,0.0448124593940908,0.222493136876061,0.0762564051514504,0.344267531121029,0.0505264261822908,0.0991935491542634,0.082385146245871
0.18616701188749,0.390852064330148,0.411922751268453,0.437538850160116,0.0466893361043248,0.140670888416403,0.234562031324723,0.0467575834450885,0.239141590867468,0.193456550429668,0.0338321415008686,0.106671990826404,0.304284918440677,0.0444803147307623,0.221787737257552,0.0759577337339477,0.343267636701535,0.0499015095229654,0.0987703398349629,0.0818114782614769
0.185518246179384,0.390278140085801,0.407976016740007,0.436756360707998,0.0464687113143499,0.139549227952605,0.233948780111466,0.0463607410790327,0.238063990166886,0.192794807995903,0.0336469271880237,0.106133287833937,0.303552996941694,0.0441522342054572,0.221087609185329,0.0756616875578252,0.342274341084152,0.0492871268369546,0.0983509364139509,0.0812444184359012
0.184874584386181,0.38970749851182,0.404061525884676,0.43597824839778,0.046250216880911,0.138440838929253,0.233339820522372,0.0459691410215473,0.236995304734326,0.192138214133505,0.0334636462651833,0.105599763581234,0.302825864152022,0.0438281489512993,0.220392690056226,0.0753682307864795,0.341287575311072,0.0486830567221733,0.0979352867502782,0.0806838616249726
0.184235963718007,0.389140105518237,0.400179342348203,0.435204470054115,0.0460338218203595,0.137345519200435,0.232735103018345,0.0455826900793371,0.235935428522143,0.191486706023328,0.0332822690636242,0.105071345005337,0.302103467777748,0.043507991585329,0.21970291828926,0.0750773282457713,0.340307271418575,0.0480890832652839,0.0975233396613256,0.0801297048030807
0.183602322437261,0.388575927532282,0.396329516480431,0.434434983121606,0.0458194957497455,0.136263070273849,0.23213457886061,0.0452012971273044,0.23488425711312,0.190840221892087,0.0331027665138715,0.10454796039799,0.301385756331095,0.0431916961698488,0.219018233304357,0.0747889454085981,0.339333362418662,0.0475049958875872,0.0971150449007349,0.0795818470118361
0.182973599836288,0.388014931488043,0.392512085723529,0.433669745653046,0.0456072088722888,0.135193297237241,0.231538200094071,0.0448248730538343,0.23384168768997,0.190198700990283,0.0329251101307186,0.104029539374592,0.300672679114319,0.0428791981749463,0.218338575501625,0.0745030483798984,0.338365782281102,0.0469305891956471,0.0967103531369512,0.0790401893101773
0.182349736215621,0.387457084816379,0.388727074997498,0.432908716297933,0.0453969319632706,0.134136008686366,0.230945919531092,0.0444533307077527,0.232807619005525,0.189562083570693,0.0327492719986925,0.103516012844001,0.299964186204002,0.0425704344421542,0.217663886241147,0.0742196038820757,0.337404465915881,0.0463656628364922,0.0963092159323544,0.078504634725876
0.181730672862781,0.386902355435084,0.384974497082577,0.432151854291256,0.0451886363563312,0.133091016654469,0.230357690735683,0.0440865848468985,0.231781951353558,0.188930310867404,0.0325752247579494,0.103007312979148,0.299260228435727,0.0422653431492055,0.216994107823273,0.0739385792408277,0.336449349156048,0.0458100213572496,0.095911585722963,0.077975088208398
0.181116352031611,0.386350711739295,0.38125435299818,0.431399119442543,0.0449822939301604,0.132058136543232,0.229773468008094,0.0437245520882537,0.230764586540245,0.188303325075384,0.0324029415905859,0.102503373188451,0.298560757389132,0.0419638637758487,0.216329183469418,0.0736599423713658,0.335500368740944,0.0452634740690648,0.0955174157986901,0.0774514565830756
0.180506716922142,0.385802122592131,0.377566632378045,0.430650472125165,0.0447778770955677,0.131037187055189,0.229193206369785,0.0433671508595807,0.229755427856249,0.187681069330565,0.032232396207352,0.102004128087999,0.297865725373318,0.0416659370706861,0.215669057303322,0.0733836617650158,0.334557462299804,0.0447258349151721,0.0951266602841368,0.0769336485065513
0.17990171166096,0.385256557315561,0.373911313841264,0.429905873265891,0.04457535878292,0.13002799012755,0.228616861548782,0.0430143013525124,0.228754380049394,0.187063487690425,0.0320635628347511,0.10150951347447,0.297175085412616,0.0413715050189986,0.215013674332784,0.0731097064761839,0.333620568335717,0.0441969223429773,0.0947392741199017,0.0764215744234513
0.179301281282069,0.384713985681495,0.370288365358918,0.429165284334675,0.0443747124299332,0.129030370867427,0.228044389965387,0.0426659254770475,0.227761349297942,0.186450525115058,0.0318964162025148,0.101019466298785,0.29648879123269,0.0410805108115256,0.214362980431841,0.0728380461096789,0.332689626209949,0.0436765591800279,0.0943552130443959,0.0759151465242516
0.178705371708232,0.384174377903087,0.366697744616059,0.428428667334689,0.0441759119698079,0.128044157488426,0.22747574871825,0.0423219468174034,0.22677624318443,0.185842127448714,0.0317309315314403,0.100533924640452,0.295806797246976,0.0407928988141666,0.213716922323385,0.0725686508083781,0.3317645761266,0.0431645725137405,0.0939744335761413,0.0754142787042995
0.178113929732777,0.383637704626249,0.36313939936877,0.427695984792577,0.0439789318196969,0.127069181248576,0.226910895570775,0.0419822905891802,0.225798970670079,0.185238241401794,0.031567084521577,0.100052827682585,0.295129058543442,0.0405086145385736,0.213075447562204,0.0723014912412261,0.330845359117608,0.0426607935747678,0.0935968929965435,0.0749188865239528
0.177526903001848,0.383103936921366,0.359613267796112,0.426967199748933,0.0437837468694942,0.126105276389576,0.226349788937872,0.0416468835977923,0.224829442069737,0.184638814533291,0.0314048513407514,0.0995761156875941,0.294455530871661,0.0402276046136039,0.212438504518432,0.0720365385915561,0.329931917028067,0.0421650576238848,0.0932225493331188,0.0744288871698049
0.176944239997105,0.382573046275208,0.356119278846724,0.426242275748995,0.043590332470934,0.125152280077322,0.225792387873014,0.0413156541981255,0.223867569027365,0.184043795233666,0.0312442086134196,0.0991037299734944,0.293786170630188,0.0399498167576055,0.211806042361404,0.0717737645457239,0.329024192501872,0.0416772038422838,0.0928513613431659,0.073944199416959
0.176365890018839,0.382045004583033,0.352657352579922,0.425521176833548,0.0433986644269919,0.124210032343699,0.225238652055629,0.0409885322553775,0.222913264492032,0.183453132708134,0.0310851334098357,0.0986356128908477,0.293120934854237,0.0396751997515068,0.211178011043899,0.0715131412820444,0.328122128967673,0.0411970752251659,0.0924832884978652,0.0734647435923225
0.175791803169503,0.381519784140881,0.349227400501106,0.424803867530033,0.0432087189815756,0.123278376029605,0.224688541778779,0.0406654491070446,0.221966442694433,0.182866776960362,0.0309276032355256,0.0981717078002958,0.292459781203639,0.0394037034126842,0.210554361286754,0.0712546414600204,0.327225670625126,0.0407245184785237,0.0921182909667953,0.0729904415388875
0.175221930337644,0.380997357638037,0.345829325891347,0.424090312843851,0.0430204728094991,0.122357156729184,0.224142017937146,0.0403463375260144,0.221027019123881,0.182284678776564,0.0307715960210573,0.0977119590506761,0.291802667951087,0.0391352785695807,0.209935044563857,0.0709982382098576,0.326334762431449,0.0402593839190128,0.0917563296028517,0.0725212165809693
0.174656223182226,0.380477698149683,0.342463024131015,0.423380478249866,0.0428339030067285,0.121446222735238,0.223599042015302,0.0400311316847297,0.220094910505803,0.181706789709977,0.030617090112097,0.0972563119577021,0.291149553970646,0.0388698770370533,0.209320013087482,0.0707439051222524,0.325449350088248,0.0398015253768138,0.0913973659275566,0.0720569934903715
0.174094634117329,0.379960779129711,0.339128383017342,0.422674329684092,0.0426489870808927,0.120545424985809,0.22305957607626,0.0397197671203883,0.219170034779694,0.181133062065707,0.0304640642597428,0.0968047127831903,0.290500398726539,0.0386074515924228,0.208709219793987,0.0704916162384486,0.324569380028644,0.0393508001013869,0.091041362116749,0.0715976984534533
0.173537116297216,0.379446574403706,0.335825283075808,0.421971833535565,0.0424657029420501,0.11965461701188,0.222523582750297,0.0394121807011436,0.218252311077539,0.180563448885944,0.0303124976111248,0.0963571087148175,0.289855162262173,0.0383479559522047,0.208102618329833,0.0702413460405521,0.323694799404651,0.038907068670028,0.0906882809866404,0.0711432590390668
0.172983623601759,0.378935058162094,0.332553597865292,0.421272956638394,0.0422840288937028,0.118773654886202,0.22199102522404,0.0391083105932749,0.217341659702677,0.179997903935524,0.030162369700267,0.0959134478463935,0.289213805189433,0.0380913447494988,0.207500163037946,0.0699930694420963,0.32282555607484,0.0384701948991363,0.0903380859802302,0.0706936041673431
0.172434110622209,0.378426204953434,0.32931319427689,0.420577666263979,0.0421039436240511,0.117902397173194,0.221461867229805,0.0388080962292953,0.216438002109111,0.179436381687834,0.0300136604391978,0.0954736791586327,0.288576288678208,0.0378375735120144,0.206901808944381,0.069746761778851,0.321961598592243,0.0380400457581059,0.0899907411540637,0.0702486640792974
0.171888532647309,0.377919989677881,0.32610393282637,0.419885930113415,0.041925426197481,0.117040704879919,0.2209360730352,0.0385114782769664,0.215541260881246,0.178878837311056,0.0298663501093053,0.0950377525004132,0.287942574446161,0.0375865986407146,0.206307511745316,0.0695023987998673,0.321102876192528,0.0376164912857599,0.0896462111653292,0.0698083703072327
0.17134684564973,0.377416387580781,0.322925667940209,0.419197716310039,0.0417484560462768,0.116188441408093,0.220413607432951,0.0382183986091921,0.214651359714038,0.178325226654724,0.0297204193529276,0.0946056185705042,0.287312624748723,0.0373383773890556,0.205717227794328,0.0692599566587513,0.320249338782406,0.0371994045092431,0.0893044612592786,0.0693726556459136
0.170809006272825,0.376915374246422,0.319778248235185,0.418512993392155,0.0415730129625521,0.115345472507116,0.219894435730978,0.037928800274761,0.213768223393561,0.177775506236607,0.0295758491651704,0.0941772288997518,0.286686402369319,0.0370928678428043,0.205130914089972,0.06901941190516,0.319400936928285,0.0367886613652974,0.0889654572569658,0.0689414541244927
0.170274971817703,0.376416925591919,0.316661516791504,0.417831730305906,0.0413990770903936,0.114511666228102,0.219378523742699,0.0376426274699128,0.212891777777967,0.177229633229885,0.0294326208859467,0.0937525358337102,0.286063870609804,0.0368500289004158,0.20454852826365,0.0687807414765123,0.31855762184516,0.0363841406238434,0.0886291655432912,0.0685147009791627
0.169744700230591,0.375921017861238,0.313575311419456,0.417153896398301,0.041226628918209,0.11368689287888,0.218865837777548,0.0373598255107004,0.212021949778837,0.176687565450639,0.0292907161922289,0.0933314925157018,0.285444993281121,0.0366098202539519,0.203970028567745,0.0685439226899091,0.317719345385727,0.0359857238137942,0.0882955530553444,0.0680923326265151
0.169218150090502,0.375427627619354,0.31051946491961,0.416479461410392,0.0410556492712748,0.112871024979956,0.218356344631725,0.0370803408061244,0.211158667342912,0.176149261345614,0.0291501170905094,0.0929140528702979,0.28482973469416,0.0363722023705247,0.203395373864033,0.0683089332342568,0.316886060029723,0.0355932951510333,0.0879645872710372,0.0676742866375856
0.168695280597177,0.374936731746537,0.307493805336536,0.415808395470593,0.0408861193044773,0.112063937221402,0.217850011579142,0.0368041208320124,0.210301859434198,0.175614679980276,0.0290108059094614,0.0925001715872056,0.284218059650818,0.0361371364742481,0.20282452361236,0.0680757511625869,0.316057718873482,0.0352067414684848,0.0876362361980159,0.0672605017125627
0.168176051559315,0.374448307432765,0.304498156206105,0.41514066908814,0.0407180204952398,0.111265506420664,0.217346806362589,0.0365311141056245,0.209451456016435,0.175083781027137,0.0288727652927945,0.0920898041055499,0.28360993343526,0.0359045845286814,0.202257437859566,0.0678443548845676,0.31523427561971,0.0348259521482124,0.0873104683628481,0.066850917656144
0.16766042338307,0.373962332172261,0.30153233679638,0.414476253146692,0.0405513346366335,0.110475611481265,0.216846697185088,0.0362612701609571,0.20860738803591,0.174556524754348,0.0287359781922989,0.0916829065985405,0.283005321805367,0.0356745092197502,0.20169407722867,0.0676147231592004,0.314415684567454,0.0344508190554832,0.0869872528004742,0.0664454753535195
0.167148357060802,0.373478783758146,0.298596162342127,0.413815118898063,0.040386043830662,0.109694133352372,0.216349652701447,0.0359945395247269,0.207769587404634,0.174032872014551,0.0286004278610726,0.0912794359585109,0.282404190984373,0.0354468739391287,0.201134402908283,0.0673868350876974,0.313601900602288,0.0340812364747323,0.086666559043915,0.0660441167469631
0.166639814160103,0.372997640277215,0.295689444273018,0.413157237956083,0.0402221304817192,0.108920954989237,0.215855642010006,0.0357308736930119,0.206937986983842,0.173512784233986,0.0284660978469254,0.0908793497823208,0.281806507652683,0.0352216427680702,0.200578376642271,0.0671606701065328,0.312792879186687,0.0337171010473718,0.086348357114232,0.0656467848130165
0.166134756813049,0.372518880104816,0.292811990435547,0.412502582290589,0.0400595772902116,0.108155961314456,0.215364634644565,0.0354702251085303,0.206112520567833,0.172996223401842,0.028332971985956,0.0904826063571112,0.281212238939867,0.0349987804616717,0.20002596071964,0.0669362079806659,0.311988576350598,0.0333583117113845,0.0860326175107286,0.0652534235402472
0.165633147705714,0.372042481899854,0.289963605308729,0.411851124221542,0.0398983672463422,0.107399039180056,0.21487660056649,0.0352125471385359,0.205293122868128,0.172483152059843,0.0282010343962941,0.0900891646464008,0.280621352416823,0.0347782524335584,0.199477117964644,0.0667134287969276,0.311188948682197,0.0330047696426454,0.0857193112013883,0.0648639779075642
0.165134950067911,0.371568424599889,0.287144090213655,0.411202836413259,0.0397384836240505,0.106650077330383,0.214391510156993,0.0349577940533128,0.204479729497947,0.171973533292078,0.0280702694720062,0.0896989842765177,0.280033816088117,0.0345600247409768,0.198931811727117,0.0664923129575683,0.310393953318831,0.032656378197921,0.0854084096135428,0.0644783938630765
0.164640127663161,0.371096687416345,0.284353243516957,0.410557691868772,0.0395799099751045,0.105908966365771,0.213909334209593,0.0347059210052508,0.203672276956996,0.171467330715048,0.0279406618771565,0.0893120255233529,0.279449598384478,0.0343440640702829,0.19839000587301,0.0662728411739618,0.309603547938141,0.0323130428594896,0.0850998846247629,0.0640966183034775
0.164148644778889,0.370627249829825,0.281590860828253,0.40991566392429,0.0394226301233398,0.105175598706972,0.213430043922727,0.0344568840084811,0.202870702616547,0.170964508467939,0.027812196540021,0.0889282492994299,0.278868668155456,0.0341303377228132,0.197851664775144,0.0660549944604599,0.308817690749357,0.0319746711813357,0.084793708553966,0.0637185990539418
0.163660466216841,0.370160091585516,0.278856735191676,0.409276726243785,0.0392666281590416,0.104449868560347,0.212953610892532,0.0342106399190601,0.202074944704824,0.170465031203105,0.0276848586474491,0.0885476171412802,0.278290994662234,0.0339188136011285,0.197316753304152,0.0658387541283947,0.308036340484768,0.0316411727368681,0.0844898541527354,0.0633442848485186
0.163175557283708,0.369695192688699,0.276150657271533,0.408640852813685,0.0391118884334657,0.103731671883776,0.212480007105787,0.0339671464156795,0.20128494229267,0.169968864076769,0.0275586336393685,0.0881700911971166,0.277716547570592,0.0337094601956173,0.196785236819633,0.0656241017802244,0.307259456391353,0.0313124590681144,0.0841882945968436,0.0629736253110088
0.162693883781955,0.369232533400356,0.273472415532206,0.408008017937664,0.0389583955534947,0.103020906353291,0.212009204932999,0.0337263619808903,0.200500635279499,0.169475972739922,0.0274335072034288,0.0877956342147966,0.277145296944023,0.0335022465714495,0.19625708116148,0.0654110193038174,0.306486998222584,0.0309884436363477,0.0838890034779757,0.0626065709363115
0.16221541200086,0.368772094232853,0.270821796412374,0.407378196231554,0.0388061343764248,0.102317471330413,0.211541177121646,0.0334882458828241,0.19972196437952,0.168986323329421,0.0273094652697809,0.0874242095300665,0.276577213236982,0.0332971423558697,0.19573225264141,0.065199488866872,0.30571892623038,0.0306690417740994,0.0835919547956469,0.062243073072227
0.161740108707741,0.368313855945738,0.268198584493653,0.406751362618344,0.03865509000488,0.101621267830164,0.211075896789564,0.033252758157396,0.198948871108233,0.168499882459283,0.0271864940059866,0.0870557810550817,0.27601226728829,0.0330941177258186,0.195210718034666,0.0649894929114679,0.304955201157226,0.0303541706385178,0.0832971229493077,0.0618830839017044
0.161267941139377,0.367857799541602,0.265602562663726,0.406127492323283,0.0385052477818504,0.10093219848976,0.210613337418474,0.0330198595909763,0.198181297769189,0.168016617212169,0.0270645798120561,0.0866903132671915,0.275450430314663,0.0328931433958755,0.194692444571899,0.0647810141487451,0.304195784228432,0.0300437491660289,0.0830044827306339,0.0615265564255189
0.160798876993618,0.367403906262044,0.263033512274102,0.405506560869086,0.0383565932858499,0.100250167537949,0.210153472847647,0.0327895117035152,0.197419187441003,0.167536495131048,0.0269437093156087,0.0863277711979853,0.274891673904382,0.0326941906065092,0.194177399931227,0.0645740355537074,0.303440637144554,0.0297376980282617,0.0827140093159939,0.0611734444453709
0.16033288442117,0.366952157583709,0.260491213292558,0.404888544071223,0.0382091123261915,0.0995750807649996,0.209696277267708,0.0325616767321088,0.196662483964621,0.167059484211043,0.0268238693671535,0.0859681204225907,0.274335970011089,0.0324972311126311,0.193665552230452,0.0643685403601471,0.302689722073953,0.0294359395891972,0.0824256782590907,0.0608237025473913
0.159869932017564,0.366502535214411,0.257975444450391,0.404273418033314,0.0380627909383754,0.0989068454933056,0.209241725214566,0.0323363176149916,0.195911131930835,0.166585552891453,0.0267050470354871,0.0856113270492168,0.273783290947709,0.0323022371724391,0.193156870019451,0.0641645120556864,0.301943001645493,0.0291383978635063,0.0821394654837722,0.0604772860860437
0.15940998881529,0.366055021089335,0.255485983384574,0.403661159142603,0.0379176153795882,0.0982453705486127,0.208789791563478,0.0321133979759446,0.195165076668036,0.166114670047943,0.0265872296032038,0.0852573577089387,0.273233609380506,0.0321091815365469,0.192651322272725,0.0639619343769349,0.30120043894139,0.0288449984760377,0.0818553472770067,0.0601341511684139
0.15895302427611,0.365609597367317,0.25302260677492,0.403051744065526,0.0377735721243086,0.0975905662318385,0.208340451523228,0.0318928821091056,0.194424264230202,0.165646804984902,0.0264704045623162,0.0849061795457133,0.272686898323246,0.0319180374373864,0.1921488783821,0.0637607913047571,0.300461997490182,0.0285556686224241,0.0815733002820176,0.0597942546388727
0.158499008283521,0.365166246427197,0.250585090476349,0.402445149743366,0.0376306478600181,0.0969423442914804,0.207893680630444,0.0316747349641702,0.193688641385119,0.165181927427961,0.0263545596099831,0.0845577602066227,0.27214313113149,0.0317287785788795,0.191649508149584,0.063561067059649,0.299727641259845,0.0282703370307696,0.0812933014915751,0.0594575540641056
0.158047911135389,0.36472495086425,0.248173209646375,0.401841353387988,0.0374888294830123,0.0963006178965955,0.207449454744016,0.0314589221319723,0.192958155602823,0.164720007516671,0.0262396826443399,0.0842120678323381,0.271602281496993,0.0315413791263675,0.191153181780373,0.0633627460972196,0.298997334651028,0.027988933924388,0.0810153282414388,0.0591240077184957
0.157599703536733,0.364285693486684,0.245786738867917,0.401240332477659,0.0373481040943117,0.0956653016103416,0.207007750039642,0.0312454098304327,0.192232755044262,0.164261015797336,0.0261257617604315,0.0838690710477995,0.271064323442223,0.0313558136967948,0.190659869875999,0.063165813103776,0.298271042490422,0.0277113909855593,0.0807393582039481,0.0587935745698545
0.157154356592664,0.363848457312216,0.243425452267521,0.40064206475295,0.0372084589956681,0.0950363113640663,0.206568543004481,0.0310341648908661,0.191512388550184,0.163804923215991,0.0260127852462422,0.0835287389531043,0.270529231314987,0.0311720573491357,0.19016954342762,0.0629702529920077,0.297548730024249,0.0274376413202744,0.0804653693817572,0.0584662142654871
0.156711841801469,0.363413225564702,0.241089123629119,0.40004652821271,0.0370698816856635,0.0944135644319298,0.206131810431922,0.0308251547446342,0.190797005630218,0.163351701111533,0.0259007415788214,0.0831910411145998,0.269996979783161,0.0309900855750596,0.189682173809451,0.0627760508967685,0.296830362911878,0.0271676194239377,0.0801933401017089,0.0581418871185854
0.156272131047842,0.362979981670852,0.238777526503423,0.399453701110125,0.0369323598559016,0.0937969794060539,0.205697529416451,0.0306183474101372,0.190086556452173,0.162901321208994,0.0257896194205018,0.0828559475561751,0.269467543829532,0.0308098742898286,0.189197732772327,0.0625831921709528,0.29611590721955,0.0269012611479995,0.079923249008846,0.0578205540949395
0.155835196596257,0.362548709256997,0.236490434313051,0.398863561948846,0.0367958813872853,0.0931864761721822,0.205265677348635,0.0304137114801323,0.189380991831539,0.162453755612948,0.0256794076152077,0.0825234287507457,0.268940898746732,0.0306313998234174,0.188716192437396,0.0623916623814648,0.295405329414228,0.0266385036674901,0.0796550750605552,0.0575021767999594
0.155401011084473,0.362119392145926,0.234227620453507,0.398276089479193,0.0366604343463824,0.092581975885841,0.204836231910198,0.0302112161093705,0.188680263221178,0.162008976801058,0.0255700951848514,0.0821934556119279,0.268417020132285,0.0304546389118537,0.188237525289945,0.0622014473052772,0.294698596357559,0.0263792854494296,0.0793887975208401,0.057186717465998
0.154969547517183,0.361692014353783,0.231988858390093,0.397691262694429,0.0365260069818731,0.0919834009489913,0.204409171069204,0.0300108310025432,0.187984322701215,0.16156695761776,0.0254616713258139,0.0818659994858953,0.267895883883739,0.0302795686887692,0.187761704173346,0.062012532925577,0.29399567529994,0.0261235462220857,0.079124395954721,0.0568741389399684
0.15454077925978,0.361266560087023,0.229773921750884,0.397109060827106,0.0363925877210799,0.0913906749871583,0.203984473075331,0.0298125264025282,0.187293122969113,0.161127671268068,0.0253541254055094,0.0815410321434164,0.2673774661939,0.0301061666771575,0.187288702283127,0.0618249054279972,0.293296533874702,0.0258712269450564,0.0788618502227566,0.0565644046712458
0.154114680032267,0.360843013739433,0.227582584415844,0.396529463345475,0.0362601651665763,0.090803722827031,0.203562116455249,0.0296162730789282,0.186606617329937,0.160691091311513,0.0252474469590298,0.0812185257720647,0.266861743546159,0.0299344107813319,0.186818493161162,0.0616385511969311,0.292601140092394,0.0256222697801519,0.0786011404756866,0.0562574786998497
0.153691223903277,0.360421359889207,0.225414620602205,0.39595244994997,0.036128728092873,0.0902224704745189,0.203142080008082,0.0294220423168934,0.185924759686795,0.160257191656197,0.0251416256858681,0.0808984529686008,0.266348692709906,0.0297642792790787,0.186351050689975,0.0614534568119277,0.291909462335176,0.0253766180630525,0.0783422471491903,0.0559533256448964
0.153270385284225,0.360001583296077,0.223269804946195,0.395378000569751,0.0359982654431786,0.0896468450932574,0.202724342800966,0.0292298059062184,0.18524750453146,0.159825946552981,0.0250366514467175,0.0805807867315184,0.265838290736037,0.0295957508139992,0.185886349087164,0.0612696090441657,0.291221469351307,0.0251342162757197,0.0780851509587585,0.055651910693314
0.152852138923573,0.359583668898499,0.221147912581215,0.394806095359312,0.0358687663262337,0.0890767749835515,0.202308884164693,0.0290395361307088,0.184574806935158,0.159397330589776,0.0249325142603453,0.0802655004537536,0.265330514952546,0.0294288043880365,0.185424362899927,0.0610869948530046,0.290537130249739,0.0248950100195388,0.0778298328946772,0.0553531995888173
0.152436459901214,0.3591676018109,0.219048719212577,0.394236714695156,0.0357402200132164,0.0885121895617469,0.201895683689445,0.0288512057578064,0.183906622539539,0.158971318685954,0.0248292043005388,0.0799525679155501,0.264825342960198,0.0292634193541805,0.184965066999704,0.0609056013826101,0.289856414494803,0.0246589459891708,0.0775762742171188,0.0550571586211307
0.15202332362297,0.358753367320967,0.216972001188883,0.393669839172524,0.0356126159347165,0.0879530193400231,0.201484721220609,0.0286647880284696,0.1832429075478,0.158547886086881,0.0247267118931216,0.07964196327748,0.264322752628295,0.0290995754093485,0.184508436576922,0.060725415958653,0.289179291900997,0.0244259719470938,0.0773244564513385,0.0547637546154568
0.151612705815192,0.358340950886996,0.214917535570147,0.393105449602193,0.0354859436777779,0.0873991959065926,0.201075976854674,0.0284802566472984,0.182583618715976,0.158127008358541,0.0246250275130381,0.0793336610736122,0.263822722090512,0.028937252587434,0.184054447135841,0.0605464260850793,0.288505732627862,0.0241960366988128,0.0770743613829739,0.0544729549221814
