"Xyleborus affinis","Xyleborus xylographus","Euwallacea fornicatus","Xyleborinus saxeseni","mutillatus","Ambrosiodmus obliquus","Xyleborus glabratus","Xyleborus seriatus","Xyleborus germanus","Euwallacea validus","Xyleborus ferrugineus"
0.769623043681412,0.0819953318917461,0.370098688742544,0.269284115687482,0.143169992007075,0.0703755232180245,0.532282656016083,0.137237317150787,0.314505610154242,0.314930317588218,0.481340949276418
0.768332434492388,0.0809793457456506,0.368849201962465,0.26850746425453,0.142541242278116,0.0700535926859046,0.528149834535066,0.136718840743985,0.313865122538484,0.313726054897946,0.480193591900311
0.767043707202275,0.079980178768642,0.367608121684232,0.267736362893813,0.141918131405554,0.0697347304483732,0.524035222443583,0.13620476594307,0.31322875356034,0.312530699174768,0.479052560982916
0.765756872982609,0.0789974917175369,0.366375363364216,0.266970747364479,0.141300583146056,0.0694188921585293,0.519939198131544,0.135695034544784,0.312596457410774,0.311344153410904,0.477917800073935
0.764471942765689,0.0780309531736017,0.365150843588562,0.266210554459441,0.140688522632124,0.0691060343270023,0.515862126815211,0.135189589390857,0.311968189010272,0.310166321986698,0.476789253433731
0.763188927248055,0.077080239347762,0.363934480054382,0.265455721984018,0.140081876341078,0.0687961143012171,0.511804360644358,0.134688374344323,0.311343903993692,0.308997110646123,0.475666866021598
0.761907836893911,0.0761450338906568,0.362726191551322,0.264706188735117,0.139480572064892,0.0684890902452602,0.507766238817544,0.134191334266471,0.310723558695493,0.307836426472807,0.474550583484274
0.760628681938494,0.0752250277074366,0.361525897943496,0.263961894480936,0.138884538880822,0.0681849211203262,0.503748087705038,0.133698414994432,0.310107110135353,0.306684177866543,0.473440352144691
0.759351472391397,0.0743199187772065,0.360333520151774,0.26322277994117,0.13829370712284,0.0678835666657257,0.499750220979036,0.13320956331937,0.309494516004137,0.305540274520301,0.472336118990955
0.758076218039833,0.0734294119770137,0.359148980136425,0.262488786767724,0.137708008353812,0.0675849873804353,0.495772939750712,0.132724726965266,0.308885734650234,0.304404627397707,0.471237831665547
0.756802928451859,0.0725532189102812,0.357972200880093,0.261759857525888,0.137127375338423,0.0672891445051723,0.491816532713737,0.132243854568263,0.308280725066227,0.303277148710985,0.47014543845475
0.755531612979544,0.0716910577395889,0.356803106371113,0.261035935675988,0.136551742016815,0.0669960000049762,0.487881276293843,0.131766895656573,0.307679446875899,0.302157751899363,0.469058888278281
0.754262280762095,0.0708426530237032,0.355641621587151,0.260316965555483,0.135981043478918,0.0667055165522807,0.483967434804061,0.13129380063091,0.307081860321568,0.301046351607908,0.467978130679144
0.752994940728929,0.0700077355587586,0.354487672479159,0.259602892361498,0.135415215939447,0.0664176575104596,0.48007526060523,0.130824520745446,0.306487926251724,0.299942863666802,0.466903115813672
0.751729601602707,0.0691860422234975,0.35334118595565,0.258893662133788,0.134854196713562,0.0661323869178321,0.476204994271428,0.130359008089269,0.305897606108985,0.298847205071038,0.465833794441776
0.75046627190232,0.0683773158284694,0.35220208986726,0.25818922173811,0.134297924193146,0.0658496694721111,0.472356864759926,0.129897215568322,0.305310861918336,0.297759293960528,0.46477011791739
0.749204959945823,0.0675813049691001,0.351070312991631,0.257489518849997,0.133746337823707,0.065569470515282,0.468531089585337,0.129439096887823,0.304727656275661,0.296679049600609,0.463712038179095
0.747945673853342,0.066797763882535,0.349945785018563,0.25679450193892,0.133199378081866,0.0652917560188965,0.464727874997585,0.128984606535131,0.304147952336555,0.295606392362953,0.462659507740938
