"Xylosandrus morigerus","Xylosandrus crassiusculus","Xyleborus xylographus","Xyleborinus saxeseni","Xyleborus glabratus","Sampsonius dampfi","mutillatus","Xyleborus affinis","Xyleborus germanus","Euwallacea fornicatus","Coptoborus pseudotenuis","Xylosandrus compactus","Xyleborus obesus","Xyleborus seriatus","Xyleborus posticus","Ambrosiodmus rubricollis","Ambrosiodmus tachygraphus","Euwallacea validus","Ambrosiodmus obliquus","Xyleborus ferrugineus"
0.41488114274156,0.507946680443609,0.125210795750166,0.240498536569731,0.728912263778313,0.0884636572844631,0.159775893708814,0.44258903443958,0.285123778846615,0.284538795805275,0.267130071846094,0.248414575053436,0.0517735409321172,0.143669296498693,0.101541224176761,0.14219690809755,0.0781984326271209,0.328192745177589,0.0676019041656832,0.361681665625428
0.41332101409483,0.506714392292283,0.123098714415195,0.239403335421779,0.72396123161368,0.0873963947058241,0.158621090699568,0.44166316390231,0.284083474697409,0.28327511133717,0.264315219005404,0.247181682276267,0.0513562455766544,0.142767192678984,0.100963541363297,0.14078930593232,0.0773735784585157,0.326252640904137,0.067131148643344,0.360500452971115
0.411774744508456,0.505491613352364,0.121033411392055,0.238320039963227,0.71899381542148,0.0863489585897705,0.157481977872591,0.440744899331201,0.283053532491738,0.282024621523573,0.26154112630513,0.245962452667739,0.0509453433986469,0.141876780119272,0.100393239523223,0.13940419179969,0.0765630288584903,0.324333497900439,0.0666670650231096,0.359330099200066
0.410242134980788,0.504278211837474,0.119013660149884,0.237248443753557,0.714011307655815,0.0853208595083756,0.156358244710783,0.439834126210476,0.282033780494884,0.280787106915801,0.258807110686092,0.244756649865973,0.0505406908268578,0.140997829794602,0.0998301722526023,0.138041079501463,0.0757664424095737,0.322434993298538,0.0662095112622914,0.358170435199308
0.408722990510609,0.503074058653801,0.117038269145481,0.236188345280598,0.709014995778444,0.0843116229033621,0.155249588724994,0.438930732555402,0.281024050974904,0.279562353096135,0.256112500010764,0.24356404307833,0.050142148522119,0.140130118670724,0.0992741970765142,0.136699495878735,0.0749834879856643,0.320556810584431,0.0657583493397864,0.357021295605116
0.407217119992854,0.501879027326791,0.115106080856449,0.235139547810545,0.704006161143501,0.083320788556341,0.154155715198872,0.438034608838389,0.280024180082196,0.278350150530502,0.253456632996241,0.24238440691518,0.0497495812233416,0.139273429508443,0.0987251753163646,0.135378980401003,0.0742138443797609,0.318698639448424,0.0653134451143512,0.35588251869475
0.405724336117696,0.500692993930351,0.113215970832261,0.234101859243539,0.698986077911792,0.0823479100804251,0.153076336943308,0.43714564791777,0.279034007733502,0.277150294426422,0.25083885913883,0.241217521229689,0.0493628576001772,0.138427550675603,0.0981829719625975,0.13407908476991,0.0734571999473137,0.316860175639514,0.064874668188839,0.35475394628205
0.404244455272851,0.499515837018447,0.111366846763934,0.233075091974547,0.693956011996065,0.0813925544322651,0.15201117406005,0.436263744969152,0.278053377500158,0.275962584595983,0.248258538631017,0.240063170963345,0.0489818501119985,0.137592275966387,0.0976474555525372,0.132799372537016,0.0727132522644506,0.315041120823664,0.0644418917801095,0.353635423616731
0.402777297448999,0.498347437559,0.109557647572839,0.23205906275932,0.68891722003847,0.0804543014436069,0.150959953714095,0.43538879741922,0.277082136500409,0.274786825323642,0.245715042271525,0.238921145997009,0.0486064348728848,0.136767404427579,0.0971184980531262,0.131539418735089,0.0719817078003772,0.31324118244587,0.0640149925943356,0.352526799287207
0.40132268614819,0.497187678869992,0.10778734251906,0.23105359258521,0.683870948421392,0.0795327433715075,0.149922409914493,0.43452070488188,0.276120135295614,0.273622825238652,0.243207751369126,0.237791241007232,0.0482364915223184,0.135952740191491,0.0965959747483262,0.130298809522379,0.0712622816032854,0.311460073595896,0.063593850707448,0.351427925126812
0.399880448295123,0.496036446557693,0.106054930329616,0.230058506546636,0.678818432312651,0.0786274844663898,0.148898283303187,0.433659369096669,0.275167227790166,0.272470397191909,0.240736057640827,0.236673255327643,0.0478719031013114,0.135148092315247,0.0960797641309678,0.129077141839368,0.0705546969991395,0.309697512877588,0.0631783494504712,0.350338656123271
0.398450414151197,0.494893628456913,0.104359438346757,0.229073633725006,0.673760894746022,0.0777381405571555,0.147887320951567,0.432804693869305,0.274223271134987,0.271329358137071,0.238299363105005,0.235566992815177,0.0475125559337016,0.134353274626152,0.0955697477988437,0.127874023077533,0.0698586853027424,0.307953224281638,0.0627683752995192,0.349258850331279
0.397032417231221,0.493759114573222,0.102699921696468,0.228098807072903,0.668699545737853,0.0768643386526124,0.146889276164404,0.431956585014314,0.273288125634428,0.270199529015733,0.235897079970035,0.234472261720962,0.0471583395123658,0.133568105572873,0.0950658103548498,0.126689070759647,0.0691739855405138,0.306226937061725,0.062363817770231,0.348188368788076
0.395626294222697,0.492632797027033,0.10107546247723,0.227133863302364,0.663635581440492,0.0760057165585036,0.145903908290857,0.431114950299626,0.272361654656442,0.269080734646528,0.233528630518918,0.233388874565661,0.0468091463901159,0.132792408082175,0.0945678393109914,0.125521912231182,0.0685003441844433,0.304518385613918,0.0619645693164379,0.347127075431887
0.394231884907571,0.491514569999499,0.0994851689690249,0.226178642777075,0.658570183333122,0.0751619225094664,0.144930982542268,0.430279699393081,0.271443724545897,0.267972803617983,0.231193446990369,0.232316648019103,0.0464648720750571,0.13202600942098,0.0940757249960797,0.124372184362398,0.067837514896707,0.302827309359244,0.0615705252328662,0.346074837023109
0.392849032086361,0.490404329680134,0.0979281748625168,0.225232989408318,0.653504517450444,0.0743326148152725,0.143970269816446,0.429450743810741,0.270534204540889,0.266875568184974,0.228890971456811,0.231255402784012,0.0461254149301936,0.131268741063508,0.093589360466952,0.123239533260693,0.0671852582844639,0.301153452629344,0.0611815835616873,0.345031523068143
0.391477581504585,0.489301974216112,0.0964036385082805,0.224296750554529,0.648439733649636,0.073517461520738,0.143021546528192,0.428627996866965,0.269632966691936,0.265788864168646,0.226620655699677,0.230204963483684,0.0457906760770862,0.130520438563291,0.0931086414230603,0.122123613992844,0.0665433416643708,0.299496564555114,0.0607976450027406,0.343997005745757
0.390117381781402,0.488207403663158,0.0949107421859121,0.223369776924308,0.643376964915811,0.0727161400787167,0.142084594445799,0.427811373626144,0.268739885783947,0.264712530859667,0.2243819610824,0.229165158553456,0.0454605593033704,0.129780941429851,0.0926334661242775,0.121024090316747,0.0659115388363808,0.297856398958253,0.0604186128272605,0.342971159835888
0.388768284340379,0.487120519937988,0.0934486913928064,0.222451922482741,0.638317326706182,0.0719283370356158,0.141159200533293,0.427000790856057,0.267854839260832,0.263646410924663,0.222174358421443,0.228135820135797,0.0451349709739571,0.129050093009835,0.0921637353117801,0.119940634422314,0.0652896298664074,0.296232714245629,0.0600443927949483,0.341953862650781
0.387430143342321,0.486041226772231,0.0920167141523634,0.221543044360912,0.633261916332974,0.0711537477289039,0.140245156798167,0.426196166982764,0.26697770715266,0.262590350315737,0.219997327855692,0.22711678397891,0.0448138199457464,0.128327740372432,0.0916993521318748,0.118872926681167,0.0646774008774624,0.294625273306384,0.0596748930742399,0.340944993968372
0.386102815620078,0.484969429667779,0.0906140603413476,0.220643002768464,0.628211812385101,0.0703920759961039,0.13934226014441,0.425397422046989,0.266108372005272,0.261544198182935,0.217850358714516,0.226107889338676,0.0444970174856941,0.127613734198887,0.0912402220626371,0.117820655404811,0.064074643848892,0.293033843411703,0.0593100241656249,0.339944435967841
0.384786160615273,0.483905035853511,0.0892400010360983,0.219751660909098,0.623168074188461,0.0696430338947811,0.138450312230597,0.424604477661921,0.26524671881223,0.260507806789549,0.215732949384779,0.225108978883836,0.0441844771920772,0.126907928675942,0.0907862528432456,0.116783516610956,0.0634811564233527,0.291458196117161,0.0589496988278823,0.338952073167233
0.383480040316871,0.482847954243344,0.0878938278772781,0.218868884898889,0.618131741304678,0.0689063414330704,0.137569119332857,0.423817256972393,0.26439263494902,0.259481031430158,0.213644607177059,0.224119898604266,0.0438761149188167,0.126210181393037,0.0903373544058926,0.115761213797696,0.0628967417211925,0.289898107167584,0.0585938320071041,0.337967792363078
0.382184319201531,0.481798095395554,0.0865748524528111,0.217994543687309,0.613103833067996,0.0681817263102957,0.13669849221251,0.423035684615374,0.263546010109432,0.25846373035128,0.211584848191303,0.223140497722241,0.0435718487027167,0.125520353243127,0.0898934388101628,0.114753457725245,0.0623212081619093,0.288353356404349,0.0582423407683836,0.336991482571936
0.380898864175681,0.480755371473332,0.0852824056986677,0.217128508980851,0.608085348159975,0.0674689236672643,0.135838245988203,0.42225968668172,0.262706736244014,0.257455764674574,0.209553197182166,0.222170628606569,0.0432715986934939,0.124838308326957,0.0894544201797758,0.113759966204952,0.0617543692923856,0.28682372767505,0.0578951442300534,0.336023034973792
0.379623544519256,0.479719696206522,0.084015837317122,0.216270655169157,0.603077264221544,0.066767675845832,0.134988200012363,0.421489190679159,0.261874707500526,0.256456998322452,0.207549187424212,0.221210146689474,0.0429752870864704,0.124163913860662,0.0890202146415929,0.112780463895321,0.0611960436216024,0.285309008745467,0.0575521635003617,0.335062342857221
0.378358231831033,0.478690984854498,0.0827745152121143,0.215420859253548,0.598080537501928,0.0660777321573557,0.134148177751796,0.420724125496432,0.261049820166322,0.255467297946045,0.205572360577181,0.220258910386153,0.0426828380578154,0.123497040086553,0.0885907402667931,0.111814682104787,0.0606460544615586,0.283808991213773,0.0572133216164823,0.334109301566274
0.377102799975524,0.47766915417014,0.0815578249413306,0.214579000777867,0.593096102543848,0.065398848659667,0.133318006672276,0.419964421368565,0.260231972612583,0.254486532855424,0.203622266551482,0.219316781016873,0.0423941777022211,0.122837560186961,0.0881659170141282,0.110862358600992,0.060104229774128,0.282323470426908,0.0568785434857587,0.333163808449014
0.375857125031362,0.476654122364883,0.0803651691846174,0.213744961761549,0.588124871904384,0.0647307879422168,0.132497518126972,0.419210009843234,0.25942106524033,0.253514574951985,0.201698463374088,0.218383622731541,0.0421092339729102,0.122185350201022,0.0877456666751723,0.109923237426322,0.0595704020236047,0.280852245399072,0.0565477558290864,0.33222576280763
0.374621085241141,0.475645809074771,0.0791959672283359,0.212918626634828,0.583167735910814,0.0640733189190568,0.131686547248556,0.418460823748162,0.258617000428146,0.252551298662936,0.199800517054959,0.217459302436634,0.0418279366238722,0.121540288944282,0.0873299128214825,0.108997068719485,0.0590444080346941,0.279395118732261,0.0562208871263439,0.331295065850096
0.373394560962644,0.474644135327517,0.0780496544652692,0.212099882176009,0.578225562450656,0.0634262166293384,0.13088493284487,0.41771679715953,0.257819682481552,0.251596580877786,0.197928001454143,0.216543689724419,0.041550217154233,0.120902257931009,0.0869185807535936,0.108083608542896,0.0585260888557239,0.277951896538806,0.0558978675637862,0.330371620643289
0.372177434621434,0.473649023510503,0.0769256819096837,0.211288617450712,0.573299196795167,0.0627892620450234,0.13009251729799,0.416977865371351,0.257029017583968,0.250650300886795,0.196080498149668,0.215636656804373,0.0412760087546666,0.120271141299112,0.0865115974517726,0.10718261871567,0.0580152896268531,0.276522388365846,0.0555786289833182,0.329455332067539
0.370969590664746,0.472660397339706,0.0758235157271581,0.21048472375304,0.568389461455414,0.0621622418855169,0.129309146466591,0.416243964865785,0.256244913749204,0.249712340321274,0.194257596306329,0.214738078436712,0.0410052462557636,0.119646825737563,0.086108891528461,0.10629386665202,0.0575118594530755,0.275106407121679,0.0552631048335708,0.328546106772541
0.36977091551665,0.471678181829512,0.0747426367787871,0.209688094548574,0.563497156070075,0.0615449484389401,0.128534669591461,0.415515033284344,0.255467280775417,0.248782583095714,0.192458892545493,0.213847831867972,0.0407378660782714,0.119029200416217,0.0857103931823395,0.105417125204852,0.0570156512818155,0.273703769003957,0.0549512301227043,0.327643853134593
0.368581297534431,0.470702303263387,0.0736825401793742,0.208898625419146,0.558623057324057,0.060937179389782,0.127768939204065,0.414791009399969,0.254696030200499,0.247860915351638,0.190683990815987,0.212965796768554,0.0404738061851304,0.118418156917952,0.0853160341539478,0.104552172514387,0.0565265217849304,0.272314293429649,0.05464294137287,0.326748481215106
0.367400626966157,0.469732689165372,0.0726427348692295,0.208116214009311,0.553767918896946,0.0603387376526687,0.127011811038032,0.414071833089941,0.253931075258814,0.246947225403138,0.188932502266164,0.212091855172167,0.0402130060352281,0.117813589173031,0.0849257476828004,0.103698791861618,0.0560443312449357,0.270937802966742,0.05433817657626,0.325859902720337
0.36622879590939,0.468769268272388,0.0716227431991964,0.207340759974471,0.548932471440381,0.0597494312120139,0.126263143943471,0.413357445309596,0.253172330839268,0.246041403684037,0.187204045117227,0.211225891417101,0.0399554065388031,0.117215393395598,0.0845394684659378,0.102856771526433,0.0555689434452848,0.269574123267618,0.0540368751526826,0.324978030962313
0.36506569827101,0.467811970507307,0.0706221005285297,0.206572164930576,0.544117422583311,0.0591690729673122,0.125522799804003,0.412647788066823,0.252419713444637,0.245143342696609,0.185498244537867,0.210367792089267,0.0397009500144289,0.116623468022238,0.084157132617858,0.102025904650242,0.0551002255645358,0.268223083004077,0.0537389779086013,0.324102780820903
0.36391122972811,0.466860726952768,0.0696403548352634,0.205810332405362,0.539323456964122,0.0585974805838559,0.124790643456405,0.411942804397304,0.251673141152128,0.244252936961806,0.183814732520274,0.209517445966939,0.0394495801475133,0.116037713652511,0.0837786776317742,0.10120598910294,0.0546380480742498,0.26688451380394,0.0534444269975788,0.323234068706977
0.362765287689922,0.465915469825725,0.0686770663386993,0.205055167791056,0.534551236288632,0.0580344763486592,0.124066542612786,0.411242438340482,0.25093253357511,0.243370082970949,0.182153147757583,0.208674743967139,0.0392012419502514,0.1154580329914,0.0834040423421475,0.10039682735406,0.0541822846404709,0.265558250189205,0.0531531658820691,0.322371812526653
0.361627771260769,0.464976132452686,0.0677318071336683,0.2043065782985,0.529801399412875,0.0574798870313904,0.123350367785191,0.410546634916223,0.250197811825996,0.24249467913882,0.180513135522792,0.207839579093605,0.0389558817229738,0.114884330793583,0.0830331668884456,0.0995982263479628,0.0537328120286449,0.264244129515709,0.0528651392965067,0.321515931646553
0.360498581203966,0.464042649245628,0.0668041608362133,0.203564472912651,0.525074562449658,0.0569335437501123,0.122641992212544,0.409855340102161,0.249468898480214,0.24162662575811,0.178894347549201,0.207011846386299,0.0387134470168337,0.114316513809483,0.0826659926800805,0.0988099973829295,0.0532895100118402,0.262941991914248,0.0525802932116386,0.320666346860066
0.359377619906692,0.463114955678567,0.0658937222403506,0.202828762349402,0.520371318897785,0.0563952818416463,0.121941291789863,0.409168500811678,0.248745717541237,0.240765824955186,0.177296441912399,0.206191442872381,0.0384738865977786,0.11375449073301,0.0823024623624811,0.0980319559940096,0.0528522612821394,0.261651680233124,0.0522985748000526,0.319822980354565
0.35826479134575,0.462192988264762,0.0650000969855809,0.202099359013679,0.515692239792939,0.0558649407363828,0.121248144999638,0.408486064872529,0.24802819440665,0.239912180647119,0.175719082913833,0.205378267518619,0.0382371504117561,0.113198172150949,0.0819425197842562,0.0972639218395025,0.0524209513650775,0.260373039982078,0.0520199324028553,0.318985755679555
0.35716000105424,0.461276684534526,0.0641229012348211,0.201376176958768,0.511037873879126,0.055342363837364,0.120562432845329,0.407807981006064,0.247316255835186,0.239065598499938,0.17416194096599,0.204572221185179,0.0380031895511045,0.112647470493923,0.0815861099654099,0.0965057185909433,0.0519954685370081,0.259105919277566,0.0517443154974542,0.318154597715713
0.356063156089067,0.460365983013633,0.063261761362436,0.200659131846831,0.506408747799627,0.0548273984034763,0.119884038786874,0.407134198807036,0.246609829914731,0.23822598588807,0.172624692479203,0.203773206580734,0.037771956222082,0.112102299988879,0.0812331790665652,0.0957571738264691,0.0515757037452813,0.257850168789347,0.0514716746664017,0.317329432644799
0.354974164999297,0.459460823202293,0.0624163136520655,0.199948140910578,0.501805366306424,0.0543198954365971,0.119212848678164,0.406464668723983,0.245908846031238,0.237393251854921,0.171107019750106,0.202981128218877,0.037543403713489,0.111562576613041,0.0808836743591642,0.0950181189274538,0.0511615505311269,0.25660564168835,0.051201961567261,0.316510187920399
0.353892937795319,0.458561145554688,0.0615862040039378,0.199243122916037,0.497228212487039,0.0538197095725431,0.118548750706407,0.405799342040146,0.245213234838544,0.236567307074564,0.169608610851753,0.202195892375762,0.0373174863663421,0.111028218049279,0.0805375441966048,0.0942883889782953,0.0507529049551366,0.255372193595776,0.0509351289034543,0.315696792239488
0.352819385918779,0.457666891459041,0.0607710876513751,0.198543998126405,0.492677748007758,0.0533266989756762,0.117891635333303,0.405138170854932,0.244522928229033,0.235748063814495,0.168129159525403,0.20141740704896,0.037094159544558,0.110499143642839,0.0801947379862793,0.0935678226692472,0.0503496655252455,0.25414968253341,0.0506711303960559,0.314889175514763
0.351753422213289,0.456778003218205,0.0599706288862077,0.197850688266925,0.488154413372224,0.0528407252370325,0.117241395237988,0.40448110806587,0.24383785930514,0.234935435899426,0.166668365073987,0.200645581917467,0.0368733796066086,0.109975274359389,0.0798552061624859,0.0928562622021956,0.0499517331271189,0.252937968875109,0.050409920756496,0.314087268847743
0.350694960895861,0.455894424030755,0.059184500792811,0.197163116490772,0.483658628194387,0.052361653275837,0.116597925261672,0.403828107351079,0.243157962351651,0.234129338676075,0.16522593225726,0.199880328302839,0.0366551038781106,0.109456532744332,0.0795189001601764,0.0921535531992734,0.0495590109568505,0.25173691529943,0.0501514556601388,0.3132910045026
0.349643917529058,0.455016097972574,0.0584123849904958,0.196481207345901,0.479190791484825,0.0518893512442807,0.115961122353917,0.403179123152205,0.242483172808784,0.233329688978929,0.163801571188631,0.199121559131415,0.0364392906253132,0.108942842883348,0.0791857723895127,0.0914595446142221,0.049171404455886,0.250546386743378,0.049895691720704,0.312500315880696
0.348600208993841,0.454142969978905,0.0576539713839893,0.19580488674283,0.474751281949476,0.0514236904354385,0.115330885520499,0.402534110657822,0.241813427246017,0.232536405096935,0.162394997233688,0.198369188897587,0.0362258990294507,0.108434130364113,0.0788557762112032,0.0907740886464063,0.0487888212480889,0.24936625035723,0.0496425864655011,0.311715137495812
0.347563753463087,0.453274985826865,0.0569089579217448,0.195134081923326,0.470340458299808,0.0509645451942088,0.114707115772797,0.401893025787286,0.241148663336643,0.231749406741104,0.161005930910393,0.197623133628091,0.0360148891619261,0.107930322239157,0.07852886591259,0.0900970406573898,0.0484111710788657,0.248196375460417,0.0493920983114433,0.310935404950034
0.346534470375757,0.452412092118402,0.0561770503618332,0.194468721429967,0.46595865957352,0.0505117928311657,0.114089716078664,0.401255825175015,0.240488819833028,0.230968615012994,0.159634097790964,0.196883310847279,0.035806221960296,0.107431346989825,0.0782049966844599,0.0894282590899903,0.0480383657562756,0.247036633498434,0.0491441865418161,0.310161054910292
0.345512280411704,0.451554236263684,0.0554579620451752,0.193808735076547,0.461606205464857,0.0500653135392155,0.113478591314727,0.400622466155196,0.239833836542544,0.230193952374035,0.158279228405418,0.19614963954334,0.0355998592050256,0.1069371344913,0.0778841245985559,0.0887676053897278,0.0476703190940506,0.24588689800075,0.0488988112837713,0.309392025085511
0.344497105467091,0.450701366464905,0.0547514136758736,0.193154053919301,0.457283396663655,0.0496249903129548,0.112873648220056,0.399992906746895,0.239183654304164,0.229425342615679,0.156941058146781,0.195422040135448,0.0353957634969865,0.106447615978653,0.0775662065857612,0.0881149439285871,0.0473069468564547,0.244747044539689,0.0486559334865194,0.308628254204371
0.343488868630408,0.449853431700496,0.0540571331084232,0.192504610228916,0.452990515202267,0.0491907088706309,0.112274795351184,0.39936710563956,0.23853821496569,0.228662710830354,0.155619327177946,0.194700434441796,0.0351938982356676,0.10596272401388,0.0772512004149355,0.0874701419310197,0.0469481667049148,0.243616950690259,0.0484155149001972,0.307869681993656
0.34248749415907,0.44901038170973,0.0533748551415724,0.191860337463311,0.448727824809521,0.0487623575786114,0.111681943038401,0.398745022178905,0.237897461361594,0.227905983383175,0.154313780340173,0.193984745648498,0.0349942275980766,0.1054823924539,0.0769390646723776,0.0868330694021078,0.0465938981463589,0.24249649599091,0.048177518055384,0.307116249157157
0.341492907456576,0.448172166977704,0.0527043213186238,0.191221170241161,0.44449557127093,0.0483398273782702,0.111095003343307,0.398126616353166,0.237261337291459,0.227155087884415,0.153024167063211,0.193274898279326,0.0347967165183021,0.105006556419479,0.0766297587418961,0.0862035990578214,0.0462440624831978,0.241385561905182,0.0479419062432452,0.306367897355133
0.340505035050221,0.447338738720701,0.0520452797339655,0.190587044316129,0.440293982794333,0.0479230117152042,0.110513890017561,0.397511848779712,0.236629787498995,0.226409953162695,0.15175024127704,0.19257081816625,0.0346013306677173,0.104535152265042,0.0763232427854638,0.0855816062572995,0.0458985827648929,0.240284031784238,0.0477086434962803,0.305624569184304
0.339523804569333,0.446510048871895,0.0513974848456295,0.1899578965518,0.436123270380264,0.0475118064706964,0.109938518462804,0.396900680691999,0.236002757651612,0.225670509238873,0.1504917613252,0.191872432420774,0.0344080364357972,0.104068117549357,0.076019477724438,0.0849669689370883,0.0455573837410501,0.239191790830244,0.0474776945696525,0.304886208158348
0.33854914472403,0.445686050067422,0.0507606972936859,0.189333664897286,0.431983628196281,0.0471061098953446,0.109368805691704,0.39629307392687,0.235380194320537,0.22493668730062,0.149248489879715,0.19117966940602,0.0342168009115314,0.103605391007044,0.0757184252213268,0.0843595675472733,0.0452203918159871,0.238108726060583,0.0472490249230828,0.304152758688915
0.337580985284478,0.444866695632776,0.0501346837242775,0.188714288363477,0.427875233954576,0.046705822544779,0.108804670290098,0.39568899091217,0.234762044961447,0.224208419677646,0.148020193857566,0.190492458709558,0.0340275918654086,0.103146912520904,0.0754200476620828,0.0837592849894435,0.04488753500472,0.237034726272877,0.0470226007032848,0.303424166067107
0.336619257060642,0.444051939569538,0.0495192166191178,0.188099706999929,0.423798249292206,0.0463108472173943,0.108246032380185,0.395088394654681,0.234148257895625,0.223485639817571,0.146806644338725,0.189810731116942,0.0338403777319526,0.102692623095018,0.0751243081389058,0.0831660065564282,0.0445587428903193,0.235969682010796,0.0467983887269242,0.302700376445441
0.335663891882503,0.443241736542426,0.0489140741302707,0.187489861872359,0.419752820153282,0.0459210888940261,0.107692813584747,0.394491248728362,0.233538782291589,0.222768282262418,0.145607616485707,0.189134418585939,0.0336551275927921,0.102242464828602,0.074831170433539,0.0825796198737506,0.044233946582586,0.234913485530644,0.0465763564640847,0.301981336820261
0.334714822580741,0.442436041866652,0.0483190399200414,0.186884695040733,0.415739077172517,0.0455364546795,0.107144936992351,0.393897517262887,0.232933568147214,0.222056282625698,0.144422889464641,0.188463454221434,0.0334718111602425,0.101796380890605,0.0745405990010397,0.0820000148427399,0.0439130786780016,0.233866030768686,0.0463564720222204,0.301266995014595
0.33377198296787,0.441634811495577,0.0477339030058125,0.186284149537928,0.411757136059538,0.0451568537459922,0.106602327123518,0.393307164932472,0.232332566272303,0.221349577570088,0.143252246367819,0.187797772250975,0.0332903987613851,0.101354315494994,0.0742525589540114,0.0814270835852529,0.043596073220907,0.232827213309202,0.0461387041305808,0.300557299661434
0.332835307819799,0.440838002008668,0.0471584576096642,0.185688169348949,0.407807097983414,0.0447821972781342,0.106064909897811,0.392720156944971,0.231735728271617,0.220648104785665,0.142095474137728,0.187137308000955,0.0331108613226228,0.100916213876738,0.0739670160472805,0.0808607203899498,0.0432828656658676,0.231796930353267,0.045923022125091,0.299852200187439
0.33190473285783,0.440045570599723,0.0465925030126228,0.185096699390685,0.403889049956866,0.0444123984198034,0.10553261260183,0.39213645903126,0.231143006528331,0.219951802968694,0.140952363492526,0.186481997873406,0.0329331703546989,0.100482022268449,0.073683936663002,0.0803008216600773,0.0429733928411824,0.230775080688207,0.0457093959336716,0.299151646797038
0.330980194731056,0.439257475065389,0.0460358434133874,0.18450968549219,0.400003065219646,0.0440473722225405,0.105005363858065,0.391556037434869,0.230554354187916,0.219260611800949,0.139822708852942,0.185831779323376,0.0327572979381607,0.100051687877663,0.0734032877961834,0.0797472858627112,0.0426675929134983,0.22976156465774,0.0454977960619836,0.298455590456924
0.33006163099917,0.438473673793938,0.045488287791388,0.183927074375464,0.396149203620619,0.0436870355955366,0.104483093594602,0.390978858901872,0.229969725142427,0.218574471929547,0.138706308270599,0.185186590836896,0.0325832167092538,0.0996251588647386,0.0731250370406091,0.0792000134794099,0.0423654053534906,0.228756284132781,0.045288193579584,0.297763982880929
0.329148980115656,0.437694125754302,0.0449496497740348,0.183348813636735,0.392327511998094,0.0433313072571371,0.103965733015638,0.390404890671031,0.229389074015187,0.217893324947283,0.137602963357707,0.184546371909488,0.0324108998462319,0.0992023843213622,0.0728491525751552,0.078658906958238,0.0420667709025735,0.227759142482872,0.0450805601064782,0.29707677651527
0.328242181411373,0.436918790485369,0.0444197475080244,0.182774851728209,0.388538024557982,0.0429801076878109,0.103453214572791,0.389834100464176,0.228812356145862,0.217217113373457,0.136512479218137,0.18391106302523,0.032240321056068,0.0987833142496298,0.0725756031504814,0.0781238706671137,0.0417716315406054,0.226770044548261,0.0448748678000565,0.296393924524149
0.32734117507849,0.436147628085521,0.0438984035345656,0.182205137940285,0.384780763249375,0.0426333590845322,0.102945471937172,0.389266456476814,0.228239527575894,0.216545780635166,0.13543466437983,0.183280605636334,0.0320714545615528,0.098367899541693,0.0723043580760864,0.0775948108484414,0.041479930454554,0.225788896612568,0.0446710893424011,0.295715380775709
0.326445902154799,0.43538059920241,0.0433854446684052,0.181639622384224,0.38105573813717,0.0422909853165308,0.102442439972204,0.388701927368971,0.227670545034313,0.215879271049063,0.134369330728534,0.182654942143237,0.0319042750887692,0.0979560919599509,0.0720353872077179,0.0770716355749874,0.0411916120080907,0.224815606376069,0.0444691979279519,0.295041099828315
0.325556304508368,0.434617665022967,0.0428807018805229,0.18107825597524,0.377362947771409,0.0419529118823609,0.101944054707156,0.388140482256251,0.227105365923892,0.215217529803551,0.133316293442842,0.182034015875196,0.0317387578549271,0.09754784411777,0.0717686609351232,0.0765542547069612,0.0409066217120795,0.223850082929539,0.0442691672515195,0.294371036917181
0.324672324822534,0.433858787263646,0.0423840101843822,0.180520990416031,0.373702379552971,0.0416190658682466,0.101450253311376,0.387582090701108,0.226543948307641,0.214560502941422,0.13227537093051,0.181417771071348,0.0315748785565495,0.0971431094607164,0.0715041501701307,0.0760425798502649,0.0406249061959347,0.22289223672868,0.0440709714966339,0.293705147941299
0.323793906581238,0.433103928160873,0.0418952085256183,0.179967778180703,0.370074010095352,0.0412893759076591,0.100960974069205,0.387026722704331,0.225986250895636,0.213908137342907,0.131246384766031,0.180806152862248,0.0314126133579958,0.0967418422482841,0.0712418263350531,0.0755365243158748,0.0403464131798137,0.221941979569089,0.0438745853242168,0.29304338945069
0.322920994054674,0.432353050461724,0.0414141396750536,0.179418572499103,0.366477805582217,0.0409637721420862,0.100476156355538,0.38647434869672,0.225432233032169,0.213260380709136,0.130229159629452,0.180199107251853,0.0312519388803133,0.0963439975361035,0.0709816613513995,0.0750360030803198,0.0400710914476205,0.220999224561769,0.0436799838615696,0.29238571863395
0.322053532285252,0.431606117414803,0.0409406501249333,0.178873327341535,0.362913722120489,0.0406421861829528,0.0999957406120297,0.385924939530969,0.22488185468321,0.212617181546,0.129223523246401,0.179596581099956,0.0310928321904039,0.0959495311586172,0.0707236276288891,0.0745409327472244,0.0397988908207907,0.220063886109165,0.0434871426916642,0.291732093306093
0.321191467073879,0.430863092761327,0.0404745899882755,0.17833199740385,0.359381706088724,0.0403245510746561,0.0995196683239099,0.385378466473732,0.224335076424173,0.211978489148392,0.128229306329316,0.178998522105032,0.0309352707904973,0.095558399712207,0.070467698054756,0.0740512315098826,0.0395297621328338,0.219135879881714,0.0432960378427287,0.291082471896674
0.320334744966523,0.430123940726405,0.0400158129012372,0.177794538092902,0.355881694480549,0.0400108012586751,0.099047881997403,0.384834901197879,0.223791859427973,0.211344253584825,0.127246342519834,0.178404878787513,0.0307792326079199,0.0951705605387593,0.0702138459833364,0.0735668191148309,0.039263657204606,0.218215122794892,0.0431066457781173,0.290436813438194
