"Xyleborus posticus","Xylosandrus crassiusculus","Xylosandrus compactus","Xyleborus obesus","Xyleborus ferrugineus","Ambrosiodmus obliquus","Xyleborus germanus","Ambrosiodmus rubricollis","Euwallacea fornicatus","Xyleborinus saxeseni","Xyleborus seriatus"
0.112181918307204,0.643298465323262,0.267250800570771,0.0521664013866981,0.427945974190777,0.0711207745702274,0.310972526985667,0.13053137579625,0.350836662511478,0.259812812893428,0.148162724937272
0.111674313241315,0.642039112828678,0.266227750650498,0.0518350324883566,0.4268296156729,0.070730395287159,0.310142856328775,0.129516337104975,0.349477686518249,0.258918164131767,0.147443086896489
0.111171941706558,0.640785862703366,0.265213712773601,0.051507752485936,0.425721128316681,0.0703444720421642,0.309319695299156,0.128514446585321,0.348129811888053,0.258031219576317,0.146730912830614
0.110674719448811,0.639538663769768,0.264208561466973,0.0511844867688536,0.424620418042666,0.069962927799873,0.308502957005407,0.127525469408708,0.346792899406417,0.257151871637447,0.146026084199758
0.110182564055975,0.638297465497735,0.263212173655602,0.050865162523075,0.423527392383426,0.0695856873046979,0.307692556205417,0.126549176030829,0.34546681222215,0.25628001481359,0.145328484997092
0.109695394907157,0.637062217993109,0.262224428604178,0.0505497086775102,0.422441960447286,0.0692126770294696,0.306888409265681,0.125585342049692,0.344151415796582,0.255415545639259,0.144638001680896
0.109213133123535,0.635832871986583,0.261245207860426,0.0502380558523129,0.421364032883065,0.0688438251258494,0.306090434121852,0.124633748068049,0.342846577854142,0.254558362634644,0.143954523108795
0.108735701520857,0.634609378822798,0.260274395200113,0.0499301363090055,0.420293521845803,0.0684790613764425,0.305298550240477,0.12369417956006,0.341552168334208,0.253708366256729,0.143277940474116
0.108263024563494,0.633391690449709,0.25931187657366,0.0496258839023571,0.419230340963436,0.0681183171485498,0.304512678581887,0.122766426742045,0.340268059344196,0.252865458851889,0.142608147244259
0.107795028320006,0.632179759408179,0.258357540054315,0.0493252340339394,0.418174405304379,0.0677615253494879,0.303732741564197,0.121850284447189,0.338994125113866,0.252029544609887,0.141945039101036
0.107331640420139,0.630973538821821,0.257411275787827,0.0490281236072962,0.417125631346009,0.0674086203834189,0.302958663028364,0.120945552004057,0.337730241950783,0.251200529519256,0.141288513882883
0.106872790013227,0.629772982387056,0.25647297594357,0.0487344909846593,0.416083936943996,0.0670595381096285,0.302190368204288,0.1200520331188,0.336476288196915,0.25037832132399,0.140638471528892
0.106418407727917,0.628578044363403,0.255542534667069,0.0484442759451506,0.415049241302466,0.0667142158021977,0.301427783677899,0.119169535760912,0.33523214418633,0.249562829481507,0.139994814024579
0.105968425633193,0.627388679563982,0.25461984803388,0.0481574196444099,0.414021464944969,0.0663725921110118,0.300670837359208,0.118297872052431,0.333997692203965,0.248753965121848,0.139357445349348
0.105522777200631,0.626204843346226,0.253704814004783,0.0478738645755932,0.413000529686219,0.0660346070240582,0.299919458451285,0.11743685816046,0.332772816445416,0.247951641008057,0.138726271425567
0.105081397267851,0.625026491602797,0.252797332382227,0.0475935545316863,0.411986358604595,0.0657002018309591,0.299173577420123,0.116586314192899,0.331557402977743,0.247155771497706,0.138101200069209
0.104644222003113,0.623853580752704,0.251897304768019,0.0473164345690847,0.410978876015358,0.0653693190876974,0.298433125965385,0.115746064097283,0.330351339701247,0.246366272505535,0.137482140942004
0.104211188871029,0.62268606773261,0.251004634522174,0.0470424509723871,0.409978007444582,0.0650419025824844,0.297698036991962,0.114915935562611,0.329154516312187,0.245583061467148,0.136869005505044
0.10378223659933,0.62152390998833,0.250119226722925,0.0467715512203587,0.408983679603767,0.064717897302732,0.296968244582359,0.114095759924084,0.327966824266424,0.244806057303751,0.136261706973782
0.103357305146667,0.620367065466509,0.249240988127828,0.0465036839530176,0.407995820365107,0.0643972494030844,0.296243683969844,0.113285372070638,0.326788156743953,0.244035180387889,0.1356601602744
0.102936335671403,0.619215492606482,0.248369827135942,0.0462387989398019,0.407014358737402,0.0640799061744693,0.295524291512361,0.112484610355193,0.325618408614296,0.243270352510138,0.135064282001463
0.102519270501351,0.618069150332301,0.247505653751045,0.0459768470487763,0.406039224842599,0.0637658160141343,0.294810004667166,0.111693316507518,0.324457476402743,0.242511496846743,0.134473990376847
0.102106053104446,0.616927998044939,0.246648379545852,0.0457177802168389,0.405070349892919,0.0634549283966278,0.294100761966165,0.110911335549637,0.323305258257408,0.241758537928148,0.13388920520988
0.101696628060293,0.615791995614646,0.245797917627199,0.04546155142089,0.404107666168579,0.0631471938456928,0.293396502991939,0.110138515713677,0.322161653917077,0.2410114016084,0.133309847858649
0.101290941032575,0.614661103373481,0.244954182602168,0.0452081146499287,0.403151106996076,0.0628425639070389,0.292697168354423,0.109374708362098,0.321026564679829,0.240270015035401,0.13273584119245
0.10088893874229,0.613535282107982,0.244117090545127,0.04495742487804,0.402200606727016,0.0625409911219606,0.292002699668222,0.108619767910215,0.319899893372406,0.239534306621972,0.132167109555331
0.100490568941783,0.612414493052001,0.243286558965637,0.0447094380382414,0.401256100717483,0.0622424290017713,0.291313039530545,0.107873551750929,0.318781544320309,0.238804206017705,0.131603578730685
0.100095780389544,0.611298697879679,0.242462506777226,0.0444641109971573,0.400317525307912,0.0619468320030245,0.290628131499735,0.107135920181627,0.317671423318607,0.238079644081588,0.131045175906877
0.0997045228257535,0.61018785869857,0.24164485426698,0.0442214015304896,0.399384817803473,0.0616541555034924,0.289947920074376,0.106406736333142,0.316569437603433,0.237360552855358,0.130491829643846
0.099316746948546,0.609081938042898,0.240833523065938,0.0439812682992566,0.398457916454932,0.0613643557788764,0.289272350672957,0.105685866100737,0.315475495824141,0.236646865537582,0.129943469840672
0.0989324043909598,0.60798089886696,0.24002843612026,0.0437436708267719,0.397536760439989,0.0610773899802233,0.288601369614082,0.104973178077034,0.31438950801613,0.235938516458419,0.129400027704057
0.0985514476985618,0.606884704538654,0.239229517663146,0.0435085694763364,0.396621289845072,0.0607932161120209,0.287934924097197,0.104268543486826,0.313311385574283,0.235235441055066,0.1288614357177
0.098173830307715,0.60579331883314,0.23843669318749,0.0432759254296185,0.395711445647569,0.0605117930109521,0.287272962183832,0.103571836123723,0.312241041227037,0.234537575847845,0.128327627612542
0.097799506524472,0.604706705926627,0.237649889419233,0.0430457006656965,0.394807169698499,0.0602330803252804,0.286615432779331,0.102882932288557,0.31117838901104,0.233844858416925,0.127798538337829
0.0974284315040712,0.603624830390286,0.236869034291401,0.0428178579407418,0.393908404705597,0.0599570384948498,0.285962285615055,0.102201710729509,0.310123344246399,0.233157227379653,0.127274104032999
0.0970605612310163,0.602547657184277,0.236094056918813,0.0425923607683179,0.393015094216804,0.0596836287316729,0.285313471231056,0.101528052583886,0.309075823512486,0.232474622368477,0.126754262000337
0.0966958524997193,0.6014751516519,0.235324887573426,0.0423691734002753,0.392127182604154,0.0594128130010913,0.284668940959184,0.100861841321513,0.308035744624308,0.23179698400944,0.126238950678393
0.0963342628956895,0.600407279513858,0.23456145766031,0.0421482608082205,0.391244615048044,0.0591445540034853,0.284028646906647,0.100202962689679,0.307003026609402,0.231124253901235,0.125728109616123
0.0959757507772486,0.599344006862627,0.233803699694227,0.0419295886655394,0.390367337521876,0.0588788151565171,0.283392541939971,0.0995513046595856,0.305977589685257,0.230456374594797,0.125221679447747
0.0956202752577564,0.598285300156943,0.233051547276795,0.0417131233299557,0.38949529677706,0.0586155605778866,0.282760579669384,0.0989067573742687,0.304959355237244,0.229793289573408,0.124719601868282
0.0952677961883289,0.597231126216392,0.232304935074231,0.0414988318266063,0.388628440328367,0.058354755068585,0.282132714433585,0.0982692130979267,0.303948245797047,0.229134943233329,0.124221819609747
0.0949182741410347,0.5961814522161,0.231563798795637,0.0412866818316151,0.387766716439629,0.0580963640966283,0.281508901284902,0.0976385661666268,0.302944185021562,0.2284812808649,0.123728276418001
0.0945716703925528,0.59513624568153,0.230828075171834,0.0410766416561491,0.386910074109769,0.0578403537812547,0.280889095974821,0.0970147129403406,0.301947097672282,0.227832248634135,0.123238917030211
0.0942279469082769,0.594095474483373,0.23009770193471,0.0408686802309401,0.38605846305915,0.0575866908775704,0.280273254939876,0.0963975517562705,0.300956909595126,0.227187793564771,0.122753687152918
0.0938870663268524,0.59305910683254,0.229372617797079,0.0406627670912552,0.38521183371624,0.0573353427616296,0.279661335287884,0.095786982883426,0.29997354770072,0.226547863520768,0.122272533440685
0.0935489919451334,0.592027111275245,0.228652762433034,0.0404588723623032,0.384370137204589,0.0570862774159345,0.279053294784532,0.0951829084784146,0.298996939945113,0.22591240718924,0.121795403475318
0.0932136877035435,0.590999456688182,0.22793807645877,0.0402569667450596,0.383533325330093,0.0568394634153397,0.278449091840281,0.0945852325424064,0.298027015310906,0.225281374063818,0.121322245745621
0.092881118171831,0.589976112273789,0.227228501413884,0.040057021502499,0.382701350568555,0.056594869913351,0.277848685497597,0.0939938608792423,0.297063703788806,0.224654714428417,0.120853009627701
0.0925512485352039,0.588957047555604,0.22652397974311,0.0398590084462186,0.381874166053519,0.0563524666288023,0.277252035418496,0.0934087010546465,0.296106936359569,0.2240323793414,0.120387645365769
0.0922240445808329,0.587942232373702,0.22582445477851,0.0396628999234424,0.381051725564388,0.0561122238329019,0.276659101872383,0.0928296623565136,0.295156644976341,0.223414320620134,0.119926104053452
0.0918994726847128,0.586931636880223,0.225129870722077,0.0394686688043919,0.380233983514795,0.0558741123366327,0.27606984572419,0.0922566557562364,0.294212762547381,0.222800490825918,0.119468337615588
0.0915774997988689,0.585925231534972,0.224440172628757,0.0392762884700114,0.37942089494125,0.0556381034784985,0.275484228422798,0.0916895938710448,0.293275222919143,0.222190843249279,0.119014298790481
0.0912580934388992,0.584922987101107,0.223755306389875,0.0390857328000377,0.378612415492021,0.0554041691126027,0.274902211989735,0.091128390927324,0.292343960859742,0.221585331895618,0.118563941112626
0.0909412216718417,0.583924874640902,0.223075218716952,0.0388969761614015,0.377808501416273,0.0551722815970507,0.274323759008145,0.0905729627248855,0.291418912042746,0.220983911471207,0.11811721889586
0.0906268531043568,0.582930865511587,0.222399857125896,0.0387099933969504,0.377009109553442,0.054942413782664,0.273748832612013,0.0900232266021608,0.290500013031338,0.220386537369514,0.117674087216955
0.0903149568712155,0.581940931361265,0.221729169921573,0.0385247598144829,0.37621419732284,0.0547145390019977,0.273177396475652,0.0894791014022913,0.28958720126279,0.219793165657856,0.117234501899617
0.0900055026240834,0.580955044124894,0.221063106182728,0.0383412511760845,0.37542372271349,0.0544886310586523,0.272609414803431,0.0889405074400894,0.288680415033284,0.219203753064372,0.116798419498894
0.089698460520593,0.579973176020353,0.220401615747262,0.0381594436877545,0.37463764427418,0.0542646642168679,0.272044852319745,0.0884073664698432,0.287779593483039,0.218618256965296,0.116365797285972
0.0893938012136936,0.578995299544567,0.219744649197847,0.037979313989316,0.37385592110373,0.0540426131913962,0.271483674259219,0.0878796016539431,0.286884676581751,0.218036635372534,0.115936593233352
0.0890914958412729,0.578021387469704,0.21909215784787,0.0378008391445985,0.373078512841471,0.0538224531376368,0.270925846357136,0.0873571375323026,0.285995605114343,0.217458846921526,0.115510766000399
0.0887915160160409,0.577051412839443,0.218444093727704,0.0376239966318864,0.372305379657932,0.0536041596420352,0.270371334840091,0.0868398999925556,0.285112320667005,0.216884850859404,0.115088274919244
0.088493833815667,0.5760853489653,0.217800409571286,0.0374487643346234,0.371536482245712,0.0533877087127294,0.269820106416854,0.0863278162410029,0.284234765613521,0.216314607033403,0.114669079981037
0.0881984217731659,0.575123169423024,0.217161058803006,0.0372751205323656,0.370771781810565,0.0531730767704408,0.269272128269446,0.0858208147742893,0.283362883101887,0.215748075879559,0.11425314182254
0.0879052528675234,0.57416484804905,0.216525995524886,0.0371030438919763,0.370011240062657,0.0529602406396012,0.268727368044417,0.0853188253517904,0.282496617041192,0.215185218411657,0.113840421713041
0.0876143005145537,0.573210358937022,0.215895174504055,0.0369325134590525,0.369254819208015,0.0527491775397078,0.268185793844317,0.0848217789686865,0.281635912088779,0.214625996210434,0.113430881541594
0.0873255385579844,0.572259676434365,0.215268551160503,0.03676350864958,0.368502481940158,0.0525398650769007,0.267647374219372,0.0843296078297082,0.280780713637658,0.214070371413026,0.113024483804565
0.0870389412607598,0.571312775138923,0.2146460815551,0.0365960092418053,0.367754191431897,0.0523322812357558,0.267112078159328,0.0838422453235302,0.279930967804181,0.213518306702658,0.112621191593482
0.0867544832965586,0.570369629895651,0.214027722377899,0.0364299953683227,0.367009911327304,0.0521264043712855,0.266579875085497,0.0833596259977987,0.279086621415964,0.212969765298568,0.112220968583169
0.0864721397415184,0.569430215793368,0.213413430936682,0.0362654475083656,0.366269605733859,0.0519222132011438,0.266050734842967,0.0828816855347726,0.278247622000054,0.212424710946148,0.11182377902018
0.0861918860661603,0.568494508161559,0.212803165145766,0.0361023464802989,0.365533239214745,0.0517196867980265,0.265524627692991,0.0824083607275614,0.277413917771331,0.211883107907321,0.11142958771149
0.0859136981275112,0.567562482567232,0.212196883515058,0.0359406734343048,0.364800776781309,0.0515188045822634,0.265001524305539,0.0819395894569445,0.276585457621146,0.211344920951119,0.111038360013471
0.085637552161414,0.566634114811833,0.211594545139342,0.0357804098452571,0.364072183885679,0.0513195463145952,0.26448139575202,0.0814753106687547,0.275762191106184,0.210810115344477,0.110650061821119
0.0853634247750232,0.565709380928204,0.210996109687808,0.0356215375057778,0.363347426413525,0.0511218920891304,0.26396421349816,0.0810154643518093,0.274944068437545,0.210278656843234,0.11026465955754
0.0850912929394804,0.564788257177602,0.210401537393803,0.0354640385194708,0.36262647067697,0.0509258223264773,0.263449949397034,0.0805599915163768,0.274131040470049,0.209750511683322,0.10988212016368
0.0848211339827635,0.563870720046754,0.209810789044806,0.0353078952943278,0.36190928340765,0.0507313177670458,0.262938575682252,0.0801088341731612,0.273323058691748,0.209225646572159,0.109502411088297
0.0845529255827055,0.562956746244978,0.209223825972618,0.0351530905363005,0.361195831749902,0.0505383594645125,0.262430064961292,0.0796619353127902,0.272520075213639,0.208704028680225,0.109125500278164
0.0842866457601784,0.562046312701332,0.208640610043766,0.0349996072430351,0.360486083254099,0.0503469287794483,0.261924390208974,0.0792192388857968,0.271722042759591,0.208185625632822,0.108751356168505
0.0840222728724374,0.561139396561827,0.208061103650106,0.0348474286977633,0.359780005870115,0.0501570073730991,0.26142152476108,0.0787806897830759,0.270928914656457,0.207670405502013,0.108379947673645
0.0837597856066206,0.560235975186674,0.207485269699636,0.0346965384633472,0.359077567940915,0.0499685772013192,0.260921442308099,0.0783462338168069,0.270140644824384,0.207158336798733,0.108011244177878
0.0834991629734004,0.55933602614758,0.206913071607493,0.034546920376471,0.358378738196282,0.0497816205086508,0.26042411688912,0.0779158177018273,0.269357187767313,0.206649388465078,0.107645215526546
0.083240384300783,0.558439527225088,0.206344473287147,0.0343985585419775,0.357683485746659,0.0495961198225463,0.259929522885844,0.0774893890374476,0.26857849856366,0.206143529866745,0.107281832017322
0.0829834292280501,0.557546456405959,0.205779439141782,0.0342514373273435,0.356991780077117,0.0494120579477293,0.25943763501672,0.077066896289692,0.267804532857171,0.205640730785651,0.106921064391685
0.0827282776998412,0.556656791880598,0.205217934055852,0.0341055413572921,0.356303591041437,0.0492294179606904,0.258948428331219,0.0766482887739577,0.267035246847969,0.20514096141269,0.106562883826597
0.0824749099603716,0.555770512040515,0.204659923386821,0.033960855508536,0.355618888856314,0.0490481832043137,0.25846187820421,0.076233516638078,0.26627059728375,0.20464419234066,0.106207261926361
0.0822233065477819,0.554887595475838,0.204105372957064,0.033817364904649,0.354937644095669,0.0488683372826312,0.257977960330465,0.0758225308457806,0.26551054145117,0.204150394557329,0.105854170714666
0.0819734482886166,0.55400802097285,0.203554249045951,0.0336750549110626,0.354259827685067,0.048689864055701,0.257496650719274,0.07541528316053,0.264755037167376,0.203659539438651,0.105503582626806
0.0817253162924281,0.553131767511582,0.203006518382082,0.033533911130183,0.353585410896256,0.0485127476346055,0.257017925689173,0.0750117261297441,0.264004042771711,0.203171598742123,0.105155470502081
0.0814788919465018,0.552258814263429,0.202462148135688,0.0333939193966258,0.352914365341797,0.0483369723765673,0.256541761862777,0.0746118130693738,0.263257517117571,0.20268654460028,0.104809807576354
0.0812341569107007,0.551389140588813,0.201921105911187,0.0332550657725656,0.352246662969804,0.0481625228801785,0.256068136161725,0.074215498048838,0.26251541956441,0.202204349514326,0.104466567474785
0.0809910931124251,0.550522726034879,0.201383359739892,0.0331173365431958,0.351582276058781,0.0479893839807421,0.255597025801722,0.0738227358763041,0.261777709969908,0.201724986347897,0.104125724204719
0.0807496827416847,0.549659550333227,0.200848878072865,0.0329807182122972,0.350921177212564,0.0478175407457193,0.255128408287687,0.0734334820843034,0.261044348682271,0.20124842832095,0.103787252148728
0.0805099082462803,0.548799593397677,0.200317629773924,0.0328451974979116,0.350263339355349,0.0476469784702837,0.254662261408995,0.073047692915675,0.260315296532684,0.200774649003784,0.103451126057815
0.0802717523270926,0.547942835322077,0.199789584112781,0.0327107613281168,0.349608735726819,0.0474776826729765,0.254198563234822,0.0726653253098284,0.259590514827902,0.200303622311173,0.103117321044753
0.0800351979334743,0.547089256378133,0.199264710758326,0.0325773968369024,0.348957339877365,0.0473096390914612,0.253737292109573,0.0722863368893163,0.258869965342975,0.199835322496633,0.10278581257758
0.0798002282587438,0.546238837013282,0.198742979772042,0.0324450913601407,0.348309125663389,0.0471428336783759,0.253278426648415,0.0719106859467109,0.258153610314113,0.199369724146786,0.102456576473231
0.0795668267357778,0.545391557848591,0.198224361601554,0.032313832431653,0.347664067242705,0.0469772525972784,0.252821945732886,0.0715383314317741,0.257441412431677,0.198906802175859,0.102129588891301
0.0793349770326994,0.544547399676693,0.197708827074303,0.0321836077793663,0.347022139070015,0.0468128822186844,0.252367828506599,0.0711692329389158,0.256733334833301,0.19844653182028,0.101804826327953
0.0791046630486602,0.54370634345975,0.197196347391353,0.0320544053215598,0.346383315892473,0.046649709116194,0.251916054371034,0.0708033506949318,0.256029341097141,0.197988888633384,0.10148226560995
0.0788758689097142,0.542868370327452,0.196686894121312,0.0319262131631976,0.345747572745337,0.0464877200627059,0.251466602981403,0.0704406455470147,0.255329395235242,0.197533848480233,0.101161883888813
0.0786485789647793,0.542033461575041,0.196180439194377,0.031799019592346,0.345114884947688,0.0463269020267151,0.251019454242604,0.0700810789510307,0.254633461687032,0.197081387532529,0.100843658635107
0.0784227777816873,0.541201598661364,0.195676954896496,0.0316728130766723,0.34448522809824,0.0461672421686944,0.250574588305256,0.0697246129600552,0.253941505312932,0.196631482263636,0.100527567632847
0.0781984501433164,0.540372763206967,0.195176413863646,0.0315475822600244,0.343858578071218,0.0460087278375558,0.250131985561802,0.0693712102131617,0.253253491388073,0.196184109443695,0.100213588974019
0.0779755810438086,0.539546936992196,0.19467878907622,0.0314233159590871,0.343234911012316,0.0458513465671892,0.249691626642698,0.0690208339244566,0.252569385596142,0.195739246134839,0.0999017010532205
0.077754155684865,0.53872410195535,0.194184053853519,0.0313000031601151,0.342614203334726,0.0456950860730789,0.24925349241267,0.0686734478723544,0.251889154023323,0.195296869686501,0.0995918825624105
0.0775341594721209,0.537904240190845,0.193692181848364,0.0311776330157388,0.341996431715236,0.045539934248993,0.248817563967046,0.068329016389086,0.251212763152354,0.194856957730812,0.0992841124857695
0.0773155780115976,0.537087333947407,0.193203147041798,0.0310561948418428,0.341381573090407,0.0453858791637462,0.248383822628155,0.0679875043504374,0.250540179856693,0.194419488178093,0.0989783700946668
0.0770983971062269,0.536273365626302,0.192716923737897,0.0309356781145135,0.340769604652808,0.0452329090580321,0.2479522499418,0.0676488771657083,0.249871371394776,0.193984439212428,0.0986746349427316
0.0768826027524511,0.53546231777958,0.19223348655868,0.0308160724670554,0.340160503847325,0.0450810123413253,0.247522827673795,0.0673131007678903,0.249206305404389,0.193551789287332,0.0983728868610267
0.0766681811368911,0.534654173108349,0.191752810439112,0.0306973676870732,0.339554248367533,0.0449301775888499,0.247095537806569,0.0669801416040551,0.248544949897134,0.193121517121492,0.0980731059533199
0.0764551186330859,0.533848914461078,0.191274870622212,0.030579553713619,0.338950816152134,0.0447803935386133,0.246670362535834,0.06664996662595,0.247887273252991,0.1926936016946,0.097775272591454
0.0762434017982981,0.533046524831918,0.190799642654243,0.0304626206344024,0.338350185381456,0.0446316490885035,0.246247284267315,0.0663225432807948,0.247233244214979,0.192268022243256,0.0974793674108105
0.0760330173703862,0.532246987359051,0.190327102379996,0.0303465586830615,0.337752334474018,0.0444839332934495,0.245826285613546,0.0659978395022748,0.246582831883905,0.19184475825696,0.0971853713058658
0.0758239522647407,0.531450285323065,0.18985722593817,0.0302313582364941,0.337157242083147,0.0443372353626407,0.245407349390718,0.0656758237017262,0.245936005713213,0.191423789474172,0.0968932654258371
0.0756161935712834,0.530656402145345,0.189389989756828,0.0301170098122473,0.336564887093663,0.0441915446568066,0.244990458615596,0.0653564647595081,0.245292735503915,0.191005095878447,0.0966030311704172
0.0754097285515273,0.529865321386498,0.188925370548945,0.0300035040659631,0.335975248618617,0.0440468506855535,0.244575596502483,0.0650397320165571,0.244652991399613,0.190588657694651,0.0963146501855946
0.0752045446356969,0.529077026744785,0.18846334530804,0.0298908317888805,0.335388305996089,0.0439031431047573,0.244162746460252,0.0647255952661201,0.244016743881605,0.190174455385237,0.0960281043595575
0.0750006294199063,0.528291502054595,0.188003891303883,0.0297789839053905,0.334804038786035,0.0437604117140112,0.243751892089418,0.0644140247456607,0.24338396376408,0.189762469646602,0.09574337581868
0.0747979706633951,0.527508731284923,0.187546986078285,0.0296679514706445,0.334222426767195,0.0436186464541271,0.243343017179281,0.064104991128936,0.242754622189389,0.189352681405501,0.0954604469235882
0.0745965562858184,0.526728698537877,0.187092607440971,0.0295577256682132,0.333643449934055,0.0434778374046883,0.242936105705106,0.0637984655182376,0.242128690623406,0.188945071815539,0.0951793002653041
0.0743963743645931,0.525951388047211,0.186640733465518,0.0294482978077964,0.333067088493853,0.0433379747816542,0.242531141825367,0.0634944194367959,0.241506140850954,0.188539622253719,0.0948999186614668
0.0741974131322955,0.525176784176867,0.186191342485379,0.0293396593229808,0.332493322863644,0.0431990489350138,0.242128109879031,0.0631928248213407,0.240886944971325,0.188136314317062,0.0946222851526269
0.0739996609741119,0.524404871419548,0.185744413089969,0.0292318017690458,0.331922133667411,0.0430610503464877,0.241726994382899,0.0628936540148171,0.240271075393866,0.187735129819279,0.0943463829986154
0.0738031064253387,0.523635634395303,0.185299924120831,0.0291247168208157,0.331353501733228,0.0429239696272778,0.241327780028993,0.0625968797592502,0.23965850483364,0.187336050787514,0.0940721956749819
0.0736077381689331,0.522869057850139,0.184857854667872,0.0290183962705568,0.330787408090468,0.0427877975158625,0.240930451681986,0.0623024751887589,0.239049206307167,0.186939059459146,0.0937997068695042
0.0734135450331112,0.522105126654647,0.184418184065653,0.0289128320259193,0.330223833967059,0.0426525248758377,0.240534994376685,0.0620104138227106,0.238443153128227,0.186544138278638,0.0935289004787644
0.0732205159889933,0.521343825802648,0.183980891889769,0.0288080161079212,0.329662760786785,0.042518142693801,0.240141393315554,0.0617206695590179,0.237840318903743,0.186151269894462,0.0932597606047927
0.0730286401482961,0.520585140409858,0.183545957953272,0.0287039406489756,0.329104170166641,0.0423846420772794,0.239749633866286,0.0614332166675711,0.237240677529725,0.185760437156061,0.0929922715517749
0.0728379067610685,0.519829055712573,0.183113362303175,0.0286005978909579,0.328548043914215,0.0422520142526982,0.23935970155941,0.061148029783804,0.236644203187287,0.185371623110879,0.0927264178228239
0.0726483052134732,0.519075557066368,0.182683085217007,0.0284979801833134,0.327994364025129,0.0421202505633919,0.238971582085951,0.0608650839023912,0.236050870338726,0.184984811001439,0.0924621841168136
0.0724598250256092,0.518324629944822,0.182255107199436,0.0283960799812041,0.327443112680517,0.0419893424676539,0.238585261295123,0.0605843543710717,0.235460653723671,0.184599984262474,0.0921995553252732
0.0722724558493783,0.517576259938246,0.181829408978949,0.0282948898436935,0.326894272244541,0.041859281536826,0.238200725192067,0.0603058168845979,0.234873528355291,0.184217126518112,0.0919385165293398
0.0720861874663912,0.516830432752443,0.181405971504592,0.0281944024319686,0.326347825261958,0.0417300594534255,0.23781795993563,0.0600294474788053,0.234289469516568,0.183836221579107,0.0916790529967709
0.0719010097859146,0.51608713420748,0.18098477594277,0.0280946105075981,0.325803754455714,0.0416016680093101,0.237436951836174,0.0597552225248019,0.233708452756628,0.183457253440122,0.0914211501790114
0.071716912842857,0.515346350236469,0.180565803674095,0.0279955069308263,0.325262042724586,0.0414740991038783,0.237057687353438,0.0594831187232732,0.233130453887141,0.18308020627706,0.0911647937083182
0.0715338867957934,0.514608066884375,0.1801490362903,0.0278970846589016,0.324722673140863,0.0413473447423062,0.236680153094421,0.0592131130989006,0.232555448978766,0.182705064444443,0.0909099693949366
0.071351921925027,0.513872270306835,0.1797344555912,0.0277993367444383,0.324185628948059,0.0412213970338187,0.236304335811317,0.0589451829948908,0.231983414357667,0.182331812472832,0.0906566632243321
0.0711710086306876,0.513138946768992,0.179322043581709,0.0277022563338125,0.323650893558667,0.0410962481899941,0.235930222399472,0.0586793060676137,0.231414326602077,0.181960435066302,0.0904048613544722
0.0709911374308664,0.512408082644349,0.178911782468904,0.0276058366655891,0.323118450551952,0.0409718905231028,0.235557799895388,0.0584154602813457,0.230848162538924,0.181590917099952,0.0901545501131601
0.0708122989597854,0.511679664413631,0.178503654659151,0.0275100710689809,0.32258828367177,0.0408483164444774,0.235187055474749,0.0581536239031172,0.230284899240502,0.181223243617461,0.0899057159954167
0.0706344839660009,0.510953678663668,0.178097642755265,0.0274149529623382,0.322060376824434,0.0407255184629151,0.234817976450497,0.0578937754976603,0.229724514021211,0.18085739982869,0.089658345660913
0.0704576833106409,0.510230112086292,0.177693729553735,0.0273204758516688,0.321534714076604,0.0406034891831107,0.234450550270921,0.0576358939224562,0.229166984434333,0.180493371107324,0.0894124259314478
0.0702818879656757,0.509508951477246,0.177291898041983,0.0272266333291869,0.32101127965322,0.0404822213041198,0.234084764517798,0.0573799583228792,0.228612288268867,0.180131142988549,0.0891679437884738
0.0701070890122196,0.508790183735109,0.17689213139568,0.0271334190718912,0.320490057935459,0.0403617076178524,0.23372060690455,0.0571259481274345,0.228060403546423,0.179770701166779,0.0889248863706678
0.0699332776388646,0.508073795860235,0.176494412976098,0.0270408268401701,0.319971033458729,0.0402419410075936,0.233358065274441,0.0568738430430893,0.227511308518143,0.179412031493414,0.0886832409715458
0.0697604451400452,0.507359774953707,0.176098726327522,0.0269488504764357,0.319454190910696,0.0401229144465543,0.232997127598803,0.0566236230506937,0.2269649816617,0.179055119974642,0.0884429950371219
0.069588582914432,0.506648108216298,0.175705055174687,0.0268574839037829,0.318939515129341,0.0400046209964486,0.232637781975289,0.0563752684004897,0.226421401678318,0.178699952769271,0.0882041361636093
0.0694176824633561,0.505938782947459,0.175313383420274,0.0267667211246763,0.318426991101043,0.0398870538060985,0.232280016626156,0.0561287596077081,0.225880547489856,0.178346516186607,0.0879666520951638
0.0692477353892616,0.505231786544305,0.174923695142439,0.0266765562196608,0.3179166039587,0.0397702061100647,0.231923819896582,0.0558840774482474,0.22534239823593,0.177994796684365,0.0877305307216664
0.0690787333941861,0.504527106500622,0.17453597459239,0.0265869833460995,0.317408338979874,0.0396540712273036,0.231569180252999,0.0556412029544376,0.224806933271086,0.177644780866607,0.0874957600765483
0.0689106682782693,0.50382473040589,0.174150206191998,0.0264979967369333,0.316902181584966,0.0395386425598494,0.231216086281471,0.0554001174108836,0.224274132162012,0.17729645548173,0.0872623283346528
0.068743531938288,0.503124645944308,0.173766374531452,0.026409590699467,0.316398117335419,0.039423913591521,0.230864526686079,0.0551608023503886,0.223743974684793,0.176949807420475,0.0870302238101367
