"Xylosandrus crassiusculus","Euwallacea fornicatus","Xyleborus seriatus","Xyleborus ferrugineus","Xyleborus affinis","Xyleborus xylographus","Xyleborus glabratus","Xyleborus obesus","Xyleborus germanus","Euwallacea validus","Xyleborinus saxeseni","Ambrosiodmus rubricollis","Ambrosiodmus obliquus","Ambrosiodmus tachygraphus","Sampsonius dampfi","Xylosandrus morigerus","mutillatus","Xylosandrus compactus","Xyleborus posticus","Coptoborus pseudotenuis"
0.474229589144254,0.256205293816423,0.118596657045037,0.337429908682338,0.421501795009173,0.079354188690865,0.569079098213233,0.0422444284854912,0.270667295926646,0.282990367673213,0.213853244131939,0.109687942514601,0.0568118068751921,0.0599094193206987,0.0649759235940617,0.376494946866737,0.129451779481804,0.212286874726658,0.0881515858790504,0.207284379468028
0.473230819404962,0.255219374707786,0.117981281881993,0.336460562275845,0.420743333519161,0.0782131818386782,0.564164198762951,0.041960780023217,0.269785174929708,0.281511840751869,0.213021247009954,0.108769496243742,0.0564823662643493,0.0593769003782925,0.0643145430205045,0.375258374062967,0.128672582623247,0.211406281750027,0.0877301182221421,0.205311446249987
0.472238684782954,0.254242269073146,0.117372605388292,0.335498811059908,0.41999011998638,0.077094400776265,0.559268386506552,0.0416807598322497,0.268910524214768,0.280047484525004,0.212196940850023,0.107863650169041,0.0561568236060673,0.0588522004877189,0.0636636291999968,0.37403136297385,0.127902359313265,0.210534002568369,0.0873131656196171,0.203365027652683
0.471253106847453,0.253273852092137,0.116770516685551,0.334544555292952,0.419242088277903,0.0759973124515035,0.554392412165649,0.0414042997656156,0.268043239959243,0.278597104341601,0.211380212544754,0.106970167443257,0.0558351095124755,0.0583351609177776,0.0630229600130014,0.372813794677054,0.127140957726637,0.20966991402116,0.0869006530130372,0.201444689997978
0.470274008525695,0.252314001372948,0.116174907354504,0.333597697088239,0.418499173481258,0.0749213985975458,0.54953700246683,0.0411313333590136,0.267183220357716,0.277160508990903,0.210570951273119,0.106088816812141,0.0555171562404923,0.0578256270252671,0.062392319197161,0.371605552310927,0.126388229414158,0.208813895438202,0.0864925070324425,0.199550007305819
0.46930131407173,0.251362596892112,0.115585671366742,0.33265814036907,0.417761311874703,0.0738661552827166,0.544702860188739,0.0408617957794539,0.266330365571488,0.275737510628912,0.209769048441613,0.105219372456949,0.0552028976432355,0.0573234481280515,0.0617714961641965,0.370406521028405,0.125644029209892,0.207965828575779,0.0860886559485352,0.197680561170625
0.468334949036116,0.250419520936114,0.115002705018716,0.331725790825318,0.417028440898399,0.0728310924745702,0.539890664236089,0.0405956237757605,0.265484577679674,0.274327924706712,0.208974397627244,0.104361613842057,0.0548922691231491,0.0568284773827209,0.0611602858233731,0.369216587952189,0.124908215141452,0.207125597554788,0.0856890296264936,0.195835940638188
0.467374840236488,0.249484658044747,0.114425906867935,0.33080055587125,0.416300499126448,0.0718157336176967,0.535101069739474,0.0403327556308585,0.264645760631787,0.272931569900559,0.2081868945223,0.103515325567489,0.0545852075867757,0.0563405716666573,0.0605584884112733,0.368035642131152,0.124180648343194,0.206293088800789,0.0852935594813521,0.194015742083217
0.466420915728942,0.248557894956159,0.113855177671255,0.329882344604584,0.415577426239767,0.0708196152248684,0.530334708179835,0.0400731311157724,0.263813820201759,0.27154826804369,0.207406436880818,0.102680297226187,0.0542816514011059,0.0558595914643228,0.0599659093276197,0.366863574497928,0.123461192972209,0.205468190985889,0.0849021784348828,0.192219569087608
0.465473104780254,0.247639120553529,0.113290420325199,0.328971067766749,0.414859162999769,0.0698422864811337,0.525592187536438,0.0398166914452638,0.262988663943341,0.270177844059801,0.206632924466708,0.101856323265851,0.0539815403514443,0.0553854007576018,0.0593823589769121,0.365700277827658,0.122749716127022,0.204650794972406,0.0845148208739224,0.190447032319571
0.464531337840849,0.246728225813314,0.112731539808209,0.328066637704297,0.414145651222824,0.0688833088604633,0.520874092457217,0.0395633792350418,0.262170201146844,0.268820125898154,0.205866259003449,0.101043202855183,0.0536848156007264,0.0549178669200294,0.0588076526156436,0.364545646697839,0.122046087768879,0.203840793758241,0.0841314226100865,0.188697749413672
0.463595546518548,0.24582510375502,0.112178443124769,0.327168968331435,0.413436833755465,0.0679422557545725,0.516180984450334,0.0393131384604806,0.261358342797155,0.267474944470261,0.205106344125325,0.100240739754373,0.0533914196502328,0.0544568606147515,0.0582416102048781,0.363399577449253,0.121350180645545,0.203038082423905,0.0837519208408175,0.186971344851886
0.462665663553027,0.244929649392431,0.111631039251336,0.326277975093629,0.41273265445032,0.0670187121135412,0.511513402095823,0.0390659144167833,0.260553001533012,0.266142133588116,0.204353085330132,0.0994487421896911,0.0531012963016407,0.0540022556960647,0.0576840562679762,0.362261968147937,0.120661870217504,0.202242558081127,0.0833762541117141,0.185267449845728
0.461741622790988,0.244041759686259,0.111089239083989,0.325393574932252,0.412033058142743,0.0661122740978722,0.506871861276189,0.038821653680534,0.259754091607459,0.264821529903906,0.203606389933299,0.098667022732018,0.052814390620364,0.0535539291143953,0.0571348197532691,0.361132718548163,0.119981034586487,0.201454119823011,0.0830043622800948,0.183585702219524
0.460823359162006,0.243161333498158,0.110552955387756,0.324515686250234,0.411337990628124,0.0652225487416287,0.502256855424842,0.0385803040725805,0.25896152884947,0.263512972851194,0.202866167023394,0.097895398179198,0.0525306489001276,0.0531117608245788,0.0565937339014874,0.360011730056393,0.119307554426237,0.200672668675667,0.0826361864797458,0.181925746294897
0.459910808655037,0.242288271546058,0.110022102747536,0.323644228878692,0.410647398639835,0.0643491536263049,0.497668855791263,0.0383418146221964,0.258175230626685,0.26221630458751,0.202132327418943,0.0971336894420596,0.0522500186287294,0.0526756336973103,0.0560606361177579,0.35889890569618,0.118641312915429,0.199898107551271,0.0822716690868102,0.180287232776488
0.459003908295564,0.241422476360783,0.109496597520575,0.322779124044485,0.409961229827824,0.0634917165650919,0.493108311721815,0.0381061355324702,0.257395115809224,0.260931369938318,0.201404783626526,0.0963817214339872,0.0519724484549441,0.0522454334336397,0.055535367847995,0.357794150073985,0.117982195672664,0.199130341202507,0.0819107536867748,0.178669818639
0.458102596123352,0.240563852243887,0.108976357790426,0.321920294338687,0.409279432737803,0.0626498752972102,0.488575650955129,0.0378732181468726,0.256621104734544,0.259658016342326,0.200683449800114,0.0956393229639164,0.0516978881565235,0.0518210484823949,0.0550177744595138,0.356697369345886,0.117330090693482,0.198369276178346,0.0815533850425131,0.177073167015567
0.457206811170807,0.239712305226694,0.108461303322345,0.321067663685932,0.408601956791028,0.0618232771919857,0.484071279931007,0.0376430149169569,0.255853119173298,0.258396093798103,0.199968241701583,0.0949063266326306,0.0514262886092508,0.0514023699604153,0.0545077051257043,0.355608471185142,0.116684888289291,0.197614820781104,0.0811995090633444,0.175496947087509
0.456316493441908,0.238867743030484,0.10795135552007,0.320221157314612,0.407928752264644,0.0610115789623621,0.479595584111828,0.0374154793711471,0.255091082296168,0.257145454811956,0.199259076662389,0.0941825687322492,0.0511576017570108,0.0509892915754904,0.054005012714613,0.354527364750595,0.116046481028169,0.196866885024749,0.0808490727750736,0.173940833975498
0.455431583891699,0.238030075027799,0.107446437383933,0.319380701727885,0.407259770272581,0.0602144463875421,0.475148928315443,0.0371905660845713,0.254334918641642,0.255905954347054,0.198555873546345,0.0934678891487937,0.0508917805828339,0.0505817095518962,0.0535095536812795,0.35345396065588,0.115414763677468,0.196125380594407,0.0805020242909719,0.17240450863216
0.454552024406315,0.237199212204815,0.106946473470251,0.318546224675488,0.406594962746975,0.0594315540444656,0.470731657058566,0.0369682306499,0.253584554084687,0.254677449773746,0.197858552713472,0.0927621312677249,0.0506287790808803,0.0501795225584296,0.0530211879636888,0.352388170939416,0.114789633148144,0.195390220807025,0.0801583127836669,0.170887657736129
0.453677757783544,0.236375067124767,0.106451389851968,0.317717655126312,0.405934282420105,0.0586625850478395,0.46634409490973,0.0367484296491513,0.252839915806312,0.253459800821049,0.197167035984887,0.0920651418823532,0.0503685522293272,0.0497826316388481,0.0525397788822017,0.351329909035164,0.114170988440767,0.194661320573161,0.0798178884579075,0.169389973587595
0.452808727713884,0.235557553892378,0.105961114080477,0.316894923241718,0.405277682806827,0.0579072307984397,0.461986546850864,0.0365311206264246,0.252100932263968,0.252252869529282,0.196481246608688,0.0913767711050188,0.0501110559641245,0.0493909401446196,0.0520651930423313,0.350279089744112,0.113558730593151,0.193938596359852,0.0794807025241718,0.16791115400533
0.451944878762097,0.234746588119258,0.105475575148609,0.316077960349576,0.40462511818748,0.0571651907394168,0.45765929864658,0.0363162620615281,0.251367533162778,0.251056520203798,0.195801109226809,0.0906968722809501,0.0498562471535888,0.0490043536698971,0.0515973002407423,0.349235629206488,0.112952762629535,0.193221966154533,0.0791467071730871,0.166450902225237
0.451086156349241,0.233942086890256,0.104994703454721,0.315266698918997,0.403976543591264,0.0564361721203477,0.453362617220325,0.0361038133444668,0.250639649427553,0.249870619369808,0.195126549842809,0.0900253019047097,0.0496040835738032,0.0486227799886338,0.0511359733743516,0.348199444874655,0.112352989511279,0.192511349429966,0.078815855550635,0.165008926800402
0.450232506735155,0.233143968730717,0.104518430767865,0.314461072535738,0.403331914780059,0.0557198897687729,0.449096751036527,0.035893734750757,0.24991721317558,0.248695035728245,0.194457495790566,0.0893619195391381,0.0493545238847928,0.048246128993758,0.050681088352415,0.347170455486687,0.111759318089012,0.191806667110155,0.0784881017341101,0.163584941502681
0.449383877001399,0.23235215357463,0.104046690193991,0.313661015878262,0.402691188232684,0.0550160658689817,0.444861930487935,0.0356859874175379,0.249200157690151,0.247529640112657,0.193793875703841,0.0887065877367124,0.0491075276074488,0.0478743126383307,0.0502325240114891,0.346148581040596,0.111171657056185,0.191107841537196,0.0781634007088082,0.162178665225805
0.448540215034625,0.231566562733624,0.103579416143151,0.312866464694431,0.402054321129575,0.054324429747803,0.44065836828737,0.0354805333204491,0.24848841739481,0.246374305447098,0.193135619486691,0.0880591719632401,0.0488630551011728,0.0475072448786135,0.0497901620331647,0.345133742769192,0.110589916903981,0.190414796439059,0.0778417083454173,0.160789821890024
0.447701469510362,0.230787118866802,0.103116544297664,0.312077355778803,0.401421271337863,0.053644717667173,0.436486259863112,0.0352773352512471,0.247781927828299,0.245228906704983,0.1924826582847,0.0874195405238054,0.0486210675422155,0.0471448416189741,0.0493538868644659,0.34412586311556,0.110014009877537,0.18972745689824,0.0775229813780858,0.159418140348275
0.446867589877222,0.230013745951372,0.102658011581215,0.311293626950531,0.400791997396858,0.0529766726232565,0.432345783757238,0.0350763567961316,0.247080625620171,0.244093320868894,0.191834924456998,0.0867875644908988,0.0483815269026849,0.046787020658563,0.0489235856408224,0.343124865709137,0.109443849933436,0.189045749321288,0.0772071773831459,0.158063354293873
0.446038526341485,0.229246369254057,0.102203756128862,0.31051521703183,0.400166458503903,0.0523200441519063,0.428237102026177,0.0348775623147574,0.246384448467064,0.242967426891306,0.191192351549048,0.0861631176346525,0.0481443959301998,0.0464337016396965,0.0484991481115166,0.342130675342364,0.108879352698424,0.188369601409148,0.0768942547584681,0.156725202169737
0.445214229852076,0.22848491530326,0.101753717257899,0.309742065827007,0.399544614500606,0.0516745881402514,0.424160360642846,0.0346809169199056,0.245693335109597,0.241851105656208,0.190554874266173,0.0855460763551138,0.0479096381281654,0.046084805997883,0.0480804665675181,0.341143217947907,0.108320435429301,0.187698942128317,0.0765841727034246,0.155403427079122
0.444394652085918,0.227729311861953,0.101307835439571,0.308974114102024,0.398926425859423,0.0510400666442118,0.420115689899724,0.0344863864577904,0.245007225309882,0.240744239941595,0.189922428447802,0.0849363196164908,0.0476772177366493,0.0457402569134336,0.0476674357716212,0.340162420576421,0.107767016973977,0.187033701682775,0.0762768911994425,0.154097776697866
0.443579745433634,0.226979487901286,0.100866052271596,0.308211303564585,0.398311853670592,0.0504162477117448,0.416103204812258,0.0342939374889787,0.244326059829632,0.239646714382817,0.189294951042404,0.0843337288833013,0.0474470997138356,0.0453999792645984,0.0472599528907973,0.339188211374852,0.107219017733613,0.18637381148667,0.0759723709911241,0.152808003188139
0.442769462985605,0.226235373574867,0.100428310451471,0.307453576844739,0.397700859629404,0.0498029052116322,0.412123005522041,0.0341035372699,0.243649780408835,0.238558415436755,0.188672380083104,0.0837381880583676,0.0472192497180392,0.0450638995821762,0.0468579174306888,0.338220519565248,0.10667635962585,0.185719204137731,0.0756705735679166,0.151533863113677
0.441963758518373,0.22549690019372,0.0999945537505451,0.306700877475962,0.397093406023798,0.0491998186676282,0.408175177699208,0.0339151537349265,0.242978329744991,0.237479231346799,0.188054654663942,0.083149583422593,0.0469936340902571,0.0447319460055414,0.0464612311721636,0.337259275424079,0.106138966049063,0.185069813391394,0.0753714611463126,0.150275117356505
0.441162586481364,0.224764000201876,0.0995647269888119,0.305953149876723,0.396489455722267,0.048606773097786,0.404259792943534,0.0337287554790015,0.242311651472884,0.236409052108622,0.187441714916768,0.0825678035764646,0.0467702198372412,0.0444040482400401,0.0460697981098595,0.33630441026204,0.10560676184762,0.184425574135606,0.0750749966525618,0.149031531035116
0.440365901983941,0.224036607152598,0.0991387760104264,0.305210339332515,0.395888972162083,0.048023558858799,0.400376909183766,0.0335443117407975,0.241649690144877,0.235347769436717,0.186833501988742,0.0819927393832247,0.0465489746150728,0.0440801375157062,0.045683524392647,0.335355856404335,0.105079673278117,0.183786422366296,0.0747811437058791,0.14780287342412
0.439573660782755,0.223314655685208,0.0987166476598987,0.30447239197833,0.395291919337805,0.0474499714951832,0.396526571074698,0.0333617923863858,0.240992391211716,0.234295276731679,0.186229958020433,0.0814242839136581,0.0463298667132221,0.0437601465472493,0.0453023182659432,0.334413547171411,0.104557627976537,0.183152295163491,0.0744898666021301,0.146588917875316
0.438785819269416,0.222598081502503,0.098298289758955,0.303739254781569,0.394698261790082,0.0468858115931475,0.39270881039161,0.0331811678933989,0.240339701003822,0.233251469048223,0.185631026124487,0.0808623323924432,0.0461128650390758,0.043444009495272,0.0449260900158111,0.333477416860155,0.104040554926332,0.182523130668049,0.07420113029798,0.145389441740203
0.438002334458437,0.22188682134874,0.0978836510840402,0.303010875525382,0.394107964594739,0.0463308846389931,0.388923646421599,0.033002409335668,0.239691566713062,0.232216243063899,0.185036650364853,0.0803067821460152,0.045897939102917,0.0431316619286718,0.0445547519147836,0.33254740072551,0.103528384427369,0.181898868059006,0.0739149003954897,0.144204226293892
0.437223163975482,0.221180812988178,0.097472681344442,0.302287202792409,0.393520993352124,0.0457850008818945,0.385171086351504,0.0328254883683206,0.239047936374978,0.231189497048519,0.184446775736544,0.0797575325518965,0.0456850590033418,0.042823040788187,0.0441882181693503,0.331623434962533,0.103021048065745,0.181279447531499,0.0736311431271436,0.143033056660417
0.436448266045879,0.220479995184154,0.0970653311610174,0.301568185948929,0.392937314176727,0.0452479752009175,0.381451125652,0.0326503772133211,0.23840875885147,0.230171130834235,0.183861348145929,0.0792144849894435,0.045474195413098,0.0425180843510461,0.0438264048690495,0.330705456688849,0.102518478684408,0.180664810275263,0.0733498253412972,0.14187572173942
0.435677599483401,0.219784307678679,0.0966615520454999,0.300853775129384,0.39235689368705,0.0447196269761329,0.37776374845759,0.0324770486454393,0.237773983813906,0.2291610457863,0.183280314391522,0.0786775427919688,0.0452653195653325,0.0422167321966843,0.0434692299371119,0.329793403927519,0.102020610354584,0.180054898453679,0.0730709144880282,0.140732014134201
0.434911123679321,0.219093691172548,0.0962612963803713,0.300143921221293,0.391779698995725,0.0441997799636937,0.374108927942156,0.0323054759786321,0.237143561726663,0.228159144774445,0.182703622145267,0.0781466112001914,0.0450584032402309,0.0419189251734873,0.0431166130825995,0.328887215590289,0.10152737834798,0.179449655183351,0.0727943786053794,0.139601730081099
0.434148798591706,0.218408087305929,0.0958645173992794,0.299438575850514,0.391205697699877,0.0436882621747443,0.370486626689818,0.0321356330528254,0.236517443831067,0.227165332144908,0.182131219934302,0.0776215973169774,0.0448534187520409,0.041624605366531,0.0427684757539921,0.327986831461223,0.10103871910973,0.17884902451421,0.0725201863059812,0.138484669380211
0.433390584734968,0.217727438639438,0.0954711691679836,0.298737691366879,0.390634857871712,0.043184905758034,0.366896797060811,0.0319674942210801,0.235895582129742,0.226179513693046,0.181563057123178,0.077102410063327,0.0446503389364612,0.0413337160662792,0.0424247410941679,0.327092192180705,0.100554570232067,0.17825295141011,0.0722483067640392,0.137380635327404
0.432636443169655,0.217051688635676,0.0950812065658129,0.298041220830155,0.390067148049339,0.0426895468861167,0.363339381552192,0.0318010343371328,0.235277929371333,0.225201596636565,0.180999083896536,0.0765889601355706,0.0444491371383897,0.0410462017382102,0.0420853338967341,0.3262032392298,0.1000748704287,0.177661381729926,0.071978709702679,0.136289434647628
0.431886335492467,0.216380781641213,0.0946945852676193,0.297349117996353,0.389502537227811,0.0422020256450164,0.359814313153108,0.0316362287432944,0.234664439035612,0.224231489589313,0.180439251242211,0.0760811599637374,0.0442497872000136,0.0407620079933382,0.0417501805636601,0.325319914914965,0.0995995595098728,0.177074262209108,0.0717113653816322,0.135210877429483
0.43114022382651,0.215714662869011,0.0943112617262123,0.296661337304353,0.388940994850377,0.041722185927246,0.356321515694484,0.0314730532586988,0.234055065318943,0.223269102535653,0.17988351093476,0.0755789236710568,0.0440522634492342,0.040481081559601,0.0414192090641701,0.324442162353103,0.0991285783580763,0.176491540441714,0.0714462445852569,0.134144777061047
0.430398070811764,0.21505327838127,0.0939311931552577,0.295977833862852,0.388382490799945,0.0412498753280707,0.35286090419292,0.0313114841678869,0.233449763120104,0.222314346805373,0.179331815519407,0.0750821670345617,0.0438565406884143,0.0402033702540841,0.0410923488948513,0.323569925456942,0.0986618689044094,0.175913164862871,0.0711833186108799,0.133090950166929
0.429659839595772,0.214396575072688,0.0935543375126295,0.29529856343761,0.387826995390746,0.040784945044907,0.34943238518866,0.0311514982097162,0.232848488026449,0.221367135049149,0.178784118296372,0.074590807446756,0.0436625941834369,0.0399288229560535,0.0407695310409396,0.322703148920746,0.0981993741055548,0.175339084731684,0.0709225592574502,0.132049216546534
0.428925493824527,0.213744500654121,0.0931806534841965,0.294623482439007,0.387274479360193,0.0403272497797598,0.346035857077489,0.0309930725665851,0.2322511963004,0.22042738121452,0.178240373305605,0.0741047638783171,0.0434703996530659,0.0396573895807703,0.0404506879387404,0.321841778206332,0.0977410379213569,0.174769250114558,0.0706639388144963,0.131019399113524
0.428194997633581,0.213097003636631,0.092810100468035,0.293952547909874,0.386724913860931,0.0398766476445936,0.342671210436442,0.0308361848539613,0.231657844866274,0.219495000522386,0.177700535311874,0.0736239568417985,0.0432799332585999,0.0393890210540614,0.0401357534391499,0.320985759529402,0.0972868052929854,0.174203611868928,0.0704074300513752,0.130001323836447
0.42746831563933,0.212454033315917,0.0924426385590515,0.293285717513622,0.386178270453077,0.0394330000695462,0.339338328343222,0.0306808131102046,0.231068391297411,0.218569909444001,0.177164559790237,0.073148308356304,0.0430911715938077,0.0391236692876205,0.0398246627722373,0.320135039846161,0.0968366221216614,0.173642121627388,0.0701530062068057,0.128994819680522
0.426745412930513,0.211815539757107,0.0920782285340032,0.292622949522631,0.385634521096631,0.0389961717138901,0.336037086689226,0.0305269357866745,0.230482793803614,0.217652025678451,0.176632402911854,0.0726777419131043,0.0429040916751389,0.0388612871550171,0.0395173525128552,0.319289566840242,0.0963904352479345,0.173084731782207,0.0699006409786765,0.12799971855056
0.42602625505988,0.211181473779916,0.0917168318369067,0.29196420280692,0.385093638144072,0.0385660303796549,0.332767354486126,0.0303745317381132,0.229901011218892,0.216741268130615,0.176104021530148,0.0722121824421657,0.0427186709321986,0.038601828468388,0.0392137605472449,0.318449288909897,0.0959481924314916,0.172531395470218,0.0696503085141216,0.127015855234998
0.425310808036058,0.210551786944143,0.0913584105648197,0.291309436823062,0.384555594333119,0.0381424469278216,0.329528994165934,0.030223580213295,0.229323002989478,0.215837556889585,0.175579373167303,0.0717515562795649,0.0425348871984802,0.0383452479557913,0.0389138260406004,0.317614155155477,0.0955098423314819,0.171982066558067,0.0694019833998531,0.126043067351031
0.424599038315588,0.209926431535514,0.0910029274539876,0.290658611603364,0.384020362779655,0.0377252951970097,0.326321861874498,0.0300740608459339,0.228748729162141,0.214940813207541,0.175058416001077,0.071295791135763,0.0423527187023459,0.0380915012391998,0.0386174894055646,0.316784115367175,0.0950753344873442,0.171436699627823,0.0691556406527462,0.125081195290818
0.423890912795131,0.209305360551848,0.0906503458663418,0.290011687745281,0.383487916970823,0.0373144519245713,0.323145807758412,0.0299259536458413,0.228178150372761,0.214050959479069,0.174541108851943,0.0708448160647124,0.042172144058249,0.0378405448131144,0.0383246922716238,0.315959120013029,0.0946446193001183,0.170895249962924,0.0689112557106646,0.124130082168754
0.423186398803852,0.20868852768955,0.0903006297763416,0.289368626401083,0.382958230758266,0.0369097966700212,0.320000676245312,0.0297792389903252,0.227611227835178,0.21316791922091,0.174027411170525,0.0703985614337724,0.0419931422581898,0.0375923360237761,0.0380353774553736,0.315139120227185,0.094217648014232,0.170357673534462,0.0686688044235249,0.123189573769773
0.422485464095962,0.208075887330403,0.0899537437581472,0.288729389267736,0.382431278351526,0.0365112117407226,0.316886306317538,0.0296338976158234,0.227047923330293,0.212291617052132,0.173517283025338,0.0699569588944089,0.0418156926633969,0.0373468330489589,0.0377494889316264,0.314324067798408,0.0937943726997429,0.169823926987793,0.0684282630445869,0.122259518498677
0.421788076843425,0.20746739452868,0.0896096529731145,0.288093938577031,0.381907034311594,0.036118582119758,0.313802531779177,0.0294899106097638,0.226488199195418,0.211421978674712,0.173010685090816,0.0695199413536562,0.0416397749962292,0.037103994878324,0.0374669718053349,0.313513915158832,0.0933747462350279,0.169293967629458,0.0681896082219667,0.121339767330464
0.421094205628812,0.206863004998535,0.0892683231576059,0.287462237085913,0.381385473544597,0.0357317953959168,0.310749181516498,0.0293472594026448,0.225932018313884,0.210558930854521,0.172507578635621,0.0690874429463161,0.0414653693322897,0.0368637812943179,0.0371877722843054,0.312708615372949,0.0929587222899034,0.168767753414415,0.0679528169903653,0.120430173761648
0.420403819438318,0.206262675101688,0.0889297206111003,0.286834248067039,0.380866571295634,0.0353507416957294,0.307726079751773,0.029205925760327,0.225379344104865,0.209702401402699,0.172007925511229,0.0686593990078749,0.0412924560927456,0.0366261528535973,0.0369118376526739,0.311908122126831,0.0925462553091648,0.168245242933566,0.0677178667630053,0.119530593762532
0.419716887654923,0.20566636183539,0.0885938121846027,0.286209935299539,0.38035030314274,0.0349753136174849,0.304733046290557,0.0290658917765334,0.224830140513455,0.208852319157421,0.171511688140776,0.0682357460481167,0.0411210160368479,0.0363910708689639,0.0366391162451244,0.311112389717572,0.0921373004965349,0.167726395401582,0.0674847353237709,0.118640885730446
0.41903338005169,0.205074022820655,0.0882605652693368,0.285589263059976,0.379836644990993,0.0346054061671665,0.301769896762419,0.0289271398655465,0.224284372000954,0.208008613966021,0.171018829508167,0.0678164217254113,0.0409510302546461,0.0361584973917928,0.0363695574218204,0.310321373042955,0.0917318137990066,0.167211170644998,0.0672534008195439,0.117760910443897
0.418353266785218,0.204485616290762,0.0879299477857174,0.284972196113516,0.37932557306674,0.0342409166962478,0.298836442855195,0.0287896527551021,0.223742003535382,0.207171216667501,0.170529313147436,0.0674013648216589,0.0407824801598892,0.0359283951949397,0.0361031115440342,0.309535027591323,0.0913297518915709,0.166699529090593,0.0670238417527308,0.116890531017647
0.417676518389221,0.203901101080009,0.0876019281725937,0.284358699705279,0.37881706391196,0.0338817448412868,0.295932492542817,0.0286534134794682,0.2232030005822,0.206340059075382,0.170043103132355,0.0669905152178711,0.0406153474831103,0.0357007277561127,0.0358397299504454,0.308753309431675,0.0909310721623187,0.166191431754034,0.0667960369739761,0.116029612858679
0.41700310576824,0.203320436612721,0.0872764753767528,0.283748739551885,0.378311094378742,0.0335277924652635,0.293057850306746,0.0285184053727072,0.222667329095246,0.205515073960911,0.16956016406627,0.0665838138703715,0.0404496142648872,0.0354754592416909,0.0355793649340919,0.307976175203948,0.0905357326979044,0.165686840228778,0.0665699656750542,0.115178023623045
0.416333000191497,0.202743582892503,0.0869535588426806,0.283142281833178,0.377807641623886,0.033178963600605,0.290212317351117,0.0283846120621144,0.222134955507864,0.204696195036603,0.169080461072184,0.0661812027875956,0.0402852628492757,0.0352525544909811,0.0353219697199512,0.307203582109511,0.0901436922693638,0.165185716675229,0.066345607381937,0.114335633173568
0.415666173286865,0.202170500491723,0.0866331485025694,0.282539293184135,0.37730668310362,0.0328351643938458,0.287395691811621,0.028252017461827,0.221605846724239,0.203883356940123,0.168603959783053,0.0657826250074755,0.0401222758774082,0.0350319790008947,0.0350674984431339,0.306435487901844,0.0897549103182739,0.164688023810143,0.0661229419480315,0.113502313538406
0.415002597034964,0.201601150541241,0.0863152147665659,0.281939740686943,0.376808196568433,0.0324963030518708,0.284607768958238,0.0281206057665991,0.221079970110912,0.203076495218485,0.168130626332309,0.0653880245753901,0.0399606362812548,0.0348136989110339,0.0348159061276681,0.305671850877411,0.0893693469432455,0.164193724896267,0.065901949547581,0.11267793887042
0.414342243763382,0.201035494720347,0.0859997285132547,0.281343591863244,0.376312160058015,0.0321622897896919,0.281848341391862,0.0279903614457385,0.220557293488497,0.202275546312574,0.167660427344592,0.0649973465226675,0.0398003272775409,0.0345976809891748,0.0345671486658588,0.304912629866718,0.088986962886741,0.163702783732216,0.0656826106692283,0.111862385407377
0.41368508614101,0.200473495246932,0.0856866610803678,0.280750814666555,0.375818551896307,0.0318330367797119,0.279117199234947,0.0278612692371978,0.220037785123564,0.201480447541972,0.167193329926696,0.0646105368456208,0.0396413323618174,0.0343838926171348,0.0343211827982042,0.304157784225547,0.0886077195222063,0.16321516464258,0.0654649061097332,0.11105553143294
0.413031097172496,0.199915114867863,0.085375984255716,0.280161377474838,0.375327350686656,0.0315084581024253,0.276414130316207,0.0277333141418187,0.219521413720707,0.200691137090095,0.166729301658713,0.0642275424851045,0.0394836353026781,0.0341723017770126,0.03407796609385,0.30340727382637,0.0882315788415086,0.162730832468244,0.0652488169678416,0.110257257238433
0.412380250192807,0.199360316849574,0.0850676702683355,0.279575249083229,0.374838535307074,0.0311884696985164,0.273738920349511,0.027606481417722,0.219008148414786,0.199907553989621,0.166268310585374,0.0638483113065764,0.0393272201361218,0.0339628770377897,0.0338374569315684,0.30266105904993,0.0878585034426729,0.162249752556927,0.065034324638302,0.109467445085383
0.4117325188619,0.19880906496886,0.084761691779843,0.278992398696929,0.374352084905592,0.0308729893223069,0.271091353107036,0.0274807565748408,0.218497958763335,0.199129638108206,0.165810325207585,0.0634727920806497,0.0391720711600525,0.0337555875422829,0.0335996144812426,0.301919100777,0.0874884565179074,0.161771890753937,0.0648214108060244,0.108685979168805
0.411087877159508,0.198261323503858,0.0844580218759947,0.278412795924229,0.373867978895718,0.0305619364965139,0.268471210586781,0.0273561253695916,0.217990814739126,0.198357330134485,0.165355314474151,0.0631009344641224,0.039018172928916,0.0335504029944369,0.0333643986858443,0.301181360380287,0.087121401841911,0.161297213393117,0.0646100574403784,0.107912745581222
0.41044629938002,0.197717057225238,0.0841566340584421,0.277836410769694,0.373386196951985,0.0302552324682764,0.265878273174549,0.0272325737996804,0.217486686722908,0.19759057156435,0.164903247773674,0.0627326889814714,0.0388655102484675,0.0333472936469461,0.0331317702438873,0.30044779971652,0.0867573037604541,0.160825687288005,0.0644002467896261,0.107147632277409
0.409807760127472,0.197176231387571,0.0838575022366821,0.277263213627482,0.372906719005593,0.0299528001664129,0.263312319800491,0.0271100880990382,0.216985545496287,0.196829304687498,0.164454094926641,0.0623680070067966,0.0387140681706671,0.0331462302891983,0.0329016905923446,0.299718381118669,0.086396127179227,0.160357279723176,0.0641919613754865,0.106390529039842
