"Xyleborus glabratus","Xyleborinus saxeseni","Euwallacea fornicatus","Euwallacea validus","Xyleborus xylographus","Xyleborus posticus","Xyleborus germanus","Xyleborus seriatus","Xylosandrus compactus","mutillatus","Xyleborus ferrugineus","Xylosandrus morigerus","Xyleborus obesus","Xyleborus affinis","Ambrosiodmus obliquus","Coptoborus pseudotenuis","Ambrosiodmus rubricollis","Xylosandrus crassiusculus","Ambrosiodmus tachygraphus","Sampsonius dampfi"
0.697427563666677,0.238558645426018,0.282197901996953,0.31753070670369,0.116976936055115,0.100357843618985,0.282331621159648,0.138739694957523,0.240071005703036,0.153650337767523,0.358379803350439,0.402091278417719,0.050432033695597,0.435181689825879,0.0660477301617294,0.248305111754573,0.133919234237692,0.495470502723976,0.0758262354987485,0.0853177467805283
0.692366918200371,0.237483929071751,0.280962274080374,0.3156933761795,0.115050107879258,0.0997984665555186,0.281319428784116,0.137892164837558,0.238918159321699,0.152572042521096,0.357228567149202,0.400634269713214,0.0500348991148731,0.434307506416686,0.0655996558346835,0.245746359570474,0.132641248791412,0.494314315948547,0.0750421804679388,0.0843112760615625
0.687298599789484,0.236420685958454,0.279739306961039,0.313875694543102,0.113165289816506,0.0992460857437396,0.280317120056511,0.137055383890976,0.237777840565983,0.151508089407219,0.356087712723857,0.399190075804422,0.0496437147343099,0.433440374672935,0.0651577845328241,0.243224699249594,0.131383210181426,0.493166981638384,0.0742714589635539,0.0833231282112441
0.682223869089844,0.235368721172186,0.278528794340702,0.312077360069347,0.111321387130316,0.0987005653663527,0.279324534518441,0.136229145613789,0.236649836031593,0.150458199533226,0.354957081638137,0.39775851296299,0.0492583498126903,0.432580190178972,0.0647219871339546,0.240739488654221,0.130144693563405,0.492028377662378,0.0735137587651536,0.082352859195992
0.677143973946114,0.234327844352754,0.277330534550657,0.310298076994204,0.10951733660698,0.0981617731731906,0.278341515373576,0.135413248805498,0.235533937275748,0.149422101108648,0.353836518895867,0.396339401160692,0.0488786773808382,0.431726850788207,0.0642921380923833,0.238290097108107,0.128925285400612,0.490898384370734,0.0727687768903203,0.0814000382487444
0.672060148490948,0.23329786955819,0.276144330419114,0.308537555372619,0.107752105643454,0.0976295803633194,0.277367909379776,0.134607497398894,0.234429940670904,0.148399529222435,0.35272587284371,0.394932563972708,0.0485045741072452,0.430880256558014,0.0638681153155656,0.235875905249153,0.127724583107427,0.489776884527927,0.0720362192664606,0.0804642474032572
0.666973612283036,0.232278615134124,0.274969989143202,0.306795510940278,0.10602469135629,0.0971038614718321,0.276403566745121,0.133811700296402,0.233337647263688,0.147390225628456,0.351624995077307,0.393537828484033,0.0481359201693799,0.43004030968694,0.0634498000458267,0.233496304878904,0.126542194705685,0.488663763247927,0.0713158004161398,0.079545081046959
0.661885569484609,0.231269903587857,0.27380732216541,0.305071664979166,0.104334119711822,0.0965844942611131,0.275448341027658,0.133025671212678,0.232256862638848,0.146393938538928,0.350533740350664,0.392155025198875,0.0477725991304034,0.429206914454147,0.0630370767469226,0.231150698809357,0.12537773849333,0.487558907931595,0.0706072431553141,0.0786421454915469
0.656797208078829,0.230271561466917,0.272656145054274,0.303365744186798,0.102679444677685,0.0960713596163676,0.274502089038724,0.132249228523167,0.231187396787995,0.145410422425421,0.349451966488659,0.39078398795296,0.0474144978210264,0.42837997716097,0.0626298329952125,0.228838500707516,0.124230842724883,0.486462208206171,0.0699102783038646,0.0777550585605457
0.651709699127384,0.229283419241932,0.271516277389164,0.301677480549022,0.101059747395636,0.0955643414452194,0.273564670749687,0.131482195118387,0.23012906398295,0.144439437827134,0.348379534302541,0.389424553828596,0.0470615062262634,0.427559406074521,0.0622279593752199,0.226559134938089,0.123101145303256,0.485373555866757,0.0692246444078636,0.0768834491930895
0.646624196068521,0.228305311193619,0.270387542648973,0.300006611216271,0.0994741353756214,0.0950633265811935,0.272635949201959,0.13072439826365,0.229081682653494,0.143480751166121,0.347316307508286,0.388076563072424,0.0467135173768461,0.426745111373242,0.0618313493793818,0.224312036404719,0.121988293482484,0.484292844819729,0.0685500874730345,0.0760269570632168
0.64154183405563,0.227337075303734,0.269269768104573,0.29835287838317,0.0979217417109501,0.0945682046909085,0.271715790420155,0.129975669464023,0.228045075269355,0.142534134569199,0.346262152647725,0.386739859015736,0.046370427245077,0.425937005094333,0.0614398993117889,0.222096650390095,0.120891943580915,0.483219971027994,0.0678863607088948,0.0751852322140122
0.636463729336367,0.226378553149812,0.268162784714884,0.296716029171393,0.0964017243144022,0.0940788681848093,0.270804063328254,0.129235844334265,0.227019068226241,0.141599365696226,0.345216939012291,0.385414287997267,0.0460321346449113,0.425135001082978,0.0610535081957309,0.219912432395248,0.119811760704489,0.482154832458019,0.0672332242830945,0.0743579347059461
0.631390978672281,0.225429589803542,0.267066427026407,0.29509581551567,0.0949132651750505,0.0935952121312872,0.269900639668654,0.128504762473556,0.226003491735786,0.14067622757452,0.34418053856932,0.384099699288378,0.0456985411360711,0.424339014943287,0.0606720776848765,0.217758847978347,0.118747418479666,0.481097329028573,0.0665904450854936,0.0735447342788072
0.626324658798715,0.224490033732631,0.265980533076091,0.293491994052856,0.0934555696355346,0.0931171341740333,0.269005393923989,0.127782267344796,0.224998179719212,0.139764508439143,0.343152825890782,0.382795945020529,0.0453695509320015,0.423548963990895,0.0602955119779174,0.215635372593259,0.117698598795674,0.480047362561103,0.0659577965015356,0.0727453100266417
0.621265825924755,0.223559736706023,0.264904944297401,0.291904326013958,0.0920278656894998,0.0926445344524849,0.268118203241608,0.127068206158284,0.224002969704594,0.138864001578822,0.342133678084352,0.381502880114971,0.0450450708114918,0.42276476720715,0.0599237177365227,0.213541491428112,0.116664991555679,0.479004836731683,0.0653350581945054,0.0719593500851426
0.616215515272855,0.222638553702319,0.26383950542946,0.290332577119045,0.0906294032988834,0.0921773155252296,0.267238947360603,0.126362429759589,0.223017702727569,0.137974505187271,0.341122974726728,0.380220362214565,0.0447250100337933,0.421986345194819,0.0595566040064536,0.211476699244108,0.115646294436555,0.477969657024491,0.0647220158962744,0.0711865513309627
0.611174740657715,0.221726342821294,0.262784064429155,0.288776517474946,0.0892594537307096,0.0917153822962389,0.266367508541283,0.125664792521451,0.22204222323535,0.1370958222197,0.340120597799117,0.37894825161766,0.0444092802570733,0.421213620135259,0.0591940821416969,0.209440500214776,0.114642212656911,0.476941730686736,0.0641184612061584,0.0704266190924427
0.606144494103899,0.22082296519837,0.261738472386082,0.287235921475656,0.0879173089130294,0.0912586419438081,0.265503771496998,0.124975152239521,0.221076378993928,0.1362277602543,0.339126431624796,0.377686411213949,0.0440977954600536,0.420446515746995,0.0588360657314834,0.207432407765874,0.113652458753069,0.475920966684991,0.0635241913975307,0.0696792668712726
0.601125745501624,0.21992828492194,0.260702583440229,0.285710567705369,0.0866022808096372,0.0908070038520893,0.264647623328227,0.124293370031801,0.220120020998325,0.135370131358505,0.33814036280867,0.376434706422239,0.0437904718666906,0.419684957245639,0.0584824705300637,0.205451944416099,0.112676752362676,0.47490727566288,0.0629390092318512,0.0689442160746284
0.59611944230006,0.219042168953425,0.259676254702291,0.284200238844057,0.0853137008131689,0.0903603795451028,0.26379895345883,0.12361931024162,0.219173003385792,0.134522751959844,0.337162280178753,0.375193005130059,0.0434872278737591,0.418928871305122,0.058133214389121,0.203498641618771,0.11171482001567,0.473900569900065,0.0623627227797887,0.0682211957573421
0.591126509237439,0.218164487049958,0.258659346176519,0.282704721575533,0.084050919156189,0.089918682623127,0.262957653574385,0.122952840344008,0.218235183351831,0.133685442721192,0.336192074729505,0.373961177635048,0.0431879839812124,0.418178186020157,0.0577882171927041,0.201572039604636,0.110766394932317,0.472900763272484,0.0617951452491286,0.0675099423736889
0.586147848107216,0.217295111689595,0.257651720686008,0.281223806497898,0.0828133043398569,0.0894818287013625,0.262123617562535,0.122293830855321,0.217306421068928,0.132858028420263,0.335229639566942,0.372739096588061,0.0428926627251928,0.417432830869913,0.0574474007945746,0.199671687225913,0.109831216828054,0.471907771213802,0.0612360948191738,0.0668101995383894
0.581184337559452,0.216433917998962,0.256653243800328,0.279757288036339,0.0816002425797654,0.0890497353507784,0.261296741455258,0.121642155245999,0.216386579607916,0.132040337833161,0.334274869855461,0.371526636937924,0.0426011886135793,0.416692736682836,0.057110688957861,0.197797141801704,0.108909031724873,0.470921510678021,0.0606853944813619,0.0661217177964477
0.576236832936551,0.215580783683231,0.255663783765421,0.27830496435817,0.0804111372685324,0.0886223220410482,0.260476923372987,0.120997689856315,0.215475524861836,0.131232203621844,0.333327662766322,0.370323675877793,0.0423134880639577,0.415957835602583,0.056778007296923,0.19594796896488,0.107999591769014,0.469941900103211,0.0601428718858306,0.0654442544014578
0.571306166142454,0.214735588958345,0.25468321143567,0.27686663729008,0.0792454084547328,0.088199510085491,0.259664063470523,0.120360313815004,0.214573125472234,0.130433462225345,0.332387917427709,0.369130092793051,0.0420294893439116,0.415228061055024,0.0564492832213318,0.194123742510521,0.107102655054721,0.468968859376324,0.059608359193682,0.0647775731020329
0.566393145544326,0.213898216485413,0.25371140020807,0.275442112237515,0.0781024923377513,0.0877812225879332,0.258858063884658,0.119729908960666,0.213679252757781,0.129643953754601,0.331455534876333,0.367945769210698,0.0417491225135305,0.414503347716272,0.0561244458818758,0.192324044246015,0.106217985453836,0.468002309799052,0.059081692934703,0.0641214439360243
0.561498555905765,0.213068551307178,0.252748225958416,0.274031198106116,0.0769818407781429,0.0873673843914153,0.258058828683447,0.11910635976581,0.21279378064514,0.128863521890759,0.330530418010499,0.366770588750183,0.0414723193700418,0.4137836314817,0.0558034261185089,0.190548463842874,0.105345352451021,0.467042174054684,0.0585627138703146,0.0634756430322122
0.556623158350502,0.212246480786499,0.251793566979445,0.272633707225186,0.0758829208230849,0.0869579220286669,0.257266263817073,0.118489553263456,0.211916585601993,0.128092013786824,0.329612471544605,0.365604437075615,0.0411990133944759,0.413068849435916,0.0554861564101567,0.188796598690344,0.104484530984391,0.466088376175937,0.0580512668615296,0.0628399524191645
0.551767690355577,0.211431894546751,0.250847303920847,0.271249455273093,0.0748052142465124,0.08655276367428,0.256480277070249,0.117879378976192,0.211047546572157,0.127329279972518,0.328701601965005,0.364447201849333,0.0409291397002766,0.412358939823653,0.0551725708263083,0.187068053750859,0.103635301291363,0.465140841513724,0.0575472007417124,0.0622141598409764
0.546932865772899,0.210624684414093,0.249909319731097,0.269878261204576,0.0737482171035296,0.0861518390985107,0.25570077801608,0.117275728847578,0.210186544912694,0.126575174262237,0.327797717487194,0.363298772686765,0.0406626349837764,0.411653842021545,0.0548626049803144,0.185362441417393,0.102797448759532,0.464199496706821,0.0570503681939406,0.0615980585796093
0.542119374878138,0.209824744361527,0.248979499601027,0.268519947179895,0.0727114392986986,0.085755079622648,0.254927677971358,0.116678497175821,0.209333464332965,0.125829553665978,0.326900728014275,0.362159041112543,0.0403994374764579,0.410953496510757,0.0545561959843278,0.183679381372765,0.101970763782383,0.46326426965241,0.0565606256327813,0.0609914472835697
0.537327884445833,0.209031970454675,0.248057730909082,0.267174338495761,0.0716944041678044,0.0853624180758839,0.254160889953224,0.116087580549624,0.208488190835545,0.12509227830314,0.326010545096644,0.361027900517832,0.0401394868989259,0.410257844850433,0.0542532824058127,0.182018500450899,0.101155041619674,0.462335089477456,0.0560778330902978,0.0603941298026689
0.532559037849624,0.208246260799222,0.247143903168204,0.265841263518013,0.0706966480727141,0.0849737887536276,0.25340032863714,0.115502877786134,0.207650612658932,0.124363211319076,0.325127081892867,0.359905246118841,0.0398827244165207,0.40956682965194,0.0539538042255663,0.180379432500122,0.100350082262299,0.461411886510907,0.0556018541061187,0.0598059150286279
0.5278134551865,0.207467515489965,0.246237907974288,0.264520553615974,0.0697177200089424,0.0845891273772083,0.252645910316147,0.1149242898709,0.206820620221992,0.123642218804311,0.324250253131703,0.358790974916455,0.0396290925965041,0.408880394553876,0.0536577027971852,0.178761818248469,0.0995556903015031,0.460494592256671,0.0551325556214014,0.05922661674129
0.523091733423938,0.206695636561405,0.245339638956141,0.263212043098454,0.06875718122555,0.0842083710549101,0.251897552861336,0.114351719899771,0.205998106070073,0.122929169716315,0.32337997507523,0.357684985656977,0.0393785353667531,0.408198484197813,0.0533649208079236,0.177165305171069,0.0987716748022547,0.459583139367355,0.0546698078765338,0.058656053460225
0.518394446568815,0.205930527939823,0.244448991726916,0.261915569151344,0.0678146048570039,0.0838314582442897,0.251155175683507,0.113785073022662,0.205182964822732,0.122223935803738,0.322516165483036,0.356587178793927,0.0391309979759017,0.407521044204752,0.0530754022408848,0.17558954735958,0.0979978491806543,0.458677461618735,0.0542134843124255,0.0580940483015086
0.513722145857004,0.205172095396807,0.243565863836948,0.260630971776758,0.0668895755666452,0.0834583287157265,0.250418699695974,0.113224256389114,0.204375093123019,0.121526391533032,0.321658743577444,0.355497456450872,0.03888642695487,0.406848021152269,0.0527890923384945,0.174034205393715,0.0972340310852218,0.457777493884936,0.0537634614752427,0.0575404288394779
0.509075359962529,0.20442024650415,0.242690154727953,0.25935809373368,0.0659816892014039,0.0830889235171588,0.249688047278458,0.112669179095582,0.203574389588259,0.12083641401735,0.320807630009726,0.354415722385253,0.038644770079726,0.406179362552312,0.052505937567206,0.172498946214863,0.096480042281927,0.456883172114299,0.0533196189244527,0.0569950269732674
0.504454595225173,0.203674890590097,0.24182176568855,0.258096780480077,0.0650905524574219,0.0827231849399598,0.248963142242054,0.112119752134393,0.202780754762285,0.120153882947666,0.319962746827284,0.353341881953171,0.038405976335826,0.405515016829651,0.0522258855833872,0.17098344300179,0.095735708542831,0.455994433305901,0.0528818391440448,0.0564576787979401
0.499860335895481,0.202935938696878,0.240960599811051,0.256846880116431,0.0642157825562448,0.0823610564859117,0.248243909795215,0.111575888344305,0.20199409106907,0.11947868052601,0.319124017441756,0.352275842075108,0.0381699958831837,0.404854933300936,0.0519488852003447,0.169487375048437,0.0950008595382107,0.455111215486727,0.0524500074568036,0.0559282244800357
0.495293044396062,0.20220330353949,0.240106561949478,0.255608243330652,0.0633570069312568,0.0820024828352361,0.247530276510731,0.111037502362609,0.201214302767713,0.118810691400768,0.318291366598018,0.351217511202559,0.037936780023018,0.404199062154356,0.0516748863564419,0.168010427643816,0.0942753287320428,0.454233457689454,0.0520240119415155,0.0554065081373683
0.490753161598126,0.201476899465681,0.239259558678772,0.254380723344342,0.0625138629240338,0.0816474098156404,0.246822170293658,0.110504510578723,0.200441295908718,0.11814980260395,0.317464720344058,0.350166799285526,0.0377062811654332,0.403547354429874,0.0514038400842656,0.166552291953975,0.0935589532807297,0.453361099930833,0.0516037433529936,0.0548923777229057
0.486241107112246,0.200756642417094,0.238419498255148,0.253164175860355,0.0616859974903097,0.0812957843723445,0.246119520350175,0.109976831089223,0.199674978291552,0.117495903490379,0.316644006001683,0.349123617740873,0.0374784527981893,0.402899762000012,0.0511356984808051,0.165112664906051,0.0928515739349553,0.452494083190661,0.0511890950448109,0.0543856849125797
0.48175727959229,0.20004244989154,0.237586290577562,0.251958459011638,0.0608730669152476,0.0809475545390492,0.245422257157331,0.109454383654255,0.198915259423404,0.11684888567871,0.315829152138041,0.348087879421496,0.0372532494565165,0.402256237551186,0.0508704146786026,0.163691249074382,0.0921530349445598,0.4516323493913,0.0507799628946397,0.0538862849968753
0.477302057051538,0.199334240906346,0.236759847150247,0.250763433311301,0.060074736537721,0.0806026694098133,0.244730312433648,0.10893708965528,0.198162050479128,0.11620864299424,0.315020088537923,0.347059498586291,0.0370306266939362,0.401616734565552,0.050607942817838,0.162287752568668,0.0914631839663289,0.450775841377748,0.0503762452320938,0.0533940367760545
0.472875797190005,0.198631935962759,0.235940081046297,0.24957896160389,0.0592906804833219,0.080261079111806,0.244043619110568,0.108424872054109,0.197415264262324,0.11557507141342,0.314216746176827,0.346038390870895,0.0368105410540483,0.400981207303353,0.0503482380193153,0.160901888924181,0.0907818719745978,0.449924502898236,0.0499778427689805,0.0529088024588811
0.468478837732009,0.197935457011358,0.235126906872244,0.248404909017833,0.0585205814058118,0.0799227347789021,0.243362111304687,0.107917655353173,0.196674815167516,0.114948069010038,0.313419057194754,0.345024473259173,0.0365929500432488,0.400349610785762,0.0500912563583136,0.15953337699398,0.0901089531745729,0.449078278585331,0.0495846585318698,0.0524304475647111
0.464111496773063,0.197244727418444,0.234320240733616,0.247241142919016,0.0577641302367473,0.0795875885260896,0.242685724290785,0.107415365556998,0.195940619143392,0.114327535902989,0.312626954870713,0.344017664055432,0.0363778121043407,0.399721900778185,0.049836954839273,0.158181940843139,0.0894442849182757,0.448237113937534,0.0491965977968915,0.0519588408288256
0.459774073135181,0.196559671933381,0.233520000201428,0.246087532865471,0.0570210259430186,0.0792555934246622,0.242014394475594,0.106917930134828,0.195212593657079,0.113713374205596,0.311840373597917,0.343017882857343,0.0361650865910058,0.399098033774025,0.0495852913712833,0.156847309644958,0.0887877276230231,0.447400955301353,0.0488135680266803,0.0514938541108844
0.455466846729709,0.195880216656845,0.232726104279593,0.244943950563136,0.0562909752920415,0.0789267034781654,0.241348059372302,0.10642527798437,0.194490657659401,0.113105487976422,0.311059248859636,0.342025050529534,0.0359547337431043,0.398477966978882,0.0493362247443463,0.15552921757913,0.0881391446923541,0.446569749853845,0.0484354788093824,0.0510353623063837
0.451190078926861,0.19520628900996,0.231938473373203,0.243810269822665,0.0555736926243586,0.0786008735990729,0.240686657575752,0.105937339396604,0.193774731551107,0.11250378317152,0.310283517205704,0.341039089177861,0.0357467146627705,0.39786165829518,0.0490897146063824,0.154227403731858,0.0874984024393216,0.445743445585598,0.0480622417996528,0.050583243261008
0.446944012931101,0.194537817704295,0.23115702925767,0.242686366517254,0.0548688996334091,0.0782780595861647,0.240030128738327,0.105454046021644,0.193064737150027,0.111908167598078,0.309513116229643,0.340059922124304,0.0355409912912768,0.39724906630721,0.0488457214409563,0.152941611997875,0.08686537001207,0.444921991284158,0.0476937706615646,0.0501373776877697
0.442728874161618,0.193874732712679,0.230381695048693,0.241572118541461,0.054176325152232,0.0779582181025837,0.239378413546495,0.104975330835593,0.192360597659128,0.111318550869409,0.308747984546392,0.339087473882503,0.0353375263866345,0.39664015026656,0.0486042065456936,0.151671590984379,0.0862399193216197,0.444105336517867,0.0473299810133618,0.0496976490868324
0.438544870637081,0.193216965240823,0.229612395173021,0.240467405770988,0.0534957049468797,0.0776413066545468,0.238731453697982,0.104501128108376,0.191662237635444,0.11073484436124,0.30798806177062,0.338121670133885,0.0351362835019074,0.396034870077951,0.0483651320113646,0.150417093916813,0.0856219249717863,0.443293431620117,0.0469707903739878,0.0492639436679224
0.434392193363989,0.19256444769972,0.228849055339996,0.239372110023406,0.0528267815163216,0.0773272835706873,0.238089191879571,0.104031373372495,0.190969582959842,0.110156961169255,0.30723328849561,0.337162437704386,0.0349372269642097,0.395433186285423,0.0481284607016108,0.14917787854651,0.0850112641911621,0.442486227673997,0.0466161181113232,0.048836150275233
0.430271016727877,0.191917113678784,0.228091602513841,0.238286115019787,0.0521693038986263,0.0770161079820069,0.237451571745492,0.103566003392706,0.190282560807617,0.109584816067859,0.306483606272688,0.336209704541743,0.0347403218543638,0.394835060058905,0.0478941562332917,0.147953707060146,0.0844078167670913,0.441683676497324,0.0462658853920715,0.0484141603147303
0.426181498886712,0.191274897919729,0.227339964886682,0.237209306347238,0.0515230274832171,0.0767077398024167,0.236818537896392,0.103104956136553,0.189601099619865,0.109018325470114,0.305738957591181,0.335263399693333,0.0345455339871945,0.394240453181118,0.0476621829574291,0.146744345990984,0.0838114649815739,0.440885730628049,0.0459200151332333,0.0479978676837764
0.42212378216584,0.190637736291139,0.226594071852268,0.236141571422285,0.0508877138290019,0.0764021397098459,0.236190035858863,0.102648170745754,0.18892512907563,0.108457407388806,0.304999285858903,0.334323453284556,0.0343528298924361,0.393649328034831,0.0474325059407283,0.145549566131888,0.083222093549032,0.440092343310024,0.0455784319551096,0.0475871687029839
0.418097993453844,0.190005565763726,0.225853853980383,0.235082799455115,0.0502631304881866,0.0760992691279007,0.235566012065514,0.102195587508409,0.18825458006479,0.10790198139862,0.304264535383126,0.333389796497739,0.0341621767962302,0.393061647590442,0.0472050909476563,0.144369142450074,0.082639589555881,0.439303468479115,0.0452410621357823,0.0471819620502241
0.414104244598762,0.189378324386247,0.225119242991907,0.234032881414632,0.049649050835583,0.0757990902080524,0.234946413835568,0.101747147831983,0.187589384661663,0.107351968599371,0.303534651352043,0.332462361551542,0.0339735426031936,0.392477375393871,0.0469799044230553,0.143202854003572,0.0820638424018424,0.438519060749662,0.0449078335670149,0.046782148696711
0.410142632804063,0.188755951262054,0.224390171734536,0.232991709994313,0.0490452539032338,0.0755015658123386,0.234331189355963,0.101302794217063,0.186929476099305,0.106807291580264,0.302809579816704,0.331541081680861,0.0337868958790353,0.391896475554775,0.0467569134752766,0.14205048385937,0.0814947437429444,0.437739075401268,0.044578675711527,0.046387631845087
0.406213241023892,0.188138386526274,0.223666574159109,0.231959179578846,0.0484515242201798,0.0752066594965597,0.233720287662953,0.100862470231851,0.186274788744492,0.106267874385154,0.302089267673405,0.330625891117208,0.0336022058337037,0.391318912735054,0.0465360858598137,0.140911819013215,0.080932187436154,0.436963468365905,0.044253519561591,0.0459983168694417
0.402316138357045,0.187525571323573,0.222948385296552,0.230935186211524,0.0478676516571987,0.0749143354939538,0.23311365862418,0.100426120487368,0.185625258073341,0.105733642478762,0.301373662646512,0.329716725069559,0.0334194423050447,0.390744652137649,0.0463173899634182,0.139786650311047,0.0803760694855875,0.436192196215336,0.0439322975989042,0.0456141112571921
0.398451380439225,0.186917447786515,0.222235541235395,0.229919627562376,0.0472934312763557,0.0746245586993342,0.232511252921213,0.0999936906133469,0.184980820647582,0.105204522713829,0.300662713271731,0.328813519705644,0.0332385757429533,0.390173659495627,0.0461007947886829,0.138674772372024,0.0798262879902491,0.435425216148837,0.0436149437556941,0.0452349245527623
0.394619009833124,0.186313959014478,0.22152797909987,0.228912402897023,0.0467286631852053,0.074337294653675,0.231913022032536,0.0995651272348021,0.184341414091432,0.104680443299171,0.299956368879774,0.327916212133691,0.0330595771940014,0.389605901061533,0.0458862699390745,0.137575983513127,0.0792827430932481,0.43466248598121,0.0433013933770103,0.0448606683029987
0.390819056415905,0.185715049053118,0.220825637028551,0.227913413046233,0.0461731523954939,0.0740525095291286,0.231318918216967,0.0991403779492347,0.183706977069068,0.104161333768605,0.299254579580449,0.327024740384583,0.0328824182865246,0.38904134359701,0.0456737856044031,0.13649008567531,0.0787453369324473,0.433903964131092,0.0429915831841636,0.0444912560042584
0.387051537763695,0.185120662874357,0.220128454153531,0.226922560376156,0.0456267086862144,0.0737701701144621,0.230728894497503,0.0987193913044707,0.183077449262684,0.103647124950723,0.298557296247124,0.326139043394438,0.032707071216153,0.38847995436268,0.0454633125467104,0.135416884351167,0.0782139735924963,0.433149609609525,0.0426854512392725,0.0441266030511168
0.383316459532726,0.184530746356894,0.219436370580124,0.225939748759229,0.0450891464708708,0.0734902438008986,0.230142904645576,0.0983021167771026,0.182452771351097,0.103137748939489,0.297864470501586,0.325259060987592,0.0325335087317701,0.387921701108268,0.0452548220865656,0.134356188514082,0.0776885590582074,0.432399382008809,0.042382936910878,0.0437666266866339
0.379613815836759,0.183945246267205,0.218749327367062,0.224964883545726,0.0445602846688149,0.0732126985683494,0.229560903165697,0.097888504751517,0.181832884988908,0.102633139065622,0.297176054699262,0.324384733859972,0.0323617041218855,0.387366552062975,0.0450482860897533,0.133307810548856,0.0771690011692282,0.431653241491611,0.0420839808405894,0.0434112459541293
0.375943589620505,0.183364110241031,0.218067266507187,0.223997871535945,0.0440399465805224,0.0729375029720269,0.228982845280498,0.0974785064994913,0.181217732786183,0.102133229868756,0.296492001914797,0.323516003562848,0.0321916312014065,0.386814475926082,0.0448436769543418,0.132271566183755,0.0766552095759746,0.430911148780327,0.0417885249107288,0.043060381650413
0.372305753028708,0.182787286765331,0.217390130908617,0.223038620953005,0.0435279597666782,0.0726646261294219,0.228408686916137,0.0970720741603386,0.180607258288648,0.101637957070341,0.295812265927992,0.322652812486969,0.0320232642987964,0.386265441857783,0.0446409675981175,0.131247274423978,0.0761470956967795,0.430173065146695,0.0414965122129349,0.0427139562804206
0.368700267770646,0.182214725160694,0.216717864376376,0.222087041416248,0.0430241559309484,0.0723940377076383,0.22783838468807,0.0966691607215874,0.180001405958382,0.101147257547263,0.295136801210065,0.321795103847042,0.0318565782436056,0.385719419470244,0.044440131446375,0.130234757486498,0.0756445726762228,0.429438952401644,0.0412078870177,0.0423718940132088
0.36512708547979,0.181646375564187,0.216050411594461,0.221143043915224,0.0425283708063174,0.0721257079110699,0.227271895887179,0.0962697200001754,0.179400121154993,0.100661069306175,0.294465562910254,0.32094282166658,0.0316915483543621,0.385176378818869,0.0442411424200508,0.129233840736268,0.0751475553446045,0.428708772885381,0.0409225947448024,0.0420341206392613
0.361586148068375,0.181082188912636,0.21538771810836,0.220206540784247,0.0420404440448744,0.071859607469411,0.226709178466233,0.0958737066241444,0.178803350117253,0.100179331458488,0.293798506842729,0.320095910763076,0.0315281504268119,0.384636290393789,0.0440439749241878,0.128244352623743,0.0746559601785242,0.427982489457703,0.0406405819346084,0.0417005635290639
0.358077388076706,0.180522116926318,0.214729730307982,0.219277445677508,0.0415602191109364,0.071595707625989,0.226150191026685,0.0954810760148193,0.178211039945203,0.0997019841960416,0.293135589473824,0.319254316733525,0.0313663607224943,0.384099125111537,0.0438486038367225,0.127266124623724,0.0741697052625351,0.427260065488528,0.0403617962202129,0.0413711515929043
0.354600729016971,0.179966112093059,0.214076395410998,0.218355673544729,0.0410875431773999,0.071333980126409,0.225594892805799,0.0950917843694569,0.177623138582684,0.0992289687673921,0.292476767909566,0.318417985940258,0.0312061559576444,0.383564854306933,0.0436550044975818,0.126298991175458,0.0736887102518366,0.426541464848644,0.0400861863003909,0.0410458152418562
0.351156085711418,0.179414127652722,0.213427661446589,0.217441140607348,0.040622267025217,0.0710743972075015,0.225043243664073,0.0947057886443494,0.177039594800305,0.0987602274547319,0.291821999883493,0.317586865497101,0.0310475132924092,0.38303344972516,0.0434631526980822,0.12534278962401,0.0732128963359759,0.425826651900668,0.0398137019133324,0.0407244863499088
0.347743364624736,0.178866117582081,0.21278347723957,0.216533764335216,0.0401642449458922,0.0708169315865623,0.224495204072984,0.0943230465383697,0.176460358178825,0.0982957035514034,0.291171243744769,0.316760903255831,0.0308904103203684,0.382504883514018,0.0432730246706184,0.12439736016285,0.072742186203526,0.425115591490204,0.0395442938111361,0.0404070982172024
0.344362464190492,0.178322036580053,0.212143792394901,0.215633463423802,0.0397133346469047,0.070561556450877,0.223950735103013,0.0939435164769439,0.175885379092936,0.0978353413399946,0.290524458446559,0.31594004779294,0.0307348250583505,0.38197912821637,0.0430845970786349,0.123462545777649,0.0722765040077105,0.424408248937202,0.0392779137350354,0.0400935855343348
0.341013275131524,0.177781840053301,0.21150855728256,0.21474015777188,0.0392693971599597,0.0703082454475207,0.223409798411968,0.0935671575964392,0.175314608695444,0.0973790860709997,0.289881603534694,0.315124248396685,0.0305807359365322,0.381456156762756,0.0428978470068705,0.122538192191246,0.0718157753329475,0.423704590027507,0.0390145143913332,0.0397838843477024
0.337695680774177,0.177245484102176,0.210877723022772,0.213853768459706,0.0388322967519785,0.0700569726734234,0.222872356233579,0.0931939297289534,0.174747998901832,0.096926883942027,0.289242639136578,0.314313455054426,0.030428121788815,0.380935942464181,0.0427127519518666,0.121624147809783,0.0713599271622832,0.423004581004603,0.038754049428023,0.0394779320258423
