"Xylosandrus compactus","Xyleborus ferrugineus","Sampsonius dampfi","Coptoborus pseudotenuis"
0.999998164513952,0.672313890255526,0.0305737346479754,0.0999266704756156
0.999997927218117,0.671825868979765,0.0304277601553846,0.0994882427253259
0.999997659821991,0.671338468235341,0.0302827551898445,0.0990524118877831
0.999997358580438,0.670851687024487,0.0301387115705434,0.0986191591988747
0.999997019291389,0.670365524350749,0.0299956211997265,0.0981884660484382
0.999996637241198,0.669879979218996,0.0298534760617187,0.0977603139789262
0.999996207143586,0.66939505063542,0.0297122682219598,0.0973346846840836
0.999995723071449,0.668910737607542,0.0295719898260525,0.0969115600076344
0.999995178380705,0.668427039144213,0.0294326330988227,0.09649092194198
0.999994565625277,0.667943954255618,0.0292941903433929,0.0960727526269075
0.999993876462196,0.667461481953283,0.0291566539402674,0.0956570343483098
0.999993101545697,0.666979621250076,0.0290200163464297,0.0952437495369154
0.999992230409068,0.666498371160209,0.0288842700944515,0.0948328807670274
0.999991251332856,0.666017730699244,0.0287494077916137,0.094424410755276
0.999990151197883,0.665537698884096,0.0286154221190393,0.0940183223593794
0.999988915321375,0.665058274733033,0.0284823058308366,0.0936145985769144
0.999987527274285,0.664579457265684,0.0283500517532547,0.0932132225440993
0.999985968677709,0.664101245503038,0.0282186527838493,0.0928141775345854
0.999984218976039,0.663623638467449,0.0280881018906603,0.0924174469582591
0.99998225518427,0.663146635182638,0.0279583921113988,0.092023014360055
0.99998005160656,0.662670234673698,0.0278295165526456,0.091630863418777
0.999977579522846,0.662194435967094,0.0277014683890605,0.0912409779459319
0.999974806839974,0.661719238090666,0.0275742408626006,0.0908533418845708
0.999971697703396,0.661244640073635,0.0274478272817495,0.0904679393081411
0.999968212065089,0.660770640946601,0.0273222210207571,0.0900847544193494
0.999964305202852,0.660297239741549,0.0271974155188878,0.089703771549032
0.999959927185627,0.65982443549185,0.0270734042796793,0.0893249751550363
0.999955022278928,0.659352227232262,0.0269501808702111,0.0889483498211126
0.999949528283806,0.658880613998936,0.0268277389203821,0.0885738802558138
0.999943375802076,0.658409594829417,0.0267060721221972,0.0882015512914053
0.999936487419789,0.657939168762643,0.0265851742290637,0.0878313478827843
0.999928776800022,0.657469334838951,0.0264650390550962,0.0874632551064093
0.999920147675181,0.657000092100079,0.0263456604744308,0.0870972581592367
0.999910492727914,0.656531439589165,0.0262270324205478,0.0867333423576693
0.999899692348623,0.656063376350752,0.0261091488856031,0.0863714931365112
0.999887613256296,0.655595901430788,0.025992003919768,0.0860116960479355
0.99987410696797,0.655129013876632,0.0258755916305781,0.0856539367604559
0.999859008100642,0.654662712737049,0.0257599061822894,0.0852982010579129
0.999842132487738,0.654196997062216,0.0256449417952431,0.0849444748384636
0.999823275090415,0.653731865903727,0.0255306927452389,0.0845927441135851
0.999802207681937,0.653267318314585,0.0254171533629157,0.0842429950070835
0.999778676281152,0.652803353349215,0.0253043180331399,0.0838952137541118
0.999752398308648,0.652339970063458,0.0251921811944021,0.0835493867001986
0.999723059436495,0.651877167514574,0.0250807373382211,0.0832055003002835
0.999690310099551,0.651414944761246,0.0249699810085549,0.0828635411177605
0.999653761633128,0.650953300863577,0.0248599068012205,0.0825234958235327
0.999612981998307,0.650492234883099,0.0247505093633191,0.082185351195072
0.999567491052393,0.650031745882765,0.0246417833926702,0.0818490941154891
0.999516755317856,0.649571832926956,0.0245337236372516,0.0815147115726117
0.999460182198598,0.649112495081482,0.0244263248946472,0.0811821906580704
0.99939711358751,0.648653731413582,0.0243195820115013,0.0808515185663921
0.999326818803984,0.648195540991924,0.0242134898829794,0.0805226825941029
0.999248486794339,0.64773792288661,0.0241080434522369,0.0801956701388388
0.999161217521985,0.647280876169173,0.024003237709893,0.0798704686984628
0.999064012467524,0.646824399912579,0.0238990676935114,0.0795470658701912
0.99895576415196,0.646368493191232,0.023795528487089,0.0792254493497278
0.998835244588656,0.645913155080967,0.0236926152205483,0.0789056069304054
0.998701092561725,0.645458384659061,0.0235903230692385,0.0785875265023351
0.998551799620145,0.645004181004222,0.0234886472534414,0.0782711960515629
0.998385694668151,0.644550543196603,0.0233875830378835,0.0779566036592343
0.99820092702332,0.64409747031779,0.0232871257312548,0.0776437375007668
0.997995447804468,0.643644961450814,0.0231872706857327,0.0773325858450284
0.997766989502043,0.643193015680143,0.0230880132965125,0.0770231370535255
0.997513043574257,0.642741632091687,0.0229893490013428,0.0767153795795959
0.997230835903107,0.642290809772798,0.0228912732800675,0.0764093019676112
0.99691729993579,0.641840547812271,0.0227937816541728,0.0761048928521848
0.996569047329301,0.641390845300343,0.0226968696863398,0.0758021409573872
0.996182335909557,0.640941701328695,0.0226005329800027,0.0755010350959703
0.995753034751878,0.640493114990453,0.0225047671789126,0.0752015641685956
0.995276586187568,0.640045085380184,0.022409567966706,0.0749037171630717
0.994747964542761,0.639597611593904,0.0223149310664791,0.0746074831535984
0.994161631421364,0.639150692729071,0.0222208522403669,0.0743128513000162
0.993511487355284,0.638704327884591,0.0221273272891279,0.0740198108470648
0.992790819663531,0.638258516160813,0.0220343520517328,0.0737283511236462
0.991992246388982,0.637813256659534,0.0219419224049596,0.0734384615420955
0.991107656219728,0.637368548483998,0.0218500342629925,0.0731501315974591
0.990128144353325,0.636924390738893,0.0217586835770256,0.0728633508667775
0.989043944329828,0.636480782530356,0.0216678663348723,0.0725781090083762
0.987844355946443,0.63603772296597,0.0215775785605786,0.0722943957611626
0.986517669476572,0.635595211154765,0.0214878163140413,0.0720122009439289
0.985051086553278,0.635153246207216,0.0213985756906306,0.071731514454662
0.983430638246088,0.63471182723525,0.0213098528208173,0.0714523262698588
0.98164110106571,0.634270953352235,0.0212216438698049,0.071174626443849
0.979665911878712,0.633830623672991,0.0211339450371652,0.0708984051081222
0.97748708300889,0.633390837313782,0.0210467525564791,0.0706236524706634
0.975085119148886,0.632951593392321,0.020960062694981,0.0703503588152927
0.972438938109313,0.632512891027765,0.020873871753208,0.0700785145010114
0.969525797896515,0.632074729340719,0.0207881760646528,0.0698081099613554
0.966321233135852,0.631637107453237,0.020702971995421,0.0695391357037521
0.962799004444111,0.631200024488815,0.0206182559438925,0.0692715823088853
0.958931064997472,0.630763479572398,0.0205340243403864,0.0690054404300652
0.954687549230378,0.630327471830376,0.0204502736468305,0.0687407007926032
0.950036789319173,0.629892000390583,0.0203670003564343,0.068477354193194
0.944945365826908,0.629457064382301,0.020284200993366,0.0682153914993019
0.939378199576841,0.629022662936255,0.0202018721124334,0.0679548036485542
0.933298692433229,0.628588795184614,0.0201200102987678,0.0676955816481377
0.926668925137302,0.628155460260994,0.0200386121675133,0.0674377165742043
0.919449920595687,0.627722657300452,0.0199576743635173,0.0671811995712783
0.911601980955684,0.627290385439489,0.0198771935610272,0.0669260218516717
0.90308510631935,0.626858643816048,0.0197971664633883,0.0666721746949036
0.893859501929453,0.626427431569516,0.0197175898027474,0.0664196494471251
0.883886178983203,0.625996747840722,0.0196384603397579,0.0661684375205502
0.873127651779138,0.625566591771934,0.0195597748632896,0.0659185303928903
0.861548730582386,0.625136962506863,0.0194815301901412,0.0656699196067957
0.849117405345154,0.624707859190659,0.0194037231647569,0.0654225967693006
0.83580581024281,0.624279280969911,0.0193263506589453,0.0651765535512747
0.821591252962691,0.623851226992648,0.0192494095716021,0.0649317816868781
0.806457285999183,0.623423696408338,0.019172896828436,0.0646882729730227
0.790394790172825,0.622996688367885,0.019096809381698,0.0644460192688374
0.773403033645541,0.622570202023629,0.0190211442099128,0.0642050124951393
0.755490663416029,0.622144236529349,0.0189458983176146,0.0639652446339081
0.73667658132279,0.621718791040258,0.0188710687350852,0.0637267077277676
0.716990653683174,0.621293864713004,0.0187966525180949,0.0634893938794691
0.696474203571576,0.620869456705667,0.0187226467476472,0.0632532952513821
0.675180237992073,0.620445566177763,0.0186490485297255,0.0630184040649881
0.653173369230202,0.620022192290238,0.0185758549950435,0.0627847126003799
0.630529400562157,0.619599334205472,0.0185030632987976,0.062552213195764
0.607334560956996,0.619176991087272,0.0184306706204229,0.06232089824697
0.583684390701203,0.618755162100878,0.0183586741633516,0.0620907602069621
0.559682298865578,0.618333846412957,0.018287071154774,0.0618617915853558
0.535437832759679,0.617913043191604,0.0182158588454028,0.0616339849479404
0.511064717323148,0.617492751606342,0.0181450345092392,0.0614073329162028
0.486678737151508,0.617072970828118,0.0180745954433427,0.0611818281668599
0.462395544110579,0.616653700029306,0.0180045389676021,0.0609574634313903
0.438328478246067,0.616234938383703,0.0179348624245109,0.0607342314955746
0.414586488469449,0.615816685066529,0.0178655631789434,0.0605121251990373
0.39127223244884,0.615398939254427,0.0177966386179346,0.0602911374347941
0.368480422992005,0.614981700125458,0.017728086150462,0.0600712611488024
0.346296472205809,0.614564966859107,0.0176599032072301,0.0598524893395165
0.32479546638819,0.614148738636276,0.0175920872404568,0.0596348150574474
0.304041485607249,0.613733014639282,0.0175246357236633,0.0594182314047247
0.28408726380432,0.613317794051862,0.0174575461514649,0.0592027315346645
0.264974169325625,0.612903076059168,0.0173908160393652,0.0589883086513407
0.246732472975449,0.612488859847766,0.0173244429235525,0.0587749560091591
0.229381861509653,0.612075144605633,0.0172584243606976,0.0585626669124367
0.212932149066407,0.611661929522161,0.0171927579277551,0.0583514347149843
0.197384137131471,0.611249213788151,0.017127441221766,0.0581412528196924
0.182730574774964,0.610836996595815,0.0170624718596627,0.0579321146781224
0.168957174434472,0.610425277138771,0.0169978474780764,0.0577240137900992
0.156043643757199,0.610014054612046,0.0169335657331464,0.0575169437033099
0.143964700270595,0.609603328212073,0.0168696243003316,0.0573108980129042
0.132691042322996,0.609193097136688,0.0168060208742238,0.0571058703610995
0.122190256329078,0.608783360585132,0.0167427531683637,0.0569018544367896
0.112427646502209,0.608374117758047,0.0166798189150585,0.056698843975156
0.103366978710477,0.607965367857475,0.0166172158652008,0.0564968327572836
0.0949711347189899,0.607557110086859,0.0165549417880913,0.0562958146097802
0.0872026768318173,0.607149343651039,0.0164929944712616,0.0560957834043982
0.0800243258434424,0.606742067756253,0.0164313717203,0.0558967330576604
0.07339935732031,0.606335281610132,0.0163700713586788,0.0556986575304897
0.0672919226544879,0.605928984421703,0.0163090912275837,0.0555015508278415
0.0616673021730672,0.605523175401385,0.0162484291857448,0.0553054069983386
0.0564920979604532,0.605117853760988,0.0161880831092696,0.055110220133912
0.0517343740619385,0.604713018713711,0.0161280508914779,0.0549159843694418
0.0473637514801437,0.604308669474144,0.0160683304427383,0.0547226938824039
0.0433514649331697,0.60390480525826,0.0160089196903067,0.054530342892518
0.0396703877813494,0.603501425283421,0.0159498165781662,0.0543389256614
0.0362950309024266,0.603098528768371,0.0158910190668692,0.0541484364922172
0.0332015206439229,0.602696114933237,0.0158325251333807,0.0539588697293463
0.0303675603368918,0.602294182999527,0.0157743327709237,0.0537702197580347
0.0277723792385972,0.601892732190129,0.0157164399888259,0.0535824810040649
0.0253966721969099,0.60149176172931,0.0156588448123687,0.053395647933422
