"Euwallacea validus","Coptoborus pseudotenuis","Xyleborus ferrugineus","Xylosandrus crassiusculus","Xylosandrus morigerus","Xyleborus xylographus","Xylosandrus compactus","Xyleborus obesus","Ambrosiodmus tachygraphus","Xyleborus posticus","Ambrosiodmus obliquus"
0.676042451945041,0.231409293150627,0.425809459690112,0.56606801014517,0.441946211038664,0.10311588490945,0.289643124576246,0.0529284195092679,0.0872644240406685,0.111003243048104,0.0712779506515752
0.673142685300647,0.229440924138862,0.424761210518943,0.565220705393713,0.440805545438012,0.101662196856086,0.28848650435709,0.0525929639058751,0.0864450315216047,0.110514649666243,0.0708909891839381
0.670248279663636,0.227496807328792,0.423720329265747,0.564378437159153,0.439672787055294,0.100235827233774,0.287339998879313,0.0522616413830983,0.0856377802508054,0.110031044722572,0.0705084230733678
0.667359409877754,0.225576574366869,0.422686726846017,0.563541148526157,0.438547842911375,0.0988361560896795,0.286203470631812,0.051934376618029,0.0848424278424997,0.109552348271415,0.0701301765526731
0.664476246996017,0.223679863023918,0.421660315727475,0.562708783547185,0.437430621597249,0.0974625792850335,0.285076784648828,0.0516110960994537,0.0840587379293837,0.109078482111446,0.0697561756019233
0.661598958310884,0.221806317102286,0.420641009894501,0.561881287220391,0.436321033239146,0.0961145080746711,0.283959808450199,0.0512917280738522,0.0832864799856821,0.108609369737597,0.0693863478980832
0.65872770738527,0.219955586343378,0.41962872481357,0.561058605468144,0.435218989464622,0.0947913686967287,0.282852411983308,0.0509762024933128,0.0825254291561653,0.108144936294547,0.0690206227663874
0.655862654084328,0.218127326335643,0.418623377399676,0.56024068511618,0.434124403369566,0.0934926019723882,0.281754467566677,0.0506644509652846,0.0817753660908894,0.107685108531769,0.0686589311333835
0.653003954607988,0.216321198423107,0.417624885983696,0.559427473873328,0.433037189486121,0.0922176629155456,0.280665849835153,0.0503564067040934,0.0810360767854546,0.10722981476004,0.0683012054815784
0.650151761524188,0.214536869614489,0.41663317028067,0.558618920311824,0.431957263751472,0.090966020352263,0.279586435686626,0.0500520044841479,0.0803073524265692,0.106778984809385,0.0679473798056232
0.647306223802779,0.21277401249299,0.415648151358966,0.557814973848161,0.430884543477483,0.0897371565498622,0.278516104230244,0.0497511805947692,0.0795889892427276,0.106332549988384,0.0675973895699758
0.644467486850046,0.211032305126778,0.414669751610297,0.55701558472449,0.429818947321144,0.0885305668555026,0.27745473673605,0.0494538727965772,0.0788807883598096,0.105890443044796,0.0672511716679844
0.641635692543815,0.20931143098025,0.413697894720565,0.556220703990515,0.428760395255822,0.0873457593440866,0.276402216586026,0.0491600202793729,0.0781825556614232,0.105452598127445,0.0669086643823351
0.638810979269118,0.207611078826086,0.412732505641503,0.555430283485912,0.427708808543261,0.0861822544753232,0.275358429226469,0.0488695636214569,0.0774941016538155,0.105018950749332,0.0665698073468117
0.635993481954363,0.205930942658157,0.411773510563091,0.554644275823204,0.426664109706339,0.0850395847597816,0.274323262121679,0.0485824447503258,0.0768152413351822,0.104589437751915,0.0662345415093162
0.633183332107981,0.204270721605313,0.410820836886715,0.553862634371124,0.425626222502527,0.0839172944337586,0.273296604708902,0.0482986069046955,0.0761457940692203,0.104163997270516,0.0659028090961021
0.630380657855519,0.202630119846091,0.409874413199052,0.553085313238411,0.424595071898057,0.0828149391427852,0.272278348354491,0.0480179945977963,0.0754855834627667,0.103742568700822,0.0655745535771745
0.627585583977143,0.201008846524351,0.408934169246657,0.552312267258055,0.423570584042754,0.081732085633588,0.271268386311256,0.0477405535818925,0.0748344372473746,0.103325092666427,0.0652497196328113
0.624798231945508,0.199406615665904,0.408000035911219,0.551543451971959,0.422552686245522,0.0806683114543325,0.270266613676947,0.0474662308139786,0.0741921871646885,0.102911510987389,0.0649282531211658
0.622018719963985,0.197823146096114,0.407071945185485,0.550778823616002,0.421541306950463,0.0796232046629594,0.269272927353851,0.0471949744226067,0.0735586688554793,0.102501766649751,0.0646101010469076
0.619247163005186,0.196258161358517,0.406149830149803,0.550018339105515,0.420536375713608,0.0785963635434345,0.268287226009465,0.046926733675802,0.0729337217522076,0.102095803776009,0.0642952115308631
0.61648367284978,0.194711389634472,0.405233624949297,0.549261956021118,0.41953782318024,0.0775873963297339,0.267309410038195,0.046661458950025,0.0723171889749934,0.101693567596476,0.0639835337806214
0.61372835812556,0.193182563663851,0.404323264771622,0.548509632594946,0.41854558106279,0.0765959209373765,0.266339381524079,0.0463991017001413,0.0717089172308666,0.101295004421522,0.0636750180620665
0.610981324346726,0.19167142066678,0.403418685825308,0.547761327697218,0.4175595821193,0.0756215647023308,0.265377044204472,0.0461396144303601,0.0711087567161847,0.10090006161465,0.0633696156718027
0.608242673953378,0.190177702266456,0.402519825318653,0.547017000823171,0.416579760132415,0.0746639641271121,0.264422303434682,0.0458829506661062,0.0705165610221063,0.100508687566383,0.0630672789104431
0.605512506351157,0.188701154413022,0.401626621439167,0.546276612080311,0.415606049888908,0.073722764633896,0.263475066153526,0.0456290649267904,0.0699321870430116,0.100120831668939,0.0627679610567255
0.602790917951044,0.187241527308534,0.400739013333532,0.545540122176009,0.414638387159709,0.0727976203244709,0.26253524084977,0.0453779126994443,0.0693554948877671,0.0997364442916471,0.0624716163424289
0.600078002209272,0.185798575332999,0.39985694108808,0.544807492405398,0.41367670868043,0.071888193746859,0.261602737529432,0.0451294504131895,0.0687863477937368,0.0993554767571089,0.062178199928062
0.59737384966732,0.184372056971508,0.398980345709757,0.544078684639585,0.412720952132371,0.0709941556684319,0.26067746768392,0.0448836354145082,0.068224612043441,0.098977881318047,0.061887667879293
0.594678547991989,0.182961734742449,0.398109169107569,0.543353661314159,0.411771056123983,0.0701151848553551,0.259759344258986,0.0446404259432884,0.0676701568837764,0.0986036111348413,0.0615999771440979
0.591992182015506,0.18156737512681,0.397243354074495,0.542632385417985,0.410826960172796,0.0692509678581954,0.258848281624458,0.0443997811096139,0.0671228544477032,0.098232620253718,0.0613150855306002
0.589314833775667,0.180188748498564,0.396382844269842,0.541914820482278,0.409888604687767,0.0684011988035271,0.257944195544743,0.0441616608712728,0.0665825796783178,0.0978648635855707,0.0610329516855764
0.586646582555966,0.178825629056137,0.395527584202048,0.541200930569952,0.408955930952075,0.0675655791913797,0.257047003150066,0.0439260260119591,0.0660492102552306,0.0975002968853946,0.0607535350736072
0.583987504925708,0.177477794754955,0.394677519211899,0.540490680265222,0.408028881106305,0.066743817698367,0.256156622908426,0.0436928381201424,0.065522626523165,0.0971388767323097,0.0604767959568484
0.581337674780085,0.176145027241063,0.393832595456165,0.539784034663474,0.407107398132058,0.065935629986347,0.255272974598256,0.0434620595685811,0.0650027114227089,0.0967805605101564,0.0602026953754027
0.578697163380187,0.174827111785814,0.392992759891629,0.539080959361372,0.406191425835928,0.0651407385164603,0.254395979281754,0.043233653494458,0.0644893504231402,0.0964253063886415,0.0599311951282699
0.576066039392934,0.173523837221617,0.392157960259509,0.538381420447213,0.405280908833875,0.0643588723683985,0.253525559278872,0.0430075837801154,0.0639824314572584,0.0960730733050191,0.0596622577548565
0.573444368930916,0.172234995878737,0.391328145070254,0.537685384491508,0.404375792535957,0.0635897670647621,0.25266163814195,0.0427838150343682,0.0634818448581567,0.0957238209462861,0.0593958465170255
0.570832215592107,0.170960383523149,0.390503263588705,0.536992818537795,0.403476023131422,0.0628331644003617,0.251804140630957,0.0425623125743764,0.0629874832978651,0.0953775097318763,0.0591319253816673
0.568229640499464,0.169699799295417,0.389683265819615,0.536303690093671,0.402581547574146,0.0620888122763285,0.250952992689349,0.0423430424080564,0.0624992417278072,0.0950341007968385,0.0588704590037759
0.565636702340365,0.168453045650615,0.388868102493507,0.535617967122035,0.401692313568412,0.0613564645388979,0.250108121420502,0.0421259712170126,0.0620170173210055,0.094693555975479,0.0586114127100106
0.563053457405893,0.167219928299252,0.388057725052874,0.53493561803254,0.400808269555014,0.0606358808227345,0.249269455064715,0.0419110663399722,0.0615407094159814,0.0943558377854574,0.0583547524827294
0.560479959629938,0.166000256149221,0.387252085638703,0.534256611673249,0.399929364697682,0.059926826398671,0.248436922976767,0.0416982957567052,0.0610702194622908,0.0940209094123185,0.0581004449444778
0.557916260628113,0.164793841248726,0.386451137077309,0.533580917322482,0.39905554886982,0.0592290720257361,0.24761045560401,0.0414876280724137,0.0606054509676438,0.0936887346944471,0.0578484573429162
0.555362409736458,0.163600498730217,0.385654832867488,0.532908504680858,0.398186772641539,0.0585423938073462,0.246789984464983,0.0412790325025739,0.0601463094465543,0.0933592781084319,0.0575987575361741
0.552818454049937,0.162420046755284,0.384863127167959,0.532239343863517,0.397322987266994,0.0578665730515488,0.245975442128534,0.0410724788582171,0.0596927023704722,0.0930325047548268,0.0573513139786152
0.550284438460693,0.161252306460521,0.384075974785101,0.531573405392526,0.396464144671995,0.0572013961351931,0.245166762193434,0.0408679375316324,0.0592445391193471,0.092708380344294,0.0571060957069999
0.547760405696075,0.16009710190434,0.383293331160975,0.53091066018946,0.395610197441908,0.0565466543719223,0.244363879268466,0.0406653794824798,0.0588017309345794,0.0923868711841205,0.0568630723270339
0.545246396356401,0.15895426001473,0.382515152361612,0.530251079568146,0.394761098809818,0.0559021438838745,0.24356672895299,0.0404647762242983,0.0583641908733121,0.0920679441650938,0.0566222140002889
0.542742448952469,0.157823610537934,0.38174139506558,0.529594635227585,0.393916802644958,0.0552676654769842,0.242775247817953,0.0402660998113969,0.0579318337640224,0.091751566748726,0.0563834914314829
0.540248599942784,0.156704985988049,0.380972016552801,0.528941299245018,0.393077263441398,0.0546430245197835,0.24198937338734,0.0400693228261149,0.0575045761633686,0.0914377069548159,0.0561468758561115
0.537764883770512,0.155598221597523,0.380206974693629,0.528291044069165,0.392242436306977,0.0540280308255994,0.241209044120056,0.0398744183664405,0.0570823363142545,0.0911263333493393,0.0559123390284148
0.535291332900136,0.154503155268545,0.379446227938164,0.527643842513606,0.391412276952483,0.0534224985380495,0.240434199392225,0.0396813600339756,0.0566650341050715,0.0908174150326552,0.0556798532096728
0.532827977853823,0.153419627525311,0.37868973530582,0.526999667750311,0.390586741681069,0.052826246019741,0.239664779479897,0.0394901219222351,0.0562525910300807,0.0905109216280208,0.055449391156817
0.530374847247466,0.152347481467153,0.377937456375111,0.526358493303315,0.389765787377897,0.0522390957440781,0.238900725542143,0.0393006786052707,0.0558449301508997,0.0902068232704038,0.055220926111349
0.527931967826428,0.151286562722518,0.377189351273672,0.525720293042537,0.388949371500008,0.05166087419009,0.238141979604537,0.0391130051266085,0.0554419760590595,0.0899050905955842,0.0549944317885554
0.525499364500955,0.150236719403788,0.376445380668502,0.525085041177729,0.388137452066413,0.0510914117401896,0.237388484543019,0.0389270769884899,0.0550436548395963,0.0896056947295364,0.0547698823670118
0.523077060381263,0.149197802062927,0.375705505756415,0.524452712252561,0.38732998764839,0.0505305425807782,0.236640184068114,0.0387428701414066,0.0546498940356476,0.0893086072780833,0.0545472524783645
0.520665076812288,0.148169663647932,0.37496968825471,0.523823281138836,0.386526937359999,0.0499781046056133,0.235897022709504,0.0385603609739208,0.054260622614021,0.089013800316814,0.0543265171973834
0.518263433408096,0.14715215946009,0.374237890392033,0.523196723030827,0.385728260848786,0.0494339393218586,0.235158945800954,0.0383795263027601,0.0538757709317033,0.088721246381257,0.0541076520322758
0.515872148085952,0.146145147112027,0.373510074899449,0.522573013439744,0.384933918286699,0.0488978917587387,0.234425899465566,0.0382003433631808,0.0534952707032851,0.088430918457303,0.0538906329152553
0.513491237100031,0.145148486486513,0.372786205001702,0.521952128188311,0.384143870361182,0.0483698103787213,0.233697830601362,0.0380227897995884,0.053119054969268,0.0881427899718668,0.0536754361933557
0.511120715074777,0.144162039696049,0.372066244408659,0.521334043405466,0.383358078266466,0.0478495469911539,0.23297468686719,0.0378468436564102,0.0527470580652304,0.0878568347837844,0.0534620386194841
0.508760595037907,0.143185671043189,0.371350157306947,0.520718735521172,0.382576503695039,0.0473369566682845,0.232256416668935,0.0376724833692094,0.0523792155918242,0.0875730271749368,0.0532504173437059
0.50641088845304,0.1422192469816,0.370637908351764,0.520106181261338,0.381799108829289,0.046831897663593,0.231542969146032,0.0374996877560357,0.052015464385578,0.0872913418415933,0.0530405499047529
0.504071605251976,0.141262636077852,0.369929462658861,0.519496357642849,0.381025856333334,0.0463342313323715,0.23083429415828,0.0373284360090035,0.0516557424904808,0.0870117538859705,0.052832414221751
0.501742753866587,0.14031570897391,0.369224785796698,0.518889241968697,0.380256709345004,0.0458438220544815,0.230130342272937,0.037158707686091,0.0512999891303243,0.0867342388079967,0.0526259885861569
0.499424341260353,0.139378338350329,0.368523843778767,0.518284811823224,0.379491631468002,0.0453605371592305,0.229431064752097,0.0369904827031546,0.0509481446817795,0.0864587724972802,0.0524212516539021
0.497116372959511,0.13845039889014,0.36782660305607,0.517683045067447,0.378730586764218,0.0448842468523021,0.228736413540339,0.0368237413261503,0.0506001506481861,0.0861853312252728,0.0522181824377339
0.49481885308383,0.1375317672434,0.367133030509762,0.5170839198345,0.377973539746201,0.0444148241446811,0.228046341252639,0.0366584641635574,0.0502559496340337,0.0859138916376227,0.0520167602997501
0.49253178437701,0.136622321992416,0.366443093443941,0.516487414525156,0.377220455369788,0.0439521447835164,0.227360801162552,0.0364946321589969,0.0499154853201126,0.085644430746714,0.0518169649441214
0.490255168236701,0.135721943617612,0.365756759578591,0.515893507803445,0.376471299026883,0.0434960871848642,0.226679747190628,0.0363322265840412,0.0495787024393172,0.085376925924385,0.0516187764099952
0.487989004744133,0.13483051446404,0.36507399704267,0.515302178592371,0.375726036538368,0.043046532368256,0.22600313389309,0.0361712290312059,0.0492455467530783,0.0851113548948209,0.0514221750645758
0.48573329269337,0.133947918708514,0.364394774367339,0.514713406069701,0.374984634147178,0.0426033638930418,0.225330916450749,0.0360116214071217,0.0489159650284105,0.0848476957276173,0.0512271415963769
0.483488029620185,0.133074042327367,0.363719060479332,0.514127169663849,0.3742470585115,0.0421664677964527,0.224663050658142,0.0358533859258792,0.0485899050155527,0.0845859268310075,0.0510336570086393
0.481253211830535,0.132208773064806,0.363046824694462,0.513543449049848,0.373513276698107,0.0417357325333355,0.223999492912913,0.0356965051025412,0.0482673154261863,0.0843260269452507,0.0508417026129118
0.479028834428672,0.131352000401866,0.362378036711254,0.512962224145391,0.372783256175837,0.0413110489175111,0.22334020020541,0.0355409617468196,0.0479481459122141,0.0840679751361767,0.050651260022788
0.476814891344853,0.130503615525948,0.361712666604711,0.512383475106959,0.372056964809186,0.0408923100647084,0.222685130108495,0.0353867389569092,0.0476323470450823,0.083811750788881,0.0504623111477959
0.474611375362676,0.129663511300923,0.361050684820207,0.511807182326031,0.371334370852035,0.0404794113370285,0.222034240767574,0.0352338201134774,0.0473198702956315,0.0835573336015689,0.0502748381874369
0.472418278146029,0.128831582237808,0.360392062167498,0.511233326425357,0.370615442941503,0.040072250288896,0.221387490890827,0.035082188873801,0.0470106680144597,0.0833047035795413,0.0500888236253667
0.470235590265654,0.128007724465981,0.359736769814858,0.510661888255316,0.369900150091912,0.0396707266144529,0.220744839739642,0.0349318291660504,0.0467046934127839,0.0830538410293217,0.0499042502237189
0.468063301225336,0.127191835704949,0.359084779283327,0.510092848890343,0.369188461688875,0.0392747420963553,0.220106247119248,0.0347827251837129,0.0464019005437855,0.0828047265529175,0.0497211010175622
0.465901399487698,0.126383815236639,0.358436062441075,0.509526189625424,0.3684803474835,0.0388842005559309,0.219471673369537,0.0346348613801542,0.0461022442844251,0.0825573410422147,0.0495393593094918
0.463749872499634,0.125583563878215,0.357790591497882,0.508961891972661,0.367775777586698,0.0384990078046595,0.218841079356073,0.0344882224633124,0.0458056803177137,0.0823116656734998,0.0493590086643482
0.46160870671734,0.124790983955402,0.357148338999718,0.508399937657904,0.367074722463613,0.0381190715969376,0.218214426461284,0.0343427933905209,0.0455121651154276,0.0820676819021076,0.0491800329040614
0.459477887630994,0.124005979276313,0.356509277823434,0.507840308617452,0.366377152928145,0.0377443015840907,0.217591676575838,0.0341985593634581,0.0452216559212538,0.0818253714571901,0.0490024161026172
0.457357399789035,0.123228455105771,0.355873381171562,0.507282986994812,0.365683040137592,0.0373746092695985,0.216972792090182,0.0340555058232174,0.0449341107343547,0.0815847163366048,0.048826142581141
0.45524722682209,0.122458318140108,0.355240622567203,0.506727955137523,0.364992355587377,0.0370099079654961,0.216357735886265,0.0339136184454976,0.0446494882933383,0.0813456988019173,0.0486511969030972
0.45314735146651,0.121695476482443,0.354610975849029,0.506175195594046,0.364305071105894,0.0366501127499202,0.215746471329413,0.0337728831359072,0.0443677480606249,0.0811083013735163,0.0484775638695999
0.451057755587551,0.120939839618418,0.353984415166371,0.505624691110701,0.363621158849437,0.0362951404257658,0.215138962260377,0.0336332860253819,0.044088850207198,0.0808725068258388,0.0483052285148333
0.44897842020218,0.120191318392399,0.353360914974404,0.505076424628679,0.362940591297228,0.0359449094804232,0.214535172987537,0.0334948134657104,0.0438127555977282,0.0806382981827008,0.0481341761015771
0.446909325501515,0.119449824984113,0.352740450029428,0.504530379281096,0.362263341246543,0.0355993400465633,0.213935068279253,0.0333574520251666,0.0435394257760606,0.0804056587127317,0.0479643921168357
0.444850450872906,0.118715272885728,0.352122995384235,0.503986538390112,0.361589381807923,0.0352583538639431,0.213338613356378,0.0332211884842443,0.0432688229510552,0.0801745719249105,0.0477958622675669
0.442801774921651,0.117987576879366,0.351508526383568,0.503444885464098,0.360918686400479,0.0349218742422008,0.212745773884915,0.0330860098314931,0.0430009099827714,0.0799450215641997,0.047628572476509
0.440763275492357,0.117266653015031,0.350897018659658,0.502905404194866,0.360251228747279,0.0345898260246136,0.21215651596881,0.0329519032594511,0.0427356503689846,0.0797169916072748,0.0474625088781024
0.438734929689945,0.116552418588956,0.350288448127857,0.502368078454934,0.359586982870825,0.0342621355527918,0.211570806142901,0.0328188561606725,0.0424730082320297,0.079490466258348,0.0472976578145041
0.436716713900306,0.115844792122348,0.349682790982345,0.501832892294862,0.358925923088608,0.0339387306322804,0.21098861136599,0.0326868561238478,0.0422129483059587,0.0792654299450817,0.0471340058316914
0.434708603810596,0.11514369334054,0.349080023691917,0.501299829940621,0.358268024008753,0.0336195404990457,0.21040989901406,0.032555890930014,0.0419554359240064,0.0790418673145922,0.0469715396756543
0.432710574429202,0.114449043152525,0.348480122995857,0.50076887579102,0.357613260525735,0.0333044957868196,0.209834636873615,0.0324259485488513,0.0417004370063549,0.0788197632295381,0.046810246288673
0.430722600105347,0.113760763630871,0.347883065899876,0.500240014415177,0.356961607816174,0.0329935284952793,0.209262793135158,0.0322970171350659,0.0414479180481881,0.0785991027642942,0.0466501128056776
0.428744654548368,0.113078777992021,0.347288829672138,0.499713230550035,0.356313041334713,0.0326865719590378,0.208694336386784,0.0321690850248551,0.0411978461080304,0.0783798712012065,0.0464911265506902
0.426776710846648,0.112403010576949,0.346697391839351,0.499188509097929,0.355667536809965,0.0323835608174239,0.208129235607904,0.0320421407324526,0.0409501887963595,0.0781620540269283,0.0463332750333448
0.424818741486218,0.111733386832179,0.346108730182934,0.498665835124189,0.355025070240531,0.0320844309850289,0.207567460163084,0.0319161729467536,0.0407049142644878,0.0779456369288332,0.0461765459454849
0.422870718369029,0.111069833291166,0.345522822735251,0.498145193854796,0.354385617891096,0.0317891196229982,0.207008979796002,0.0317911705280145,0.040461991193704,0.0777306057915049,0.0460209271578348
0.420932612830893,0.110412277556005,0.344939647775917,0.49762657067407,0.353749156288591,0.0314975651110483,0.206453764623526,0.0316671225046283,0.0402213887846692,0.0775169466933011,0.0458664067167451
0.419004395659103,0.109760648279501,0.34435918382817,0.49710995112241,0.35311566221842,0.0312097070201895,0.20590178512989,0.031544018069972,0.0399830767470595,0.0773046459029895,0.0457129728410087
0.417086037109733,0.109114875147554,0.343781409655311,0.496595320894066,0.352485112720764,0.0309254860861319,0.205353012160996,0.0314218465793244,0.0397470252894484,0.0770936898764539,0.0455606139187457
0.415177506924614,0.108474888861882,0.3432063042572,0.496082665834954,0.35185748508694,0.0306448441833601,0.20480741691881,0.0313005975468532,0.0395132051094257,0.0768840652534708,0.0454093185043564
0.413278774348007,0.107840621123055,0.342633846866829,0.495571971940515,0.351232756855827,0.0303677242998546,0.204264970955871,0.0311802606426682,0.0392815873839411,0.076675758854551,0.0452590753155399
0.41138980814296,0.107212004613854,0.342064016946941,0.4950632253536,0.350610905810361,0.030094070512445,0.203725646169899,0.0310608256899401,0.0390521437598726,0.0764687576778484,0.0451098732303771
0.409510576607355,0.106588972982922,0.341496794186726,0.494556412362407,0.349991909974083,0.0298238279627743,0.203189414798502,0.0309422826620835,0.0388248463448097,0.0762630488961319,0.0449617012844755
0.407641047589659,0.105971460828732,0.340932158498557,0.494051519398439,0.349375747607753,0.0295569428338619,0.202656249413986,0.0308246216800004,0.0385996676980469,0.0760586198538192,0.0448145486681758
0.405781188504373,0.10535940368384,0.340370090014803,0.493548533034512,0.348762397206018,0.0292933623272453,0.202126122918255,0.0307078330093852,0.0383765808217835,0.0758554580640731,0.0446684047238175
0.403930966347183,0.104752737999435,0.339810569084685,0.49304743998279,0.348151837494143,0.0290330346406863,0.201599008537808,0.0305919070580883,0.038155559152522,0.0756535512059551,0.0445232589430628
0.402090347709819,0.104151401130166,0.339253576271193,0.492548227092853,0.347544047424795,0.0287759089464271,0.201074879818831,0.0304768343735363,0.0379365765526612,0.075452887121639,0.0443791009642766
0.400259298794633,0.103555331319253,0.338699092348054,0.492050881349803,0.346939006174884,0.0285219353699793,0.200553710622369,0.0303626056402091,0.0377196073022802,0.0752534538136792,0.044235920569962
0.398437785428878,0.10296446768387,0.338147098296761,0.491555389872403,0.346336693142456,0.0282710649694338,0.200035475119599,0.0302492116771707,0.0375046260911049,0.075055239442336,0.0440937076842496
0.396625773078722,0.102378750200796,0.33759757530364,0.491061739911241,0.345737087943643,0.0280232497152758,0.199520147787178,0.0301366434356532,0.0372916080106567,0.0748582323229534,0.0439524523704394
0.394823226862971,0.101798119692323,0.337050504756982,0.490569918846935,0.345140170409661,0.0277784424706918,0.199007703402678,0.0300248919966931,0.0370805285465749,0.0746624209233902,0.0438121448285932
0.393030111566528,0.101222517812431,0.33650586824422,0.490079914188363,0.34454592058386,0.027536596972356,0.198498117040111,0.0299139485688172,0.0368713635711111,0.0744677938615027,0.0436727753931781
0.391246391653573,0.100651887033209,0.335963647549145,0.489591713570924,0.343954318718827,0.0272976678116821,0.197991364065522,0.0298038044857786,0.0366640893357898,0.0742743399026773,0.0435343345307577
0.389472031280483,0.100086170631525,0.335423824649189,0.489105304754827,0.343365345273535,0.0270616104165295,0.197487420132673,0.0296944512043402,0.0364586824642312,0.0740820479574124,0.0433968128377314
0.387706994308491,0.0995253126759354,0.334886381712738,0.488620675623416,0.342778980910537,0.0268283810333501,0.196986261178794,0.0295858803021048,0.0362551199451328,0.0738909070789475,0.0432602010381205
0.385951244316074,0.0989692580138397,0.334351301096498,0.488137814181512,0.342195206493214,0.0265979367097657,0.196487863420418,0.029478083475392,0.0360533791254051,0.07370090646094,0.0431244899813985
0.384204744611102,0.098417952258861,0.333818565342905,0.487656708553793,0.341614003083067,0.0263702352775629,0.195992203349284,0.0293710525371581,0.0358534377034574,0.0735120354351875,0.0429896706403669
0.382467458242719,0.0978713417784585,0.333288157177582,0.487177346983197,0.341035351937048,0.0261452353360961,0.195499257728317,0.0292647794149606,0.0356552737226307,0.0733242834693939,0.0428557341090734
0.380739348012992,0.0973293736817644,0.33276005950683,0.48669971782935,0.340459234504942,0.0259228962360862,0.195009003587677,0.0291592561489649,0.0354588655647739,0.0731376401649808,0.0427226716007726
0.379020376488297,0.0967919958076383,0.332234255415175,0.486223809567022,0.33988563242679,0.0257031780638057,0.194521418220877,0.0290544748899922,0.0352641919439589,0.0729520952549393,0.0425904744459275
0.37731050601048,0.0962591567129398,0.331710728162941,0.485749610784611,0.339314527530357,0.0254860416256397,0.194036479180968,0.0289504278976078,0.0350712319003317,0.0727676386017257,0.0424591340902519
0.375609698707773,0.095730805661011,0.331189461183878,0.485277110182646,0.338745901828636,0.0252714484330128,0.193554164276798,0.028847107538249,0.0348799647940974,0.0725842601951964,0.0423286420927914
0.373917916505477,0.0952068926103658,0.330670438082817,0.484806296572321,0.338179737517396,0.0250593606876722,0.193074451569326,0.0287445062833912,0.0346903702996329,0.0724019501505832,0.042198990124043
0.372235121136413,0.0946873682035833,0.330153642633376,0.48433715887405,0.337616016972774,0.0248497412673183,0.192597319368007,0.0286426167077522,0.0345024283997271,0.0722206987065072,0.042070169964112
0.370561274151152,0.0941721837564,0.329639058775694,0.483869686116044,0.3370547227489,0.024642553711573,0.192122746227237,0.0285414314875324,0.0343161193799438,0.0720404962230313,0.0419421735009059
0.368896336928013,0.0936612912469974,0.329126670614207,0.483403867432915,0.336495837575561,0.0244377622082771,0.19165071094286,0.0284409433986909,0.0341314238231048,0.0718613331797487,0.0418149927283637
0.367240270682851,0.0931546433054801,0.328616462415463,0.482939692064299,0.335939344355909,0.0242353315801091,0.191181192548737,0.0283411453152575,0.0339483226038908,0.0716832001739095,0.0416886197447199
0.365593036478616,0.0926521932035439,0.328108418605967,0.482477149353507,0.3353852261642,0.0240352272715151,0.19071417031337,0.0282420302076772,0.0337667968835552,0.0715060879185805,0.0415630467508029
0.363954595234716,0.0921538948443263,0.327602523770066,0.482016228746187,0.33483346624357,0.0238374153359447,0.190249623736588,0.02814359114119,0.0335868281047515,0.0713299872408421,0.0414382660483672
0.362324907736152,0.0916597027524376,0.327098762647869,0.481556919789021,0.334284048003849,0.0236418624233816,0.189787532546288,0.028045821274241,0.0334083979864686,0.0711548890800179,0.041314270038457
0.360703934642463,0.0911695720641708,0.326597120133194,0.481099212128433,0.333736955019409,0.0234485357681644,0.189327876695227,0.0279487138569246,0.033231488519072,0.070980784485937,0.0411910512198025
0.359091636496453,0.0906834585178828,0.326097581271559,0.480643095509322,0.333192171027043,0.0232574031770879,0.188870636357879,0.0278522622294579,0.0330560819594501,0.0708076646172304,0.0410686021872472
0.357487973732733,0.0902013184445477,0.325600131258197,0.480188559773811,0.332649679923887,0.0230684330177793,0.188415791927335,0.0277564598206856,0.0328821608262606,0.0706355207396573,0.0409469156302054
0.355892906686059,0.0897231087584766,0.325104755436104,0.479735594860023,0.332109465765361,0.0228815942073411,0.187963324012258,0.0276613001466138,0.0327097078952763,0.0704643442244645,0.0408259843311495
0.354306395599472,0.089248786948201,0.324611439294125,0.479284190800871,0.331571512763156,0.0226968562012548,0.187513213433896,0.0275667768089732,0.0325387061948282,0.0702941265467743,0.0407058011641264
0.352728400632262,0.0887783110675171,0.324120168465062,0.478834337722867,0.331035805283242,0.0225141889825375,0.187065441223132,0.0274728834938105,0.0323691390013411,0.0701248592840032,0.040586359093302
0.351158881867734,0.0883116397266878,0.323630928723816,0.478386025844952,0.330502327843916,0.0223335630511475,0.186619988617598,0.0273796139701074,0.0322009898349629,0.0699565341143098,0.0404676511715338
0.349597799320793,0.0878487320837989,0.323143705985564,0.477939245477345,0.329971065113874,0.022154949413629,0.186176837058824,0.0272869620884263,0.0320342424552834,0.0697891428150701,0.0403496705389709
0.348045112945354,0.0873895478362673,0.322658486303952,0.477493987020403,0.329442001910316,0.0219783195729938,0.185735968189445,0.0271949217795831,0.0318688808571402,0.0696226772613824,0.0402324104216797
0.346500782641567,0.0869340472124966,0.322175255869329,0.477050240963511,0.32891512319708,0.0218036455188298,0.185297363850447,0.0271034870533452,0.0317048892665109,0.0694571294245975,0.040115864130296
0.344964768262874,0.0864821909636815,0.321694001007006,0.476607997883977,0.328390414082807,0.0216308997176352,0.184861006078463,0.027012651997155,0.0315422521364892,0.0692924913708772,0.0400000250587031
