"Xyleborus xylographus","Ambrosiodmus obliquus","Euwallacea validus","Xylosandrus compactus","Xyleborus glabratus","Ambrosiodmus rubricollis","Coptoborus pseudotenuis","Ambrosiodmus tachygraphus","Xylosandrus morigerus","Xyleborus posticus","mutillatus"
0.140773983572153,0.105899274112984,0.5420788341364,0.370079848613918,0.763538807919743,0.179291599251216,0.3337865527501,0.1057197188621,0.736329090912872,0.16537000798321,0.207375229577358
0.138938862983708,0.105368261505187,0.5400323656694,0.368959115572535,0.759838607518904,0.178075352017337,0.331297465322965,0.104895384453168,0.734787517363537,0.164712401820731,0.206430049827202
0.137135235625086,0.104842927424367,0.537997470576529,0.367846852167646,0.756122718405752,0.176873189754464,0.328833393244628,0.104081876926261,0.73324997644227,0.164061025789706,0.205493994383399
0.135362464667239,0.104323179041705,0.535974078461757,0.36674295342667,0.752391733286291,0.175684885750364,0.326394063688606,0.103278998641831,0.731716469358123,0.163415786210278,0.204566928508039
0.133619927070926,0.103808925567107,0.533962119069006,0.365647316206439,0.748646246616584,0.174510217901498,0.323979205946221,0.102486556539991,0.730186997012343,0.162776591333544,0.203648720141777
0.131907013312196,0.103300078193068,0.531961522294253,0.364559839151845,0.74488685424874,0.173348968601282,0.321588551463599,0.101704362012808,0.728661560005569,0.162143351291009,0.202739239836914
0.130223127110242,0.102796550040401,0.529972218197116,0.363480422655657,0.741114153079867,0.172200924631461,0.319221833875402,0.100932230780737,0.727140158644874,0.161515978045633,0.201838360692483
0.128567685157884,0.102298256105741,0.527994137011935,0.362408968819438,0.737328740704305,0.171065877056475,0.316878789035436,0.100169982773031,0.725622792950645,0.160894385344436,0.20094595829129
0.126940116854903,0.101805113210769,0.526027209158375,0.361345381415547,0.733531215069507,0.169943621120755,0.314559155044289,0.0994174420119964,0.724109462663319,0.160278488672578,0.200061910638813
0.125339864044424,0.10131703995309,0.524071365251562,0.360289565850181,0.729722174135914,0.168833956148836,0.312262672274136,0.0986744365009452,0.722600167249958,0.159668205208875,0.199186098103925
0.123766380752544,0.100833956658688,0.52212653611176,0.359241429127422,0.725902215541147,0.167736685448214,0.309989083390854,0.097940798115711,0.721094905910693,0.159063453782697,0.198318403361352
0.122219132931348,0.10035578533592,0.520192652773626,0.358200879814266,0.722071936268826,0.16665161621486,0.307738133373573,0.0972163624996049,0.719593677585017,0.158464154832194,0.197458711335823
0.120697598205454,0.0998824496309752,0.518269646495031,0.357167828006587,0.718231932322337,0.165578559441306,0.305509569531796,0.0965009689616816,0.718096480957941,0.157870230363799,0.196606909147848
0.119201265622207,0.0994138747847515,0.516357448765486,0.35614218529602,0.714382798403824,0.164517329827227,0.303303141520192,0.0957944603782031,0.716603314466025,0.157281603912972,0.195762886061064
0.11772963540562,0.098949987591094,0.514455991314168,0.355123864737728,0.710525127598697,0.163467745692457,0.301118601351208,0.095096683097182,0.715114176303264,0.156698200506134,0.194926533431112
0.116282218714157,0.0984907163563481,0.51256520611757,0.354112780819018,0.706659511065907,0.162429628892334,0.298955703405574,0.0944074868458972,0.713629064426857,0.156119946623743,0.194097744655964
0.114858537402414,0.0980359908601777,0.510685025406789,0.3531088494288,0.702786537734258,0.161402804735339,0.296814204440838,0.0937267246412769,0.712147976562845,0.155546770164487,0.193276415127689
0.11345812378677,0.0975857423176013,0.508815381674456,0.352111987827831,0.698906794004991,0.160387101902939,0.294693863598022,0.0930542527030477,0.710670910211632,0.154978600410543,0.192462442185575
0.112080520415045,0.0971399033422038,0.506956207681325,0.351122114619754,0.695020863460838,0.15938235237157,0.292594442406484,0.0923899303695529,0.709197862653381,0.154415367993859,0.19165572507059
0.110725279840203,0.0966984079104796,0.505107436462542,0.350139149722874,0.69112932658181,0.158388391336704,0.290515704787107,0.091733620016147,0.707728830953303,0.153857004863445,0.19085616488111
0.109391964398123,0.0962611913272685,0.503269001333582,0.349163014342682,0.68723276046786,0.157405057138933,0.288457417053881,0.0910851869760776,0.706263811966823,0.153303444253614,0.190063664529904
0.108080145989449,0.0958281901922428,0.501440835895891,0.348193630945069,0.683331738568638,0.156432191192003,0.286419347913973,0.0904444994637667,0.704802802344637,0.15275462065316,0.189278128702304
0.106789405865535,0.0953993423674121,0.499622874042229,0.347230923230237,0.679426830420504,0.155469637912762,0.28440126846637,0.089811428500412,0.703345798537673,0.152210469775418,0.188499463815546
0.105519334418468,0.0949745869456048,0.497815049961726,0.346274816107274,0.675518601390931,0.154517244652934,0.282402952199169,0.0891858478418244,0.70189279680193,0.151670928529207,0.187727577979227
0.104269530975174,0.0945538642198966,0.496017298144661,0.34532523566937,0.671607612430469,0.153574861632697,0.280424174985591,0.0885676339084293,0.700443793203219,0.151135934990597,0.186962380956851
0.103039603595586,0.0941371156539502,0.49422955338698,0.344382109169661,0.667694419832371,0.152642341875984,0.278464715078789,0.0879566657173557,0.698998783621815,0.150605428375485,0.186203784128425
0.101829168874849,0.0937242838532358,0.492451750794551,0.343445364997679,0.663779575000009,0.151719541147481,0.276524353105529,0.0873528248165419,0.697557763756991,0.150079349012956,0.185451700454078
0.100637851749541,0.0933153125371004,0.490683825787181,0.342514932656392,0.659863624222164,0.150806317891254,0.274602872058792,0.0867559952207926,0.696120729131475,0.149557638319396,0.184706044438659
0.0994652853078766,0.0929101465116588,0.48892571410238,0.341590742739812,0.655947108456301,0.149902533170968,0.272700057289377,0.0861660633497183,0.694687675095797,0.149040238773333,0.183966732097293
0.0983111106038562,0.0925087316434768,0.487177351798908,0.340672726911159,0.652030563119861,0.149008050611644,0.270815696496555,0.0855829179674958,0.693258596832557,0.148527093890986,0.183233680921864
0.0971749764753259,0.092111014834019,0.485438675260091,0.339760817881563,0.648114517889669,0.148122736342918,0.268949579717843,0.0850064501243898,0.691833489360595,0.148018148202496,0.182506809848385
0.0960565393658984,0.0917169439948369,0.483709621196926,0.338854949389289,0.64419949650947,0.147246458943755,0.267101499317928,0.084436553099974,0.690412347539078,0.147513347228815,0.181786039225245
0.0949554631506957,0.0913264680234716,0.481990126650981,0.337955056179464,0.640286016605651,0.146379089388569,0.265271249976833,0.0838731223479999,0.688995166071501,0.147012637459234,0.18107129078229
0.0938714189658612,0.0909395367800464,0.480280128997089,0.337061073984304,0.636374589511153,0.145520500994723,0.263458628677337,0.0833160554428548,0.6875819395096,0.146515966329528,0.180362487600721
0.0928040850417907,0.0905561010645271,0.478579565945856,0.336172939503811,0.632465720097586,0.144670569371353,0.261663434691716,0.0827652520275588,0.686172662257189,0.146023282200701,0.179659554083782
0.0917531465400334,0.090176112594628,0.476888375545984,0.335290590386938,0.628559906615544,0.143829172369497,0.259885469567857,0.0822206137632517,0.684767328573915,0.145534534338306,0.178962415928212
0.0907182953938018,0.0897995239843409,0.475206496186405,0.334413965213207,0.624657640543103,0.142996190033472,0.258124537114765,0.0816820442801176,0.683365932578933,0.145049672892329,0.178271000096438
0.0896992301520416,0.0894262887230686,0.473533866598259,0.333543003474761,0.620759406442478,0.142171504553475,0.256380443387531,0.0811494491297046,0.681968468254505,0.144568648877612,0.17758523478949
0.0886956558269983,0.0890563611553409,0.471870425856691,0.332677645558841,0.616865681824802,0.141355000219377,0.254652996671781,0.080622735738592,0.680574929449528,0.1440914141548,0.176905049420613
0.0877072837452264,0.0886896964610955,0.470216113382496,0.331817832730685,0.612976937022972,0.140546563375665,0.252942007467661,0.0801018133633613,0.679185309882982,0.143617921411803,0.176230374589551
0.0867338314019811,0.0883262506365057,0.468570868943608,0.330963507116815,0.609093635072515,0.139746082377506,0.251247288473371,0.0795865930468325,0.677799603147316,0.143148124145741,0.175561142057494
0.0857750223189317,0.0879659804753361,0.466934632656442,0.33011461168873,0.605216231600403,0.138953447547904,0.249568654568309,0.0790769875755206,0.676417802711752,0.142681976645376,0.174897284722661
0.0848305859051368,0.0876088435508094,0.465307344987088,0.329271090246968,0.601345174721742,0.138168551135911,0.24790592279584,0.0785729114382771,0.675039901925532,0.142219433974,0.174238736596494
0.0839002573212238,0.0872547981979699,0.463688946752373,0.328432887405539,0.597480904944236,0.137391287275875,0.246258912345724,0.0780742807860776,0.673665894021091,0.14176045195277,0.173585432780457
0.082983777346707,0.0869038034965247,0.462079379120786,0.327599948576726,0.593623855080368,0.136621551947682,0.244627444536239,0.0775810133929183,0.672295772117169,0.141304987144484,0.172937309443422
0.0820808922503884,0.0865558192541507,0.460478583613279,0.32677221995622,0.589774450167147,0.135859242937975,0.243011342796018,0.0770930286177894,0.67092952922185,0.140852996837773,0.172294303799606
0.0811913536637768,0.0862108059902495,0.458886502103942,0.325949648508613,0.585933107393366,0.135104259802319,0.241410432645639,0.0766102473676882,0.669567158235554,0.140404439031702,0.17165635408707
0.0803149184574682,0.0858687249201398,0.45730307682056,0.325132181953203,0.582100236034206,0.13435650382829,0.239824541678979,0.0761325920616418,0.668208651953952,0.139959272420769,0.171023399546743
0.0794513486204246,0.0855295379396698,0.45572825034506,0.324319768750136,0.578276237393107,0.133615877999448,0.238253499544369,0.0756599865957076,0.666854003070828,0.139517456380282,0.170395380401967
0.0786004111420935,0.0851932076102394,0.454161965613842,0.323512358086853,0.574461504750737,0.132882286960193,0.236697137925566,0.0751923563089198,0.665503204180885,0.139078950952117,0.169772237838538
0.0777618778973059,0.0848596971442177,0.452604165918009,0.322709899864841,0.570656423320966,0.132155636981463,0.235155290522565,0.0747296279501554,0.664156247782487,0.138643716830831,0.169153913985244
0.0769355255338979,0.0845289703907457,0.451054794903498,0.321912344686688,0.566861370213668,0.131435835927253,0.233627793032276,0.0742717296458894,0.662813126280349,0.138211715350127,0.168540351894868
0.0761211353629941,0.0842009918219088,0.449513796571106,0.321119643843414,0.563076714404233,0.130722793221936,0.232114483129075,0.0738185908688116,0.66147383198817,0.137782908469659,0.167931495525659
0.0753184932518964,0.0838757265192722,0.44798111527643,0.320331749302099,0.559302816709622,0.13001641981837,0.230615200445266,0.0733701424072808,0.660138357131213,0.137357258762169,0.167327289723241
0.0745273895195225,0.0835531401607652,0.446456695729713,0.319548613693766,0.555540029770833,0.129316628166755,0.229129786551449,0.0729263163355895,0.658806693848834,0.136934729400941,0.166727680202967
0.0737476188343353,0.0832331990079038,0.444940482995607,0.31877019030155,0.551788698041597,0.128623332184232,0.227658084936832,0.0724870459850142,0.657478834196953,0.136515284147568,0.16613261353269
0.0729789801147094,0.0829158698933435,0.443432422492846,0.31799643304911,0.548049157783158,0.127936447225202,0.22619994098949,0.0720522659156293,0.656154770150482,0.136098887340021,0.165542037115944
0.0722212764316785,0.08260112020875,0.441932459993849,0.317227296489302,0.544321737064976,0.12725589005234,0.224755201976585,0.0716219118888592,0.654834493605699,0.135685503881014,0.164955899175525
0.0714743149140128,0.0822889178929805,0.44044054162424,0.316462735793095,0.54060675577118,0.126581578808292,0.223323717024577,0.0711959208407492,0.653517996382573,0.135275099226643,0.164374148737462
0.0707379066555689,0.0819792314205638,0.438956613862296,0.315702706738731,0.536904525612605,0.125913432988036,0.221905337099417,0.0707742308559314,0.652205270227046,0.134867639375316,0.163796735615367
0.0700118666248624,0.0816720297904734,0.437480623538327,0.314947165701113,0.533215350144248,0.125251373411882,0.220499914986751,0.0703567811422664,0.650896306813262,0.134463090856945,0.163223610395141
0.0692960135768135,0.0813672825151821,0.436012517833986,0.314196069641424,0.529539524787968,0.124595322199106,0.219107305272144,0.0699435120061406,0.649591097745757,0.134061420722391,0.162654724420057
0.0685901699666102,0.0810649596099916,0.434552244281515,0.313449376096968,0.525877336860253,0.123945202742191,0.217727364321332,0.0695343648283988,0.648289634561596,0.133662596533182,0.162090029776167
0.0678941618656452,0.0807650315826285,0.43309975076293,0.312707043171223,0.522229065604901,0.123300939681667,0.21635995026051,0.0691292820408948,0.64699190873248,0.133266586351455,0.161529479278066
0.0672078188794721,0.0804674694230987,0.431654985509146,0.311969029524111,0.51859498223041,0.122662458881526,0.215004922956678,0.0687282071036407,0.64569791166679,0.132873358730155,0.160973026454975
0.066530974067738,0.0801722445937932,0.430217897099046,0.311235294362468,0.514975349951928,0.122029687405201,0.213662143998038,0.0683310844825382,0.644407634711612,0.132482882703459,0.160420625537143
0.0658634638660441,0.0798793290198383,0.428788434458496,0.31050579743072,0.51137042403759,0.121402553492105,0.212331476674468,0.067937859627675,0.643121069154701,0.132095127777427,0.159872231442568
0.0652051280096844,0.0795886950796814,0.427366546859304,0.309780499001747,0.507780451859044,0.120780986534687,0.211012785958068,0.0675484789521685,0.641838206226417,0.131710063920871,0.159327799764012
0.0645558094592247,0.079300315595908,0.425952183918138,0.309059359867942,0.504205672946022,0.12016491705603,0.209705938483789,0.0671628898115441,0.640559037101619,0.131327661556447,0.158787286756318
0.0639153543278717,0.0790141638262823,0.424545295595388,0.308342341332457,0.500646319044771,0.119554276687939,0.208410802530165,0.0667810404836291,0.639283552901513,0.13094789155194,0.158250649324007
0.0632836118105911,0.0787302134550038,0.423145832193985,0.307629405200626,0.497102614180164,0.118948998149536,0.207127248000123,0.0664028801489489,0.638011744695477,0.13057072521177,0.157717845009162
0.0626604341149336,0.0784484385841765,0.421753744358183,0.306920513771567,0.493574774721349,0.118349015226334,0.205855146401925,0.0660283588716136,0.63674360350283,0.130196134268674,0.157188831979577
0.0620456763935251,0.0781688137254825,0.420368983072291,0.306215629829958,0.490063009450737,0.117754262749778,0.204594370830202,0.0656574275806764,0.635479120294586,0.1298240908756,0.156663569017178
0.0614391966781813,0.0778913137920542,0.418991499659369,0.305514716637974,0.486567519636181,0.117164676577246,0.203344795947108,0.0652900380519532,0.634218285995148,0.129454567597772,0.156142015506694
0.0608408558156089,0.0776159140905419,0.417621245779891,0.304817737927402,0.48308849910618,0.116580193572499,0.202106297963608,0.0649261428902919,0.632961091483994,0.129087537404943,0.155624131424587
0.060250517404651,0.0773425903133683,0.416258173430366,0.304124657891899,0.479626134327946,0.116000751586558,0.200878754620876,0.0645656955122738,0.631707527597304,0.128722973663824,0.15510987732822
0.059668047735043,0.0770713185311675,0.414902234941929,0.303435441179418,0.476180604488162,0.115426289439017,0.199662045171841,0.0642086501293411,0.630457585129569,0.128360850130684,0.154599214345272
0.059093315727637,0.0768020751854006,0.413553382978899,0.302750052884785,0.472752081576296,0.114856746899758,0.198456050362855,0.0638549617313328,0.629211254835162,0.128001140944118,0.154092104163374
0.0585261928760645,0.0765348370811459,0.412211570537303,0.302068458542419,0.469340730470299,0.114292064671076,0.197260652415512,0.0635045860704222,0.627968527429878,0.127643820617974,0.153588509019979
0.0579665531897957,0.076269581380057,0.410876750943382,0.301390624119205,0.465946709024535,0.11373218437019,0.196075735008603,0.063157479645442,0.62672939359244,0.127288864034446,0.153088391692457
0.0574142731385658,0.0760062855934849,0.409548877852055,0.300716516007504,0.462570168159812,0.113177048512148,0.194901183260217,0.0628135996865879,0.625493843965978,0.126936246437312,0.152591715488388
0.0568692315981315,0.075744927575759,0.408227905245365,0.300046101018302,0.45921125195534,0.112626600493091,0.193736883709998,0.0624729041404886,0.624261869159473,0.126585943425331,0.152098444236087
0.0563313097973261,0.0754854855176243,0.406913787430904,0.299379346374496,0.455870097742499,0.112080784573894,0.19258272430155,0.0621353516556341,0.623033459749177,0.126237930945777,0.151608542275313
0.0558003912663808,0.0752279379398287,0.405606479040206,0.29871621970431,0.452546836200261,0.111539545864157,0.191438594364993,0.0618009015681514,0.621808606279995,0.125892185288126,0.15112197444819
0.0552763617864803,0.0749722636868572,0.404305935027124,0.298056689034842,0.449241591452132,0.111002830306536,0.190304384599682,0.0614695138879177,0.620587299266851,0.125548683077872,0.150638706090317
0.0547591093405228,0.0747184419208099,0.403012110666188,0.297400722785737,0.445954481164487,0.110470584661428,0.189179987057081,0.0611411492850034,0.619369529196015,0.125207401270487,0.15015870302207
0.0542485240650528,0.0744664521154179,0.401724961550935,0.296748289762982,0.442685616646161,0.109942756491965,0.188065295123801,0.0608157690764334,0.618155286526406,0.124868317145503,0.149681931540082
0.0537444982033406,0.0742162740501959,0.400444443592231,0.296099359152818,0.43943510294917,0.109419294149348,0.186960203504795,0.0604933352132623,0.61694456169087,0.124531408300732,0.149208358408914
0.0532469260595758,0.073967887804726,0.399170513016573,0.29545390051578,0.436203038970443,0.108900146758483,0.185864608206718,0.0601738102679499,0.615737345097431,0.124196652646605,0.14873795085289
0.0527557039541509,0.0737212737530698,0.397903126364369,0.294811883780837,0.432989517554438,0.108385264203927,0.184778406521458,0.059857157422033,0.614533627130514,0.123864028400635,0.148270676548112
0.0522707301800053,0.0734764125583062,0.396642240488211,0.294173279239658,0.429794625596539,0.107874597116132,0.183701497009823,0.0595433404540843,0.613333398152145,0.123533514081997,0.147806503614635
0.0517919049600041,0.0732332851671904,0.395387812551134,0.293538057540979,0.426618444147098,0.107368096857982,0.182633779485401,0.0592323237279494,0.612136648503125,0.123205088506229,0.147345400608813
0.0513191304053263,0.0729918728049317,0.394139800024853,0.29290618968508,0.423461048516039,0.10686571551161,0.181575154998583,0.0589240721812568,0.610943368504176,0.12287873078004,0.146887336515796
0.0508523104748363,0.0727521569700871,0.392898160688002,0.292277647018368,0.420322508377901,0.106367405865498,0.180525525820762,0.0586185513141924,0.609753548457075,0.122554420296228,0.146432280742185
0.0503913509354149,0.0725141194295669,0.39166285262435,0.291652401228059,0.417202887877223,0.105873121401842,0.179484795428688,0.0583157271785309,0.608567178645749,0.122232136728712,0.145980203108842
0.0499361593232253,0.0722777422137505,0.390433834221013,0.291030424336962,0.414102245734171,0.105382816284189,0.178452868488999,0.0580155663669192,0.607384249337356,0.121911860027665,0.145531073843843
0.0494866449058917,0.0720430076117093,0.389211064166659,0.290411688698362,0.411020635350323,0.10489644534532,0.177429650842923,0.057718036002404,0.606204750783346,0.121593570414742,0.145084863575575
0.0490427186455662,0.0718098981665322,0.387994501449699,0.289796166990997,0.407958104914488,0.104413964075401,0.176415049491144,0.0574231037281963,0.605028673220491,0.121277248378421,0.14464154332598
0.0486042931628628,0.0715783966707547,0.386784105356471,0.289183832214131,0.404914697508522,0.103935328610363,0.175408972578836,0.0571307376976691,0.603856006871899,0.120962874669434,0.144201084503927
0.048171282701638,0.0713484861618855,0.385579835469424,0.288574657682712,0.401890451213,0.103460495720535,0.174411329380866,0.05684090656458,0.602686741948006,0.120650430296287,0.143763458898725
0.0477436030945939,0.0711201499180299,0.384381651665291,0.287968617022627,0.398885399212712,0.102989422799507,0.173422030287174,0.0565535794735142,0.60152086864755,0.120339896520885,0.143328638673767
0.0473211717296865,0.070893371453607,0.383189514113254,0.287365684166043,0.395899569901871,0.102522067853218,0.172440986788305,0.0562687260505417,0.600358377158518,0.12003125485424,0.142896596360296
0.0469039075173163,0.0706681345151588,0.38200338327311,0.286765833346829,0.392932986988974,0.102058389489272,0.171468111461121,0.0559863163940827,0.599199257659074,0.119724487052262,0.142467304851303
0.0464917308582854,0.0704444230772492,0.380823219893431,0.286169039096067,0.38998566960124,0.101598346906475,0.170503317954675,0.0557063210659777,0.598043500318478,0.119419575111651,0.142040737395541
0.0460845636124968,0.0702222213384479,0.37964898500972,0.285575276237639,0.387057632388561,0.101141899884575,0.169546520976252,0.0554287110827541,0.59689109529797,0.119116501265857,0.141616867591663
0.0456823290683828,0.0700015137174029,0.378480639942566,0.284984519883906,0.384148885626897,0.100689008774226,0.168597636277574,0.0551534579070881,0.595742032751644,0.11881524798113,0.141195669382471
0.0452849519130409,0.0697822848489918,0.377318146295796,0.284396745431447,0.381259435321053,0.100239634487135,0.167656580641172,0.0548805334394529,0.594596302827306,0.118515797952649,0.140777117049286
0.0448923582030611,0.0695645195805573,0.376161465954623,0.283811928556894,0.378389283306786,0.0997937384864296,0.166723271866923,0.0546099100099517,0.593453895667305,0.118218134100729,0.140361185206419
0.0445044753360267,0.0693482029682196,0.375010561083799,0.283230045212827,0.375538427352174,0.0993512827772024,0.165797628758744,0.0543415603703295,0.592314801409353,0.117922239567102,0.139947848795763
0.0441212320226719,0.0691333202732661,0.373865394125764,0.282651071623751,0.372706861258206,0.0989122298972546,0.164879571111455,0.0540754576861584,0.591179010187325,0.117628097711277,0.139537083081475
0.043742558259682,0.0689198569586167,0.372725927798794,0.282074984282144,0.369894574958541,0.0984765429080216,0.163969019697802,0.0538115755291947,0.590046512132043,0.117335692106965,0.139128863644781
0.0433683853031163,0.0687077986853618,0.371592125095151,0.281501759944573,0.367101554618386,0.0980441853856808,0.163065896255635,0.0535498878698999,0.58891729737204,0.117045006538584,0.138723166378861
0.042998645642442,0.0684971313093717,0.370463949279235,0.280931375627876,0.364327782732443,0.0976151214124349,0.16217012347525,0.0532903690701251,0.587791356034315,0.116756024997825,0.138319967483853
0.0426332729751626,0.068287840877976,0.369341363885736,0.280363808605422,0.3615732382219,0.0971893155679705,0.161281624986888,0.0530329938759516,0.586668678245059,0.116468731680292,0.137919243461938
0.0422722021820251,0.0680799136267111,0.368224332717792,0.279799036403426,0.358837896530413,0.0967667329210834,0.160400325348392,0.0527777374106867,0.585549254130381,0.116183110982206,0.137520971112528
0.0419153693027939,0.0678733359761337,0.367112819845141,0.279237036797335,0.356121729719046,0.0963473390214709,0.159526150033013,0.0525245751680087,0.584433073817003,0.11589914749717,0.137125127527543
0.0415627115125753,0.0676680945286997,0.366006789602285,0.278677787808272,0.353424706560138,0.0959310998916837,0.15865902541738,0.0522734830052581,0.583320127432952,0.115616826013005,0.136731690086782
0.041214167098681,0.0674641760657062,0.364906206586649,0.278121267699552,0.350746792630066,0.0955179820192383,0.157798878769618,0.0520244371368723,0.582210405108228,0.115336131508636,0.136340636453374
0.0408696754380154,0.0672615675442948,0.363811035656753,0.277567454973246,0.348087950400868,0.0951079523488809,0.156945638237613,0.0517774141279589,0.581103896975464,0.115057049151051,0.135951944569329
0.0405291769749759,0.067060256094516,0.362721241930379,0.277016328366812,0.345448139330713,0.0947009782750044,0.156099232837441,0.0515323908880054,0.580000593170567,0.114779564292313,0.135565592651155
0.0401926131998514,0.0668602290164523,0.361636790782747,0.276467866849786,0.342827315953169,0.0942970276342114,0.155259592441929,0.0512893446647209,0.578900483833345,0.114503662466623,0.135181559185576
0.039859926627709,0.0666614737773986,0.360557647844692,0.275922049620523,0.340225433965283,0.093896068698022,0.154426647769379,0.0510482530380079,0.577803559108128,0.114229329387453,0.13479982292532
0.0395310607777552,0.066463978009099,0.359483779000852,0.275378856103001,0.337642444314415,0.0934980701657235,0.15360033037243,0.0508090939140596,0.576709809144358,0.113956550944723,0.134420362884985
0.0392059601531613,0.0662677295050382,0.358415150387857,0.274838265943675,0.33507829528383,0.093103001157356,0.152780572627065,0.0505718455195811,0.575619224097187,0.113685313202035,0.13404315833699
0.0388845702213408,0.0660727162177875,0.35735172839252,0.274300259008384,0.332532932577038,0.0927108312068353,0.151967307721768,0.0503364863961309,0.574531794128048,0.113415602393962,0.133668188807595
0.038566837394668,0.0658789262564018,0.356293479650043,0.273764815379319,0.330006299400827,0.0923215302552049,0.151160469646814,0.0501029953945791,0.573447509405211,0.113147404923385,0.133295434072995
0.0382527090116278,0.0656863478838685,0.355240371042218,0.273231915352029,0.327498336547044,0.0919350686440203,0.150359993183708,0.0498713516696808,0.57236636010434,0.11288070735888,0.132924874155491
0.0379421333183846,0.0654949695146067,0.354192369695646,0.272701539432492,0.325008982473036,0.0915514171088567,0.149565813894759,0.0496415346747617,0.571288336409026,0.112615496432157,0.132556489319728
0.0376350594507624,0.0653047797120148,0.353149442979951,0.272173668334223,0.322538173380809,0.0911705467729412,0.148777868112793,0.049413524156512,0.570213428511309,0.112351759035548,0.132190260069
0.0373314374166239,0.0651157671860658,0.352111558506009,0.271648282975436,0.320085843294847,0.0907924291409067,0.147996092931002,0.0491873001498882,0.569141626612194,0.112089482219534,0.131826167141631
0.0370312180786404,0.0649279207909492,0.351078684124182,0.271125364476258,0.317651924138624,0.0904170360926618,0.14722042619293,0.0489628429731177,0.56807292092215,0.111828653190327,0.131464191507412
0.0367343531374422,0.0647412295227594,0.350050787922553,0.270604894155978,0.315236345809769,0.0900443398773785,0.146450806482589,0.0487401332228064,0.5670073016616,0.111569259307494,0.13110431436411
0.0364407951151419,0.0645556825172275,0.34902783822518,0.270086853530355,0.31283903625391,0.0896743131075913,0.145687173114708,0.0485191517691452,0.565944759061398,0.11131128808162,0.130746517134036
0.0361504973392183,0.0643712690474971,0.348009803590346,0.26957122430896,0.310459921537177,0.0893069287534079,0.144929466125117,0.0482998797512129,0.564885283363294,0.111054727172025,0.130390781460681
0.0358634139267573,0.0641879785219428,0.346996652808825,0.269057988392567,0.308098925917371,0.0889421601368284,0.144177626261255,0.0480822985723752,0.563828864820396,0.11079956438451,0.130037089205403
0.0355794997690355,0.0640058004820308,0.345988354902149,0.268547127870586,0.305755971913794,0.0885799809261692,0.143431594972804,0.0478663898957752,0.562775493697607,0.110545787669153,0.129685422444188
0.035298710516443,0.0638247246002189,0.344984879120889,0.268038625018541,0.303430980375753,0.0882203651305919,0.142691314402458,0.0476521356399146,0.561725160272069,0.110293385118144,0.12933576346445
0.0350210025637349,0.0636447406778975,0.343986194942943,0.267532462295582,0.301123870549722,0.087863287094733,0.14195672737681,0.0474395179743237,0.560677854833579,0.110042344963655,0.128988094761909
0.0347463330356035,0.0634658386433695,0.342992272071828,0.267028622342046,0.298834560145188,0.0875087214934334,0.141227777397357,0.0472285193153173,0.559633567685009,0.109792655575755,0.128642399037507
0.0344746597725653,0.063288008549867,0.342003080434983,0.266527087977051,0.296562965399165,0.0871566433265644,0.140504408631644,0.0470191223218355,0.55859228914271,0.109544305460359,0.12829865919439
0.0342059413171539,0.0631112405736072,0.341018590182084,0.266027842196136,0.294309001139399,0.08680702791395,0.139786565904507,0.0468113098913661,0.557554009536907,0.10929728325721,0.127956858334938
0.0339401369004107,0.0629355250118827,0.340038771683363,0.265530868168928,0.292072580846259,0.0864598508903812,0.139074194689453,0.046605065155948,0.55651871921208,0.109051577737909,0.127616979757851
0.0336772064286698,0.0627608522811891,0.339063595527938,0.265036149236864,0.289853616713326,0.0861150882007223,0.138367241100145,0.0464003714782544,0.555486408527349,0.108807177803967,0.127279006955284
0.0334171104706253,0.0625872129153861,0.33809303252215,0.26454366891093,0.287652019706688,0.0857727160951062,0.137665651882013,0.0461972124477507,0.554457067856833,0.108564072484899,0.126942923610029
0.0331598102446789,0.062414597563894,0.337127053687913,0.26405341086945,0.285467699622958,0.0854327111242175,0.136969374403968,0.0459955718769299,0.553430687590013,0.108322250936353,0.126608713592758
0.0329052676065578,0.0622429969899219,0.336165630261067,0.263565358955906,0.283300565146,0.0850950501346604,0.13627835665024,0.0457954337976199,0.552407258132079,0.108081702438266,0.126276360959298
0.0326534450371985,0.0620724020687307,0.335208733689748,0.263079497176793,0.281150523902408,0.0847597102644117,0.135592547212322,0.0455967824573639,0.551386769904272,0.107842416393059,0.125945849947966
0.0324043056308897,0.0619028037859255,0.334256335632758,0.262595809699504,0.279017482515722,0.0844266689383543,0.134911895281027,0.0453996023158703,0.550369213344216,0.107604382323862,0.125617164976946
0.0321578130836674,0.0617341932357816,0.333308407957956,0.262114280850259,0.276901346659409,0.0840959038638932,0.134236350638648,0.0452038780415314,0.549354578906241,0.107367589872764,0.12529029064171
0.031913931681958,0.0615665616195994,0.332364922740643,0.261634895112054,0.274802021108601,0.0837673930266478,0.133565863651237,0.0450095945080098,0.548342857061699,0.107132028799107,0.124965211712485
0.0316726262914622,0.0613999002440901,0.331425852261974,0.261157637122653,0.272719409790638,0.0834411146862235,0.132900385260977,0.0448167367908901,0.547334038299273,0.106897688977795,0.124641913131763
0.0314338623462736,0.0612342005197902,0.330491169007364,0.260682491672601,0.270653415834387,0.0831170473720573,0.132239866978669,0.0446252901643946,0.546328113125276,0.106664560397641,0.124320380011853
