"Ambrosiodmus tachygraphus","Xyleborus germanus","Xyleborus glabratus","Xylosandrus compactus","Xyleborinus saxeseni","Xyleborus posticus","Xyleborus obesus","Xyleborus ferrugineus","Xylosandrus morigerus","Xyleborus seriatus","Euwallacea fornicatus","Sampsonius dampfi","mutillatus","Ambrosiodmus rubricollis","Coptoborus pseudotenuis","Ambrosiodmus obliquus","Xyleborus xylographus","Xylosandrus crassiusculus","Xyleborus affinis","Euwallacea validus"
0.0728486966693299,0.275919759561422,0.637927427963622,0.23153775849124,0.237665805450262,0.0982410524615542,0.0489118278570541,0.351363181443121,0.406379362460674,0.129906049319686,0.277883273655035,0.0809679040925773,0.14542669582964,0.129322692757685,0.237865945463865,0.0645015510259577,0.112740465673849,0.494670810102238,0.436641972897194,0.300651712773932
0.0721152402796326,0.274956473178265,0.632793757628408,0.230463141197924,0.236597728227362,0.0977082413848164,0.048536732284586,0.350266998378603,0.404900681385746,0.129153328349809,0.276702553710376,0.0800372721363845,0.144446721317069,0.128117578287848,0.235456291273465,0.0640737408165095,0.110898524748984,0.493532929201121,0.435766791681923,0.298973284448521
0.0713939377585108,0.27400236332029,0.627668006353617,0.229399914805052,0.235540813886506,0.09718191237498,0.0481671057219213,0.349180466737617,0.403434617987679,0.128409839411323,0.275533616026711,0.079123176324844,0.143479413508646,0.126930844914098,0.23308117915158,0.0636517031600678,0.109096280394471,0.492403512247431,0.434898465010465,0.297312570352627
0.070684511589628,0.273057284662045,0.622551253452851,0.228347889520554,0.234494877869148,0.0966619430379234,0.0478028312444509,0.34810344264979,0.40198099885583,0.127675409842981,0.274376273450983,0.0782252248723663,0.142524531783909,0.125762109673902,0.230740012100601,0.0632353210460179,0.107332711177819,0.491282446139309,0.434036894650469,0.295669298486796
0.0699866922694443,0.272121095112562,0.617444554609894,0.227306879873546,0.23345973980085,0.0961482141063008,0.0474437952100234,0.347035785295357,0.400539653908104,0.126949871315805,0.27323034292602,0.0773430374580847,0.141581841528506,0.124610999587435,0.228432204001164,0.0628244806185343,0.105606824724741,0.490169619999111,0.43318198443486,0.294043202287588
0.069300218029211,0.271193655722466,0.612348941514851,0.226276704589484,0.232435223370653,0.0956406093390167,0.0470898871451552,0.345977356820971,0.399110416308262,0.126233059696956,0.272095645376082,0.0764762448308516,0.140651113949056,0.123477151348903,0.226157179453222,0.0624190710706829,0.103917656885595,0.48906492511523,0.432333640204483,0.292434020494779
0.0686248345681682,0.270274830594358,0.607265421542206,0.225257186469688,0.231421156214654,0.0951390154245888,0.0467409996359229,0.344928022258376,0.397693122385748,0.125524814918715,0.270972005596305,0.0756244884297254,0.139732125894788,0.122360211028766,0.223914373615741,0.0620189845427672,0.102264270921272,0.487968254885832,0.431491769752745,0.290841497022372
0.0679602947974337,0.269364486796319,0.602194977469925,0.224248152275066,0.230417369803641,0.0946433218882262,0.0463970282233181,0.34388764944583,0.396287611557975,0.124824980852396,0.269859252145883,0.0747874200192743,0.138824659685665,0.121259833786445,0.221703232045349,0.0616241160247234,0.100645756708603,0.486879504764408,0.430656282772136,0.289265380833289
0.0673063585940965,0.268462494278431,0.597138567238675,0.223249432613848,0.229423699334611,0.0941534210024512,0.0460578713028517,0.342856108952166,0.394893726254953,0.124133405186932,0.268757217244842,0.0739647013390531,0.137928502946726,0.120175683593099,0.219523210534252,0.0612343632623757,0.0990612299653041,0.485798572207093,0.429827090802584,0.287705425817623
0.0666627925650566,0.267568725792163,0.59209712375016,0.222260861833181,0.228439983626004,0.0936692077011134,0.045723430028209,0.341833274003388,0.393511311846191,0.123449939311956,0.267665736674259,0.0731560037666464,0.137043448448383,0.119107432964075,0.217373774947725,0.0608496266673755,0.0975098314944087,0.484725356621673,0.429004107181542,0.286161390674336
0.0660293698201694,0.266683056812533,0.587071554703548,0.221282277914431,0.227466065016524,0.0931905794966397,0.0453936082187673,0.340819020411702,0.392140216569791,0.122774438205186,0.266584649679793,0.0723610079936909,0.136169293952426,0.118054762700671,0.215254401061426,0.0604698092306555,0.0959907264480939,0.48365975931821,0.428187246995764,0.284633038796289
0.0654058697542818,0.265805365462907,0.582062742468878,0.22031352237203,0.226501789267385,0.0927174364003826,0.0450683122707962,0.339813226506878,0.39078029146364,0.122106760323911,0.2655137988784,0.0715794037143239,0.1353058420635,0.117017361640832,0.213164574398794,0.0600948164392407,0.0945031036107423,0.482601683461238,0.427376427034676,0.283120138158509
0.0647920778377629,0.26493553244235,0.577071543996338,0.219354440155739,0.225547005467846,0.0922496808459284,0.0447474510721711,0.338815773069862,0.389431390298651,0.121446767500418,0.264453030168106,0.0708108893255266,0.134452900085834,0.115994926418447,0.211103790068745,0.0597245561962638,0.0930461747010682,0.481551034023455,0.426571565745297,0.281622461209566
0.0641877854151549,0.264073440955415,0.572098790760243,0.218404879556185,0.224601565943923,0.0917872176152393,0.0444309359204397,0.337826543268549,0.388093369513954,0.120794324841194,0.263402192640713,0.0700551716388596,0.133610279884998,0.114987161230917,0.209071552603883,0.0593589387440432,0.0916191736930786,0.480507717740867,0.425772583188643,0.280139784765988
0.0635927895115852,0.263218976644276,0.567145288736514,0.217464692113547,0.223665326170128,0.0913299537675044,0.044118680444089,0.336845422595623,0.386766088153989,0.120149300629732,0.262361138497349,0.069311965603105,0.132777797754495,0.113993777614669,0.207067375799406,0.0589978765900856,0.0902213561556223,0.479471643069315,0.424979400997556,0.278671889909599
0.0630068926466024,0.262372027523113,0.562211818412445,0.216533732529267,0.222738144684137,0.0908777985705868,0.0438106005268686,0.335872298808401,0.385449407807422,0.119511566232809,0.261329722966715,0.0685809940373591,0.131955274286979,0.113014494228322,0.205090782552878,0.0586412844358866,0.0888519986102516,0.478442720142355,0.424191942335898,0.27721856188769
0.0624299026551103,0.261532483914664,0.557299134827511,0.215611858580666,0.221819883004257,0.0904306634349532,0.0435066142350317,0.334907061870585,0.38414319254783,0.11888099601007,0.260307804225968,0.0678619873741342,0.131142534249936,0.112049036643209,0.203141304705027,0.0582890791084037,0.0875103979070925,0.477420860730414,0.423410131859064,0.275779590015945
0.061861632515095,0.260700238388846,0.552407967643963,0.21469893103835,0.220910405549598,0.0899884618499835,0.043206641747366,0.333949603895875,0.382847308876088,0.118257467226806,0.259295243324109,0.0671546834120531,0.13033940646562,0.111097137140977,0.201218482881715,0.0579411794940873,0.0861958706184161,0.476405978201199,0.42263389567576,0.274354767584021
0.0613019001818503,0.25987518570339,0.547539021245939,0.213794813586315,0.220009579562838,0.0895511093225582,0.0429106052878887,0.332999819093342,0.381561625664396,0.11764085996977,0.258291904107797,0.0664588270777351,0.129545723695098,0.110158534517994,0.19932186633719,0.0575975064753579,0.0849077524495669,0.475397987481301,0.421863161311,0.272943891763706
0.060750528428425,0.259057222746379,0.542692974865826,0.21289937274462,0.219117275035477,0.0891185233178306,0.0426184290610903,0.332057603714526,0.380286014101908,0.117031057065927,0.257297653149497,0.0657741701964947,0.128761322526238,0.10923297389632,0.197451012798758,0.0572579828694248,0.0836453976669158,0.474396805018949,0.421097857670266,0.271546763519574
0.0602073446920245,0.258246248480651,0.537870482736563,0.212012477794562,0.218233364635502,0.0886906232020906,0.0423300391896132,0.331122856002171,0.379020347641881,0.116427944004012,0.256312359677875,0.0651004712714856,0.127986043265471,0.108320206540981,0.195605488312955,0.056922533369345,0.0824081785424693,0.473402348747881,0.420337915004804,0.270163187522066
0.0596721809261166,0.257442163889966,0.533072174268646,0.211134000706229,0.217357723637354,0.088267330187637,0.0420453636542617,0.330195476140545,0.377764501950319,0.115831408858779,0.25533589551035,0.0644374952709455,0.127219729833203,0.107419989683314,0.19378486709334,0.0565910844872282,0.0811954848147831,0.472414538052288,0.419583264877997,0.268792972062903
0.0591448734579976,0.256644871926893,0.528298654250522,0.210263816068367,0.21649022985412,0.0878485672795721,0.0417643322362413,0.329275366207295,0.376518354856052,0.115241342217838,0.254368134987738,0.063785013423208,0.126462229662708,0.106532086350168,0.191988731369954,0.0562635644994965,0.080006723165804,0.471433293732786,0.418833840132785,0.267435928972781
0.0586252628515939,0.255854277462334,0.523550503071134,0.209401801020452,0.215630763571867,0.0874342592244441,0.0414868764615311,0.32836243012677,0.375281786302188,0.114657637110981,0.2534089549109,0.0631428030191664,0.125713393602397,0.105656265198725,0.190216671240562,0.055939903394113,0.0788413167132709,0.470458537973391,0.418089574860092,0.266091873541267
0.0581131937752752,0.255070287236644,0.518828276963324,0.208547835186912,0.214779207486035,0.0870243324606591,0.0412129295472991,0.327456573624754,0.374054678298925,0.114080188941882,0.252458234479324,0.0625106472218831,0.124973075821304,0.104792300356757,0.188468284523699,0.0556200328196961,0.077698704518297,0.469490194309455,0.417350404368211,0.264760624438823
0.0576085148744755,0.254292809812263,0.514132508266891,0.207701800613384,0.21393544663982,0.0866187150705943,0.0409424263502736,0.326557704184578,0.372836914877641,0.113508895422103,0.251515855231578,0.0618883348830598,0.12424113371769,0.103939971268091,0.186743176613608,0.0553038860364426,0.0765783411077588,0.468528187596533,0.416616265153137,0.263442003640915
0.0571110786489201,0.253521755527828,0.50946370571003,0.206863581704969,0.213099368364455,0.0862173367343414,0.0406753033169871,0.325665731004542,0.371628382046251,0.112943656507292,0.250581700987553,0.0612756603660877,0.123517427830634,0.103099062543116,0.185040960337108,0.0549913978687834,0.0754796960111141,0.467572443980139,0.415887094869783,0.262135836354107
0.0566207413342715,0.252757036453699,0.504822354707981,0.206033065166387,0.212270862221353,0.0858201286850191,0.0404114984358156,0.324780564956611,0.370428967745775,0.112384374335503,0.249655657792455,0.0606724233754176,0.122801821754497,0.102269363814137,0.183361255812428,0.0546825046597026,0.0744022533112769,0.466622890866376,0.415162832304077,0.260841950944127
0.0561373627880097,0.251998566348838,0.500208917677664,0.205210139943967,0.211449819946008,0.0854270236655874,0.0401509511907372,0.323902118546333,0.369238561808069,0.111830953167545,0.248737613862453,0.0600784287919914,0.122094182056157,0.101450669595392,0.181703690310044,0.0543771442266498,0.0733455112091716,0.465679456893398,0.414443417345879,0.259560178865797
0.0556608063793794,0.251246260619022,0.495623834367158,0.204394697169419,0.210636135393618,0.0850379558871109,0.0398936025167388,0.323030305873944,0.368057055914712,0.111283299329297,0.247827459531958,0.0594934865145017,0.121394378194913,0.100642779147582,0.180067898115569,0.0540752558189834,0.0723089816016045,0.464742071903678,0.413728790962713,0.258290354594812
0.0551909388832353,0.250500036276301,0.491067522198874,0.203586630105306,0.209829704486357,0.0846528609884084,0.0396393947568042,0.32216504259661,0.366884343556972,0.110741321155894,0.246925087202445,0.0589174113062396,0.120702282444947,0.0998454963467331,0.17845352039468,0.0537767800768814,0.0712921896720806,0.463810666917059,0.413018895174277,0.257032315561283
0.0547276303776292,0.249759811899693,0.486540376625294,0.202785834092168,0.209030425162228,0.08427167599704,0.0393882716204174,0.321306245891773,0.365720319996854,0.110204928937732,0.246030391292794,0.0583500226473168,0.120017769820261,0.0990586295572417,0.176860205060146,0.0534816589916625,0.07029467349421,0.462885174104556,0.412313673027694,0.25578590208501
0.0542707541449901,0.249025507597055,0.482042771496206,0.201992206497233,0.208238197325467,0.0838943392915761,0.0391401781435191,0.320453834421556,0.364564882229167,0.10967403486821,0.245143268191071,0.0577911445920466,0.119340718001993,0.0982819915089548,0.175287606640929,0.0531898358674587,0.0693159836473445,0.461965526762883,0.411613068573488,0.254550957312427
0.0538201865767522,0.248297044968078,0.477575059436367,0.201205646664663,0.207452922798415,0.083520790565101,0.0388950606498593,0.319607728298201,0.363417928944595,0.109148552993147,0.244263616207713,0.0572406056312832,0.118671007268024,0.0975153991781383,0.173735386153404,0.0529012552841895,0.0683556828440982,0.461051659289694,0.410917026842268,0.253327327155165
0.053375807081295,0.247574347068395,0.473137572232565,0.200426055867281,0.206674505274823,0.0831509707899049,0.0386528667136878,0.318767849050488,0.362279360493737,0.108628399161819,0.243391335530071,0.0566982385595259,0.118008520424795,0.0967586736721955,0.172203210974684,0.0526158630617834,0.0674133455694064,0.460143507159495,0.410225493822067,0.252114860230194
0.0529374979950636,0.246857338374737,0.468730621229092,0.199653337259721,0.205902850274537,0.0827848221833156,0.0384135451237303,0.317934119591126,0.361149078852079,0.108113490979544,0.242526328178259,0.0561638803466025,0.117353142741253,0.0960116401180027,0.170690754718048,0.0523336062255988,0.066488557730784,0.459241006900213,0.409538416436349,0.250913407801492
0.0525051444967444,0.246145944751108,0.464354497730649,0.198887395832958,0.205137865099512,0.0824222881746312,0.038177045848398,0.31710646418505,0.360026987585877,0.107603747761764,0.241668497962262,0.0556373720137543,0.116704761884845,0.0952741275537351,0.169197697110493,0.0520544329729982,0.0655809163194567,0.458344096070413,0.408855742522634,0.249722823723196
0.0520786345243775,0.245440093415955,0.460009473411773,0.198128138370172,0.204379458791112,0.0820633133731095,0.0379433200021825,0.316284808418631,0.358912991818924,0.107099090489573,0.240817750440269,0.0551185585139555,0.116063267859494,0.0945459688240584,0.167723723872386,0.0517782926410308,0.0646900290820367,0.45745271323712,0.408177420811731,0.2485429643842
0.0516578586952886,0.244739712910278,0.455695800731862,0.197375473403892,0.203627542088648,0.0817078435369745,0.0377123198131884,0.315469079169736,0.357806998200159,0.106599441766623,0.239973992878187,0.0546072886162996,0.115428552945483,0.0938270004785694,0.166268526599215,0.0515051356751792,0.0638155142024293,0.456566797954236,0.407503400907558,0.24737368865414
0.0512427102287354,0.244044733066666,0.451413713354957,0.196629311174385,0.202882027389124,0.0813558255434054,0.0374839985917604,0.314659204578629,0.356708914872115,0.10610472577738,0.239137134210288,0.0541034147943035,0.114800511641171,0.0931170626733724,0.164831802645434,0.0512349135991325,0.0629569999936585,0.455686290741546,0.406833633267529,0.246214857830751
0.0508330848711595,0.243355084979222,0.447163426573449,0.195889563589239,0.202142828708124,0.0810072073594675,0.0372583107001606,0.313855114019679,0.355618651440166,0.105614868246665,0.238307085000969,0.0536067931179752,0.114179040606493,0.092415999075681,0.163413255010387,0.0509675789855438,0.062114124599312,0.454811133064266,0.406168069183488,0.24506633558853
0.0504288808239456,0.24267070097434,0.44294513773489,0.19515614418411,0.201409861641836,0.0806619380139536,0.0370352115232568,0.313056738073845,0.35453611894254,0.10512979640043,0.237483757407569,0.0531172831495043,0.113564038608162,0.0917236567713405,0.162012592226299,0.0507030854277365,0.061286535704306,0.453941267313142,0.405506660763168,0.243927987928691
0.0500299986735932,0.24199151458231,0.438759026671192,0.194428968084582,0.200683043330145,0.0803199675701011,0.0368146574401816,0.312264008501925,0.353461229821109,0.104649438927748,0.23666706514422,0.0526347478424389,0.112955406466535,0.0910398861751715,0.160629528248315,0.0504413875123228,0.0604738902546883,0.453076636785071,0.40484936091217,0.242799683130356
0.0496363413242064,0.241317460509734,0.434605256129443,0.193707951969116,0.199962292420774,0.0799812470991541,0.0365966057969259,0.311476858218522,0.352393897892888,0.104173725943945,0.235856923446701,0.0521590534442173,0.112353047004059,0.0903645409440368,0.159263782346571,0.0501824407927012,0.0596758541861938,0.452217185664221,0.404196123316427,0.241681291702961
0.0492478139322165,0.240648474612702,0.430483972203674,0.192993014033037,0.199247529034439,0.0796457286547374,0.0363810148798306,0.310695221266731,0.351334038322256,0.103702588954854,0.235053249038249,0.0516900694019281,0.111756864995265,0.0896974778925361,0.157915079000285,0.0499262017633985,0.0588921021612818,0.451362859003653,0.403546902425153,0.240572686339829
0.0488643238432516,0.239984493870725,0.426395304766917,0.192284073953538,0.198538674730972,0.0793133652480176,0.0361678438899429,0.3099190327935,0.350281567593865,0.103235960822144,0.234255960096306,0.05122766827118,0.111166767118247,0.0890385569112436,0.156583147793838,0.0496726278352275,0.058122317314392,0.450513602707412,0.402901653434253,0.239473741872896
0.0484857805310739,0.239325456361394,0.422339367902916,0.191581052855662,0.197835652476399,0.0789841108236186,0.0359570529182043,0.309148229025655,0.349236403486217,0.102773775729685,0.233464976220173,0.0507717256279643,0.110582661907575,0.0883876408873969,0.155267723314829,0.0494216773112275,0.0573661910051551,0.449669363513074,0.40226033227018,0.238384335228534
0.0481120955385058,0.238671301235726,0.418316260336902,0.190883873279221,0.197138386610922,0.0786579202362673,0.035748602921439,0.308382747246572,0.348198465045886,0.102315969150917,0.232680218399538,0.0503221199833997,0.110004459708585,0.0877445956279566,0.153968545054078,0.0491733093633609,0.0566234225793124,0.448830088974753,0.401622895574227,0.237304345384457
0.0477431824202732,0.238021968694207,0.414326065864896,0.190192459146642,0.196446802817794,0.0783347492281433,0.035542455699113,0.30762252577346,0.347167672562375,0.101862477817181,0.231901608983845,0.0498787327012541,0.109432072633024,0.0871092897849579,0.152685357307564,0.0489274840099382,0.055893719137097,0.447995727446526,0.400989300687235,0.236233653327676
0.047378956687693,0.237377399963467,0.410368853780965,0.189506735731692,0.195760828093041,0.0780145544069073,0.0353385738708354,0.306867503935253,0.346143947543581,0.101413239686992,0.231129071652493,0.0494414479181399,0.108865414515975,0.0864815947830729,0.151417909080255,0.0486841620937436,0.0551767953088413,0.447166228066287,0.400359505634713,0.235172142013472
0.0470193357551377,0.23673753727361,0.406444679301988,0.188826629629057,0.195080390716015,0.0776972932243844,0.0351369208545737,0.306117622051079,0.345127212691862,0.100968193916204,0.230362531385822,0.0490101524662866,0.108304400874031,0.0858613847493142,0.150165953991823,0.0484433052608368,0.0544723730375791,0.446341540740006,0.399733469112347,0.234119696325355
0.0466642388882128,0.236102323836143,0.402553583989424,0.188152068724756,0.194405420220749,0.0773829239558802,0.0349374608455582,0.305372821409296,0.344117391880668,0.100527280829052,0.229601914436869,0.0485847357987958,0.10774894886469,0.0852485364448047,0.148929250184208,0.0482048759400075,0.0537801813684212,0.445521616126379,0.399111150471889,0.233076203035989
0.0463135871535824,0.235471703822505,0.39869559616767,0.187482982167351,0.193735847368086,0.077071405680107,0.0347401587958489,0.304633044247072,0.343114410131741,0.100090441890033,0.228847148303874,0.0481650899172899,0.107198977246896,0.0846429291985472,0.147707560231011,0.0479688373228573,0.0530999562444845,0.444706405621863,0.39849250970742,0.232041550769056
0.0459673033703856,0.234845622343172,0.394870731338591,0.186819300339945,0.193071604118557,0.0767626982596997,0.0345449803945418,0.303898233730495,0.342118193592863,0.0996576196765988,0.228098161703501,0.0477511093018656,0.106654406342729,0.084044444843126,0.146500651048683,0.0477351533444889,0.052431440309168,0.443895861346087,0.397877507441962,0.23101562996202
0.0456253120631845,0.234224025427312,0.391078992591852,0.186160954832914,0.19241262360599,0.0764567623223003,0.0343518920485907,0.303168333935198,0.341128669516121,0.0992287578526345,0.227354884544769,0.0473426908432731,0.106115158000174,0.0834529676522775,0.145308293809484,0.0475037886647788,0.0517743827145686,0.443089936127609,0.397266104914448,0.22999833282979
0.0452875394163891,0.233606860002991,0.387320371010692,0.185507878417388,0.19175884011182,0.0761535592421928,0.0341608608642231,0.302443289827479,0.340145766236698,0.0988038011426964,0.226617247903646,0.0469397337772369,0.105581155556944,0.0828683842802689,0.144130263856195,0.0472747086502156,0.0511285389358417,0.442288583490044,0.396658263967014,0.228989553329232
0.0449539132301065,0.232994073877887,0.383594846072821,0.184860005019425,0.191110189040082,0.0758530511224685,0.0339718546289282,0.301723047245903,0.339169413152156,0.098382695306983,0.225885183998319,0.0465421396208458,0.105052323805331,0.0822905837030228,0.142966340618537,0.0470478793562816,0.0504936705913136,0.441491757638506,0.396053947032628,0.227989187124527
0.0446243628773629,0.23238561572052,0.379902386046147,0.184217269694868,0.190466606893062,0.0755552007777054,0.033784841793997,0.301007552883375,0.338199540702209,0.097965387117014,0.225158626165086,0.0461498121109359,0.104528588958039,0.0817194571609359,0.141816307531284,0.0468232675103601,0.0498695452681602,0.440699413446405,0.395453117123029,0.226997131553337
0.0442988192626514,0.231781435041972,0.376242948379047,0.183579608604876,0.189828031247596,0.0752599717171422,0.0335997914575946,0.300296754269662,0.337236080348966,0.0975518243319973,0.224437508834872,0.045762657144397,0.104009878614973,0.0811548981033313,0.14067995195404,0.0466008404951505,0.0492559363534738,0.43991150644254,0.394855737816968,0.226013285593771
0.0439772147817558,0.231181482178075,0.372616480084937,0.182946958992084,0.189194400731975,0.0749673281283323,0.0334166733483468,0.299590599754358,0.336278964557634,0.0971419556758566,0.223721767510351,0.0453805827203347,0.10349612173095,0.0805968021344947,0.139557065092645,0.0463805663325725,0.0486526228705409,0.43912799279852,0.394261773248756,0.225037549832116
0.0436594832828081,0.230585708272069,0.369022918120926,0.182319259157392,0.188565655003472,0.0746772348612617,0.0332354578094214,0.298889038490273,0.335328126777666,0.0967357308149031,0.223011338743634,0.0450034988840231,0.102987248584309,0.0800450669612425,0.138447441922185,0.046162413668143,0.0480593893201666,0.438348829316478,0.393671188097088,0.224069826431324
0.0433455600285358,0.229994065257697,0.365462189760336,0.181696448437354,0.187941734726429,0.0743896574129133,0.0330561157830883,0.298192020417241,0.334383501424347,0.0963331003361258,0.222306160114536,0.0446313176725851,0.102483190746382,0.0794995923419726,0.137350881111584,0.0459463517558109,0.0474760255268782,0.437573973417078,0.393083947574153,0.223110019100224
0.0430353816596563,0.22940650584274,0.361934212958905,0.18107846718216,0.187322581550927,0.0741045619122661,0.0328786187957407,0.297499496246323,0.333445023860795,0.0959340157260828,0.221606170209384,0.0442639530623405,0.101983881051805,0.0789602800371495,0.136267184949744,0.045732350443232,0.0469023264898537,0.436803383127809,0.392500017415014,0.222158033063452
0.0427288861593803,0.22882298349297,0.358438896714527,0.180465256734171,0.186708138091998,0.0738219151057124,0.032702938943363,0.296811417444404,0.332512630380383,0.0955384293503746,0.220911308600353,0.0439013209177632,0.10148925356964,0.0784270337611804,0.1351961592732,0.0455203801574707,0.0463380922384196,0.436037017071555,0.391919363867245,0.221213775032067
0.0424260128189848,0.228243452416507,0.354976141420366,0.179856759407014,0.186098347909361,0.0735416843428806,0.0325290488774274,0.296127736219168,0.331586258189548,0.0951462944336786,0.220221515825325,0.0435433389419942,0.100999243575282,0.077899759135634,0.134137613395282,0.0453104118911136,0.0457831276919716,0.435274834455432,0.391341953680833,0.220277153174844
0.042126702204419,0.227667867548577,0.35154583921123,0.17925291846521,0.18549315548769,0.0732638375628502,0.0323569217912073,0.295448405504441,0.330665845391005,0.094757565040329,0.219536733368241,0.0431899266288528,0.10051378752313,0.0773783636437636,0.133091360036726,0.0451024171887812,0.0452372425241745,0.434516795059883,0.390767754098316,0.219348077090225
0.0418308961239081,0.227096184536645,0.348147874303109,0.178653678104316,0.184892506217363,0.0729883432807462,0.0321865314064919,0.294773378945889,0.329751330967319,0.0943721960554236,0.218856903639941,0.0428410052163,0.100032823019989,0.0768627565862913,0.132057215257739,0.0448963681340251,0.0447002510313037,0.433762859228038,0.390196732845171,0.218426457778904
0.0415385375965202,0.226528359725927,0.344782123325758,0.178058983431569,0.184296346375714,0.0727151705747011,0.0320178519606872,0.294102610887065,0.328842654764869,0.0939901431664405,0.218181969959479,0.0424964976412982,0.0995562887991947,0.0763528490384126,0.131034998391468,0.0446922373365958,0.0441719720045925,0.433012987855304,0.389628858120428,0.217512207617036
0.0412495708216648,0.225964350145259,0.34144845564829,0.177468780447017,0.183704623108741,0.0724442890731719,0.031850858194294,0.293436056355786,0.327939757478146,0.0936113628453509,0.21751187653589,0.0421563284960268,0.099084124695418,0.0758485538079855,0.130024531978854,0.0444899979200725,0.0436522286064583,0.43226714237921,0.389064098587511,0.216605240330057
0.0409639411494896,0.225404113493316,0.338146733697685,0.176883016025129,0.183117284413284,0.0721756689426017,0.0316855253387454,0.292773671050847,0.327042580634422,0.0932358123312082,0.216846568450407,0.0418204239854006,0.0986162716201531,0.0753497853948659,0.129025641704843,0.0442896235098387,0.043140848250479,0.431525284769474,0.388502423365306,0.215705470967086
0.0406815950521477,0.224847608125175,0.334876813270202,0.176301637896852,0.182534279119633,0.0719092808754143,0.0315218291045959,0.292115411329047,0.326151066578744,0.0928634496132042,0.216185991639103,0.041488711885853,0.0981526715378459,0.0748564599513528,0.128038156335936,0.0440910882213962,0.0426376624850029,0.430787377518303,0.387943802019435,0.214812815875905
0.040402480095903,0.224294793039201,0.331638543835641,0.175724594632127,0.181955556874579,0.0716450960783319,0.031359745670048,0.291461234192518,0.325265158459264,0.0924942334141715,0.215530092875962,0.0411611215053373,0.097693267442656,0.074368495243711,0.127061907659034,0.0438943666490036,0.0421425068802696,0.430053383630911,0.387388204553737,0.213927192678503
0.0401265449140491,0.223745627864258,0.32843176883445,0.175151835622824,0.181381068124877,0.0713830862610053,0.0311992516698061,0.290811097276368,0.324384800212893,0.0921281231745246,0.214878819756349,0.0408375836445082,0.0972380033358289,0.0738858106147355,0.126096730421571,0.0436994338546307,0.0416552209189338,0.429323266616253,0.386835601401959,0.21304852024716
0.0398537391806119,0.223200072847234,0.325256325967671,0.174583311066107,0.180810764101114,0.0711232236249464,0.0310403241842463,0.290164958836598,0.323509936551264,0.091765079036621,0.21423212068088,0.0405180305590419,0.0967868242036593,0.0734083269473283,0.125142462272898,0.0435062653572172,0.0411756478898784,0.428596990477964,0.386285963419632,0.212176718681064
0.0395840135848115,0.222658088840858,0.322112047479733,0.174018971948201,0.180244596801974,0.070865480852755,0.0308829407288924,0.28952277773832,0.322640512947008,0.0914050618295328,0.213589944839676,0.0402023959230585,0.0963396759960302,0.0729359666290536,0.124198943706895,0.0433148371222273,0.0407036347852135,0.427874519705508,0.385739261876145,0.211311709283445
0.0393173198062578,0.222119637291822,0.318998760434093,0.17345877002856,0.179682518978884,0.0706098310976294,0.0307270792441877,0.288884513444235,0.321776475620318,0.0910480330542144,0.212952242196992,0.0398906147936099,0.0958965056055059,0.0724686535176437,0.12326601800579,0.043125125551489,0.0402390322003574,0.427155819265515,0.385195468447003,0.210453414539221
0.0390536104908554,0.22158468022918,0.315916286981784,0.172902657824411,0.179124484121034,0.0703562479731525,0.0305727180855522,0.288250126003386,0.320917771525812,0.0906939548690555,0.212318963476207,0.0395826235761967,0.0954572608469677,0.0720063129074261,0.122343531185157,0.0429371074733114,0.0397816942371013,0.426440854593318,0.384654555206262,0.209601758093121
0.0387928392273962,0.22105318025303,0.312864444622872,0.172350588595683,0.178570446440757,0.0701047055433452,0.0304198360137182,0.287619576040175,0.320064348339676,0.0903427900758065,0.211690060145174,0.039278359991283,0.0950218904377721,0.0715488714966431,0.121431331940069,0.0427507601328683,0.0393314784095624,0.425729591584673,0.384116494619138,0.208756664728305
0.0385349605248144,0.220525100523458,0.309843046460893,0.17180251633029,0.178020360859261,0.0698551783129786,0.0302684121853323,0.286992824743624,0.319216154447077,0.0899945021058664,0.211065484401901,0.0389777630417737,0.0945903439784176,0.0710962573556384,0.120529271592387,0.042566061182843,0.0388882455529317,0.425021996587668,0.383581259534794,0.207918060345436
0.0382799297900858,0.220000404749753,0.306851901450309,0.17125839572977,0.177474182992699,0.0696076412181376,0.0301184261438182,0.286369833856889,0.318373138929855,0.089649055006922,0.210445189160582,0.0386807729814249,0.0941625719337039,0.0706483998958827,0.119637204039149,0.0423829886743227,0.038451859734928,0.424318036394794,0.383048823179283,0.207085871942219
0.0380277033067472,0.219479057179868,0.303890814637047,0.17071818219527,0.176931869138577,0.0693620696170272,0.0299698578104892,0.28575056566701,0.317535251554467,0.0893064134299257,0.209829128037939,0.038387331284155,0.093738525614371,0.0702052298398142,0.118754985702059,0.0422015210479374,0.0380221881698705,0.42361767823521,0.382519159148654,0.206260027593374
0.0377782382140194,0.218961022590132,0.300959587392194,0.170181831813856,0.176393376262476,0.0691184392810155,0.0298226874759051,0.285134982994899,0.31670244276019,0.0889665426164063,0.209217255339892,0.0380973806142307,0.0933181571592016,0.0697666791914705,0.117882475478023,0.0420216371252347,0.0375991011352893,0.422920889767156,0.381992241402223,0.205440456431052
