"Xyleborus seriatus","Euwallacea validus","Xyleborus obesus","Ambrosiodmus rubricollis","Ambrosiodmus tachygraphus","Xylosandrus crassiusculus","Xyleborus ferrugineus","Xyleborus posticus","Xyleborinus saxeseni","Coptoborus pseudotenuis","Xylosandrus morigerus","Sampsonius dampfi","Xyleborus glabratus","Xylosandrus compactus","Ambrosiodmus obliquus","mutillatus","Xyleborus xylographus","Euwallacea fornicatus","Xyleborus germanus","Xyleborus affinis"
0.112893510778775,0.284634417945717,0.0411373570821583,0.106199007013515,0.058742294324499,0.470927900821015,0.330955534795367,0.0873025334676334,0.211629354886419,0.188790334109634,0.370339647883682,0.0620562940069897,0.537743821766901,0.211703650540561,0.0556834370701539,0.130567720330825,0.0764178302809534,0.257862911946837,0.258662821841429,0.413252329237996
0.112331771115289,0.283147738792803,0.0408664402940591,0.105327990612711,0.0582242184468887,0.469944844283564,0.330036096140061,0.0868942098291251,0.210821544922606,0.187061250633735,0.369145051518432,0.0614419380101432,0.532955922001026,0.21083561294962,0.055366452871467,0.129779400761424,0.075332100906482,0.256875417193283,0.25786402361437,0.412536251260048
0.111775995466459,0.281675102581396,0.0405989252828955,0.104468719014667,0.0577136597776769,0.468968220969011,0.32912374392564,0.0864901748711003,0.210021072294199,0.185355178924219,0.367959578534941,0.0608370921193948,0.528192207652649,0.209975638465039,0.0550531518274697,0.129000070012312,0.0742672734672015,0.255896607050461,0.257071861367894,0.411825057577699
0.111226087000182,0.280216320713076,0.0403347493044793,0.103620974761915,0.0572104677766848,0.467997956120236,0.328218386278114,0.0860903586421237,0.209227830934126,0.183671735342558,0.366783116694633,0.0602415582557105,0.523453266512579,0.209123609742897,0.0547434695409631,0.128229578298902,0.0732228519999245,0.254926360958284,0.256286243896734,0.411118687409428
0.110681950997155,0.278771207826127,0.0400738511364442,0.102784545464532,0.0567144957245428,0.467033976251463,0.327319933012089,0.0856946927353092,0.208441716883149,0.182010543521121,0.365615555683468,0.0596551434802977,0.518739662661798,0.208279411768482,0.0544373431142721,0.127467779106537,0.0721983541775197,0.253964560651809,0.255507081753213,0.410417081081153
0.110143494793061,0.277339581728892,0.0398161710326072,0.101959223659054,0.0562256006058526,0.466076209119578,0.32642829559045,0.0853031102453759,0.207662628236524,0.180371234222294,0.364456787069344,0.0590776598360725,0.514051936705044,0.207442931797696,0.054134711105724,0.126714529102499,0.0711933108960284,0.253011090105609,0.254734287203592,0.409720179999608
0.109610627722669,0.275921263334708,0.0395616506789575,0.10114480667193,0.0557436429965123,0.465124583696267,0.325543387085231,0.084915545727141,0.206890465092299,0.178753445199778,0.363306704260668,0.0585089241947548,0.509390606023346,0.206614059300245,0.0538355134876383,0.125969688050819,0.0702072658747962,0.252065835479794,0.253967774185753,0.409027926626524
0.109083261065746,0.274516076598369,0.0393102331512055,0.100341096487331,0.0552684869550345,0.464179030140928,0.324665122139622,0.0845319351553946,0.206125129501198,0.177156821062076,0.362165202466039,0.0579487581093634,0.504756165044323,0.205792685904548,0.0535396916057655,0.125233118729799,0.0692397752692235,0.251128685067609,0.25320745826815,0.408340264453569
0.108561307994739,0.273123848454084,0.0390618628738278,0.0995478996191686,0.0547999999176969,0.463239479774339,0.323793416931091,0.0841522158861023,0.205366525418021,0.175581013138177,0.361032178655028,0.0573969876718983,0.500149085529105,0.204978705344305,0.053247188140116,0.124504686852128,0.0682904072957606,0.250199529244557,0.252453256610005,0.407657137978033
0.108044683524136,0.271744408754888,0.0388164855805463,0.0987650269871816,0.0543380525973716,0.462305865053054,0.322928189135564,0.0837763266188836,0.20461455865452,0.174025679345458,0.359907531520001,0.0568534433760045,0.495569816874737,0.204172013406667,0.0529579470671263,0.123784260987518,0.067358741868774,0.249278260419004,0.251705087922685,0.406978492679214
0.107533304461464,0.270377590213469,0.0385740482761855,0.0979922937969231,0.0538825188858871,0.461378119544511,0.322069357892639,0.0834042073607186,0.203869136833686,0.172490484059783,0.358791161438962,0.0563179599844234,0.491018786430965,0.203372507881959,0.0526719136231066,0.123071712487753,0.0664443702489231,0.248364772984202,0.250962872432234,0.406304274995509
0.107027089359844,0.269023228344371,0.0383344991998503,0.097229519423531,0.0534332757597807,0.46045617790281,0.321216843771797,0.0830357993908342,0.203130169345408,0.170975097987832,0.357682970439385,0.055790376401041,0.486496399830294,0.202580088514879,0.0523890342689209,0.122366915414073,0.0655468947026905,0.247458963271685,0.250226531843009,0.405634432302155
0.106525958472061,0.267681161407552,0.0380977877893724,0.0964765272991359,0.0529902031893094,0.459539975845162,0.320370568739563,0.0826710452267275,0.202397567303443,0.169479198041624,0.356582862162993,0.0552705355473555,0.482003041330273,0.201794656957149,0.0521092566558518,0.121669746466805,0.0646659281727209,0.246560729506008,0.249495989302383,0.40496891288962
0.106029833706078,0.266351230353236,0.037863864646974,0.095733144803783,0.0525531840505896,0.458629450128968,0.319530456127613,0.0823098885912796,0.20167124350367,0.168002467215244,0.355490741831469,0.0547582842431924,0.477539074166953,0.201016116721547,0.0518325295926022,0.12098008491716,0.063801093958631,0.245669971760752,0.248771169366483,0.404307665942604
0.105538638581959,0.26503327876805,0.0376326815061022,0.0949992031597427,0.0521221040407448,0.45772453852952,0.318696430601761,0.0819522743809235,0.200951112383558,0.166544594463771,0.354406516213059,0.0542534730915028,0.473104840918527,0.200244373137288,0.0515588030133911,0.120297812541124,0.0629520254079622,0.244786591915789,0.248051997966924,0.403650641519652
0.105052298190125,0.263727152822407,0.0374041911993856,0.0942745373290921,0.0516968515959413,0.456825179818293,0.317868418131821,0.0815981486348228,0.200237089982832,0.165105274584369,0.353330093590041,0.053755956367086,0.468700663878124,0.199479333306693,0.0512880279471014,0.119622813555359,0.0621183656169528,0.243910493615735,0.247338402378499,0.402997790533327
0.104570739150919,0.262432701219087,0.037178347627671,0.0935589859144537,0.0512773178122034,0.455931313741823,0.317046345962311,0.0812474585050259,0.199529093905278,0.163684208099565,0.352261383727036,0.0532655919090887,0.46432684543487,0.198720906063113,0.0510201564874383,0.118954974555063,0.0612997671408226,0.243041582229569,0.246630311187809,0.402349064730959
0.104093889575418,0.261149775143014,0.0369551057300976,0.092852391062781,0.0508633963688978,0.45504288100114,0.316230142583962,0.0809001522275587,0.198827043281651,0.162281101142661,0.351200297840139,0.052782241017134,0.459983668462228,0.197969001930063,0.0507551417640614,0.118294184453687,0.0604958917132631,0.242179764811373,0.245927654262777,0.401704416675916
0.103621679027449,0.259878228212168,0.0367344214551675,0.0921545983720852,0.0504549834547868,0.45415982323174,0.315419737706008,0.0805561790944219,0.19813085873366,0.160895665345282,0.350146748566828,0.0523057683509426,0.455671396712761,0.197223533081521,0.0504929379146524,0.117640334424487,0.0597064099748388,0.241324950062162,0.24523036272304,0.401063799729411
0.10315403848677,0.258617916429627,0.0365162517327755,0.0914654568010037,0.050051977696551,0.453282082984087,0.314615062229245,0.0802154894264589,0.197440462338976,0.159527617727042,0.349100649936655,0.0518360418333153,0.451390275218444,0.196484413303357,0.0502335000578828,0.116993317843802,0.0589310012100155,0.240477048292758,0.244538368911169,0.400427168032803
0.10269090031337,0.257368698136701,0.036300554447161,0.0907848185811101,0.0496542800896877,0.452409603704619,0.313816048219815,0.0798780345470645,0.196755777597242,0.158176680587298,0.348061917342667,0.0513729325563481,0.447140530695707,0.195751557955857,0.0499767842672502,0.116353030236044,0.0581693530925351,0.239635971387685,0.243851606364709,0.399794476490394
0.102232198212852,0.25613043396712,0.0360872884107458,0.090112539131873,0.0492617939316951,0.451542329717251,0.313022628883701,0.0795437667567008,0.196076729397042,0.156842581398966,0.347030467513552,0.0509163146907594,0.442922371954382,0.195024883937293,0.0497227475457473,0.115719369220296,0.0574211614388672,0.238801632770046,0.243170009788994,0.399165680752683
0.101777867202857,0.254902986802277,0.0358764133388258,0.0894484769781756,0.0488744247574568,0.450680206205349,0.312234738541912,0.0792126393081959,0.19540324398381,0.155525052704398,0.346006218486483,0.0504660653982136,0.438735990309837,0.194304309648526,0.0494713478013366,0.115092234458503,0.0566861299694783,0.237973947367356,0.242493515030719,0.398540737200096
0.101327843580495,0.25368622172746,0.035667889825083,0.088792493670304,0.0484920802767429,0.449823179194167,0.311452312606334,0.078884606382792,0.19473524892863,0.154223832013262,0.344989089580645,0.0500220647465268,0.434581559997515,0.193589754958583,0.0492225438231971,0.11447152760517,0.0559639700776594,0.237152831578291,0.241822059052251,0.397919602927137
0.100882064890749,0.252480005989094,0.0354616793178881,0.0881444537063263,0.0481146703137492,0.448971195533738,0.310675287556217,0.0785596230669212,0.194072673097915,0.15293866170243,0.343979001371411,0.049584195627651,0.430459238589203,0.192881141171195,0.0489762952587184,0.113857152258542,0.05525440060567,0.236338203240329,0.241155579906639,0.397302235726981
0.100440469895812,0.251284208952919,0.0352577440973628,0.0875042244567779,0.0477421067485995,0.448124202882192,0.309903600915297,0.0782376453296801,0.193415446623919,0.151669288917831,0.342975875665163,0.049152343678332,0.426369167410374,0.192178390992259,0.0487325625912125,0.113249013913194,0.0545571476279591,0.235529981598267,0.240494016713314,0.396688594076471
0.100002998545333,0.250098702063125,0.0350560472531755,0.0868716760915772,0.0473743034607368,0.4472821496895,0.309137191229514,0.0779186300009794,0.192763500876075,0.150415465478238,0.341979635474732,0.0487263972033432,0.422311471957931,0.19148142849819,0.0484913071183177,0.112647019913997,0.0538719442412283,0.234728087273559,0.239837309634451,0.396078637121519
0.0995695919475371,0.24892335880239,0.0348565526630415,0.0862466815090975,0.0470111762741353,0.446444985181621,0.308375998045313,0.0776025347503454,0.192116768433114,0.149176947780985,0.340990204995435,0.0483062471012005,0.41828626231778,0.19079017910514,0.0482524909310705,0.112051079411414,0.0531985303611178,0.233932442234476,0.239185399851974,0.395472324662893
0.0991401923411841,0.247758054652805,0.0346592249719027,0.0856291162673221,0.0466526429042655,0.445612659345048,0.307619961888524,0.0772893180663502,0.191475183055946,0.147953496709554,0.340007509581704,0.0478917867922686,0.414293633581648,0.190104569539051,0.0480160768936206,0.11146110331807,0.052536652525294,0.233142969767048,0.238538229545175,0.394869617142375
0.0987147430683485,0.246602667057681,0.0344640295717615,0.0850188585170134,0.0462986229067492,0.444785122911743,0.306869024243775,0.0769789392366491,0.190838679661286,0.146744877543027,0.339031475724274,0.047482912149171,0.410333666262596,0.189424527806522,0.0477820286235664,0.110877004266568,0.0518860637027315,0.232359594446767,0.23789574186894,0.394270475629294
0.0982931885479837,0.245457075384183,0.0342709325821462,0.0844157889368316,0.045949037627642,0.443962327344433,0.306123127534449,0.0766713583286037,0.190207194295988,0.145550859867366,0.338062031027927,0.047079521429421,0.406406426708731,0.188749983166461,0.0475503104728886,0.110298696568505,0.0512465231089834,0.231582242111031,0.237257880932558,0.393674861807392
0.097875474250247,0.244321160886808,0.0340799008311826,0.0838197906703344,0.0456038101552854,0.443144224822278,0.305382215103151,0.0763665361704712,0.189580664112072,0.144371217488489,0.337099104189768,0.0466815152101923,0.402511967514616,0.188080866102489,0.0473208875094614,0.109726096174641,0.0506177960272452,0.230810839832297,0.236624591779088,0.393082737962051
0.0974615466715615,0.243194806671655,0.0338909018372535,0.0832307492648018,0.0452628652736721,0.442330768226885,0.30464623119268,0.0760644343331403,0.188959027342424,0.143205728347121,0.336142624978026,0.0462887963251545,0.398650327929943,0.187417108296089,0.0470937254991201,0.109159120636192,0.0499996536350202,0.230045315891935,0.235995820365275,0.392494066967835
0.0970513533103875,0.242077897661485,0.0337039037912217,0.0826485526118195,0.0449261294172688,0.441521911128664,0.303915120927478,0.0757650151123955,0.188342223277144,0.142054174435379,0.33519252421135,0.0459012698032977,0.394821534265035,0.186758642600462,0.0468687908882668,0.108597689067216,0.0493918728362028,0.229285599754747,0.235371513541994,0.391908812276356
0.0966448426436812,0.240970320561547,0.0335188755391979,0.0820730908895704,0.044593530627246,0.440717607773511,0.303188830295557,0.0754682415116912,0.187730192240518,0.140916341715072,0.334248733738605,0.0455188428096759,0.391025600292774,0.186105403015076,0.0466460507869938,0.108041722108034,0.0487942360984005,0.228531622044145,0.234751619035205,0.391326937904456
0.0962419641040188,0.239871963826149,0.0333357865658346,0.0815042565067733,0.0442649985090649,0.439917813069821,0.302467306130879,0.0751740772254191,0.187122875568608,0.13979202003768,0.333311186419144,0.045141424588003,0.387262527646608,0.185457324660884,0.0464254729527085,0.107491141889681,0.0482065312953236,0.227783314517956,0.234136085427409,0.390748408422684
0.0958426680573621,0.23878271762596,0.0331546069781267,0.0809419440482181,0.0439404641913717,0.439122482575802,0.301750496096175,0.0748824866226525,0.186520215587417,0.138681003065986,0.332379816103538,0.0447689264050321,0.38353230621426,0.184814343756191,0.0462070257742415,0.106945871999333,0.0476285515540739,0.227040610044842,0.233524862139577,0.390173188944063
0.0954469057814458,0.237702473816015,0.0329753074897009,0.0803860502218462,0.0436198602861556,0.438331572487097,0.301038348666202,0.0745934347313508,0.185922155591645,0.137583088197329,0.331454557614756,0.0444012614966594,0.379834914526858,0.184176397593144,0.0459906782564208,0.106405837446686,0.0470600951071725,0.226303442581315,0.232917899413554,0.389601245113145
0.0950546294447664,0.236631125904426,0.0327978594055771,0.0798364738073254,0.0433031208501239,0.437545039624701,0.300330813111405,0.0743068872230097,0.185328639823981,0.136498076488452,0.330535346729797,0.04403834501569,0.376170320143159,0.183543424514843,0.0457764000050984,0.105870964631262,0.0465009651491698,0.225571747149332,0.232315148294908,0.389032543095337
0.0946657920861527,0.235568569021756,0.0326222346073857,0.0792931156060715,0.0429901813472541,0.436762841423164,0.299627839481991,0.0740228103977427,0.184739613454943,0.135425772581906,0.329622120161727,0.0436800939812075,0.372538480028626,0.182915363893029,0.0455641612126106,0.1053411813106,0.045950969697688,0.224845459814445,0.23171656061622,0.388467049566495
0.0942803475948989,0.234514699891061,0.0324484055390244,0.078755878392672,0.0426809786124794,0.435984935919066,0.298929378592394,0.0737411711697783,0.184155022563234,0.134365984634,0.328714815542147,0.0433264272294936,0.368939340929094,0.182292156106357,0.0453539326436606,0.104816416569318,0.045409921458749,0.224124517664501,0.231122088980802,0.387904731702774
0.0938982506914433,0.233469416798575,0.0322763451927397,0.0782246668676647,0.0423754508164715,0.435211281739769,0.298235382006121,0.0734619370533614,0.183574814116605,0.133318524244243,0.327813371404056,0.0429772653664414,0.365372839738804,0.181673742519217,0.0451456856216074,0.104296600789009,0.0448776376962487,0.223408858788864,0.230531686746821,0.387345557170728
0.0935194569085734,0.232432619565016,0.0321060270956185,0.0776993876116314,0.0420735374314797,0.434441838092424,0.297545802020962,0.0731850761490433,0.182998935953206,0.132283206386276,0.326917727165106,0.042632530721413,0.361838903862613,0.181060065461095,0.0449393920151468,0.103781665618947,0.0443539401054387,0.222698422258154,0.229945308011829,0.386789494117658
0.0931439225731428,0.231404209517516,0.0319374252964758,0.0771799490405631,0.0417751791981927,0.433676564753242,0.296860591654569,0.072910557130351,0.182427336763415,0.131259849340244,0.326027823111243,0.0422921473024913,0.358337451572184,0.180451068206463,0.0447350242253739,0.103271543947583,0.0438386546902878,0.221993148104483,0.229362907597677,0.38623651116219
0.0927716047882812,0.230384089462141,0.0317705143531248,0.0766662613624566,0.0414803180935868,0.432915422057004,0.296179704630373,0.0726383492308193,0.18185996607212,0.130248274626588,0.325143600380715,0.0419560407530771,0.354868392356002,0.179846694955167,0.0445325551732116,0.102766169874797,0.0433316116445918,0.221292977302168,0.228784441035809,0.385686577385086
0.0924024614160843,0.229372163656996,0.0316052693200171,0.0761582365351059,0.0411888972997272,0.432158370886816,0.29550309536385,0.0723684222313788,0.181296774221458,0.129248306941233,0.324265000948437,0.0416241383097876,0.351431627263073,0.179246890813314,0.0443319582871949,0.102265478684892,0.0428326452367123,0.220597851748927,0.228209864552914,0.385139662320275
0.0920364510607676,0.228368337785905,0.03144166573624,0.0756557882250492,0.0409008611734901,0.431405372664098,0.294830718949107,0.0721007464480844,0.180737712353981,0.128259774092141,0.323391967610721,0.0412963687616105,0.348027049240179,0.178651601774636,0.044133207491599,0.101769406820301,0.0423415936978245,0.219907714247515,0.227639135056946,0.384595735946102
0.091673533052268,0.227372518932637,0.0312796796138586,0.0751588317676361,0.0406161552171752,0.430656389338799,0.294162531145793,0.0718352927201767,0.180182732396243,0.127282506937198,0.32252444397033,0.0409726624102726,0.344654543462575,0.178060774702314,0.0439362771948989,0.101277891855988,0.041858299113558,0.219222508487815,0.227072210123472,0.384054768676787
0.091313667430283,0.226384615555687,0.0311192874265926,0.0746672841281819,0.0403347260499778,0.429911383379838,0.293498488366318,0.0715720323984625,0.179631787042799,0.126316339323418,0.321662374421881,0.0406529510317809,0.341313987658047,0.177474357311257,0.0437411422785513,0.100790872474522,0.0413826073189227,0.218542179029354,0.22650904798237,0.383516731354083
0.0909568149287298,0.225404537463577,0.0309604660988154,0.0741810638641717,0.0400565213802917,0.429170317765757,0.292838547663375,0.0713109373340086,0.179084829740598,0.125361108027421,0.320805704137559,0.0403371678390974,0.338005252424257,0.176892298150817,0.0435477780860869,0.100308288441803,0.0409143677964096,0.217866671284235,0.225949607504837,0.382981595239141
0.090602936960614,0.22443219579068,0.0308031929948646,0.0737000910884867,0.039781489978817,0.428433155975581,0.292182666717757,0.0710519798671342,0.17854181467376,0.124416652697185,0.319954379053156,0.0400252474459097,0.334728201539287,0.176314546587924,0.0433561604125043,0.0998300805834151,0.0404534335771659,0.217195931500483,0.225393848190726,0.382449332004558
0.0902519956032954,0.223467502973547,0.0306474459086558,0.073224287433618,0.0395095816524436,0.427699861979891,0.291530803826454,0.0707951328166971,0.178002696748731,0.123482815795013,0.319108345854415,0.0397171258314613,0.331482692265379,0.17574105279064,0.0431662654939552,0.0993561907616004,0.0399996611451422,0.216529906745779,0.224841730156177,0.381919913726617
0.0899039535841361,0.222510372727727,0.0304932030535869,0.0727535760168386,0.0392407472188864,0.426970400232086,0.290882917891033,0.0705403694696616,0.177467431579795,0.122559442541723,0.318267551963666,0.0394127403064058,0.328268575645794,0.175171767712111,0.042978069997711,0.0988865618528219,0.0395529103441167,0.21586854489158,0.224293214121554,0.381393312877711
0.0895587742665225,0.221560720025068,0.0303404430527256,0.0722878814063054,0.0389749384820475,0.426244735659846,0.290238968406282,0.0702876635709405,0.176935975474945,0.121646380862007,0.317431945526765,0.0391120294796511,0.325085696794796,0.174606643074904,0.0427915510124032,0.0984211377259056,0.0391130442875024,0.215211794597616,0.223748261399669,0.380869502318934
0.0892164216362489,0.220618461071492,0.03018914492927,0.0718271295880616,0.0387121082080807,0.425522833656778,0.289598915449123,0.0700369893135027,0.176408285422088,0.120743481330957,0.316601475400309,0.0388149332261624,0.321933895180742,0.174045631355731,0.0426066860385283,0.0979598632207415,0.0386799292708483,0.214559605296742,0.223206833884282,0.380348455292858
0.08887686028825,0.219683513285221,0.0300392880972737,0.0713712479339142,0.0384522101021363,0.424804660074246,0.288962719667775,0.0697883213287393,0.175884319075596,0.119850597121723,0.315776091139132,0.038521392655691,0.31881300490228,0.173488685770526,0.0424234529792081,0.0975026841275286,0.0382534346869455,0.213911927180152,0.222668894038879,0.379830145416462
0.0885400554136739,0.218755795275463,0.029890852352627,0.0709201651701576,0.0381951987857636,0.424090181213384,0.288330342271162,0.0695416346770776,0.175364034743165,0.118967583954276,0.314955742984063,0.0382313500823995,0.315722854957667,0.172935760259899,0.042241830131199,0.0970495471665462,0.0378334329434572,0.213268711182932,0.222134404885718,0.379314546674235
0.0882059727872851,0.217835226821523,0.0297438178642851,0.0704738113471199,0.0379410297749499,0.423379363817276,0.287701745018573,0.069296904838838,0.174847391372997,0.118094300045259,0.314140381849958,0.0379447489953541,0.312663269507226,0.172386809474915,0.0420617961761407,0.0966003999684367,0.0374197993829869,0.212629908969943,0.221603329995119,0.378801633411431
0.0878745787551873,0.216921728852356,0.0295981651657377,0.0700321178095083,0.0376896594587757,0.422672175063312,0.287076890209544,0.0690541077053267,0.17433434854129,0.117230606058909,0.313329959313979,0.0376615340298562,0.309634068128989,0.171841788763226,0.0418833301720389,0.096155191054987,0.0370124122055125,0.211995472922039,0.221075633475026,0.378291380327478
0.0875458402228558,0.21601522342652,0.0294538751467094,0.0695950171675259,0.0374410450786664,0.421968582555702,0.28645574067398,0.0688132195701543,0.173824866440014,0.116376365059006,0.312524427604124,0.0373816509395857,0.306635066067533,0.171300654155525,0.0417064115449719,0.0957138698203889,0.0366111523931039,0.211365356122592,0.220551279960792,0.37778376246954
0.0872197246434718,0.215115633712556,0.029310929045086,0.0691624432687413,0.0371951447082207,0.421268554318155,0.285838259762489,0.0685742171207766,0.173318905864986,0.115531442461852,0.311723739588005,0.0371050465695298,0.303666074476091,0.170763362352319,0.0415310200810182,0.0952763865129709,0.0362159036368557,0.210739512344326,0.220030234605213,0.377278755226217
0.0868962000065492,0.214222883969753,0.0291693084390582,0.0687343311706865,0.0369519172335992,0.420572058786717,0.28522441133694,0.0683370774302496,0.172816428204221,0.114695705990244,0.310927848761858,0.0368316688296741,0.300726900651977,0.17022987071101,0.041357135918394,0.0948426922173831,0.0358265522659626,0.210117896036456,0.219512463068789,0.376776334321396
0.0865752348268445,0.213336899529309,0.0290289952394766,0.0683106171141615,0.0367113223344522,0.419879064802753,0.284614159761226,0.0681017779491916,0.172317395426553,0.113869025628418,0.310136709239783,0.0365614666694275,0.297817348265373,0.169700137233283,0.0411847395397974,0.0944127388372231,0.0354429871788671,0.209500462312114,0.218997931510212,0.376276475808234
0.0862567981335433,0.212457606775871,0.0288899716824115,0.0678912384972266,0.036473320465374,0.419189541606084,0.284007469892238,0.0678682964979491,0.171821770070529,0.113051273577951,0.309350275743217,0.0362943900527637,0.294937217581585,0.169174120552781,0.0410138117649518,0.0939864790780929,0.0350650997764189,0.208887166936056,0.218486606577065,0.375779156063273
0.085940859459713,0.211584933129444,0.0287522203219101,0.0674761338498594,0.0362378728378628,0.418503458828269,0.283404307071035,0.0676366112589562,0.171329515233554,0.112242324214601,0.308568503590616,0.0360303899340494,0.292086305676786,0.168651779923068,0.0408443337433417,0.0935638664310703,0.0346927838969745,0.20827796631265,0.217978455396741,0.375284351780691
0.085627388832017,0.210718807027668,0.0286157240229468,0.0670652428092608,0.0360049414027739,0.417820786486025,0.282804637114204,0.0674067007692862,0.170840594561286,0.11144205404605,0.307791348687362,0.0357694182345443,0.289264406647386,0.168133075205869,0.0406762869471369,0.0931448551565863,0.0343259357533832,0.207672817474129,0.217473445567564,0.374792039966675
0.0853163567606798,0.209859157908451,0.0284804659545584,0.0666585060957878,0.0357744888332484,0.417141494974786,0.282208426305421,0.0671785439133869,0.170354972237285,0.110650341670551,0.307018767515871,0.0355114278195476,0.286471311813061,0.167617966859584,0.0405096531642983,0.0927294002686966,0.033964453871794,0.207071678069111,0.216971545150114,0.374302197933922
0.0850077342296982,0.209005916192939,0.0283464295831613,0.0662558654894967,0.0355464785081041,0.416465555062396,0.281615641387184,0.0669521199159958,0.169872612972886,0.109867067736448,0.30625071712591,0.0352563724761716,0.283706809913551,0.167106415928054,0.040344414491859,0.0923174575197327,0.0336082390322285,0.206474506351367,0.216472722658741,0.373814803296258
0.0847014926872899,0.208159013268837,0.0282135986660418,0.065857263807279,0.0353208744956737,0.415792937882934,0.281026249552733,0.0667274083352284,0.169393481997315,0.109092114902543,0.305487155125109,0.0350042068917238,0.280970687299336,0.166598384029593,0.0401805533293783,0.0919089833853279,0.0332571942108645,0.205881261168842,0.21597694705328,0.373329833963371
0.0843976040365745,0.207318381474055,0.0280819572450181,0.0654626448805731,0.0350976415380763,0.415123614930663,0.280440218438144,0.0665043890558375,0.16891754504802,0.108325367799311,0.304728039669669,0.0347548866326785,0.278262728116244,0.166093833346268,0.0400180523725601,0.0915039350498018,0.0329112245239744,0.205291901952913,0.215484187730938,0.372847268135667
0.0840960406264783,0.206483954080678,0.0279514896402653,0.0650719535336332,0.0348767450359093,0.414457558054109,0.27985751611459,0.0662830422826346,0.168444768361229,0.107566712990926,0.303973329455261,0.0345083681242179,0.275582714484129,0.16559272661341,0.0398568946070334,0.0911022703918971,0.0325702371734689,0.204706388707892,0.214994414518377,0.372367084299228
0.0837967752428584,0.205655665279256,0.0278221804443002,0.0646851355623432,0.0346581510333485,0.413794739450256,0.279278111080772,0.0660633485340727,0.167975118662716,0.106816038938094,0.303222983708106,0.0342646086303274,0.272930426669696,0.165095027109378,0.0396970633022887,0.0907039479708572,0.0322341413939939,0.204124682000744,0.214507597663957,0.371889261220882
0.083499781099839,0.204833450163398,0.0276940145161221,0.064302137713558,0.0344418262036422,0.413135131658861,0.278701972255511,0.0658452886359834,0.167508563158778,0.106073235961661,0.302476962176241,0.034023566234427,0.270305643253592,0.164600698645539,0.0395385420057667,0.0903089270128365,0.0319028484015332,0.203546742951042,0.214023707830159,0.371413777943382
0.0832050318313536,0.204017244714676,0.0275669769755018,0.0639229076649549,0.0342277378349883,0.412478707556886,0.278129068970497,0.0656288437154648,0.167045069527406,0.105338196206995,0.301735225120951,0.0337851998205223,0.26770814129185,0.164109705556474,0.0393813145370939,0.0899171673976315,0.0315762713434695,0.202972533221133,0.213542716086176,0.370940613780681
0.0829125014828892,0.203206985787818,0.0274410531974183,0.0635473940053866,0.0340158538167847,0.411825440353043,0.277559370963188,0.0654139951949159,0.166584605909667,0.10461081360911,0.300997733308388,0.0335494690548595,0.265137696471821,0.163622012690409,0.0392253649824615,0.0895286296457282,0.0312543252500581,0.202402015006516,0.213064593900658,0.370469748313313
0.0826221645034239,0.202402611096191,0.0273162288066353,0.0631755462157157,0.0338061426262371,0.411175303582443,0.276992848369869,0.0652007247862133,0.166127140901262,0.103890983858534,0.30026444800134,0.033316334368069,0.262594083262674,0.163137585399847,0.0390706776891436,0.0891432749056522,0.0309369269872707,0.201835151026429,0.212589313134624,0.370001161383871
0.0823339957375563,0.201604059197574,0.0271924896724165,0.062807314650121,0.0335985733153193,0.41052827110136,0.276429471718847,0.0649890144850269,0.165672643544279,0.103178604367876,0.299535330951181,0.0330857569377834,0.260077075060594,0.162656389532416,0.03891723726015,0.088761064941618,0.0306239952109651,0.201271904514638,0.212116846034521,0.369534833092573
0.0820479704178178,0.200811269480196,0.0270698219033722,0.0624426505178602,0.0333931154980703,0.409884317082096,0.275869211923795,0.064778846565269,0.165221083319128,0.102473574239112,0.298810344389966,0.032857698671714,0.257586444328781,0.162178391421913,0.03876502854901,0.0883819621214653,0.0303154503223416,0.20071223921042,0.211647165225438,0.369070743792934
0.0817640641571653,0.200024182149054,0.0269482118424375,0.0620815058654785,0.0331897393382217,0.409243416007948,0.275312040277229,0.0645702035736751,0.164772430136649,0.101775794231545,0.298089451022695,0.0326321221911744,0.255121962732371,0.161703557879543,0.0386140366546844,0.0880059294048776,0.030011214424645,0.200156119349739,0.211180243704462,0.368608874087516
0.0814822529416483,0.199242738212491,0.0268276460619739,0.061723833559448,0.0329884155371438,0.408605542668274,0.274757928444127,0.0643630683245121,0.164326654330394,0.10108516673044,0.297372614019717,0.0324089908150354,0.252683401268371,0.161231856185356,0.0384642469166002,0.0876329303318736,0.0297112112810751,0.199603509656611,0.210716054834183,0.368149204823774
0.0812025131232457,0.198466879469034,0.0267081113589945,0.0613695872692284,0.0327891153221015,0.407970672153661,0.274206848455677,0.0641574238944094,0.163883726649077,0.100401595716311,0.296659797009296,0.0321882685441,0.250270530390744,0.160763254079858,0.0383156449098063,0.0872629290115647,0.0294153662738676,0.199054375334647,0.210254572336326,0.367691717089986
0.0809248214128687,0.197696548494482,0.0265895947505064,0.0610187214507359,0.0325918104348112,0.407338779851181,0.273658772703151,0.063953253617311,0.163443618249191,0.0997249867348543,0.29595096407031,0.0319699200458852,0.247883120130748,0.160297719755816,0.0381682164402458,0.0868958901111719,0.0291236063645104,0.198508682058773,0.209795770285533,0.367236392211264
