"Sampsonius dampfi","Xylosandrus compactus","Xyleborus posticus","Xyleborus glabratus","Xyleborus seriatus","Xyleborus xylographus","Coptoborus pseudotenuis","Xyleborus ferrugineus","Ambrosiodmus obliquus","mutillatus","Xyleborus germanus"
0.731942070313475,0.482260991413309,0.277255344749989,0.956531694194477,0.276896659945056,0.51309897935612,0.828975378327796,0.875222210310293,0.185959071290412,0.31868700491373,0.491863504793052
0.725425101129734,0.480080186605604,0.275250534706953,0.954967654993123,0.275150840061911,0.505487716984755,0.824879550148581,0.873505034030014,0.184318014589742,0.316379851930295,0.490426808007297
0.718886702416679,0.47792505139321,0.273277498907508,0.953368879853455,0.273431701187858,0.497960928166691,0.820754972136988,0.871787658821275,0.182706753448979,0.314107915826479,0.489006686304327
0.712329827163971,0.47579507586912,0.27133545673292,0.951735195127099,0.271738589247797,0.490520085449265,0.81660273628996,0.870070177569462,0.181124471959618,0.31187037433928,0.487602785866258
0.705757393458631,0.473689764674806,0.269423653575328,0.950066439660423,0.270070872301408,0.483166498301831,0.812423936389272,0.868352681094816,0.179570383986529,0.309666431075163,0.486214764014304
0.699172280762036,0.47160863645325,0.267541359743265,0.94836246497911,0.268427939587169,0.475901319414762,0.80821966707267,0.866635258202455,0.178043731814062,0.307495314485831,0.48484228874466
0.692577326393244,0.469551223327644,0.265687869422807,0.946623135464821,0.266809200616595,0.468725551046562,0.803991022923308,0.864917995730714,0.176543784865692,0.305356276892901,0.48348503828843
0.685975322222106,0.467517070404298,0.263862499691019,0.944848328523654,0.265214084315558,0.461640051389257,0.799739097578486,0.863200978597871,0.175069838492601,0.303248593558733,0.482142700694088
0.679369011574662,0.465505735298421,0.262064589578643,0.943037934746068,0.263642038209841,0.454645540924772,0.795464982858589,0.861484289847357,0.173621212826863,0.301171561800871,0.480814973431117
0.672761086352285,0.463516787681498,0.260293499179117,0.941191858058005,0.262092527652216,0.447742608747484,0.791169767917101,0.85976801069149,0.172197251695239,0.299124500147679,0.479501563013528
0.666154184365131,0.461549808849088,0.258548608801269,0.939310015862906,0.260565035088581,0.440931718830549,0.786854538412474,0.858052220553823,0.170797321589874,0.297106747532954,0.478202184642086
0.659550886879543,0.459604391307936,0.256829318163161,0.937392339174345,0.259059059360812,0.434213216215901,0.782520375702589,0.856336997110159,0.169420810692419,0.295117662527383,0.476916561864117
0.652953716378216,0.457680138381355,0.255135045624751,0.935438772739025,0.257574115044188,0.427587333110043,0.778168356062474,0.854622416328288,0.168067127948373,0.293156622604897,0.475644426249875
0.64636513453111,0.455776663831922,0.253465227457179,0.933449275149862,0.256109731817357,0.421054194869856,0.773799549925871,0.852908552506509,0.166735702188632,0.291223023442049,0.474385517084507
0.639787540374375,0.453893591500562,0.251819317146637,0.931423818948932,0.25466545386297,0.414613825864606,0.769415021151199,0.851195478310987,0.165425981295467,0.289316278248678,0.473139581074716
0.633223268693827,0.45203055496117,0.250196784730896,0.929362390720036,0.253240839297224,0.408266155202264,0.765015826312372,0.849483264811988,0.164137431410295,0.287435817128238,0.471906372069284
0.626674588608903,0.450187197189976,0.248597116166704,0.927264991170674,0.251835459626683,0.402011022309954,0.760603014014889,0.847771981519051,0.162869536180847,0.285581086466238,0.47068565079268
0.62014370235241,0.44836317024888,0.247019812726368,0.92513163520321,0.250448899230825,0.395848182360025,0.756177624237543,0.846061696415124,0.161621796045418,0.283751548345356,0.469477184591014
0.613632744240878,0.446558134982075,0.245464390421947,0.922962351975055,0.249080754868894,0.389777311534745,0.751740687700025,0.844352475989731,0.160393727552116,0.281946679985859,0.468280747189656
0.60714377982983,0.444771760725257,0.243930379455576,0.920757184947683,0.247730635209722,0.383798012124028,0.747293225256664,0.842644385271175,0.159184862711094,0.280165973210063,0.467096118461889
0.60067880524789,0.443003725026827,0.242417323694529,0.918516191924312,0.246398160383234,0.377909817451921,0.742836247316451,0.840937487857857,0.157994748377922,0.278408933929602,0.46592308420798
0.594239746703253,0.441253713380469,0.240924780169721,0.916239445076126,0.245082961552494,0.372112196628722,0.738370753289472,0.839231845948702,0.156822945666361,0.276675081654389,0.464761435944131
0.587828460155774,0.439521418968556,0.239452318596422,0.913927030956894,0.243784680505162,0.366404559126735,0.733897731059798,0.837527520372759,0.155669029388906,0.27496394902219,0.463610970700756
0.581446731147623,0.437806542415867,0.237999520916034,0.911579050505881,0.242502969263335,0.360786259178618,0.729418156484834,0.835824570617999,0.154532587523576,0.273275081347793,0.462471490829623
0.575096274785285,0.436108791553096,0.236565980857841,0.909195619038959,0.241237489710796,0.355256599998164,0.724932992921077,0.834123054859326,0.153413220705517,0.271608036190825,0.461342803819361
0.568778735865497,0.434427881189713,0.235151303519721,0.90677686622784,0.239987913236764,0.349814837824161,0.72044319077618,0.832423029985855,0.152310541742082,0.269962382941309,0.460224722118934
0.562495689137612,0.432763532895711,0.233755104966848,0.904322936067379,0.238753920395276,0.344460185788692,0.715949687087178,0.830724551627462,0.151224175150126,0.268337702422117,0.459117062968646
0.556248639694783,0.431115474791836,0.232377011847498,0.901833986830896,0.2375352005794,0.339191817611824,0.711453405124685,0.829027674180645,0.150153756714329,0.266733586507504,0.458019648238303
0.550039023486366,0.429483441347907,0.231016661025087,0.899310191013514,0.236331451709522,0.334008871125249,0.706955254022814,0.827332450833721,0.14909893306545,0.265149637756972,0.45693230427217
0.543868207943886,0.427867173188832,0.229673699225647,0.896751735263494,0.235142379934987,0.328910451627838,0.702456128434556,0.825638933591378,0.148059361277451,0.263585469063732,0.455854861740382
0.537737492713012,0.426266416907997,0.228347782699984,0.894158820301591,0.233967699348417,0.323895635076564,0.697956908212296,0.8239471732986,0.147034708482519,0.262040703317098,0.45478715549649
0.531648110484005,0.42468092488767,0.2270385768998,0.891531660828477,0.23280713171209,0.318963471116531,0.693458458113105,0.822257219664004,0.146024651503066,0.260514973078155,0.453729024440832
0.525601227913233,0.423110455126114,0.225745756167099,0.888870485420262,0.23166040619576,0.314112985954203,0.688961627528446,0.820569121282588,0.145028876499824,0.259007920268096,0.452680311389455
0.519597946628469,0.421554771071112,0.224469003436242,0.886175536412215,0.230527259125364,0.309343185078111,0.684467250237838,0.818882925657929,0.144047078635234,0.257519195868652,0.451640862948312
0.513639304310817,0.420013641459603,0.223208009948058,0.883447069770758,0.229407433742095,0.304653055831565,0.679976144186066,0.817198679223836,0.14307896175134,0.256048459634057,0.450610529392484
0.507726275846319,0.418486840163184,0.221962474975419,0.880685354953848,0.228300679971317,0.300041569842015,0.675489111283433,0.81551642736548,0.142124238061472,0.254595379814045,0.449589164550184
0.501859774540453,0.416974146039204,0.220732105559761,0.877890674759892,0.227206754200868,0.295507685311843,0.67100693722858,0.813836214440023,0.141182627855031,0.253159632887365,0.448576625691317
0.496040653388969,0.41547534278721,0.219516616258028,0.875063325165325,0.226125419068288,0.291050349175431,0.666530391353324,0.812158083796757,0.140253859214726,0.251740903305367,0.447572773420391
0.490269706398687,0.413990218810525,0.218315728899563,0.872203615151028,0.225056443256566,0.286668499127401,0.662060226488985,0.810482077796767,0.139337667745655,0.250338883245193,0.44657747157356
0.484547669952176,0.412518567082721,0.217129172352485,0.869311866517776,0.223999601297986,0.282361065526959,0.657597178853644,0.808808237832144,0.138433796315649,0.248953272372179,0.445590587119626
0.478875224210416,0.411060185018805,0.215956682299116,0.866388413690906,0.222954673385705,0.278126973183243,0.653141967959737,0.807136604344745,0.137541994806346,0.247583777611038,0.444611990064806
0.473252994547836,0.409614874350887,0.214798001020055,0.86343360351444,0.22192144519271,0.273965143026561,0.648695296541411,0.805467216844534,0.136662019874462,0.246230112925464,0.443641553361094
