"Xyleborus glabratus","Ambrosiodmus tachygraphus","Ambrosiodmus obliquus","Euwallacea validus","Xyleborus germanus","Coptoborus pseudotenuis","Xyleborus posticus","Xyleborinus saxeseni","Xyleborus ferrugineus","Xylosandrus crassiusculus","Euwallacea fornicatus"
0.749648435067875,0.0678886696720242,0.0701603327836937,0.327740607076738,0.32744867111708,0.249399265384541,0.113603628867197,0.255061123915627,0.453370593588405,0.608794764115462,0.344802136615752
0.745391694807069,0.0673459677780715,0.0697864860324353,0.326271874574773,0.32655181588091,0.247218839347746,0.113093176707332,0.254226530206862,0.452142277730405,0.607731278930893,0.343521167119187
0.741115051371487,0.0668107008249469,0.0694168387442345,0.324815836889822,0.325661909943928,0.24506497461259,0.112587948798964,0.253399020386186,0.450922337898064,0.606673532591863,0.342250582278847
0.736819359445243,0.0662827256788626,0.0690513191500291,0.323372332773872,0.324778862329243,0.242937288623448,0.112087861656258,0.252578495974573,0.449710679018133,0.60562146794007,0.340990250981049
0.732505477619482,0.0657619027361892,0.0686898571237128,0.321941203664697,0.323902583750929,0.240835404384943,0.111592833605252,0.251764860403781,0.448507207556759,0.60457502868181,0.339740044373021
0.728174267729585,0.0652480958177541,0.0683323841350871,0.320522293630801,0.32303298657318,0.238758950410373,0.111102784734228,0.250958018968693,0.447311831486734,0.603534159370114,0.33849983581328
0.72382659419614,0.0647411720668465,0.0679788332044258,0.31911544931771,0.322169984770673,0.236707560668526,0.11061763684573,0.250157878781109,0.446124460255619,0.60249880538736,0.337269500823322
0.719463323370656,0.0642410018507855,0.0676291388585913,0.317720519895548,0.321313493890109,0.234680874529062,0.110137313410147,0.249364348724938,0.444945004754707,0.601468912928338,0.336048917040609
0.715085322886888,0.0637474586659053,0.0672832370886395,0.316337357007876,0.320463431012884,0.232678536706599,0.109661739520821,0.248577339412742,0.443773377288802,0.600444428983762,0.334837964172798
0.710693461018682,0.0632604190458236,0.0669410653088539,0.314965814721761,0.319619714718847,0.230700197203656,0.109190841850612,0.247796763143584,0.442609491546784,0.599425301324202,0.333636523953172
0.7062886060452,0.0627797624728637,0.0666025623171547,0.313605749479024,0.318782265051122,0.228745511252579,0.108724548609854,0.24702253386213,0.44145326257294,0.598411478484436,0.332444480097247
0.701871625624332,0.0623053712925046,0.0662676682568273,0.31225702004866,0.317951003481939,0.226814139256587,0.108262789505679,0.246254567118963,0.440304606739035,0.597402909748198,0.331261718260498
0.697443386175127,0.0618371306307431,0.0659363245795199,0.310919487480375,0.31712585287945,0.224905746730039,0.107805495702622,0.245492780032072,0.439163441717102,0.596399545133321,0.3300881259972
0.693004752269971,0.0613749283142526,0.0656084740094614,0.309593015059224,0.316306737475495,0.223020004238055,0.107352599784486,0.244737091249465,0.438029686452923,0.595401335377246,0.328923592720317
0.688556586037286,0.0609186547932308,0.0652840605088521,0.308277468261315,0.315493582834286,0.221156587335578,0.106904035717409,0.243987420912871,0.436903261140187,0.594408231922909,0.327768009662431
0.68409974657543,0.0604682030668339,0.0649630292443832,0.306972714710549,0.314686315821971,0.219315176505982,0.10645973881409,0.243243690622504,0.4357840871953,0.593420186904969,0.326621269837665
0.679635089378452,0.0600234686110954,0.0646453265548411,0.305678624136374,0.313884864577063,0.217495457099314,0.106019645699132,0.242505823402828,0.434672087232831,0.592437153136386,0.325483268004582
0.675163465774365,0.0595843493092385,0.0643308999197573,0.304395068332517,0.313089158481686,0.21569711927026,0.105583694275458,0.241773743669318,0.433567185041563,0.591459084095328,0.324353900630019
0.670685722376506,0.0591507453842875,0.064019697929063,0.303121921116675,0.312299128133632,0.21391985791591,0.105151823691767,0.24104737719616,0.432469305561154,0.590485933912406,0.323233065853837
0.666202700548531,0.0587225593338936,0.0637116702537111,0.301859058291135,0.311514705319181,0.2121633726134,0.104723974310994,0.240326651084876,0.431378374859364,0.589517657358212,0.322120663454552
0.661715235883594,0.0582996958672914,0.0634067676172313,0.300606357604309,0.310735822986674,0.210427367557493,0.104300087679722,0.239611493733823,0.430294320109848,0.588554209831166,0.321016594815827
0.657224157698164,0.0578820618443058,0.0631049417681818,0.299363698713137,0.309962415220814,0.208711551498181,0.103880106498531,0.238901834808561,0.429217069570492,0.58759554734566,0.319920762893802
0.652730288540914,0.0574695662163334,0.0628061454534654,0.298130963146358,0.309194417217655,0.207015637678343,0.103463974593247,0.23819760521304,0.428146552562276,0.586641626520482,0.318833072185224
0.648234443717129,0.0570621199692255,0.0625103323924791,0.296908034268621,0.308431765260282,0.205339343771541,0.103051636887043,0.23749873706159,0.427082699448653,0.58569240456752,0.31775342869637
0.643737430828935,0.0566596360680015,0.0622174572520658,0.295694797245402,0.307674396695136,0.203682391819986,0.102643039373385,0.236805163651687,0.426025441615422,0.584747839280734,0.316681739912728
0.639240049331717,0.0562620294033273,0.0619274756222397,0.294491139008721,0.306922249908981,0.202044508172729,0.102238129089781,0.236116819437466,0.424974711451087,0.583807889025388,0.31561791476942
0.634743090107013,0.0558692167396918,0.0616403439926583,0.293296948223624,0.306175264306478,0.200425423424137,0.101836854092298,0.235433640003958,0.423930442327682,0.582872512727543,0.314561863622348
0.630247335052099,0.0554811166652222,0.0613560197298117,0.29211211525543,0.305433380288361,0.198824872352657,0.101439163430846,0.234755562042031,0.422892568582055,0.581941669863785,0.313513498220029
0.625753556686517,0.0550976495430771,0.0610744610549074,0.290936532137701,0.304696539230187,0.197242593859956,0.101045007125166,0.234082523324004,0.421861025497595,0.581015320451202,0.312472731676119
0.621262517775688,0.0547187374643613,0.0607956270224228,0.289770092540927,0.303964683461637,0.195678330910423,0.100654336141535,0.233414462679926,0.420835749286387,0.580093425037589,0.311439478442589
0.616774970971775,0.0543443042025074,0.0605194774993036,0.288612691741916,0.303237756246374,0.19413183047111,0.100267102370134,0.232751319974486,0.419816677071786,0.579175944691877,0.310413654283545
0.612291658471875,0.0539742751690722,0.0602459731447846,0.28746422659385,0.302515701762403,0.192602843452102,0.0998832586030759,0.232093036084537,0.418803746871397,0.578262840994792,0.30939517624967
0.607813311693626,0.0536085773708975,0.0599750753908122,0.286324595497011,0.301798465082961,0.191091124647374,0.0995027585130607,0.231439552877219,0.417796897580453,0.577354076029712,0.30838396265327
0.603340650968252,0.0532471393685865,0.0597067464230462,0.285193698370147,0.301085992157881,0.189596432676144,0.0991255566326412,0.230790813188662,0.416796068955573,0.576449612373744,0.307379933043911
0.59887438525105,0.0528898912362507,0.0594409491624225,0.28407143662247,0.300378229795444,0.18811852992474,0.0987516083340775,0.230146760803246,0.415801201598895,0.575549413088999,0.306383008184622
0.594415211849292,0.0525367645224814,0.0591776472472566,0.282957713126258,0.29967512564469,0.186657182489025,0.0983808698097601,0.229507340433401,0.41481223694257,0.57465344171406,0.30539311002866
0.589963816167474,0.0521876922125043,0.0589168050158694,0.281852432190063,0.298976628178177,0.185212160117367,0.0980132980531855,0.228872497699939,0.413829117233617,0.573761662255647,0.304410161696817
0.585520871469818,0.051842608691475,0.0586583874897176,0.280755499532493,0.298282686675175,0.183783236154198,0.0976488508404628,0.228242179112886,0.412851785519107,0.572874039180462,0.303434087455241
0.581087038659928,0.0515014497088772,0.0584023603570123,0.279666822256569,0.297593251205284,0.182370187484158,0.0972874867123353,0.227616332052822,0.411880185631699,0.571990537407216,0.302464812693784
0.576662966077414,0.0511641523439842,0.0581486899568077,0.278586308824625,0.296908272612459,0.180972794476848,0.0969291649567017,0.226994904752683,0.410914262175482,0.571111122298839,0.301502263904839
0.57224928931135,0.0508306549723482,0.0578973432635463,0.277513869033755,0.296227702499435,0.1795908409322,0.096573845591618,0.226377846280041,0.409953960512151,0.570235759654846,0.300546368662661
0.567846631030343,0.0505008972332834,0.0576482878720442,0.276449413991785,0.295551493212534,0.178224114026474,0.0962214893487668,0.225765106519825,0.40899922674748,0.569364415703885,0.299597055603159
0.563455600829,0.0501748199983055,0.0574014919829008,0.275392856093755,0.294879597826849,0.176872404258894,0.0958720576573781,0.225156636157485,0.408050007718096,0.56849705709644,0.298654254404153
0.559076795090545,0.0498523653405004,0.0571569243883219,0.2743441089989,0.294211970131792,0.175535505398921,0.0955255126285865,0.224552386662578,0.407106250978547,0.567633650897686,0.297717895766067
0.554710796865326,0.0495334765047859,0.0569145544583394,0.273303087608128,0.293548564616988,0.174213214434191,0.0951818170402132,0.223952310272763,0.406167904788654,0.566774164580514,0.296787911393064
0.550358175764921,0.0492180978790401,0.0566743521274167,0.272269708041963,0.292889336458521,0.17290533151909,0.0948409343219558,0.223356359978196,0.405234918101139,0.565918566018684,0.295864233974601
0.546019487871547,0.0489061749660655,0.0564362878814264,0.271243887618958,0.292234241505509,0.171611659924006,0.094502828540977,0.222764489506313,0.404307240549517,0.565066823480145,0.294946797167394
0.541695275662445,0.0485976543563619,0.0562003327449885,0.270225544834562,0.291583236266997,0.170332005985237,0.0941674643878763,0.222176653306991,0.403384822436264,0.564218905620481,0.294035535577788
0.537386067948914,0.0482924837016814,0.0559664582691573,0.269214599340426,0.290936277899169,0.169066179055568,0.0938348071630348,0.221592806538069,0.402467614721223,0.563374781476504,0.293130384744513
0.53309237982964,0.0479906116893388,0.0557346365194457,0.268210971924145,0.290293324192865,0.167813991455512,0.0935048227633213,0.221012905051224,0.40155556901027,0.562534420459977,0.29223128112182
0.528814712657951,0.0476919880172542,0.0555048400641771,0.267214584489416,0.289654333561394,0.166575258425224,0.0931774776691471,0.220436905378199,0.400648637544221,0.561697792351472,0.291338162062992
0.52455355402264,0.0473965633697023,0.0552770419631527,0.266225360036613,0.28901926502863,0.165349798077084,0.0928527389318607,0.219864764717352,0.399746773187974,0.560864867294354,0.290450965804213
0.52030937774196,0.0471042893937465,0.0550512157566263,0.265243222643754,0.288388078217395,0.164137431348944,0.092530574161471,0.219296440920542,0.398849929419878,0.560035615788886,0.289569631448785
0.516082643870399,0.0468151186763353,0.0548273354545744,0.264268097447873,0.287760733338111,0.162937981958048,0.0922109515146881,0.218731892480319,0.397958060321333,0.559210008686467,0.288694098951691
0.511873798717834,0.0465290047220391,0.0546053755262555,0.263299910626764,0.287137191177714,0.161751276355611,0.0918938396832743,0.218171078517434,0.397071120566603,0.558388017183971,0.287824309104494
0.507683274880659,0.0462459019314082,0.0543853108900464,0.262338589381098,0.286517413088828,0.160577143682065,0.091579207882694,0.217613958768633,0.396189065412843,0.557569612818221,0.286960203520553
0.503511491284475,0.0459657655799305,0.0541671169035494,0.261384061916916,0.285901360979188,0.159415415722966,0.091267025841054,0.217060493574747,0.395311850690338,0.556754767460558,0.286101724620565
0.499358853237915,0.045688551797571,0.05395076935396,0.260436257428461,0.285288997301309,0.158265926865554,0.090957263788326,0.216510643869067,0.394439432792942,0.555943453311534,0.28524881561841
0.495225752497183,0.045414217548874,0.0537362444486893,0.259495106081375,0.284680285042387,0.157128514055968,0.0906498924458422,0.215964371165983,0.393571768668709,0.555135642895699,0.284401420507299
0.491112567340905,0.0451427206136109,0.0535235188062303,0.258560538996222,0.28407518771443,0.156003016757112,0.0903448830160569,0.215421637549894,0.392708815810728,0.554331309056508,0.283559484046214
0.487019662654833,0.0448740195679554,0.0533125694472644,0.257632488232348,0.283473669344622,0.154889276907157,0.0900422071725641,0.214882405664381,0.391850532248136,0.553530424951313,0.282722951746638
0.482947390025994,0.0446080737661707,0.0531033737859968,0.256710886772067,0.282875694465889,0.153787138878699,0.0897418370503669,0.214346638701621,0.390996876537321,0.552732964046468,0.281891769859559
0.478896087845874,0.0443448433227923,0.0528959096217178,0.255795668505161,0.282281228107695,0.15269644943853,0.0894437452363882,0.213814300392055,0.3901478077533,0.551938900112525,0.281065885362753
0.474866081422175,0.0440842890952902,0.0526901551305795,0.254886768213687,0.281690235787027,0.151617057708056,0.0891479047602168,0.213285354994288,0.38930328548127,0.551148207219524,0.280245245948321
0.47085768309876,0.0438263726671975,0.0524860888575844,0.253984121557089,0.281102683499598,0.15054881512433,0.0888542890850837,0.21275976728522,0.388463269808339,0.550360859732379,0.279429800010501
0.466871192383348,0.0435710563316891,0.0522836897087779,0.253087665057606,0.280518537711227,0.1494915754017,0.0885628720990576,0.212237502550411,0.387627721315408,0.549576832306353,0.278619496633717
0.462906896082544,0.0433183030755977,0.0520829369436391,0.252197336085962,0.279937765349428,0.148445194494077,0.0882736281064597,0.211718526574651,0.386796601069229,0.548796099882617,0.277814285580885
0.458965068443808,0.043068076563854,0.0518838101676643,0.251313072847348,0.279360333795171,0.147409530557798,0.0879865318194844,0.211202805632752,0.385969870614615,0.548018637683903,0.277014117281955
0.455045971303932,0.0428203411243372,0.0516862893251369,0.250434814367669,0.278786210874829,0.146384443915095,0.0877015583500264,0.210690306480551,0.385147491966801,0.547244421210231,0.276218942822686
0.451149854243655,0.0425750617331241,0.0514903546920788,0.249562500480065,0.2782153648523,0.14536979701815,0.0874186832017033,0.210180996346101,0.384329427603967,0.54647342623473,0.275428713933657
0.447276954747995,0.0423322040001253,0.0512959868693781,0.248696071811698,0.2776477644213,0.144365454413742,0.0871378822620718,0.209674842921076,0.383515640459896,0.545705628799529,0.274643382979494
0.44342749837193,0.0420917341550943,0.0511031667760868,0.247835469770789,0.277083378697825,0.143371282708462,0.0868591317950296,0.209171814352352,0.382706093916782,0.54494100521173,0.273862902948319
0.439601698911033,0.0418536190340025,0.0509118756428855,0.246980636533908,0.27652217721277,0.142387150534512,0.0865824084333998,0.208671879233783,0.38190075179818,0.544179532039455,0.273087227441409
0.435799758576709,0.0416178260657651,0.0507220950057082,0.24613151503352,0.275964129904717,0.141412928516057,0.0863076891716903,0.208175006598159,0.381099578362092,0.543421186107978,0.272316310663069
0.432021868175635,0.04138432325931,0.0505338066995243,0.245288048945751,0.275409207112862,0.140448489236139,0.0860349513590262,0.207681165909335,0.380302538294181,0.542665944495913,0.271550107410701
0.428268207293094,0.0411530791909785,0.0503469928522728,0.244450182678411,0.274857379570107,0.139493707204141,0.0857641726922475,0.207190327054536,0.379509596701123,0.541913784531487,0.270788573065073
0.424538944479805,0.0409240629922483,0.050161635878943,0.243617861359229,0.27430861839629,0.138548458823792,0.0854953312091699,0.206702460336832,0.378720719104089,0.541164683788876,0.270031663580786
0.420834237441954,0.0406972443377698,0.0499777184758002,0.242791030824324,0.273762895091564,0.137612622361708,0.0852284052820028,0.206217536467768,0.377935871432341,0.540418620084614,0.269279335476926
0.417154233234063,0.0404725934337048,0.0497952236147496,0.241969637606887,0.273220181529909,0.136686077916463,0.0849633736109207,0.205735526560165,0.377155020016962,0.53967557147406,0.268531545827897
0.413499068454409,0.0402500810063618,0.0496141345378368,0.241153628926086,0.272680449952781,0.135768707388176,0.0847002152177843,0.205256402121063,0.376378131584696,0.538935516247942,0.267788252254444
0.409868869442637,0.0400296782911156,0.0494344347518791,0.240342952676175,0.272143672962902,0.134860394448615,0.0844389094400052,0.20478013504483,0.375605173251912,0.538198432928954,0.267049412914845
0.406263752479326,0.0398113570216067,0.0492561080232254,0.23953755741581,0.271609823518168,0.133961024511809,0.0841794359245541,0.204306697606403,0.374836112518678,0.537464300268419,0.266314986496275
0.402683823987162,0.0395950894192091,0.0490791383726402,0.238737392357569,0.271078874925687,0.13307048470515,0.0839217746221041,0.203836062454686,0.374070917262943,0.536733097243017,0.26558493220634
0.399129180733468,0.039380848182761,0.0489035100703093,0.237942407357662,0.270550800835947,0.132188663840997,0.0836659057813088,0.203368202606076,0.373309555734839,0.536004803051564,0.264859209764779
0.39559991003381,0.0391686064785507,0.0487292076309621,0.237152552905839,0.270025575237088,0.131315452388758,0.0834118099432109,0.20290309143814,0.372551996551075,0.535279397111856,0.264137779395316
0.392096089956423,0.0389583379305488,0.0485562158091096,0.236367780115486,0.26950317244931,0.130450742447451,0.0831594679357765,0.202440702683407,0.371798208689448,0.534556859057569,0.263420601817683
0.388617789527195,0.0387500166108817,0.0483845195943929,0.235588040713902,0.268983567119381,0.129594427718732,0.0829088608685535,0.201981010423308,0.371048161483446,0.533837168735209,0.262707638239782
0.385165068934979,0.0385436170305382,0.0482141042070402,0.234813287032758,0.268466734215262,0.128746403480387,0.0826599701274492,0.201523989082231,0.370301824616958,0.533120306201126,0.261998850350009
0.381737979737,0.0383391141303036,0.0480449550934293,0.234043471998733,0.267952649020841,0.127906566560281,0.0824127773696258,0.201069613421701,0.369559168119076,0.532406251718569,0.261294200309716
0.378336565064122,0.0381364832719142,0.0478770579217524,0.233278549124318,0.267441287130772,0.127074815310755,0.0821672645185089,0.200617858534685,0.368820162358994,0.531694985754807,0.260593650745818
0.37496085982579,0.0379357002294259,0.047710398577781,0.232518472498798,0.266932624445416,0.126251049583459,0.0819234137589072,0.20016869984001,0.368084778041,0.530986488978289,0.259897164743547
0.371610890914408,0.0377367411807921,0.0475449631607275,0.231763196779389,0.266426637165888,0.125435170704626,0.0816812075322403,0.199722113076901,0.367352986199562,0.53028074225586,0.259204705839331
0.368286677409005,0.0375395826996438,0.0473807379792014,0.231012677182545,0.265923301789196,0.124627081450767,0.0814406285318713,0.199278074299621,0.366624758194496,0.529577726650025,0.258516238013817
0.364988230777963,0.037344201747267,0.0472177095472574,0.230266869475418,0.265422595103485,0.123826686024792,0.0812016596985421,0.198836559872232,0.365900065706231,0.528877423416259,0.257831725685018
0.36171555508066,0.0371505756647716,0.0470558645805336,0.229525729967473,0.264924494183364,0.123033890032543,0.0809642842159084,0.198397546463455,0.365178880731147,0.528179814000368,0.257151133701592
0.358468647167862,0.0369586821654468,0.0468951899924756,0.22878921550226,0.264428976385336,0.122248600459728,0.0807284855061725,0.197961011041637,0.364461175577008,0.527484880035888,0.256474427336248
0.355247496880689,0.036768499327298,0.0467356728906471,0.228057283449331,0.263936019343311,0.121470725649263,0.0804942472258098,0.197526930869815,0.363746922858474,0.526792603341536,0.255801572279266
0.352052087248029,0.0365800055857598,0.0465773005731218,0.227329891696301,0.263445600964206,0.120700175279002,0.0802615532613889,0.19709528350089,0.363036095492684,0.526102965918704,0.255132534632147
0.34888239468226,0.0363931797265809,0.0464200605249564,0.226606998641053,0.26295769942364,0.11993686033986,0.0800303877254807,0.196666046772883,0.362328666694929,0.525415949948992,0.25446728090137
0.345738389173135,0.0362080008788754,0.0462639404147419,0.225888563184084,0.262472293161697,0.119180693114307,0.0798007349526562,0.196239198804294,0.361624609974397,0.524731537791786,0.253805777992277
0.34262003447972,0.0360244485083372,0.0461089280912311,0.225174544720987,0.261989360878785,0.118431587155243,0.079572579495569,0.195814717989558,0.360923899129988,0.524049711981877,0.253147993203054
0.339527288320273,0.035842502410612,0.0459550115800411,0.224464903135063,0.261508881531569,0.117689457265244,0.0793459061211221,0.195392582994578,0.360226508246213,0.523370455227118,0.252493894218835
0.336460102559954,0.0356621427048231,0.0458021790804273,0.223759598790071,0.261030834328982,0.116954219476156,0.0791206998067154,0.194972772752357,0.359532411689155,0.522693750406127,0.251843449105907
0.33341842339627,0.0354833498272476,0.0456504189621289,0.223058592523098,0.260555198728311,0.116225791029062,0.0788969457365722,0.194555266458712,0.358841584102505,0.522019580566016,0.251196626306018
0.330402191542157,0.0353061045251374,0.0454997197622826,0.222361845637564,0.26008195443136,0.115504090354583,0.0786746292981445,0.194140043568069,0.358154000403666,0.521347928920176,0.250553394630797
0.327411342406626,0.0351303878506827,0.0453500701824038,0.221669319896343,0.259611081380686,0.114789037053531,0.0784537360785924,0.193727083789346,0.357469635779924,0.520678778846081,0.249913723256266
0.324445806272895,0.0349561811551136,0.045201459085433,0.220980977515005,0.259142559755906,0.114080551877896,0.0782342518613374,0.193316367081914,0.35678846568469,0.520012113883141,0.249277581717453
0.321505508473929,0.034783466082936,0.0450538754928457,0.220296781155183,0.258676369970069,0.113378556712168,0.0780161626226878,0.19290787365163,0.356110465833793,0.519347917730583,0.248644939903099
0.31859036956533,0.0346122245662985,0.0449073085818252,0.219616693918047,0.258212492666104,0.112682974554979,0.0777994545285342,0.192501583946958,0.355435612201855,0.518686174245373,0.248015768050469
0.315700305495522,0.0344424388194871,0.0447617476824945,0.218940679337896,0.257750908713328,0.111993729501072,0.0775841139311128,0.192097478655153,0.354763881018715,0.518026867440169,0.247390036740244
0.312835227773172,0.0342740913335439,0.0446171822752091,0.218268701375863,0.257291599204023,0.111310746723576,0.0773701273658357,0.191695538698528,0.354095248765916,0.517369981481305,0.246767716891507
0.309995043631811,0.034107164871007,0.0444736019879055,0.217600724413723,0.256834545450075,0.110633952456602,0.0771574815481868,0.191295745230785,0.353429692173254,0.516715500686812,0.246148779756823
0.307179656191608,0.0339416424607677,0.0443309965935075,0.216936713247817,0.256379728979672,0.109963273978128,0.0769461633706803,0.19089807963342,0.352767188215388,0.516063409524474,0.245533196917397
0.304388964618268,0.0337775073930438,0.0441893560073863,0.216276633083068,0.255927131534072,0.109298639593195,0.0767361598998817,0.190502523512196,0.352107714108499,0.515413692609906,0.244920940278324
0.301622864279016,0.0336147432144633,0.0440486702848739,0.215620449527112,0.25547673506442,0.108639978617392,0.0765274583734893,0.190109058693676,0.35145124730701,0.514766334704669,0.244311982063922
0.298881246895654,0.0334533337232581,0.0439089296188294,0.21496812858452,0.255028521728629,0.107987221360621,0.076320046197475,0.189717667221835,0.350797765500366,0.51412132071442,0.243706294813137
0.296164000694658,0.0332932629645639,0.0437701243372555,0.214319636651128,0.254582473888319,0.107340299111158,0.0761139109432819,0.18932833135472,0.350147246609856,0.513478635687081,0.243103851375043
0.293471010554315,0.0331345152258229,0.0436322449009649,0.213674940508454,0.254138574105806,0.106699144119985,0.0759090403450795,0.188941033561185,0.349499668785497,0.512838264811046,0.242504624904406
0.290802158148873,0.0329770750322886,0.0434952819012946,0.213034007318212,0.253696805141152,0.106063689585388,0.0757054222970726,0.188555756517678,0.348855010402967,0.512200193413411,0.241908588857335
0.28815732208971,0.0328209271426279,0.0433592260578682,0.212396804616926,0.253257149949266,0.10543386963784,0.0755030448508648,0.188172483105095,0.348213250060591,0.51156440695824,0.241315716987002
0.285536378063506,0.0326660565446196,0.0432240682164038,0.21176330031063,0.252819591677053,0.104809619325128,0.0753018962128745,0.187791196405684,0.347574366576369,0.510930891044845,0.240725983339438
0.282939198967434,0.0325124484509463,0.0430897993465665,0.211133462669648,0.25238411366062,0.104190874597754,0.0751019647418012,0.187411879700016,0.346938338985063,0.510299631406107,0.2401393622494
0.280365655041359,0.0323600882950778,0.042956410539866,0.210507260323482,0.251950699422532,0.103577572294578,0.0749032389461426,0.187034516464,0.346305146535322,0.509670613906818,0.239555828336309
0.277815613997061,0.0322089617272427,0.0428238930075956,0.209884662255766,0.251519332669108,0.102969650128721,0.0747057074817607,0.186659090365967,0.345674768686864,0.509043824542043,0.238975356500258
0.275288941144489,0.0320590546104869,0.042692238078814,0.209265637799317,0.251089997287782,0.102367046673701,0.0745093591494948,0.186285585263792,0.345047185107695,0.508419249435519,0.238397921918085
0.27278549951506,0.0319103530168174,0.042561437198368,0.208650156631259,0.250662677344489,0.101769701349822,0.0743141828928225,0.18591398520208,0.344422375671379,0.50779687483807,0.237823500039519
0.270305149982019,0.0317628432234275,0.0424314819249541,0.20803818876824,0.250237357081118,0.101177554410787,0.0741201677955645,0.185544274409397,0.343800320454345,0.50717668712605,0.23725206658338
0.267847751377878,0.0316165117090026,0.0423023639292201,0.207429704561712,0.249814020912993,0.100590546930553,0.0739273030796359,0.185176437295553,0.34318099973325,0.506558672799811,0.236683597533855
0.265413160608957,0.0314713451501053,0.0421740749919045,0.206824674693307,0.249392653426412,0.100008620790406,0.0737355781028395,0.184810458448935,0.342564393982367,0.505942818482191,0.236118069136829
0.263001232767044,0.0313273304176358,0.0420466070020124,0.206223070170273,0.248973239376216,0.0994317186662633,0.0735449823567023,0.184446322633885,0.341950483871033,0.50532911091703,0.235555457896279
0.260611821238207,0.0311844545733681,0.0419199519550285,0.205624862320995,0.248555763683412,0.0988597840161969,0.0733555054643536,0.184084014788128,0.341339250261124,0.504717536967704,0.234995740570729
0.258244777808782,0.0310427048665583,0.041794101951165,0.205030022790588,0.24814021143283,0.0982927610681667,0.0731671371784439,0.183723520020242,0.340730674204575,0.504108083615687,0.234438894169761
0.255899952768564,0.0309020687306238,0.0416690491936444,0.204438523536558,0.247726567870822,0.0977305948079709,0.0729798673791028,0.183364823607181,0.340124736940942,0.503500737959125,0.233884895950592
0.253577195011236,0.0307625337798933,0.0415447859870161,0.203850336824538,0.247314818403001,0.0971732309674008,0.0727936860719366,0.183007910991827,0.339521419895,0.502895487211446,0.233333723414695
0.251276352132061,0.0306240878064224,0.0414213047355054,0.20326543522409,0.246904948592021,0.0966206160126013,0.0726085833860635,0.182652767780606,0.338920704674376,0.502292318699978,0.232785354304486
0.248997270522889,0.0304867187768773,0.0412985979413964,0.20268379160458,0.246496944155391,0.0960726971326314,0.072424549572186,0.182299379741125,0.338322573067225,0.501691219864593,0.232239766600063
0.246739795464476,0.0303504148294814,0.0411766582034443,0.202105379131112,0.246090790963329,0.0955294222282208,0.0722415750006994,0.181947732799865,0.337727007039939,0.501092178256373,0.231696938515997
0.244503771216204,0.030215164271026,0.0410554782153202,0.201530171260535,0.245686475036653,0.0949907399007198,0.0720596501598363,0.181597813039909,0.33713398873489,0.500495181536296,0.23115684849817
0.242289041103192,0.030080955573942,0.0409350507640855,0.200958141737512,0.245283982544704,0.0944565994412394,0.0718787656538456,0.181249606698709,0.336543500468215,0.499900217473933,0.23061947522068
0.240095447600862,0.0299477773734314,0.0408153687286952,0.200389264590648,0.244883299803311,0.0939269508199774,0.0716989122012048,0.180903100165893,0.335955524727626,0.49930727394618,0.230084797582779
0.237922832416993,0.0298156184646579,0.0406964250785312,0.199823514128688,0.244484413272781,0.0934017446757261,0.0715200806328672,0.180558279981109,0.335370044170262,0.498716338935991,0.229552794705872
0.235771036571303,0.0296844677999946,0.0405782128719626,0.199260864936766,0.244087309555933,0.0928809323055617,0.0713422618905397,0.180215132831911,0.334787041620571,0.498127400531147,0.229023445930558
0.233639900472592,0.0295543144863271,0.0404607252549337,0.198701291872724,0.243691975396154,0.0923644656547076,0.0711654470249937,0.179873645551672,0.334206500068221,0.497540446923029,0.228496730813724
0.231529263993506,0.0294251477824119,0.0403439554595799,0.19814477006348,0.2432983976755,0.0918522973065723,0.0709896271944065,0.179533805117544,0.33362840266605,0.496955466405417,0.227972629125681
0.229438966542941,0.0292969570962876,0.0402278968028684,0.19759127490146,0.242906563412815,0.0913443804729567,0.0708147936627339,0.179195598648442,0.333052732728044,0.496372447373304,0.227451120847347
0.227368847136149,0.0291697319827385,0.0401125426852659,0.197040782041085,0.242516459761894,0.0908406689844282,0.070640937798111,0.178859013403071,0.332479473727344,0.495791378321728,0.22693218616748
0.225318744462564,0.0290434621408086,0.0399978865894306,0.196493267395311,0.242128074009665,0.0903411172808581,0.0704680510712843,0.178524036777982,0.331908609294285,0.49521224784462,0.226415805479947
0.22328849695143,0.0289181374113658,0.0398839220789293,0.195948707132224,0.24174139357441,0.0898456804021209,0.0702961250540703,0.178190656305661,0.331340123214466,0.494635044633671,0.225901959381039
0.221277942835225,0.0287937477747147,0.039770642796978,0.195407077671695,0.241356406004012,0.08935431397895,0.0701251514178438,0.177858859652657,0.330773999426847,0.494059757477209,0.225390628666833
0.219286920210965,0.0286702833482559,0.0396580424652073,0.194868355682074,0.240973098974227,0.0888669742239502,0.0699551219320519,0.177528634617726,0.330210222021876,0.493486375259106,0.224881794330594
0.217315267099408,0.0285477343841931,0.0395461148824487,0.194332518076949,0.24059146028699,0.0883836179227606,0.0697860284627561,0.177199969130026,0.329648775239646,0.49291488695768,0.224375437560208
0.215362821502209,0.028426091267284,0.0394348539235456,0.193799542011948,0.240211477868746,0.087904202425368,0.0696178629711995,0.176872851247327,0.329089643468071,0.492345281644634,0.223871539735673
