"Xyleborinus saxeseni","Euwallacea fornicatus","Xyleborus posticus","Xyleborus affinis"
0.244924174816756,0.289630772342464,0.0864200975341871,0.662734916527956
0.244561139345976,0.289148680923452,0.0862906903333332,0.662410969799959
0.244199302220999,0.288668173753706,0.0861617558591093,0.662087616656653
0.243838657255814,0.288189243078303,0.0860332913579985,0.661764854950967
0.243479198308038,0.287711881192662,0.0859052940985151,0.661442682547938
0.243120919278523,0.287236080442136,0.0857777613709797,0.661121097324617
0.242763814110972,0.286761833221607,0.0856506904872983,0.660800097169976
0.24240787679155,0.286289131975091,0.0855240787807432,0.660479679984813
0.242053101348512,0.285817969195343,0.0853979236057373,0.660159843681667
0.241699481851825,0.285348337423463,0.0852722223376407,0.659840586184721
0.2413470124128,0.284880229248508,0.0851469723725393,0.659521905429713
0.240995687183723,0.284413637307116,0.0850221711270376,0.659203799363853
0.240645500357493,0.283948554283115,0.0848978160380526,0.658886265945729
0.240296446167267,0.283484972907156,0.0847739045626104,0.658569303145223
0.239948518886101,0.283022885956335,0.0846504341776459,0.658252908943423
0.239601712826599,0.282562286253826,0.0845274023798043,0.657937081332541
0.239256022340572,0.282103166668515,0.0844048066852456,0.657621818315825
0.238911441818686,0.281645520114636,0.0842826446294507,0.657307117907476
0.238567965690128,0.281189339551415,0.0841609137670303,0.656992978132569
0.238225588422268,0.280734617982713,0.0840396116715364,0.656679397026965
0.237884304520328,0.280281348456675,0.0839187359352752,0.656366372637235
0.237544108527049,0.279829524065377,0.0837982841691231,0.656053903020575
0.23720499502237,0.279379137944489,0.0836782540023442,0.65574198624473
0.236866958623103,0.278930183272925,0.0835586430824108,0.655430620387914
0.236529993982614,0.278482653272505,0.083439449074825,0.655119803538732
0.236194095790511,0.278036541207626,0.083320669662943,0.654809533796101
0.235859258772328,0.277591840384921,0.0832023025478018,0.654499809269174
0.235525477689216,0.277148544152931,0.0830843454479471,0.654190628077268
0.235192747337642,0.276706645901785,0.0829667960992645,0.653881988349781
0.234861062549081,0.276266139062867,0.0828496522548105,0.653573888226126
0.234530418189721,0.275827017108504,0.0827329116846482,0.65326632585565
0.234200809160163,0.275389273551643,0.0826165721756832,0.652959299397565
0.233872230395132,0.274952901945538,0.082500631531501,0.652652807020877
0.233544676863184,0.274517895883439,0.0823850875722085,0.652346846904308
0.233218143566418,0.274084248998283,0.0822699381342746,0.652041417236232
0.232892625540196,0.273651954962388,0.082155181070375,0.6517365162146
0.232568117852859,0.27322100748715,0.0820408142492374,0.651432142046872
0.232244615605449,0.272791400322742,0.0819268355554883,0.651128292949948
0.231922113931431,0.272363127257818,0.0818132428895035,0.650824967150099
0.231600607996426,0.271936182119215,0.0817000341672577,0.650522162882899
0.231280092997938,0.271510558771666,0.0815872073201776,0.65021987839316
0.230960564165085,0.271086251117506,0.0814747602949963,0.649918111934863
0.230642016758338,0.270663253096386,0.0813626910536092,0.649616861771091
0.230324446069257,0.270241558684991,0.0812509975729312,0.649316126173967
0.230007847420234,0.269821161896757,0.0811396778447564,0.649015903424589
0.229692216164234,0.269402056781592,0.0810287298756188,0.648716191812963
0.229377547684544,0.268984237425598,0.0809181516866547,0.648416989637941
0.229063837394519,0.268567697950799,0.0808079413134662,0.648118295207159
0.228751080737335,0.268152432514871,0.0806980968059877,0.647820106836972
0.228439273185742,0.267738435310868,0.0805886162283519,0.647522422852397
0.228128410241822,0.267325700566959,0.0804794976587587,0.647225241587046
0.227818487436743,0.266914222546164,0.0803707391893455,0.646928561383069
0.227509500330527,0.266503995546089,0.0802623389260581,0.646632380591091
0.227201444511806,0.266095013898671,0.0801542949885241,0.646336697570158
0.226894315597594,0.265687271969916,0.0800466055099267,0.646041510687671
0.226588109233052,0.265280764159649,0.0799392686368809,0.64574681831933
0.226282821091259,0.264875484901255,0.07983228252931,0.645452618849079
0.225978446872983,0.264471428661435,0.0797256453603249,0.645158910669045
0.225674982306461,0.264068589939957,0.079619355316103,0.64486569217948
0.225372423147171,0.263666963269405,0.0795134105957699,0.64457296178871
0.225070765177613,0.26326654321494,0.0794078094112817,0.644280717913074
0.224770004207092,0.262867324374056,0.0793025499873088,0.643988958976867
0.224470136071499,0.262469301376345,0.0791976305611207,0.643697683412294
0.224171156633099,0.262072468883252,0.0790930493824724,0.643406889659405
0.223873061780319,0.261676821587848,0.0789888047134922,0.643116576166047
0.223575847427536,0.26128235421459,0.0788848948285699,0.642826741387809
0.223279509514871,0.260889061519094,0.0787813180142473,0.642537383787968
0.222984044007981,0.260496938287906,0.0786780725691089,0.64224850183744
0.222689446897859,0.260105979338272,0.0785751568036748,0.641960094014721
0.222395714200626,0.259716179517916,0.0784725690402937,0.641672158805843
0.222102841957337,0.259327533704814,0.0783703076130379,0.641384694704318
0.221810826233778,0.258940036806978,0.0782683708675987,0.641097700211087
0.221519663120274,0.258553683762229,0.0781667571611841,0.640811173834473
0.221229348731492,0.258168469537988,0.078065464862416,0.640525114090127
0.220939879206249,0.257784389131055,0.0779644923512297,0.640239519500985
0.220651250707321,0.257401437567396,0.0778638380187744,0.639954388597208
0.220363459421258,0.257019609901934,0.0777635002673139,0.639669719916145
0.220076501558191,0.256638901218339,0.0776634775101293,0.639385512002279
0.21979037335165,0.256259306628815,0.0775637681714225,0.639101763407177
0.219505071058383,0.255880821273902,0.0774643706862203,0.638818472689449
0.21922059095817,0.255503440322264,0.0773652835002799,0.638535638414695
0.218936929353645,0.25512715897049,0.0772665050699955,0.638253259155462
0.218654082570119,0.254751972442893,0.0771680338623057,0.637971333491198
0.2183720469554,0.25437787599131,0.0770698683546015,0.637689860008201
0.218090818879622,0.254004864894905,0.0769720070346364,0.637408837299582
0.21781039473507,0.253632934459974,0.0768744484004358,0.637128263965213
0.217530770936009,0.253262080019747,0.0767771909602092,0.636848138611685
0.217251943918511,0.252892296934203,0.0766802332322616,0.636568459852264
0.216973910140293,0.25252358058987,0.076583573744907,0.636289226306847
0.216696666080543,0.252155926399644,0.0764872110363826,0.636010436601917
0.216420208239761,0.251789329802596,0.0763911436547631,0.635732089370502
0.216144533139591,0.25142378626379,0.0762953701578771,0.635454183252131
0.21586963732266,0.251059291274093,0.0761998891132235,0.635176716892792
0.215595517352418,0.250695840350001,0.076104699097889,0.634899688944888
0.21532216981298,0.250333429033447,0.0760097986984666,0.6346230980672
0.215049591308964,0.249972052891632,0.0759151865109747,0.63434694292484
0.21477777846534,0.249611707516836,0.0758208611407774,0.634071222189212
0.214506727927272,0.249252388526252,0.0757268212025051,0.633795934537975
0.214236436359965,0.248894091561802,0.0756330653199766,0.633521078654996
0.213966900448515,0.248536812289968,0.0755395921261207,0.633246653230316
0.213698116897755,0.24818054640162,0.0754464002629011,0.632972656960106
0.213430082432109,0.247825289611841,0.0753534883812387,0.632699088546629
0.213162793795444,0.247471037659761,0.0752608551409375,0.632425946698203
0.212896247750919,0.24711778630839,0.0751684992106101,0.632153230129159
0.212630441080849,0.246765531344448,0.075076419267604,0.631880937559806
0.212365370586551,0.246414268578201,0.0749846139979283,0.631609067716388
0.212101033088209,0.246063993843299,0.0748930820961826,0.631337619331051
0.211837425424728,0.24571470299661,0.0748018222654842,0.631066591141805
0.211574544453598,0.245366391918064,0.0747108332173987,0.630795981892483
0.211312387050753,0.245019056510487,0.0746201136718691,0.630525790332707
0.211050950110434,0.244672692699448,0.074529662357147,0.630256015217852
0.210790230545054,0.244327296433099,0.0744394780097241,0.62998665530901
0.210530225285061,0.243982863682018,0.0743495593742636,0.62971770937295
0.210270931278807,0.243639390439059,0.0742599052035341,0.629449176182087
0.210012345492412,0.243296872719193,0.074170514258342,0.629181054514444
0.209754464909637,0.242955306559361,0.0740813853074662,0.628913343153617
0.20949728653175,0.242614688018319,0.0739925171275928,0.628646040888742
0.2092408073774,0.242275013176493,0.0739039085032503,0.628379146514458
0.208985024482486,0.241936278135826,0.0738155582267461,0.628112658830875
0.208729934900036,0.241598479019634,0.0737274650981026,0.627846576643536
0.208475535700074,0.241261611972458,0.0736396279249949,0.62758089876339
0.2082218239695,0.240925673159922,0.073552045522689,0.627315624006751
0.207968796811968,0.240590658768587,0.0734647167139796,0.627050751195271
0.207716451347761,0.240256565005809,0.0733776403291297,0.626786279155902
0.207464784713669,0.2399233880996,0.0732908152058107,0.626522206720869
0.207213794062874,0.239591124298484,0.0732042401890418,0.62625853272763
0.206963476564823,0.239259769871362,0.073117914131132,0.625995256018851
0.20671382940512,0.238929321107372,0.0730318358916208,0.625732375442369
0.2064648497854,0.238599774315752,0.0729460043372206,0.625469889851166
0.206216534923217,0.238271125825707,0.0728604183417592,0.62520779810333
0.205968882051932,0.237943371986271,0.0727750767861232,0.62494609906203
0.205721888420593,0.237616509166177,0.0726899785582014,0.624684791595481
0.205475551293828,0.237290533753721,0.0726051225528295,0.624423874576919
0.205229867951727,0.236965442156634,0.0725205076717345,0.624163346884562
0.204984835689738,0.23664123080195,0.0724361328234805,0.623903207401587
0.204740451818552,0.236317896135879,0.072351996923414,0.623643455016098
0.204496713663995,0.235995434623675,0.0722680988936109,0.623384088621094
0.204253618566921,0.235673842749511,0.0721844376628231,0.623125107114441
0.204011163883104,0.235353117016356,0.0721010121664257,0.622866509398846
0.203769346983135,0.235033253945843,0.0720178213463656,0.62260829438182
0.20352816525231,0.234714250078151,0.0719348641511092,0.622350460975658
0.203287616090531,0.23439610197188,0.0718521395355916,0.622093008097405
0.203047696912203,0.234078806203927,0.0717696464611663,0.621835934668827
0.202808405146127,0.233762359369368,0.0716873838955543,0.621579239616388
0.202569738235402,0.233446758081334,0.0716053508127955,0.621322921871216
0.202331693637323,0.233131998970897,0.0715235461931984,0.621066980369079
0.202094268823282,0.232818078686946,0.0714419690232925,0.620811414050356
0.201857461278666,0.232504993896072,0.071360618295779,0.62055622186001
0.201621268502762,0.232192741282455,0.0712794930094837,0.620301402747561
0.201385688008658,0.231881317547741,0.0711985921693095,0.62004695566706
0.201150717323148,0.231570719410934,0.0711179147861894,0.619792879577059
0.200916353986632,0.23126094360828,0.0710374598770399,0.619539173440587
0.200682595553027,0.230951986893153,0.0709572264647153,0.619285836225125
0.200449439589668,0.230643846035945,0.0708772135779619,0.619032866902578
0.200216883677218,0.230336517823953,0.0707974202513727,0.618780264449247
0.199984925409573,0.23002999906127,0.0707178455253431,0.618528027845807
0.199753562393769,0.229724286568675,0.0706384884460259,0.61827615607728
0.199522792249897,0.229419377183527,0.0705593480652878,0.618024648133009
0.199292612611006,0.229115267759652,0.0704804234406661,0.617773503006635
0.199063021123018,0.228811955167241,0.0704017136353248,0.617522719696067
0.198834015444636,0.228509436292743,0.0703232177180127,0.617272297203465
0.198605593247259,0.228207708038759,0.0702449347630205,0.617022234535207
0.198377752214891,0.227906767323936,0.0701668638501392,0.61677253070187
0.19815049004406,0.227606611082868,0.0700890040646184,0.616523184718205
0.197923804443727,0.227307236265989,0.0700113544971251,0.616274195603113
0.197697693135202,0.227008639839471,0.0699339142437028,0.616025562379617
0.197472153852062,0.226710818785129,0.0698566824057317,0.615777284074844
0.197247184340065,0.226413770100311,0.0697796580898875,0.615529359719999
0.197022782357067,0.226117490797807,0.0697028404081029,0.615281788350341
0.196798945672942,0.225821977905744,0.0696262284775275,0.615034569005161
0.196575672069496,0.225527228467491,0.0695498214204892,0.614787700727757
0.196352959340391,0.225233239541563,0.0694736183644551,0.614541182565415
0.196130805291063,0.22494000820152,0.0693976184419942,0.614295013569381
0.195909207738639,0.224647531535874,0.0693218207907382,0.614049192794845
0.195688164511862,0.224355806647994,0.069246224553345,0.61380371930091
0.195467673451013,0.22406483065601,0.0691708288774607,0.613558592150579
0.195247732407828,0.223774600692722,0.0690956329156834,0.613313810410727
0.195028339245429,0.223485113905504,0.0690206358255259,0.61306937315208
0.19480949183824,0.223196367456213,0.06894583676938,0.612825279449196
0.194591188071915,0.222908358521097,0.0688712349144801,0.612581528380439
0.194373425843263,0.222621084290706,0.0687968294328681,0.612338119027963
0.194156203060171,0.222334541969799,0.0687226195013579,0.612095050477685
0.193939517641534,0.222048728777256,0.0686486043015001,0.611852321819267
0.193723367517177,0.221763641945988,0.068574783019548,0.611609932146098
0.193507750627785,0.221479278722852,0.0685011548464226,0.611367880555265
0.19329266492483,0.221195636368559,0.0684277189776789,0.611126166147541
0.193078108370499,0.220912712157591,0.0683544746134721,0.610884788027359
0.192864078937626,0.220630503378111,0.0682814209585242,0.610643745302793
0.192650574609615,0.220349007331882,0.0682085572220908,0.61040303708554
0.192437593380377,0.220068221334178,0.0681358826179278,0.610162662490895
0.192225133254258,0.219788142713701,0.0680633963642599,0.609922620637737
0.192013192245967,0.2195087688125,0.0679910976837472,0.609682910648504
0.191801768380513,0.219230096985882,0.0679189858034538,0.609443531649178
0.191590859693135,0.218952124602336,0.0678470599548158,0.609204482769261
0.191380464229233,0.218674849043448,0.0677753193736102,0.608965763141758
0.191170580044306,0.218398267703819,0.0677037632999233,0.608727371903158
0.19096120520388,0.218122377990986,0.06763239097812,0.608489308193415
0.190752337783448,0.217847177325342,0.0675612016568135,0.608251571155926
0.1905439758684,0.217572663140057,0.0674901945888341,0.608014159937518
0.190336117553963,0.217298832880996,0.0674193690312,0.607777073688421
0.190128760945135,0.217025684006645,0.0673487242450869,0.607540311562259
0.189921904156618,0.216753213988031,0.0672782594957986,0.607303872716024
0.189715545312763,0.216481420308645,0.0672079740527377,0.607067756310061
0.189509682547499,0.216210300464365,0.0671378671893763,0.606831961508049
0.189304314004278,0.215939851963382,0.0670679381832275,0.606596487476984
0.189099437836006,0.215670072326124,0.0669981863158168,0.606361333387159
0.18889505220499,0.215400959085179,0.0669286108726534,0.606126498412148
0.188691155282873,0.215132509785223,0.0668592111432024,0.605891981728787
0.188487745250571,0.214864721982947,0.066789986420857,0.605657782517158
0.188284820298221,0.214597593246978,0.0667209360029106,0.60542389996057
0.188082378625116,0.214331121157815,0.0666520591905299,0.605190333245542
0.187880418439647,0.214065303307751,0.0665833552887273,0.604957081561786
0.187678937959246,0.213800137300802,0.0665148236063341,0.604724144102192
0.187477935410329,0.213535620752637,0.066446463455974,0.604491520062805
0.187277409028236,0.213271751290507,0.0663782741540364,0.604259208642816
0.187077357057176,0.213008526553176,0.0663102550206505,0.604027209044538
0.18687777775017,0.212745944190849,0.0662424053796588,0.603795520473396
0.186678669368995,0.212484001865104,0.0661747245585918,0.603564142137903
0.186480030184129,0.212222697248827,0.0661072118886421,0.603333073249652
