"Xyleborinus saxeseni","Xyleborus glabratus","Coptoborus pseudotenuis","Xylosandrus crassiusculus","Xyleborus seriatus","mutillatus","Sampsonius dampfi","Xyleborus ferrugineus","Xylosandrus compactus","Xylosandrus morigerus","Ambrosiodmus rubricollis"
0.261534597631476,0.730923007788281,0.231179611178723,0.572861451456416,0.167805876869696,0.159138565518625,0.069001840625744,0.396345367509335,0.257534165498033,0.438433697579524,0.125915864750769
0.260583999897474,0.726531034440599,0.229151795815587,0.571847099794052,0.166891026433756,0.15821772840809,0.0683670838349477,0.395366420464899,0.256545132869433,0.437191446626131,0.124936160815078
0.259641656793661,0.722122937170161,0.227149268650909,0.570838590006872,0.165985939519942,0.157307028316505,0.0677417202560864,0.394394519233046,0.255564847073797,0.435957862854757,0.12396915680173
0.258707453666343,0.717699617638617,0.22517164704016,0.569835860096414,0.16509046166038,0.156406301754974,0.0671255603228439,0.393429576592882,0.254593185899021,0.434732846619528,0.123014625587738
0.257781278060681,0.713261978075193,0.223218554521927,0.568838849053094,0.164204441615935,0.15551538869312,0.0665184192759804,0.392471506874969,0.253630029475702,0.433516299898536,0.122072345171803
0.256863019666791,0.70881092060159,0.22128962073368,0.567847496834905,0.163327731292533,0.154634132468847,0.0659201170175384,0.391520225925152,0.252675260219963,0.432308126259211,0.121142098536291
0.255952570267448,0.704347346566045,0.219384481327275,0.566861744346675,0.162460185660051,0.153762379700886,0.0653304779701606,0.390575651069421,0.251728762777962,0.431108230824617,0.12022367351349
0.25504982368735,0.69987215588741,0.217502777884356,0.565881533419915,0.16160166267371,0.152899980204042,0.0647493309413242,0.389637701079792,0.25079042397205,0.429916520240635,0.119316862656011
0.254154675743873,0.69538624641006,0.215644157831713,0.564906806793186,0.160752023197865,0.152046786907032,0.0641765089922916,0.388706296141155,0.249860132748506,0.428732902644005,0.118421463111174
0.25326702419928,0.690890513270439,0.213808274356717,0.563937508093005,0.159911130932116,0.151202655772835,0.0636118493115963,0.387781357819072,0.248937780126791,0.427557287631204,0.117537276499258
0.252386768714325,0.686385848275979,0.211994786322908,0.562973581815259,0.159078852339651,0.150367445721449,0.0630551930928842,0.386862809028481,0.248023259150286,0.426389586228134,0.116664108795463
0.251513810803201,0.681873139297102,0.210203358185832,0.562014973307105,0.158255056577748,0.14954101855499,0.062506385416943,0.385950574003276,0.247116464838443,0.425229710860584,0.115801770215471
0.250648053789801,0.677353269673001,0.208433659909184,0.561061628749354,0.15743961543036,0.14872323888504,0.0619652751377565,0.385044578266746,0.246217294140322,0.424077575325462,0.114950075104481
0.249789402765224,0.672827117631787,0.206685366881337,0.560113495139312,0.15663240324271,0.147913974062159,0.0614317147724267,0.384144748602825,0.245325645889443,0.422933094762751,0.114108841829594
0.248937764546507,0.668295555725628,0.204958159832324,0.559170520274068,0.155833296857825,0.147113094107512,0.060905560394819,0.383251013028144,0.244441420759934,0.421796185628187,0.113277892675436
0.248093047636525,0.663759450281409,0.203251724751316,0.558232652734215,0.155042175554943,0.146320471646503,0.0603866715327854,0.38236330076485,0.243564521223907,0.420666765666615,0.112457053742914
0.247255162185031,0.659219660867412,0.201565752804673,0.557299841867994,0.154258920989735,0.14553598184438,0.0598749110688289,0.381481542214161,0.242694851510046,0.419544753886032,0.111646154850994
0.246424019950785,0.654677039776494,0.199899940254595,0.556372037775834,0.153483417136267,0.144759502343721,0.0593701451440821,0.38060566893065,0.241832317563343,0.418430070532262,0.110845029441404
0.245599534264752,0.650132431526162,0.198253988378431,0.555449191295299,0.152715550230658,0.143990913203753,0.0588722430654712,0.379735613597213,0.240976827005964,0.417322637064274,0.110053514486157
0.244781619994324,0.645586672375927,0.196627603388679,0.554531253986404,0.151955208716365,0.143230096841428,0.0583810772159473,0.378871310000724,0.240128289099192,0.416222376130103,0.10927145039781
0.243970193508528,0.64104058986228,0.195020496353724,0.553618178117306,0.151202283191048,0.142476937974209,0.057896522967672,0.378012693008324,0.239286614706424,0.415129211543367,0.108498680942359
0.243165172644199,0.636495002351569,0.193432383119336,0.552709916650356,0.150456666354958,0.141731323564505,0.0574184585980432,0.377159698544358,0.238451716257184,0.414043068260365,0.107735053154688
0.242366476673081,0.631950718611019,0.191862984230962,0.551806423228493,0.149718252960798,0.140993142765693,0.056946765208459,0.376312263567906,0.237623507712109,0.412963872357721,0.106980417256481
0.241574026269822,0.627408537398128,0.190312024856846,0.550907652161978,0.148986939765011,0.140262286869685,0.056481326645719,0.375470326050918,0.236801904528902,0.411891551010581,0.106234626576533
0.240787743480846,0.622869247068584,0.188779234711988,0.550013558415455,0.148262625480445,0.139538649255988,0.0560220294259626,0.374633824956916,0.235986823629186,0.410826032471336,0.105497537473354
0.240007551694054,0.618333625202835,0.187264347982976,0.549124097595326,0.14754521073035,0.138822125342195,0.0555687626610547,0.373802700220249,0.235178183366266,0.409767246048845,0.104769009260014
0.239233375609357,0.613802438251409,0.1857671032537,0.548239225937438,0.146834598003665,0.138112612535882,0.0551214179873285,0.372976892725891,0.234375903493741,0.408715122088174,0.104048904131154
0.238465141209977,0.60927644119903,0.184287243431965,0.547358900295066,0.146130691611552,0.13741001018784,0.0546798894965994,0.372156344289754,0.233579905134962,0.407669591950798,0.103337087092071
0.237702775734532,0.60475637724754,0.18282451567703,0.546483078127187,0.145433397645139,0.136714219546624,0.0542440736693685,0.371340997639507,0.232790110753289,0.406630587995281,0.102633425889845
0.236946207649846,0.600242977517618,0.181378671328067,0.545611717487035,0.144742623934428,0.136025143714357,0.0538138693101365,0.370530796395891,0.232006444123143,0.405598043558414,0.101937790946407
0.236195366624483,0.59573696076922,0.179949465833558,0.544744777010928,0.144058280008335,0.135342687603759,0.0533891774847528,0.369725685054496,0.231228830301808,0.404571892936789,0.101250055293514
0.235450183502977,0.591239033140674,0.178536658681641,0.54388221590736,0.143380277055829,0.134666757896358,0.052969901459727,0.368925608968012,0.230457195601975,0.403552071368803,0.100570094509547
0.234710590280725,0.586749887906294,0.177140013331409,0.543023993946356,0.14270852788812,0.133997263001848,0.0525559466434324,0.368130514328913,0.229691467565002,0.402538515017089,0.0998977866580964
0.233976520079546,0.582270205252367,0.175759297145164,0.542170071449071,0.142042946901887,0.133334113018554,0.0521472205291362,0.367340348152585,0.228931574934855,0.40153116095134,0.0992330122282567
0.233247907123863,0.577800652071322,0.174394281321636,0.541320409277635,0.141383450043492,0.13267721969497,0.0517436326397901,0.366555058260867,0.228177447632736,0.40052994713154,0.0985756540765914
0.232524686717499,0.57334188177389,0.173044740830159,0.540474968825231,0.140729954774155,0.132026496392346,0.0513450944745203,0.365774593265999,0.227429016732346,0.399534812391572,0.0979255973707076
0.23180679522107,0.56889453411901,0.171710454345817,0.539633712006412,0.140082380036068,0.131381858048271,0.0509515194567592,0.364998902554975,0.226686214435788,0.398545696423202,0.0972827295343943
0.231094170029957,0.564459235061213,0.170391204185551,0.538796601247627,0.139440646219411,0.13074322114124,0.0505628228839579,0.364227936274262,0.225948974050078,0.397562539760426,0.0966469401942721
0.230386749552826,0.560036596615219,0.169086776245232,0.537963599477978,0.138804675130243,0.130110503656163,0.0501789218788286,0.363461645314914,0.225217229964256,0.396585283764174,0.0960181211279082
0.229684473190706,0.555627216737424,0.167796959937686,0.537134670120178,0.138174389959238,0.129483625050798,0.0497997353420613,0.362699981298026,0.224490917627062,0.39561387060735,0.0953961662133521
0.228987281316578,0.551231679223964,0.166521548131682,0.536309777081718,0.137549715251256,0.128862506223066,0.0494251839064664,0.361942896560555,0.223769973525178,0.394648243260218,0.0947809713800472
0.228295115255489,0.546850553625004,0.165260337091877,0.535488884746237,0.136930576875695,0.128247069479228,0.0490551898924924,0.361190344141471,0.223054335162017,0.3936883454761,0.094172434561075
0.227607917265147,0.542484395174895,0.164013126419693,0.534671957965076,0.136316901997634,0.1276372385029,0.0486896772650729,0.360442277768253,0.222343941037026,0.392734121777408,0.0935704556466928
0.226925630517011,0.538133744737813,0.162779718995157,0.533858962049033,0.13570861904971,0.12703293832488,0.0483285715917572,0.359698651843688,0.221638730625513,0.391785517441967,0.0929749364391229
0.226248199077839,0.533799128768504,0.161559920919657,0.533049862760293,0.135105657704737,0.126434095293754,0.0479718000020826,0.358959421433001,0.220938644358959,0.390842478489653,0.0923857806085582
0.225575567891689,0.529481059287707,0.160353541459641,0.532244626304541,0.134507948849018,0.125840637047271,0.047619291148144,0.358224542251276,0.220243623605822,0.389904951669315,0.0918028936503426
0.224907682762368,0.525180033871851,0.159160392991232,0.531443219323243,0.133915424556352,0.125252492484452,0.0472709751663231,0.357493970651181,0.219553610652803,0.388972884445986,0.0912261828432959
0.2242444903363,0.520896535656612,0.157980290945753,0.530645608886109,0.133328018062698,0.124669591738417,0.0469267836401368,0.356767663610973,0.218868548686569,0.388046224988368,0.0906555572091443
0.223585938085816,0.516631033353857,0.156813053756167,0.529851762483705,0.13274566374149,0.124091866149909,0.046586649564169,0.356045578722787,0.218188381775913,0.387124922156593,0.090090927473025
0.222931974292841,0.512383981281572,0.1556585028044,0.529061648020236,0.132168297079568,0.123519248241495,0.046250507309048,0.355327674181194,0.217513054854353,0.386208925490243,0.0895322060250333
0.22228254803298,0.508155819406294,0.154516462369567,0.528275233806484,0.131595854653726,0.122951671692415,0.0459182925874374,0.354613908772026,0.216842513703138,0.385298185196626,0.0889793068827788
0.221637609159977,0.503946973397607,0.153386759577059,0.527492488552891,0.131028274107847,0.122389071314077,0.0455899424210048,0.353904241861448,0.216176704934662,0.384392652139305,0.0884321456549234
0.220997108290553,0.499757854694244,0.152269224348514,0.526713381362802,0.130465494130605,0.121831383026159,0.0452653951083383,0.353198633385296,0.215515575976278,0.383492277826869,0.0878906395056693
0.220360996789594,0.495588860581319,0.151163689352632,0.525937881725843,0.129907454433726,0.121278543833318,0.0449445901937779,0.35249704383864,0.214859075054484,0.382597014401945,0.0873547071201711
0.219729226755697,0.491440374278242,0.150069989956849,0.525165959511441,0.129354095730793,0.120730491802478,0.0446274684371348,0.351799434265595,0.214207151179492,0.381706814630432,0.0868242686708421
0.219101751007053,0.487312765036845,0.148987964179838,0.524397584962483,0.128805359716566,0.120187166040683,0.0443139717842664,0.351105766249357,0.213559754130148,0.380821631890972,0.0862992457845321
0.218478523067658,0.483206388249263,0.147917452644849,0.523632728689111,0.128261189046819,0.119648506673498,0.0440040433384824,0.350416001902466,0.212916834439217,0.379941420164633,0.0857795615105479
0.217859497153848,0.479121585565095,0.14685829853385,0.52287136166264,0.127721527318668,0.119114454823949,0.0436976273327545,0.349730103857281,0.212278343378998,0.379066134024815,0.0852651402894932
0.217244628161145,0.475058685017388,0.145810347542486,0.522113455209611,0.127186319051375,0.11858495259197,0.0433946691027021,0.349048035256671,0.211644232947275,0.378195728627351,0.0847559079229039
0.216633871651413,0.471018001157021,0.144773447835824,0.521358981005959,0.126655509667629,0.118059943034363,0.0430951150603331,0.348369759744912,0.2110144558536,0.377330159700826,0.0842517915436567
0.216027183840298,0.466999835194973,0.143747450004885,0.520607911071308,0.126129045475274,0.117539370145246,0.0427989126685118,0.347695241458784,0.21038896550588,0.376469383537092,0.0837527195871266
0.215424521584967,0.463004475152089,0.142732207023944,0.519860217763384,0.125606873649474,0.117023178836967,0.0425060104161331,0.347024445018863,0.209767715997278,0.375613356981968,0.0832586217630734
0.21482584237212,0.459032196015873,0.141727574208596,0.519115873772534,0.125088942215316,0.116511314921492,0.042216357793982,0.346357335521003,0.209150662093405,0.374762037426141,0.082769429028236
0.21423110430628,0.455083259903868,0.140733409174563,0.518374852116369,0.124575200030824,0.116003725092234,0.0419299052712528,0.345693878528004,0.208537759219812,0.373915382796244,0.0822850735596132
0.213640266098341,0.451157916233219,0.13974957179725,0.517637126134504,0.124065596770377,0.11550035690632,0.0416466042727121,0.345034040061463,0.207928963449758,0.373073351546122,0.0818054887284133
0.213053287054381,0.447256401895961,0.138775924172017,0.516902669483417,0.123560082908524,0.115001158767284,0.0413664071564816,0.344377786593798,0.207324231492249,0.372235902648262,0.0813306090746513
0.212470127064721,0.443378941439667,0.137812330575172,0.516171456131395,0.12305860970418,0.114506079908171,0.0410892671924254,0.34372508504044,0.20672352068036,0.371402995585405,0.080860370282377
0.211890746593233,0.439525747252999,0.136858657425671,0.515443460353602,0.122561129185194,0.11401507037504,0.0408151385411189,0.343075902752203,0.206126788959799,0.370574590342325,0.0803947091555159
0.211315106666884,0.435697019755808,0.135914773247506,0.514718656727222,0.122067594133281,0.113528081010863,0.0405439762333846,0.342430207507802,0.205533994877739,0.369750647397764,0.0799335635943048
0.210743168865508,0.431892947593369,0.134980548632776,0.513997020126723,0.121577958069308,0.113045063439797,0.0402757361503762,0.341787967506545,0.20494509757189,0.368931127716534,0.0794768725723063
0.210174895311812,0.428113707834397,0.134055856205434,0.513278525719194,0.121092175238913,0.112565970051828,0.0400103750041945,0.341149151361165,0.204360056759813,0.368115992741773,0.0790245761139864
0.209610248661594,0.424359466172441,0.133140570585688,0.512563148959788,0.120610200598474,0.112090753987776,0.0397478503190182,0.340513728090814,0.203778832728471,0.367305204387351,0.0785766152728372
0.209049192094182,0.420630377130354,0.132234568355053,0.511850865587246,0.120131989801384,0.111619369124642,0.0394881204127358,0.339881667114199,0.203201386324007,0.366498725030427,0.0781329321100331
0.208491689303076,0.416926584267429,0.131337728022046,0.511141651619512,0.119657499184662,0.111151770061308,0.039231144379061,0.339252938242859,0.202627678941744,0.365696517504152,0.0776934696736031
0.207937704486796,0.41324822038891,0.130449929988503,0.510435483349435,0.119186685755848,0.11068791210455,0.0389768820701191,0.338627511674588,0.202057672516401,0.364898545090509,0.077258171978105
0.20738720233993,0.40959540775754,0.129571056516514,0.509732337340549,0.11871950718022,0.110227751255392,0.0387252940794893,0.338005357986989,0.201491329512526,0.364104771513301,0.07682698398479
0.206840148044369,0.405968258306823,0.128700991695966,0.509032190422943,0.11825592176829,0.109771244195757,0.0384763417256898,0.337386448131161,0.200928612915125,0.36331516093126,0.0763998515822415
0.206296507260739,0.402366873855699,0.127839621412686,0.508335019689199,0.117795888463579,0.109318348275432,0.0382299870360916,0.33677075342552,0.200369486220503,0.362529677931304,0.0759767215674767
0.205756246120006,0.39879134632435,0.126986833317156,0.507640802490419,0.117339366830686,0.108869021499331,0.0379861927312496,0.336158245549743,0.199813913427292,0.361748287521911,0.075557541627498
0.205219331215272,0.395241757950846,0.126142516793824,0.50694951643232,0.116886317043603,0.108423222515041,0.0377449222096379,0.335548896538833,0.199261859027677,0.360970955126627,0.075142260321283
0.204685729593732,0.391718181508348,0.125306562930959,0.506261139371407,0.116436699874313,0.10798091060065,0.0375061395327771,0.334942678777309,0.198713287998799,0.360197646577692,0.0747308270621988
0.204155408748813,0.388220680522642,0.124478864491081,0.505575649411219,0.115990476681628,0.107542045652858,0.0372698094107429,0.334339564993516,0.19816816579435,0.359428328109789,0.0743231921008316
0.203628336612468,0.384749309489715,0.123659315881919,0.504893024898641,0.115547609400284,0.107106588175344,0.0370358971880446,0.333739528254035,0.197626458336339,0.358662966353914,0.0739193065082197
0.203104481547642,0.381304114093163,0.122847813127918,0.50421324442029,0.115108060530271,0.1066744992674,0.0368043688298621,0.333142541958227,0.197088132007025,0.357901528331355,0.0735191221594782
0.202583812340889,0.37788513142119,0.122044253842267,0.503536286798967,0.11467179312641,0.106245740612814,0.0365751909086324,0.332548579832864,0.196553153641034,0.357143981447784,0.0731225917178067
0.20206629819514,0.374492390182985,0.121248537199441,0.502862131090177,0.114238770788144,0.105820274469003,0.0363483305909735,0.331957615926885,0.196021490517623,0.356390293487469,0.0727296686188674
0.201551908722632,0.371125910924274,0.120460563908257,0.502190756578706,0.113808957649566,0.105398063656386,0.0361237556249383,0.331369624606242,0.195493110353118,0.35564043260758,0.0723403070555272
0.201040613937973,0.367785706241842,0.119680236185421,0.501522142775273,0.113382318369661,0.104979071547991,0.035901434327587,0.330784580548857,0.194967981293497,0.35489436733261,0.0719544619629496
0.200532384251351,0.364471780996845,0.11890745772957,0.500856269413234,0.112958818122757,0.104563262059285,0.0356813355728701,0.330202458739675,0.194446071907131,0.354152066548894,0.0715720890040323
0.200027190461889,0.36118413252674,0.11814213369579,0.500193116445351,0.112538422589191,0.10415059963824,0.0354634287798128,0.32962323446581,0.193927351177679,0.353413499499231,0.0711931445551773
0.199525003751128,0.357922750855652,0.117384170670607,0.499532664040616,0.112121097946165,0.103741049255598,0.0352476839009922,0.329046883311793,0.193411788497114,0.352678635777604,0.0708175856923867
0.199025795676648,0.354687618903045,0.11663347664744,0.498874892581142,0.111706810858815,0.103334576395364,0.0350340714112992,0.328473381154908,0.192899353658907,0.351947445323997,0.0704453701776756
0.198529538165814,0.351478712690525,0.11588996100251,0.498219782659095,0.111295528471456,0.102931147045493,0.0348225622969766,0.327902704160617,0.192390016851336,0.351219898419301,0.0700764564457937
0.198036203509654,0.348296001546652,0.115153534471189,0.4975673150737,0.110887218399024,0.102530727688785,0.0346131280449266,0.32733482877808,0.191883748650939,0.350495965680324,0.0697108035912472
0.197545764356856,0.345139448309634,0.114424109124795,0.496917470828282,0.110481848718699,0.102133285293972,0.0344057406322786,0.326769731735749,0.19138052001609,0.349775618054876,0.0693483713556137
0.197058193707884,0.342009009527765,0.113701598347805,0.496270231127377,0.110079387961706,0.101738787306999,0.0342003725162122,0.326207390037061,0.190880302280718,0.349058826816958,0.0689891201151429
0.196573464909217,0.338904635657522,0.112985916815501,0.49562557737388,0.109679805105284,0.101347201642489,0.0339969966240261,0.325647780956202,0.190383067148134,0.348345563562022,0.0686330108686342
0.1960915516477,0.335826271259195,0.11227698047202,0.494983491166255,0.109283069564834,0.100958496675389,0.0337955863434477,0.325090882033955,0.189888786684994,0.347635800202328,0.0682800052255871
0.195612427945006,0.332773855189957,0.111574706508811,0.494343954295789,0.108889151186224,0.100572641232796,0.0335961155131758,0.32453667107363,0.189397433315375,0.346929508962377,0.0679300653946129
0.195136068152207,0.329747320794306,0.110879013343495,0.493706948743892,0.108498020238262,0.100189604585956,0.0333985584136504,0.323985126137065,0.188908979814972,0.346226662374427,0.0675831541721065
0.194662446944459,0.326746596091775,0.11018982059911,0.493072456679453,0.108109647405318,0.0998093564424245,0.0332028897580433,0.323436225540705,0.188423399305406,0.345527233274087,0.0672392349311666
0.194191539315779,0.323771603961844,0.109507049083738,0.492440460456233,0.107724003780109,0.0994318669384035,0.0330090846834641,0.322889947851756,0.187940665248647,0.344831194795992,0.0668982716107621
0.193723320573935,0.320822262326002,0.108830620770513,0.491810942610307,0.107341060856627,0.0990571066312279,0.0328171187423739,0.322346271884408,0.187460751441542,0.344138520369551,0.0665602287051359
0.193257766335433,0.31789848432687,0.108160458777992,0.491183885857555,0.106960790523213,0.0986850464920141,0.0326269678942034,0.321805176696128,0.186983632010453,0.343449183714766,0.0662250712534402
0.192794852520595,0.315000178504374,0.107496487350894,0.490559273091189,0.106583165055781,0.0983156578984611,0.0324386084971682,0.321266641584028,0.186509281405999,0.342763158838135,0.0658927648296006
0.192334555348743,0.312127248968873,0.10683863184118,0.489937087379327,0.10620815711117,0.0979489126277987,0.0322520173002765,0.320730646081287,0.186037674397898,0.342080420028613,0.0655632755323982
0.191876851333467,0.309279595571246,0.106186818689502,0.489317311962608,0.105835739720642,0.0975847828498833,0.0320671714355246,0.320197169953653,0.185568786069908,0.341400941853652,0.0652365699757692
0.191421717277988,0.306457114069869,0.105540975406969,0.488699930251849,0.105465886283509,0.0972232411204342,0.0318840484102742,0.319666193196001,0.185102591814868,0.340724699155305,0.0649126152793132
0.190969130270609,0.303659696294478,0.104901030557271,0.488084925825738,0.105098570560884,0.0968642603744102,0.031702626099807,0.319137696028954,0.184639067329832,0.3400516670464,0.0645913790590072
0.190519067680254,0.300887230306874,0.104266913739111,0.48747228242857,0.104733766669572,0.0965078139195194,0.0315228827400524,0.318611658895571,0.184178188611298,0.339381820906777,0.0642728294181182
0.190071507152088,0.298139600558462,0.103638555568973,0.486861983968022,0.104371449076067,0.0961538754298634,0.0313447969204832,0.318088062458087,0.183719931950523,0.338715136379592,0.0639569349383118
0.189626426603226,0.295416688044609,0.103015887664199,0.486254014512959,0.104011592590684,0.0958024189397094,0.0311683475771747,0.317566887594717,0.183264273928931,0.338051589367678,0.0636436646709502
0.189183804218518,0.292718370455813,0.102398842626378,0.48564835829129,0.103654172361806,0.0954534188373884,0.0309935139860235,0.31704811539652,0.182811191413608,0.337391156029978,0.0633329881285755
0.188743618446416,0.29004452232566,0.101787354025036,0.485044999687844,0.103299163870236,0.0951068498593165,0.030820275756121,0.316531727164312,0.18236066155288,0.336733812778027,0.0630248752765748
0.188305847994917,0.287395015175598,0.10118135638163,0.484443923242292,0.102946542923674,0.0947626870841367,0.030648612823279,0.31601770440564,0.181912661771972,0.336079536272504,0.0627192965250203
0.187870471827583,0.284769717656503,0.100580785153826,0.483845113647103,0.102596285651299,0.0944209059269777,0.0304785054437013,0.315506028831804,0.181467169768755,0.335428303419832,0.0624162227206833
0.187437469159637,0.282168495687061,0.0999855767200701,0.483248555745526,0.102248368498457,0.0940814821338278,0.0303099341877994,0.314996682354944,0.181024163509564,0.334780091368843,0.0621156251392148
0.187006819454125,0.27959121258896,0.0993956683644393,0.48265423452962,0.101902768221453,0.0937443917760204,0.0301428799341476,0.314489647085163,0.180583621225099,0.334134877507493,0.0618174754774913
0.186578502418156,0.277037729218926,0.0988109982617645,0.482062135138298,0.101559461882449,0.0934096112448291,0.0299773238635746,0.313984905327708,0.180145521406402,0.333492639459636,0.0615217458461199
0.18615249799921,0.274507904097592,0.0982315054630283,0.481472242855419,0.101218426844461,0.0930771172461696,0.0298132474533866,0.313482439580207,0.179709842800905,0.332853355081851,0.0612284087621002
0.185728786381511,0.272001593535251,0.0976571298810253,0.480884543107904,0.10087964076645,0.0927468867954065,0.0296506324717209,0.312982232529942,0.179276564408552,0.332217002460316,0.0609374371416384
0.185307347982466,0.269518651754481,0.097087812276283,0.48029902146388,0.100543081598515,0.0924188972122618,0.0294894609720241,0.312484267051177,0.178845665477993,0.331583559907741,0.0606488042931105
0.184888163449178,0.26705893100969,0.0965234942432393,0.479715663630864,0.100208727577173,0.0920931261158228,0.029329715287654,0.311988526202533,0.17841712550285,0.330953005960345,0.0603624839101707
0.184471213655008,0.264622281703603,0.095964118196667,0.479134455453964,0.0998765572207332,0.0917695514196485,0.0291713780266003,0.311494993224403,0.177990924218044,0.330325319374892,0.0600784500650022
0.18405647969621,0.262208552500708,0.0954096273583463,0.478555382914118,0.0995465493247629,0.09144815132697,0.0290144320663222,0.311003651536418,0.177567041596193,0.329700479125761,0.059796677201706
0.183643942888627,0.259817590437713,0.0948599657439779,0.47797843212636,0.099218682957636,0.0911289043259857,0.0288588605486992,0.310514484734953,0.177145457844078,0.329078464402077,0.0595171401298257
0.183233584764439,0.257449241031016,0.0943150781503289,0.477403589338112,0.0988929374561692,0.0908117891852455,0.028704646875093,0.310027476590676,0.176726153399169,0.328459254604883,0.0592398140180038
0.182825387068976,0.25510334838126,0.0937749101426142,0.476830840927499,0.0985692924213414,0.0904967849491257,0.0285517747015175,0.30954261104614,0.176309108926211,0.327842829344354,0.0589646743877675
0.182419331757586,0.252779755274978,0.0932394080421029,0.476260173401703,0.0982477277140944,0.0901838709333903,0.028400227933913,0.309059872213415,0.175894305313877,0.327229168437067,0.0586916971074409
0.182015400992559,0.250478303283376,0.092708518913946,0.475691573395329,0.0979282234512138,0.0898730267208366,0.0282499907235245,0.308579244371762,0.17548172367148,0.326618251903301,0.0584208583861798
0.181613577140105,0.248198832858303,0.092182190555226,0.475125027668809,0.0976107600012866,0.0895642321570259,0.0281010474623787,0.308100711965344,0.175071345325737,0.326010059964391,0.0581521347681269
0.181213842767388,0.245941183425429,0.0916603714832166,0.474560523106821,0.0972953179807368,0.0892574673460933,0.0279533827788596,0.307624259600976,0.174663151817599,0.325404573040121,0.0578855031266849
0.180816180639608,0.243705193474687,0.0911430109238549,0.47399804671674,0.0969818782499343,0.0889527126466387,0.0278069815333789,0.307149872045916,0.17425712489913,0.324801771746155,0.0576209406589041
0.18042057371714,0.241490700648018,0.0906300588004193,0.473437585627111,0.096670421909377,0.0886499486676947,0.0276618288141387,0.306677534225689,0.173853246530449,0.324201636891516,0.0573584248799824
0.180027005152719,0.239297541824448,0.0901214657224085,0.472879127086144,0.0963609302959448,0.0883491562647709,0.0275179099329861,0.306207231221948,0.173451498876716,0.323604149476094,0.0570979336178747
0.179635458288675,0.237125553202574,0.089617182974619,0.472322658460237,0.0960533849792227,0.0880503165359729,0.0273752104213548,0.305738948270375,0.173051864305178,0.32300929068821,0.0568394450080096
0.179245916654218,0.234974570380456,0.0891171625064184,0.471768167232514,0.0957477677578928,0.0877534108181935,0.0272337160262936,0.30527267075861,0.172654325382267,0.322417041902199,0.0565829374881111
0.178858363962771,0.23284442843301,0.0886213569212057,0.471215641001395,0.095444060656193,0.0874584206833754,0.0270934127065788,0.30480838422422,0.172258864870741,0.321827384676044,0.056328389793122
0.178472784109345,0.230734961986904,0.0881297194660634,0.470665067479183,0.0951422459204402,0.0871653279348438,0.026954286628909,0.3043460743527,0.171865465726883,0.321240300749048,0.0560757809502274
0.178089161167962,0.228646005293036,0.0876422040215881,0.470116434490671,0.094842306015619,0.0868741146037067,0.0268163241641793,0.3038857269755,0.171474111097747,0.320655772039529,0.0558250902739767
0.177707479389123,0.226577392296614,0.0871587650919048,0.469569729971775,0.0945442236220322,0.0865847629453224,0.0266795118838345,0.303427328068101,0.171084784318445,0.320073780642565,0.0555762973615003
0.177327723197322,0.224528956704907,0.086679357794856,0.469024941968184,0.0942479816320123,0.086297255435832,0.0265438365562977,0.302970863748103,0.170697468909487,0.319494308827768,0.0553293820878201
0.176949877188592,0.222500532052697,0.0862039378523625,0.468482058634033,0.0939535631466936,0.0860115747687556,0.0264092851434743,0.302516320273357,0.170312148574168,0.318917339037092,0.0550843246012509
0.176573926128109,0.220491951765485,0.0857324615809571,0.467941068230593,0.0936609514728427,0.0857277038516511,0.026275844797328,0.302063684040123,0.169928807195994,0.318342853882677,0.0548411053188924
0.176199854947822,0.218503049220495,0.0852648858824823,0.467401959124988,0.0933701301197463,0.0854456258028349,0.0261435028565276,0.301612941581257,0.169547428836154,0.317770836144721,0.0545997049222063
0.175827648744133,0.216533657805533,0.0848011682349522,0.466864719788921,0.0930810827961562,0.0851653239481612,0.0260122468431642,0.301164079564431,0.169167997731039,0.317201268769394,0.0543601043526811
0.17545729277561,0.214583610975725,0.084341266683574,0.466329338797426,0.0927937934072874,0.0848867818178606,0.0258820644595345,0.300717084790378,0.168790498289794,0.316634134866775,0.0541222848075783
0.175088772460745,0.212652742308207,0.0838851398319281,0.465795804827639,0.0925082460518727,0.0846099831434364,0.0257529435849915,0.300271944191163,0.168414915091923,0.316069417708823,0.0538862277357622
0.17472207337574,0.210740885554795,0.0834327468333005,0.465264106657583,0.092224425019268,0.0843349118546164,0.0256248722728586,0.299828644828492,0.168041232884924,0.315507100727383,0.0536519148336077
0.174357181252345,0.208847874692683,0.0829840473821689,0.464734233164975,0.0919423147866104,0.0840615520763604,0.0254978387474075,0.299387173892034,0.167669436581972,0.314947167512214,0.053419328040988
0.173994081975714,0.206973543973224,0.0825390017058334,0.46420617332605,0.0916619000160262,0.0837898881259201,0.0253718314008971,0.29894751869778,0.167299511259631,0.314389601809055,0.0531884495373368
0.173632761582313,0.205117727968829,0.0820975705561971,0.4636799162144,0.0913831655518896,0.0835199045099541,0.025246838790673,0.298509666686426,0.166931442155617,0.313834387517717,0.0529592617377867
0.173273206257851,0.203280261618035,0.0816597152016862,0.463155450999831,0.0911060964181286,0.083251585921692,0.0251228496363247,0.298073605421774,0.166565214666585,0.313281508690201,0.0527317472893801
