"Euwallacea fornicatus","Xylosandrus morigerus","Xyleborus seriatus","Ambrosiodmus obliquus","Ambrosiodmus rubricollis","Xyleborus obesus","Coptoborus pseudotenuis","Xyleborus germanus","Xyleborinus saxeseni","Xyleborus xylographus","Xylosandrus crassiusculus","Ambrosiodmus tachygraphus","Xyleborus affinis","Euwallacea validus","mutillatus","Xyleborus ferrugineus","Xylosandrus compactus","Xyleborus posticus","Xyleborus glabratus","Sampsonius dampfi"
0.237442400122971,0.353607110001195,0.104567931039678,0.0506791814512493,0.0941958650713019,0.0372192108747442,0.159666861187641,0.240892921298138,0.203752469112274,0.059568833524968,0.456362621256263,0.0504485217436035,0.401200921565343,0.254186582741096,0.112618900396669,0.314878453247762,0.19649562795055,0.0798935170292747,0.48608529461795,0.0523676885387821
0.236621024629495,0.352540307928021,0.104092295612902,0.0504196878347356,0.0934737686345652,0.036997481127124,0.158314689320062,0.240230945931767,0.20301342221254,0.058796649527223,0.45548137958913,0.0500443564582936,0.400564152371155,0.252973528541339,0.112019112434518,0.314072627785391,0.195760755325987,0.0795573450611651,0.481601802747619,0.0518975181169043
0.23580624893147,0.35148100604298,0.103621251911727,0.0501629122630411,0.0927606899886803,0.036778267355992,0.156979411691092,0.239573955602036,0.202280545278535,0.058038153082877,0.454605407147734,0.0496455237455551,0.399931323758014,0.25177114950917,0.111425492314146,0.313272477722294,0.195032109917204,0.0792243595368473,0.477146647508238,0.0514339699603416
0.23499798909089,0.350429120006968,0.103154732258117,0.0499088118495988,0.0920564749745533,0.0365615276231968,0.155660758865035,0.23892188799976,0.201553757194101,0.0572930418256942,0.453734648295499,0.0492519263490651,0.399302391375118,0.250579310394507,0.110837946458361,0.312477936072169,0.194309609084681,0.0788945135033633,0.472720193361026,0.0509769181652795
0.234196162635118,0.349384566796804,0.102692670313643,0.0496573446097793,0.09136097274637,0.0363472209101376,0.154358466438964,0.238274681908702,0.200832978301464,0.0565610212445505,0.452869048253002,0.048863469264385,0.398677311601561,0.249397878162956,0.110256383161214,0.311688936967099,0.193593171684106,0.078567760944984,0.468322784859517,0.0505262398201396
0.233400688524313,0.348347264678806,0.102235001046239,0.0494084694372322,0.0906740356865297,0.0361353070928238,0.153072274940437,0.237632277180863,0.200118130367951,0.055841804453618,0.452008553080489,0.0484800596760262,0.398056041530498,0.248226721951664,0.109680712541655,0.310905415633327,0.192882718032101,0.0782440567596398,0.463954746984114,0.0500818149207639
0.232611487119732,0.347317133183031,0.101781660697956,0.0491621460809695,0.0899955193230996,0.0359257469177392,0.151801929727256,0.236994614712449,0.199409136553613,0.0551351119698312,0.451153109660831,0.0481016068965696,0.397438538953734,0.247065713026205,0.109110846498572,0.310127308367683,0.192178169872898,0.077923356736063,0.459616385485529,0.0496435262883756
0.231828480152894,0.346294093078139,0.101332586753666,0.048918335123165,0.0893252822497054,0.0357185019784808,0.15054718088923,0.23636163642051,0.198705921379763,0.0544406714973948,0.450302665682921,0.0477280223077617,0.396824762346721,0.245914724738467,0.108546698667134,0.309354552514626,0.191479450345932,0.0776056175316209,0.455307987236222,0.0492112594902143
0.231051590695556,0.345278066346872,0.100887717910695,0.0486769979576423,0.0886631860477757,0.0355135346931429,0.149307783151927,0.235733285220209,0.198008410698352,0.0537582177191009,0.44945716962548,0.0473592193035133,0.396214670853963,0.244773632485509,0.10798818437642,0.308587086443899,0.190786483954325,0.0772907966508125,0.451029820588995,0.0487849027627483
0.230280743130497,0.344268976162129,0.100446994049337,0.0484380967690281,0.0880090952110636,0.0353108082824201,0.148083495782372,0.235109505002724,0.197316531662199,0.0530874920942346,0.448616570741278,0.0469951132347322,0.395608224274803,0.243642313669366,0.107435220608271,0.307824849528772,0.19009919653424,0.0769788524244064,0.44678213574191,0.0483643469373674
0.22951586312308,0.343266746863622,0.100010356204243,0.0482015945125452,0.087362877072371,0.035110286748401,0.146874082496672,0.234490240613731,0.19663021269602,0.0524282426628494,0.447780819041738,0.0466356213559218,0.395005383049583,0.242520647657779,0.106887725957335,0.307067782124846,0.189417515225055,0.0766697439891986,0.442565165108756,0.0479494853684681
0.228756877593549,0.342271303935087,0.0995777465366269,0.0479674548944238,0.0867244017324022,0.0349119348540299,0.145679311369519,0.233875437832484,0.195949383468234,0.0517802238562039,0.446949865281937,0.0462806627734812,0.394406108246174,0.241408515745822,0.106345620592261,0.306315825549413,0.188741368440357,0.0763634312683664,0.438379123694267,0.0475402138638421
0.228003714690068,0.341282573982051,0.0991491083072874,0.0477356423529085,0.0860935419906771,0.0347157181032091,0.144498954745562,0.233265043351451,0.19527397486354,0.051143196313157,0.446123660945959,0.0459301583956455,0.393810361546851,0.240305801118407,0.105808826218004,0.30556892206135,0.188070685839713,0.0760598749524004,0.434224209473395,0.0471364306172869
0.227256303762457,0.340300484710118,0.0987243858503951,0.04750612203984,0.0854701732784379,0.0345216027215214,0.1433327891526,0.232659004756487,0.194603918956217,0.0505169267023238,0.445302158232624,0.0455840308840059,0.39321810523551,0.239212388813639,0.105277266039208,0.304827014841528,0.187405398301192,0.0757590364805926,0.430100603773871,0.0467380361433554
0.22651457533661,0.339324964903779,0.0983035245480376,0.0472788598027911,0.0848541735934836,0.0343295556375488,0.142180595216575,0.232057270507543,0.193939148984133,0.0499011875498049,0.444485310041554,0.0452422046065541,0.39262930218522,0.238128165687007,0.10475086472462,0.304090047973724,0.186745437894634,0.0754608780230634,0.426008471661447,0.0463449332141718
0.225778461089578,0.33835594440572,0.0978864708054864,0.0470538221677381,0.0842454234368702,0.0341395444647666,0.141042157578323,0.231459789919883,0.193279599323455,0.0492957570723028,0.443673069959589,0.0449046055921955,0.392043915846087,0.237053020376377,0.104229548372517,0.303357966426017,0.186090737855616,0.075165362463308,0.42194796232708,0.045957026798236
0.225047893825291,0.337393354096614,0.0974731720271645,0.0468309763222482,0.0836438057514161,0.0339515374839922,0.139917264812062,0.230866513145792,0.192625205464008,0.0487004190154488,0.442865392247519,0.0445711614866788,0.391461910233436,0.235986843267782,0.103713244477103,0.302630716032658,0.185441232560114,0.0748724533812445,0.417919209475519,0.0455742240011478
0.224322807450903,0.336437125875391,0.0970635765932936,0.0466102900991661,0.0830492058619558,0.0337655036263692,0.138805709345583,0.230277391156765,0.191975903985297,0.04811496249717,0.442062231827146,0.0442418015098923,0.390883249916287,0.234929526461976,0.103201881895842,0.301908243476399,0.184796857499827,0.0745821150367486,0.413922331714623,0.0451964340081832
0.223603136953741,0.335487192639961,0.0966576338371954,0.0463917319607813,0.0824615114172837,0.0335814124568675,0.137707287382106,0.229692375726162,0.19133163253314,0.0475391818559268,0.441263544268652,0.0439164564144772,0.390307900006128,0.233880963741739,0.10269539081771,0.301190496271259,0.184157549258153,0.0742943123536558,0.409957432944906,0.0448235680286556
0.222888818378839,0.334543488268393,0.0962552940232276,0.0461752709834606,0.0818806123337364,0.0333992341582818,0.136621798823779,0.229111419412304,0.190692329796921,0.0469728765036632,0.440469285778265,0.043595058445714,0.389735826145965,0.232841050539907,0.102193702732315,0.300477422745728,0.183523245486785,0.0740090109042185,0.406024602748722,0.0444555392420007
0.222179788807037,0.333605947600523,0.0958565083253333,0.0459608768427297,0.0813064007403597,0.0332189395157107,0.135549047196783,0.228534475542019,0.190057935487424,0.0464158507833143,0.439679413186225,0.0432775413026343,0.389166994499654,0.231809683908123,0.101696750399883,0.299768972026384,0.182893884882917,0.0737261768940009,0.402123916778608,0.0440922627455236
0.221475986333635,0.332674506419984,0.0954612288061837,0.0457485197987879,0.0807387709256111,0.0330404999014993,0.134488839578021,0.227961498194599,0.189428390315239,0.0458679138307186,0.438893883935025,0.0429638401003176,0.38860137174149,0.230786762486272,0.101204467822055,0.299065094021916,0.182269407167042,0.0734457771471973,0.398255437144282,0.0437336555037517
0.22077735004758,0.331749101436652,0.0950694083968959,0.0455381706824427,0.080177619285548,0.0328638872606305,0.133440986523344,0.227392442186169,0.188803635969722,0.0453288794407937,0.438112656067939,0.042653891333331,0.388038925046062,0.229772186472597,0.1007167902135,0.298365739407544,0.181649753061313,0.0731677790923618,0.394419212797858,0.0433796362993354
0.220083820011169,0.330829670269491,0.0946810008773055,0.045329800881449,0.0796228442734573,0.0326890740965482,0.132405301997303,0.226827263054461,0.18818361509849,0.0447985659378312,0.437335688217806,0.0423476328402721,0.387479622078354,0.228765857594476,0.10023365397428,0.297670859609811,0.181034864268464,0.0728921507485337,0.390615279916824,0.0430301256854454
0.21939533724026,0.329916151429783,0.0942959608567786,0.0451233823272391,0.0790743463508767,0.0325160334573984,0.131381603304388,0.226265917043959,0.187568271287442,0.0442767960497782,0.436562939596087,0.0420450037693778,0.386923430984088,0.22776767907983,0.0997549966629853,0.296980406791761,0.180424683451267,0.0726188607117469,0.38684366228439,0.0426850459396125
0.218711843684969,0.329008484304742,0.0939142437555442,0.0449188874820323,0.0785320279399704,0.0323447389226734,0.130369711021721,0.225708361091433,0.186957549041276,0.0437633967863741,0.435794369982165,0.0417459445451614,0.38637032038031,0.226777555629175,0.0992807569705803,0.296294333838465,0.17981915421251,0.0723478781419112,0.383104371666836,0.0423443210189626
0.218033282210845,0.328106609141496,0.0935358057865308,0.0447162893263094,0.0779957933772106,0.0321751645902465,0.129369448933179,0.225154552811828,0.186351393764504,0.0432581993210143,0.4350299397129,0.0414503968360441,0.385820259346195,0.22579539338827,0.0988108746949586,0.295612594342898,0.179218221075475,0.072079172750052,0.379397408187476,0.0420078765167981
0.217359596580497,0.327210467031424,0.0931606039376928,0.0445155613466409,0.0774655488683291,0.0320072850637819,0.128380643964921,0.224604450484503,0.185749751742939,0.0427610388762202,0.434269609672418,0.0411583035229457,0.385273217414082,0.224821099921365,0.0983452907161785,0.294935142592163,0.178621829464916,0.0718127147858993,0.375722760696937,0.04167563962048
0.216690731435682,0.326319999894849,0.0927885959548092,0.0443166775238581,0.0769412024444966,0.0318410754405098,0.127403126122287,0.224058013039816,0.185152570125645,0.042271754612598,0.433513341282136,0.0408696086688037,0.384729164560726,0.223854584185035,0.0978839469723572,0.294261933554035,0.178029925688505,0.071548475025812,0.372080407139428,0.0413475390705663
0.216026632279817,0.325435150466065,0.0924197403247412,0.0441196123215541,0.0764226639196942,0.0316765112993526,0.126436728428032,0.223515200046043,0.184559796907333,0.0417901895211701,0.432761096491012,0.0405842574889877,0.384188071198748,0.22289575650257,0.0974267864362049,0.293592922863834,0.177442456918743,0.0712864247610299,0.368470314914714,0.0410235051211652
0.215367245460916,0.324555862278696,0.0920539962591339,0.0439243406749062,0.0759098448492383,0.031513568689391,0.125481286861893,0.22297597169661,0.183971380911194,0.0413161903189705,0.432012837766019,0.0403021963225808,0.383649908168307,0.22194452853893,0.0969737530921793,0.292928066811605,0.176859371175322,0.0710265357862404,0.364892441235547,0.0407034695014607
0.214712518154941,0.323682079651385,0.0916913236785493,0.0437308379798069,0.0754026584894249,0.0313522241186589,0.124536640301425,0.222440288797644,0.183387271772153,0.0408496073477971,0.431268528082826,0.040023372604497,0.383114646728953,0.221000813276226,0.0965247919142397,0.292267322329603,0.176280617307918,0.0707687803884518,0.36134673348028,0.040387365378373
0.214062398349549,0.322813747673783,0.091331683197015,0.0435390800822953,0.074901019758259,0.0311924545432562,0.12360263046412,0.221908112755829,0.182807419920536,0.0403902944760183,0.430528130916699,0.039747734838409,0.382582258551681,0.220064524989736,0.096079848844185,0.291610646980065,0.175706144979408,0.0705131313361624,0.357833129540483,0.040075127320314
0.213416834828226,0.321950812192857,0.0909750361069795,0.0433490432682791,0.0744048451972361,0.0310342373567692,0.122679101850745,0.221379405566551,0.182231776566131,0.0399381090033342,0.429791610233593,0.039475232570458,0.382052715711175,0.219135579224431,0.0956388707705558,0.290957998943283,0.175135904649501,0.0702595618688176,0.354351558163331,0.039766691262004
0.212775777154795,0.321093219799491,0.0906213443646577,0.0431607042535364,0.0739140529341427,0.0308775503799878,0.121765901689902,0.220854129802332,0.181660293682638,0.0394929115683966,0.429058930481452,0.03920581636372,0.381525990678224,0.218213892771998,0.0952018055080842,0.290309337005939,0.174569847558765,0.0700080456865442,0.350901939288587,0.0394619944703107
0.2121391756583,0.320240917815373,0.0902705705757571,0.0429740401739909,0.0734285626468468,0.0307223718509108,0.120862879883765,0.220332248601544,0.181092923992498,0.0390545660591949,0.428330056581694,0.0389394377734038,0.38100205631232,0.217299383648356,0.0947686017776749,0.289664620549719,0.174007925713038,0.0697585569401551,0.347484184380024,0.0391609755110808
0.211506981418234,0.319393854280176,0.0899226779815742,0.042789028576249,0.0729482955280485,0.0305686804150298,0.119969888954982,0.219813725657391,0.18052962095208,0.0386229395261187,0.42760495392089,0.0386760493227572,0.380480885854433,0.216391971071645,0.0943392091869028,0.289023809540192,0.173450091868224,0.0695110702214149,0.344098196751128,0.0388635742169286
0.210879146250121,0.318551977938999,0.0895776304454458,0.0426056474083934,0.0724731742509592,0.0304164551158818,0.119086783994706,0.219298525207154,0.179970338737231,0.0381979020976099,0.426883588342617,0.0384156044796577,0.379962452919939,0.215491575440685,0.093913578211009,0.288386864515936,0.172896299515451,0.0692655605535596,0.34074387188497,0.0385697316559522
0.21025562269143,0.317715238230092,0.0892353924395497,0.042423875011023,0.072003122935886,0.0302656753858629,0.118213422611744,0.218786612021689,0.179415032229166,0.0377793268983215,0.426165926139498,0.0381580576338654,0.379446731491727,0.214598118313876,0.0934916601743826,0.287753746577918,0.172346502866577,0.069022003382061,0.337421097748109,0.0382793901013453
0.209636363987818,0.316883585272829,0.0888959290320402,0.0422436901085321,0.0715380671176897,0.0301163210372943,0.117349664882786,0.218277951395178,0.178863657000693,0.0373670899697015,0.425451934045407,0.0379033640749175,0.378933695913449,0.213711522388557,0.093073407232514,0.287124417379121,0.171800656840054,0.0687803745656299,0.334129755098444,0.0379924930018765
0.209021324079695,0.316056969855951,0.0885592058745112,0.0420650718006221,0.0710779337140949,0.029968372253733,0.116495373303702,0.217772509135118,0.178316169302768,0.0369610701929245,0.424741579227849,0.0376514799706427,0.378423320882937,0.212831711480787,0.0926587723544041,0.286498839114394,0.171258717047118,0.0685406503674507,0.330869717786937,0.0377089849532093
0.208410457589092,0.315235343426043,0.0882251891897751,0.0418879995540373,0.0706226509948231,0.0298218095815185,0.115650412741877,0.21727025155254,0.177772526051363,0.0365611492140955,0.424034829280497,0.0374023623462765,0.377915581445755,0.211958610505546,0.0922477093054176,0.285876974510545,0.170720639778315,0.0683028074466391,0.327640853053123,0.037428811670032
0.207803719806833,0.314418658076263,0.08789384575995,0.0417124531945191,0.0701721485515271,0.0296766139215491,0.114814650389564,0.216771145452469,0.177232684814641,0.0361672113716523,0.423331652215897,0.0371559690641574,0.37741045298891,0.211092145457358,0.0918401726305665,0.285258786816644,0.17018638199033,0.0680668228499178,0.324443021814353,0.0371519199589755
0.207201066680002,0.313606866535303,0.0875651429148456,0.0415384128989714,0.0697263572685024,0.0295327665212801,0.113987955718237,0.216275158124586,0.176696603800438,0.0357791436258986,0.422632016458321,0.0369122588039867,0.376907911234696,0.210232243391305,0.0914361176382122,0.284644239794555,0.16965590129314,0.067832674003504,0.32127607894874,0.0368782576922917
0.206602454799693,0.312799922156582,0.0872390485206373,0.0413658591878299,0.0692852092941516,0.0293902489669364,0.113170200433909,0.215782257334126,0.176164241844024,0.0353968354905956,0.421935890836778,0.0366711910436324,0.376407932234678,0.209378832404439,0.091035500384173,0.284033297709668,0.169129155937458,0.0676003387051994,0.318139873571763,0.0366077737822679
0.206007841389039,0.311997778907667,0.0869155309688238,0.0411947729176309,0.0688486380131828,0.0292490431759348,0.112361258433414,0.215292411312971,0.175635558396163,0.0350201789665514,0.421243244578169,0.0364327260404616,0.375910492363811,0.208531841617575,0.0906382776562261,0.283425925321846,0.168606104802471,0.0673697951166815,0.315034249306514,0.0363404181563556
0.205417184291511,0.311200391359906,0.0865945591654561,0.0410251352737719,0.068416578019517,0.0291091313895066,0.111561005761616,0.214805588750952,0.175110513511433,0.0346490684771402,0.420554047300587,0.0361968248131836,0.375415568314687,0.207691201157461,0.0902444069589921,0.282822087876567,0.168086707383865,0.0671410217559853,0.311959044547576,0.036076141732989
0.204830441959478,0.310407714678281,0.0862761025206323,0.0408569277634592,0.0679889650898867,0.0289704961655167,0.110769320569526,0.214321758787353,0.174589067836827,0.0342834008056934,0.419868269006759,0.0359634491241886,0.374923137091912,0.206856842139311,0.0898538464991916,0.282221751096263,0.167570923782117,0.0669139974901739,0.308914092718538,0.0358148963980734
0.204247573443025,0.309619704611466,0.0859601309382508,0.0406901322088367,0.0675657361581049,0.0288331203714724,0.109986083073317,0.213840891002598,0.174071182600606,0.033923075034702,0.419185880077621,0.0357325614623662,0.374433176006604,0.206028696649693,0.0894665551712639,0.281624881171845,0.16705871469107,0.0666887015281902,0.305899222523157,0.0355566349821207
0.203668538379022,0.308836317482094,0.0856466148060125,0.0405247307402898,0.0671468292899837,0.0286969871777155,0.10921117551421,0.213362955410139,0.173556819601409,0.0335679924867721,0.418506851266036,0.0355041250263883,0.373945662671014,0.20520669772977,0.0890824925433349,0.281031444754421,0.166550041386755,0.0664651134138847,0.30291425819017,0.0353013112380133
0.203093296980432,0.308057510177215,0.0853355249856673,0.0403607057899202,0.0667321836588872,0.0285620800507928,0.108444482119207,0.212887922448516,0.173045941197616,0.0332180566672803,0.417831153690628,0.0352781037084426,0.373460574993258,0.204390779358876,0.0887016188435276,0.280441408947186,0.16604486571648,0.0662432130192154,0.299959019711813,0.0350488798193757
0.202521810025856,0.307283240138954,0.0850268328034962,0.0401980400851865,0.0663217395218969,0.0284283827469999,0.10768588906267,0.2124157629736,0.17253851029694,0.0328731732086744,0.417158758829754,0.035054462078404,0.372977891172176,0.203580876438431,0.0883238949466044,0.27985474129749,0.165543150088155,0.0660229805376139,0.297033323076052,0.0347992962595356
0.201954038849313,0.306513465355354,0.0847205100410229,0.0400367166427043,0.0659154381965746,0.0282958793060917,0.1069352844287,0.211946448251008,0.172034490346262,0.0325332498163666,0.416489638515598,0.0348331653684266,0.372497589692283,0.202776924776173,0.0879492823609295,0.27927140978908,0.165044857459869,0.0658043964775126,0.294136980492585,0.0345525169510556
0.20138994533024,0.305748144351409,0.0844165289259492,0.0398767187622029,0.0655132220383046,0.0281645540451562,0.106192558174328,0.211479949948687,0.171533845321692,0.0321981962161723,0.415823764928381,0.0346141794579481,0.372019649318852,0.201978861070711,0.0875777432157468,0.278691382834507,0.164549951329695,0.0655874416560299,0.29126980061267,0.0343084991258187
0.200829491883706,0.30498723618027,0.084114862123307,0.039718030020633,0.0651150344181997,0.028034391552646,0.105457602093478,0.211016240129662,0.17103653971885,0.031867924103243,0.415161110590695,0.0343974708590921,0.371544049093077,0.201186622896394,0.0872092402487614,0.27811462926769,0.164058395725722,0.0653720971928074,0.288431588742806,0.0340672008356506
0.200272641450854,0.304230700414633,0.0838154827268201,0.039560634266421,0.0647208197015541,0.0279053766825617,0.104730309781696,0.210555291244946,0.170542538543367,0.031542347092449,0.414501648361948,0.0341830067024538,0.371070768327363,0.200400148688469,0.0868437367940159,0.277541118336649,0.163570155196319,0.0651583445039955,0.28562214705236,0.0338285809334606
0.199719357489532,0.303478497138298,0.0835183642504729,0.0394045156138668,0.0643305232268283,0.0277774945487856,0.104010576601621,0.210097076126599,0.170051807301591,0.0312213806701654,0.41384535143292,0.0339707547232628,0.370599786600698,0.199619377728545,0.086481196770057,0.276970819696381,0.163085194800604,0.0649461652963834,0.282841274775195,0.0335925990548884
0.19916960396514,0.302730586937889,0.0832234806202763,0.0392496584376786,0.0639440912851512,0.0276507305195572,0.103298299649193,0.209641567980949,0.169564311991504,0.0309049421474187,0.413192193320435,0.033760683247906,0.370131083754132,0.198844250130347,0.0861215846683795,0.276403703401894,0.16260348009913,0.0647355415616691,0.280088768405352,0.0333592156004382
0.198623345341667,0.301986930894749,0.0829308061662293,0.0390960473676437,0.0635614711003254,0.0275250702120907,0.102593377720563,0.209188740381952,0.169080019093833,0.0305929506143517,0.412542147862134,0.0335527611808042,0.369664639886349,0.198074706825744,0.0857648655421445,0.275839739901387,0.162124977144779,0.0645264555708649,0.277364421886893,0.0331283917180881
0.198080546572921,0.301247490576985,0.0826403156144674,0.0389436672834287,0.0631826108093198,0.0274004994873267,0.101895711279711,0.2087385672647,0.168598895563362,0.0302853268959651,0.41189518921135,0.0333469579916294,0.369200435349331,0.197310689551063,0.0854110049951609,0.275278900029567,0.161649652473851,0.0643188898688368,0.274668026797963,0.0329000892863583
0.197541173093952,0.300512228031675,0.0823519840795956,0.0387925033095075,0.0628074594432385,0.0272770044448162,0.101205202426738,0.208291022919069,0.168120908820426,0.0299819935090984,0.411251291832094,0.0331432437028533,0.368738450744115,0.196552140833665,0.0850599691711256,0.27472115500111,0.161177473097348,0.0641128272689707,0.271999372529157,0.0326742708978259
0.197005190812646,0.299781105777225,0.0820657870571988,0.0386425408102123,0.0624359669087506,0.0271545714177323,0.100521754866829,0.207846081983504,0.167646026742599,0.0296828746206095,0.410610430494133,0.0329415888776171,0.368278666916635,0.195799003978788,0.0847117247431134,0.274166476404263,0.160708406492455,0.063908250847966,0.269358246456283,0.0324508998430718
0.196472566101508,0.299054086795876,0.0817817004165266,0.038493765384904,0.0620680839699703,0.0270331869680065,0.099845273879869,0.207403719438934,0.16717421765655,0.0293878960067186,0.409972580268164,0.0327419646079141,0.367821064953652,0.195051223056648,0.0843662389033118,0.273614836194564,0.160242420594198,0.0637051439407486,0.266744434107612,0.0322299400950477
0.195943265789616,0.298331134526358,0.0814997003933456,0.0383461628632598,0.061703762230773,0.0269128378815853,0.0991756662906884,0.20696391060282,0.166705450330088,0.029096985013479,0.40933771652109,0.0325443425030736,0.36736562617877,0.194308742889794,0.084023479352992,0.273066206688708,0.159779483787285,0.0635034901355042,0.264157719325696,0.0320113562938499
0.195417257154734,0.29761221285668,0.0812197635829575,0.0381997193006734,0.0613429541175359,0.0267935111638037,0.0985128404399403,0.206526631123334,0.166239693964367,0.0288100705183412,0.408705814911382,0.03234869467854,0.366912332148527,0.193571509040703,0.0836834142927113,0.272520560558528,0.159319564898128,0.0633032732688259,0.261597884423867,0.0317951137318887
0.194894507915609,0.296897286117069,0.0809418669333755,0.0380544209737655,0.0609856128622928,0.0266751940348729,0.0978567061555833,0.206091856973647,0.165776918186262,0.0285270828927774,0.408076851384531,0.0321549937449362,0.366461164648573,0.192839467799623,0.0833460124127404,0.271977870825102,0.158862633187027,0.063104477420974,0.259064710337486,0.0315811783394411
0.194374986224411,0.296186319073036,0.0806659877386577,0.0379102543760013,0.0606316924862905,0.0265578739254789,0.097207174724959,0.205659564446354,0.165317093040911,0.0282479539659333,0.407450802168597,0.0319632127974051,0.366012105689925,0.192112566172645,0.0830112428837093,0.271438110852981,0.15840865834053,0.0629070869112451,0.256557976770071,0.0313695166705752
0.19385866065934,0.295479276918578,0.0803921036323909,0.0377672062134114,0.0602811477839361,0.0264415384724872,0.0965641588674538,0.205229730148009,0.164860188984406,0.0279726169892768,0.406827643769828,0.0317733254052184,0.365565137505293,0.191390751870016,0.0826790753474663,0.270901254344538,0.157957610463949,0.0627110862934467,0.254077462334381,0.0311600958894374
0.193345500217383,0.294776125269513,0.0801201925813222,0.0376252634004147,0.0599339343071246,0.0263261755147534,0.095927572707729,0.204802330993767,0.16440617687665,0.0277010066022123,0.406207352968384,0.0315853056016485,0.365120242545485,0.190673973294659,0.0823494799081436,0.270367275334419,0.157509460074042,0.0625164603514759,0.251622944688562,0.0309528837568883
0.19283547430722,0.294076830156933,0.0798502328791341,0.037484413055739,0.0595900083499377,0.0262117730890345,0.0952973317495086,0.204377344202154,0.163955027974355,0.0274330587986339,0.405589906814122,0.0313991278740927,0.364677403475884,0.189962179530935,0.0820224271234266,0.269836148184121,0.15706417809184,0.062323194094998,0.249194200667461,0.030747848617481
0.19232855274228,0.293381358020792,0.0795822031403597,0.0373446424984374,0.0592493269337019,0.0260983194259984,0.0946733528499108,0.20395474728993,0.163506713924192,0.0271687108943865,0.404975282622478,0.0312147671544441,0.364236603172992,0.189255320333602,0.0816978879960176,0.269307847576667,0.156621735835639,0.0621312727552235,0.246791006409209,0.0305449593867693
0.19182470573393,0.292689675703609,0.0793160822944331,0.0372059392439981,0.0589118477923974,0.02598580294633,0.0940555541943109,0.203534518067069,0.163061206756084,0.0269079014956087,0.404363457970417,0.0310321988097026,0.363797824721048,0.188553346116996,0.0813758339652925,0.268782348511398,0.156182105014122,0.0619406817807791,0.244413137477169,0.0303441855389366
0.191323903884816,0.292001750444284,0.0790518495798735,0.0370682910005437,0.058577529358409,0.0258742122569302,0.0934438552717281,0.203116634631834,0.162618478876638,0.0266505704679326,0.403754410692466,0.0308513986328169,0.363361051408709,0.187856207944413,0.0810562368991435,0.268259626298854,0.155745257719641,0.0617514068336733,0.242060368977362,0.0301454970947378
0.190826118182328,0.291317549872045,0.0787894845385973,0.0369316856651198,0.0582463307486081,0.025763536147205,0.0928381768507156,0.202701075365963,0.162178503062709,0.0263966589065122,0.403148118876817,0.0306723428337547,0.362926266725802,0.187163857517692,0.0807390690860034,0.267739656555774,0.155311166421629,0.0615634337853508,0.239732475671462,0.0299488646097432
0.1903313199922,0.29063704200049,0.0785289670103569,0.0367961113200685,0.0579182117507592,0.0256537635854439,0.0922384409557546,0.202287818929942,0.161741252455108,0.0261461091068573,0.402544560861508,0.03049500803079,0.36249345436013,0.186476247167002,0.0804243032270473,0.267222415200182,0.154879803960152,0.0613767487128356,0.237429232085482,0.0297542591628772
0.189839481052246,0.289960195221758,0.0782702771273013,0.0366615562294855,0.0575931328102402,0.025544883715282,0.0916445708441296,0.201876844258384,0.161306700552428,0.0258988645364494,0.401943715230673,0.0303193712420057,0.362062598194355,0.185793329840809,0.0801119124285655,0.266707878446575,0.154451143539594,0.0611913378949591,0.235150412614229,0.0295616523452428
0.189350573466212,0.28928697830079,0.0780133953086565,0.0365280088357581,0.0572710550170701,0.0254368858522476,0.0910564909832828,0.201468130555498,0.160874821205003,0.0256548698071154,0.40134556081086,0.0301454098770027,0.36163368230293,0.185115059096047,0.0798018701945063,0.266196022801202,0.154025158722473,0.0610071878086727,0.232895791621652,0.0293710162492237
0.18886456969776,0.288617360369713,0.0777583022555218,0.0363954577561827,0.0569519400932348,0.0253297594803892,0.0904741270286313,0.201061657290645,0.16044558860899,0.025414070648137,0.400750076667423,0.029973101728811,0.361206690949096,0.184441389088461,0.0794941504191807,0.265686825057443,0.153601823423382,0.0608242851254404,0.230665143537175,0.0291823234578566
0.188381442564563,0.287951310922313,0.0775049789457801,0.0362638917796586,0.0566357503803032,0.025223494248982,0.0898974058018423,0.200657404193994,0.16001897730057,0.0251764138800746,0.400157242100975,0.0298024249659962,0.360781608581939,0.18377227456314,0.0791887273801279,0.265180262291267,0.153181111903058,0.0606426167077113,0.228458242948117,0.028995547034466
0.187901165232528,0.287288799808623,0.0772534066291179,0.0361332998634572,0.0563224488273272,0.0251180799693113,0.0893262552695494,0.200255351252256,0.159594962150269,0.0249418473892842,0.399567036643912,0.0296333581249577,0.360358419833497,0.183107670845217,0.0788855757311354,0.264676311856788,0.152762998762565,0.0604621696054696,0.226274864688299,0.0288106605125533
0.187423711210125,0.286629797229595,0.0770035668221534,0.0360036711300634,0.0560119989790165,0.0250135066115297,0.0887606045225065,0.199855478704506,0.159173518357391,0.0247103201031072,0.398979440056993,0.0294658801024107,0.359937109515933,0.18244753383075,0.0785846704954112,0.2641749513819,0.152347458937604,0.0602829310528583,0.224114783922945,0.0286276378859343
0.186949054342828,0.285974273731884,0.0767554413036694,0.0358749948640888,0.0557043649641825,0.0249097643015878,0.0882003837551665,0.199457767038091,0.158754621444566,0.0244817819657131,0.398394432325994,0.0292999701480497,0.359517662618752,0.181791819977773,0.0782859870589035,0.263676158764001,0.151934467692929,0.060104888464878,0.221977776229963,0.0284464535991175
