"mutillatus","Xylosandrus crassiusculus","Xyleborus xylographus","Xyleborus glabratus","Coptoborus pseudotenuis","Euwallacea fornicatus","Xyleborus seriatus","Euwallacea validus","Xylosandrus compactus","Xyleborus affinis","Sampsonius dampfi","Xyleborus posticus","Xyleborinus saxeseni","Ambrosiodmus obliquus","Xyleborus ferrugineus","Ambrosiodmus rubricollis","Ambrosiodmus tachygraphus","Xyleborus obesus","Xyleborus germanus","Xylosandrus morigerus"
0.128299011079598,0.474390090358044,0.0799565951787465,0.587396081497971,0.182310190101135,0.258990156328689,0.121511607570234,0.291536385271138,0.216459401231101,0.416927944730975,0.0653002097623541,0.0885206108299281,0.219944001894587,0.0573630203010088,0.328436571783389,0.108948095216212,0.0604688408286972,0.0423924824035743,0.267053228134568,0.370380801437709
0.127529586027509,0.473390390068865,0.0788015096965987,0.582433242337735,0.180665677625513,0.257984801160034,0.12087138225782,0.289991920667328,0.215548554341585,0.416191407125871,0.0646343371899509,0.0880964203209654,0.219068777143836,0.0570302804322341,0.327528749856601,0.108038284139924,0.0599218268370917,0.0421069952581096,0.266200091238866,0.369184771699887
0.126769014462629,0.47239733000281,0.0776689840310971,0.577485725308084,0.179043215628961,0.2569884359859,0.120238157737354,0.288462192370122,0.214646321085007,0.415459976568038,0.0639790112420218,0.0876767772676659,0.218201665326878,0.0567014769377599,0.326628042502914,0.107140943915609,0.0593829217547568,0.0418251649914028,0.265354162810361,0.367998022932409
0.126017146544911,0.471410831691329,0.0765584765422282,0.572554373276105,0.177442426879969,0.256000933780049,0.119611818033491,0.286947001042183,0.213752574158987,0.414733588436461,0.0633340080397556,0.0872616060537991,0.217342547491999,0.0563765397672865,0.325734355459846,0.106255840095536,0.0588519600244008,0.0415469228635027,0.264515342448869,0.366820438519081
0.125273835769539,0.470430818024132,0.0754694606040432,0.567640006034692,0.175862941659591,0.255022169978953,0.11899224974019,0.285446150781661,0.212867188824165,0.414012179307631,0.0626991096071486,0.0868508327642206,0.216491307078348,0.0560554005303724,0.324847596238523,0.105382743773423,0.0583287803662677,0.0412722018326151,0.263683531712523,0.36565190389134
0.124538938875155,0.469457213217992,0.074401424148963,0.562743420204181,0.174304397601244,0.254052022420996,0.118379341949556,0.283959449051428,0.211990042838842,0.413295686926266,0.06207410368657,0.0864443851367036,0.215647829854843,0.0557379924474209,0.323967674080298,0.104521431428138,0.0578132256451463,0.041000936503254,0.262858634068566,0.364492306481792
0.123812315755104,0.468489942786447,0.0733538692263096,0.557865389164838,0.172766439533702,0.253090371287498,0.11777298618305,0.282486706609966,0.211121016395643,0.41258405017692,0.0614587835609385,0.0860421925154114,0.214812003860966,0.0554242503023965,0.323094499914676,0.103671684772479,0.0573051427421899,0.0407330630762739,0.262040554845662,0.363341535679032
0.12309382937155,0.467528933510361,0.0723263115746652,0.553006663019236,0.171248719327254,0.2521370990455,0.117173076324959,0.281027737443889,0.210259992060123,0.411877209056445,0.0608529478822439,0.0856441858059476,0.213983719349377,0.0551141103972007,0.322227986318512,0.10283329060684,0.0568043824313502,0.0404685193007046,0.261229201187656,0.362199482783732
0.122383345672379,0.466574113409326,0.0713182802076491,0.548167968583491,0.169750895742974,0.251192090392254,0.116579508558055,0.279582358702026,0.209406854711247,0.411175104647284,0.0602564005061604,0.0852502974319195,0.213162868730303,0.0548075105076387,0.321368047476404,0.102006040677592,0.0563107992602357,0.0402072444273125,0.26042448200875,0.36106604096593
0.121680733510777,0.465625411713865,0.0703293170127288,0.543350009406362,0.168272634285096,0.250255232201339,0.115992181301357,0.278150390631056,0.208561491483675,0.410477679091561,0.05966895033251,0.0848604612929564,0.212349346517607,0.0545043898409133,0.32051459914228,0.101189731540017,0.0558242514352148,0.0399491791638189,0.25962630795003,0.359941105223509
0.120985864567375,0.464682758838416,0.0693589763626744,0.538553465815135,0.166813607056425,0.249326413470375,0.115410995149904,0.276731656512635,0.207723791711795,0.409784875565932,0.0590904111513429,0.0844746127241258,0.211543049276506,0.0542046889945849,0.3196675586021,0.100384164425605,0.0553446007105921,0.0396942656317048,0.258834591337298,0.358824572341795
0.120298613274879,0.463746086355074,0.0684068247392779,0.533778994987258,0.165373492616764,0.248405525270249,0.114835852816478,0.275325982601984,0.206893646875428,0.409096638257186,0.0585206014944139,0.084092688456692,0.210743875572855,0.0539083499169372,0.318826844637656,0.0995891451135915,0.054871712281694,0.0394424473245372,0.258049246140168,0.357716340854264
0.119618856745089,0.462815326968054,0.0674724403689686,0.529027231046636,0.163951975844303,0.247492460695828,0.114266659075199,0.273933198067897,0.206070950547166,0.408412912338554,0.0579593444918431,0.0837146265801674,0.209951725923963,0.0536153158686941,0.317992377491429,0.0988044838065535,0.0544054546817052,0.0391936690677571,0.257270187932376,0.356616311004309
0.118946474698212,0.46189041448886,0.0665554128699619,0.524298785183529,0.162548747799932,0.246587114818087,0.113703320706911,0.272553134934145,0.205255598341265,0.407733643946712,0.0574064677337564,0.0833403665056045,0.209166502750864,0.0533255313860345,0.317164078832454,0.0980299950099416,0.053945699682109,0.0389478769798674,0.256497333853263,0.355524384708033
0.118281349394402,0.460971283812136,0.0656553429105871,0.519594245796951,0.161163505594435,0.24568938463762,0.113145746446316,0.271185628022221,0.204447487864055,0.407058780159447,0.0568618031367135,0.0829698489300827,0.208388110332018,0.0530389422448519,0.316341871723177,0.0972654974153954,0.0534923221965861,0.0387050184349655,0.255730602570389,0.354440465518046
0.117623365567424,0.460057870892173,0.0647718418784471,0.514914178658496,0.159795952258519,0.244799169039477,0.112593846930764,0.269830514895405,0.203646518665802,0.406388268973969,0.0563251868147366,0.082603015802344,0.207616454758368,0.0527554954262127,0.315525680587254,0.0965108137877137,0.0530452001882369,0.0384650420265671,0.254969914243244,0.353364458588214
0.116972410360388,0.459150112720056,0.0639045315600757,0.51025912709651,0.158445796615621,0.243916368749285,0.112047534650662,0.268487635804118,0.202852592193982,0.40572205928584,0.0557964589547609,0.0822398102895344,0.20685144388972,0.052475139082965,0.314715431178268,0.095765770855349,0.0526042145799946,0.0382278975326685,0.25421519048801,0.35229627063935
0.116328373263461,0.458247947301418,0.0630530438307612,0.505629612199531,0.15711275315747,0.243040886290613,0.111506723901424,0.267156833632521,0.202065611747915,0.405060100868504,0.0552754636963391,0.0818801767450088,0.206092987312398,0.0521978225074528,0.313911050549334,0.095030199204306,0.0521692491681069,0.0379935358819995,0.253466354343339,0.351235809925809
0.115691146053495,0.457351313634802,0.0622170203542156,0.501026133037929,0.155796541922332,0.242172625943534,0.110971330736922,0.265837953846335,0.201285482434704,0.404402344353399,0.0547620490154336,0.0815240606771604,0.205340996298125,0.0519234961002951,0.313112467023555,0.0943039331753188,0.0517401905385638,0.0377619091214187,0.252723330237123,0.350182986202956
0.115060622735505,0.456460151690589,0.0613961122917819,0.496449166902686,0.15449688837591,0.241311493704348,0.110441272924368,0.26453084444185,0.200512111126457,0.403748741210625,0.0542560666121434,0.0811714087192366,0.2045953837641,0.0516521113401869,0.312319610165309,0.0935868107641992,0.0513169279863604,0.037532970384409,0.251986043954208,0.349137710695479
0.114436699485925,0.455574402390491,0.0605899800208697,0.491899169560274,0.153213523294836,0.240457397246432,0.109916469900591,0.263235355896094,0.199745406418717,0.403099243730154,0.0537573718022132,0.0808221686001041,0.203856064234213,0.051383620754685,0.311532410752332,0.0928786735252427,0.0508993534374822,0.037306673860626,0.251254422605028,0.348099896066537
0.113819274597576,0.454694007587581,0.05979829286233,0.487376575522582,0.151946182652723,0.239610245882169,0.109396842729645,0.261951341118128,0.198985278590089,0.402453805003562,0.0532658234121831,0.0804762891159292,0.203122953801373,0.0511179778919401,0.31075080074858,0.0921793664775853,0.0504873613735108,0.0370829747664637,0.250528394595123,0.347069456387685
0.113208248426309,0.453818910046849,0.0590207288164794,0.482881798330911,0.150694607508713,0.238769950525929,0.108882314061714,0.260678655401448,0.198231639563007,0.401812378906269,0.0527812836780412,0.0801337201027395,0.202395970090911,0.0508551372933398,0.309974713277829,0.0914887380144131,0.0500808487587488,0.0368618293165937,0.249807889595525,0.346046307109592
0.112603523339226,0.45294905342626,0.0582569743074965,0.478415230852993,0.149458543898492,0.237936423658066,0.108372808093251,0.259417156377453,0.197484402865611,0.401174920080266,0.0523036181472475,0.0797944124098344,0.201675032225013,0.0505950544670294,0.309204082598006,0.0908066398149236,0.0496797149697678,0.0366431946964438,0.249092838513958,0.345030365033494
0.112005003664466,0.45208438225831,0.0575067239359193,0.473977245592091,0.148237742727704,0.237109579289901,0.107868250528331,0.258166703969964,0.196743483594684,0.400541383917311,0.0518326955840012,0.0794583178740154,0.200960060788157,0.0503376858622757,0.308438844076217,0.090132926758946,0.0492838617272882,0.0364270290355783,0.248383173466852,0.344021548283375
0.11141259564247,0.451224841932053,0.0567696802389832,0.46956819500722,0.147031959667735,0.236289332929648,0.10736856854115,0.256927160350763,0.196008798379637,0.39991172654259,0.0513683878776344,0.079125389294604,0.200250977793521,0.0500829888446449,0.307678934164454,0.0894674568441304,0.0488931930303036,0.0362132913819465,0.247678827752129,0.343019776278857
0.110826207378687,0.45037037867559,0.0560455534585432,0.465188411843529,0.145840955053813,0.235475601549271,0.10687369073965,0.255698389896128,0.195280265347487,0.399285904798814,0.0509105699540115,0.0787955804092226,0.19954770665032,0.0498309216719633,0.306924290375951,0.0888100911056171,0.0485076150923642,0.0360019416769668,0.246979735822732,0.342024969708771
0.110245748797681,0.449520939539003,0.0553340613163337,0.46083820947196,0.14466449378537,0.234668303552229,0.106383547130216,0.254480259144333,0.194557804088806,0.398663876230747,0.050459119689827,0.0784688458703069,0.198850172132058,0.049581443471032,0.306174851262182,0.0881606935381029,0.0481270362799385,0.0357929407314141,0.24628583326089,0.341037050505383
0.109671131598566,0.448676472377729,0.0546349287963293,0.456517882237295,0.143502345228634,0.233867358742079,0.105898069083424,0.253272636754103,0.193841335624601,0.398045599070146,0.0500139178296915,0.0781451412223285,0.198158300345645,0.0493345142150684,0.305430556390466,0.0875191310202257,0.0477513670527787,0.0355862502020823,0.245597056753079,0.340055941819276
0.109102269211752,0.447836925836343,0.0539478879339708,0.452227705813711,0.1423542831214,0.233072688291922,0.105417189300786,0.252075393463978,0.193130782374113,0.397431032221106,0.049574847905908,0.0778244228796993,0.197472018701374,0.0490900947018489,0.304691346322172,0.0868852732411848,0.0473805199062121,0.0353818325691904,0.24491334406566,0.339081567994844
0.108539076756941,0.447002249332761,0.0532726776120348,0.447967937567037,0.141220085479923,0.232284214714658,0.104940841782471,0.250888402052594,0.192426068123478,0.396820135245786,0.0491417961608349,0.0775066481053343,0.196791255883708,0.0488481465325256,0.303957162591497,0.0862589926295276,0.0470144093152899,0.035179651114508,0.244234634021182,0.338113854546396
0.107981471002331,0.446172393042825,0.0526090433629287,0.44373881692288,0.140099534507913,0.231501861834022,0.104468961795968,0.249711537299825,0.191727117995252,0.396212868350524,0.0487146514717464,0.0771917749898527,0.196115941822866,0.048608632091095,0.303227947684803,0.0856401642840266,0.0466529516807247,0.0349796699001706,0.243560866475314,0.337152728134848
0.107429370325,0.445347307885282,0.0519567371771992,0.439540565739869,0.138992416507562,0.230725554756386,0.104001485845644,0.248544675948789,0.191033858418747,0.395609192372298,0.048293305278097,0.0768797624313907,0.195446007667179,0.0483715145244937,0.302503645020489,0.0850286659065792,0.0462960652765508,0.0347818537481616,0.242891982294395,0.336198116544984
0.106882694672413,0.444526945507128,0.0513155173180525,0.435373388687237,0.137898521792578,0.22995521984329,0.103538351643194,0.247387696668692,0.190346217101169,0.395009068765559,0.0478776515111038,0.0765705701160087,0.194781385756185,0.0481367577232999,0.301784198929396,0.0844243777370626,0.0459436701994462,0.0345861682204364,0.242227923333589,0.335249948663271
0.106341365525034,0.443711258269316,0.0506851481416863,0.431237473626038,0.136817644603173,0.229190784684697,0.103079498078925,0.246240480018476,0.189664122999526,0.39441245958939,0.0474675865255642,0.0762641584986703,0.194122009594448,0.0479043263030185,0.301069554635711,0.0838271824900793,0.0455956883196543,0.0343925795996636,0.241568632415601,0.33430815445621
0.105805305859992,0.44290019923281,0.0500653999232451,0.427132991993303,0.135749583022964,0.228432178072931,0.102624865193864,0.24510290841127,0.188987506293285,0.393819327495005,0.0470630090338282,0.0759604887847745,0.193467813826076,0.0476741855859296,0.300359658238366,0.0832369652935326,0.0452520432334493,0.0342010548705644,0.240914053309972,0.333372664949214
0.105274440115768,0.442093722144985,0.0494560486882121,0.423060099188458,0.134694138897755,0.227679329977295,0.10217439415266,0.243974866079611,0.188316298357752,0.393229635713569,0.046663820041848,0.0756595229122222,0.192818734209914,0.0474463015834816,0.299654456692915,0.0826536136289707,0.0449126602170892,0.0340115617018248,0.240264130712901,0.332443412205987
0.104748694157884,0.441291781426352,0.0488568760490592,0.419018934961382,0.13365111775614,0.226932171519328,0.101728027217244,0.242856239041425,0.187650431738145,0.392643348044323,0.0462699227872327,0.0753612235339989,0.192174707595389,0.0472206409792075,0.29895389779387,0.0820770172736408,0.044577466182203,0.0338240684285641,0.239618810227604,0.331520329308398
0.104227995245537,0.440494332157603,0.0482676690469838,0.415009623801485,0.132620328731911,0.226190634948709,0.101285707721233,0.24174691506674,0.186989840124366,0.392060428843018,0.0458812226792356,0.0750655540012559,0.191535671898994,0.0469971711121493,0.298257930157486,0.0815070682442021,0.0442463896325622,0.0336385440353366,0.238978038345176,0.330603350336839
0.103712271999173,0.43970133006697,0.047688219998562,0.411032275327235,0.131601584488202,0.225454653619761,0.100847380045055,0.240646783645121,0.186334458326407,0.391480843010637,0.0454976272406068,0.0747724783468736,0.190901566081386,0.0467758599607708,0.297566503204985,0.0809436607420379,0.0439193606221873,0.0334549581396497,0.238341762425945,0.32969241035104
0.103201454368951,0.438912731517885,0.0471183263471601,0.407086984675572,0.130594701143361,0.224724161968551,0.100412989591758,0.239555735953811,0.185684222250418,0.3909045559824,0.0451190460512452,0.0744819612694914,0.190272330125079,0.0465566761273427,0.296879567146193,0.0803866911001205,0.0435963107147405,0.03327328097598,0.237709930681317,0.32878744537134
0.102695473604082,0.438128493496929,0.0465577905189441,0.403173832890697,0.129599498198489,0.223999095490571,0.0999824827634901,0.238473664826552,0.185039068875377,0.39033153371705,0.0447453906935877,0.0741939681179877,0.189647905012712,0.0463395888227839,0.296197072963594,0.0798360577313761,0.0432771729441629,0.0330934833802689,0.237082492156066,0.3278883923604
0.102194262223002,0.437348573602075,0.0460064197833402,0.399292887311729,0.128615798466614,0.223279390718975,0.0995558069386363,0.237400464723072,0.18439893623037,0.389761742686399,0.0443765746996745,0.0739084648763957,0.189028232705889,0.0461245678519442,0.295518972396777,0.0792916610785027,0.0429618817765099,0.0329155367748824,0.236459396711094,0.326995189205338
0.101697753984367,0.436572930031198,0.0454640261177967,0.395444201958764,0.127643428003474,0.22256498520336,0.0991329104495737,0.236336031699234,0.183763763372447,0.389195149865136,0.0440125134998322,0.0736254181492408,0.188413256124545,0.045911583599312,0.294845217927271,0.0787534035651946,0.0426503730729442,0.0327394131540184,0.235840595006614,0.326107774700281
0.101205883858833,0.435801521570861,0.0449304260767073,0.391627817916903,0.126682216039853,0.22185581748907,0.0987137425610383,0.235280263377813,0.18313349036505,0.38863172272089,0.04365312437292,0.0733447951472858,0.187802919126856,0.0457006070151338,0.294175762763747,0.0782211895487293,0.0423425840538463,0.0325650850695459,0.235226038485762,0.325226088529328
0.100718588001603,0.435034307585359,0.0444054406643596,0.38784376371781,0.125731994915453,0.221151827097019,0.09829825344908,0.2342330589199,0.182508058256979,0.388071429204529,0.0432983263980832,0.0730665636736703,0.187197166489645,0.0454916096019317,0.293510560827594,0.0776949252738717,0.0420384532640041,0.032392525617261,0.23461567935862,0.324350071249893
0.10023580372571,0.434271248006018,0.0438888952117771,0.384092055718433,0.124792600014254,0.220452954504002,0.0978863941805872,0.233194318996904,0.1818874090619,0.3875142377407,0.0429480404079647,0.0727906921104321,0.186595943889297,0.0452845634014048,0.292849566738836,0.0771745188280576,0.0417379205388452,0.0322217084235475,0.234009470586635,0.323479664276439
0.0997574694760186,0.433512303320743,0.0433806192573246,0.380372698476504,0.123863869701341,0.219759141123494,0.0974781166933616,0.232163945763161,0.181271485738362,0.386960117218604,0.0426021889433229,0.0725171494053974,0.185999197883146,0.0450794409817027,0.292192735802398,0.0766598800978121,0.0414409269716735,0.0320526076324248,0.233407365867431,0.322614809864584
0.0992835248039256,0.432757434563804,0.0428804464309587,0.376685685122489,0.122945645261144,0.219070329286917,0.0970733737767293,0.231141842829105,0.180660232170314,0.386409036982986,0.0422606962090087,0.0722459050594298,0.185406875891335,0.0448762154250589,0.291540023994702,0.0761509207263687,0.0411474148818803,0.0318851978929739,0.232809319619989,0.321755451095564
0.0988139103427273,0.432006603305855,0.0423882143419981,0.373030997727656,0.122037770837083,0.218386462225359,0.0966721190526684,0.230127915235012,0.180053593148113,0.385860966825341,0.0419234880312565,0.071976929114024,0.184818926179121,0.0446748603157706,0.290891387950589,0.075647554072447,0.0408573277840935,0.0317194543471254,0.232215286970195,0.320901531861048
0.0983485677836428,0.431259771644181,0.0419037644703045,0.36940860766798,0.121140093372569,0.217707484051734,0.0962743069574383,0.229122069425296,0.179451514349998,0.385315876975345,0.0415904918162433,0.0717101921392358,0.184235297839632,0.0444753497285162,0.290246784950545,0.0751496951701574,0.0405706103582341,0.0315553526178001,0.231625223736748,0.320052996848302
0.0978874398524699,0.430516902193169,0.0414269420607585,0.365818475983602,0.120252462553329,0.217033339743381,0.0958798927236953,0.228124213223336,0.178853942324029,0.384773738092468,0.0412616365098739,0.0714456652219365,0.183655940777037,0.0442776582169971,0.289606172908245,0.0746572606899948,0.0402872084204503,0.0313928687973885,0.231039086417399,0.319209791525679
0.0974304702868529,0.429777958074992,0.0409575960209263,0.362260553733596,0.119374730751039,0.216363975125064,0.0954888323630791,0.227134255806835,0.17826082447046,0.384234521257808,0.0409368525587522,0.0711833199543811,0.183080805690143,0.0440817608028949,0.28896951035838,0.0741701689008885,0.0400070688948992,0.0312319794365591,0.230456832175538,0.318371862128433
0.0969776038141461,0.429042902910498,0.0404955788218104,0.358734782345806,0.118506752968218,0.21569933685239,0.0951010826492557,0.226152107683688,0.177672109024554,0.383698197966101,0.0406160718722977,0.070923128423082,0.182509844056385,0.043887632965133,0.288336756444784,0.0736883396332777,0.0397301397863482,0.0310726615333838,0.229878418827092,0.317539155644858
0.0965287861298525,0.428311700810309,0.0400407464015877,0.355241093961561,0.117648386784363,0.215039372395621,0.0947166011014036,0.225177680668351,0.177087745039812,0.38316474011793,0.0402992277859689,0.0706650631979776,0.181943008116214,0.0436952506294331,0.287707870908827,0.0732116942431773,0.0394563701535681,0.030914892522771,0.229303804827751,0.316711619802722
0.0960839638766234,0.427584316366115,0.0395929580722335,0.351779411775047,0.116799492303292,0.214384030023858,0.0943353459681283,0.2242108878587,0.17650768237161,0.382634120012109,0.039986255025559,0.0704090973218856,0.18138025085786,0.0435045901581577,0.287082814078092,0.0727401555772085,0.0391857100834933,0.0307586502661955,0.228732949260489,0.31588920305601
0.0956430846237979,0.426860714642161,0.0391520764289427,0.348349650367194,0.115959932101673,0.213733258789609,0.0939572762117936,0.223251643613368,0.175931871661233,0.382106310338247,0.039677089672526,0.0701552043002357,0.180821526002466,0.0433156283404276,0.286461546855309,0.0722736479385604,0.0389181106661219,0.0306039130417154,0.228165811823389,0.315071854571953
0.0952060968474711,0.426140861166923,0.0387179672622542,0.344951716033907,0.115129571178704,0.213087008513716,0.0935823514932564,0.222299863529545,0.175360264320293,0.381581284169489,0.0393716691303251,0.0699033580910689,0.180266787989579,0.0431283423825089,0.285844030707545,0.0718120970538579,0.0386535239701337,0.030450659534268,0.227602352817755,0.314259524218342
0.0947729499110709,0.425424721924963,0.0382904994727926,0.34158550710851,0.114308276906915,0.212445229770626,0.0932105321569931,0.221355464421239,0.174792812515519,0.381059014955414,0.0390699320917101,0.0696535330952983,0.179715991962992,0.0429427098984579,0.285230227655654,0.0713554300409063,0.0383919030192006,0.0302988688262341,0.227042533136505,0.313452162551122
0.0943435940464309,0.424712263348968,0.037869544988543,0.338250914278271,0.113495918984081,0.211807873874019,0.092841779216606,0.220418364297979,0.174229469153912,0.380539476515107,0.0387718185069713,0.0694057041472221,0.179169093756921,0.0427587089010174,0.284620100263952,0.0709035753772875,0.0381332017689684,0.0301485203882627,0.226486314252838,0.31264972080225
0.0939179803353434,0.424003452311958,0.037454978684576,0.334947820894927,0.112692369386201,0.211174892862754,0.0924760543406968,0.21948848234395,0.173670187868255,0.38002264303038,0.0384772695530812,0.069159846505281,0.178626049882511,0.0425763177927564,0.284013611630148,0.0704564628697808,0.0378773750846869,0.0299995940703483,0.225933658209162,0.311852150867816
0.0934960606915798,0.423298256119662,0.0370466783051468,0.331676103279097,0.111897502321528,0.210546239487154,0.0921133198391008,0.218565738897557,0.17311492300296,0.379508489039157,0.038186227603717,0.0689159358430542,0.178086817514667,0.0423955153574456,0.283410725375489,0.0700140236245866,0.0376243787194696,0.0298520700931524,0.225384527606291,0.311059405296427
0.0930777878433631,0.422596642503061,0.036644524388089,0.328435631018509,0.111111194185632,0.209921867195587,0.0917535386494649,0.217650055431404,0.172563629600254,0.378996989428999,0.0378986362001328,0.0686739482404844,0.177551354479189,0.0422162807516611,0.282811405635138,0.0695761900183249,0.0373741692931601,0.0297059290395604,0.224838885592878,0.31027143727783
0.09266311531628,0.421898579611092,0.0362484001914315,0.325226267260001,0.110333323517445,0.209301730121374,0.0913966743241641,0.216741354532673,0.172016263386687,0.378488119430783,0.0376144400228535,0.0684338601753266,0.177019619240211,0.0420385934966091,0.282215617048767,0.0691428956697891,0.0371267042717878,0.0295611518464688,0.224296695855103,0.309488200631784
0.0922519974166209,0.421204036003502,0.0358581916221688,0.322047868995217,0.109563770956308,0.208685783069984,0.0910426910175453,0.215839559883908,0.171472780759957,0.377981854612517,0.0373335848641647,0.068195648514815,0.176491570887939,0.041862433470166,0.281623324751359,0.068714075412432,0.0368819419475933,0.0294177197967929,0.223757922606599,0.308709649797167
0.0918443892151327,0.420512980643864,0.0354737871671113,0.318900287339986,0.108802419199951,0.208073981506519,0.0906915534734877,0.214944596244173,0.170933138776041,0.377478170873297,0.0370560176013725,0.0679592905075378,0.175967169126667,0.0416877808991259,0.28103449436422,0.0682896652675604,0.0366398414196058,0.02927561451169,0.223222530578599,0.307935739821315
0.091440246531176,0.41982538289273,0.0350950778257561,0.315783367807342,0.108049152963414,0.207466281543484,0.0903432270132721,0.214056389430605,0.170397295136623,0.376977044437399,0.0367816861708099,0.0677247637755187,0.175446374263075,0.04151461635165,0.28044909198619,0.0678696024182213,0.0364003625747546,0.0291348179429906,0.222690485010319,0.307166426349582
0.0910395259172718,0.419141212500936,0.034721957045107,0.312696950574185,0.107303858938879,0.206862639928836,0.0899976775237492,0.213174866300317,0.169865208176815,0.376478451848496,0.0365105395425648,0.0674920463064944,0.174929147194798,0.0413429207299116,0.279867084185049,0.0674538251837546,0.0361634660694987,0.0289953123658313,0.222161751639551,0.306401665615125
0.090642184644029,0.418460439603045,0.0343543206563883,0.309640870741562,0.106566425756388,0.206263014034294,0.0896548714457987,0.212299954732683,0.169336836853157,0.375982369964012,0.0362425276959078,0.0672611164463861,0.174415449399258,0.0411726752629308,0.279288437989114,0.067042272994998,0.0359291133119569,0.0288570803714825,0.221636296693477,0.305641414428899
0.0902481806854408,0.41778303471093,0.0339920668135874,0.306614958588603,0.105836743945427,0.205667361843912,0.0893147757630719,0.211431583611958,0.168812140731895,0.375488775949589,0.0359776015953981,0.067031952891957,0.173905242922748,0.0410038614995931,0.27871312087902,0.0666348863701216,0.035697266444525,0.0287201048603664,0.221114086879681,0.30488563016986
0.0898574727045385,0.417108968707484,0.0336350959337719,0.303619039820083,0.105114705897358,0.205075641942912,0.0889773579910066,0.210569682810253,0.168291079977528,0.374997647273687,0.0357157131676449,0.0668045346836507,0.173398490369769,0.0408364613018467,0.278141100779682,0.0662316068910745,0.0354678883269622,0.0285843690352582,0.22059508937737,0.304134270775374
0.0894700200393959,0.416438212840467,0.0332833106391234,0.300652935807678,0.104400205828682,0.204487813506752,0.088642586166111,0.209714183170846,0.167773615341607,0.374508961702288,0.0354568152787055,0.0665788411986071,0.172895154892611,0.0406704568380729,0.277572346052433,0.0658323771806276,0.0352409425199343,0.0284498563946654,0.22007927182879,0.303387294731823
0.0890857826894701,0.415770738716478,0.0329366157006349,0.297716463824928,0.103693139745106,0.203903836290447,0.0883104288355048,0.208865016491818,0.167259708151797,0.37402269729373,0.0352008617120995,0.066354852143848,0.172395200181161,0.0405058305766245,0.277006825487332,0.0654371408799937,0.0350163932689998,0.0283165507263796,0.219566602330826,0.302644661065404
0.0887047213022727,0.415106518295052,0.0325949179834188,0.294809437275931,0.102993405406394,0.20332367061812,0.0879808550467129,0.208022115510017,0.16674932030118,0.373538832393637,0.0349478071474196,0.0661325475496293,0.171898590452954,0.0403425652795274,0.27644450829564,0.065045842627008,0.0347942054890221,0.0281844361011957,0.2190570494268,0.301906329333119
0.0883267971603606,0.414445523882872,0.0322581263935764,0.291931665917847,0.102300902292,0.202747277372776,0.0876538343377039,0.207185413885335,0.166242414237801,0.373057345629972,0.0346976071395219,0.065911907762955,0.171405290443435,0.0401806439963405,0.275885364102455,0.0646584280348554,0.0345743447489994,0.0280534968667938,0.218550582098439,0.301172259613945
0.0879519721686381,0.413787728128111,0.031926151826579,0.289082956077233,0.101615531567444,0.202174617986311,0.0873293367271665,0.206354846185293,0.165738952954444,0.372578215908186,0.0344502180982772,0.0656929134412475,0.170915265396445,0.0400200500581697,0.275329362939513,0.0642748436713265,0.0343567772572969,0.0279237176417785,0.218047169758027,0.300442412500188
0.0875802088419604,0.413133104014875,0.0315989071171129,0.286263110860288,0.100937196051422,0.201605654429724,0.0870073327050161,0.205530347869922,0.165238899978641,0.372101422406472,0.0342055972688652,0.0654755455461704,0.170428481054919,0.0398607670718301,0.274776475238132,0.0638950370385883,0.0341414698472674,0.0277950833098706,0.217546782240725,0.299716749089009
0.0872114702930327,0.41248162485777,0.0312763069903456,0.283471930357066,0.100265800183639,0.201040349203555,0.0866877932231278,0.204711855276951,0.164742219362897,0.371626944571127,0.0339637027125971,0.0652597853375999,0.16994490365179,0.0397027789141541,0.274226671822317,0.0635189565534558,0.0339283899632536,0.0276675790142475,0.21704938979706,0.298995230974127
0.0868457202205942,0.411833264296572,0.0309582680145653,0.28070921183972,0.0996012499933368,0.200478665328512,0.0863706896862874,0.203899305607268,0.164248875675136,0.371154762112,0.0337244932882485,0.0650456143677397,0.169464499901088,0.0395460697264398,0.273679923902003,0.0631465515281489,0.0337175056469553,0.0275411901520274,0.216554963085575,0.29827782023768
0.0864829228978803,0.411187996291003,0.0306447085551543,0.277974749954859,0.09894345306851,0.199920566336318,0.0860559939433543,0.203092636910675,0.163758833989352,0.370684854998048,0.0334879286338891,0.0648330144753754,0.168987236989248,0.0393906239090361,0.273136203066447,0.0627777721515223,0.0335087855241546,0.0274159023688932,0.21606347316564,0.297564479442254
0.0861230431613559,0.410545795115621,0.0303355487298532,0.275268336910091,0.098292318525785,0.199366016260736,0.0857436782786325,0.20229178807191,0.163272059876471,0.370217203452975,0.033253969149192,0.064621967780266,0.168513082566591,0.0392364261160602,0.272595481277753,0.0624125694707543,0.0333021987917846,0.0272917015538517,0.215574891490418,0.296855171623077
0.0857660463997116,0.409906635354796,0.0300307103652777,0.27258976265484,0.0976477569809557,0.198814979628798,0.0854337154034417,0.201496698796946,0.16278851939541,0.369751787950969,0.0330225759782109,0.0644124566776675,0.16804200473901,0.0390834612502453,0.272057730864542,0.0620508953734824,0.0330977152053358,0.0271685738341246,0.215089189899983,0.296149860280355
