"Xyleborus ferrugineus","Ambrosiodmus tachygraphus","Xyleborus germanus","Ambrosiodmus rubricollis","Euwallacea fornicatus","Euwallacea validus","Xyleborus xylographus","Ambrosiodmus obliquus","Xyleborus glabratus","Xylosandrus compactus","mutillatus"
0.60330185049367,0.109019479580655,0.408891533573366,0.174020178299759,0.466053245125252,0.441254055835711,0.163075106145046,0.094531174558297,0.758187985877271,0.338154036306156,0.19038029057837
0.601847484295469,0.108062475962969,0.407929493172673,0.1727203522564,0.464442960375349,0.439415729945337,0.160714471023671,0.0940346687842996,0.75429906562588,0.337026118675559,0.189441431389209
0.60040051068761,0.10711883145083,0.406974220910003,0.171436348312962,0.462843569159225,0.437590647448836,0.158396173431212,0.0935436118875177,0.750393126082255,0.33590715257507,0.188512014069481
0.598960871015589,0.10618829449621,0.406025634198454,0.170167905438558,0.461254962542432,0.435778679417602,0.156119376849818,0.0930579131081306,0.746470840859968,0.334797023743137,0.187591895512242
0.597528507272944,0.10527061943343,0.405083651905122,0.168914767931798,0.459677033022628,0.433979698402528,0.153883260294719,0.0925774837094441,0.742532885924561,0.333695619945383,0.186680935504933
0.596103362091816,0.104365566316856,0.404148194317454,0.167676685293713,0.458109674506409,0.432193578416884,0.151687018175345,0.0921022369214961,0.738579939152397,0.332602830928331,0.185778996656271
0.594685378733692,0.103472900763683,0.403219183110585,0.166453412104071,0.456552782286586,0.430420194919311,0.14952986014538,0.091632087886548,0.73461267989279,0.331518548374424,0.184885944325345
0.593274501080311,0.102592393801644,0.402296541315601,0.165244707900966,0.455006253019893,0.428659424796924,0.147411010942861,0.0911669536063851,0.730631788533909,0.330442665858294,0.184001646552848
0.591870673624743,0.101723821721457,0.401380193288699,0.164050337063609,0.453469984705114,0.426911146348549,0.145329710221393,0.0907067528913591,0.726637946072949,0.329375078804251,0.183125973994372
0.590473841462633,0.100866965933864,0.400470064681224,0.162870068698206,0.451943876661628,0.425175239268078,0.143285212373429,0.0902514063111025,0.72263183369105,0.328315684444934,0.182258799855689
0.5890839502836,0.100021612831097,0.399566082410546,0.161703676526858,0.450427829508354,0.423451584627957,0.141276786346562,0.0898008361468539,0.718614132333423,0.3272643817811,0.181399999829946
0.587700946362802,0.0991875536526107,0.398668174631747,0.160550938779385,0.448921745143092,0.421740064862812,0.139303715453652,0.0893549663453321,0.714585522295134,0.326221071542509,0.180549452036725
0.58632477655264,0.0983645843549567,0.397776270710097,0.159411638087994,0.447425526722253,0.420040563753206,0.137365297177595,0.0889137224740984,0.710546682812966,0.325185656149866,0.179707036962879
0.584955388274628,0.0975525054856333,0.396890301194288,0.158285561384711,0.445939078640966,0.418352966409535,0.135460842971474,0.0884770316783546,0.706498291663781,0.324158039677796,0.178872637405105
0.583592729511394,0.0967511220607959,0.396010197790401,0.157172499801503,0.444462306513556,0.416677159256073,0.13358967805476,0.0880448226391208,0.702441024769771,0.323138127818807,0.178046138414179
0.582236748798834,0.0959602434466852,0.395135893336591,0.156072248573003,0.442995117154386,0.415013030015152,0.131751141206214,0.0876170255327408,0.698375555810965,0.322125827848216,0.177227427240814
0.580887395218402,0.0951796832446538,0.394267321778449,0.154984606941777,0.441537418559052,0.413360467691494,0.129944584554074,0.0871935719916696,0.694302555845373,0.321121048590012,0.176416393283062
0.579544618389536,0.0944092591796658,0.393404418145036,0.153909378066053,0.440089119885927,0.411719362556688,0.128169373364071,0.0867743950664918,0.690222692937071,0.320123700383615,0.175612928035239
0.578208368462218,0.0936487929921548,0.392547118525561,0.152846368929849,0.438650131438045,0.410089606133815,0.126424885825768,0.086359429189128,0.686136631792569,0.319133695051508,0.174816925038289
0.576878596109667,0.0928981103331287,0.391695360046676,0.151795390255422,0.437220364645319,0.408471091182229,0.12471051283771,0.0859486101371862,0.682045033405756,0.318150945867725,0.174028279831569
0.575555252521154,0.0921570406624101,0.390849080850382,0.150756256417989,0.435799732047085,0.406863711682482,0.123025657791789,0.0855418749994151,0.677948554711694,0.31717536752715,0.173246889905992
0.57423828939495,0.0914254171499089,0.390008220072511,0.149728785362636,0.434388147274958,0.405267362821404,0.121369736357235,0.0851391621422211,0.673847848249514,0.316206876115614,0.172472654658477
0.57292765893139,0.0907030765798289,0.389172717821783,0.148712798523376,0.432985525036017,0.403681940977343,0.119742176264592,0.0847404111772106,0.669743561834679,0.315245389080766,0.171705475347688
0.571623313826056,0.0899898592577069,0.388342515159399,0.147708120744274,0.431591781096281,0.402107343705546,0.118142417090002,0.0843455629297204,0.66563633824079,0.314290825203687,0.170945255050993
0.570325207263085,0.0892856089201943,0.387517554079175,0.146714580202596,0.430206832264489,0.400543469723703,0.116569910040117,0.0839545594083016,0.661526814891173,0.31334310457123,0.170191898622618
0.56903329290858,0.0885901726474891,0.386697777488184,0.145732008333921,0.428830596376176,0.398990218897648,0.115024117737905,0.0835673437751237,0.657415623560399,0.312402148549064,0.16944531265296
0.567747524904143,0.087903400778332,0.385883129187902,0.144760239759159,0.427462992278035,0.397447492227203,0.113504514009618,0.0831838603172661,0.653303390085905,0.311467879755394,0.168705405429005
0.566467857860516,0.0872251468274833,0.385073553855826,0.143799112213424,0.426103939812564,0.395915191832191,0.112010583673126,0.0828040544188656,0.64919073408985,0.310540222035354,0.167972086895844
0.565194246851322,0.0865552674055981,0.384268997027577,0.142848466476712,0.424753359802976,0.394393220938593,0.110541822327865,0.0824278725340918,0.645078268711336,0.309619100436025,0.167245268619214
0.56392664740692,0.0858936221414233,0.383469405079437,0.141908146306328,0.423411174038398,0.392881483864866,0.10909773614655,0.0820552621609194,0.640966600349069,0.308704441182088,0.166524863749074
0.562665015508358,0.0852400736062409,0.382674725211347,0.140977998371022,0.42207730525932,0.39137988600841,0.107677841668853,0.081686171815673,0.636856328414576,0.307796171652076,0.165810786984146
0.561409307581433,0.0845944872404846,0.381884905430312,0.140057872186777,0.420751677143307,0.389888333832194,0.106281665597181,0.0813205510083139,0.632748045096002,0.306894220355211,0.165102954537414
0.560159480490838,0.0839567312824593,0.381099894534236,0.139147620054214,0.419434214290968,0.388406734851536,0.104908744594697,0.0809583502184484,0.628642335132566,0.305998516908814,0.164401284102546
0.558915491534418,0.0833266766990986,0.380319642096148,0.138247096997557,0.418124842212171,0.386934997621027,0.103558625085716,0.0805995208720293,0.624539775599673,0.305108992016263,0.163705694821204
0.557677298437517,0.0827041971186903,0.379544098448827,0.137356160705127,0.4168234873125,0.385473031721621,0.102230863058558,0.0802440153187284,0.620440935704713,0.304225577445492,0.163016107251215
0.556444859347412,0.082089168765513,0.378773214669794,0.136474671471315,0.415530076879954,0.384020747747867,0.100925023870988,0.0798917868099592,0.616346376593532,0.303348206008005,0.162332443335594
0.555218132827845,0.0814814703963177,0.378006942566683,0.135602492139998,0.414244539071879,0.382578057295293,0.0996406820582936,0.0795427894775253,0.61225665116754,0.302476811538401,0.161654626372364
0.553997077853644,0.0808809832385994,0.377245234662961,0.134739488049351,0.412966802902126,0.381144872947948,0.0983774211440931,0.0791969783128755,0.608172303911437,0.301611328874392,0.160982580985174
0.552781653805426,0.0802875909306008,0.376488044183995,0.133885526978031,0.41169679822844,0.379721108266081,0.0971348334539236,0.0788543091469451,0.604093870731487,0.300751693837291,0.160316233094673
0.551571820464389,0.0797011794629936,0.375735325043459,0.133040479092679,0.410434455740058,0.378306677773978,0.0959125199316678,0.0785147386305641,0.600021878804272,0.29989784321297,0.159655509890632
0.550367538007189,0.0791216371221853,0.374987031830063,0.132204216896713,0.409179706945538,0.376901496947948,0.094710089958859,0.0781782242154134,0.595956846435856,0.299049714733269,0.159000339804779
0.549168767000899,0.0785488544351996,0.374243119794602,0.131376615180384,0.407932484160785,0.375505482204444,0.0935271611768988,0.0778447241355123,0.591899282931238,0.298207247057843,0.158350652484334
0.547975468398044,0.0779827241160828,0.373503544837307,0.130557550972037,0.406692720497292,0.374118550888343,0.0923633593122139,0.0775141973892178,0.587849688474005,0.297370379756431,0.157706378766215
0.54678760353172,0.0774231410137868,0.372768263495508,0.129746903490574,0.405460349850583,0.372740621261359,0.091218318004376,0.0771866037217222,0.583808554016066,0.296539053291543,0.157067450651905
0.545605134110792,0.0768700020614856,0.372037232931573,0.128944554099067,0.404235306888849,0.371371612490611,0.0900916786371915,0.0768619036080298,0.579776361177294,0.295713209001552,0.156433801282956
0.544428022215159,0.0763232062272783,0.371310410921141,0.128150386259494,0.403017527041792,0.370011444637321,0.0889830901727754,0.0765400582364007,0.575753582155002,0.294892789084171,0.155805364917103
0.543256230291105,0.0757826544662372,0.370587755841619,0.127364285488568,0.401806946489644,0.368660038645664,0.0878922089886068,0.0762210294922428,0.571740679643019,0.294077736580319,0.155182076904986
0.542089721146715,0.0752482496737606,0.36986922666096,0.126586139314637,0.400603502152386,0.367317316331748,0.0868186987175663,0.0759047799424426,0.567738106760266,0.29326799535835,0.154563873667449
0.540928457947364,0.0747198966401883,0.369154782926688,0.125815837235615,0.399407131679145,0.365983200372742,0.0857622300909451,0.0755912728201164,0.56374630698862,0.292463510098646,0.153950692673406
0.539772404211282,0.0741975020066428,0.368444384755178,0.125053270677922,0.398217773437772,0.364657614296132,0.0847224807844187,0.0752804720097719,0.559765714119896,0.291664226278564,0.153342472418256
0.538621523805176,0.0736809742220592,0.367737992821192,0.124298332956403,0.397035366504598,0.363340482469122,0.083699135266964,0.0749723420328652,0.555796752211769,0.290870090157717,0.152739152402826
0.537475780939936,0.0731702235013662,0.367035568347635,0.123550919235213,0.395859850654361,0.362031730088164,0.082691884652708,0.0746668480337433,0.551839835552418,0.290081048763593,0.152140673112843
0.536335140166391,0.0726651617847854,0.366337073095564,0.122810926489619,0.394691166350303,0.360731283168622,0.0817004265556795,0.0743639557659573,0.547895368633699,0.289297049877495,0.151546975998893
0.535199566371139,0.0721657026982125,0.365642469354406,0.122078253468712,0.393529254734437,0.359439068534569,0.0807244649474459,0.074063631578937,0.543963746132642,0.288518042020796,0.150958003456879
0.534069024772444,0.0716717615146527,0.364951719932405,0.121352800659008,0.392374057617972,0.358155013808718,0.0797637100176029,0.073765842405015,0.540045352901058,0.287743974441501,0.150373698808956
0.532943480916185,0.0711832551166725,0.364264788147283,0.120634470248894,0.391225517471903,0.356879047402478,0.0788178780370905,0.0734705557467902,0.536140563963019,0.286974797101104,0.149794006284913
0.531822900671876,0.0707001019598431,0.363581637817103,0.119923166093921,0.390083577417755,0.35561109850614,0.0778866912243039,0.0731777396648189,0.532249744520012,0.28621046066174,0.14921887100402
0.530707250228741,0.0702222220371427,0.362902233251343,0.119218793682903,0.388948181218479,0.354351097079185,0.0769698776139638,0.072887362765625,0.528373249963524,0.285450916473617,0.148648238957296
0.529596496091853,0.069749536844291,0.362226539242161,0.118521260104815,0.387819273269508,0.353098973840732,0.0760671709287172,0.0725993941900202,0.524511425894836,0.284696116562726,0.148082056990213
0.528490605078324,0.0692819693459868,0.361554521055856,0.117830474016457,0.38669679858995,0.351854660260089,0.0751783104534238,0.0723138036017223,0.520664608151787,0.283946013618814,0.147520272785802
0.52738954431356,0.0688194439430234,0.360886144424511,0.117146345610874,0.385580702813932,0.350618088547448,0.0743030409120997,0.0720305611762655,0.516833122842275,0.283200560983624,0.146962834848161
0.526293281227568,0.068361886440257,0.360221375537827,0.116468786586504,0.384470932182091,0.349389191644682,0.0734411123474751,0.0717496375901925,0.513017286384273,0.282459712639388,0.146409692486359
0.525201783551316,0.0679092240153988,0.359560181035128,0.115797710117041,0.383367433533193,0.348167903216278,0.0725922800031258,0.0714710040105201,0.509217405552091,0.281723423197565,0.145860795798708
0.524115019313153,0.0674613851886138,0.358902527997536,0.115133030821998,0.382270154295902,0.34695415764038,0.071756304208145,0.0711946320844712,0.505433777528687,0.280991647887828,0.145316095657411
0.523032956835276,0.0670182997928949,0.358248383940325,0.114474664737936,0.381179042480673,0.345747889999947,0.0709329502643046,0.070920493929464,0.50166668996375,0.280264342547277,0.144775543693564
0.521955564730253,0.0665798989451971,0.357597716805428,0.113822529290358,0.380094046671788,0.344549036074038,0.0701219883356762,0.0706485621233515,0.497916421037349,0.279541463609889,0.144239092282511
0.520882811897594,0.0661461150183048,0.356950494954109,0.113176543266253,0.37901511601951,0.343357532329201,0.0693231933406622,0.0703788096949049,0.494183239528896,0.27882296809619,0.143706694529529
0.519814667520377,0.0657168816134135,0.356306687159795,0.112536626787246,0.377942200232373,0.342173315910974,0.068536344846397,0.0701112101145322,0.490467404891179,0.278108813603146,0.143178304255853
0.518751101061918,0.0652921335334048,0.355666262601049,0.111902701283382,0.376875249569592,0.340996324635513,0.0677612269654804,0.069845737285226,0.486769167329258,0.277398958294264,0.142653875985014
0.517692082262495,0.0648718067567954,0.355029190854703,0.111274689467487,0.3758142148336,0.33982649698131,0.0669976282549956,0.0695823655337347,0.483088767883965,0.2766933608899,0.142133364929495
0.51663758113611,0.0644558384123388,0.354395441889126,0.110652515310114,0.374759047362699,0.338663772081036,0.0662453416177719,0.0693210696019486,0.479426438519784,0.275991980657777,0.141616726977687
0.515587567967312,0.0640441667542655,0.353764986057636,0.110036104015054,0.373709699023836,0.337508089713484,0.0655041642058531,0.0690618246384973,0.475782402216898,0.275294777403693,0.141103918681143
0.514542013308054,0.0636367311381389,0.353137794092053,0.109425381995398,0.372666122205487,0.336359390295621,0.0647738973261242,0.0688046061905504,0.472156873067166,0.274601711462422,0.140594897242121
0.513500887974601,0.0632334719973111,0.352513837096382,0.108820276850132,0.371628269810663,0.335217614874741,0.0640543463480577,0.0685493901958166,0.468550056373793,0.273912743688806,0.140089620501402
0.51246416304448,0.0628343308199648,0.351893086540621,0.108220717341262,0.370596095250021,0.334082705120732,0.0633453206135399,0.0682961529747361,0.464962148754513,0.273227835449027,0.139588046926391
0.511431809853473,0.0624392501267193,0.351275514254709,0.107626633371438,0.369569552435088,0.332954603318434,0.0626466333487299,0.068044871222859,0.461393338248029,0.272546948612063,0.139090135599473
0.510403799992658,0.0620481734487896,0.350661092422589,0.107037955962083,0.368548595771592,0.331833252360104,0.0619581015779178,0.0677955220034077,0.457843804423532,0.27187004554131,0.138595846206638
0.509380105305484,0.0616610453066807,0.350049793576391,0.106454617232008,0.367533180152894,0.33071859573798,0.0612795460393348,0.0675480827400137,0.454313718493055,0.271197089086384,0.13810513902635
0.508360697884897,0.0612778111894035,0.349441590590741,0.105876550376492,0.366523260953534,0.329610577536946,0.0606107911028808,0.0673025312096296,0.450803243426502,0.27052804257508,0.13761797491867
0.507345550070495,0.0608984175341958,0.348836456677178,0.105303689646828,0.365518794022869,0.328509142427288,0.059951664689724,0.0670588455356055,0.447312534069115,0.2698628698055,0.13713431531461
0.506334634445735,0.0605228117067379,0.348234365378689,0.10473597033032,0.364519735678814,0.327414235657553,0.0593019981937384,0.0668170041809301,0.443841737261205,0.269201535038337,0.136654122205727
0.505327923835169,0.0601509419818458,0.347635290564345,0.104173328730711,0.36352604270168,0.326325803047503,0.0586616264047369,0.0665769859416291,0.440390991959945,0.26854400298931,0.136177358133943
0.504325391301728,0.0597827575246307,0.347039206424057,0.103615702149048,0.362537672328115,0.325243790981153,0.0580303874334629,0.0663387699403178,0.436960429363055,0.267890238821756,0.135703986181583
0.503327010144035,0.0594182083721118,0.346446087463425,0.103063028864953,0.361554582245127,0.324168146399912,0.057408122638303,0.0661023356199038,0.433550173034179,0.267240208139367,0.135233969961635
0.502332753893763,0.05905724541527,0.345855908498699,0.102515248118314,0.360576730584213,0.323098816795815,0.0567946765536819,0.0658676627374349,0.430160339029787,0.266593876979066,0.134767273608216
0.501342596313023,0.0586998203815299,0.345268644651825,0.101972300091359,0.359604075915569,0.322035750204833,0.0561898968201057,0.0656347313580892,0.426791036027438,0.265951211804035,0.134303861767243
0.500356511391793,0.0583458858176597,0.344684271345611,0.101434125891127,0.358636577242397,0.32097889520029,0.0555936341158128,0.0654035218493023,0.423442365455223,0.265312179496864,0.133843699587309
0.499374473345383,0.0579953950730768,0.344102764298962,0.100900667532312,0.357674193995294,0.319928200886352,0.0550057420900027,0.0651740148750306,0.420114421622237,0.264676747352851,0.133386752710748
0.498396456611929,0.0576483022835482,0.343524099522232,0.100371867920477,0.356716886026732,0.318883616891609,0.0544260772976024,0.0649461913901433,0.416807291849921,0.26404488307342,0.132932987264898
0.497422435849926,0.0573045623552755,0.342948253312646,0.0998476708356274,0.355764613605619,0.317845093362743,0.0538544991355383,0.0647200326349428,0.413521056604123,0.263416554759672,0.132482369853536
0.496452385935796,0.0569641309493548,0.342375202249827,0.0993280209161341,0.354817337411949,0.316812580958282,0.0532908697804808,0.0644955201298084,0.410255789627732,0.262791730906064,0.132034867548514
0.495486281961485,0.056626964466599,0.3418049231914,0.0988128636430005,0.353875018531524,0.315786030842429,0.0527350541280261,0.0642726356699613,0.407011558073739,0.262170380394204,0.131590447881549
0.494524099232096,0.0562930200327166,0.341237393268681,0.0983021453244632,0.352937618450768,0.314765394678979,0.0521869197332844,0.0640513613203465,0.403788422638606,0.26155247248677,0.131149078836204
0.493565813263549,0.0559622554838341,0.340672589882456,0.0977958130809183,0.352005099051614,0.31375062462532,0.0516463367528408,0.0638316794106288,0.400586437695787,0.26093797682154,0.130710728840028
0.492611399780282,0.0556346293523555,0.340110490698829,0.0972938148301673,0.351077422606465,0.312741673326505,0.0511131778880595,0.0636135725303011,0.397405651429296,0.260326863405545,0.130275366756858
0.491660834712975,0.0553101008531485,0.339551073645161,0.0967960992729722,0.35015455177324,0.311738493909412,0.0505873183296989,0.0633970235239003,0.394246105967193,0.259719102609325,0.129842961879287
0.490714094196306,0.0549886298700487,0.338994316906077,0.0963026158789151,0.349236449590486,0.310741039976972,0.0500686357038077,0.0631820154863295,0.391107837514874,0.259114665161297,0.129413483921283
0.489771154566736,0.0546701769426748,0.338440198919553,0.0958133148725538,0.348323079472575,0.309749265602481,0.0495570100188732,0.0629685317582828,0.387990876488049,0.25851352214223,0.128986903010967
0.488831992360332,0.0543547032535459,0.337888698373074,0.0953281472198661,0.347414405204958,0.308763125323986,0.0490523236141914,0.0627565559217706,0.384895247645312,0.257915644979823,0.128563189683526
0.487896584310609,0.0540421706154926,0.337339794199867,0.0948470646149769,0.346510390939502,0.307782574138744,0.0485544611094316,0.0625460717957425,0.381820970220188,0.257321005443388,0.128142314874289
0.486964907346402,0.053732541459355,0.336793465575203,0.0943700194671609,0.345611001189894,0.306807567497751,0.048063309355368,0.0623370634318062,0.378768058052581,0.256729575638624,0.127724249911931
0.486036938589773,0.05342577882196,0.336249691912764,0.0938969648881145,0.344716200827113,0.305838061300355,0.0475787573857491,0.0621295151100377,0.375736519719508,0.256141328002499,0.12730896651182
0.485112655353939,0.0531218463343704,0.335708452861087,0.0934278546794904,0.343825955074966,0.304874011888926,0.0471006963702799,0.061923411334884,0.372726358665043,0.25555623529822,0.126896436769497
0.484192035141229,0.0528207082103998,0.335169728300061,0.0929626433206898,0.342940229505697,0.303915376043605,0.0466290195686911,0.0617187368311523,0.369737573329402,0.254974270610301,0.126486633154295
0.483275055641072,0.0525223292353837,0.334633498337499,0.0925012859569034,0.342058990035656,0.302962110977123,0.0461636222858674,0.061515476540086,0.366770157277048,0.254395407339715,0.126079528503074
0.482361694728004,0.0522266747552055,0.334099743305767,0.0920437383874004,0.341182202921034,0.302014174329685,0.045704401828013,0.0613136156155249,0.363824099323805,0.253819619199141,0.125675096014093
0.481451930459705,0.0519337106655646,0.333568443758479,0.0915899570540539,0.340309834753659,0.30107152416392,0.0452512574598272,0.0611131394201465,0.360899383662848,0.253246880208297,0.125273309240999
0.480545741075067,0.0516434034014858,0.333039580467246,0.0911398990301019,0.33944185245686,0.300134118959907,0.0448040903626684,0.0609140335217875,0.357995989989547,0.252677164689361,0.124874142086936
0.479643104992273,0.05135571992706,0.332513134418492,0.0906935220091359,0.338578223281382,0.299201917610254,0.0443628035936805,0.0607162836898424,0.355113893625084,0.252110447262463,0.124477568798774
0.478744000806916,0.0510706277254129,0.331989086810319,0.090250784294312,0.337718914801369,0.29827487941525,0.0439273020458609,0.0605198758917389,0.35225306563879,0.251546702841276,0.12408356396145
0.477848407290137,0.0507880947888954,0.331467419049434,0.0898116447877821,0.336863894910402,0.29735296407808,0.0434974924090483,0.0603247962894871,0.349413472969144,0.250985906628677,0.123692102492419
0.47695630338678,0.0505080896094889,0.330948112748131,0.0893760629803356,0.336013131817596,0.296436131700102,0.0430732831318058,0.0601310312362998,0.346595078543393,0.250428034112484,0.123303159636219
0.476067668213582,0.0502305811694217,0.330431149721326,0.0889439989412507,0.335166594043753,0.295524342776184,0.0426545843841796,0.0599385672732849,0.343797841395735,0.249873061061276,0.122916710959138
0.475182481057379,0.0499555389319903,0.329916511983642,0.0885154133083491,0.334324250417569,0.294617558190107,0.0422413080213135,0.0597473911262049,0.34102171678403,0.249320963520285,0.122532732343987
0.474300721373335,0.0496829328325806,0.329404181746551,0.0880902672782483,0.333486070071905,0.293715739210024,0.0418333675478959,0.059557489702305,0.338266656305001,0.248771717807361,0.122151199984977
0.473422368783202,0.049412733269885,0.328894141415564,0.08766852259681,0.332652022440097,0.292818847483982,0.0414306780834232,0.0593688500872052,0.335532608007872,0.248225300509007,0.121772090382691
0.472547403073589,0.0491449110973089,0.328386373587468,0.0872501415497767,0.33182207725233,0.291926845035499,0.0410331563282556,0.0591814595418573,0.332819516506436,0.247681688476489,0.121395380339155
0.471675804194263,0.0488794376145633,0.327880861047617,0.0868350869535953,0.330996204532064,0.291039694259204,0.0406407205304508,0.0589953054995634,0.330127323089502,0.24714085882201,0.121021046953009
0.470807552256468,0.0486162845594383,0.327377586767266,0.0864233221464202,0.330174374592506,0.290157357916528,0.0402532904533541,0.0588103755630563,0.327455965829697,0.246602788914956,0.120649067614761
0.469942627531266,0.0483554240997539,0.326876533900954,0.0860148109792971,0.329356558033134,0.289279799131458,0.0398707873439284,0.0586266575016381,0.324805379690616,0.246067456378203,0.12027942000214
0.469081010447897,0.0480968288254811,0.326377685783933,0.0856095178075156,0.328542725736276,0.288406981386341,0.0394931339018037,0.0584441392483773,0.322175496632263,0.245534839084488,0.119912082075536
0.468222681592165,0.0478404717410338,0.325881025929636,0.0852074074821364,0.327732848863728,0.287538868517744,0.0391202542490342,0.0582628088973634,0.319566245714811,0.245004915152853,0.119547032073525
0.467367621704834,0.0475863262577229,0.325386538027196,0.0848084453416793,0.326926898853432,0.286675424712373,0.03875207390054,0.0580826547010148,0.31697755320062,0.244477662945139,0.119184248508479
0.466515811680057,0.0473343661863711,0.324894205939007,0.084412597203978,0.326124847416187,0.285816614503035,0.0383885197352208,0.0579036650674424,0.314409342654529,0.243953061062546,0.118823710162262
0.465667232563816,0.0470845657300835,0.32440401369832,0.0840198293581899,0.325326666532423,0.284962402764666,0.0380295199677247,0.0577258285578656,0.311861535042401,0.243431088342252,0.118465396082004
0.46482186555238,0.0468368994771713,0.323915945506887,0.0836301085569617,0.324532328449005,0.284112754710397,0.0376750041208559,0.0575491338840788,0.309334048827899,0.242911723854094,0.118109285575956
0.463979691990791,0.0465913423942236,0.323429985732644,0.0832434020087483,0.323741805676091,0.283267635887681,0.0373249029986064,0.0573735699059696,0.306826800067518,0.242394946897295,0.117755358209421
0.463140693371362,0.0463478698193252,0.322946118907429,0.0828596773702782,0.322955070984034,0.282427012174465,0.0369791486597968,0.0571991256290851,0.304339702503826,0.241880736997262,0.117403593800764
0.462304851332193,0.0461064574554147,0.322464329724748,0.0824789027391632,0.322172097400322,0.281590849775416,0.0366376743923114,0.0570257902022466,0.301872667656956,0.241369073902424,0.117053972417493
0.46147214765571,0.0458670813637831,0.321984603037564,0.0821010466466534,0.321392858206569,0.28075911521819,0.0363004146879137,0.0568535529152111,0.299425604914301,0.240859937581136,0.116706474372417
0.460642564267217,0.0456297179577057,0.32150692385614,0.0817260780505266,0.320617326935538,0.279931775349756,0.035967305217628,0.0566824031963789,0.296998421618458,0.240353308218626,0.116361080219868
0.459816083233469,0.0453943439962064,0.321031277345906,0.0813539663281168,0.319845477368213,0.279108797332762,0.0356382828076744,0.0565123306105455,0.294591023153384,0.239849166213998,0.116017770752003
0.458992686761266,0.0451609365779515,0.320557648825365,0.0809846812694736,0.319077283530914,0.27829014864195,0.0353132854159423,0.0563433248566974,0.292203313028805,0.239347492177289,0.115676526995159
0.45817235719605,0.0449294731352681,0.320086023764039,0.0806181930706522,0.318312719692439,0.27747579706062,0.034992252108992,0.0561753757658511,0.289835192962843,0.238848266926566,0.115337330206296
0.457355077020539,0.0446999314282865,0.319616387780438,0.0802544723271305,0.317551760361262,0.276665710677134,0.0346751230395694,0.0560084732989331,0.287486562962904,0.23835147148508,0.115000161869482
0.456540828853363,0.0444722895392017,0.319148726640077,0.079893490027351,0.316794380282755,0.275859857881468,0.0343618394246236,0.0558426075447016,0.285157321404821,0.237857087078465,0.114665003692458
0.455729595447718,0.0442465258666521,0.31868302625351,0.0795352175463828,0.316040554436462,0.275058207361812,0.0340523435238131,0.0556777687177073,0.282847365110252,0.23736509513198,0.114331837603262
0.454921359690047,0.0440226191202132,0.318219272674413,0.0791796266397048,0.315290258033398,0.274260728101204,0.0337465786184915,0.055513947156294,0.28055658942236,0.236875477267804,0.114000645746909
0.454116104598722,0.0438005483150023,0.317757452097681,0.078826689437104,0.314543466513393,0.273467389374221,0.0334444889911597,0.0553511333206368,0.27828488827978,0.236388215302368,0.113671410482133
0.453313813322754,0.0435802927663932,0.317297550857574,0.0784763784366888,0.31380015554247,0.272678160743697,0.0331460199053737,0.0551893177908179,0.276032154288882,0.235903291243736,0.113344114378196
0.452514469140509,0.0433618320848371,0.316839555425874,0.0781286664990126,0.313060301010259,0.271893012057493,0.0328511175860977,0.0550284912649389,0.273798278794358,0.235420687289029,0.11301874021174
0.451718055458451,0.0431451461707872,0.316383452410092,0.0777835268413086,0.312323879027444,0.271111913445311,0.032559729200491,0.0548686445572684,0.271583151948125,0.234940385821887,0.112695270963707
0.450924555809885,0.0429302152097263,0.315929228551688,0.07744093303183,0.311590865923249,0.270334835315534,0.0322718028391202,0.0547097685964253,0.269386662776587,0.234462369409976,0.112373689816306
0.450133953853727,0.0427170196672932,0.315476870724327,0.0771008589842952,0.310861238242954,0.269561748352125,0.0319872874975839,0.0545518544235951,0.267208699246249,0.233986620802535,0.112053980150042
0.449346233373289,0.0425055402845063,0.315026365932162,0.0767632789524368,0.31013497274545,0.268792623511551,0.0317061330585426,0.0543948931907808,0.265049148327719,0.233513122927966,0.111736125540789
0.448561378275064,0.042295758073082,0.314577701308146,0.0764281675246484,0.309412046400818,0.268027432019754,0.0314282902741435,0.0542388761590855,0.262907896058103,0.233041858891453,0.111420109756921
0.447779372587545,0.042087654310847,0.314130864112367,0.0760954996187325,0.308692436387951,0.267266145369156,0.0311537107488298,0.0540837946970274,0.260784827601817,0.232572811972632,0.111105916756493
0.447000200460044,0.04188121053724,0.313685841730413,0.0757652504767424,0.3079761200922,0.266508735315706,0.0308823469225267,0.0539296402788857,0.258679827309836,0.232105965623289,0.110793530684463
0.446223846161528,0.0416764085489034,0.313242621671762,0.0754373956599202,0.307263075103056,0.265755173875962,0.0306141520541955,0.0537764044830779,0.256592778777408,0.231641303465102,0.110482935869981
0.445450294079475,0.0414732303953604,0.312801191568198,0.0751119110437246,0.306553279211863,0.265005433324211,0.0303490802057444,0.0536240789905659,0.25452356490023,0.23117880928741,0.110174116823702
0.444679528718735,0.041271658374778,0.312361539172249,0.0747887728129517,0.305846710409558,0.264259486189621,0.0300870862262922,0.053472655583292,0.252472067929133,0.23071846704503,0.109867058235166
0.443911534700407,0.0410716750298127,0.311923652355656,0.074467957456942,0.305143346884444,0.263517305253439,0.029828125736772,0.0533221261426436,0.250438169523279,0.230260260856097,0.109561744970213
