"Xyleborus glabratus","Xylosandrus compactus","Coptoborus pseudotenuis","Sampsonius dampfi"
0.318449293567882,0.588341130675004,0.234937974698075,0.069669637445096
0.316599492006903,0.5875903754645,0.233173533370053,0.0688565037877059
0.314759710546234,0.586840941843196,0.231422364069974,0.0680540073808637
0.312929929335731,0.586092827917458,0.229684396503535,0.0672620010741293
0.311110127791898,0.585346031787402,0.227959559879199,0.0664803396815449
0.309300284614497,0.584600551547023,0.226247782935042,0.0657088799621859
0.30750037780297,0.583856385284307,0.224548993965019,0.0649474806005824
0.305710384672715,0.583113531081352,0.222863120844716,0.0641960021870266
0.303930281871177,0.582371987014487,0.221190091056539,0.0634543071977852
0.302160045393775,0.581631751154383,0.219529831714387,0.0627222599752335
0.300399650599651,0.580892821566172,0.217882269587784,0.0619997267079247
0.298649072227245,0.580155196309556,0.216247331125492,0.0612865754106094
0.296908284409704,0.57941887343892,0.214624942478601,0.0605826759042245
0.295177260690092,0.578683851003446,0.213015029523112,0.059887899795855
0.293455974036449,0.577950127047216,0.211417517882,0.0592021204586939
0.291744396856648,0.577217699609327,0.209832332946787,0.0585252130120004
0.290042501013088,0.57648656672399,0.20825939989861,0.0578570543010769
0.288350257837196,0.575756726420645,0.206698643728794,0.0571975228772714
0.286667638143752,0.575028176724056,0.205149989258953,0.0565464989780183
0.284994612245039,0.574300915654421,0.203613361160595,0.0559038645069233
0.283331149964795,0.573574941227475,0.202088683974268,0.0552695030139082
0.281677220652005,0.572850251454583,0.200575882128226,0.0546432996754171
0.280032793194483,0.57212684434285,0.199074879956643,0.0540251412746999
0.278397836032303,0.571404717895212,0.197585601717367,0.0534149161821759
0.276772317171019,0.57068387011054,0.19610797160923,0.0528125143358845
0.275156204194719,0.569964298983731,0.194641913788904,0.0522178272220358
0.273549464278894,0.569246002505808,0.193187352387337,0.0516307478556615
0.271952064203121,0.568528978664011,0.191744211525749,0.0510511707613754
0.270363970363573,0.567813225441894,0.190312415331206,0.0504789919542511
0.268785148785329,0.567098740819414,0.188891887951776,0.0499141089208144
0.26721556513453,0.566385522773027,0.187482553571283,0.0493564206001689
0.265655184730331,0.565673569275771,0.186084336423644,0.0488058273652474
0.264103972556685,0.564962878297363,0.184697160806817,0.0482622310041977
0.262561893273945,0.564253447804284,0.183320951096359,0.0477255347019121
0.261028911230292,0.563545275759863,0.18195563175859,0.0471956430216943
0.259504990472975,0.562838360124371,0.180601127363391,0.0466724618870786
0.257990094759387,0.5621326988551,0.179257362596621,0.0461558985637933
0.256484187567952,0.561428289906449,0.17792426227217,0.0456458616418839
0.25498723210885,0.56072513123001,0.17660175134366,0.0451422610179853
0.253499191334559,0.560023220774646,0.175289754915779,0.0446450078777578
0.252020027950228,0.559322556486578,0.173988198255287,0.0441540146784814
0.250549704423876,0.558623136309458,0.172697006801664,0.0436691951318141
0.249088182996423,0.55792495818446,0.171416106177437,0.0431904641867141
0.247635425691547,0.557228020050346,0.17014542219817,0.0427177380125292
0.246191394325377,0.556532319843553,0.168884880882142,0.042250933982256
0.244756050516021,0.555837855498269,0.167634408459699,0.0417899706559651
0.243329355692916,0.555144624946505,0.166393931382304,0.0413347677644004
0.241911271106032,0.554452626118172,0.165163376331283,0.0408852461927475
0.240501757834894,0.553761856941158,0.163942670226266,0.0404413279645772
0.239100776797456,0.553072315341399,0.162731740233351,0.0400029362259606
0.237708288758808,0.552383999242953,0.161530513772963,0.039569995229757
0.236324254339724,0.55169690656807,0.160338918527453,0.0391424303200802
0.234948634025056,0.551011035237265,0.159156882448407,0.0387201679169335
0.23358138817197,0.550326383169388,0.157984333763694,0.0383031355010246
0.232222477018025,0.549642948281693,0.156821200984253,0.0378912615987531
0.230871860689101,0.548960728489907,0.155667412910615,0.0374844757673715
0.229529499207177,0.548279721708295,0.15452289863918,0.0370827085803228
0.228195352497958,0.547599925849733,0.153387587568244,0.0366858916127519
0.22686938039835,0.546921338825769,0.152261409403787,0.0362939574271905
0.225551542663792,0.54624395854669,0.151144294165022,0.0359068395594145
0.224241798975444,0.54556778292159,0.150036172189717,0.0355244725044775
0.222940108947227,0.544892809858427,0.148936974139288,0.0351467917029127
0.221646432132721,0.544219037264092,0.147846631003676,0.0347737335271091
0.220360728031929,0.543546463044471,0.146765074106002,0.0344052352678582
0.219082956097893,0.542875085104503,0.14569223510702,0.0340412351210696
0.217813075743181,0.542204901348248,0.144628046009355,0.0336816721746575
0.216551046346232,0.541535909678937,0.14357243916155,0.0333264863955932
0.215296827257569,0.540868107999043,0.142525347261906,0.0329756186171271
0.214050377805887,0.540201494210331,0.141486703362141,0.0326290105261766
0.212811657303995,0.539536066213921,0.140456440870855,0.0322866046508765
0.211580625054643,0.538871821910344,0.139434493556816,0.0319483443482969
0.210357240356216,0.538208759199599,0.138420795552065,0.0316141737923211
0.209141462508303,0.53754687598121,0.137415281354854,0.0312840379616874
0.20793325081714,0.536886170154279,0.136417885832406,0.0309578826281883
0.206732564600936,0.536226639617545,0.135428544223515,0.0306356543450314
0.205539363195071,0.535568282269435,0.134447192140985,0.0303173004353564
0.204353605957181,0.534911096008115,0.133473765573913,0.0300027689809088
0.203175252272124,0.534255078731553,0.132508200889813,0.0296920088108685
0.202004261556826,0.533600228337557,0.131550434836601,0.0293849694908317
0.200840593265022,0.532946542723839,0.130600404544425,0.0290816013119455
0.199684206891873,0.532294019788061,0.129658047527364,0.0287818552801919
0.198535061978484,0.531642657427882,0.128723301684979,0.0284856831058222
0.1973931181163,0.530992453541016,0.127796105303738,0.0281930371929387
0.196258334951409,0.530343406025274,0.126876397058308,0.0279038706292225
0.195130672188724,0.529695512778614,0.12596411601272,0.0276181371758053
0.194010089596072,0.529048771699193,0.125059201621411,0.0273357912572853
0.192896547008174,0.52840318068541,0.124161593730151,0.0270567879518853
0.191790004330525,0.527758737635954,0.123271232576842,0.0267810829817484
0.190690421543178,0.527115440449852,0.122388058792214,0.0265086327033756
0.189597758704422,0.526473287026513,0.121512013400414,0.0262393940981973
0.18851197595437,0.525832275265772,0.120643037819472,0.0259733247632826
0.187433033518452,0.525192403067938,0.119781073861683,0.0257103829021811
0.186360891710809,0.524553668333835,0.118926063733873,0.0254505273158976
0.185295510937598,0.523916068964848,0.118077950037575,0.0251937173939976
0.18423685170021,0.523279602862963,0.117236675769112,0.0249399131058422
0.183184874598394,0.522644267930812,0.116402184319577,0.0246890749919501
0.182139540333293,0.522010062071714,0.11557441947474,0.0244411641554858
0.181100809710398,0.521376983189716,0.114753325414852,0.0241961422538739
0.180068643642415,0.520745029189633,0.11393884671438,0.0239539714905347
0.179043003152049,0.520114197977091,0.113130928341649,0.0237146146067409
0.178023849374705,0.519484487458566,0.112329515658411,0.0234780348735973
0.177011143561111,0.518855895541422,0.111534554419342,0.0232441960841354
0.176004847079859,0.518228420133948,0.110745990771451,0.0230130625455272
0.175004921419871,0.517602059145401,0.109963771253438,0.0227845990714137
0.174011328192791,0.516976810486044,0.109187842794966,0.0225587709743476
0.17302402913529,0.516352672067177,0.108418152715873,0.0223355440583478
0.172042986111319,0.515729641801181,0.107654648725321,0.0221148846115662
0.171068161114264,0.515107717601548,0.10689727892088,0.021896759399062
0.170099516269053,0.514486897382926,0.106145991787554,0.0216811356556865
0.169137013834177,0.513867179061142,0.105400736196745,0.021467981079072
0.168180616203654,0.51324856055325,0.104661461405169,0.0212572638227276
0.167230285908919,0.512631039777556,0.103928117053711,0.0210489524892385
0.166285985620645,0.512014614653657,0.103200653166226,0.0208430161235658
0.165347678150517,0.511399283102474,0.102479020148299,0.0206394242064504
0.164415326452916,0.510785043046284,0.101763168785953,0.0204381466479127
0.163488893626568,0.510171892408751,0.101053050244301,0.0202391537808539
0.162568342916105,0.509559829114967,0.100348616066173,0.0200424163547514
0.161653637713596,0.508948851091472,0.0996498181706796,0.0198479055294506
0.16074474155999,0.508338956266294,0.0989566088517464,0.0196555928690509
0.159841618146523,0.507730142568978,0.0982689407766079,0.0194654503358843
0.158944231316057,0.507122407930616,0.0975867669842598,0.0192774502845849
0.158052545064371,0.506515750283877,0.0969100408838756,0.0190915654562491
0.15716652354139,0.505910167563039,0.0962387162531903,0.0189077689726842
0.156286131052368,0.505305657704015,0.0955727472368496,0.0187260343307441
0.155411332059017,0.504702218644386,0.0949120883447267,0.0185463353967527
0.154542091180581,0.504099848323428,0.094256694450209,0.0183686464010108
0.153678373194867,0.503498544682139,0.0936065207884559,0.018192941932387
0.152820143039223,0.502898305663269,0.092961522954628,0.0180191969329915
0.151967365811466,0.502299129211348,0.0923216569020912,0.017847386692932
0.151120006770768,0.501701013272709,0.0916868789405927,0.0176774868451474
0.150278031338497,0.501103955795523,0.0910571457344177,0.0175094733603232
0.149441405099005,0.500507954729815,0.0904324143005184,0.0173433225418824
0.14861009380038,0.499913008027497,0.0898126420066233,0.0171790110210545
0.147784063355152,0.499319113642397,0.0891977865693289,0.0170165157520198
0.146963279840957,0.498726269530272,0.0885878060521665,0.0168558140071268
0.146147709501161,0.498134473648846,0.0879826588636541,0.0166968833721846
0.145337318745441,0.497543723957827,0.0873823037553326,0.0165397017418266
0.144532074150332,0.496954018418935,0.0867866998197825,0.016384247314945
0.143731942459727,0.496365354995925,0.0861958064886258,0.0162304985901957
0.14293689058535,0.495777731654607,0.0856095835305165,0.0160784343615728
0.142146885607181,0.495191146362878,0.085027991049115,0.0159280337140493
0.141361894773855,0.494605597090735,0.0844509894810499,0.0157792760192862
0.14058188550302,0.494021081810304,0.0838785395938735,0.0156321409314073
0.139806825381662,0.493437598495862,0.083310602483998,0.0154866083828381
0.139036682166398,0.492855145123855,0.0827471395746288,0.0153426585802086
0.138271423783732,0.492273719672926,0.0821881126136885,0.0152002720003207
0.137511018330286,0.491693320123929,0.0816334836717275,0.0150594293861754
0.136755434072992,0.491113944459956,0.0810832151398332,0.0149201117430616
0.136004639449261,0.490535590666356,0.0805372697275295,0.0147823003347063
0.135258603067114,0.489958256730753,0.0799956104606705,0.0146459766794819
0.134517293705293,0.48938194064307,0.0794582006793308,0.0145111225466733
0.133780680313335,0.488806640395547,0.0789250040356875,0.0143777199528015
0.133048732011628,0.48823235398276,0.0783959844919037,0.0142457511580042
0.132321418091427,0.487659079401642,0.0778711063180036,0.0141151986624715
0.131598708014859,0.487086814651499,0.0773503340897493,0.0139860452029366
0.130880571414889,0.486515557734033,0.0768336326865113,0.0138582737492202
0.130166978095267,0.485945306653357,0.0763209672891419,0.0137318675008284
0.129457898030456,0.485376059416013,0.0758123033778446,0.0136068098836023
0.128753301365522,0.484807814030992,0.075307606730045,0.013483084546419
0.128053158416016,0.484240568509752,0.0748068434182607,0.013360675357944
0.127357439667827,0.483674320866232,0.0743099798079733,0.0132395664034324
0.126666115777004,0.483109069116873,0.0738169825554995,0.0131197419815795
0.125979157569579,0.482544811280629,0.0733278186058661,0.0130011866014203
0.125296536041344,0.481981545378992,0.0728424551906876,0.0128838849792758
0.12461822235763,0.481419269436,0.0723608598260427,0.012767822035746
0.123944187853045,0.480857981478257,0.0718830003103574,0.01265298289275
0.123274404031212,0.480297679534952,0.0714088447222914,0.0125393528706101
0.12260884256448,0.479738361637864,0.0709383614186262,0.0124269174851817
0.121947475293609,0.479180025821391,0.070471519032159,0.0123156624450259
0.121290274227458,0.478622670122553,0.0700082864696022,0.0122055736486272
0.120637211542632,0.478066292581013,0.069548632909484,0.0120966371816515
0.11998825958313,0.477510891239091,0.0690925278000605,0.0119888393142479
0.11934339085997,0.476956464141778,0.0686399408572268,0.0118821664983906
0.1187025780508,0.476403009336747,0.06819084206244,0.0117766053652623
0.118065793999487,0.475850524874373,0.0677452016606432,0.0116721427226761
0.117433011715707,0.475299008807739,0.0673029901582012,0.011568765552539
0.116804204374503,0.474748459192656,0.0668641783208394,0.0114664610083518
0.11617934531584,0.474198874087672,0.066428737171591,0.0113652164127486
0.115558408044145,0.473650251554087,0.0659966379887531,0.0112650192550734
0.11494136622783,0.473102589655962,0.065567852303847,0.0111658571889931
0.114328193698806,0.472555886460139,0.0651423518995916,0.0110677180301479
0.113718864451986,0.472010140036245,0.064720108807879,0.0109705897538366
0.113113352644771,0.471465348456709,0.0643010953077634,0.0108744604927374
0.112511632596531,0.470921509796772,0.063885283923457,0.0107793185346633
0.111913678788069,0.470378622134498,0.0634726474223331,0.010685152320352
0.111319465861077,0.469836683550787,0.0630631588129408,0.0105919504412882
0.110728968617585,0.469295692129386,0.0626567913430273,0.0104997016375609
0.110142162019392,0.468755645956898,0.0622535184975703,0.0104083947957511
0.109559021187497,0.468216543122796,0.0618533139968192,0.0103180189468531
0.108979521401512,0.46767838171943,0.0614561517943468,0.0102285632642263
0.108403638099074,0.46714115984204,0.0610620060751116,0.0101400170615789
0.10783134687524,0.466604875588764,0.0606708512535273,0.0100523697909811
0.107262623481883,0.466069527060651,0.0602826619715456,0.00996561104090904
0.106697443827071,0.465535112361668,0.0598974130967482,0.00987973053431856
0.106135783974443,0.46500162959871,0.0595150797204476,0.00979471812674684
0.105577620142582,0.464469076881611,0.0591356371558018,0.00971056380444428
0.105022928704369,0.463937452323153,0.0587590609359365,0.00962725768253308
0.104471686186345,0.463406754039073,0.0583853268120803,0.00954479000319499
0.103923869268052,0.462876980148072,0.0580144107517086,0.00946315113388494
0.103379454781379,0.462348128771827,0.0576462889367003,0.00938233156557269
0.102838419709895,0.461820198034996,0.0572809377615057,0.00930232191101033
0.102300741188182,0.46129318606523,0.0569183338313231,0.00922311290302612
0.101766396501158,0.460767090993174,0.0565584539602897,0.00914469539284347
0.101235363083395,0.460241910952484,0.0562012751696816,0.00906706034842612
0.100707618518436,0.459717644079829,0.0558467746861261,0.008990198852847
0.100183140538105,0.459194288514901,0.055494929939825,0.00891410210268239
0.0996619070218078,0.458671842400421,0.0551457185627899,0.00883876140642957
0.0991438959958399,0.458150303882146,0.0547991183870885,0.00876416818294873
0.0986290856326777,0.45762967110888,0.0544551074431021,0.00869031395992751
0.0981174542502751,0.457109942232475,0.0541136639577956,0.00861719037236897
0.0976089803113525,0.456591115407844,0.0537747663529992,0.00854478916110207
0.0971036424226824,0.456073188792962,0.0534383932437007,0.00847310217131415
0.0966014193343742,0.455556160548877,0.0531045234363498,0.00840212135110562
0.0961022899391518,0.455040028839712,0.0527731359271751,0.00833183875006577
0.0956062332716342,0.454524791832678,0.0524442099005119,0.00826224651787031
0.0951132285076084,0.454010447698074,0.0521177247271425,0.00819333690289912
0.0946232549633017,0.453496994609292,0.0517936599626461,0.00812510225087505
0.0941362920946535,0.452984430742828,0.0514719953457641,0.00805753500352292
0.0936523194965818,0.452472754278287,0.0511527107967751,0.00799062769724812
