"Xyleborus posticus","Xyleborus glabratus","Sampsonius dampfi","Xylosandrus compactus","Xyleborus germanus","Xyleborus ferrugineus","Xyleborus obesus","Coptoborus pseudotenuis","Xyleborinus saxeseni","Xyleborus affinis","Euwallacea fornicatus","Ambrosiodmus rubricollis","mutillatus","Xylosandrus morigerus","Ambrosiodmus tachygraphus","Xylosandrus crassiusculus","Xyleborus seriatus","Xyleborus xylographus","Euwallacea validus","Ambrosiodmus obliquus"
0.098095393238274,0.657209157595155,0.0757586178718559,0.229243111511974,0.269852891297522,0.349211603054634,0.0482776397478737,0.238070557634557,0.234534110667984,0.425930476685,0.279752615779043,0.127298858156743,0.146078772077072,0.40096682659579,0.0718540611922042,0.498552497674856,0.131172278410683,0.107432763511333,0.31446899952113,0.0632773666865939
0.0975675636927566,0.652099560404048,0.0749167429691696,0.22819585846145,0.268942620422226,0.348137844540194,0.0479124589752573,0.235663985572975,0.23350682927841,0.425117467135288,0.278551383242967,0.126121834452159,0.145096634991606,0.399531921765537,0.0711331836121152,0.497392047671802,0.130412218201719,0.105708778935371,0.31267683371498,0.0628655271649297
0.0970460799237423,0.646992256460151,0.0740895028898242,0.227159559354856,0.268040891953712,0.347073419314435,0.0475525298508461,0.233291611355731,0.232490117991612,0.424310770871725,0.277362024226969,0.124962594329198,0.144127069871972,0.398109156329113,0.0704241597204309,0.496240065140025,0.129661391846774,0.104021508345854,0.310903222826854,0.0624591574015233
0.0965308236586581,0.641888393702864,0.0732765560025525,0.226134033960035,0.267147572060636,0.346018190000998,0.047197741625777,0.230952852609603,0.231483804227251,0.423510297899349,0.276184353137419,0.123820770985773,0.143169840922746,0.396698364466052,0.0697267214331449,0.495096439702042,0.128919628830848,0.102370012097193,0.309147893653449,0.0620581481460523
0.0960216796058243,0.6367891004564,0.0724775705823638,0.225119106098546,0.266262529862711,0.344972022099676,0.046847986618185,0.228647137306248,0.230487719274489,0.422715960104817,0.275018188364662,0.122696007082974,0.142224718149025,0.39529938352233,0.069040608324341,0.493961063096413,0.128186762856412,0.100753377396037,0.307410578123714,0.0616623930524026
0.0955185353599332,0.631695484852656,0.0716922244704559,0.224114603529942,0.265385637346691,0.34393478390805,0.0465031601083121,0.226373903621172,0.229501698181562,0.421927671204488,0.273863352174031,0.121587954455488,0.141291477180442,0.393912053932082,0.0683655673635374,0.492833829123745,0.127462631712896,0.0991707175113995,0.305691013183578,0.0612717885825109
0.0950212813111325,0.62660863429569,0.0709202047474945,0.223120357840055,0.264516769285297,0.342906346445745,0.0461631602378758,0.224132599790801,0.228525579649173,0.421145346694279,0.272719670600475,0.120496273832143,0.140369899101518,0.392536219141704,0.0677013526634841,0.491714633594428,0.12674707715102,0.09762117100512,0.303988940683632,0.0608862339140101
0.0945298105575555,0.621529614967514,0.0701612074196801,0.222136204333122,0.26365580315894,0.341886583381227,0.0458278879134972,0.221922683968021,0.227559205927563,0.420368903801231,0.271586973346688,0.119420634566186,0.139459770288081,0.39117172553626,0.0670477252379482,0.490603374278027,0.126039944761753,0.0961039009825183,0.302304107269676,0.0605056308515044
0.0940440188211432,0.616459471374748,0.0694149371170368,0.221161981927601,0.262802619080143,0.340875370961018,0.0454972467140006,0.21974362407649,0.2266024227171,0.419598261436714,0.270465093684572,0.118360714374921,0.138560882249502,0.389818422368104,0.0664044527690337,0.489499950854268,0.125341083859712,0.0946180943630503,0.300636264276054,0.0601298837413071
0.0935638043666157,0.611399225935663,0.0686811068033942,0.22019753305552,0.261957099720554,0.339872587941248,0.0451711428014031,0.217594897664031,0.225655079072252,0.418833340151197,0.269353868359933,0.117316199088342,0.13767303147651,0.388476161687643,0.0657713093836138,0.488404264865566,0.124650347370805,0.093162961170741,0.298985167621702,0.0597588993894842
0.0930890679234537,0.606349878607023,0.0679594374975552,0.219242703565224,0.26111913024043,0.338878115521448,0.0448494848354269,0.215475991755381,0.2247170273088,0.418074062090529,0.268253137500264,0.116286782406413,0.13679601929436,0.38714479827616,0.0651480754384695,0.487316219671024,0.123967591723931,0.0917377338441359,0.297350577708827,0.059392586983057
0.092619712610761,0.601312406550107,0.0672496580051692,0.218297342627388,0.260288598220507,0.337891837280492,0.0445321838913716,0.213386402704557,0.223788122914177,0.417320350953669,0.267162744525508,0.115272165664675,0.135929651721129,0.385824189580625,0.0645345373137515,0.486235720401857,0.123292676746586,0.0903416665654834,0.295732259324147,0.059030858014219
0.0921556438648829,0.596287763835146,0.0665515046608459,0.217361302644158,0.259465393596152,0.336913639114613,0.0442191533811936,0.211325636047053,0.222868224460794,0.4165721319518,0.266082536061688,0.114272057607849,0.135073739330951,0.384514195650427,0.0639304872143979,0.485162673918186,0.122625465564189,0.0889740346088347,0.294129981542628,0.0586736262074369
0.0916967693696634,0.591276881183471,0.0658647210800764,0.216434439161309,0.258649408593714,0.33594340917741,0.0439103089776497,0.209293206352103,0.221957193522241,0.41582933176879,0.265012361857291,0.113286174171142,0.134228097121968,0.383214679075956,0.0633357229791631,0.48409698876715,0.121965824502992,0.0876341337067323,0.292543517633635,0.0583208074493047
0.091242998989227,0.586280665746467,0.0651890579205427,0.215516610783296,0.257840537668981,0.334981037821767,0.0436055685413649,0.207288637075202,0.221054894592255,0.415091878522925,0.263952074702296,0.112314238268952,0.133392544388827,0.381925504928969,0.062750047896923,0.48303857514229,0.121313622996408,0.0863212794351356,0.290972644969444,0.0579723197210333
0.0907942447031815,0.581300000920511,0.0645242726524154,0.214607679091079,0.257038677447659,0.334026417543617,0.043304852050696,0.205311460411063,0.220161195006346,0.414359701729885,0.262901530349773,0.11135597959071,0.132566904599542,0.380646540704681,0.0621732705299462,0.481987344844154,0.120668733494636,0.0850348066162232,0.289417144936038,0.0576280830334583
0.0903504205441365,0.576335746196911,0.0638701293372627,0.213707508562637,0.256243726667804,0.333079442927472,0.0430080815342663,0.203361217147173,0.219275964865971,0.413632732266902,0.26186058743992,0.110411134403568,0.131751005276532,0.379377656265528,0.0616052045438279,0.480943211242083,0.12003103137743,0.0837740687386959,0.287876802846134,0.0572880193644579
0.0899114425374447,0.571388737045914,0.0632263984152086,0.21281596649604,0.255455586124122,0.332140010593671,0.0427151810060536,0.201437456518112,0.21839907696517,0.412910902338059,0.260829107426483,0.1094794453617,0.130944677881695,0.378118723786529,0.0610456685438041,0.479906089237139,0.119400394869898,0.0825384373952017,0.286351407854373,0.0569520525986778
0.0894772286430697,0.566459784833741,0.0625928564999924,0.211932922935006,0.254674158614065,0.331208019147257,0.0424260764029205,0.199539736060758,0.217530406719559,0.412194145440693,0.259806954505449,0.108560661321946,0.130147757705343,0.376869617702201,0.0604944859171718,0.47887589522612,0.118776704961198,0.0813273017364883,0.284840752874617,0.0566201084694624
0.0890476986994962,0.561549676771619,0.0619692861816038,0.211058250596837,0.253899348885666,0.330283369128444,0.0421406955244799,0.197667621470511,0.216669832097607,0.411482396332842,0.258793995545934,0.107654537165581,0.129360083758847,0.375630214654986,0.0599514846815595,0.477852547066641,0.118159845326026,0.0801400679418954,0.283344634499292,0.0562921145029006
0.0886227743695967,0.556659175895725,0.061355475836177,0.210191824802643,0.253131063587031,0.329365962964607,0.0418589679751952,0.19582068645865,0.215817233554083,0.410775591001726,0.257790100023195,0.106760833625972,0.128581498670868,0.374400393445111,0.0594164973387983,0.476835964043233,0.117549702248773,0.0789761587057876,0.281862852920723,0.0559679999638954
0.0882023790883761,0.551789021076963,0.0607512194428447,0.209333523409777,0.252369211217437,0.328455704923736,0.0415808251086196,0.193998512610924,0.214972493965628,0.410073666633188,0.256795139953679,0.105879317121907,0.127811848587011,0.373180034981866,0.0588893607341615,0.475826066834423,0.116946164550253,0.077835012739532,0.280395211854412,0.0556476958041726
0.087786438012517,0.546939927059428,0.0601563164072651,0.208483226746392,0.251613702079968,0.327552501069309,0.0413061999736818,0.192200689247471,0.214135498568337,0.409376561582094,0.255808989832042,0.105009759596391,0.12705098307279,0.371969022236222,0.0583699159207469,0.474822777480769,0.116349123516898,0.0767160842886211,0.278941518464187,0.0553311346121484
0.0873748779716552,0.542112584526451,0.0595705713915513,0.207640817548047,0.250864448235645,0.326656259216524,0.0410350272629332,0.190426813284139,0.213306134897309,0.408684215343631,0.254831526570059,0.104151938360697,0.126298755019768,0.370767240194774,0.0578580080287883,0.473826019353807,0.115758472832322,0.0756188426645496,0.277501583289198,0.0550182505645768
0.0869676274213134,0.537307660193052,0.0589937941503369,0.206806180896275,0.250121363458968,0.32576688888985,0.0407672432626715,0.188676489095302,0.212484292728063,0.407996568525482,0.253862629437376,0.103305635943497,0.125555020554755,0.369574575814932,0.0573534861396943,0.472835717125891,0.115174108511165,0.0745427717910467,0.276075220172689,0.0547089793799062
0.0865646163974303,0.532525796923672,0.0584257993727354,0.205979204159064,0.249384363194854,0.324884301281842,0.0405027858048638,0.186949328378221,0.211669864019778,0.407313562820846,0.252902180004015,0.102470639944875,0.124819638951954,0.368390917981359,0.0568562031646187,0.471851796740876,0.114595928835128,0.0734873697642798,0.274662246192505,0.0544032582732723
0.0861657764724185,0.527767613873999,0.0578664065299481,0.205159776933152,0.24865336451689,0.324008409213177,0.0402415942207935,0.185244950019007,0.210862742860267,0.40663514098227,0.251950062084592,0.101646742895042,0.124092472547928,0.367216157463574,0.0563660157273759,0.470874185385642,0.114023834291107,0.0724521484266363,0.273262481593288,0.0541010259130617
0.0857710407126953,0.523033706655757,0.0573154397283005,0.204347790988103,0.24792828608686,0.323139127093878,0.0399836092963594,0.183562979960258,0.210062825412647,0.405961246796257,0.251006161684173,0.100833742117599,0.12337338665931,0.366050186874715,0.055882784051528,0.469902811462401,0.113457727511357,0.0714366329537109,0.271875749720314,0.0538022223789836
0.0853803436376245,0.518324647523267,0.0567727275674834,0.203543140212066,0.247209048115519,0.322276370885663,0.0397287732289585,0.181903051070389,0.209270009863621,0.405291825058643,0.250070366945722,0.100031439597166,0.122662249503126,0.364892900631407,0.0554063718514718,0.468937604561788,0.112897513215605,0.0704403614541179,0.270501876954927,0.0535067891215871
0.0849936211798179,0.513640985580655,0.0562381030037948,0.202745720559187,0.246495572324537,0.321420058065405,0.0394770295858891,0.180264803014709,0.208484196373326,0.404626821550691,0.249142568099077,0.0992396418512354,0.121958932119652,0.363744194914706,0.0549366462273653,0.467978495436688,0.112343098155028,0.0694628845817595,0.269140692651532,0.0532146689231665
0.0846108106467413,0.508983247008542,0.0557114032181827,0.201955429998597,0.245787781909599,0.320570107589644,0.0392283232642099,0.178647882128274,0.207705287026692,0.403966183015889,0.248222657411408,0.0984581598060814,0.121263308297711,0.362603967632081,0.0544734775637396,0.467025415976788,0.111794391058044,0.0685037651601891,0.267792029076093,0.0529258058600003
0.0842318506835769,0.504351935309094,0.0551924694888999,0.201172168464926,0.245085601504607,0.319726439860124,0.0389826004519983,0.177051941290546,0.206933185786255,0.403309857137434,0.247310529139105,0.0976868086766013,0.120575254502312,0.361472118380405,0.0540167394316498,0.466078299183827,0.11125130257783,0.0675625778187112,0.266455721346108,0.0526401452658704
0.0838566812372937,0.499747531568303,0.0546811470685875,0.200395837810291,0.244388957146939,0.318888976690323,0.0387398085909503,0.175476639801878,0.206167798446376,0.40265779251636,0.246406079481044,0.0969254078499314,0.119894649804551,0.360348548409922,0.0535663084942241,0.465137079147513,0.110713745241521,0.0666389086398722,0.265131607372021,0.0523576336968103
0.0834852435218782,0.495170494734397,0.0541772850656158,0.199626341757703,0.243697776243751,0.318057641272931,0.0384998963402685,0.173921643261841,0.20540903258881,0.402009938650304,0.245509206533191,0.096173780772713,0.119221375813702,0.359233160589155,0.053122064415476,0.4642016910221,0.110181633401001,0.0657323548179948,0.263819527800017,0.0520782188970361
0.0831174799846846,0.490621261911287,0.0536807363295137,0.198863585855846,0.243011987539252,0.317232358148255,0.0382628135417866,0.172386623449417,0.204656797539584,0.401366245912881,0.244619810244487,0.0954317548418782,0.118555316611397,0.358125859370736,0.0526838897722523,0.463272071003592,0.109654883185263,0.0648425243284271,0.262519325956187,0.0518018497660122
0.08275333427386,0.486100248665986,0.0531913573403311,0.19810747743518,0.242331521082953,0.316413053173519,0.0380285111862826,0.170871258205059,0.203911004327145,0.400726665533648,0.243737792373991,0.0946991612988306,0.117896358687842,0.357026550758114,0.0522516699691943,0.462348156307552,0.109133412454247,0.0639690356071778,0.261230847792004,0.051528476326609
0.0823927512068055,0.481607849348951,0.052709008101778,0.197357925565322,0.241656308198826,0.315599653493013,0.0377969413809316,0.169375231314629,0.203171565641716,0.400091149578635,0.242863056449216,0.0939758351269026,0.117244390879987,0.355935142273133,0.0518252931565929,0.461429885147513,0.10861714075412,0.0631115172406158,0.259953941831093,0.0512580496943098
0.0820356767396349,0.47714443742632,0.0522335520379994,0.196614841013662,0.240986281455364,0.314792087509089,0.0375680573178563,0.167898232395213,0.202438395795837,0.399459650931426,0.24199550772564,0.0932616149519755,0.116599304311574,0.354851542924434,0.0514046501510285,0.460517196713948,0.108105989273947,0.0622696076649293,0.258688459117248,0.0509905220474277
0.0816820579375937,0.472710365823056,0.0517648558938425,0.195878136205176,0.240321374636503,0.313990284853954,0.0373418132437298,0.16643995678283,0.201711410686038,0.398832123274776,0.241135053147332,0.0925563429461528,0.115960992335018,0.353775663176668,0.050989634358686,0.459610031153805,0.107599880803689,0.0614429548750344,0.257434253163671,0.050725846598293
0.0813318429464026,0.468305967275999,0.0513027896384848,0.19514772518338,0.239661522713364,0.313194176362243,0.0371181644303922,0.165000105422006,0.200990527755615,0.398208521072735,0.240281601308681,0.0918598647343787,0.115329350475027,0.352707414920496,0.0505801417012423,0.458708329550569,0.107098739693498,0.0606312161426425,0.256191179903396,0.0504639775653747
0.080984980964494,0.463931554695913,0.0508472263722956,0.194423523572411,0.239006661816818,0.312403694044345,0.0368970671464398,0.163578384757234,0.200275665958465,0.397588799553268,0.239435062417164,0.0911720293039036,0.114704276373931,0.351646711443341,0.0501760705442293,0.457812033904844,0.106602491814247,0.0598340577431973,0.254959097640872,0.0502048701463012
0.080641422216106,0.459587421537577,0.0503980422368069,0.193705448540177,0.238356729210809,0.311618771060461,0.0366784786297514,0.162174506626297,0.19956674572395,0.396972914691364,0.238595348257149,0.0904926889164964,0.114085669738636,0.350593467400884,0.0497773216277774,0.456921087115449,0.106111064519258,0.0590511546914005,0.253737867004668,0.049948480491746
0.0803011179252045,0.455273842177039,0.0499551163276779,0.192993418762547,0.237711663266445,0.310839341695361,0.0364623570609149,0.160788188155456,0.198863688922746,0.396360823192598,0.237762372154673,0.0898216990233098,0.113473432289159,0.349547598789267,0.0493837979996484,0.456035432960982,0.105624386607191,0.058282190485056,0.252527350901274,0.0496947656801464
0.079964020290205,0.450991072295188,0.0495183306105404,0.192287354388549,0.2370714034368,0.310065341333827,0.0362486615375205,0.159419151656485,0.19816641883366,0.395752482477145,0.23693604894318,0.08915891818231,0.11286746770869,0.348509022917996,0.0489954049504745,0.455155016081877,0.105142388286043,0.0575268568569685,0.251327414469975,0.049443683693225
0.0796300824594616,0.446739349266779,0.0490875698396162,0.191587177006544,0.236435890232429,0.309296706436757,0.0360373520492871,0.158067124525539,0.197474860111367,0.395147850664234,0.236116294930187,0.0885042079781806,0.112267681595127,0.347477658383515,0.0486120499511171,0.454279781962898,0.104665001138223,0.0567848535346356,0.250137925038759,0.0491951933922824
0.0792992585075007,0.44251889255414,0.048662721479005,0.190892809611331,0.235805065197553,0.308533374517902,0.0358283894539919,0.156731839143852,0.196788938755046,0.394546886557014,0.235303027864838,0.0878574329446196,0.111673981414023,0.346453425043427,0.0482336425920682,0.453409676916097,0.104192158086665,0.0560558880074894,0.248958752081239,0.0489492544952355
0.0789715034119693,0.438329904104773,0.0482436756265429,0.190204176572173,0.235178870886911,0.307775284121231,0.0356217354541724,0.155413032780238,0.196108582077889,0.393949549627832,0.234496166906334,0.0872184604889477,0.111086276452924,0.345436243991358,0.0478600945248195,0.452544648064184,0.103723793361949,0.0553396753014415,0.247789767174564,0.048705827554372
0.0786467730312742,0.434172568752108,0.0478303249401366,0.1895212036017,0.234557250843236,0.307022374798889,0.0354173525745713,0.154110447495381,0.195433718677435,0.393355800003901,0.233695632593193,0.0865871608189502,0.110504477777013,0.344426037532431,0.0474913194051229,0.451684643324327,0.103259842470379,0.0546359377604982,0.246630843958287,0.0484648739347961
0.0783250240828887,0.430047054618715,0.0474225645664824,0.188843817725657,0.23394014957535,0.306274587089734,0.0352152041402986,0.152823830047904,0.194764278406735,0.39276559845335,0.232901346813331,0.0859634068718777,0.10992849818606,0.343422729159332,0.0471272328380775,0.450829611392349,0.102800242163007,0.0539444048352169,0.245481858094176,0.0482263557935403
0.0780062141223018,0.425953513521272,0.0470202920720829,0.188171947253491,0.233327512536858,0.305531862498444,0.0350152542556839,0.151552931802182,0.194100192346288,0.392178906371646,0.23211323277493,0.0853470742455343,0.109358252172589,0.342426243528971,0.0467677523249717,0.449979501727322,0.10234493040555,0.0532648128777843,0.244342687226928,0.04799023605932
0.0776903015225893,0.421892081376665,0.0466234073764775,0.187505521749721,0.232719286105412,0.30479414347516,0.034817467783792,0.150297508637903,0.193441392776742,0.391595685768368,0.231331214978065,0.0847380411313829,0.108793655881262,0.34143650643969,0.0464127972118193,0.449134264536539,0.101893846349188,0.0525969049435002,0.243213210945782,0.0477564784129056
0.0773772454545838,0.417862878608584,0.0462318126876059,0.186844472006091,0.23211541756253,0.304061373395662,0.034621810326581,0.149057320861328,0.192787813152339,0.39101589925433,0.23055521918708,0.0841361882496022,0.10823462706941,0.340453444809027,0.0460622886395272,0.448293850760854,0.101446930302196,0.0519404305984608,0.242093310746989,0.0475250472680937
0.0770670058676244,0.413866010554038,0.0458454124392288,0.186188730014469,0.231515855073964,0.303333496542055,0.034428248205676,0.147832133118248,0.192139388075057,0.390439510029038,0.229785172403669,0.0835413987860282,0.107681085068691,0.339476986652009,0.045716149495635,0.447458212060387,0.101004123702396,0.0512951457332395,0.240982869997133,0.0472959077532533
0.0767595434708664,0.409901567869229,0.0454641132303295,0.185538228940468,0.23092054767058,0.302610458083952,0.0342367484437391,0.14662171430862,0.191496053269463,0.389866481868476,0.229021002840666,0.082953558330923,0.107132950747827,0.338507061059966,0.0453743043675712,0.446627300800566,0.100565369090394,0.050660812382371,0.239881773897271,0.047069025693428
0.0764548197151297,0.405969626934259,0.0450878237664286,0.184892903097773,0.230329445229751,0.301892204060138,0.0340472787464124,0.145425837502835,0.190857745558217,0.389296779113197,0.228262639896501,0.0823725548195065,0.106590146476394,0.337543598179837,0.0450366794973705,0.445801070038522,0.100130610083581,0.0500371985494492,0.238789909447877,0.0468443675929742
0.076152796775271,0.402070250256158,0.0447164548027395,0.184252687923146,0.229742498457236,0.301178681360696,0.0338598074848154,0.144244279859622,0.190224402838233,0.388730366656731,0.227510014130311,0.0817982784741955,0.106052596089622,0.336586529193972,0.0447032027378011,0.444979473509793,0.0996997913508589,0.0494240780376565,0.237707165414563,0.046621900618718
0.0758534375330598,0.398203486869796,0.0443499190891038,0.183617519952087,0.229159658869537,0.300469837709592,0.0336743036785746,0.143076822545548,0.189595964057471,0.388167209934281,0.226763057237689,0.0812306217484955,0.105520224854182,0.335635786300408,0.0443738035098513,0.444162465615367,0.0992728585880953,0.0488212302855494,0.23663343229457,0.0464015925836103
0.0755567055605426,0.394369372736189,0.0439881313166389,0.182987336795141,0.228580878776713,0.299765621647691,0.0334907369793693,0.141923250656099,0.188972369192326,0.387607274911705,0.22602170202704,0.0806694792724899,0.104992959434913,0.334691302693599,0.0440484127615271,0.443350001409016,0.0988497584942497,0.0482284402079253,0.235568602283995,0.0461834119308658
0.0752625651038778,0.390567931137836,0.0436310080660415,0.182362077114817,0.228006111265642,0.299065982516208,0.0333090776549736,0.140783353138311,0.188353559225618,0.387050528074783,0.225285882396547,0.080114747799876,0.104470727862478,0.333753012545604,0.0437269629279155,0.442542036584943,0.0984304387481753,0.0476454980416091,0.234512569245742,0.0459673277185669
0.0749709810676275,0.386799173070651,0.0432784677574861,0.181741680603109,0.227435310183715,0.298370870440561,0.0331292965737778,0.139656922714929,0.187739476125151,0.386496936418747,0.224555533311704,0.0795663261564984,0.103953459501908,0.332820850987698,0.0434093878924687,0.441738527465715,0.0980148479860604,0.0470721991959964,0.233465228678183,0.0457533096047178
0.0746819189994894,0.383063097632169,0.0429304306020641,0.181126087959601,0.226868430122948,0.297680236314633,0.0329513651897726,0.138543755810081,0.187130062822817,0.385946467438075,0.223830590783415,0.0790241151903318,0.103441085022,0.331894754092422,0.0430956229494662,0.440939430990481,0.0976029357794948,0.0465083441081998,0.232426477684504,0.045541327832734
0.0743953450754554,0.37935969240566,0.0425868185547098,0.180515240870131,0.226305426404501,0.296994031785416,0.0327752555279798,0.137443652476419,0.186525263194253,0.385399089116539,0.223110991846642,0.0784880177228652,0.102933536365559,0.330974658856031,0.0427856047676148,0.440144704703466,0.0971946526141382,0.0459537381026478,0.231396214942724,0.0453313532173504
0.0741112260853829,0.375688933839855,0.0422475552685603,0.179909081986009,0.225746255063593,0.296312209238039,0.0326009401703152,0.136356416323724,0.185925022039007,0.384854769917501,0.222396674539579,0.0779579385018465,0.10243074672044,0.330060503181353,0.0424792713547462,0.439354306742734,0.0967899498689727,0.0454081912549914,0.230374340676368,0.0451233571309371
0.0738295294189645,0.372050787623992,0.0419125660507021,0.179307554903756,0.225190872834794,0.29563472178116,0.0324283922418667,0.135281854448942,0.185329285061214,0.38431347877444,0.221687577883339,0.0774337841553402,0.101932650491382,0.329152225861029,0.0421765620235748,0.438568195829207,0.0963887797961205,0.0448715182601772,0.229360756625776,0.0449173114902055
0.0735502230520851,0.368445209057913,0.0415817778192548,0.178710604145367,0.224639237137693,0.294961523232708,0.0322575853975756,0.134219777367628,0.184737998850761,0.383775185081726,0.220983641862143,0.0769154631470608,0.101439183272585,0.328249766561146,0.0418774173584801,0.437786331255941,0.0959910955012086,0.0443435383045537,0.22835536602004,0.0447131887432956
0.0732732755335512,0.364872143416974,0.0412551190617469,0.178118175139067,0.224091306062924,0.29429256810598,0.0320884938093068,0.133169998946767,0.184151110864929,0.383239858685602,0.220284807403991,0.076402885732938,0.10095028182104,0.327353065805219,0.0415817791832771,0.437008672877651,0.0955968509242633,0.0438240749418764,0.227358073549543,0.0445109618572279
0.0729986559721837,0.361331526311552,0.0409325197947393,0.177530214200554,0.223547038358537,0.293627811596066,0.0319210921532933,0.132132336338962,0.183568569410496,0.382707469875397,0.219591016361811,0.075895963918879,0.100465884030556,0.326462064958557,0.0412895905299425,0.436235181100466,0.0952060008211185,0.0433129559730879,0.22636878533909,0.0443106043057114
0.0727263340242596,0.357823284040925,0.0406139115246544,0.176946668514711,0.223006393416715,0.292967209566603,0.0317553555979454,0.131106609917947,0.182990323626288,0.382177989374944,0.218902211495049,0.075394611419687,0.0999859289064797,0.325576706212955,0.041000795608264,0.435465816871927,0.09481850074532,0.0428100133297484,0.225387408921623,0.0441120900572938
0.0724562798812936,0.354347333941392,0.0402992272097698,0.176367486117774,0.222469331260814,0.292310718536847,0.0315912597920087,0.130092643215416,0.182416323466164,0.38165138833421,0.218218336451726,0.074898743619102,0.0995103565410926,0.324696932571744,0.040715339776381,0.434700541671203,0.0944343070305127,0.042315082960999,0.224413853212494,0.0439153935638432
0.072188464258148,0.350903584728404,0.0399884012233373,0.175792615879946,0.221935812532726,0.291658295669046,0.0314287808530629,0.129090262859138,0.181846519682422,0.381127638321124,0.217539335750903,0.0744082775309289,0.0990391080896438,0.323822687835166,0.0404331695121876,0.433939317499537,0.0940533767732939,0.0418280047239434,0.223448028484288,0.0437204897493512
0.0719228583814609,0.347491936832633,0.0396813693177895,0.175222007488434,0.221405798480544,0.291009898756123,0.031267895356347,0.12809929851233,0.18128086380962,0.380606711313595,0.216865154765584,0.0739231317612186,0.0985721257470189,0.322953916586068,0.0401542323855688,0.433182106870895,0.0936756678165184,0.0413486222773356,0.222489846342185,0.0435273539990459
0.0716594339783823,0.3441122827298,0.0393780685899977,0.174655611430913,0.220879250946542,0.290365486209638,0.0311085803239026,0.127119582814274,0.180719308148788,0.380088579691726,0.216195739706018,0.0734432264714704,0.0981093527250155,0.322090564175918,0.0398784770314416,0.43242887280283,0.0933011387330435,0.0408767829784695,0.221539219699848,0.043335962148806
0.0713981632656091,0.340764507264189,0.0390784374475455,0.174093378979388,0.220356132355431,0.289725017048039,0.0309508132140233,0.126150951322145,0.180161805752028,0.379573216230207,0.215531037603396,0.0729684833428247,0.0976507332302101,0.321232576711122,0.0396058531235758,0.431679578807554,0.0929297488098971,0.0404123377831646,0.220596062755813,0.0431462904748646
0.0711390189387094,0.337448487965723,0.0387824155759855,0.173535262174452,0.219836405702911,0.289088450885185,0.0307945719110003,0.125193242454031,0.179608310407496,0.379060594090889,0.214870996293939,0.0724988255412134,0.0971962124423977,0.320379901039642,0.0393363113491666,0.430934188883193,0.0925614580328597,0.0399551411487477,0.219660290970389,0.0429583156837961
0.0708819741617268,0.334164095360555,0.0384899439070453,0.172981213809927,0.219320034544492,0.28845574791914,0.0306398347151557,0.12424629743313,0.179058776624738,0.378550686815532,0.214215564403352,0.0720341776834433,0.0967457364935874,0.319532484737902,0.0390698033841362,0.43019266750525,0.0921962270714437,0.039505050939936,0.218731821043035,0.042772014902774
0.0706270025570577,0.330911193275088,0.038200964587753,0.172431187417876,0.218806982984586,0.287826868921218,0.0304865803331527,0.12330996023308,0.178513159620386,0.378043468318717,0.213564691331653,0.0715744658041791,0.0962992524475372,0.318690276097977,0.0388062818691403,0.429454979618246,0.0918340172642626,0.0390619283375265,0.217810570890217,0.042587365670094
0.0703740781955907,0.327689639133391,0.0379154209504501,0.171885137253977,0.218297215665857,0.287201775225292,0.0303347878685749,0.122384077524428,0.177971415304198,0.377538912880926,0.212918327238346,0.0711196173238036,0.0958567082798123,0.317853224115065,0.0385457003862547,0.428721090627546,0.0914747906047745,0.0386256377498016,0.216896459623729,0.042404345925952
0.0701231755871024,0.324499284247955,0.0376332574836654,0.171343018283247,0.217790697758826,0.286580428717335,0.0301844368127652,0.121468498622192,0.177433500265434,0.377036995141784,0.212276423027945,0.0706695610171241,0.0954180528583511,0.317021278475213,0.0382880134363227,0.427990966391362,0.09111850972739,0.038196046726565,0.215989407529466,0.0422229340034699
0.0698742696709004,0.321339974103781,0.0373544198038188,0.170804786166106,0.217287394951719,0.285962791825213,0.0300355070359169,0.120563075434504,0.176899371759547,0.376537690093448,0.211638930335826,0.0702242269829036,0.0949832359245232,0.316194389543324,0.0380331764169397,0.427264573212929,0.0907651378939349,0.0377730258757204,0.215089336046634,0.0420431086199608
0.0696273358067078,0.318211548635791,0.0370788546277313,0.170270397244774,0.216787273440557,0.285348827508701,0.0298879787784082,0.11966766241232,0.176368987695204,0.376040973074154,0.211005801514413,0.0697835466141903,0.0945522080746672,0.315372508351399,0.0377811456010558,0.426541877832854,0.0904146389804553,0.0373564487823171,0.214196167747399,0.0418648488684278
0.0693823497657789,0.315113842499537,0.0368065097459122,0.169739808529992,0.216290299919476,0.284738499249728,0.0297418326423724,0.118782116500155,0.175842306621605,0.375546819761909,0.210376989619676,0.0693474525694205,0.0941249207420914,0.314555586587045,0.0375318781161756,0.425822847421615,0.0900669774643556,0.036946191929977,0.213309826316955,0.0416881342092866
0.0691392877222426,0.312046685335238,0.0365373339966013,0.169212977688047,0.215796441571274,0.284131771042844,0.0295970495834972,0.117906297087849,0.175319287716102,0.375055206168321,0.209752448397939,0.0689158787442748,0.0937013261795261,0.313743576582217,0.037285331924137,0.425107449572243,0.0897221184118605,0.0365421346246326,0.212430236533996,0.0415129444623073
