"phy","focal","t13","t143","t220","t25","t19","t279","t96","t219","t133","t62","t222","t94","t289","t123","t172","t138","t233","t43","t293","t117","t61","t14","t23","t176","t82","t9","t41","t205","t31","t164","t97","t206","t201","t37","t273","t139","t38","t112","t64","t214","t295","t281","t84","t57","t228","t244","t277","t184","t163","t179","t284","t193","t107","t190","t3","t59","t257","t34","t130","t269","t247","t147","t288","t85","t86","t101","t81","t159","t276","t28","t177","t300","t45","t250","t153","t168","t151","t291","t232","t8","t113","t286","t174","t87","t80","t208","t53","t77","t114","t6","t100","t75","t180","t121","t150","t47","t200","t212","t275","t197","t110","t245","t155","t40","t118","t259","t1","t191","t192","t272","t240","t17","t213","t70","t89","t252","t169","t55","t135","t207","t132","t154","t146","t42","t32","t58","t124","t253","t68","t182","t161","t173","t10","t254","t93","t122","t186","t39","t178","t36","t2","t266","t109","t237","t21","t119","t78","t278","t73","t202","t65","t98","t217","t11","t44","t160","t218","t263","t268","t255","t229","t156","t287"
2,"t112",0.124904246865834,0.162129946453687,0.159291802392273,0.166301043385382,0.162129946453687,0.124904246865834,0.162129946453687,0.184838551694461,0.162129946453687,0.166301043385382,0.166301043385382,0.162129946453687,0.117385201215293,0.162129946453687,0.314448265114441,0.159291802392273,0.159291802392273,0.162129946453687,0.117385201215293,0.162129946453687,0.117385201215293,0.117385201215293,0.159291802392273,0.162129946453687,0.159291802392273,0.181393752304818,0.117385201215293,0.181393752304818,0.117385201215293,0.162129946453687,0.162129946453687,0.117385201215293,0.216187547904548,0.181393752304818,0.159291802392273,0.162129946453687,0.162129946453687,0.674940549862714,0.117385201215293,0.159291802392273,0.159291802392273,0.117385201215293,0.162129946453687,0.159291802392273,0.216187547904548,0.162129946453687,0.162129946453687,0.162129946453687,0.117385201215293,0.358272372513595,0.159291802392273,0.159291802392273,0.117385201215293,0.181393752304818,0.162129946453687,0.162129946453687,0.117385201215293,0.117385201215293,0.181393752304818,0.117385201215293,0.124904246865834,0.159291802392273,0.159291802392273,0.184838551694461,0.162129946453687,0.162129946453687,0.117385201215293,0.162129946453687,0.117385201215293,0.124904246865834,0.162129946453687,0.117385201215293,0.117385201215293,0.117385201215293,0.159291802392273,0.159291802392273,0.216187547904548,0.162129946453687,0.395428629149425,0.395428629149425,0.159291802392273,0.159291802392273,0.162129946453687,0.162129946453687,0.216187547904548,0.216187547904548,0.117385201215293,0.124904246865834,0.117385201215293,0.181393752304818,0.181393752304818,0.117385201215293,0.162129946453687,0.162129946453687,0.162129946453687,0.117385201215293,0.117385201215293,0.162129946453687,0.162129946453687,0.162129946453687,0.162129946453687,0.124904246865834,0.217799521727272,0.162129946453687,0.162129946453687,0.117385201215293,0.117385201215293,0.162129946453687,0.162129946453687,0.217799521727272,0.162129946453687,0.162129946453687,0.117385201215293,0.117385201215293,0.117385201215293,0.117385201215293,0.184838551694461,0.124904246865834,0.162129946453687,0.117385201215293,0.117385201215293,0.162129946453687,0.117385201215293,0.181393752304818,0.162129946453687,0.117385201215293,0.117385201215293,0.162129946453687,0.124904246865834,0.124904246865834,0.184838551694461,0.184838551694461,0.117385201215293,0.117385201215293,0.162129946453687,0.162129946453687,0.159291802392273,0.159291802392273,0.26894317196963,0.162129946453687,0.162129946453687,0.162129946453687,0.162129946453687,0.162129946453687,0.117385201215293,0.162129946453687,0.162129946453687,0.181393752304818,0.117385201215293,0.117385201215293,0.117385201215293,0.117385201215293,0.117385201215293,0.162129946453687,0.162129946453687,0.117385201215293,0.117385201215293,0.117385201215293,0.117385201215293,0.181393752304818,0.181393752304818,0.117385201215293,0.117385201215293
2,"t228",0.136842417878243,0.163638492339995,0.161657499467125,0.166534157553075,0.163638492339995,0.136842417878243,0.163638492339995,0.1791975608661,0.163638492339995,0.166534157553075,0.166534157553075,0.163638492339995,0.131176123483452,0.163638492339995,0.199984873424583,0.161657499467125,0.161657499467125,0.163638492339995,0.131176123483452,0.163638492339995,0.131176123483452,0.131176123483452,0.161657499467125,0.163638492339995,0.161657499467125,0.17686796603582,0.131176123483452,0.17686796603582,0.131176123483452,0.163638492339995,0.163638492339995,0.131176123483452,0.247386122974206,0.17686796603582,0.161657499467125,0.163638492339995,0.163638492339995,0.199984873424583,0.131176123483452,0.161657499467125,0.161657499467125,0.131176123483452,0.163638492339995,0.161657499467125,0.502255729494478,0.163638492339995,0.163638492339995,0.163638492339995,0.131176123483452,0.199984873424583,0.161657499467125,0.161657499467125,0.131176123483452,0.17686796603582,0.163638492339995,0.163638492339995,0.131176123483452,0.131176123483452,0.17686796603582,0.131176123483452,0.136842417878243,0.161657499467125,0.161657499467125,0.1791975608661,0.163638492339995,0.163638492339995,0.131176123483452,0.163638492339995,0.131176123483452,0.136842417878243,0.163638492339995,0.131176123483452,0.131176123483452,0.131176123483452,0.161657499467125,0.161657499467125,0.247386122974206,0.163638492339995,0.199984873424583,0.199984873424583,0.161657499467125,0.161657499467125,0.163638492339995,0.163638492339995,0.247386122974206,0.247386122974206,0.131176123483452,0.136842417878243,0.131176123483452,0.17686796603582,0.17686796603582,0.131176123483452,0.163638492339995,0.163638492339995,0.163638492339995,0.131176123483452,0.131176123483452,0.163638492339995,0.163638492339995,0.163638492339995,0.163638492339995,0.136842417878243,0.199984873424583,0.163638492339995,0.163638492339995,0.131176123483452,0.131176123483452,0.163638492339995,0.163638492339995,0.199984873424583,0.163638492339995,0.163638492339995,0.131176123483452,0.131176123483452,0.131176123483452,0.131176123483452,0.1791975608661,0.136842417878243,0.163638492339995,0.131176123483452,0.131176123483452,0.163638492339995,0.131176123483452,0.17686796603582,0.163638492339995,0.131176123483452,0.131176123483452,0.163638492339995,0.136842417878243,0.136842417878243,0.1791975608661,0.1791975608661,0.131176123483452,0.131176123483452,0.163638492339995,0.163638492339995,0.161657499467125,0.161657499467125,0.199984873424583,0.163638492339995,0.163638492339995,0.163638492339995,0.163638492339995,0.163638492339995,0.131176123483452,0.163638492339995,0.163638492339995,0.17686796603582,0.131176123483452,0.131176123483452,0.131176123483452,0.131176123483452,0.131176123483452,0.163638492339995,0.163638492339995,0.131176123483452,0.131176123483452,0.131176123483452,0.131176123483452,0.17686796603582,0.17686796603582,0.131176123483452,0.131176123483452
2,"t284",0.146871319160511,0.161543919839387,0.161858383279597,0.161543919839387,0.161543919839387,0.146871319160511,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.143388705281278,0.161543919839387,0.161543919839387,0.161858383279597,0.210046894862906,0.161543919839387,0.143388705281278,0.161543919839387,0.143388705281278,0.143388705281278,0.220404245028648,0.161543919839387,0.161858383279597,0.161543919839387,0.143388705281278,0.161543919839387,0.143388705281278,0.161543919839387,0.161543919839387,0.143388705281278,0.161543919839387,0.161543919839387,0.161858383279597,0.161543919839387,0.161543919839387,0.161543919839387,0.143388705281278,0.210046894862906,0.210046894862906,0.143388705281278,0.161543919839387,0.230027587038241,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.143388705281278,0.161543919839387,0.332829167588393,0.191859953179246,0.143388705281278,0.161543919839387,0.161543919839387,0.161543919839387,0.143388705281278,0.143388705281278,0.161543919839387,0.143388705281278,0.146871319160511,0.217533361286133,0.161858383279597,0.161543919839387,0.161543919839387,0.161543919839387,0.143388705281278,0.161543919839387,0.143388705281278,0.146871319160511,0.161543919839387,0.143388705281278,0.143388705281278,0.143388705281278,0.161858383279597,0.161858383279597,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.191859953179246,0.191859953179246,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.143388705281278,0.146871319160511,0.143388705281278,0.161543919839387,0.161543919839387,0.143388705281278,0.161543919839387,0.161543919839387,0.161543919839387,0.143388705281278,0.143388705281278,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.146871319160511,0.161543919839387,0.161543919839387,0.161543919839387,0.143388705281278,0.143388705281278,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.143388705281278,0.143388705281278,0.143388705281278,0.143388705281278,0.161543919839387,0.146871319160511,0.161543919839387,0.143388705281278,0.143388705281278,0.161543919839387,0.143388705281278,0.161543919839387,0.161543919839387,0.143388705281278,0.143388705281278,0.161543919839387,0.146871319160511,0.146871319160511,0.161543919839387,0.161543919839387,0.143388705281278,0.143388705281278,0.161543919839387,0.161543919839387,0.202277513276614,0.217533361286133,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.161543919839387,0.143388705281278,0.161543919839387,0.161543919839387,0.161543919839387,0.143388705281278,0.143388705281278,0.143388705281278,0.143388705281278,0.143388705281278,0.161543919839387,0.161543919839387,0.143388705281278,0.143388705281278,0.143388705281278,0.143388705281278,0.161543919839387,0.161543919839387,0.143388705281278,0.143388705281278
2,"t193",0.141899342414883,0.163278037582202,0.163744719494664,0.163278037582202,0.163278037582202,0.141899342414883,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.136945929238684,0.163278037582202,0.163278037582202,0.163744719494664,0.209670842803508,0.163278037582202,0.136945929238684,0.163278037582202,0.136945929238684,0.136945929238684,0.209670842803508,0.163278037582202,0.163744719494664,0.163278037582202,0.136945929238684,0.163278037582202,0.136945929238684,0.163278037582202,0.163278037582202,0.136945929238684,0.163278037582202,0.163278037582202,0.163744719494664,0.163278037582202,0.163278037582202,0.163278037582202,0.136945929238684,0.209670842803508,0.209670842803508,0.136945929238684,0.163278037582202,0.209670842803508,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.136945929238684,0.163278037582202,0.209670842803508,0.441577916837058,0.136945929238684,0.163278037582202,0.163278037582202,0.163278037582202,0.136945929238684,0.136945929238684,0.163278037582202,0.136945929238684,0.141899342414883,0.209670842803508,0.163744719494664,0.163278037582202,0.163278037582202,0.163278037582202,0.136945929238684,0.163278037582202,0.136945929238684,0.141899342414883,0.163278037582202,0.136945929238684,0.136945929238684,0.136945929238684,0.163744719494664,0.163744719494664,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.247907807485085,0.247907807485085,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.136945929238684,0.141899342414883,0.136945929238684,0.163278037582202,0.163278037582202,0.136945929238684,0.163278037582202,0.163278037582202,0.163278037582202,0.136945929238684,0.136945929238684,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.141899342414883,0.163278037582202,0.163278037582202,0.163278037582202,0.136945929238684,0.136945929238684,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.136945929238684,0.136945929238684,0.136945929238684,0.136945929238684,0.163278037582202,0.141899342414883,0.163278037582202,0.136945929238684,0.136945929238684,0.163278037582202,0.136945929238684,0.163278037582202,0.163278037582202,0.136945929238684,0.136945929238684,0.163278037582202,0.141899342414883,0.141899342414883,0.163278037582202,0.163278037582202,0.136945929238684,0.136945929238684,0.163278037582202,0.163278037582202,0.209670842803508,0.209670842803508,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.163278037582202,0.136945929238684,0.163278037582202,0.163278037582202,0.163278037582202,0.136945929238684,0.136945929238684,0.136945929238684,0.136945929238684,0.136945929238684,0.163278037582202,0.163278037582202,0.136945929238684,0.136945929238684,0.136945929238684,0.136945929238684,0.163278037582202,0.163278037582202,0.136945929238684,0.136945929238684
2,"t86",0.155105721752525,0.161280008800298,0.159753738369121,0.160103455118407,0.161280008800298,0.155105721752525,0.164640579469494,0.160103455118407,0.172401925011573,0.160103455118407,0.160103455118407,0.161280008800298,0.15396397089237,0.161280008800298,0.160103455118407,0.159753738369121,0.159753738369121,0.161280008800298,0.15396397089237,0.161280008800298,0.15396397089237,0.15396397089237,0.159753738369121,0.160611496686486,0.159753738369121,0.160103455118407,0.15396397089237,0.160103455118407,0.15396397089237,0.161280008800298,0.161280008800298,0.15396397089237,0.160103455118407,0.160103455118407,0.159753738369121,0.161280008800298,0.161280008800298,0.160103455118407,0.15396397089237,0.159753738369121,0.159753738369121,0.15396397089237,0.160611496686486,0.159753738369121,0.160103455118407,0.161280008800298,0.161280008800298,0.160611496686486,0.15396397089237,0.160103455118407,0.159753738369121,0.159753738369121,0.15396397089237,0.160103455118407,0.161280008800298,0.160611496686486,0.15396397089237,0.15396397089237,0.160103455118407,0.15396397089237,0.155105721752525,0.159753738369121,0.159753738369121,0.160103455118407,0.203607737561871,0.186372066797492,0.15396397089237,0.172401925011573,0.15396397089237,0.155105721752525,0.172401925011573,0.15396397089237,0.15396397089237,0.15396397089237,0.159753738369121,0.159753738369121,0.160103455118407,0.161280008800298,0.160103455118407,0.160103455118407,0.159753738369121,0.159753738369121,0.160611496686486,0.164640579469494,0.160103455118407,0.160103455118407,0.15396397089237,0.155105721752525,0.15396397089237,0.160103455118407,0.160103455118407,0.15396397089237,0.172401925011573,0.161280008800298,0.1713064970254,0.15396397089237,0.15396397089237,0.172401925011573,0.160611496686486,0.160611496686486,0.161280008800298,0.155105721752525,0.160103455118407,0.172401925011573,0.172401925011573,0.15396397089237,0.15396397089237,0.160611496686486,0.160611496686486,0.160103455118407,0.161280008800298,0.161280008800298,0.15396397089237,0.15396397089237,0.15396397089237,0.15396397089237,0.160103455118407,0.155105721752525,0.161280008800298,0.15396397089237,0.15396397089237,0.161280008800298,0.15396397089237,0.160103455118407,0.172401925011573,0.15396397089237,0.15396397089237,0.164640579469494,0.155105721752525,0.155105721752525,0.160103455118407,0.160103455118407,0.15396397089237,0.15396397089237,0.161280008800298,0.161280008800298,0.159753738369121,0.159753738369121,0.160103455118407,0.160611496686486,0.161280008800298,0.161280008800298,0.161280008800298,0.161280008800298,0.15396397089237,0.172401925011573,0.172401925011573,0.160103455118407,0.15396397089237,0.15396397089237,0.15396397089237,0.15396397089237,0.15396397089237,0.161280008800298,0.161280008800298,0.15396397089237,0.15396397089237,0.15396397089237,0.15396397089237,0.160103455118407,0.160103455118407,0.15396397089237,0.15396397089237
2,"t250",0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.161579912854818,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.161579912854818,0.153027727913161,0.159835960118766,0.161579912854818,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.206778107484693,0.153027727913161,0.198607936949427,0.153027727913161,0.153027727913161,0.161579912854818,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.176346260432581,0.153027727913161,0.153027727913161,0.161579912854818,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.159835960118766,0.153027727913161,0.153027727913161,0.153027727913161,0.159835960118766,0.153027727913161,0.153027727913161,0.153027727913161,0.159835960118766,0.222880370633164,0.153027727913161,0.202355329647975,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.198607936949427,0.153027727913161,0.161579912854818,0.153027727913161,0.153027727913161,0.198607936949427,0.161579912854818,0.268897888926637,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.159835960118766,0.153027727913161,0.19377892157823,0.153027727913161,0.153027727913161,0.159835960118766,0.153027727913161,0.153027727913161,0.153027727913161,0.176346260432581,0.161579912854818,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.198607936949427,0.159835960118766,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.176346260432581,0.176346260432581,0.176346260432581,0.161579912854818,0.153027727913161,0.153027727913161,0.153027727913161,0.161579912854818,0.161579912854818,0.153027727913161,0.161579912854818,0.153027727913161,0.153027727913161,0.161579912854818,0.161579912854818,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.161579912854818,0.161579912854818,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.153027727913161,0.19377892157823,0.153027727913161,0.153027727913161,0.153027727913161,0.176346260432581,0.176346260432581,0.161579912854818,0.161579912854818,0.176346260432581,0.153027727913161,0.153027727913161,0.161579912854818,0.161579912854818,0.19377892157823,0.19377892157823,0.153027727913161,0.153027727913161,0.161579912854818,0.161579912854818
2,"t153",0.103309858350578,0.171801123141117,0.356939048711413,0.171801123141117,0.171801123141117,0.103309858350578,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.0904934883188832,0.171801123141117,0.171801123141117,0.5724990578809,0.173532337270891,0.171801123141117,0.0904934883188832,0.171801123141117,0.0904934883188832,0.0904934883188832,0.173532337270891,0.171801123141117,0.649186179110667,0.171801123141117,0.0904934883188832,0.171801123141117,0.0904934883188832,0.171801123141117,0.171801123141117,0.0904934883188832,0.171801123141117,0.171801123141117,0.193920459407514,0.171801123141117,0.171801123141117,0.171801123141117,0.0904934883188832,0.173532337270891,0.173532337270891,0.0904934883188832,0.171801123141117,0.173532337270891,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.0904934883188832,0.171801123141117,0.173532337270891,0.173532337270891,0.0904934883188832,0.171801123141117,0.171801123141117,0.171801123141117,0.0904934883188832,0.0904934883188832,0.171801123141117,0.0904934883188832,0.103309858350578,0.173532337270891,0.193920459407514,0.171801123141117,0.171801123141117,0.171801123141117,0.0904934883188832,0.171801123141117,0.0904934883188832,0.103309858350578,0.171801123141117,0.0904934883188832,0.0904934883188832,0.0904934883188832,0.967612816963117,0.844667688351473,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.173532337270891,0.173532337270891,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.0904934883188832,0.103309858350578,0.0904934883188832,0.171801123141117,0.171801123141117,0.0904934883188832,0.171801123141117,0.171801123141117,0.171801123141117,0.0904934883188832,0.0904934883188832,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.103309858350578,0.171801123141117,0.171801123141117,0.171801123141117,0.0904934883188832,0.0904934883188832,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.0904934883188832,0.0904934883188832,0.0904934883188832,0.0904934883188832,0.171801123141117,0.103309858350578,0.171801123141117,0.0904934883188832,0.0904934883188832,0.171801123141117,0.0904934883188832,0.171801123141117,0.171801123141117,0.0904934883188832,0.0904934883188832,0.171801123141117,0.103309858350578,0.103309858350578,0.171801123141117,0.171801123141117,0.0904934883188832,0.0904934883188832,0.171801123141117,0.171801123141117,0.173532337270891,0.173532337270891,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.171801123141117,0.0904934883188832,0.171801123141117,0.171801123141117,0.171801123141117,0.0904934883188832,0.0904934883188832,0.0904934883188832,0.0904934883188832,0.0904934883188832,0.171801123141117,0.171801123141117,0.0904934883188832,0.0904934883188832,0.0904934883188832,0.0904934883188832,0.171801123141117,0.171801123141117,0.0904934883188832,0.0904934883188832
2,"t168",0.103309858350579,0.171801123141118,0.356939048711415,0.171801123141118,0.171801123141118,0.103309858350579,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.0904934883188839,0.171801123141118,0.171801123141118,0.572499057880902,0.173532337270892,0.171801123141118,0.0904934883188839,0.171801123141118,0.0904934883188839,0.0904934883188839,0.173532337270892,0.171801123141118,0.649186179110669,0.171801123141118,0.0904934883188839,0.171801123141118,0.0904934883188839,0.171801123141118,0.171801123141118,0.0904934883188839,0.171801123141118,0.171801123141118,0.193920459407516,0.171801123141118,0.171801123141118,0.171801123141118,0.0904934883188839,0.173532337270892,0.173532337270892,0.0904934883188839,0.171801123141118,0.173532337270892,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.0904934883188839,0.171801123141118,0.173532337270892,0.173532337270892,0.0904934883188839,0.171801123141118,0.171801123141118,0.171801123141118,0.0904934883188839,0.0904934883188839,0.171801123141118,0.0904934883188839,0.103309858350579,0.173532337270892,0.193920459407516,0.171801123141118,0.171801123141118,0.171801123141118,0.0904934883188839,0.171801123141118,0.0904934883188839,0.103309858350579,0.171801123141118,0.0904934883188839,0.0904934883188839,0.0904934883188839,0.844667688351474,0.967612816963118,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.173532337270892,0.173532337270892,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.0904934883188839,0.103309858350579,0.0904934883188839,0.171801123141118,0.171801123141118,0.0904934883188839,0.171801123141118,0.171801123141118,0.171801123141118,0.0904934883188839,0.0904934883188839,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.103309858350579,0.171801123141118,0.171801123141118,0.171801123141118,0.0904934883188839,0.0904934883188839,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.0904934883188839,0.0904934883188839,0.0904934883188839,0.0904934883188839,0.171801123141118,0.103309858350579,0.171801123141118,0.0904934883188839,0.0904934883188839,0.171801123141118,0.0904934883188839,0.171801123141118,0.171801123141118,0.0904934883188839,0.0904934883188839,0.171801123141118,0.103309858350579,0.103309858350579,0.171801123141118,0.171801123141118,0.0904934883188839,0.0904934883188839,0.171801123141118,0.171801123141118,0.173532337270892,0.173532337270892,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.171801123141118,0.0904934883188839,0.171801123141118,0.171801123141118,0.171801123141118,0.0904934883188839,0.0904934883188839,0.0904934883188839,0.0904934883188839,0.0904934883188839,0.171801123141118,0.171801123141118,0.0904934883188839,0.0904934883188839,0.0904934883188839,0.0904934883188839,0.171801123141118,0.171801123141118,0.0904934883188839,0.0904934883188839
2,"t232",0.123751991399738,0.161555436934825,0.158666837949537,0.165802350688423,0.161555436934825,0.123751991399738,0.161555436934825,0.184698850105776,0.161555436934825,0.165802350688423,0.165802350688423,0.161555436934825,0.116141728247131,0.161555436934825,0.317424077778052,0.158666837949537,0.158666837949537,0.161555436934825,0.116141728247131,0.161555436934825,0.116141728247131,0.116141728247131,0.158666837949537,0.161555436934825,0.158666837949537,0.181184789609815,0.116141728247131,0.181184789609815,0.116141728247131,0.161555436934825,0.161555436934825,0.116141728247131,0.216723297386102,0.181184789609815,0.158666837949537,0.161555436934825,0.161555436934825,0.400501159776272,0.116141728247131,0.158666837949537,0.158666837949537,0.116141728247131,0.161555436934825,0.158666837949537,0.216723297386102,0.161555436934825,0.161555436934825,0.161555436934825,0.116141728247131,0.362391073276959,0.158666837949537,0.158666837949537,0.116141728247131,0.181184789609815,0.161555436934825,0.161555436934825,0.116141728247131,0.116141728247131,0.181184789609815,0.116141728247131,0.123751991399738,0.158666837949537,0.158666837949537,0.184698850105776,0.161555436934825,0.161555436934825,0.116141728247131,0.161555436934825,0.116141728247131,0.123751991399738,0.161555436934825,0.116141728247131,0.116141728247131,0.116141728247131,0.158666837949537,0.158666837949537,0.216723297386102,0.161555436934825,0.684792951603801,0.486470824587114,0.158666837949537,0.158666837949537,0.161555436934825,0.161555436934825,0.216723297386102,0.216723297386102,0.116141728247131,0.123751991399738,0.116141728247131,0.181184789609815,0.181184789609815,0.116141728247131,0.161555436934825,0.161555436934825,0.161555436934825,0.116141728247131,0.116141728247131,0.161555436934825,0.161555436934825,0.161555436934825,0.161555436934825,0.123751991399738,0.218371933313647,0.161555436934825,0.161555436934825,0.116141728247131,0.116141728247131,0.161555436934825,0.161555436934825,0.218371933313647,0.161555436934825,0.161555436934825,0.116141728247131,0.116141728247131,0.116141728247131,0.116141728247131,0.184698850105776,0.123751991399738,0.161555436934825,0.116141728247131,0.116141728247131,0.161555436934825,0.116141728247131,0.181184789609815,0.161555436934825,0.116141728247131,0.116141728247131,0.161555436934825,0.123751991399738,0.123751991399738,0.184698850105776,0.184698850105776,0.116141728247131,0.116141728247131,0.161555436934825,0.161555436934825,0.158666837949537,0.158666837949537,0.270749448901759,0.161555436934825,0.161555436934825,0.161555436934825,0.161555436934825,0.161555436934825,0.116141728247131,0.161555436934825,0.161555436934825,0.181184789609815,0.116141728247131,0.116141728247131,0.116141728247131,0.116141728247131,0.116141728247131,0.161555436934825,0.161555436934825,0.116141728247131,0.116141728247131,0.116141728247131,0.116141728247131,0.181184789609815,0.181184789609815,0.116141728247131,0.116141728247131
2,"t8",0.123751991399738,0.161555436934825,0.158666837949537,0.165802350688423,0.161555436934825,0.123751991399738,0.161555436934825,0.184698850105776,0.161555436934825,0.165802350688423,0.165802350688423,0.161555436934825,0.116141728247131,0.161555436934825,0.317424077778052,0.158666837949537,0.158666837949537,0.161555436934825,0.116141728247131,0.161555436934825,0.116141728247131,0.116141728247131,0.158666837949537,0.161555436934825,0.158666837949537,0.181184789609815,0.116141728247131,0.181184789609815,0.116141728247131,0.161555436934825,0.161555436934825,0.116141728247131,0.216723297386102,0.181184789609815,0.158666837949537,0.161555436934825,0.161555436934825,0.400501159776272,0.116141728247131,0.158666837949537,0.158666837949537,0.116141728247131,0.161555436934825,0.158666837949537,0.216723297386102,0.161555436934825,0.161555436934825,0.161555436934825,0.116141728247131,0.362391073276959,0.158666837949537,0.158666837949537,0.116141728247131,0.181184789609815,0.161555436934825,0.161555436934825,0.116141728247131,0.116141728247131,0.181184789609815,0.116141728247131,0.123751991399738,0.158666837949537,0.158666837949537,0.184698850105776,0.161555436934825,0.161555436934825,0.116141728247131,0.161555436934825,0.116141728247131,0.123751991399738,0.161555436934825,0.116141728247131,0.116141728247131,0.116141728247131,0.158666837949537,0.158666837949537,0.216723297386102,0.161555436934825,0.486470824587114,0.684792951603801,0.158666837949537,0.158666837949537,0.161555436934825,0.161555436934825,0.216723297386102,0.216723297386102,0.116141728247131,0.123751991399738,0.116141728247131,0.181184789609815,0.181184789609815,0.116141728247131,0.161555436934825,0.161555436934825,0.161555436934825,0.116141728247131,0.116141728247131,0.161555436934825,0.161555436934825,0.161555436934825,0.161555436934825,0.123751991399738,0.218371933313647,0.161555436934825,0.161555436934825,0.116141728247131,0.116141728247131,0.161555436934825,0.161555436934825,0.218371933313647,0.161555436934825,0.161555436934825,0.116141728247131,0.116141728247131,0.116141728247131,0.116141728247131,0.184698850105776,0.123751991399738,0.161555436934825,0.116141728247131,0.116141728247131,0.161555436934825,0.116141728247131,0.181184789609815,0.161555436934825,0.116141728247131,0.116141728247131,0.161555436934825,0.123751991399738,0.123751991399738,0.184698850105776,0.184698850105776,0.116141728247131,0.116141728247131,0.161555436934825,0.161555436934825,0.158666837949537,0.158666837949537,0.270749448901759,0.161555436934825,0.161555436934825,0.161555436934825,0.161555436934825,0.161555436934825,0.116141728247131,0.161555436934825,0.161555436934825,0.181184789609815,0.116141728247131,0.116141728247131,0.116141728247131,0.116141728247131,0.116141728247131,0.161555436934825,0.161555436934825,0.116141728247131,0.116141728247131,0.116141728247131,0.116141728247131,0.181184789609815,0.181184789609815,0.116141728247131,0.116141728247131
