"Xyleborinus saxeseni","Ambrosiodmus obliquus","Xyleborus glabratus","mutillatus","Xyleborus affinis","Ambrosiodmus tachygraphus","Euwallacea validus","Xyleborus ferrugineus","Xyleborus obesus","Ambrosiodmus rubricollis","Xylosandrus compactus","Xylosandrus morigerus","Euwallacea fornicatus","Xylosandrus crassiusculus","Xyleborus germanus","Coptoborus pseudotenuis","Xyleborus xylographus","Xyleborus seriatus","Sampsonius dampfi","Xyleborus posticus"
0.227711947097061,0.0598212186665763,0.613338640257001,0.14146222197472,0.419881724023867,0.0654285741043088,0.300077033384266,0.343298270728719,0.0448716068157653,0.117731150386779,0.218429556110518,0.390041211387211,0.265469384893283,0.481098494614697,0.275454934321054,0.204923201039328,0.0930678920972601,0.125498085012625,0.071098776702413,0.0913536769617638
0.226758842473615,0.0594541297669778,0.608291051879476,0.140545460768935,0.419115043414857,0.0648081271159216,0.298432688949054,0.342277729610108,0.0445522891641303,0.11669706678557,0.217489424267107,0.388698581641342,0.264401737733613,0.480049629703463,0.274524544711438,0.202972050472029,0.0916449095130522,0.124808043295811,0.0703376087354784,0.0908956185126377
0.225815037757301,0.0590916361129704,0.603254888238692,0.13963988146874,0.418353982540664,0.0641973388650183,0.296804705478269,0.341265597070625,0.044237296168511,0.115677853288845,0.216558605104251,0.387366786069064,0.263344104597685,0.479008098351001,0.273602441819306,0.201047956954735,0.0902510326565001,0.124125934186495,0.0695890980872043,0.0904427338138889
0.224880389338684,0.0587336511855129,0.598231109593608,0.138745285141098,0.417598465980964,0.0635960022190688,0.295192851270237,0.340261756442352,0.0439265418812043,0.114673217333458,0.21563695332448,0.386045684099595,0.262296336415849,0.477973808874499,0.272688503999272,0.199150451891082,0.0888855381978644,0.123451619192831,0.0688529629446949,0.0899949320456902
0.223954756649487,0.0583800906340923,0.593220653107368,0.137861477482786,0.416848419798892,0.0630039156650735,0.293596898816472,0.339266093354494,0.0436199425988933,0.113682873574552,0.214724326730667,0.38473513770468,0.261258287170374,0.476946671273369,0.271782612107057,0.197279075828208,0.08754772323063,0.122784963060296,0.0681289292775231,0.0895521245468694
0.223038002080679,0.0580308722090076,0.58822443261077,0.136988268687751,0.416103771502544,0.0624208831262104,0.292016624710709,0.338278495674578,0.0433174167902305,0.112706543673662,0.213820586142039,0.383435011339185,0.260229813815766,0.475926597188258,0.270884649433229,0.195433378278943,0.0862369046571007,0.122125833677026,0.067416730583488,0.089114224750301
0.222129990903256,0.0576859156961815,0.583243338401799,0.136125473318963,0.415364450007713,0.0618467137854369,0.290451809560193,0.337298853451505,0.043018885026197,0.111743956093954,0.21292559531296,0.382145171883384,0.259210776201627,0.474913499861311,0.269994501639097,0.193612917546426,0.0849524185918782,0.121474101982468,0.0667161076438819,0.0886811481206278
0.221230591191582,0.0573451428543885,0.578278237080302,0.135272910184583,0.414630385601826,0.0612812219157491,0.288902237899161,0.336327058860387,0.0427242699131144,0.110794845902334,0.212039220854359,0.380865488586907,0.258201036997935,0.473907294097636,0.269112056694666,0.191817260551184,0.0836936197828515,0.120829641879213,0.0660268082878659,0.0882528120942107
0.220339673749216,0.0570084773547972,0.573329971416891,0.134430402218306,0.413901509909021,0.0607242267168127,0.287367698104472,0.335363006149111,0.0424334960281936,0.109858954578168,0.211161332157706,0.379595833014285,0.257200461622687,0.472907896227933,0.268237204818588,0.19004598266075,0.082459881049312,0.120192330147888,0.0653485871655779,0.087829136021217
0.219457112037116,0.0566758447227259,0.568399360255072,0.133597776363681,0.413177755856334,0.0601755521576929,0.285847982313308,0.334406591586545,0.0421464898575078,0.108936029828363,0.210291801321445,0.378336078992028,0.256208918171788,0.471915224072226,0.267369838420016,0.188298667521834,0.0812505927368019,0.119562046364976,0.0646812055296093,0.087410041109755
0.218582782104137,0.056347172281519,0.563487198445573,0.132774863462282,0.412459057640941,0.0596350268254263,0.284342886342895,0.333457713412355,0.0418631797362856,0.108025825408584,0.209430503079781,0.377086102557205,0.255226277351121,0.470929196904694,0.266509852042307,0.186574906895102,0.0800651621883016,0.11893867282345,0.0640244310245073,0.0869954503719731
0.217716562519739,0.0560223890984537,0.558594256811848,0.131961498145571,0.41174535069843,0.0591024837791872,0.282852209612202,0.332516271788338,0.0415834957914234,0.107128100950362,0.208577314733744,0.375845781907448,0.254252412410714,0.469949735419516,0.26565714230849,0.184874300492579,0.0789030132313568,0.118322094456104,0.0633780374839726,0.0865852885720412
0.21685833430881,0.0557014259325914,0.553721282145658,0.13115751873032,0.411036571672053,0.0585777604098153,0.281375755065548,0.331582168751256,0.0413073698861216,0.106242621793899,0.207732116084433,0.374614997352366,0.253287199080927,0.46897676169774,0.264811607868449,0.183196455817701,0.0777635856807499,0.117712198761489,0.0627418047354372,0.0861794821759385
0.216007980888544,0.0553842151844933,0.548868997231642,0.130362767117439,0.410332658382925,0.0580606983044772,0.279913329098072,0.330655308167083,0.0410347355665538,0.105369158826329,0.206894789368364,0.373393631266284,0.252330515510588,0.4680101991751,0.263973149347734,0.18154098800803,0.0766463348563116,0.117108875732329,0.0621155184117221,0.0857779593029733
0.215165388007281,0.0550706908477232,0.544038100899762,0.12957708869411,0.409633549801138,0.0575511431162538,0.278464741483017,0.329735595686632,0.040765528010483,0.104507488325274,0.20606521919485,0.3721815680423,0.251382242206998,0.46704997261078,0.263141669297969,0.179907519680634,0.0755507311154816,0.116512017786335,0.0614989697694884,0.0853806496789671
0.214330443685247,0.0547607884620614,0.539229268104489,0.128800332239079,0.408939186017754,0.0570489444384444,0.277029805300777,0.328822938702505,0.0404996839777426,0.103657391807461,0.205243292485326,0.370978694047593,0.250442261977755,0.466096008057071,0.262317072148774,0.17829568078015,0.074476259400219,0.115921519699327,0.0608919555142059,0.0849874845910331
0.213503038157124,0.054454445068363,0.534443150029604,0.128032349830993,0.408249508217646,0.0565539556833982,0.275608336869664,0.327917246307332,0.0402371417625031,0.102818655882248,0.204428898414562,0.369784897579946,0.249510459874324,0.465148232829897,0.261499264161165,0.17670510842951,0.0734224187978763,0.115337278540556,0.0602942776313797,0.0845983968438896
0.21268306381638,0.0541515991649903,0.529680374217439,0.127272996759686,0.407564458653156,0.0560660339656842,0.274200155678338,0.327018429253227,0.0399778411472514,0.101991072109864,0.203621928353675,0.368600068825451,0.24858672313728,0.464206575480181,0.260688153382357,0.175135446783348,0.0723887221156453,0.114759193610163,0.0597057432237793,0.0842133207176433
0.211870415161296,0.0538521906657578,0.524941544721456,0.126522131440276,0.406883980618538,0.0555850399894256,0.27280508431987,0.326126399912451,0.0397217233584101,0.101174436864195,0.202822275814902,0.367424099817352,0.247670941143189,0.463270965766024,0.259883649601945,0.173586346884051,0.0713746954681975,0.114187166378677,0.0591261643544371,0.0838321919269888
0.211064988742634,0.0535561608593274,0.520227242280966,0.125779615329996,0.406208018425164,0.0551108379396281,0.271422948427382,0.325241072239216,0.0394687310235308,0.10036855119996,0.202029836398045,0.366256884395992,0.24676300535305,0.462341334625664,0.259085664309393,0.172057466520475,0.0703798778781413,0.113621100428484,0.0585553578951816,0.0834549475817653
0.210266683112878,0.0532634523699968,0.51553802451689,0.125045312847647,0.405536517377462,0.0546432953773425,0.27005357661123,0.324362361732598,0.0392188081299953,0.0995732207241106,0.201244507738547,0.365098318169828,0.245862809262247,0.461417614151192,0.258294110652795,0.170548470089277,0.0694038208889258,0.113060901397185,0.0579931453804888,0.0830815261488203
0.209475398777007,0.0529740091198235,0.510874426147379,0.124319091295575,0.404869423749559,0.0541822831385056,0.268696800397685,0.323490185400522,0.0389718999851645,0.0987882554713032,0.200466189457125,0.363948298477479,0.244970248351976,0.460499737563002,0.25750890339886,0.169059028458869,0.0684460881898271,0.112506476922781,0.0574393528664423,0.0827118674151281
0.208691038144726,0.0526877762920353,0.506236959222207,0.123600820784083,0.404206684762606,0.0537276752363161,0.26735245416907,0.322624461724784,0.0387279531779148,0.0980134697833086,0.199694783110924,0.362806724350774,0.244085220042063,0.45958763918494,0.256729958894081,0.167588818835965,0.0675062552526637,0.111957736590606,0.0568938107946006,0.0823459124521155
0.207913505484125,0.0524047002956721,0.501626113374795,0.122890374158205,0.403548248562766,0.0532793487670004,0.266020375105323,0.321765110627066,0.0384869155415087,0.0972486821922092,0.198930192146115,0.361673496478776,0.243207623645161,0.458681254420147,0.25595719502704,0.166137524634694,0.0665839089798873,0.111414591881952,0.0563563538605813,0.0819836035811492
0.207142706876702,0.0521247287314143,0.497042356090763,0.122187626926727,0.402894064199829,0.0528371838188388,0.264700403126937,0.320912053435918,0.0382487361177425,0.0964937153072539,0.198172321851908,0.360548517172739,0.242337360322257,0.457780519727554,0.255190531191814,0.164704835348256,0.0656786473637103,0.110876956124318,0.0558268208871767,0.0816248843401392
0.206378550173702,0.0518478103585498,0.49248613299194,0.121492457193401,0.402244081606448,0.0524010633843202,0.263392380839252,0.32006521285468,0.0380133651223234,0.095748395705242,0.19742107931592,0.359431690331976,0.241474333039448,0.456885372599021,0.254429888252449,0.163290446423101,0.0647900791559328,0.110344744443221,0.0553050547018266,0.0812696994512174
0.205620944953741,0.0515738950630361,0.487957868134751,0.120804745590268,0.401598251577964,0.0519708732753054,0.26209615347805,0.319224512930289,0.0377807539114262,0.0950125538243122,0.19667637338085,0.358322921410619,0.240618446525953,0.45599575153709,0.253675188508455,0.161894059135595,0.0639178235481457,0.109817873715523,0.0547909020182808,0.0809179947894503
0.204869802481652,0.0513029338266147,0.483457964321928,0.120124375213003,0.400956525752805,0.0515465020410798,0.260811568856435,0.318389879022973,0.0375508549493815,0.0942860238610161,0.195938114602417,0.357222117385219,0.239769607233302,0.45511159603334,0.252926355661292,0.160515380471136,0.0630615098619861,0.109296262524206,0.0542842133222869,0.080569717352547
0.204125035668526,0.0510348786969386,0.478986803426544,0.119451231558231,0.400318856593433,0.0511278408891849,0.259538477312945,0.317561237776778,0.0373236217774538,0.0935686436705647,0.19520621520853,0.356129186723184,0.238927723295686,0.454232846547318,0.252183314781816,0.159154123005711,0.0622207772491395,0.108779831114547,0.0537848427611543,0.0802248152315266
0.203386559032902,0.0507696827586736,0.474544746727341,0.118785202462725,0.399685197367834,0.0507147836089203,0.258276731660889,0.316738517090912,0.0370990089836657,0.0928602546701346,0.194480589059622,0.355044039352026,0.238092704491408,0.453359444486034,0.251445992278651,0.157810004789836,0.0613952744007804,0.108268501351644,0.0532926480370422,0.079883237582308
0.202654288663062,0.050507300105536,0.470132135254383,0.118126178044439,0.39905550213152,0.0503072264974141,0.257026187138846,0.315921646091875,0.0368769721736262,0.0921607017451301,0.193761151610135,0.353966586629371,0.237264462205407,0.452491332183992,0.250714315867447,0.156482749234863,0.0605846592661589,0.107762196679248,0.0528074903038319,0.0795449345981886
0.201928142180403,0.0502476858132326,0.465749290144092,0.117474050645296,0.398429725710022,0.0499050682881635,0.255786701362324,0.315110555106354,0.0366574679423278,0.0914698331583,0.193047819871105,0.352896741313742,0.236442909392829,0.451628452883754,0.249988214541015,0.155172085001611,0.0597885987800448,0.107260842079841,0.0523292340674495,0.0792098574831812
0.201208038703848,0.0499907959132686,0.461396513002734,0.116828714775679,0.397807823681886,0.0495082100819515,0.25455813427653,0.31430517563485,0.0364404538468715,0.0907875004616081,0.192340512373804,0.351834417536068,0.235627960543592,0.450770750717003,0.249267618540285,0.15387774589129,0.0590067685987502,0.106764364035934,0.0518577470895063,0.0788779584261746
0.200493898815251,0.04973658736759,0.457074086277446,0.116190067060573,0.397189752362112,0.0491165552800489,0.253340348110233,0.313505440326024,0.036225888380087,0.0901135584107661,0.191639149134419,0.3507795307719,0.234819531647929,0.449918170686109,0.248552459326082,0.152599470738682,0.0582388528444561,0.106272690492525,0.0513929002941337,0.0785491905758912
0.199785644525781,0.0494850180440324,0.452782273633967,0.115558006187282,0.396575468786064,0.0487300095196178,0.252133207330686,0.31271128295173,0.0360137309450132,0.0894478648823387,0.19094365161972,0.349731997814328,0.23401754016287,0.449070658646165,0.247842669551671,0.151337003307542,0.0574845438575831,0.10578575082069,0.0509345676778944,0.0782235080166108
0.199083199243235,0.0492360466925434,0.448521320340207,0.114932432854687,0.395964930693803,0.048348480611231,0.250936578599582,0.311922638382714,0.0358039418302057,0.0887902807933297,0.190253942713692,0.348691736747554,0.233221904979636,0.448228161287489,0.247138183036072,0.150090092188181,0.0567435419569449,0.105303475782256,0.0504826262226534,0.0779008657446348
0.198386487740265,0.0489896329221511,0.444291453654841,0.114313249723985,0.395358096514854,0.0479718784784297,0.249750330730013,0.311139442564966,0.0355964821858421,0.0881406700231689,0.189569946685097,0.347658666921132,0.232432546391907,0.447390626118569,0.246438934738094,0.1488584906972,0.056015555207437,0.104825797495528,0.0500369558113008,0.0775812196454627
0.197695436123476,0.0487457371786534,0.440092883220187,0.113700361370856,0.394754925353373,0.047600115099245,0.248574334644417,0.310361632496696,0.0353913140005934,0.087498899338019,0.188891589155935,0.346632708924824,0.231649386064952,0.446558001449452,0.245744860731085,0.147641956779328,0.0553002991950209,0.104352649402029,0.0495974391462206,0.0772645264716577
0.197009971803373,0.0485043207229988,0.435925801458568,0.113093674239016,0.394155376973712,0.0472331044496075,0.247408463333474,0.309589146205912,0.0351884000792346,0.0868648383173209,0.188218797070774,0.345613784564078,0.230872347005582,0.445730236375542,0.245055898178357,0.146440252911346,0.054597496808764,0.10388396623421,0.0491639616704041,0.076950743821375
0.196330023465136,0.0482653456103366,0.431790383971475,0.112493096595102,0.393559411786376,0.0468707624485783,0.246252591815937,0.308821922728593,0.0349877040209657,0.0862383592825071,0.187551498666923,0.344601816836095,0.230101353532898,0.444907280761817,0.244371985309286,0.145253146008033,0.0539068780297126,0.103419683984118,0.0487364114911134,0.0766398301175312
0.19565552104018,0.0480287746697102,0.427686789940837,0.11189853848486,0.392966990834335,0.0465130069053329,0.24510659709937,0.308059902087427,0.0347891901984186,0.0856193372278079,0.186889623445422,0.343596729906482,0.22933633124982,0.444089085227435,0.243693061396039,0.144080407330125,0.0532281797263733,0.102959739872968,0.0483146793059977,0.0763317445875925
0.194986395678491,0.0477945714843719,0.423615162531724,0.111309911690571,0.392378075779711,0.0461597574678351,0.243970358141767,0.307303025271104,0.0345928237373232,0.0850076497530821,0.186233102142817,0.342598449086457,0.228577207015367,0.443275601130728,0.243019066730937,0.142921812394223,0.0525611454565913,0.102504072321595,0.0478986583315787,0.0760264472439576
0.194322579721707,0.0475627003726971,0.419575629295875,0.110727129689695,0.391792628890805,0.045810935573138,0.242843755814038,0.30655123421414,0.0343985704968103,0.0844031769986057,0.185581866703703,0.341606900810605,0.227823908917659,0.442466780554565,0.242349942604407,0.141777140884647,0.0519055252756168,0.102052620921767,0.0474882442340153,0.0757238988649196
0.193664006676914,0.0473331263696752,0.415568302575443,0.110150107614676,0.391210613029461,0.0454664643992553,0.241726672863333,0.305804471777224,0.0342063970503262,0.0838058015817522,0.184935850254,0.340622012615164,0.227076366247629,0.44166257629208,0.241685631283524,0.140646176567155,0.0512610755501584,0.101605326408312,0.0470833350620676,0.0754240609761818
0.193010611191148,0.0471058152089595,0.411593279906396,0.109578762213884,0.390631991638762,0.0451262688185446,0.240618993877181,0.305062681728061,0.0340162706671396,0.0832154085355055,0.184294987074949,0.339643713116823,0.226334509473416,0.440862941832748,0.241026075991116,0.139528707204539,0.0506275587782308,0.101162130632045,0.0466838311821811,0.0751268958329124
0.19236232902657,0.0468807333054536,0.407650644421027,0.109013011813652,0.390056728731039,0.0447902753525492,0.239520605248436,0.304325808722711,0.0338281592944171,0.0826318852487418,0.183659212577805,0.338671931992021,0.225598270215419,0.440067831348802,0.240371220885412,0.138424524474025,0.0500047434146054,0.100722976533462,0.0462896352156147,0.0748323664023177
0.191719097036299,0.0466578477384178,0.403740465249077,0.108452776281363,0.389484788876185,0.0444584121282462,0.23843139514099,0.303593798287394,0.0336420315398485,0.082055121408226,0.183028463279194,0.337706599956733,0.224867581221998,0.439277199681983,0.239721011040225,0.137333423886456,0.0493924037016834,0.100287808117182,0.0459006519775406,0.0745404363467168
0.191080853140875,0.0464371262350767,0.399862797916976,0.10789797698957,0.388916137190272,0.0441306088356518,0.237351253456257,0.302866596800754,0.033457856654802,0.0814850089422658,0.182402676777126,0.336747648746732,0.224142376345795,0.438491002330607,0.239075392425646,0.136255204707226,0.0487903195056151,0.0998565704271056,0.0455167884180461,0.0742510700071017
0.190447536305345,0.0462185371547104,0.396017684744764,0.107348536781106,0.388350739324456,0.0438067966867336,0.236280071800383,0.302144151476573,0.0332756045179902,0.0809214419659681,0.181781791727637,0.335795011098301,0.223422590520654,0.437709195436944,0.238434311889239,0.135189669878923,0.0481982761574917,0.099429209522266,0.0451379535649696,0.0739642323871652
0.18981908651694,0.0460020494732136,0.392205155240253,0.106804379935153,0.387788561454153,0.043486908375587,0.23521774345219,0.301426410346907,0.0330952456196298,0.0803643167280502,0.181165747822039,0.334848620729405,0.222708159739137,0.436931735774904,0.237797717137709,0.134136625945646,0.0476160642994475,0.0990056724533593,0.0447640584685071,0.0736798891377814
0.189195444763332,0.045787632768105,0.388425226490041,0.106265432134239,0.387229570268502,0.0431708780398278,0.234164163331816,0.300713322245652,0.032916751046077,0.0798135315591511,0.180554485764773,0.333908412321287,0.221999021030602,0.436158580738011,0.237165556719054,0.133095882978971,0.0470434797355106,0.0985859072399216,0.0443950161475272,0.0733980065419254
0.188576553011455,0.0455752572039738,0.384677903547009,0.105731620432138,0.386673732960075,0.0428586412231624,0.233119227970043,0.300004836792507,0.0327400924649218,0.0792689868215985,0.179947947251821,0.332974321500489,0.221295112439829,0.435389688327662,0.236537780005155,0.132067254505521,0.0464803232870475,0.0981698628481376,0.0440307415375342,0.0731185515000152
0.187962354186864,0.0453648935183471,0.380963179813938,0.10520287322264,0.386121017214854,0.0425501348390908,0.232082835478291,0.299300904377334,0.0325652421105269,0.0787305848605837,0.179346074949688,0.332046284821289,0.22059637300619,0.434625017141672,0.235914337174817,0.13105055743611,0.0459264006526516,0.0977574891692592,0.0436711514402235,0.0728414915156634
0.187352792153627,0.0451565130079643,0.377281037422944,0.104679120209166,0.385571391202453,0.0422452971357066,0.23105488551927,0.298601476144906,0.032392172769994,0.0781982299566997,0.178748812474915,0.331124239748534,0.219902742743333,0.433864526363078,0.235295179197231,0.130045611996435,0.0453815222723323,0.0973487369986138,0.0433161644745726,0.0725667946818255
0.186747811694724,0.0449500875154445,0.373631447610419,0.104160292375204,0.385024823566576,0.0419440676615537,0.230035279278261,0.297906503980016,0.0322208577695433,0.0776718282797985,0.17815610437412,0.330208124640862,0.219214162619368,0.43310817574921,0.234680257815856,0.129052241659274,0.0448455031958616,0.0969435580151842,0.042965701029416,0.0722944296673313
0.186147358492949,0.0447455894163355,0.370014371087213,0.103646321955527,0.384481283415714,0.0416463872325054,0.229023919435029,0.29721594049296,0.0320512709612937,0.0771512878441295,0.177567896104549,0.329297878734303,0.218530574537549,0.432355925621015,0.234069525532695,0.128070273078163,0.044318162955147,0.0965419047617426,0.0426196832174532,0.0720243657037867
0.185551379112282,0.0445429916065295,0.366429758403791,0.103137142408196,0.383940740314067,0.0413521978996285,0.228020710136324,0.296529739005361,0.0318833867104274,0.0766365184647127,0.176984134015112,0.32839344212625,0.217851921317423,0.431607736852633,0.233462935592971,0.12709953602252,0.0437993254404948,0.096143730625519,0.0422780348306395,0.0717565725728351
0.184959820979742,0.0443422674900342,0.362877550310151,0.102632688387291,0.383403164272684,0.0410614429180023,0.227025556968993,0.295847853536333,0.0317171798827282,0.0761274317149153,0.176404765327905,0.32749475575979,0.217178146676449,0.430863570861202,0.232860441970175,0.126139863314185,0.043288818780642,0.0957489898193906,0.0419406812969141,0.0714910205937662
0.184372632367681,0.044143390967089,0.359357678110288,0.102132895716372,0.382868525740823,0.0407740667164568,0.226038366933649,0.295170238788986,0.0315526258324801,0.0756239408851873,0.175829738120192,0.326601761408377,0.216509195212059,0.43012338959691,0.232261999351479,0.125191090765347,0.04278647522643,0.0953576373635717,0.0416075496382191,0.0712276806114609
0.183789762376531,0.0439463364226125,0.355870064011002,0.101637701362639,0.382336795597506,0.0404900148682017,0.225059048418918,0.294496850137239,0.0313897003907131,0.0751259609429255,0.175259001306838,0.325714401660856,0.215845012384152,0.429387155533267,0.23166756312352,0.12425305711782,0.0422921310380062,0.0949696290677929,0.0412785684297664,0.0709665239846618
0.183211160917965,0.0437510787149727,0.352414621464899,0.101147043411769,0.381807945143294,0.040209234062314,0.224087511176226,0.29382764361296,0.0312283798537871,0.0746334084934275,0.174692504623178,0.324832619906807,0.215185544498022,0.4286548316576,0.231077089358512,0.123325603983657,0.0418056263754345,0.0945849215139508,0.0409536677605101,0.0707075225745597
0.182636778698481,0.0435575931650682,0.348991255507424,0.100660861043409,0.381281946092238,0.0399316720760579,0.223123666295122,0.29316257589339,0.0310686409723,0.0741462017419038,0.174130198608314,0.323956360322221,0.214530738687684,0.427926381461762,0.230490534800711,0.122408575787046,0.0413268051926085,0.094203472039216,0.0406327791947844,0.0704506487336851
0.182066567203388,0.0433658555457113,0.345599863087785,0.100179094507308,0.380758770564035,0.0396572777480073,0.222167426179126,0.292501604288887,0.030910460940311,0.0736642604565146,0.173572034588818,0.323085567855482,0.213880542899608,0.427201768933053,0.229907856853194,0.121501819707487,0.0408555151343568,0.0938252387195841,0.0403158357350676,0.070195875295096
0.181500478681182,0.0431758420713018,0.342240333393673,0.0997016851000681,0.380238391076364,0.0393860009519452,0.221218704522087,0.29184468673093,0.0307538173848684,0.0731875059324012,0.173017964662842,0.322220188213662,0.213234905876833,0.42648095854534,0.229329013564968,0.120605185624208,0.0403916074366404,0.0934501803538567,0.0400027717858357,0.0699431755618519
0.180938466128304,0.042987529387784,0.338912548169646,0.0992285751424956,0.3797207805374,0.0391177925715144,0.220277416285037,0.291191781760427,0.0305986883558311,0.0727158609566793,0.172467941684609,0.321360167849106,0.212593777143469,0.425763915250381,0.228753963618375,0.119718526061788,0.0399349368297397,0.0930782564480391,0.0396935231184678,0.0696925232967661
0.18038048327426,0.0428008945628769,0.335616382029123,0.0987597079575323,0.379205912238504,0.0388526044755946,0.219343477673528,0.290542848516275,0.0304450523159759,0.0722492497743677,0.171921919249287,0.320505453946314,0.211957106989554,0.425050604469337,0.22818266631681,0.118841696136973,0.0394853614443359,0.0927094272001419,0.039388026837171,0.0694438927124277
0.179826484567111,0.042615915076569,0.332351702759898,0.0982950278487533,0.378693759847084,0.0385903894943816,0.218416806115452,0.289897846724191,0.0302928881313796,0.0717875980552219,0.171379851678229,0.319655994409103,0.211324846456274,0.424340992084477,0.227615081572716,0.117974553506652,0.0390427427203942,0.0923436534853755,0.0390862213458889,0.0691972584614831
0.179276425159304,0.0424325688118695,0.329118371623121,0.0978344800794124,0.378184297399618,0.0383311013961472,0.217497320239314,0.289256736685805,0.030142175062068,0.0713308328614469,0.170841694004565,0.318811737848044,0.210696947321527,0.423635044431055,0.22705116989588,0.117116958316965,0.0386069453187571,0.0919808968417229,0.0387880463161632,0.0689525956271723
0.178730260893842,0.042250834045808,0.325916243645714,0.0973780108520196,0.377677499294844,0.0380746948646558,0.216584939852966,0.28861947926799,0.0299928927529234,0.0708788826162614,0.170307401959145,0.317972633568169,0.210073362085829,0.422932728289383,0.226490892381984,0.116268773153523,0.0381778370353621,0.0916211194558831,0.0384934426559165,0.0687098797141096
0.178187948290784,0.0420706894406744,0.322745167906162,0.0969255672884338,0.377173340287098,0.0378211254772176,0.215679585922772,0.287986035892449,0.0298450212248407,0.0704316770732882,0.169776931956815,0.317138631556937,0.209454043958535,0.422234010877056,0.225934210701444,0.115429862992712,0.0377552887179984,0.0912642841495711,0.038202352479126,0.0684690866393018
0.177649444534069,0.0418921140354927,0.319604987813707,0.0964770974104585,0.37667179547981,0.0375703496833587,0.214781180553213,0.287356368525524,0.0296985408661275,0.0699891472867478,0.169250241083023,0.316309682472461,0.208838946844395,0.421538859841364,0.225381087088494,0.114600095154058,0.0373391741855234,0.090910354366166,0.0379147190763613,0.0682301927233982
0.177114707458642,0.0417150872377194,0.316495541380882,0.0960325501209225,0.376172840319143,0.0373223247840856,0.213889646966911,0.286730439668245,0.0295534324241365,0.0695512255824279,0.168727287080738,0.315485737631976,0.208228025330408,0.420847243251856,0.224831484330529,0.113779339253628,0.0369293701494573,0.0905592941576947,0.0376304868861554,0.0679931746821633
0.176583695537893,0.0415395888151624,0.313416661489441,0.0955918751852339,0.37567645058778,0.0370770089117277,0.213004909485059,0.286108212346598,0.0294096769971255,0.0691178455294092,0.168208028337682,0.314666749000553,0.207621234672981,0.420159129593072,0.224285365757696,0.112967467158443,0.0365257561378827,0.0902110681721442,0.0373496014671845,0.0677580096181673
0.176056367871382,0.041365598888111,0.310368176149654,0.0951550232133934,0.37518260239885,0.0368343610103395,0.212126893508254,0.285489650102016,0.0292672560263375,0.0686889419125236,0.167692423873861,0.313852669180054,0.207018530785383,0.419474487757426,0.223742695232725,0.112164352941884,0.0361282144215748,0.0898656416410899,0.0370720094712299,0.0675246750126874
0.175532684172855,0.0411930979216715,0.307349908753012,0.0947219456424516,0.374691272189986,0.0365943408166414,0.211255525497729,0.284874716982069,0.029126151288293,0.0682644507055225,0.167180433329387,0.313043451398308,0.206419870225486,0.418793287038241,0.223203437140983,0.111369872840069,0.03573662994229,0.0895229803676329,0.0367976586168969,0.0672931487178123
0.175012604758531,0.0410220667183037,0.304361678318373,0.0942925947194012,0.374202436717523,0.0363569088414871,0.210390732956955,0.28426337753138,0.0289863448872889,0.0678443090449362,0.166672016952587,0.312239049498521,0.205825210183776,0.418115497122939,0.222667556380772,0.110583905209168,0.035350890243147,0.0891830507146365,0.0365264976640672,0.0670634089487463
0.174496090535673,0.040852486410549,0.301403299731571,0.0938669234844882,0.373716073050816,0.0361220263518367,0.209532444413631,0.283655596782721,0.0288478192480969,0.0674284552046024,0.166167135588382,0.311439417928899,0.205234508471643,0.417441088086363,0.22213501835383,0.10980633048365,0.0349708854010312,0.0888458195932529,0.0362584763890605,0.0668354342763057
0.173983102991405,0.0406843384539473,0.298474583978556,0.0934448857549325,0.373232158566691,0.0358896553532217,0.208680589402024,0.283051340248321,0.0287105571088564,0.0670168285708456,0.165665750666945,0.310644511732489,0.204647723509934,0.416770030384252,0.221605788956058,0.109037031135434,0.0345965079609609,0.088511254451732,0.0359935455604849,0.0666092036196013
0.173473604181801,0.0405176046201356,0.295575338372098,0.0930264361090456,0.372750670944014,0.0356597585726874,0.207835098445681,0.282450573911357,0.0285745415141538,0.0666093696182878,0.165167824192607,0.309854286537224,0.204064814317752,0.416102294846844,0.221079834568455,0.108275891633922,0.0342276528723519,0.0881793232645052,0.035731656915752,0.0663846962389037
0.17296755672121,0.0403522669901231,0.292705366772122,0.0926115298707329,0.372271588158382,0.0354322994421947,0.206995903040476,0.281853264217627,0.0284397558082847,0.0662060198862726,0.16467331873303,0.30906869854618,0.20348574050152,0.415437852672618,0.220557122048247,0.107522798406891,0.0338642174271207,0.0878499945215345,0.035472763138238,0.0661618917286833
0.172464923771834,0.0401883079477374,0.289864469799749,0.0922001230943727,0.371794888476925,0.0352072420824713,0.20616293563801,0.281259378067415,0.0283061836286926,0.0658067219558842,0.16418219740862,0.308287704528021,0.202910462244274,0.414776675422166,0.220037618720229,0.106777639802241,0.0335061011995699,0.0875232372179207,0.0352168178350696,0.0659407700108224
0.171965669033537,0.040025710173237,0.287052445045097,0.0917921725500587,0.371320550453227,0.0349845512872949,0.205336129629333,0.280668882807521,0.0281738088995781,0.0654114194275464,0.163694423882181,0.307511261807647,0.202338940295205,0.414118735012187,0.219521292368284,0.106040306050555,0.0331532059879979,0.0871990208437631,0.034963775515516,0.0657213113279937
