"Euwallacea validus","Sampsonius dampfi","Xyleborus obesus","Xyleborus seriatus"
0.675189207877027,0.0897581099143274,0.102602285903147,0.353596767162008
0.674801443543577,0.0887821282260282,0.102437003372157,0.353100458023088
0.674414330731865,0.0878179431335529,0.102272335464114,0.352605604048602
0.674027867383702,0.0868654074607032,0.102108278588351,0.352112198706216
0.673642051451113,0.0859243756801824,0.101944829182827,0.351620235503264
0.67325688089626,0.0849947039051603,0.101781983713832,0.351129707986445
0.672872353691373,0.0840762498804498,0.101619738675704,0.35064060974152
0.672488467818682,0.0831688729732983,0.101458090590545,0.350152934393016
0.672105221270342,0.0822724341638271,0.101297036007945,0.349666675603923
0.671722612048371,0.0813867960351344,0.101136571504703,0.34918182707541
0.671340638164575,0.080511822763084,0.10097669368456,0.348698382546524
0.670959297640486,0.079647380105795,0.100817399177924,0.348216335793908
0.670578588507293,0.0787933353928572,0.100658684641613,0.347735680631514
0.670198508805775,0.0779495575142824,0.100500546758583,0.34725641091032
0.669819056586233,0.0771159169092154,0.100342982237676,0.346778520518048
0.669440229908432,0.0762922855544164,0.100185987813364,0.34630200337889
0.669062026841528,0.0754785369525347,0.10002956024549,0.34582685345323
0.66868444546401,0.0746745461201848,0.0998736963190243,0.345353064737369
0.668307483863633,0.0738801895758435,0.0997183928438158,0.344880631263261
0.667931140137356,0.0730953453275797,0.0995636466543468,0.34440954709824
0.667555412391282,0.0723198928606315,0.0994094546094934,0.343939806344758
0.667180298740593,0.0715537131248429,0.0992558135922862,0.343471403140117
0.666805797309489,0.0707966885219754,0.099102720509676,0.343004331656218
0.666431906231131,0.0700487028929011,0.0989501722923003,0.342538586099292
0.666058623647576,0.0693096415046957,0.0987981658942542,0.342074160709651
0.66568594770972,0.0685793910376378,0.0986466982928621,0.341611049761432
0.665313876577238,0.0678578395721254,0.0984957664884544,0.341149247562348
0.664942408418526,0.067144876575525,0.0983453675041453,0.340688748453438
0.664571541410644,0.0664403928889533,0.0981954983856129,0.340229546808815
0.664201273739257,0.0657442807140134,0.0980461562008832,0.339771637035433
0.663831603598575,0.0650564335994836,0.0978973380401155,0.339315013572833
0.663462529191303,0.0643767464279715,0.0977490410153908,0.338859670892911
0.663094048728579,0.0637051154025469,0.0976012622605025,0.338405603499675
0.662726160429923,0.0630414380333498,0.0974539989307495,0.337952805929011
0.662358862523179,0.0623856131241955,0.097307248202732,0.337501272748451
0.661992153244459,0.0617375407591685,0.0971610072741489,0.337050998556939
0.661626030838092,0.0610971222892244,0.0970152733635986,0.336601977984602
0.661260493556571,0.0604642603188033,0.0968700437103808,0.33615420569252
0.660895539660496,0.0598388586924538,0.0967253155743018,0.335707676372507
0.660531167418522,0.0592208224814871,0.0965810862354815,0.33526238474688
0.660167375107309,0.0586100579706504,0.0964373529941623,0.334818325568243
0.65980416101147,0.0580064726448433,0.0962941131705204,0.334375493619262
0.659441523423516,0.0574099751758623,0.0961513641044796,0.333933883712454
0.659079460643809,0.0568204754091991,0.0960091031555269,0.333493490689964
0.658717970980507,0.0562378843508802,0.09586732770253,0.333054309423356
0.658357052749519,0.0556621141543603,0.095726035143557,0.3326163348134
0.657996704274453,0.0550930781074744,0.0955852228956984,0.332179561789861
0.657636923886564,0.0545306906194488,0.0954448883948909,0.33174398531129
0.657277709924709,0.0539748672079765,0.0953050290957429,0.331309600364818
0.656919060735297,0.053425524486362,0.0951656424713626,0.330876401965954
0.65656097467224,0.0528825801507343,0.0950267260131871,0.330444385158377
0.656203450096906,0.0523459529673376,0.0948882772308143,0.330013545013739
0.655846485378073,0.0518155627598976,0.0947502936518367,0.329583876631463
0.65549007889188,0.051291330397068,0.0946127728216755,0.329155375138546
0.655134229021781,0.0507731777799594,0.0944757123034189,0.328728035689364
0.654778934158499,0.0502610278297528,0.0943391096776605,0.328301853465476
0.654424192699982,0.0497548044754028,0.0942029625423394,0.327876823675433
0.654070003051354,0.0492544326414279,0.0940672685125841,0.327452941554586
0.653716363624873,0.0487598382357925,0.0939320252205548,0.327030202364894
0.653363272839885,0.0482709481378826,0.0937972303152909,0.326608601394742
0.65301072912278,0.0477876901865778,0.0936628814625575,0.326188133958752
0.652658730906949,0.0473099931684169,0.0935289763446951,0.325768795397594
0.652307276632737,0.0468377868058637,0.0933955126604702,0.325350581077812
0.651956364747406,0.0463710017456723,0.0932624881249282,0.324933486391634
0.651605993705084,0.0459095695473501,0.093129900469247,0.324517506756799
0.651256161966731,0.0454534226717262,0.0929977474405931,0.324102637616372
0.65090686800009,0.045002494469619,0.0928660268019786,0.323688874438574
0.650558110279649,0.0445567191706107,0.09273473633212,0.3232762127166
0.650209887286598,0.0441160318719228,0.0926038738252986,0.322864647968451
0.649862197508789,0.0436803685273967,0.0924734370912223,0.322454175736757
0.649515039440694,0.0432496659365838,0.0923434239548887,0.322044791588608
0.649168411583364,0.0428238617339381,0.0922138322564504,0.321636491115385
0.64882231244439,0.0424028943781145,0.0920846598510804,0.321229269932592
0.648476740537865,0.0419867031413778,0.0919559046088407,0.320823123679687
0.648131694384338,0.0415752280991163,0.0918275644145504,0.320418048019919
0.647787172510783,0.0411684101194634,0.0916996371676567,0.320014038640163
0.647443173450554,0.0407661908530257,0.0915721207821068,0.319611091250758
0.647099695743349,0.0403685127227216,0.0914450131862208,0.319209201585345
0.646756737935171,0.0399753189137256,0.0913183123225663,0.31880836540071
0.646414298578291,0.0395865533635193,0.0911920161478345,0.31840857847662
0.646072376231208,0.0392021607520522,0.0910661226327168,0.318009836615671
0.645730969458614,0.0388220864920094,0.090940629761784,0.317612135643129
0.645390076831356,0.038446276719186,0.0908155355333655,0.317215471406777
0.645049696926398,0.0380746782829681,0.0906908379594303,0.316819839776762
0.644709828326786,0.0377072387369215,0.0905665350654696,0.316425236645439
0.644370469621614,0.0373439063294877,0.09044262489038,0.316031657927226
0.64403161940598,0.0369846299947834,0.0903191054863484,0.315639099558452
0.643693276280959,0.036629359343508,0.0901959749187374,0.315247557497205
0.643355438853564,0.0362780446539552,0.0900732312659732,0.31485702772319
0.64301810573671,0.0359306368631299,0.0899508726194328,0.314467506237583
0.642681275549181,0.035587087557969,0.0898288970833346,0.314078989062881
0.642344946915594,0.0352473489666651,0.0897073027746277,0.313691472242763
0.642009118466365,0.0349113739500966,0.0895860878228849,0.313304951841948
0.641673788837676,0.0345791159933557,0.0894652503701943,0.31291942394605
0.641338956671438,0.0342505291973817,0.0893447885710539,0.312534884661441
0.641004620615263,0.0339255682706947,0.089224700592266,0.312151330115112
0.640670779322424,0.0336041885212297,0.0891049846128343,0.311768756454532
0.640337431451828,0.033286345848271,0.0889856388238599,0.311387159847517
0.64000457566798,0.0329719967344848,0.0888666614284401,0.311006536482087
0.639672210640948,0.0326610982380522,0.0887480506415676,0.310626882566338
0.639340335046339,0.0323536079848986,0.0886298046900301,0.310248194328308
0.639008947565257,0.0320494841610198,0.0885119218123126,0.309870468015837
0.638678046884277,0.0317486855049058,0.0883944002584988,0.309493699896446
0.638347631695414,0.0314511713000592,0.0882772382901747,0.309117886257201
0.638017700696087,0.0311569013676071,0.0881604341803326,0.308743023404586
0.637688252589093,0.0308658360590101,0.0880439862132767,0.308369107664371
0.637359286082574,0.0305779362488607,0.0879278926845288,0.307996135381489
0.637030799889983,0.030293163327776,0.0878121519007356,0.307624102919911
0.636702792730061,0.0300114791953807,0.0876967621795766,0.307253006662515
0.636375263326799,0.0297328462533825,0.0875817218496732,0.306882843010968
0.636048210409415,0.0294572273987344,0.0874670292504982,0.306513608385597
0.635721632712318,0.0291845860168879,0.0873526827322871,0.306145299225273
0.635395528975083,0.0289148859751337,0.0872386806559491,0.305777911987285
0.635069897942419,0.0286480916160282,0.0871250213929802,0.305411443147224
0.634744738364142,0.0283841677509086,0.087011703325376,0.305045889198858
0.634420048995145,0.0281230796534908,0.0868987248455463,0.304681246654019
0.634095828595368,0.0278647930535535,0.0867860843562303,0.304317512042484
0.633772075929773,0.0276092741307051,0.0866737802704122,0.303954681911856
0.633448789768313,0.0273564895082334,0.0865618110112379,0.303592752827452
0.633125968885903,0.0271064062470375,0.086450175011933,0.303231721372188
0.632803612062397,0.0268589918396396,0.0863388707157209,0.30287158414646
0.632481718082555,0.0266142142042777,0.0862278965757419,0.302512337768041
0.632160285736018,0.0263720416790778,0.0861172510549732,0.302153978871958
0.631839313817281,0.0261324430163029,0.08600693262615,0.301796504110388
0.631518801125666,0.0258953873766812,0.0858969397716863,0.301439910152546
0.631198746465294,0.025660844323809,0.0857872709835982,0.301084193684577
0.630879148645059,0.025428783818631,0.0856779247634259,0.300729351409442
0.630560006478602,0.0251991762139941,0.0855688996221581,0.300375380046817
0.630241318784285,0.0249719922492752,0.0854601940801566,0.300022276332982
0.629923084385163,0.0247472030450834,0.0853518066670811,0.299670037020719
0.629605302108959,0.0245247800980321,0.0852437359218155,0.2993186588792
0.629287970788041,0.0243046952755842,0.0851359803923946,0.298968138693888
0.628971089259393,0.0240869208109676,0.0850285386359313,0.298618473266434
0.628654656364589,0.023871429298159,0.0849214092185449,0.29826965941457
0.628338670949773,0.0236581936869378,0.0848145907152898,0.297921693972009
0.628023131865628,0.0234471872780082,0.0847080817100848,0.297574573788346
0.627708037967356,0.0232383837181866,0.0846018807956438,0.297228295728952
0.627393388114649,0.0230317569956563,0.0844959865734059,0.296882856674882
0.62707918117167,0.0228272814352893,0.0843903976534672,0.296538253522768
0.626765416007023,0.0226249316940289,0.0842851126545129,0.296194483184728
0.626452091493732,0.0224246827563399,0.0841801302037501,0.295851542588261
0.626139206509217,0.0222265099297199,0.0840754489368413,0.295509428676159
0.62582675993527,0.0220303888402725,0.0839710674978382,0.295168138406404
0.62551475065803,0.0218362954283433,0.0838669845391161,0.294827668752076
0.625203177567962,0.0216442059442153,0.08376319872131,0.294488016701257
0.624892039559833,0.0214540969438651,0.0836597087132499,0.294149179256939
0.624581335532687,0.0212659452847767,0.0835565131918971,0.29381115343693
0.624271064389824,0.0210797281218161,0.0834536108422817,0.293473936273761
0.623961225038776,0.0208954229031607,0.0833510003574402,0.293137524814595
0.623651816391286,0.0207130073662869,0.0832486804383535,0.292801916121137
0.623342837363284,0.0205324595340141,0.0831466497938859,0.29246710726954
0.623034286874867,0.0203537577106034,0.0830449071407247,0.292133095350321
0.622726163850272,0.0201768804779102,0.0829434512033197,0.291799877468268
0.622418467217859,0.0200018066915928,0.082842280713824,0.291467450742351
0.622111195910086,0.0198285154773711,0.082741394412035,0.291135812305639
0.621804348863492,0.0196569862273409,0.0826407910453361,0.290804959305207
0.621497925018667,0.0194871985963375,0.0825404693686389,0.290474888902056
0.621191923320238,0.0193191324983516,0.0824404281443255,0.290145598271022
0.620886342716847,0.0191527681029951,0.0823406661421923,0.289817084600693
0.620581182161125,0.0189880858320165,0.0822411821393934,0.289489345093327
0.620276440609676,0.0188250663558659,0.0821419749203845,0.289162376964763
0.619972117023055,0.018663690590307,0.0820430432768686,0.288836177444342
0.619668210365744,0.0185039396930789,0.0819443860077404,0.288510743774823
0.619364719606137,0.0183457950606022,0.0818460019190325,0.288186073212303
0.619061643716516,0.0181892383247337,0.0817478898238616,0.28786216302613
0.618758981673029,0.0180342513495664,0.0816500485423753,0.287539010498829
0.618456732455678,0.0178808162282734,0.081552476901699,0.28721661292602
0.618154895048286,0.0177289152799972,0.0814551737358843,0.286894967616334
0.617853468438491,0.0175785310467837,0.0813581378858565,0.286574071891341
0.617552451617715,0.0174296462905572,0.0812613681993635,0.286253923085465
0.617251843581152,0.0172822439901406,0.0811648635309253,0.285934518545912
0.616951643327746,0.0171363073383155,0.0810686227417831,0.285615855632589
0.616651849860169,0.0169918197389258,0.0809726446998495,0.285297931718028
0.616352462184805,0.0168487648040198,0.0808769282796589,0.28498074418731
0.616053479311732,0.0167071263510353,0.0807814723623187,0.284664290437991
0.615754900254698,0.0165668884000222,0.0806862758354608,0.284348567880025
0.615456724031107,0.0164280351709055,0.0805913375931924,0.284033573935691
0.615158949661999,0.0162905510807872,0.0804966565360497,0.283719306039516
0.61486157617203,0.0161544207412849,0.0804022315709493,0.283405761638205
0.614564602589456,0.0160196289559097,0.0803080616111423,0.28309293819057
0.614268027946111,0.0158861607174798,0.0802141455761669,0.28278083316745
0.613971851277393,0.0157540012055716,0.0801204823918032,0.282469444051647
0.613676071622243,0.0156231357840059,0.0800270709900267,0.28215876833785
0.613380688023129,0.0154935499983701,0.0799339103089639,0.281848803532568
0.613085699526025,0.0153652295735757,0.0798409992928462,0.281539547154054
0.612791105180397,0.0152381604114499,0.0797483368919671,0.281230996732242
0.612496904039184,0.0151123285883608,0.0796559220626365,0.280923149808674
0.612203095158779,0.0149877203528769,0.0795637537671382,0.280616003936429
0.611909677599014,0.0148643221234591,0.0794718309736858,0.280309556680062
0.611616650423141,0.0147421204861861,0.0793801526563804,0.280003805615528
0.611324012697816,0.0146211021925102,0.0792887177951673,0.279698748330119
0.61103176349308,0.0145012541570468,0.0791975253757949,0.279394382422399
0.610739901882346,0.0143825634553935,0.0791065743897718,0.279090705502133
0.610448426942376,0.0142650173219811,0.0790158638343258,0.278787715190222
0.61015733775327,0.0141486031479538,0.0789253927123631,0.278485409118643
0.609866633398448,0.0140333084790803,0.0788351600324273,0.278183784930377
0.609576312964632,0.0139191210136939,0.0787451648086587,0.277882840279348
0.609286375541829,0.0138060286006612,0.0786554060607551,0.277582572830359
0.608996820223318,0.0136940192373801,0.0785658828139312,0.277282980259028
0.608707646105631,0.0135830810678061,0.0784765940988801,0.276984060251723
0.608418852288537,0.0134732023805053,0.0783875389517337,0.276685810505505
0.608130437875028,0.0133643716067358,0.0782987164140242,0.276388228728057
0.607842401971302,0.013256577318556,0.0782101255326459,0.27609131263763
0.607554743686745,0.0131498082269591,0.0781217653598174,0.27579505996298
0.60726746213392,0.0130440531800338,0.0780336349530432,0.275499468443301
0.606980556428548,0.0129393011611516,0.0779457333750772,0.275204535828175
0.606694025689493,0.0128355412871786,0.0778580596938852,0.274910259877503
0.606407869038746,0.012732762806713,0.0777706129826081,0.274616638361447
0.606122085601413,0.0126309550983469,0.077683392319526,0.274323669060376
0.605836674505696,0.0125301076689532,0.0775963967880216,0.274031349764801
0.605551634882879,0.0124302101519959,0.0775096254765446,0.27373967827532
0.605266965867315,0.012331252305864,0.0774230774785763,0.273448652402559
0.604982666596407,0.0122332240122294,0.0773367518925944,0.273158269967112
0.604698736210599,0.0121361152744273,0.0772506478220381,0.272868528799491
0.604415173853355,0.0120399162158593,0.0771647643752734,0.27257942674006
0.604131978671148,0.0119446170784185,0.0770791006655589,0.272290961638985
0.603849149813446,0.0118502082209382,0.0769936558110117,0.272003131356175
0.603566686432696,0.0117566801176598,0.0769084289345743,0.271715933761227
