"Xylosandrus morigerus","Sampsonius dampfi","Xyleborus posticus","mutillatus"
0.841827433632411,0.0690764643903812,0.171676535111506,0.206989105941257
0.841101123200292,0.0687381977041676,0.171391699372325,0.206517258577668
0.8403744323423,0.0684025340577481,0.171108142487605,0.206047703871201
0.839647367793699,0.0680694464249407,0.170825855002305,0.205580424713202
0.838919936259375,0.0677389081297861,0.170544827559012,0.205115404167478
0.838192144413899,0.0674108928411474,0.170265050896642,0.204652625468105
0.837463998901593,0.0670853745674075,0.169986515849171,0.204192072017269
0.836735506336597,0.0667623276512594,0.169709213344376,0.203733727383143
0.836006673302939,0.0664417267645883,0.169433134402606,0.203277575297792
0.835277506354598,0.0661235469034446,0.169158270135563,0.202823599655115
0.834548012015573,0.0658077633831044,0.168884611745113,0.202371784508813
0.833818196779953,0.0654943518332183,0.168612150522108,0.201922114070392
0.833088067111979,0.0651832881930427,0.16834087784523,0.201474572707194
0.832357629446114,0.064874548706757,0.16807078517985,0.201029144940456
0.831626890187112,0.0645681099188603,0.167801864076913,0.200585815443405
0.830895855710085,0.0642639486696497,0.167534106171834,0.20014456903937
0.83016453236057,0.0639620420907764,0.167267503183409,0.199705390699937
0.829432926454599,0.0636623676008784,0.167002046912753,0.199268265543118
0.828701044278763,0.0633649029012895,0.166737729242242,0.198833178831551
0.827968892090286,0.0630696259718217,0.166474542134484,0.198400115970736
0.82723647611709,0.0627765150666203,0.166212477631299,0.197969062507281
0.826503802557862,0.0624855487100903,0.16595152785271,0.19754000412719
0.825770877582129,0.0621967056928926,0.165691684995966,0.197112926654162
0.82503770733032,0.0619099650680077,0.16543294133456,0.196687816047925
0.824304297913837,0.0616253061468687,0.165175289217277,0.19626465840259
0.823570655415127,0.0613427084955572,0.16491872106725,0.195843439945031
0.822836785887747,0.0610621519310663,0.164663229381032,0.195424147033285
0.822102695356438,0.0607836165176258,0.164408806727682,0.195006766154981
0.821368389817188,0.060507082563089,0.164155445747864,0.194591283925785
0.820633875237309,0.060232530615382,0.163903139152962,0.194177687087874
0.819899157555501,0.0599599414590114,0.163651879724205,0.193765962508428
0.819164242681926,0.0596892961116309,0.16340166031181,0.193356097178143
0.818429136498273,0.0594205758206658,0.163152473834132,0.19294807820977
0.817693844857835,0.0591537620599944,0.162904313276831,0.192541892836667
0.816958373585571,0.0588888365266834,0.16265717169205,0.192137528411385
0.816222728478186,0.0586257811377784,0.162411042197608,0.191734972404255
0.815486915304191,0.0583645780271485,0.162165917976197,0.191334212402014
0.814750939803982,0.0581052095423818,0.161921792274602,0.19093523610644
0.814014807689907,0.0578476582417332,0.161678658402923,0.190538031333005
0.813278524646337,0.0575919068911223,0.161436509733816,0.190142586009557
0.812542096329739,0.0573379384611808,0.161195339701737,0.189748888175006
0.811805528368744,0.057085736124348,0.160955141802207,0.189356925978044
0.811068826364219,0.0568352832520149,0.160715909591077,0.188966687675871
0.810331995889342,0.0565865634117143,0.160477636683815,0.188578161632945
0.809595042489669,0.0563395603643564,0.160240316754792,0.188191336319744
0.808857971683207,0.056094258061511,0.160003943536587,0.187806200311555
0.808120788960486,0.0558506406427319,0.1597685108193,0.187422742287268
0.807383499784632,0.0556086924329265,0.159534012449869,0.187040951028193
0.806646109591435,0.0553683979397666,0.159300442331409,0.186660815416897
0.805908623789426,0.0551297418511418,0.159067794422546,0.186282324436046
0.805171047759947,0.0548927090326544,0.158836062736773,0.185905467167274
0.804433386857221,0.0546572845251529,0.158605241341808,0.18553023279006
0.803695646408428,0.0544234535423069,0.158375324358962,0.185156610580626
0.802957831713776,0.0541912014682203,0.158146305962519,0.184784589910846
0.802219948046573,0.0539605138550817,0.157918180379122,0.184414160247168
0.801482000653299,0.0537313764208541,0.15769094188717,0.18404531114956
0.800743994753683,0.0535037750469997,0.157464584816219,0.183678032270458
0.800005935540769,0.0532776957762412,0.157239103546398,0.183312313353738
0.799267828180995,0.05305312481036,0.157014492507827,0.182948144233695
0.798529677814265,0.0528300485080273,0.156790746180047,0.182585514834043
0.797791489554018,0.0526084533826697,0.156567859091459,0.182224415166917
0.797053268487307,0.0523883261003708,0.156345825818763,0.181864835331902
0.796315019674867,0.0521696534778022,0.156124640986416,0.181506765515068
0.795576748151193,0.0519524224801892,0.15590429926609,0.181150195988014
0.794838458924611,0.0517366202193085,0.155684795376137,0.18079511710693
0.794100156977353,0.0515222339515159,0.155466124081069,0.180441519311675
0.793361847265627,0.0513092510758054,0.155248280191033,0.180089393124857
0.792623534719697,0.0510976591318985,0.155031258561308,0.179738729150933
0.791885224243953,0.0508874457983638,0.154815054091795,0.179389518075318
0.791146920716983,0.050678598890764,0.154599661726521,0.179041750663509
0.790408628991652,0.0504711063598332,0.154385076453152,0.178695417760212
0.789670353895173,0.0502649562896818,0.154171293302505,0.178350510288492
0.788932100229181,0.0500601368960289,0.153958307348073,0.178007019248923
0.788193872769809,0.0498566365244613,0.153746113705557,0.177664935718759
0.78745567626776,0.0496544436487209,0.153534707532395,0.177324250851107
0.786717515448384,0.0494535468690165,0.15332408402731,0.176984955874118
0.785979395011751,0.0492539349103621,0.153114238429855,0.176647042090183
0.785241319632724,0.0490555966209407,0.15290516601997,0.17631050087514
0.784503293961037,0.0488585209704928,0.152696862117538,0.175975323677499
0.783765322621368,0.0486626970487293,0.152489322081954,0.175641502017663
0.783027410213412,0.0484681140637683,0.152282541311695,0.175309027487172
0.782289561311957,0.0482747613405959,0.152076515243897,0.174977891747948
0.781551780466962,0.0480826283195502,0.151871239353943,0.174648086531557
0.780814072203627,0.0478917045548273,0.151666709155042,0.17431960363847
0.780076441022468,0.0477019797130111,0.151462920197833,0.173992434937345
0.779338891399398,0.0475134435716239,0.151259868069976,0.173666572364313
0.778601427785794,0.0473260860176994,0.151057548395761,0.173342007922268
0.777864054608577,0.0471398970463769,0.150855956835717,0.173018733680176
0.777126776270287,0.046954866759516,0.150655089086224,0.172696741772384
0.776389597149157,0.0467709853643326,0.150454940879138,0.172376024397943
0.775652521599186,0.0465882431720543,0.150255507981408,0.172056573819934
0.77491555395022,0.046406630596597,0.150056786194714,0.171738382364815
0.774178698508019,0.0462261381532596,0.149858771355093,0.171421442421754
0.773441959554343,0.0460467564574384,0.149661459332585,0.171105746441997
0.772705341347016,0.0458684762233615,0.149464846030871,0.17079128693822
0.771968848120008,0.0456912882628398,0.149268927386925,0.170478056483903
0.771232484083511,0.0455151834840388,0.149073699370664,0.170166047712712
0.77049625342401,0.0453401528902655,0.148879157984608,0.169855253317877
0.769760160304362,0.0451661875787756,0.148685299263537,0.169545666051592
0.769024208863871,0.0449932787395966,0.148492119274161,0.169237278724412
0.76828840321836,0.0448214176543683,0.148299614114788,0.168930084204664
0.767552747460251,0.0446505956952006,0.148107779914999,0.168624075417858
0.76681724565864,0.044480804323547,0.147916612835323,0.168319245346116
0.766081901859367,0.0443120350890953,0.147726109066924,0.168015587027593
0.765346720085099,0.0441442796286738,0.147536264831285,0.167713093555923
0.764611704335403,0.0439775296651732,0.147347076379897,0.167411758079655
0.763876858586817,0.0438117770064841,0.147158539993954,0.167111573801705
0.763142186792931,0.0436470135444498,0.146970651984053,0.166812533978816
0.762407692884463,0.0434832312538344,0.146783408689892,0.166514631921016
0.761673380769328,0.0433204221913049,0.146596806479977,0.166217860991092
0.760939254332721,0.0431585784944281,0.146410841751331,0.165922214604062
0.760205317437188,0.0429976923806825,0.146225510929207,0.165627686226663
0.759471573922704,0.042837756146483,0.146040810466802,0.165334269376833
0.758738027606746,0.0426787621662204,0.145856736844979,0.165041957623211
0.758004682284371,0.0425207028913141,0.14567328657199,0.164750744584635
0.75727154172829,0.0423635708492782,0.145490456183199,0.164460623929648
0.756538609688944,0.0422073586428007,0.145308242240815,0.164171589376013
